age,campaign,contact,day_of_week,decision,default,duration,education,emp.var.rate,housing,job,loan,marital,month,pdays,poutcome,previous
1,33,cellular,tue,1,no,4938,basic.6y,-3,no,services,no,divorced,jul,322,failure,1
0,34,telephone,thu,0,unknown,4961,high.school,-1,unknown,student,unknown,married,aug,316,nonexistent,3
1,34,telephone,thu,0,unknown,4961,high.school,-1,unknown,student,unknown,married,aug,316,nonexistent,3
0,33,cellular,mon,1,no,4845,basic.4y,-3,no,self-employed,no,divorced,jul,321,failure,0
1,33,cellular,mon,1,no,4845,basic.4y,-3,no,self-employed,no,divorced,jul,321,failure,0
0,33,cellular,wed,0,no,4868,basic.9y,-2,no,services,no,married,aug,315,nonexistent,2
1,33,cellular,wed,0,no,4868,basic.9y,-2,no,services,no,married,aug,315,nonexistent,2
0,33,cellular,tue,0,no,4860,basic.6y,-3,no,blue-collar,no,divorced,oct,322,failure,1
1,33,cellular,tue,0,no,4860,basic.6y,-3,no,blue-collar,no,divorced,oct,322,failure,1
0,33,cellular,wed,0,no,4875,basic.9y,-2,no,entrepreneur,no,married,aug,323,nonexistent,2
1,33,cellular,wed,0,no,4875,basic.9y,-2,no,entrepreneur,no,married,aug,323,nonexistent,2
0,36,cellular,tue,1,no,4930,basic.6y,-3,no,self-employed,no,divorced,apr,329,failure,0
1,36,cellular,tue,1,no,4930,basic.6y,-3,no,self-employed,no,divorced,apr,329,failure,0
0,36,cellular,tue,1,no,4938,basic.6y,-3,no,blue-collar,no,divorced,apr,331,failure,1
1,36,cellular,tue,1,no,4938,basic.6y,-3,no,blue-collar,no,divorced,apr,331,failure,1
0,33,cellular,tue,1,no,4930,basic.6y,-3,no,self-employed,no,divorced,apr,330,failure,0
1,33,cellular,tue,1,no,4930,basic.6y,-3,no,self-employed,no,divorced,apr,330,failure,0
0,33,cellular,tue,0,no,4930,basic.6y,-3,no,self-employed,no,divorced,jan,337,failure,0
1,33,cellular,tue,0,no,4930,basic.6y,-3,no,self-employed,no,divorced,jan,337,failure,0
0,34,telephone,thu,1,unknown,4961,high.school,-1,unknown,housemaid,unknown,married,apr,336,nonexistent,3
1,34,telephone,thu,1,unknown,4961,high.school,-1,unknown,housemaid,unknown,married,apr,336,nonexistent,3
0,33,cellular,wed,0,no,4875,basic.9y,-2,no,entrepreneur,no,married,mar,334,nonexistent,2
1,33,cellular,wed,0,no,4875,basic.9y,-2,no,entrepreneur,no,married,mar,334,nonexistent,2
0,37,telephone,fri,0,unknown,4969,illiterate,-1,unknown,student,unknown,married,feb,325,nonexistent,4
1,37,telephone,fri,0,unknown,4969,illiterate,-1,unknown,student,unknown,married,feb,325,nonexistent,4
0,36,cellular,mon,1,no,4845,basic.4y,-3,no,self-employed,no,divorced,apr,321,failure,0
1,36,cellular,mon,1,no,4845,basic.4y,-3,no,self-employed,no,divorced,apr,321,failure,0
0,37,telephone,thu,1,unknown,4883,high.school,-1,unknown,student,unknown,married,apr,316,nonexistent,3
1,37,telephone,thu,1,unknown,4883,high.school,-1,unknown,student,unknown,married,apr,316,nonexistent,3
0,37,telephone,(null),1,unknown,4968,professional.course,0,unknown,management,unknown,single,may,324,success,5
1,37,telephone,(null),1,unknown,4968,professional.course,0,unknown,management,unknown,single,may,324,success,5
0,34,telephone,fri,1,unknown,4976,illiterate,-1,unknown,technician,unknown,married,may,317,nonexistent,4
1,34,telephone,fri,1,unknown,4976,illiterate,-1,unknown,technician,unknown,married,may,317,nonexistent,4
0,34,telephone,fri,0,unknown,4891,illiterate,-1,unknown,student,unknown,married,apr,317,nonexistent,4
1,34,telephone,fri,0,unknown,4891,illiterate,-1,unknown,student,unknown,married,apr,317,nonexistent,4
0,36,cellular,tue,0,no,4782,basic.6y,-3,no,blue-collar,no,divorced,aug,314,failure,1
1,36,cellular,tue,0,no,4782,basic.6y,-3,no,blue-collar,no,divorced,aug,314,failure,1
0,33,cellular,mon,1,no,4767,basic.4y,-3,no,admin.,no,divorced,oct,321,failure,0
1,33,cellular,mon,1,no,4767,basic.4y,-3,no,admin.,no,divorced,oct,321,failure,0
0,33,cellular,tue,1,no,4782,basic.6y,-3,no,blue-collar,no,divorced,jul,322,failure,1
1,33,cellular,tue,1,no,4782,basic.6y,-3,no,blue-collar,no,divorced,jul,322,failure,1
0,33,cellular,wed,0,no,4797,basic.9y,-2,no,entrepreneur,no,married,sep,315,nonexistent,2
1,33,cellular,wed,0,no,4797,basic.9y,-2,no,entrepreneur,no,married,sep,315,nonexistent,2
0,33,cellular,tue,1,no,4704,basic.6y,-3,no,blue-collar,no,divorced,aug,315,failure,1
1,33,cellular,tue,1,no,4704,basic.6y,-3,no,blue-collar,no,divorced,aug,315,failure,1
0,33,cellular,tue,0,no,4782,basic.6y,-3,no,blue-collar,no,divorced,feb,331,failure,1
1,33,cellular,tue,0,no,4782,basic.6y,-3,no,blue-collar,no,divorced,feb,331,failure,1
0,36,cellular,tue,0,no,4782,basic.6y,-3,no,blue-collar,no,divorced,apr,314,failure,1
1,36,cellular,tue,0,no,4782,basic.6y,-3,no,blue-collar,no,divorced,apr,314,failure,1
0,33,cellular,wed,1,no,4790,basic.9y,-2,no,services,no,married,may,315,nonexistent,2
1,33,cellular,wed,1,no,4790,basic.9y,-2,no,services,no,married,may,315,nonexistent,2
0,33,cellular,wed,0,no,4712,basic.9y,-2,no,services,no,married,feb,315,nonexistent,2
1,33,cellular,wed,0,no,4712,basic.9y,-2,no,services,no,married,feb,315,nonexistent,2
0,33,cellular,tue,0,no,4704,basic.6y,-3,no,blue-collar,no,divorced,feb,322,failure,1
1,33,cellular,tue,0,no,4704,basic.6y,-3,no,blue-collar,no,divorced,feb,322,failure,1
0,34,telephone,fri,0,unknown,4735,illiterate,-1,unknown,housemaid,unknown,married,apr,317,nonexistent,4
1,34,telephone,fri,0,unknown,4735,illiterate,-1,unknown,housemaid,unknown,married,apr,317,nonexistent,4
0,30,cellular,tue,1,no,4860,basic.6y,-3,no,admin.,no,divorced,jul,330,failure,0
1,30,cellular,tue,1,no,4860,basic.6y,-3,no,admin.,no,divorced,jul,330,failure,0
0,30,cellular,wed,0,no,4946,basic.9y,-2,no,services,no,married,feb,331,nonexistent,2
1,30,cellular,wed,0,no,4946,basic.9y,-2,no,services,no,married,feb,331,nonexistent,2
0,30,cellular,tue,1,no,4852,basic.6y,-3,no,self-employed,no,divorced,jan,330,failure,0
1,30,cellular,tue,1,no,4852,basic.6y,-3,no,self-employed,no,divorced,jan,330,failure,0
0,31,telephone,fri,1,unknown,4969,illiterate,-1,unknown,housemaid,unknown,married,apr,333,nonexistent,4
1,31,telephone,fri,1,unknown,4969,illiterate,-1,unknown,housemaid,unknown,married,apr,333,nonexistent,4
0,26,cellular,tue,1,no,4875,basic.6y,-3,no,services,no,divorced,jan,330,failure,1
1,26,cellular,tue,1,no,4875,basic.6y,-3,no,services,no,divorced,jan,330,failure,1
0,27,cellular,wed,0,no,4953,basic.9y,-2,no,entrepreneur,no,married,mar,339,nonexistent,2
1,27,cellular,wed,0,no,4953,basic.9y,-2,no,entrepreneur,no,married,mar,339,nonexistent,2
0,27,telephone,fri,1,unknown,4969,illiterate,-1,unknown,housemaid,unknown,married,apr,333,nonexistent,4
1,27,telephone,fri,1,unknown,4969,illiterate,-1,unknown,housemaid,unknown,married,apr,333,nonexistent,4
0,26,cellular,mon,1,no,4923,basic.4y,-3,no,self-employed,no,divorced,oct,321,failure,0
1,26,cellular,mon,1,no,4923,basic.4y,-3,no,self-employed,no,divorced,oct,321,failure,0
0,26,cellular,tue,1,no,4860,basic.6y,-3,no,self-employed,no,divorced,oct,313,failure,0
1,26,cellular,tue,1,no,4860,basic.6y,-3,no,self-employed,no,divorced,oct,313,failure,0
0,26,cellular,mon,0,no,4923,illiterate,-3,no,self-employed,no,divorced,jul,321,failure,0
1,26,cellular,mon,0,no,4923,illiterate,-3,no,self-employed,no,divorced,jul,321,failure,0
0,30,cellular,mon,1,no,4845,basic.4y,-3,no,self-employed,no,divorced,jul,321,failure,0
1,30,cellular,mon,1,no,4845,basic.4y,-3,no,self-employed,no,divorced,jul,321,failure,0
0,29,telephone,thu,1,unknown,4961,high.school,-1,unknown,student,unknown,married,aug,316,nonexistent,3
1,29,telephone,thu,1,unknown,4961,high.school,-1,unknown,student,unknown,married,aug,316,nonexistent,3
0,27,cellular,wed,1,no,4868,basic.9y,-2,no,services,no,married,aug,315,nonexistent,2
1,27,cellular,wed,1,no,4868,basic.9y,-2,no,services,no,married,aug,315,nonexistent,2
0,28,cellular,wed,0,no,4953,basic.9y,-2,no,entrepreneur,no,married,nov,323,nonexistent,2
1,28,cellular,wed,0,no,4953,basic.9y,-2,no,entrepreneur,no,married,nov,323,nonexistent,2
0,27,cellular,tue,1,no,4860,basic.6y,-3,no,blue-collar,no,divorced,oct,322,failure,1
1,27,cellular,tue,1,no,4860,basic.6y,-3,no,blue-collar,no,divorced,oct,322,failure,1
0,29,telephone,thu,0,unknown,4922,high.school,-1,unknown,housemaid,unknown,married,aug,324,nonexistent,3
1,29,telephone,thu,0,unknown,4922,high.school,-1,unknown,housemaid,unknown,married,aug,324,nonexistent,3
0,29,telephone,fri,0,unknown,4891,illiterate,-1,unknown,management,unknown,married,aug,317,nonexistent,4
1,29,telephone,fri,0,unknown,4891,illiterate,-1,unknown,management,unknown,married,aug,317,nonexistent,4
0,27,cellular,wed,0,no,4891,basic.9y,-2,no,services,no,married,may,323,nonexistent,2
1,27,cellular,wed,0,no,4891,basic.9y,-2,no,services,no,married,may,323,nonexistent,2
0,31,telephone,(null),1,unknown,4984,professional.course,0,unknown,unemployed,unknown,single,mar,319,success,6
1,31,telephone,(null),1,unknown,4984,professional.course,0,unknown,unemployed,unknown,single,mar,319,success,6
0,30,telephone,(null),0,unknown,4968,professional.course,0,unknown,management,unknown,single,may,326,success,5
1,30,telephone,(null),0,unknown,4968,professional.course,0,unknown,management,unknown,single,may,326,success,5
0,31,telephone,(null),0,unknown,4914,professional.course,0,unknown,management,unknown,single,may,319,success,6
1,31,telephone,(null),0,unknown,4914,professional.course,0,unknown,management,unknown,single,may,319,success,6
0,30,cellular,tue,0,no,4774,basic.6y,-3,no,self-employed,no,divorced,jul,313,failure,0
1,30,cellular,tue,0,no,4774,basic.6y,-3,no,self-employed,no,divorced,jul,313,failure,0
0,30,cellular,mon,1,no,4767,basic.4y,-3,no,admin.,no,divorced,oct,321,failure,0
1,30,cellular,mon,1,no,4767,basic.4y,-3,no,admin.,no,divorced,oct,321,failure,0
0,30,cellular,tue,0,no,4704,basic.6y,-3,no,blue-collar,no,divorced,aug,315,failure,1
1,30,cellular,tue,0,no,4704,basic.6y,-3,no,blue-collar,no,divorced,aug,315,failure,1
0,30,cellular,tue,1,no,4704,basic.6y,-3,no,blue-collar,no,divorced,jan,330,failure,0
1,30,cellular,tue,1,no,4704,basic.6y,-3,no,blue-collar,no,divorced,jan,330,failure,0
0,30,cellular,tue,0,no,4782,basic.6y,-3,no,services,no,divorced,feb,322,failure,1
1,30,cellular,tue,0,no,4782,basic.6y,-3,no,services,no,divorced,feb,322,failure,1
0,30,cellular,wed,1,no,4790,basic.9y,-2,no,services,no,married,may,315,nonexistent,2
1,30,cellular,wed,1,no,4790,basic.9y,-2,no,services,no,married,may,315,nonexistent,2
0,30,cellular,tue,1,no,4696,basic.6y,-3,no,self-employed,no,divorced,apr,313,failure,0
1,30,cellular,tue,1,no,4696,basic.6y,-3,no,self-employed,no,divorced,apr,313,failure,0
0,31,telephone,thu,0,unknown,4727,high.school,-1,unknown,housemaid,unknown,married,may,316,nonexistent,3
1,31,telephone,thu,0,unknown,4727,high.school,-1,unknown,housemaid,unknown,married,may,316,nonexistent,3
0,31,telephone,fri,0,unknown,4742,illiterate,-1,unknown,housemaid,unknown,married,feb,317,nonexistent,4
1,31,telephone,fri,0,unknown,4742,illiterate,-1,unknown,housemaid,unknown,married,feb,317,nonexistent,4
0,26,cellular,tue,1,no,4704,basic.6y,-3,no,blue-collar,no,divorced,jan,330,failure,0
1,26,cellular,tue,1,no,4704,basic.6y,-3,no,blue-collar,no,divorced,jan,330,failure,0
0,26,cellular,tue,1,no,4774,basic.6y,-3,no,self-employed,no,divorced,jul,313,failure,0
1,26,cellular,tue,1,no,4774,basic.6y,-3,no,self-employed,no,divorced,jul,313,failure,0
0,26,cellular,tue,0,no,4704,basic.6y,-3,no,admin.,no,divorced,oct,314,failure,0
1,26,cellular,tue,0,no,4704,basic.6y,-3,no,admin.,no,divorced,oct,314,failure,0
0,26,cellular,wed,0,no,4712,basic.9y,-2,no,blue-collar,no,married,aug,315,nonexistent,2
1,26,cellular,wed,0,no,4712,basic.9y,-2,no,blue-collar,no,married,aug,315,nonexistent,2
0,26,cellular,tue,1,no,4704,basic.6y,-3,no,self-employed,no,divorced,apr,314,failure,0
1,26,cellular,tue,1,no,4704,basic.6y,-3,no,self-employed,no,divorced,apr,314,failure,0
0,26,cellular,wed,1,no,4735,basic.9y,-2,no,services,no,married,feb,317,nonexistent,2
1,26,cellular,wed,1,no,4735,basic.9y,-2,no,services,no,married,feb,317,nonexistent,2
0,28,telephone,fri,0,unknown,4797,illiterate,-1,unknown,housemaid,unknown,married,apr,317,nonexistent,4
1,28,telephone,fri,0,unknown,4797,illiterate,-1,unknown,housemaid,unknown,married,apr,317,nonexistent,4
0,33,cellular,mon,1,no,4611,basic.4y,-3,no,admin.,no,divorced,jan,313,failure,0
1,33,cellular,mon,1,no,4611,basic.4y,-3,no,admin.,no,divorced,jan,313,failure,0
0,30,cellular,tue,1,no,4618,basic.6y,-3,no,admin.,no,divorced,jul,313,failure,0
1,30,cellular,tue,1,no,4618,basic.6y,-3,no,admin.,no,divorced,jul,313,failure,0
0,30,cellular,mon,1,no,4611,basic.4y,-3,no,admin.,no,divorced,jan,329,failure,0
1,30,cellular,mon,1,no,4611,basic.4y,-3,no,admin.,no,divorced,jan,329,failure,0
0,30,cellular,tue,1,no,4563,basic.6y,-3,no,entrepreneur,no,divorced,feb,315,failure,1
1,30,cellular,tue,1,no,4563,basic.6y,-3,no,entrepreneur,no,divorced,feb,315,failure,1
0,26,cellular,tue,1,no,4563,basic.6y,-3,no,entrepreneur,no,divorced,feb,315,failure,1
1,26,cellular,tue,1,no,4563,basic.6y,-3,no,entrepreneur,no,divorced,feb,315,failure,1
0,26,cellular,tue,0,no,4462,basic.6y,-3,no,admin.,no,divorced,jan,314,failure,0
1,26,cellular,tue,0,no,4462,basic.6y,-3,no,admin.,no,divorced,jan,314,failure,0
0,37,telephone,fri,1,unknown,4898,illiterate,-1,unknown,housemaid,unknown,married,nov,307,nonexistent,4
1,37,telephone,fri,1,unknown,4898,illiterate,-1,unknown,housemaid,unknown,married,nov,307,nonexistent,4
0,37,telephone,(null),1,unknown,4906,professional.course,0,unknown,management,unknown,single,sep,310,success,5
1,37,telephone,(null),1,unknown,4906,professional.course,0,unknown,management,unknown,single,sep,310,success,5
0,37,telephone,(null),1,unknown,4984,professional.course,0,unknown,technician,unknown,single,nov,295,success,6
1,37,telephone,(null),1,unknown,4984,professional.course,0,unknown,technician,unknown,single,nov,295,success,6
0,37,telephone,(null),1,unknown,4906,professional.course,0,unknown,technician,unknown,single,may,309,success,5
1,37,telephone,(null),1,unknown,4906,professional.course,0,unknown,technician,unknown,single,may,309,success,5
0,38,telephone,fri,1,unknown,4891,illiterate,-1,unknown,housemaid,unknown,married,apr,309,nonexistent,4
1,38,telephone,fri,1,unknown,4891,illiterate,-1,unknown,housemaid,unknown,married,apr,309,nonexistent,4
0,36,cellular,tue,1,no,4719,basic.6y,-3,no,entrepreneur,no,divorced,aug,300,failure,1
1,36,cellular,tue,1,no,4719,basic.6y,-3,no,entrepreneur,no,divorced,aug,300,failure,1
0,34,telephone,thu,1,unknown,4766,high.school,-1,unknown,retired,unknown,married,oct,305,nonexistent,3
1,34,telephone,thu,1,unknown,4766,high.school,-1,unknown,retired,unknown,married,oct,305,nonexistent,3
0,36,telephone,fri,1,unknown,4797,illiterate,-1,unknown,services,unknown,married,oct,292,nonexistent,4
1,36,telephone,fri,1,unknown,4797,illiterate,-1,unknown,services,unknown,married,oct,292,nonexistent,4
0,36,cellular,wed,0,no,4750,basic.9y,-2,no,management,no,married,mar,303,nonexistent,2
1,36,cellular,wed,0,no,4750,basic.9y,-2,no,management,no,married,mar,303,nonexistent,2
0,34,telephone,(null),0,unknown,4828,professional.course,0,unknown,technician,unknown,single,mar,310,success,5
1,34,telephone,(null),0,unknown,4828,professional.course,0,unknown,technician,unknown,single,mar,310,success,5
0,34,telephone,fri,0,unknown,4742,illiterate,-1,unknown,technician,unknown,married,feb,307,nonexistent,4
1,34,telephone,fri,0,unknown,4742,illiterate,-1,unknown,technician,unknown,married,feb,307,nonexistent,4
0,34,telephone,(null),0,unknown,4750,professional.course,0,unknown,management,unknown,single,may,310,success,5
1,34,telephone,(null),0,unknown,4750,professional.course,0,unknown,management,unknown,single,may,310,success,5
0,37,telephone,(null),0,unknown,4828,professional.course,0,unknown,technician,unknown,single,may,295,success,6
1,37,telephone,(null),0,unknown,4828,professional.course,0,unknown,technician,unknown,single,may,295,success,6
0,37,telephone,(null),1,unknown,4984,professional.course,0,unknown,unemployed,unknown,single,nov,277,success,6
1,37,telephone,(null),1,unknown,4984,professional.course,0,unknown,unemployed,unknown,single,nov,277,success,6
0,37,telephone,(null),0,unknown,4914,professional.course,0,unknown,management,unknown,single,dec,279,success,6
1,37,telephone,(null),0,unknown,4914,professional.course,0,unknown,management,unknown,single,dec,279,success,6
0,38,telephone,fri,1,unknown,4891,illiterate,-1,unknown,housemaid,unknown,married,nov,258,nonexistent,4
1,38,telephone,fri,1,unknown,4891,illiterate,-1,unknown,housemaid,unknown,married,nov,258,nonexistent,4
0,37,telephone,thu,1,unknown,4766,high.school,-1,unknown,retired,unknown,married,oct,273,nonexistent,3
1,37,telephone,thu,1,unknown,4766,high.school,-1,unknown,retired,unknown,married,oct,273,nonexistent,3
0,37,telephone,fri,0,unknown,4781,illiterate,-1,unknown,self-employed,unknown,married,oct,258,nonexistent,4
1,37,telephone,fri,0,unknown,4781,illiterate,-1,unknown,self-employed,unknown,married,oct,258,nonexistent,4
0,37,telephone,(null),1,unknown,4828,professional.course,0,unknown,technician,unknown,single,may,277,success,6
1,37,telephone,(null),1,unknown,4828,professional.course,0,unknown,technician,unknown,single,may,277,success,6
0,29,telephone,fri,0,unknown,4937,illiterate,-1,unknown,student,unknown,married,nov,306,nonexistent,4
1,29,telephone,fri,0,unknown,4937,illiterate,-1,unknown,student,unknown,married,nov,306,nonexistent,4
0,30,telephone,(null),0,unknown,4968,professional.course,0,unknown,technician,unknown,single,sep,309,success,5
1,30,telephone,(null),0,unknown,4968,professional.course,0,unknown,technician,unknown,single,sep,309,success,5
0,31,telephone,(null),1,unknown,4984,professional.course,0,unknown,management,unknown,single,dec,311,success,6
1,31,telephone,(null),1,unknown,4984,professional.course,0,unknown,management,unknown,single,dec,311,success,6
0,31,telephone,(null),1,unknown,4914,professional.course,0,unknown,unemployed,unknown,single,dec,296,success,6
1,31,telephone,(null),1,unknown,4914,professional.course,0,unknown,unemployed,unknown,single,dec,296,success,6
0,31,telephone,thu,1,unknown,4766,high.school,-1,unknown,retired,unknown,married,oct,305,nonexistent,3
1,31,telephone,thu,1,unknown,4766,high.school,-1,unknown,retired,unknown,married,oct,305,nonexistent,3
0,31,telephone,fri,1,unknown,4820,illiterate,-1,unknown,technician,unknown,married,nov,294,nonexistent,4
1,31,telephone,fri,1,unknown,4820,illiterate,-1,unknown,technician,unknown,married,nov,294,nonexistent,4
0,31,telephone,thu,1,unknown,4727,high.school,-1,unknown,student,unknown,married,nov,293,nonexistent,3
1,31,telephone,thu,1,unknown,4727,high.school,-1,unknown,student,unknown,married,nov,293,nonexistent,3
0,31,telephone,(null),0,unknown,4750,professional.course,0,unknown,technician,unknown,single,dec,287,success,5
1,31,telephone,(null),0,unknown,4750,professional.course,0,unknown,technician,unknown,single,dec,287,success,5
0,31,telephone,(null),1,unknown,4828,professional.course,0,unknown,unemployed,unknown,single,sep,296,success,6
1,31,telephone,(null),1,unknown,4828,professional.course,0,unknown,unemployed,unknown,single,sep,296,success,6
0,26,cellular,tue,1,no,4719,basic.6y,-3,no,services,no,divorced,jul,307,failure,1
1,26,cellular,tue,1,no,4719,basic.6y,-3,no,services,no,divorced,jul,307,failure,1
0,28,telephone,(null),0,unknown,4828,professional.course,0,unknown,management,unknown,single,dec,303,success,5
1,28,telephone,(null),0,unknown,4828,professional.course,0,unknown,management,unknown,single,dec,303,success,5
0,27,telephone,fri,1,unknown,4735,illiterate,-1,unknown,housemaid,unknown,married,nov,302,nonexistent,4
1,27,telephone,fri,1,unknown,4735,illiterate,-1,unknown,housemaid,unknown,married,nov,302,nonexistent,4
0,28,telephone,fri,0,unknown,4797,illiterate,-1,unknown,housemaid,unknown,married,aug,310,nonexistent,4
1,28,telephone,fri,0,unknown,4797,illiterate,-1,unknown,housemaid,unknown,married,aug,310,nonexistent,4
0,28,telephone,(null),1,unknown,4750,professional.course,0,unknown,management,unknown,single,sep,303,success,5
1,28,telephone,(null),1,unknown,4750,professional.course,0,unknown,management,unknown,single,sep,303,success,5
0,28,telephone,(null),0,unknown,4750,professional.course,0,unknown,technician,unknown,single,dec,287,success,5
1,28,telephone,(null),0,unknown,4750,professional.course,0,unknown,technician,unknown,single,dec,287,success,5
0,28,telephone,(null),1,unknown,4828,professional.course,0,unknown,unemployed,unknown,single,sep,296,success,6
1,28,telephone,(null),1,unknown,4828,professional.course,0,unknown,unemployed,unknown,single,sep,296,success,6
0,28,telephone,(null),0,unknown,4758,professional.course,0,unknown,management,unknown,single,nov,296,success,6
1,28,telephone,(null),0,unknown,4758,professional.course,0,unknown,management,unknown,single,nov,296,success,6
0,30,telephone,(null),0,unknown,4906,professional.course,0,unknown,technician,unknown,single,jun,310,success,5
1,30,telephone,(null),0,unknown,4906,professional.course,0,unknown,technician,unknown,single,jun,310,success,5
0,27,telephone,fri,0,unknown,4813,illiterate,-1,unknown,student,unknown,married,may,309,nonexistent,4
1,27,telephone,fri,0,unknown,4813,illiterate,-1,unknown,student,unknown,married,may,309,nonexistent,4
0,30,telephone,(null),1,unknown,4828,professional.course,0,unknown,technician,unknown,single,mar,310,success,5
1,30,telephone,(null),1,unknown,4828,professional.course,0,unknown,technician,unknown,single,mar,310,success,5
0,29,telephone,fri,1,unknown,4735,illiterate,-1,unknown,student,unknown,married,feb,309,nonexistent,4
1,29,telephone,fri,1,unknown,4735,illiterate,-1,unknown,student,unknown,married,feb,309,nonexistent,4
0,30,telephone,(null),0,unknown,4750,professional.course,0,unknown,management,unknown,single,may,310,success,5
1,30,telephone,(null),0,unknown,4750,professional.course,0,unknown,management,unknown,single,may,310,success,5
0,33,cellular,mon,1,no,4611,basic.4y,-3,no,self-employed,no,divorced,oct,298,failure,0
1,33,cellular,mon,1,no,4611,basic.4y,-3,no,self-employed,no,divorced,oct,298,failure,0
0,34,telephone,thu,0,unknown,4649,high.school,-1,unknown,housemaid,unknown,married,aug,305,nonexistent,3
1,34,telephone,thu,0,unknown,4649,high.school,-1,unknown,housemaid,unknown,married,aug,305,nonexistent,3
0,36,cellular,tue,0,no,4626,basic.6y,-3,no,blue-collar,no,divorced,aug,284,failure,1
1,36,cellular,tue,0,no,4626,basic.6y,-3,no,blue-collar,no,divorced,aug,284,failure,1
0,34,telephone,fri,0,unknown,4664,illiterate,-1,unknown,housemaid,unknown,married,nov,294,nonexistent,4
1,34,telephone,fri,0,unknown,4664,illiterate,-1,unknown,housemaid,unknown,married,nov,294,nonexistent,4
0,33,cellular,tue,0,no,4626,basic.6y,-3,no,services,no,divorced,apr,307,failure,1
1,33,cellular,tue,0,no,4626,basic.6y,-3,no,services,no,divorced,apr,307,failure,1
0,34,telephone,fri,0,unknown,4664,illiterate,-1,unknown,technician,unknown,married,feb,302,nonexistent,4
1,34,telephone,fri,0,unknown,4664,illiterate,-1,unknown,technician,unknown,married,feb,302,nonexistent,4
0,33,cellular,tue,1,no,4548,basic.6y,-3,no,services,no,divorced,jan,300,failure,1
1,33,cellular,tue,1,no,4548,basic.6y,-3,no,services,no,divorced,jan,300,failure,1
0,34,telephone,fri,0,unknown,4657,illiterate,-1,unknown,housemaid,unknown,married,may,309,nonexistent,4
1,34,telephone,fri,0,unknown,4657,illiterate,-1,unknown,housemaid,unknown,married,may,309,nonexistent,4
0,34,telephone,thu,0,unknown,4571,high.school,-1,unknown,housemaid,unknown,married,may,305,nonexistent,3
1,34,telephone,thu,0,unknown,4571,high.school,-1,unknown,housemaid,unknown,married,may,305,nonexistent,3
0,34,telephone,fri,0,unknown,4579,illiterate,-1,unknown,housemaid,unknown,married,feb,302,nonexistent,4
1,34,telephone,fri,0,unknown,4579,illiterate,-1,unknown,housemaid,unknown,married,feb,302,nonexistent,4
0,36,cellular,tue,1,no,4626,basic.6y,-3,no,services,no,divorced,feb,284,failure,1
1,36,cellular,tue,1,no,4626,basic.6y,-3,no,services,no,divorced,feb,284,failure,1
