CE_ID,PA,age,workclass,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,Output,Decision
22,1,22,Self-emp-not-inc,12th,1,Widowed,Craft-repair,Not-in-family,Other,Male,52500,544,15,Nicaragua,-1.472106,NEGATIVE
23,0,25,Self-emp-inc,Assoc-voc,2,Married-spouse-absent,Other-service,Husband,Amer-Indian-Eskimo,Female,52500,1851,5,Yugoslavia,2.400748,POSITIVE
23,1,25,Self-emp-inc,Assoc-voc,2,Married-spouse-absent,Other-service,Husband,Amer-Indian-Eskimo,Male,52500,1851,5,Yugoslavia,-0.497932,NEGATIVE
24,0,27,Federal-gov,10th,2,Never-married,Sales,Other-relative,Amer-Indian-Eskimo,Female,57500,2286,7,El-Salvador,2.471193,POSITIVE
24,1,27,Federal-gov,10th,2,Never-married,Sales,Other-relative,Amer-Indian-Eskimo,Male,57500,2286,7,El-Salvador,-0.144665,NEGATIVE
25,0,24,Local-gov,Prof-school,2,Never-married,Exec-managerial,Other-relative,Amer-Indian-Eskimo,Female,57500,2504,8,El-Salvador,2.921434,POSITIVE
25,1,24,Local-gov,Prof-school,2,Never-married,Exec-managerial,Other-relative,Amer-Indian-Eskimo,Male,57500,2504,8,El-Salvador,-0.041745,NEGATIVE
26,0,26,State-gov,5th-6th,3,Married-AF-spouse,Prof-specialty,Unmarried,Black,Female,62500,3811,11,Columbia,1.571408,POSITIVE
26,1,26,State-gov,5th-6th,3,Married-AF-spouse,Prof-specialty,Unmarried,Black,Male,62500,3811,11,Columbia,-0.445294,NEGATIVE
27,0,22,Self-emp-not-inc,12th,1,Widowed,Adm-clerical,Not-in-family,Asian-Pac-Islander,Female,52500,980,3,Taiwan,2.381485,POSITIVE
27,1,22,Self-emp-not-inc,12th,1,Widowed,Adm-clerical,Not-in-family,Asian-Pac-Islander,Male,52500,980,3,Taiwan,-0.639679,NEGATIVE
28,0,24,Federal-gov,Prof-school,2,Married-spouse-absent,Transport-moving,Other-relative,Amer-Indian-Eskimo,Female,57500,2286,7,Haiti,2.107199,POSITIVE
28,1,24,Federal-gov,Prof-school,2,Married-spouse-absent,Transport-moving,Other-relative,Amer-Indian-Eskimo,Male,57500,2286,7,Haiti,-0.358006,NEGATIVE
29,0,27,Federal-gov,10th,2,Married-spouse-absent,Sales,Other-relative,Amer-Indian-Eskimo,Female,57500,2286,7,Ecuador,2.298398,POSITIVE
29,1,27,Federal-gov,10th,2,Married-spouse-absent,Sales,Other-relative,Amer-Indian-Eskimo,Male,57500,2286,7,Ecuador,-0.726278,NEGATIVE
30,0,28,Local-gov,Assoc-acdm,3,Married-spouse-absent,Exec-managerial,Other-relative,Other,Female,57500,2940,9,Taiwan,2.572339,POSITIVE
30,1,28,Local-gov,Assoc-acdm,3,Married-spouse-absent,Exec-managerial,Other-relative,Other,Male,57500,2940,9,Taiwan,-0.333355,NEGATIVE
31,0,18,Local-gov,10th,2,Married-spouse-absent,Priv-house-serv,Not-in-family,Amer-Indian-Eskimo,Female,62500,2504,8,El-Salvador,0.674734,POSITIVE
31,1,18,Local-gov,10th,2,Married-spouse-absent,Priv-house-serv,Not-in-family,Amer-Indian-Eskimo,Male,62500,2504,8,El-Salvador,-1.598360,NEGATIVE
32,0,11,Self-emp-inc,1st-4th,2,Married-spouse-absent,Farming-fishing,Other-relative,Amer-Indian-Eskimo,Female,62500,1851,5,Peru,0.862190,POSITIVE
32,1,11,Self-emp-inc,1st-4th,2,Married-spouse-absent,Farming-fishing,Other-relative,Amer-Indian-Eskimo,Male,62500,1851,5,Peru,-2.519792,NEGATIVE
33,0,13,Local-gov,Doctorate,3,Married-spouse-absent,Priv-house-serv,Own-child,Other,Female,62500,2940,9,Hong,1.792919,POSITIVE
33,1,13,Local-gov,Doctorate,3,Married-spouse-absent,Priv-house-serv,Own-child,Other,Male,62500,2940,9,Hong,-0.480175,NEGATIVE
34,0,17,Local-gov,Assoc-acdm,3,Married-spouse-absent,Priv-house-serv,Not-in-family,Other,Female,62500,2940,9,Trinadad&Tobago,0.310376,POSITIVE
34,1,17,Local-gov,Assoc-acdm,3,Married-spouse-absent,Priv-house-serv,Not-in-family,Other,Male,62500,2940,9,Trinadad&Tobago,-2.636573,NEGATIVE
35,0,19,Local-gov,Doctorate,3,Married-spouse-absent,Exec-managerial,Other-relative,Other,Female,62500,2940,21,Hong,2.887703,POSITIVE
35,1,19,Local-gov,Doctorate,3,Married-spouse-absent,Exec-managerial,Other-relative,Other,Male,62500,2940,21,Hong,-0.018168,NEGATIVE
36,0,13,Local-gov,Doctorate,3,Married-spouse-absent,Exec-managerial,Other-relative,Other,Female,62500,2940,21,Trinadad&Tobago,2.574530,POSITIVE
36,1,13,Local-gov,Doctorate,3,Married-spouse-absent,Exec-managerial,Other-relative,Other,Male,62500,2940,21,Trinadad&Tobago,-0.335193,NEGATIVE
37,0,14,State-gov,Assoc-voc,3,Married-AF-spouse,Prof-specialty,Other-relative,Black,Female,62500,3811,23,Hong,2.778644,POSITIVE
37,1,14,State-gov,Assoc-voc,3,Married-AF-spouse,Prof-specialty,Other-relative,Black,Male,62500,3811,23,Hong,-0.127224,NEGATIVE
38,0,14,State-gov,5th-6th,7,Married-AF-spouse,Prof-specialty,Other-relative,Black,Female,62500,3811,11,Hong,1.519267,POSITIVE
38,1,14,State-gov,5th-6th,7,Married-AF-spouse,Prof-specialty,Other-relative,Black,Male,62500,3811,11,Hong,-1.222156,NEGATIVE
39,0,16,Local-gov,10th,2,Married-spouse-absent,Exec-managerial,Not-in-family,Amer-Indian-Eskimo,Female,62500,2504,8,El-Salvador,3.131639,POSITIVE
39,1,16,Local-gov,10th,2,Married-spouse-absent,Exec-managerial,Not-in-family,Amer-Indian-Eskimo,Male,62500,2504,8,El-Salvador,-0.250338,NEGATIVE
40,0,17,Local-gov,Assoc-acdm,3,Married-spouse-absent,Exec-managerial,Other-relative,Other,Female,62500,2940,9,Trinadad&Tobago,0.413223,POSITIVE
40,1,17,Local-gov,Assoc-acdm,3,Married-spouse-absent,Exec-managerial,Other-relative,Other,Male,62500,2940,9,Trinadad&Tobago,-2.656210,NEGATIVE
41,0,19,State-gov,Assoc-voc,3,Married-AF-spouse,Prof-specialty,Husband,Black,Female,62500,3811,11,Holand-Netherlands,2.680987,POSITIVE
41,1,19,State-gov,Assoc-voc,3,Married-AF-spouse,Prof-specialty,Husband,Black,Male,62500,3811,11,Holand-Netherlands,-0.228735,NEGATIVE
42,0,19,Local-gov,Doctorate,3,Never-married,Priv-house-serv,Other-relative,Other,Female,62500,2940,9,Hong,2.058348,POSITIVE
42,1,19,Local-gov,Doctorate,3,Never-married,Priv-house-serv,Other-relative,Other,Male,62500,2940,9,Hong,-0.316430,NEGATIVE
43,0,13,State-gov,5th-6th,3,Never-married,Protective-serv,Other-relative,Other,Female,62500,3375,10,Peru,1.380714,POSITIVE
43,1,13,State-gov,5th-6th,3,Never-married,Protective-serv,Other-relative,Other,Male,62500,3375,10,Peru,-1.525221,NEGATIVE
44,0,20,State-gov,Assoc-voc,3,Separated,Protective-serv,Unmarried,Black,Female,62500,3811,11,Holand-Netherlands,2.297994,POSITIVE
44,1,20,State-gov,Assoc-voc,3,Separated,Protective-serv,Unmarried,Black,Male,62500,3811,11,Holand-Netherlands,-0.004845,NEGATIVE
45,0,14,State-gov,Assoc-voc,3,Separated,Protective-serv,Other-relative,Black,Female,62500,3811,11,Hong,2.046346,POSITIVE
45,1,14,State-gov,Assoc-voc,3,Separated,Protective-serv,Other-relative,Black,Male,62500,3811,11,Hong,-0.920256,NEGATIVE
46,0,18,State-gov,5th-6th,3,Never-married,Prof-specialty,Other-relative,Other,Female,62500,3375,10,Peru,2.719364,POSITIVE
46,1,18,State-gov,5th-6th,3,Never-married,Prof-specialty,Other-relative,Other,Male,62500,3375,10,Peru,-0.257297,NEGATIVE
47,0,19,State-gov,Assoc-voc,3,Separated,Prof-specialty,Unmarried,Black,Female,62500,3811,11,Hong,2.572055,POSITIVE
47,1,19,State-gov,Assoc-voc,3,Separated,Prof-specialty,Unmarried,Black,Male,62500,3811,11,Hong,-0.404644,NEGATIVE
48,0,13,Self-emp-inc,Masters,1,Married-spouse-absent,Farming-fishing,Other-relative,Asian-Pac-Islander,Female,52500,1415,17,Thailand,2.349760,POSITIVE
48,1,13,Self-emp-inc,Masters,1,Married-spouse-absent,Farming-fishing,Other-relative,Asian-Pac-Islander,Male,52500,1415,17,Thailand,-0.011201,NEGATIVE
49,0,12,Federal-gov,Prof-school,2,Married-spouse-absent,Transport-moving,Other-relative,Amer-Indian-Eskimo,Female,57500,2286,19,El-Salvador,2.043347,POSITIVE
49,1,12,Federal-gov,Prof-school,2,Married-spouse-absent,Transport-moving,Other-relative,Amer-Indian-Eskimo,Male,57500,2286,19,El-Salvador,-0.862525,NEGATIVE
50,0,12,Federal-gov,10th,6,Married-spouse-absent,Transport-moving,Other-relative,Amer-Indian-Eskimo,Female,57500,2286,7,El-Salvador,2.087260,POSITIVE
50,1,12,Federal-gov,10th,6,Married-spouse-absent,Transport-moving,Other-relative,Amer-Indian-Eskimo,Male,57500,2286,7,El-Salvador,-0.185833,NEGATIVE
51,0,13,Self-emp-inc,Masters,1,Married-spouse-absent,Farming-fishing,Own-child,Asian-Pac-Islander,Female,52500,1415,4,Thailand,0.800632,POSITIVE
51,1,13,Self-emp-inc,Masters,1,Married-spouse-absent,Farming-fishing,Own-child,Asian-Pac-Islander,Male,52500,1415,4,Thailand,-2.453255,NEGATIVE
52,0,12,Local-gov,Prof-school,6,Married-spouse-absent,Priv-house-serv,Other-relative,Amer-Indian-Eskimo,Female,57500,2504,8,El-Salvador,2.224825,POSITIVE
52,1,12,Local-gov,Prof-school,6,Married-spouse-absent,Priv-house-serv,Other-relative,Amer-Indian-Eskimo,Male,57500,2504,8,El-Salvador,-0.085491,NEGATIVE
53,0,14,Self-emp-inc,HS-grad,2,Married-spouse-absent,Farming-fishing,Husband,Amer-Indian-Eskimo,Female,52500,1851,5,Yugoslavia,1.912591,POSITIVE
53,1,14,Self-emp-inc,HS-grad,2,Married-spouse-absent,Farming-fishing,Husband,Amer-Indian-Eskimo,Male,52500,1851,5,Yugoslavia,-1.019479,NEGATIVE
54,0,14,Self-emp-inc,1st-4th,2,Married-spouse-absent,Other-service,Other-relative,Amer-Indian-Eskimo,Female,52500,1851,18,Yugoslavia,1.225071,POSITIVE
54,1,14,Self-emp-inc,1st-4th,2,Married-spouse-absent,Other-service,Other-relative,Amer-Indian-Eskimo,Male,52500,1851,18,Yugoslavia,-1.680799,NEGATIVE
55,0,18,Local-gov,Prof-school,2,Married-spouse-absent,Exec-managerial,Other-relative,Amer-Indian-Eskimo,Female,57500,2504,20,El-Salvador,2.328061,POSITIVE
55,1,18,Local-gov,Prof-school,2,Married-spouse-absent,Exec-managerial,Other-relative,Amer-Indian-Eskimo,Male,57500,2504,20,El-Salvador,-0.577811,NEGATIVE
56,0,13,Local-gov,Assoc-acdm,3,Married-spouse-absent,Exec-managerial,Not-in-family,Other,Female,57500,2940,21,Trinadad&Tobago,2.316617,POSITIVE
56,1,13,Local-gov,Assoc-acdm,3,Married-spouse-absent,Exec-managerial,Not-in-family,Other,Male,57500,2940,21,Trinadad&Tobago,-0.589252,NEGATIVE
57,0,16,Local-gov,12th,5,Married-spouse-absent,Exec-managerial,Not-in-family,Amer-Indian-Eskimo,Female,57500,2504,8,El-Salvador,0.921119,POSITIVE
57,1,16,Local-gov,12th,5,Married-spouse-absent,Exec-managerial,Not-in-family,Amer-Indian-Eskimo,Male,57500,2504,8,El-Salvador,-1.988602,NEGATIVE
58,0,17,Self-emp-inc,1st-4th,2,Divorced,Farming-fishing,Other-relative,Amer-Indian-Eskimo,Female,52500,1851,5,Yugoslavia,1.683114,POSITIVE
58,1,17,Self-emp-inc,1st-4th,2,Divorced,Farming-fishing,Other-relative,Amer-Indian-Eskimo,Male,52500,1851,5,Yugoslavia,-1.250906,NEGATIVE
59,0,12,Local-gov,10th,2,Never-married,Priv-house-serv,Not-in-family,Amer-Indian-Eskimo,Female,57500,2504,8,El-Salvador,0.919472,POSITIVE
59,1,12,Local-gov,10th,2,Never-married,Priv-house-serv,Not-in-family,Amer-Indian-Eskimo,Male,57500,2504,8,El-Salvador,-1.353622,NEGATIVE
60,0,18,State-gov,Assoc-voc,3,Never-married,Protective-serv,Other-relative,Other,Female,57500,3375,10,Peru,2.108134,POSITIVE
60,1,18,State-gov,Assoc-voc,3,Never-married,Protective-serv,Other-relative,Other,Male,57500,3375,10,Peru,-0.194706,NEGATIVE
61,0,16,Local-gov,10th,2,Never-married,Exec-managerial,Not-in-family,Amer-Indian-Eskimo,Female,57500,2504,8,El-Salvador,1.712152,POSITIVE
61,1,16,Local-gov,10th,2,Never-married,Exec-managerial,Not-in-family,Amer-Indian-Eskimo,Male,57500,2504,8,El-Salvador,-1.230874,NEGATIVE
62,0,18,State-gov,Assoc-voc,3,Never-married,Prof-specialty,Other-relative,Other,Female,57500,3375,10,Peru,0.153975,POSITIVE
62,1,18,State-gov,Assoc-voc,3,Never-married,Prof-specialty,Other-relative,Other,Male,57500,3375,10,Peru,-2.785499,NEGATIVE
63,0,19,State-gov,5th-6th,3,Married-AF-spouse,Protective-serv,Other-relative,Black,Female,62500,3811,11,Columbia,1.992823,POSITIVE
63,1,19,State-gov,5th-6th,3,Married-AF-spouse,Protective-serv,Other-relative,Black,Male,62500,3811,11,Columbia,-0.294404,NEGATIVE
64,0,20,State-gov,Assoc-voc,3,Married-AF-spouse,Protective-serv,Unmarried,Black,Female,62500,3811,11,Columbia,2.729408,POSITIVE
64,1,20,State-gov,Assoc-voc,3,Married-AF-spouse,Protective-serv,Unmarried,Black,Male,62500,3811,11,Columbia,-0.210066,NEGATIVE
65,0,14,State-gov,Assoc-voc,3,Married-AF-spouse,Protective-serv,Unmarried,Black,Female,62500,3811,11,Columbia,2.853306,POSITIVE
65,1,14,State-gov,Assoc-voc,3,Married-AF-spouse,Protective-serv,Unmarried,Black,Male,62500,3811,11,Columbia,-0.123398,NEGATIVE
66,0,19,State-gov,5th-6th,3,Married-AF-spouse,Prof-specialty,Other-relative,Black,Female,62500,3811,11,Columbia,0.602292,POSITIVE
66,1,19,State-gov,5th-6th,3,Married-AF-spouse,Prof-specialty,Other-relative,Black,Male,62500,3811,11,Columbia,-2.335592,NEGATIVE
67,0,16,Local-gov,10th,2,Married-spouse-absent,Priv-house-serv,Not-in-family,Amer-Indian-Eskimo,Female,57500,2504,8,Ecuador,1.785784,POSITIVE
67,1,16,Local-gov,10th,2,Married-spouse-absent,Priv-house-serv,Not-in-family,Amer-Indian-Eskimo,Male,57500,2504,8,Ecuador,-0.487307,NEGATIVE
68,0,17,Local-gov,Assoc-acdm,3,Married-spouse-absent,Priv-house-serv,Not-in-family,Other,Female,57500,2940,9,Taiwan,2.481803,POSITIVE
68,1,17,Local-gov,Assoc-acdm,3,Married-spouse-absent,Priv-house-serv,Not-in-family,Other,Male,57500,2940,9,Taiwan,-0.427920,NEGATIVE
69,0,18,Local-gov,10th,2,Married-spouse-absent,Exec-managerial,Not-in-family,Amer-Indian-Eskimo,Female,57500,2504,8,Ecuador,2.775207,POSITIVE
69,1,18,Local-gov,10th,2,Married-spouse-absent,Exec-managerial,Not-in-family,Amer-Indian-Eskimo,Male,57500,2504,8,Ecuador,-0.420532,NEGATIVE
70,0,12,Local-gov,10th,2,Married-spouse-absent,Exec-managerial,Other-relative,Amer-Indian-Eskimo,Female,57500,2504,8,Ecuador,1.254900,POSITIVE
70,1,12,Local-gov,10th,2,Married-spouse-absent,Exec-managerial,Other-relative,Amer-Indian-Eskimo,Male,57500,2504,8,Ecuador,-2.134088,NEGATIVE
71,0,14,State-gov,5th-6th,3,Married-AF-spouse,Prof-specialty,Husband,Black,Female,57500,3811,11,Columbia,2.864522,POSITIVE
71,1,14,State-gov,5th-6th,3,Married-AF-spouse,Prof-specialty,Husband,Black,Male,57500,3811,11,Columbia,-0.063254,NEGATIVE
72,0,18,State-gov,Assoc-voc,3,Married-AF-spouse,Prof-specialty,Other-relative,Other,Female,57500,3375,10,Haiti,0.762739,POSITIVE
72,1,18,State-gov,Assoc-voc,3,Married-AF-spouse,Prof-specialty,Other-relative,Other,Male,57500,3375,10,Haiti,-2.213958,NEGATIVE
73,0,13,State-gov,5th-6th,3,Never-married,Protective-serv,Unmarried,Other,Female,57500,3375,10,Haiti,2.400058,POSITIVE
73,1,13,State-gov,5th-6th,3,Never-married,Protective-serv,Unmarried,Other,Male,57500,3375,10,Haiti,-0.342690,NEGATIVE
74,0,20,State-gov,5th-6th,3,Separated,Prof-specialty,Unmarried,Black,Female,57500,3811,11,Hungary,2.374588,POSITIVE
74,1,20,State-gov,5th-6th,3,Separated,Prof-specialty,Unmarried,Black,Male,57500,3811,11,Hungary,-0.287271,NEGATIVE
75,0,14,State-gov,5th-6th,3,Separated,Prof-specialty,Other-relative,Black,Female,57500,3811,11,Columbia,2.371834,POSITIVE
75,1,14,State-gov,5th-6th,3,Separated,Prof-specialty,Other-relative,Black,Male,57500,3811,11,Columbia,-0.687944,NEGATIVE
76,0,14,State-gov,5th-6th,3,Married-AF-spouse,Protective-serv,Other-relative,Black,Female,57500,3811,11,Vietnam,2.622698,POSITIVE
76,1,14,State-gov,5th-6th,3,Married-AF-spouse,Protective-serv,Other-relative,Black,Male,57500,3811,11,Vietnam,-0.334831,NEGATIVE
77,0,20,State-gov,5th-6th,3,Married-AF-spouse,Prof-specialty,Unmarried,Black,Female,57500,3811,11,Mexico,2.738077,POSITIVE
77,1,20,State-gov,5th-6th,3,Married-AF-spouse,Prof-specialty,Unmarried,Black,Male,57500,3811,11,Mexico,-0.194525,NEGATIVE
78,0,14,State-gov,5th-6th,3,Married-AF-spouse,Prof-specialty,Unmarried,Black,Female,57500,3811,11,Mexico,3.011190,POSITIVE
78,1,14,State-gov,5th-6th,3,Married-AF-spouse,Prof-specialty,Unmarried,Black,Male,57500,3811,11,Mexico,-0.106053,NEGATIVE
79,0,58,Local-gov,Some-college,5,Married-AF-spouse,Craft-repair,Unmarried,White,Female,17500,108,55,France,-0.058602,NEGATIVE
79,1,58,Local-gov,Some-college,5,Married-AF-spouse,Craft-repair,Unmarried,White,Male,17500,108,55,France,0.002188,POSITIVE
80,0,56,Local-gov,Bachelors,1,Married-AF-spouse,Tech-support,Unmarried,White,Female,17500,762,51,United-States,-0.022725,NEGATIVE
80,1,56,Local-gov,Bachelors,1,Married-AF-spouse,Tech-support,Unmarried,White,Male,17500,762,51,United-States,0.038066,POSITIVE
81,0,73,State-gov,Assoc-voc,2,Married-spouse-absent,Prof-specialty,Unmarried,Amer-Indian-Eskimo,Female,17500,326,70,Italy,-0.060652,NEGATIVE
81,1,73,State-gov,Assoc-voc,2,Married-spouse-absent,Prof-specialty,Unmarried,Amer-Indian-Eskimo,Male,17500,326,70,Italy,0.000138,POSITIVE
82,0,69,Self-emp-inc,12th,3,Married-AF-spouse,Adm-clerical,Unmarried,Amer-Indian-Eskimo,Female,17500,326,80,Dominican-Republic,-0.003134,NEGATIVE
82,1,69,Self-emp-inc,12th,3,Married-AF-spouse,Adm-clerical,Unmarried,Amer-Indian-Eskimo,Male,17500,326,80,Dominican-Republic,0.057657,POSITIVE
83,0,91,Self-emp-inc,10th,1,Married-AF-spouse,Transport-moving,Unmarried,Other,Female,17500,544,90,Nicaragua,-0.045516,NEGATIVE
83,1,91,Self-emp-inc,10th,1,Married-AF-spouse,Transport-moving,Unmarried,Other,Male,17500,544,90,Nicaragua,0.015274,POSITIVE
84,0,69,Self-emp-inc,12th,1,Married-spouse-absent,Adm-clerical,Unmarried,Amer-Indian-Eskimo,Female,17500,326,80,Dominican-Republic,-0.024940,NEGATIVE
84,1,69,Self-emp-inc,12th,1,Married-spouse-absent,Adm-clerical,Unmarried,Amer-Indian-Eskimo,Male,17500,326,80,Dominican-Republic,0.035851,POSITIVE
85,0,64,Local-gov,HS-grad,5,Married-AF-spouse,Sales,Other-relative,Asian-Pac-Islander,Female,17500,108,60,Japan,-0.056286,NEGATIVE
85,1,64,Local-gov,HS-grad,5,Married-AF-spouse,Sales,Other-relative,Asian-Pac-Islander,Male,17500,108,60,Japan,0.004504,POSITIVE
86,0,64,Without-pay,Assoc-voc,7,Married-AF-spouse,Prof-specialty,Not-in-family,Amer-Indian-Eskimo,Female,17500,326,70,Italy,-0.031844,NEGATIVE
86,1,64,Without-pay,Assoc-voc,7,Married-AF-spouse,Prof-specialty,Not-in-family,Amer-Indian-Eskimo,Male,17500,326,70,Italy,0.028947,POSITIVE
87,0,87,State-gov,Assoc-voc,5,Married-AF-spouse,Prof-specialty,Not-in-family,Amer-Indian-Eskimo,Female,17500,326,70,Italy,-0.050005,NEGATIVE
87,1,87,State-gov,Assoc-voc,5,Married-AF-spouse,Prof-specialty,Not-in-family,Amer-Indian-Eskimo,Male,17500,326,70,Italy,0.010785,POSITIVE
