status,month,credit_history,purpose,credit_amount,savings,employment,investment_as_income_percentage,other_debtors,residence_since,property,age,installment_plans,housing,number_of_credits,skill_level,people_liable_for,telephone,foreign_worker,sex,credit
2.0,3.0,0.0,9.0,16147.0,0.0,0.0,2.0,2.0,4.0,0.0,0.0,2.0,1.0,4.0,3.0,1.0,0.0,0.0,1.0,0.0
2.0,0.0,2.0,5.0,18100.0,2.0,2.0,1.0,2.0,1.0,0.0,0.0,2.0,2.0,4.0,0.0,2.0,0.0,1.0,0.0,0.0
2.0,2.0,1.0,0.0,13200.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
1.0,2.0,1.0,0.0,4452.0,2.0,2.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,1.0,0.0,1.0,0.0
0.0,3.0,0.0,0.0,9099.0,0.0,0.0,1.0,1.0,1.0,2.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
2.0,2.0,2.0,0.0,20000.0,2.0,2.0,4.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
0.0,0.0,2.0,9.0,19300.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0
0.0,2.0,0.0,3.0,8186.0,2.0,1.0,1.0,2.0,4.0,2.0,1.0,1.0,2.0,4.0,3.0,2.0,1.0,0.0,1.0,1.0
1.0,2.0,0.0,3.0,7799.0,2.0,1.0,1.0,0.0,4.0,1.0,0.0,2.0,2.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0
0.0,80.0,2.0,2.0,4452.0,0.0,0.0,2.0,0.0,4.0,2.0,1.0,0.0,1.0,3.0,0.0,2.0,1.0,0.0,0.0,1.0
1.0,0.0,2.0,9.0,17628.0,0.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,2.0,1.0,1.0,1.0,1.0
1.0,0.0,0.0,0.0,496.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,1.0
0.0,18.0,2.0,0.0,10791.0,0.0,0.0,1.0,1.0,4.0,2.0,1.0,0.0,0.0,1.0,3.0,2.0,1.0,0.0,0.0,1.0
0.0,1.0,0.0,0.0,19900.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
2.0,0.0,2.0,9.0,14300.0,2.0,1.0,1.0,0.0,1.0,0.0,1.0,2.0,2.0,4.0,0.0,2.0,1.0,1.0,1.0,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
0.0,1.0,0.0,0.0,1768.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
2.0,0.0,2.0,9.0,16147.0,2.0,2.0,2.0,1.0,4.0,1.0,0.0,0.0,0.0,3.0,0.0,1.0,1.0,1.0,1.0,0.0
0.0,0.0,0.0,0.0,3400.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
2.0,6.0,2.0,9.0,17500.0,2.0,2.0,1.0,2.0,4.0,0.0,0.0,2.0,2.0,4.0,0.0,1.0,1.0,1.0,1.0,0.0
0.0,0.0,0.0,0.0,20000.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
2.0,1.0,2.0,9.0,17956.0,2.0,2.0,1.0,2.0,4.0,0.0,1.0,2.0,2.0,4.0,3.0,2.0,1.0,1.0,1.0,1.0
0.0,8.0,2.0,9.0,12500.0,2.0,1.0,1.0,1.0,4.0,0.0,0.0,0.0,2.0,4.0,3.0,1.0,1.0,1.0,1.0,0.0
1.0,0.0,0.0,0.0,19900.0,0.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,1.0,13800.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
0.0,0.0,1.0,3.0,10651.0,0.0,0.0,1.0,2.0,4.0,2.0,1.0,0.0,1.0,4.0,3.0,2.0,1.0,1.0,1.0,1.0
0.0,10.0,0.0,0.0,1768.0,0.0,0.0,1.0,2.0,4.0,2.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0
2.0,0.0,2.0,9.0,14900.0,0.0,2.0,1.0,0.0,1.0,0.0,1.0,2.0,1.0,4.0,0.0,1.0,1.0,1.0,0.0,1.0
0.0,7.0,0.0,0.0,1468.0,0.0,0.0,1.0,0.0,2.0,2.0,1.0,0.0,0.0,1.0,0.0,2.0,1.0,0.0,0.0,1.0
2.0,0.0,2.0,9.0,17700.0,2.0,2.0,1.0,2.0,1.0,0.0,0.0,2.0,1.0,4.0,3.0,1.0,1.0,1.0,1.0,0.0
0.0,1.0,1.0,7.0,7951.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,2.0,1.0,1.0,1.0,1.0
0.0,1.0,0.0,0.0,10804.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
0.0,2.0,0.0,3.0,11786.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,0.0
0.0,0.0,0.0,0.0,2749.0,1.0,0.0,1.0,1.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0
2.0,1.0,2.0,9.0,18210.0,2.0,2.0,1.0,0.0,1.0,1.0,0.0,2.0,2.0,4.0,3.0,1.0,1.0,1.0,1.0,0.0
2.0,1.0,2.0,9.0,10999.0,0.0,2.0,1.0,2.0,4.0,2.0,1.0,2.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0
0.0,0.0,2.0,0.0,5886.0,1.0,0.0,2.0,1.0,4.0,0.0,0.0,0.0,1.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0
2.0,0.0,2.0,9.0,11999.0,0.0,0.0,2.0,1.0,2.0,0.0,1.0,2.0,1.0,4.0,3.0,1.0,0.0,1.0,1.0,1.0
2.0,2.0,0.0,0.0,19900.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
1.0,80.0,2.0,3.0,12953.0,0.0,2.0,4.0,2.0,4.0,1.0,0.0,0.0,2.0,4.0,0.0,1.0,1.0,1.0,1.0,0.0
1.0,41.0,2.0,7.0,11039.0,0.0,0.0,2.0,0.0,2.0,0.0,1.0,0.0,2.0,1.0,3.0,2.0,1.0,1.0,1.0,1.0
0.0,0.0,2.0,0.0,3713.0,0.0,2.0,4.0,1.0,2.0,0.0,0.0,0.0,0.0,4.0,0.0,2.0,0.0,1.0,0.0,0.0
2.0,3.0,2.0,9.0,13000.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,2.0,2.0,4.0,3.0,1.0,0.0,1.0,0.0,1.0
1.0,16.0,0.0,0.0,284.0,0.0,2.0,1.0,0.0,3.0,2.0,1.0,2.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
2.0,0.0,2.0,9.0,18800.0,2.0,2.0,1.0,2.0,4.0,1.0,1.0,2.0,2.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0
2.0,16.0,2.0,8.0,11144.0,2.0,2.0,1.0,0.0,2.0,0.0,0.0,2.0,2.0,4.0,3.0,1.0,1.0,1.0,1.0,0.0
0.0,3.0,0.0,0.0,1998.0,1.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
0.0,3.0,0.0,0.0,4199.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
0.0,41.0,0.0,0.0,19299.0,0.0,1.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
0.0,0.0,2.0,9.0,14600.0,2.0,2.0,1.0,2.0,1.0,0.0,0.0,2.0,2.0,4.0,3.0,1.0,1.0,1.0,1.0,0.0
2.0,0.0,2.0,6.0,11299.0,2.0,2.0,1.0,1.0,1.0,0.0,1.0,1.0,2.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0
0.0,3.0,2.0,0.0,3899.0,0.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
2.0,0.0,2.0,8.0,17119.0,2.0,2.0,1.0,2.0,1.0,0.0,0.0,2.0,2.0,4.0,3.0,2.0,1.0,1.0,1.0,0.0
0.0,3.0,0.0,0.0,6642.0,1.0,0.0,3.0,1.0,3.0,2.0,0.0,2.0,0.0,4.0,0.0,1.0,1.0,0.0,0.0,0.0
2.0,42.0,1.0,0.0,19299.0,0.0,0.0,2.0,0.0,4.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0
0.0,7.0,0.0,0.0,10804.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
0.0,1.0,0.0,0.0,17800.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
0.0,4.0,2.0,0.0,589.0,0.0,2.0,1.0,2.0,4.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
0.0,41.0,1.0,0.0,2749.0,0.0,2.0,1.0,2.0,2.0,2.0,0.0,0.0,0.0,4.0,0.0,2.0,0.0,0.0,0.0,0.0
2.0,0.0,0.0,8.0,111.0,2.0,1.0,1.0,1.0,1.0,0.0,1.0,2.0,2.0,1.0,3.0,1.0,0.0,1.0,1.0,1.0
1.0,0.0,2.0,9.0,18100.0,2.0,2.0,1.0,0.0,3.0,0.0,0.0,2.0,2.0,4.0,3.0,1.0,1.0,1.0,0.0,0.0
1.0,1.0,2.0,2.0,14628.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,2.0,2.0,2.0,2.0,1.0,0.0,1.0,1.0
0.0,0.0,1.0,6.0,14425.0,0.0,0.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0
0.0,2.0,0.0,0.0,8300.0,0.0,2.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
0.0,2.0,2.0,0.0,1998.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0,2.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
1.0,7.0,2.0,7.0,7100.0,0.0,0.0,4.0,0.0,1.0,0.0,1.0,0.0,0.0,4.0,0.0,1.0,1.0,0.0,0.0,1.0
2.0,0.0,2.0,9.0,17204.0,2.0,2.0,1.0,2.0,1.0,0.0,1.0,2.0,2.0,4.0,3.0,1.0,1.0,1.0,1.0,1.0
0.0,0.0,0.0,0.0,8828.0,0.0,2.0,1.0,2.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
2.0,0.0,2.0,9.0,10250.0,2.0,2.0,4.0,2.0,1.0,0.0,1.0,2.0,2.0,4.0,0.0,1.0,1.0,1.0,0.0,1.0
1.0,2.0,2.0,0.0,12637.0,2.0,2.0,2.0,2.0,4.0,0.0,1.0,0.0,1.0,3.0,3.0,1.0,0.0,1.0,1.0,1.0
2.0,0.0,2.0,9.0,18900.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,4.0,3.0,1.0,0.0,1.0,1.0,0.0
2.0,4.0,1.0,9.0,12836.0,0.0,2.0,4.0,1.0,2.0,1.0,0.0,0.0,2.0,4.0,3.0,2.0,0.0,1.0,1.0,0.0
0.0,0.0,0.0,0.0,2069.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,3300.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
0.0,3.0,1.0,0.0,4299.0,0.0,0.0,3.0,2.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0
2.0,0.0,2.0,9.0,8010.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,2.0,2.0,4.0,3.0,1.0,1.0,0.0,0.0,1.0
0.0,1.0,0.0,0.0,4599.0,0.0,0.0,4.0,1.0,3.0,2.0,1.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,1.0
1.0,78.0,2.0,3.0,111.0,0.0,0.0,4.0,1.0,4.0,2.0,1.0,0.0,1.0,4.0,3.0,2.0,1.0,1.0,1.0,1.0
0.0,0.0,2.0,0.0,13299.0,0.0,0.0,1.0,0.0,4.0,2.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0
0.0,3.0,0.0,0.0,17700.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
0.0,22.0,1.0,0.0,5259.0,0.0,0.0,1.0,0.0,3.0,1.0,1.0,0.0,0.0,2.0,0.0,2.0,0.0,1.0,1.0,1.0
0.0,0.0,0.0,0.0,2600.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
2.0,0.0,0.0,0.0,1097.0,0.0,2.0,1.0,0.0,4.0,0.0,1.0,0.0,0.0,3.0,0.0,2.0,0.0,0.0,0.0,1.0
1.0,2.0,0.0,3.0,4452.0,0.0,2.0,2.0,1.0,2.0,0.0,1.0,0.0,1.0,2.0,0.0,2.0,1.0,0.0,1.0,1.0
1.0,5.0,2.0,9.0,9400.0,0.0,2.0,3.0,2.0,4.0,0.0,0.0,2.0,2.0,1.0,3.0,2.0,0.0,0.0,0.0,0.0
2.0,80.0,2.0,5.0,18809.0,2.0,2.0,1.0,2.0,4.0,0.0,1.0,2.0,2.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0
2.0,5.0,2.0,9.0,7500.0,0.0,1.0,2.0,1.0,4.0,0.0,0.0,0.0,0.0,4.0,0.0,2.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,3000.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
0.0,2.0,1.0,0.0,7500.0,2.0,0.0,3.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
2.0,0.0,0.0,0.0,3200.0,0.0,0.0,3.0,0.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
0.0,2.0,2.0,0.0,13799.0,0.0,0.0,1.0,1.0,2.0,1.0,0.0,0.0,1.0,4.0,0.0,1.0,1.0,0.0,0.0,0.0
0.0,80.0,2.0,9.0,14600.0,0.0,2.0,4.0,1.0,1.0,0.0,1.0,0.0,1.0,4.0,2.0,1.0,1.0,1.0,0.0,1.0
2.0,80.0,2.0,9.0,4533.0,0.0,2.0,1.0,2.0,4.0,0.0,0.0,0.0,2.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0
1.0,6.0,2.0,9.0,9400.0,0.0,0.0,4.0,2.0,1.0,0.0,1.0,2.0,2.0,4.0,3.0,1.0,0.0,1.0,0.0,1.0
1.0,0.0,2.0,8.0,18722.0,2.0,2.0,1.0,1.0,1.0,0.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0
0.0,7.0,1.0,3.0,12953.0,0.0,0.0,1.0,1.0,4.0,2.0,1.0,0.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,1.0
1.0,79.0,1.0,9.0,1345.0,0.0,2.0,3.0,2.0,3.0,0.0,1.0,2.0,0.0,4.0,3.0,2.0,1.0,1.0,1.0,1.0
2.0,2.0,2.0,9.0,10250.0,2.0,1.0,1.0,2.0,4.0,1.0,1.0,2.0,2.0,4.0,3.0,1.0,1.0,1.0,0.0,1.0
2.0,0.0,2.0,9.0,14600.0,2.0,1.0,1.0,0.0,1.0,0.0,1.0,2.0,0.0,4.0,2.0,1.0,0.0,1.0,0.0,1.0
0.0,4.0,2.0,9.0,12204.0,0.0,2.0,1.0,0.0,1.0,0.0,1.0,2.0,0.0,4.0,3.0,1.0,1.0,1.0,1.0,1.0
2.0,0.0,2.0,4.0,20000.0,2.0,2.0,1.0,2.0,1.0,1.0,0.0,2.0,2.0,1.0,3.0,1.0,1.0,1.0,0.0,0.0
2.0,0.0,2.0,9.0,16900.0,2.0,2.0,1.0,2.0,1.0,0.0,1.0,2.0,2.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0
0.0,1.0,1.0,0.0,14870.0,2.0,2.0,3.0,2.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,2.0,1.0,0.0,0.0,1.0
0.0,0.0,2.0,0.0,2282.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
2.0,0.0,2.0,9.0,16599.0,2.0,2.0,1.0,2.0,3.0,0.0,0.0,2.0,2.0,1.0,1.0,2.0,1.0,0.0,1.0,0.0
2.0,2.0,2.0,9.0,18210.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0
2.0,0.0,2.0,9.0,10250.0,0.0,2.0,4.0,2.0,1.0,1.0,0.0,1.0,2.0,4.0,3.0,1.0,1.0,1.0,0.0,0.0
1.0,2.0,2.0,0.0,9664.0,2.0,1.0,1.0,0.0,4.0,1.0,1.0,1.0,1.0,1.0,0.0,2.0,1.0,1.0,1.0,1.0
0.0,0.0,0.0,1.0,13200.0,0.0,0.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0,1.0,3.0,1.0,1.0,0.0,0.0,1.0
2.0,68.0,2.0,1.0,13799.0,1.0,2.0,1.0,2.0,1.0,0.0,0.0,1.0,1.0,4.0,0.0,2.0,1.0,1.0,0.0,0.0
2.0,0.0,2.0,9.0,17500.0,0.0,2.0,1.0,2.0,1.0,0.0,1.0,2.0,2.0,4.0,3.0,1.0,1.0,1.0,0.0,1.0
2.0,1.0,2.0,9.0,10250.0,0.0,2.0,1.0,2.0,3.0,2.0,0.0,1.0,1.0,4.0,2.0,1.0,1.0,1.0,1.0,0.0
0.0,2.0,0.0,0.0,3100.0,0.0,0.0,1.0,1.0,4.0,0.0,0.0,0.0,2.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0
1.0,5.0,2.0,4.0,16367.0,0.0,0.0,1.0,2.0,3.0,1.0,0.0,0.0,2.0,4.0,3.0,1.0,1.0,1.0,1.0,0.0
2.0,0.0,2.0,9.0,18100.0,2.0,2.0,3.0,2.0,1.0,0.0,1.0,2.0,2.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0
0.0,9.0,0.0,9.0,7600.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
0.0,16.0,2.0,0.0,7699.0,2.0,2.0,4.0,0.0,4.0,2.0,0.0,2.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
0.0,18.0,0.0,0.0,4599.0,0.0,0.0,1.0,1.0,4.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0
0.0,0.0,0.0,7.0,9754.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0
0.0,3.0,0.0,0.0,8299.0,0.0,0.0,2.0,1.0,4.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
0.0,2.0,0.0,0.0,15400.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
1.0,2.0,2.0,1.0,13299.0,2.0,1.0,2.0,0.0,4.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0
1.0,2.0,2.0,9.0,12071.0,0.0,2.0,1.0,0.0,3.0,0.0,0.0,2.0,0.0,4.0,0.0,2.0,1.0,1.0,1.0,0.0
0.0,0.0,1.0,1.0,6753.0,1.0,2.0,1.0,1.0,2.0,1.0,0.0,0.0,1.0,4.0,3.0,2.0,1.0,0.0,1.0,0.0
0.0,0.0,2.0,0.0,3300.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
0.0,20.0,0.0,0.0,3999.0,0.0,2.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
0.0,7.0,1.0,5.0,9299.0,1.0,0.0,2.0,1.0,4.0,2.0,1.0,0.0,1.0,1.0,0.0,2.0,1.0,1.0,1.0,1.0
0.0,0.0,0.0,0.0,1468.0,0.0,0.0,1.0,0.0,1.0,2.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
2.0,0.0,2.0,5.0,16147.0,2.0,2.0,1.0,2.0,1.0,0.0,0.0,2.0,2.0,3.0,3.0,1.0,1.0,1.0,1.0,0.0
2.0,0.0,2.0,8.0,19113.0,2.0,2.0,1.0,2.0,4.0,1.0,1.0,2.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0
1.0,0.0,0.0,0.0,3200.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
1.0,64.0,1.0,9.0,12735.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,2.0,1.0,3.0,1.0,1.0,1.0,1.0,0.0
0.0,1.0,2.0,9.0,13000.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,2.0,4.0,0.0,2.0,1.0,1.0,0.0,1.0
2.0,0.0,2.0,9.0,17385.0,2.0,2.0,1.0,1.0,2.0,0.0,1.0,2.0,2.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0
2.0,0.0,2.0,9.0,12836.0,2.0,2.0,2.0,2.0,1.0,0.0,0.0,2.0,2.0,3.0,3.0,1.0,0.0,1.0,0.0,0.0
0.0,1.0,2.0,3.0,10800.0,0.0,0.0,1.0,2.0,1.0,1.0,0.0,0.0,1.0,1.0,2.0,2.0,1.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,19500.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
2.0,0.0,2.0,9.0,17628.0,2.0,2.0,2.0,1.0,1.0,0.0,0.0,2.0,1.0,1.0,2.0,2.0,0.0,1.0,1.0,0.0
1.0,0.0,1.0,4.0,13799.0,2.0,2.0,1.0,2.0,4.0,1.0,0.0,0.0,1.0,4.0,2.0,2.0,1.0,1.0,1.0,0.0
2.0,3.0,0.0,0.0,8299.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0
0.0,1.0,2.0,0.0,19500.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
2.0,2.0,2.0,3.0,12909.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,2.0,1.0,1.0,0.0,2.0,0.0,1.0,1.0,1.0
2.0,1.0,2.0,9.0,18210.0,2.0,2.0,1.0,2.0,4.0,1.0,0.0,2.0,2.0,4.0,3.0,2.0,1.0,1.0,1.0,0.0
0.0,5.0,0.0,0.0,8800.0,0.0,0.0,4.0,0.0,4.0,1.0,0.0,0.0,2.0,4.0,0.0,1.0,1.0,1.0,0.0,0.0
0.0,4.0,0.0,0.0,2097.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,2.0,1.0,0.0,0.0,1.0
1.0,7.0,1.0,0.0,6753.0,0.0,0.0,1.0,2.0,2.0,2.0,0.0,1.0,1.0,1.0,2.0,2.0,1.0,0.0,1.0,0.0
1.0,2.0,2.0,7.0,18902.0,2.0,2.0,1.0,2.0,4.0,0.0,0.0,2.0,2.0,4.0,3.0,1.0,1.0,1.0,0.0,0.0
0.0,0.0,1.0,0.0,18800.0,2.0,0.0,1.0,1.0,2.0,1.0,1.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,1.0
1.0,0.0,2.0,9.0,6800.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,2.0,2.0,1.0,3.0,1.0,1.0,0.0,0.0,0.0
