age,workclass,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,output,decision
91,Local-gov,12th,10,Married-civ-spouse,Adm-clerical,Not-in-family,Asian-Pac-Islander,Male,57500,3375,2,Dominican-Republic,0.493062,NEGATIVE
85,State-gov,Masters,1,Married-civ-spouse,Exec-managerial,Own-child,Other,Female,82500,2504,21,Cuba,0.502791,POSITIVE
85,State-gov,Masters,1,Married-civ-spouse,Exec-managerial,Own-child,Other,Male,82500,2504,21,Cuba,0.490204,NEGATIVE
79,Local-gov,7th-8th,3,Married-civ-spouse,Tech-support,Wife,Other,Female,92500,2286,14,United-States,0.507693,POSITIVE
79,Local-gov,7th-8th,3,Married-civ-spouse,Tech-support,Wife,Other,Male,92500,2286,14,United-States,0.495107,NEGATIVE
81,Local-gov,Some-college,1,Married-civ-spouse,Craft-repair,Wife,Other,Female,92500,2286,14,Canada,0.503584,POSITIVE
81,Local-gov,Some-college,1,Married-civ-spouse,Craft-repair,Wife,Other,Male,92500,2286,14,Canada,0.490998,NEGATIVE
79,Private,7th-8th,1,Married-civ-spouse,Tech-support,Wife,Other,Female,92500,2286,14,United-States,0.508753,POSITIVE
79,Private,7th-8th,1,Married-civ-spouse,Tech-support,Wife,Other,Male,92500,2286,14,United-States,0.496166,NEGATIVE
87,State-gov,Assoc-voc,1,Married-civ-spouse,Prof-specialty,Husband,Other,Female,82500,3811,15,Italy,0.510143,POSITIVE
87,State-gov,Assoc-voc,1,Married-civ-spouse,Prof-specialty,Husband,Other,Male,82500,3811,15,Italy,0.497558,NEGATIVE
85,Self-emp-inc,Prof-school,1,Married-civ-spouse,Exec-managerial,Own-child,Other,Female,82500,2504,15,Cuba,0.500124,POSITIVE
85,Self-emp-inc,Prof-school,1,Married-civ-spouse,Exec-managerial,Own-child,Other,Male,82500,2504,15,Cuba,0.487539,NEGATIVE
81,Local-gov,Some-college,1,Married-civ-spouse,Craft-repair,Wife,White,Female,77500,2286,14,Canada,0.507100,POSITIVE
81,Local-gov,Some-college,1,Married-civ-spouse,Craft-repair,Wife,White,Male,77500,2286,14,Canada,0.494514,NEGATIVE
83,Local-gov,HS-grad,1,Divorced,Sales,Own-child,Other,Female,52500,2504,14,Japan,0.506028,POSITIVE
83,Local-gov,HS-grad,1,Divorced,Sales,Own-child,Other,Male,52500,2504,14,Japan,0.493441,NEGATIVE
81,Private,12th,1,Divorced,Craft-repair,Wife,Other,Female,52500,2286,14,Canada,0.511719,POSITIVE
81,Private,12th,1,Divorced,Craft-repair,Wife,Other,Male,52500,2286,14,Canada,0.499134,NEGATIVE
83,Local-gov,12th,5,Married-civ-spouse,Sales,Own-child,Other,Female,52500,3593,20,Japan,0.505898,POSITIVE
83,Local-gov,12th,5,Married-civ-spouse,Sales,Own-child,Other,Male,52500,3593,20,Japan,0.493312,NEGATIVE
83,Local-gov,HS-grad,5,Married-civ-spouse,Sales,Own-child,Other,Female,52500,2504,20,Japan,0.502978,POSITIVE
83,Local-gov,HS-grad,5,Married-civ-spouse,Sales,Own-child,Other,Male,52500,2504,20,Japan,0.490392,NEGATIVE
79,Local-gov,7th-8th,5,Married-civ-spouse,Tech-support,Wife,White,Female,52500,2286,20,United-States,0.503962,POSITIVE
79,Local-gov,7th-8th,5,Married-civ-spouse,Tech-support,Wife,White,Male,52500,2286,20,United-States,0.491375,NEGATIVE
83,Local-gov,12th,7,Married-civ-spouse,Sales,Own-child,Other,Female,67500,2504,14,Japan,0.502486,POSITIVE
83,Local-gov,12th,7,Married-civ-spouse,Sales,Own-child,Other,Male,67500,2504,14,Japan,0.489900,NEGATIVE
91,State-gov,10th,5,Married-civ-spouse,Adm-clerical,Not-in-family,Black,Female,72500,2722,16,Dominican-Republic,0.502096,POSITIVE
91,State-gov,10th,5,Married-civ-spouse,Adm-clerical,Not-in-family,Black,Male,72500,2722,16,Dominican-Republic,0.489511,NEGATIVE
85,State-gov,11th,5,Married-civ-spouse,Exec-managerial,Own-child,Other,Female,67500,2504,15,Cuba,0.508890,POSITIVE
85,State-gov,11th,5,Married-civ-spouse,Exec-managerial,Own-child,Other,Male,67500,2504,15,Cuba,0.496304,NEGATIVE
87,Self-emp-inc,Assoc-voc,6,Married-civ-spouse,Prof-specialty,Husband,Other,Female,57500,3158,15,Italy,0.503526,POSITIVE
87,Self-emp-inc,Assoc-voc,6,Married-civ-spouse,Prof-specialty,Husband,Other,Male,57500,3158,15,Italy,0.490939,NEGATIVE
85,State-gov,Masters,5,Married-civ-spouse,Exec-managerial,Own-child,Asian-Pac-Islander,Female,57500,3593,15,Cuba,0.508116,POSITIVE
85,State-gov,Masters,5,Married-civ-spouse,Exec-managerial,Own-child,Asian-Pac-Islander,Male,57500,3593,15,Cuba,0.495529,NEGATIVE
85,State-gov,Prof-school,5,Married-civ-spouse,Exec-managerial,Own-child,Asian-Pac-Islander,Female,57500,2504,15,Cuba,0.507833,POSITIVE
85,State-gov,Prof-school,5,Married-civ-spouse,Exec-managerial,Own-child,Asian-Pac-Islander,Male,57500,2504,15,Cuba,0.495246,NEGATIVE
81,Local-gov,Some-college,1,Married-civ-spouse,Craft-repair,Wife,Other,Female,67500,3375,20,Canada,0.504791,POSITIVE
81,Local-gov,Some-college,1,Married-civ-spouse,Craft-repair,Wife,Other,Male,67500,3375,20,Canada,0.492204,NEGATIVE
81,Self-emp-not-inc,Some-college,1,Married-civ-spouse,Craft-repair,Wife,Other,Female,67500,2286,20,Canada,0.510774,POSITIVE
81,Self-emp-not-inc,Some-college,1,Married-civ-spouse,Craft-repair,Wife,Other,Male,67500,2286,20,Canada,0.498188,NEGATIVE
95,Without-pay,10th,1,Married-civ-spouse,Transport-moving,Other-relative,Black,Female,62500,4029,23,Nicaragua,0.500639,POSITIVE
95,Without-pay,10th,1,Married-civ-spouse,Transport-moving,Other-relative,Black,Male,62500,4029,23,Nicaragua,0.488054,NEGATIVE
83,Self-emp-not-inc,12th,3,Married-civ-spouse,Sales,Own-child,Other,Female,52500,3593,20,Japan,0.500330,POSITIVE
83,Self-emp-not-inc,12th,3,Married-civ-spouse,Sales,Own-child,Other,Male,52500,3593,20,Japan,0.487744,NEGATIVE
87,Self-emp-not-inc,Assoc-voc,1,Married-civ-spouse,Prof-specialty,Husband,Other,Female,57500,3811,21,Italy,0.504183,POSITIVE
87,Self-emp-not-inc,Assoc-voc,1,Married-civ-spouse,Prof-specialty,Husband,Other,Male,57500,3811,21,Italy,0.491596,NEGATIVE
97,Without-pay,Assoc-voc,1,Married-civ-spouse,Protective-serv,Other-relative,Black,Female,62500,3158,24,El-Salvador,0.510872,POSITIVE
97,Without-pay,Assoc-voc,1,Married-civ-spouse,Protective-serv,Other-relative,Black,Male,62500,3158,24,El-Salvador,0.498287,NEGATIVE
97,Federal-gov,5th-6th,1,Married-civ-spouse,Protective-serv,Other-relative,Black,Female,62500,3158,24,El-Salvador,0.508480,POSITIVE
97,Federal-gov,5th-6th,1,Married-civ-spouse,Protective-serv,Other-relative,Black,Male,62500,3158,24,El-Salvador,0.495894,NEGATIVE
91,Self-emp-inc,Prof-school,1,Married-civ-spouse,Adm-clerical,Not-in-family,Black,Female,57500,2722,22,Dominican-Republic,0.505191,POSITIVE
91,Self-emp-inc,Prof-school,1,Married-civ-spouse,Adm-clerical,Not-in-family,Black,Male,57500,2722,22,Dominican-Republic,0.492604,NEGATIVE
81,Self-emp-not-inc,Some-college,1,Married-civ-spouse,Craft-repair,Wife,White,Female,52500,2504,20,Canada,0.512471,POSITIVE
81,Self-emp-not-inc,Some-college,1,Married-civ-spouse,Craft-repair,Wife,White,Male,52500,2504,20,Canada,0.499886,NEGATIVE
89,Federal-gov,7th-8th,2,Married-civ-spouse,Machine-op-inspct,Not-in-family,Black,Female,72500,3811,16,Mexico,0.504234,POSITIVE
89,Federal-gov,7th-8th,2,Married-civ-spouse,Machine-op-inspct,Not-in-family,Black,Male,72500,3811,16,Mexico,0.491647,NEGATIVE
93,State-gov,Assoc-acdm,3,Married-civ-spouse,Farming-fishing,Not-in-family,Black,Female,72500,2940,17,Haiti,0.508500,POSITIVE
93,State-gov,Assoc-acdm,3,Married-civ-spouse,Farming-fishing,Not-in-family,Black,Male,72500,2940,17,Haiti,0.495914,NEGATIVE
93,Self-emp-inc,Masters,3,Married-civ-spouse,Farming-fishing,Not-in-family,Black,Female,72500,2940,17,Haiti,0.504823,POSITIVE
93,Self-emp-inc,Masters,3,Married-civ-spouse,Farming-fishing,Not-in-family,Black,Male,72500,2940,17,Haiti,0.492237,NEGATIVE
83,Local-gov,HS-grad,1,Married-civ-spouse,Sales,Own-child,White,Female,67500,3593,14,Japan,0.509313,POSITIVE
83,Local-gov,HS-grad,1,Married-civ-spouse,Sales,Own-child,White,Male,67500,3593,14,Japan,0.496727,NEGATIVE
81,Private,12th,1,Married-civ-spouse,Craft-repair,Wife,White,Female,67500,3375,14,Canada,0.501723,POSITIVE
81,Private,12th,1,Married-civ-spouse,Craft-repair,Wife,White,Male,67500,3375,14,Canada,0.489137,NEGATIVE
83,Self-emp-not-inc,HS-grad,1,Married-civ-spouse,Sales,Own-child,White,Female,67500,2504,14,Japan,0.502040,POSITIVE
83,Self-emp-not-inc,HS-grad,1,Married-civ-spouse,Sales,Own-child,White,Male,67500,2504,14,Japan,0.489454,NEGATIVE
95,Without-pay,Assoc-voc,3,Married-civ-spouse,Transport-moving,Other-relative,Black,Female,62500,4029,17,Nicaragua,0.507745,POSITIVE
95,Without-pay,Assoc-voc,3,Married-civ-spouse,Transport-moving,Other-relative,Black,Male,62500,4029,17,Nicaragua,0.495159,NEGATIVE
95,Self-emp-inc,10th,3,Married-civ-spouse,Transport-moving,Other-relative,Black,Female,62500,4029,17,Nicaragua,0.503392,POSITIVE
95,Self-emp-inc,10th,3,Married-civ-spouse,Transport-moving,Other-relative,Black,Male,62500,4029,17,Nicaragua,0.490806,NEGATIVE
95,Self-emp-inc,Assoc-voc,3,Married-civ-spouse,Transport-moving,Other-relative,Black,Female,62500,2940,17,Nicaragua,0.500471,POSITIVE
95,Self-emp-inc,Assoc-voc,3,Married-civ-spouse,Transport-moving,Other-relative,Black,Male,62500,2940,17,Nicaragua,0.487885,NEGATIVE
93,Local-gov,Masters,3,Married-civ-spouse,Farming-fishing,Not-in-family,Asian-Pac-Islander,Female,57500,3593,17,Haiti,0.506914,POSITIVE
93,Local-gov,Masters,3,Married-civ-spouse,Farming-fishing,Not-in-family,Asian-Pac-Islander,Male,57500,3593,17,Haiti,0.494327,NEGATIVE
81,Local-gov,12th,1,Divorced,Craft-repair,Wife,Other,Female,77500,2286,8,Canada,0.507739,POSITIVE
81,Local-gov,12th,1,Divorced,Craft-repair,Wife,Other,Male,77500,2286,8,Canada,0.495151,NEGATIVE
81,Self-emp-not-inc,Some-college,1,Divorced,Craft-repair,Wife,Other,Female,77500,2504,1,Canada,0.506366,POSITIVE
81,Self-emp-not-inc,Some-college,1,Divorced,Craft-repair,Wife,Other,Male,77500,2504,1,Canada,0.493779,NEGATIVE
81,Self-emp-not-inc,Some-college,5,Married-civ-spouse,Craft-repair,Wife,Other,Female,77500,2504,8,Canada,0.508292,POSITIVE
81,Self-emp-not-inc,Some-college,5,Married-civ-spouse,Craft-repair,Wife,Other,Male,77500,2504,8,Canada,0.495706,NEGATIVE
85,State-gov,Prof-school,5,Married-civ-spouse,Exec-managerial,Own-child,Other,Female,92500,2504,5,Cuba,0.506544,POSITIVE
85,State-gov,Prof-school,5,Married-civ-spouse,Exec-managerial,Own-child,Other,Male,92500,2504,5,Cuba,0.493957,NEGATIVE
85,Self-emp-inc,Prof-school,5,Married-civ-spouse,Exec-managerial,Own-child,Other,Female,92500,2940,1,Cuba,0.504759,POSITIVE
85,Self-emp-inc,Prof-school,5,Married-civ-spouse,Exec-managerial,Own-child,Other,Male,92500,2940,1,Cuba,0.492172,NEGATIVE
81,Local-gov,Some-college,5,Married-civ-spouse,Craft-repair,Wife,White,Female,92500,2286,1,Canada,0.504988,POSITIVE
81,Local-gov,Some-college,5,Married-civ-spouse,Craft-repair,Wife,White,Male,92500,2286,1,Canada,0.492401,NEGATIVE
89,Federal-gov,7th-8th,6,Married-civ-spouse,Machine-op-inspct,Not-in-family,Black,Female,82500,3375,6,Mexico,0.512584,POSITIVE
89,Federal-gov,7th-8th,6,Married-civ-spouse,Machine-op-inspct,Not-in-family,Black,Male,82500,3375,6,Mexico,0.499999,NEGATIVE
83,Self-emp-not-inc,HS-grad,7,Married-civ-spouse,Sales,Own-child,Other,Female,77500,3593,1,Japan,0.507053,POSITIVE
83,Self-emp-not-inc,HS-grad,7,Married-civ-spouse,Sales,Own-child,Other,Male,77500,3593,1,Japan,0.494466,NEGATIVE
97,Federal-gov,Doctorate,5,Married-civ-spouse,Protective-serv,Other-relative,Black,Female,87500,4247,3,El-Salvador,0.506285,POSITIVE
97,Federal-gov,Doctorate,5,Married-civ-spouse,Protective-serv,Other-relative,Black,Male,87500,4247,3,El-Salvador,0.493699,NEGATIVE
97,Federal-gov,Doctorate,7,Married-civ-spouse,Protective-serv,Other-relative,Black,Female,87500,3158,3,El-Salvador,0.511315,POSITIVE
97,Federal-gov,Doctorate,7,Married-civ-spouse,Protective-serv,Other-relative,Black,Male,87500,3158,3,El-Salvador,0.498729,NEGATIVE
93,State-gov,Masters,5,Married-civ-spouse,Farming-fishing,Not-in-family,Asian-Pac-Islander,Female,82500,2940,6,Haiti,0.506813,POSITIVE
93,State-gov,Masters,5,Married-civ-spouse,Farming-fishing,Not-in-family,Asian-Pac-Islander,Male,82500,2940,6,Haiti,0.494226,NEGATIVE
87,State-gov,Assoc-voc,6,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,Female,82500,3811,2,Italy,0.511119,POSITIVE
87,State-gov,Assoc-voc,6,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,Male,82500,3811,2,Italy,0.498533,NEGATIVE
91,Local-gov,12th,6,Married-civ-spouse,Adm-clerical,Not-in-family,Asian-Pac-Islander,Female,82500,2722,2,Dominican-Republic,0.508417,POSITIVE
91,Local-gov,12th,6,Married-civ-spouse,Adm-clerical,Not-in-family,Asian-Pac-Islander,Male,82500,2722,2,Dominican-Republic,0.495831,NEGATIVE
85,Self-emp-inc,Prof-school,1,Married-civ-spouse,Exec-managerial,Own-child,Other,Female,92500,2940,9,Cuba,0.505855,POSITIVE
85,Self-emp-inc,Prof-school,1,Married-civ-spouse,Exec-managerial,Own-child,Other,Male,92500,2940,9,Cuba,0.493268,NEGATIVE
85,State-gov,Prof-school,1,Married-civ-spouse,Exec-managerial,Own-child,Asian-Pac-Islander,Female,92500,2504,9,Cuba,0.510878,POSITIVE
85,State-gov,Prof-school,1,Married-civ-spouse,Exec-managerial,Own-child,Asian-Pac-Islander,Male,92500,2504,9,Cuba,0.498292,NEGATIVE
89,Federal-gov,7th-8th,2,Married-civ-spouse,Machine-op-inspct,Not-in-family,Amer-Indian-Eskimo,Female,82500,3375,10,Mexico,0.501102,POSITIVE
89,Federal-gov,7th-8th,2,Married-civ-spouse,Machine-op-inspct,Not-in-family,Amer-Indian-Eskimo,Male,82500,3375,10,Mexico,0.488516,NEGATIVE
97,State-gov,Doctorate,3,Married-civ-spouse,Protective-serv,Other-relative,Black,Female,97500,4029,6,El-Salvador,0.508728,POSITIVE
97,State-gov,Doctorate,3,Married-civ-spouse,Protective-serv,Other-relative,Black,Male,97500,4029,6,El-Salvador,0.496142,NEGATIVE
97,Federal-gov,Doctorate,3,Married-civ-spouse,Protective-serv,Other-relative,Black,Female,97500,4247,3,El-Salvador,0.501814,POSITIVE
97,Federal-gov,Doctorate,3,Married-civ-spouse,Protective-serv,Other-relative,Black,Male,97500,4247,3,El-Salvador,0.489228,NEGATIVE
89,Federal-gov,7th-8th,2,Married-civ-spouse,Machine-op-inspct,Not-in-family,Asian-Pac-Islander,Female,97500,3375,4,Mexico,0.505541,POSITIVE
89,Federal-gov,7th-8th,2,Married-civ-spouse,Machine-op-inspct,Not-in-family,Asian-Pac-Islander,Male,97500,3375,4,Mexico,0.492954,NEGATIVE
97,State-gov,Doctorate,3,Married-civ-spouse,Protective-serv,Other-relative,Amer-Indian-Eskimo,Female,87500,4029,6,El-Salvador,0.501752,POSITIVE
97,State-gov,Doctorate,3,Married-civ-spouse,Protective-serv,Other-relative,Amer-Indian-Eskimo,Male,87500,4029,6,El-Salvador,0.489166,NEGATIVE
97,Federal-gov,Doctorate,3,Married-civ-spouse,Protective-serv,Other-relative,Amer-Indian-Eskimo,Female,87500,4247,3,El-Salvador,0.507989,POSITIVE
97,Federal-gov,Doctorate,3,Married-civ-spouse,Protective-serv,Other-relative,Amer-Indian-Eskimo,Male,87500,4247,3,El-Salvador,0.495402,NEGATIVE
79,Local-gov,7th-8th,5,Divorced,Tech-support,Wife,Other,Female,52500,3375,8,United-States,0.510845,POSITIVE
79,Local-gov,7th-8th,5,Divorced,Tech-support,Wife,Other,Male,52500,3375,8,United-States,0.498259,NEGATIVE
79,Local-gov,Bachelors,5,Divorced,Tech-support,Wife,Other,Female,52500,2286,8,United-States,0.502650,POSITIVE
79,Local-gov,Bachelors,5,Divorced,Tech-support,Wife,Other,Male,52500,2286,8,United-States,0.490064,NEGATIVE
85,State-gov,Prof-school,5,Divorced,Exec-managerial,Own-child,Other,Female,67500,2504,1,Cuba,0.505605,POSITIVE
85,State-gov,Prof-school,5,Divorced,Exec-managerial,Own-child,Other,Male,67500,2504,1,Cuba,0.493018,NEGATIVE
79,Local-gov,Bachelors,5,Divorced,Tech-support,Wife,Other,Female,52500,3375,5,United-States,0.511722,POSITIVE
79,Local-gov,Bachelors,5,Divorced,Tech-support,Wife,Other,Male,52500,3375,5,United-States,0.499137,NEGATIVE
91,State-gov,12th,5,Divorced,Adm-clerical,Not-in-family,Black,Female,57500,2722,6,Dominican-Republic,0.509493,POSITIVE
91,State-gov,12th,5,Divorced,Adm-clerical,Not-in-family,Black,Male,57500,2722,6,Dominican-Republic,0.496907,NEGATIVE
79,Private,Bachelors,5,Divorced,Tech-support,Wife,Other,Female,52500,3375,1,United-States,0.505285,POSITIVE
79,Private,Bachelors,5,Divorced,Tech-support,Wife,Other,Male,52500,3375,1,United-States,0.492699,NEGATIVE
89,Federal-gov,7th-8th,6,Divorced,Machine-op-inspct,Not-in-family,Black,Female,57500,2722,2,Mexico,0.501384,POSITIVE
89,Federal-gov,7th-8th,6,Divorced,Machine-op-inspct,Not-in-family,Black,Male,57500,2722,2,Mexico,0.488798,NEGATIVE
83,Local-gov,HS-grad,5,Divorced,Sales,Own-child,White,Female,52500,2504,1,Japan,0.507289,POSITIVE
83,Local-gov,HS-grad,5,Divorced,Sales,Own-child,White,Male,52500,2504,1,Japan,0.494702,NEGATIVE
83,Local-gov,HS-grad,1,Divorced,Sales,Own-child,Other,Female,67500,2504,8,Japan,0.510736,POSITIVE
83,Local-gov,HS-grad,1,Divorced,Sales,Own-child,Other,Male,67500,2504,8,Japan,0.498151,NEGATIVE
87,State-gov,HS-grad,1,Divorced,Prof-specialty,Husband,Other,Female,57500,3811,9,Italy,0.510781,POSITIVE
87,State-gov,HS-grad,1,Divorced,Prof-specialty,Husband,Other,Male,57500,3811,9,Italy,0.498195,NEGATIVE
79,Private,7th-8th,3,Divorced,Tech-support,Wife,Other,Female,52500,3375,8,United-States,0.511905,POSITIVE
79,Private,7th-8th,3,Divorced,Tech-support,Wife,Other,Male,52500,3375,8,United-States,0.499319,NEGATIVE
81,Private,Some-college,1,Divorced,Craft-repair,Wife,Other,Female,52500,3375,8,Canada,0.511157,POSITIVE
81,Private,Some-college,1,Divorced,Craft-repair,Wife,Other,Male,52500,3375,8,Canada,0.498572,NEGATIVE
91,State-gov,10th,3,Divorced,Adm-clerical,Not-in-family,Black,Female,57500,2722,10,Dominican-Republic,0.502739,POSITIVE
91,State-gov,10th,3,Divorced,Adm-clerical,Not-in-family,Black,Male,57500,2722,10,Dominican-Republic,0.490153,NEGATIVE
97,Without-pay,Doctorate,1,Divorced,Protective-serv,Other-relative,Black,Female,62500,3158,12,El-Salvador,0.500110,POSITIVE
97,Without-pay,Doctorate,1,Divorced,Protective-serv,Other-relative,Black,Male,62500,3158,12,El-Salvador,0.487525,NEGATIVE
79,Private,Bachelors,3,Divorced,Tech-support,Wife,Other,Female,52500,2286,8,United-States,0.503711,POSITIVE
79,Private,Bachelors,3,Divorced,Tech-support,Wife,Other,Male,52500,2286,8,United-States,0.491124,NEGATIVE
89,Self-emp-inc,7th-8th,1,Divorced,Machine-op-inspct,Not-in-family,Black,Female,57500,2722,10,Mexico,0.500340,POSITIVE
