age,workclass,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,output,decision
81,State-gov,Prof-school,9,Married-AF-spouse,Exec-managerial,Own-child,Asian-Pac-Islander,Female,2500,2504,92,Outlying-US(Guam-USVI-etc),0.482790,NEGATIVE
81,State-gov,Prof-school,9,Married-AF-spouse,Exec-managerial,Own-child,Asian-Pac-Islander,Male,2500,2504,92,Outlying-US(Guam-USVI-etc),0.518711,POSITIVE
84,Federal-gov,7th-8th,12,Married-AF-spouse,Machine-op-inspct,Not-in-family,Amer-Indian-Eskimo,Female,2500,1197,94,South,0.481394,NEGATIVE
84,Federal-gov,7th-8th,12,Married-AF-spouse,Machine-op-inspct,Not-in-family,Amer-Indian-Eskimo,Male,2500,1197,94,South,0.518711,POSITIVE
82,Self-emp-inc,Assoc-voc,10,Married-spouse-absent,Prof-specialty,Husband,Amer-Indian-Eskimo,Female,2500,980,93,Philippines,0.471564,NEGATIVE
82,Self-emp-inc,Assoc-voc,10,Married-spouse-absent,Prof-specialty,Husband,Amer-Indian-Eskimo,Male,2500,980,93,Philippines,0.510449,POSITIVE
85,Private,Bachelors,9,Widowed,Tech-support,Wife,White,Female,2500,108,89,United-States,0.475318,NEGATIVE
85,Private,Bachelors,9,Widowed,Tech-support,Wife,White,Male,2500,108,89,United-States,0.538578,POSITIVE
79,Private,Bachelors,9,Married-AF-spouse,Tech-support,Wife,White,Female,2500,2286,76,China,0.469773,NEGATIVE
79,Private,Bachelors,9,Married-AF-spouse,Tech-support,Wife,White,Male,2500,2286,76,China,0.508652,POSITIVE
79,Private,Bachelors,9,Widowed,Tech-support,Wife,White,Female,2500,108,76,United-States,0.369344,NEGATIVE
79,Private,Bachelors,9,Widowed,Tech-support,Wife,White,Male,2500,108,76,United-States,0.503704,POSITIVE
90,Self-emp-not-inc,Some-college,9,Married-AF-spouse,Craft-repair,Wife,White,Female,2500,2504,65,France,0.447782,NEGATIVE
90,Self-emp-not-inc,Some-college,9,Married-AF-spouse,Craft-repair,Wife,White,Male,2500,2504,65,France,0.518711,POSITIVE
96,Private,Bachelors,9,Married-spouse-absent,Tech-support,Not-in-family,White,Female,2500,2286,64,Portugal,0.441308,NEGATIVE
96,Private,Bachelors,9,Married-spouse-absent,Tech-support,Not-in-family,White,Male,2500,2286,64,Portugal,0.518711,POSITIVE
90,Private,Bachelors,9,Married-spouse-absent,Tech-support,Not-in-family,White,Female,2500,2286,64,Portugal,0.474301,NEGATIVE
90,Private,Bachelors,9,Married-spouse-absent,Tech-support,Not-in-family,White,Male,2500,2286,64,Portugal,0.518711,POSITIVE
92,Self-emp-inc,Prof-school,11,Married-spouse-absent,Exec-managerial,Own-child,Asian-Pac-Islander,Female,2500,762,67,Taiwan,0.430446,NEGATIVE
92,Self-emp-inc,Prof-school,11,Married-spouse-absent,Exec-managerial,Own-child,Asian-Pac-Islander,Male,2500,762,67,Taiwan,0.518711,POSITIVE
95,Federal-gov,7th-8th,12,Married-AF-spouse,Machine-op-inspct,Not-in-family,Amer-Indian-Eskimo,Female,2500,2286,57,Guatemala,0.448253,NEGATIVE
95,Federal-gov,7th-8th,12,Married-AF-spouse,Machine-op-inspct,Not-in-family,Amer-Indian-Eskimo,Male,2500,2286,57,Guatemala,0.518711,POSITIVE
92,Self-emp-inc,Prof-school,11,Widowed,Exec-managerial,Own-child,Asian-Pac-Islander,Female,2500,1415,54,Taiwan,0.444235,NEGATIVE
92,Self-emp-inc,Prof-school,11,Widowed,Exec-managerial,Own-child,Asian-Pac-Islander,Male,2500,1415,54,Taiwan,0.518711,POSITIVE
80,Self-emp-not-inc,HS-grad,9,Married-AF-spouse,Sales,Own-child,Asian-Pac-Islander,Female,2500,2722,66,Laos,0.464676,NEGATIVE
80,Self-emp-not-inc,HS-grad,9,Married-AF-spouse,Sales,Own-child,Asian-Pac-Islander,Male,2500,2722,66,Laos,0.503535,POSITIVE
79,Local-gov,Bachelors,9,Married-AF-spouse,Tech-support,Wife,White,Female,7500,108,64,Portugal,0.487519,NEGATIVE
79,Local-gov,Bachelors,9,Married-AF-spouse,Tech-support,Wife,White,Male,7500,108,64,Portugal,0.518711,POSITIVE
82,Self-emp-inc,Assoc-voc,11,Married-spouse-absent,Prof-specialty,Husband,Amer-Indian-Eskimo,Female,2500,980,68,Columbia,0.476370,NEGATIVE
82,Self-emp-inc,Assoc-voc,11,Married-spouse-absent,Prof-specialty,Husband,Amer-Indian-Eskimo,Male,2500,980,68,Columbia,0.515265,POSITIVE
79,Self-emp-not-inc,Some-college,9,Married-AF-spouse,Craft-repair,Wife,White,Female,2500,2504,52,France,0.387691,NEGATIVE
79,Self-emp-not-inc,Some-college,9,Married-AF-spouse,Craft-repair,Wife,White,Male,2500,2504,52,France,0.506268,POSITIVE
85,Self-emp-not-inc,Some-college,9,Married-spouse-absent,Craft-repair,Wife,White,Female,2500,2504,52,France,0.427378,NEGATIVE
85,Self-emp-not-inc,Some-college,9,Married-spouse-absent,Craft-repair,Wife,White,Male,2500,2504,52,France,0.518711,POSITIVE
85,Private,Bachelors,9,Widowed,Tech-support,Not-in-family,White,Female,2500,2286,51,Portugal,0.490130,NEGATIVE
85,Private,Bachelors,9,Widowed,Tech-support,Not-in-family,White,Male,2500,2286,51,Portugal,0.518711,POSITIVE
79,Private,Bachelors,9,Married-spouse-absent,Tech-support,Wife,White,Female,2500,2286,51,Portugal,0.373749,NEGATIVE
79,Private,Bachelors,9,Married-spouse-absent,Tech-support,Wife,White,Male,2500,2286,51,Portugal,0.505269,POSITIVE
84,Local-gov,12th,13,Married-spouse-absent,Adm-clerical,Not-in-family,Amer-Indian-Eskimo,Female,2500,1197,58,Nicaragua,0.486585,NEGATIVE
84,Local-gov,12th,13,Married-spouse-absent,Adm-clerical,Not-in-family,Amer-Indian-Eskimo,Male,2500,1197,58,Nicaragua,0.518711,POSITIVE
90,Private,Bachelors,9,Married-AF-spouse,Tech-support,Wife,White,Female,7500,108,51,United-States,0.465958,NEGATIVE
90,Private,Bachelors,9,Married-AF-spouse,Tech-support,Wife,White,Male,7500,108,51,United-States,0.518711,POSITIVE
93,Self-emp-inc,Assoc-voc,11,Married-AF-spouse,Prof-specialty,Husband,Amer-Indian-Eskimo,Female,2500,1851,68,Japan,0.412305,NEGATIVE
93,Self-emp-inc,Assoc-voc,11,Married-AF-spouse,Prof-specialty,Husband,Amer-Indian-Eskimo,Male,2500,1851,68,Japan,0.518711,POSITIVE
95,Federal-gov,7th-8th,12,Married-AF-spouse,Machine-op-inspct,Not-in-family,Amer-Indian-Eskimo,Female,2500,2286,57,South,0.379140,NEGATIVE
95,Federal-gov,7th-8th,12,Married-AF-spouse,Machine-op-inspct,Not-in-family,Amer-Indian-Eskimo,Male,2500,2286,57,South,0.511009,POSITIVE
91,Self-emp-not-inc,HS-grad,10,Widowed,Sales,Own-child,Asian-Pac-Islander,Female,2500,980,66,Canada,0.431992,NEGATIVE
91,Self-emp-not-inc,HS-grad,10,Widowed,Sales,Own-child,Asian-Pac-Islander,Male,2500,980,66,Canada,0.518711,POSITIVE
92,Self-emp-inc,Prof-school,11,Widowed,Exec-managerial,Own-child,Asian-Pac-Islander,Female,2500,1415,54,Outlying-US(Guam-USVI-etc),0.374667,NEGATIVE
92,Self-emp-inc,Prof-school,11,Widowed,Exec-managerial,Own-child,Asian-Pac-Islander,Male,2500,1415,54,Outlying-US(Guam-USVI-etc),0.506249,POSITIVE
79,Self-emp-not-inc,Some-college,9,Married-AF-spouse,Craft-repair,Wife,White,Female,2500,2504,65,England,0.436127,NEGATIVE
79,Self-emp-not-inc,Some-college,9,Married-AF-spouse,Craft-repair,Wife,White,Male,2500,2504,65,England,0.518711,POSITIVE
82,Self-emp-inc,Assoc-voc,14,Married-AF-spouse,Prof-specialty,Husband,Amer-Indian-Eskimo,Female,2500,980,68,Japan,0.484574,NEGATIVE
82,Self-emp-inc,Assoc-voc,14,Married-AF-spouse,Prof-specialty,Husband,Amer-Indian-Eskimo,Male,2500,980,68,Japan,0.518711,POSITIVE
79,Self-emp-not-inc,Some-college,9,Widowed,Craft-repair,Wife,White,Female,2500,326,65,England,0.378376,NEGATIVE
79,Self-emp-not-inc,Some-college,9,Widowed,Craft-repair,Wife,White,Male,2500,326,65,England,0.510197,POSITIVE
81,Self-emp-inc,Prof-school,11,Married-AF-spouse,Exec-managerial,Own-child,Asian-Pac-Islander,Female,2500,1415,54,Honduras,0.401864,NEGATIVE
81,Self-emp-inc,Prof-school,11,Married-AF-spouse,Exec-managerial,Own-child,Asian-Pac-Islander,Male,2500,1415,54,Honduras,0.518711,POSITIVE
84,Federal-gov,7th-8th,12,Married-AF-spouse,Machine-op-inspct,Not-in-family,Amer-Indian-Eskimo,Female,2500,2286,57,Germany,0.420908,NEGATIVE
84,Federal-gov,7th-8th,12,Married-AF-spouse,Machine-op-inspct,Not-in-family,Amer-Indian-Eskimo,Male,2500,2286,57,Germany,0.518711,POSITIVE
81,Self-emp-inc,Prof-school,11,Widowed,Exec-managerial,Own-child,Asian-Pac-Islander,Female,2500,1415,54,Outlying-US(Guam-USVI-etc),0.433283,NEGATIVE
81,Self-emp-inc,Prof-school,11,Widowed,Exec-managerial,Own-child,Asian-Pac-Islander,Male,2500,1415,54,Outlying-US(Guam-USVI-etc),0.518711,POSITIVE
79,Self-emp-not-inc,Some-college,1,Married-AF-spouse,Craft-repair,Not-in-family,White,Female,7500,2286,78,France,0.462548,NEGATIVE
79,Self-emp-not-inc,Some-college,1,Married-AF-spouse,Craft-repair,Not-in-family,White,Male,7500,2286,78,France,0.501395,POSITIVE
81,State-gov,Prof-school,1,Married-AF-spouse,Exec-managerial,Own-child,Asian-Pac-Islander,Female,7500,2504,83,Taiwan,0.481965,NEGATIVE
81,State-gov,Prof-school,1,Married-AF-spouse,Exec-managerial,Own-child,Asian-Pac-Islander,Male,7500,2504,83,Taiwan,0.518711,POSITIVE
92,Self-emp-inc,Prof-school,3,Married-spouse-absent,Exec-managerial,Own-child,Asian-Pac-Islander,Female,2500,2940,92,Taiwan,0.491739,NEGATIVE
92,Self-emp-inc,Prof-school,3,Married-spouse-absent,Exec-managerial,Own-child,Asian-Pac-Islander,Male,2500,2940,92,Taiwan,0.518711,POSITIVE
93,Self-emp-inc,Assoc-voc,3,Married-spouse-absent,Prof-specialty,Husband,Amer-Indian-Eskimo,Female,2500,3158,80,Columbia,0.462518,NEGATIVE
93,Self-emp-inc,Assoc-voc,3,Married-spouse-absent,Prof-specialty,Husband,Amer-Indian-Eskimo,Male,2500,3158,80,Columbia,0.501365,POSITIVE
84,Local-gov,12th,5,Married-spouse-absent,Adm-clerical,Not-in-family,Amer-Indian-Eskimo,Female,2500,3375,95,Nicaragua,0.490499,NEGATIVE
84,Local-gov,12th,5,Married-spouse-absent,Adm-clerical,Not-in-family,Amer-Indian-Eskimo,Male,2500,3375,95,Nicaragua,0.518711,POSITIVE
85,Local-gov,Masters,5,Married-spouse-absent,Farming-fishing,Not-in-family,Other,Female,2500,3593,84,Thailand,0.462888,NEGATIVE
85,Local-gov,Masters,5,Married-spouse-absent,Farming-fishing,Not-in-family,Other,Male,2500,3593,84,Thailand,0.501737,POSITIVE
90,Self-emp-not-inc,Some-college,1,Widowed,Craft-repair,Wife,White,Female,7500,326,90,France,0.468691,NEGATIVE
90,Self-emp-not-inc,Some-college,1,Widowed,Craft-repair,Wife,White,Male,7500,326,90,France,0.515697,POSITIVE
90,Self-emp-not-inc,Some-college,1,Widowed,Craft-repair,Wife,White,Female,7500,326,77,France,0.467460,NEGATIVE
90,Self-emp-not-inc,Some-college,1,Widowed,Craft-repair,Wife,White,Male,7500,326,77,France,0.514811,POSITIVE
80,Self-emp-not-inc,HS-grad,5,Married-AF-spouse,Sales,Own-child,Asian-Pac-Islander,Female,7500,544,80,Laos,0.470718,NEGATIVE
80,Self-emp-not-inc,HS-grad,5,Married-AF-spouse,Sales,Own-child,Asian-Pac-Islander,Male,7500,544,80,Laos,0.509600,POSITIVE
79,Private,Bachelors,5,Married-spouse-absent,Tech-support,Not-in-family,White,Female,7500,108,76,Portugal,0.499769,NEGATIVE
79,Private,Bachelors,5,Married-spouse-absent,Tech-support,Not-in-family,White,Male,7500,108,76,Portugal,0.518711,POSITIVE
80,Self-emp-not-inc,HS-grad,1,Widowed,Sales,Own-child,Asian-Pac-Islander,Female,7500,544,80,Laos,0.485953,NEGATIVE
80,Self-emp-not-inc,HS-grad,1,Widowed,Sales,Own-child,Asian-Pac-Islander,Male,7500,544,80,Laos,0.518711,POSITIVE
91,Self-emp-not-inc,HS-grad,5,Widowed,Sales,Own-child,Asian-Pac-Islander,Female,2500,1415,91,Laos,0.460042,NEGATIVE
91,Self-emp-not-inc,HS-grad,5,Widowed,Sales,Own-child,Asian-Pac-Islander,Male,2500,1415,91,Laos,0.509599,POSITIVE
81,Local-gov,12th,6,Widowed,Adm-clerical,Not-in-family,Amer-Indian-Eskimo,Female,2500,1633,95,Nicaragua,0.476819,NEGATIVE
81,Local-gov,12th,6,Widowed,Adm-clerical,Not-in-family,Amer-Indian-Eskimo,Male,2500,1633,95,Nicaragua,0.515715,POSITIVE
90,Local-gov,Bachelors,1,Married-AF-spouse,Tech-support,Wife,White,Female,7500,2286,76,China,0.496710,NEGATIVE
90,Local-gov,Bachelors,1,Married-AF-spouse,Tech-support,Wife,White,Male,7500,2286,76,China,0.518711,POSITIVE
90,Local-gov,Bachelors,1,Married-AF-spouse,Tech-support,Wife,White,Female,7500,2286,76,United-States,0.458511,NEGATIVE
90,Local-gov,Bachelors,1,Married-AF-spouse,Tech-support,Wife,White,Male,7500,2286,76,United-States,0.518711,POSITIVE
79,Local-gov,Some-college,1,Married-AF-spouse,Craft-repair,Wife,White,Female,7500,2504,78,Cuba,0.484830,NEGATIVE
79,Local-gov,Some-college,1,Married-AF-spouse,Craft-repair,Wife,White,Male,7500,2504,78,Cuba,0.518711,POSITIVE
79,Local-gov,Bachelors,1,Married-AF-spouse,Machine-op-inspct,Wife,White,Female,7500,2286,76,United-States,0.491183,NEGATIVE
79,Local-gov,Bachelors,1,Married-AF-spouse,Machine-op-inspct,Wife,White,Male,7500,2286,76,United-States,0.518711,POSITIVE
79,Local-gov,7th-8th,1,Married-AF-spouse,Tech-support,Wife,White,Female,7500,2286,76,United-States,0.468329,NEGATIVE
79,Local-gov,7th-8th,1,Married-AF-spouse,Tech-support,Wife,White,Male,7500,2286,76,United-States,0.507203,POSITIVE
79,Private,Bachelors,1,Married-AF-spouse,Tech-support,Not-in-family,White,Female,7500,2286,76,China,0.466129,NEGATIVE
79,Private,Bachelors,1,Married-AF-spouse,Tech-support,Not-in-family,White,Male,7500,2286,76,China,0.504994,POSITIVE
91,Self-emp-not-inc,HS-grad,2,Widowed,Sales,Own-child,Asian-Pac-Islander,Female,2500,2722,91,Canada,0.430445,NEGATIVE
91,Self-emp-not-inc,HS-grad,2,Widowed,Sales,Own-child,Asian-Pac-Islander,Male,2500,2722,91,Canada,0.521862,POSITIVE
93,Self-emp-inc,Assoc-voc,3,Married-spouse-absent,Prof-specialty,Husband,Amer-Indian-Eskimo,Female,2500,3158,80,Japan,0.395144,NEGATIVE
93,Self-emp-inc,Assoc-voc,3,Married-spouse-absent,Prof-specialty,Husband,Amer-Indian-Eskimo,Male,2500,3158,80,Japan,0.518711,POSITIVE
81,Self-emp-inc,Prof-school,3,Married-spouse-absent,Exec-managerial,Own-child,Asian-Pac-Islander,Female,2500,2940,92,Outlying-US(Guam-USVI-etc),0.472693,NEGATIVE
81,Self-emp-inc,Prof-school,3,Married-spouse-absent,Exec-managerial,Own-child,Asian-Pac-Islander,Male,2500,2940,92,Outlying-US(Guam-USVI-etc),0.511581,POSITIVE
84,Federal-gov,7th-8th,4,Married-spouse-absent,Machine-op-inspct,Not-in-family,Amer-Indian-Eskimo,Female,2500,3375,82,South,0.481424,NEGATIVE
84,Federal-gov,7th-8th,4,Married-spouse-absent,Machine-op-inspct,Not-in-family,Amer-Indian-Eskimo,Male,2500,3375,82,South,0.518711,POSITIVE
90,Self-emp-not-inc,Some-college,1,Widowed,Craft-repair,Wife,White,Female,7500,326,90,England,0.483637,NEGATIVE
90,Self-emp-not-inc,Some-college,1,Widowed,Craft-repair,Wife,White,Male,7500,326,90,England,0.518711,POSITIVE
90,Self-emp-not-inc,Some-college,1,Widowed,Craft-repair,Wife,White,Female,7500,326,77,England,0.327000,NEGATIVE
90,Self-emp-not-inc,Some-college,1,Widowed,Craft-repair,Wife,White,Male,7500,326,77,England,0.503182,POSITIVE
80,Self-emp-not-inc,HS-grad,5,Married-AF-spouse,Sales,Not-in-family,Asian-Pac-Islander,Female,7500,326,91,Canada,0.476306,NEGATIVE
80,Self-emp-not-inc,HS-grad,5,Married-AF-spouse,Sales,Not-in-family,Asian-Pac-Islander,Male,7500,326,91,Canada,0.515201,POSITIVE
79,Self-emp-not-inc,Some-college,1,Widowed,Craft-repair,Wife,White,Female,7500,326,90,England,0.490399,NEGATIVE
79,Self-emp-not-inc,Some-college,1,Widowed,Craft-repair,Wife,White,Male,7500,326,90,England,0.518711,POSITIVE
79,Self-emp-not-inc,Some-college,5,Married-AF-spouse,Craft-repair,Wife,White,Female,7500,108,77,England,0.474250,NEGATIVE
79,Self-emp-not-inc,Some-college,5,Married-AF-spouse,Craft-repair,Wife,White,Male,7500,108,77,England,0.513142,POSITIVE
79,Self-emp-not-inc,Some-college,1,Widowed,Craft-repair,Wife,White,Female,7500,326,77,England,0.489513,NEGATIVE
79,Self-emp-not-inc,Some-college,1,Widowed,Craft-repair,Wife,White,Male,7500,326,77,England,0.518711,POSITIVE
96,Local-gov,Masters,7,Married-spouse-absent,Farming-fishing,Not-in-family,Other,Female,2500,1415,96,Honduras,0.476139,NEGATIVE
96,Local-gov,Masters,7,Married-spouse-absent,Farming-fishing,Not-in-family,Other,Male,2500,1415,96,Honduras,0.515034,POSITIVE
98,State-gov,Doctorate,7,Married-spouse-absent,Protective-serv,Other-relative,Black,Female,2500,1851,86,Jamaica,0.463815,NEGATIVE
98,State-gov,Doctorate,7,Married-spouse-absent,Protective-serv,Other-relative,Black,Male,2500,1851,86,Jamaica,0.502669,POSITIVE
85,Self-emp-not-inc,Some-college,5,Widowed,Craft-repair,Wife,White,Female,2500,1197,90,Cuba,0.455563,NEGATIVE
85,Self-emp-not-inc,Some-college,5,Widowed,Craft-repair,Wife,White,Male,2500,1197,90,Cuba,0.504952,POSITIVE
80,Self-emp-not-inc,HS-grad,5,Widowed,Sales,Own-child,Asian-Pac-Islander,Female,2500,1415,91,England,0.463052,NEGATIVE
80,Self-emp-not-inc,HS-grad,5,Widowed,Sales,Own-child,Asian-Pac-Islander,Male,2500,1415,91,England,0.501902,POSITIVE
90,Self-emp-not-inc,Some-college,1,Married-AF-spouse,Craft-repair,Wife,White,Female,7500,2504,53,France,0.430152,NEGATIVE
90,Self-emp-not-inc,Some-college,1,Married-AF-spouse,Craft-repair,Wife,White,Male,7500,2504,53,France,0.518711,POSITIVE
90,Private,Bachelors,1,Widowed,Tech-support,Wife,White,Female,7500,2286,51,Portugal,0.482258,NEGATIVE
90,Private,Bachelors,1,Widowed,Tech-support,Wife,White,Male,7500,2286,51,Portugal,0.518711,POSITIVE
79,Private,Bachelors,1,Married-AF-spouse,Tech-support,Wife,White,Female,7500,2286,64,Portugal,0.469315,NEGATIVE
79,Private,Bachelors,1,Married-AF-spouse,Tech-support,Wife,White,Male,7500,2286,64,Portugal,0.508193,POSITIVE
79,Self-emp-not-inc,Some-college,1,Married-AF-spouse,Craft-repair,Wife,White,Female,7500,2504,52,France,0.469774,NEGATIVE
79,Self-emp-not-inc,Some-college,1,Married-AF-spouse,Craft-repair,Wife,White,Male,7500,2504,52,France,0.518711,POSITIVE
95,Local-gov,12th,5,Married-spouse-absent,Adm-clerical,Not-in-family,Amer-Indian-Eskimo,Female,2500,3375,70,Nicaragua,0.415752,NEGATIVE
95,Local-gov,12th,5,Married-spouse-absent,Adm-clerical,Not-in-family,Amer-Indian-Eskimo,Male,2500,3375,70,Nicaragua,0.511592,POSITIVE
97,State-gov,10th,6,Married-AF-spouse,Transport-moving,Other-relative,Other,Female,2500,3811,60,El-Salvador,0.371063,NEGATIVE
97,State-gov,10th,6,Married-AF-spouse,Transport-moving,Other-relative,Other,Male,2500,3811,60,El-Salvador,0.502395,POSITIVE
87,State-gov,Doctorate,7,Married-AF-spouse,Protective-serv,Other-relative,Black,Female,2500,4029,73,Peru,0.471468,NEGATIVE
87,State-gov,Doctorate,7,Married-AF-spouse,Protective-serv,Other-relative,Black,Male,2500,4029,73,Peru,0.510352,POSITIVE
82,Self-emp-inc,Assoc-voc,6,Widowed,Prof-specialty,Husband,Amer-Indian-Eskimo,Female,2500,3158,55,Columbia,0.427040,NEGATIVE
82,Self-emp-inc,Assoc-voc,6,Widowed,Prof-specialty,Husband,Amer-Indian-Eskimo,Male,2500,3158,55,Columbia,0.518711,POSITIVE
90,Private,Bachelors,1,Widowed,Tech-support,Wife,White,Female,7500,2286,51,United-States,0.345237,NEGATIVE
90,Private,Bachelors,1,Widowed,Tech-support,Wife,White,Male,7500,2286,51,United-States,0.509932,POSITIVE
79,Private,Bachelors,1,Married-AF-spouse,Tech-support,Wife,White,Female,7500,2286,64,United-States,0.494717,NEGATIVE
79,Private,Bachelors,1,Married-AF-spouse,Tech-support,Wife,White,Male,7500,2286,64,United-States,0.518711,POSITIVE
80,Self-emp-not-inc,HS-grad,1,Married-AF-spouse,Sales,Own-child,Asian-Pac-Islander,Female,7500,2722,53,Canada,0.441765,NEGATIVE
80,Self-emp-not-inc,HS-grad,1,Married-AF-spouse,Sales,Own-child,Asian-Pac-Islander,Male,7500,2722,53,Canada,0.518711,POSITIVE
79,Local-gov,Bachelors,1,Widowed,Tech-support,Wife,White,Female,7500,2286,51,United-States,0.436579,NEGATIVE
79,Local-gov,Bachelors,1,Widowed,Tech-support,Wife,White,Male,7500,2286,51,United-States,0.513449,POSITIVE
97,State-gov,10th,6,Married-AF-spouse,Transport-moving,Other-relative,Other,Female,2500,3811,70,Italy,0.381436,NEGATIVE
97,State-gov,10th,6,Married-AF-spouse,Transport-moving,Other-relative,Other,Male,2500,3811,70,Italy,0.513443,POSITIVE
95,Local-gov,12th,5,Married-spouse-absent,Adm-clerical,Not-in-family,Amer-Indian-Eskimo,Female,2500,3375,65,Cuba,0.384231,NEGATIVE
