age,workclass,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,output,decision
93,Self-emp-inc,5th-6th,3,Married-spouse-absent,Exec-managerial,Not-in-family,Other,Female,92500,3593,96,Trinadad&Tobago,0.024276,POSITIVE
93,Self-emp-inc,5th-6th,3,Married-spouse-absent,Exec-managerial,Not-in-family,Other,Male,92500,3593,96,Trinadad&Tobago,-0.032861,NEGATIVE
96,State-gov,Doctorate,3,Married-spouse-absent,Priv-house-serv,Other-relative,Other,Female,97500,3593,84,Trinadad&Tobago,0.016609,POSITIVE
96,State-gov,Doctorate,3,Married-spouse-absent,Priv-house-serv,Other-relative,Other,Male,97500,3593,84,Trinadad&Tobago,-0.040529,NEGATIVE
95,State-gov,10th,5,Married-spouse-absent,Priv-house-serv,Other-relative,Amer-Indian-Eskimo,Female,92500,3375,83,El-Salvador,0.047783,POSITIVE
95,State-gov,10th,5,Married-spouse-absent,Priv-house-serv,Other-relative,Amer-Indian-Eskimo,Male,92500,3375,83,El-Salvador,-0.009356,NEGATIVE
87,Without-pay,5th-6th,3,Married-AF-spouse,Prof-specialty,Unmarried,Black,Female,97500,4029,86,Hong,0.031412,POSITIVE
87,Without-pay,5th-6th,3,Married-AF-spouse,Prof-specialty,Unmarried,Black,Male,97500,4029,86,Hong,-0.025727,NEGATIVE
97,Without-pay,5th-6th,7,Married-AF-spouse,Protective-serv,Husband,Black,Female,97500,4029,86,Hong,0.034760,POSITIVE
97,Without-pay,5th-6th,7,Married-AF-spouse,Protective-serv,Husband,Black,Male,97500,4029,86,Hong,-0.022378,NEGATIVE
97,Without-pay,5th-6th,6,Married-AF-spouse,Prof-specialty,Husband,Other,Female,92500,3811,85,Peru,0.039185,POSITIVE
97,Without-pay,5th-6th,6,Married-AF-spouse,Prof-specialty,Husband,Other,Male,92500,3811,85,Peru,-0.017953,NEGATIVE
87,Without-pay,Preschool,3,Married-AF-spouse,Prof-specialty,Husband,Black,Female,97500,4029,86,Hong,0.051726,POSITIVE
87,Without-pay,Preschool,3,Married-AF-spouse,Prof-specialty,Husband,Black,Male,97500,4029,86,Hong,-0.005413,NEGATIVE
95,Self-emp-inc,5th-6th,6,Married-AF-spouse,Protective-serv,Unmarried,Other,Female,92500,3811,85,Peru,0.018890,POSITIVE
95,Self-emp-inc,5th-6th,6,Married-AF-spouse,Protective-serv,Unmarried,Other,Male,92500,3811,85,Peru,-0.038249,NEGATIVE
97,Federal-gov,Preschool,3,Married-AF-spouse,Protective-serv,Husband,Black,Female,97500,4029,86,Hong,0.031400,POSITIVE
97,Federal-gov,Preschool,3,Married-AF-spouse,Protective-serv,Husband,Black,Male,97500,4029,86,Hong,-0.025740,NEGATIVE
97,Without-pay,5th-6th,7,Married-AF-spouse,Protective-serv,Other-relative,Black,Female,97500,1851,98,Hong,0.051146,POSITIVE
97,Without-pay,5th-6th,7,Married-AF-spouse,Protective-serv,Other-relative,Black,Male,97500,1851,98,Hong,-0.005992,NEGATIVE
93,State-gov,5th-6th,5,Married-spouse-absent,Priv-house-serv,Other-relative,Other,Female,92500,1415,84,Trinadad&Tobago,0.004530,POSITIVE
93,State-gov,5th-6th,5,Married-spouse-absent,Priv-house-serv,Other-relative,Other,Male,92500,1415,84,Trinadad&Tobago,-0.052609,NEGATIVE
95,Without-pay,5th-6th,6,Married-AF-spouse,Protective-serv,Husband,Other,Female,92500,1633,85,Peru,0.046267,POSITIVE
95,Without-pay,5th-6th,6,Married-AF-spouse,Protective-serv,Husband,Other,Male,92500,1633,85,Peru,-0.010871,NEGATIVE
97,Without-pay,Preschool,3,Married-AF-spouse,Protective-serv,Other-relative,Black,Female,97500,4029,98,Laos,0.039448,POSITIVE
97,Without-pay,Preschool,3,Married-AF-spouse,Protective-serv,Other-relative,Black,Male,97500,4029,98,Laos,-0.017690,NEGATIVE
97,Without-pay,Preschool,7,Married-AF-spouse,Prof-specialty,Other-relative,Black,Female,92500,4029,98,Hungary,0.054690,POSITIVE
97,Without-pay,Preschool,7,Married-AF-spouse,Prof-specialty,Other-relative,Black,Male,92500,4029,98,Hungary,-0.002449,NEGATIVE
97,Without-pay,Preschool,3,Married-AF-spouse,Prof-specialty,Other-relative,Black,Female,97500,4029,98,Hungary,0.035121,POSITIVE
97,Without-pay,Preschool,3,Married-AF-spouse,Prof-specialty,Other-relative,Black,Male,97500,4029,98,Hungary,-0.022018,NEGATIVE
95,Without-pay,5th-6th,3,Married-AF-spouse,Prof-specialty,Other-relative,Other,Female,92500,3811,97,Dominican-Republic,0.003893,POSITIVE
95,Without-pay,5th-6th,3,Married-AF-spouse,Prof-specialty,Other-relative,Other,Male,92500,3811,97,Dominican-Republic,-0.053245,NEGATIVE
97,Without-pay,1st-4th,3,Married-AF-spouse,Prof-specialty,Other-relative,Black,Female,92500,4029,98,Hungary,0.013701,POSITIVE
97,Without-pay,1st-4th,3,Married-AF-spouse,Prof-specialty,Other-relative,Black,Male,92500,4029,98,Hungary,-0.043438,NEGATIVE
97,Without-pay,5th-6th,6,Married-AF-spouse,Protective-serv,Unmarried,Other,Female,92500,3811,85,Haiti,0.022501,POSITIVE
97,Without-pay,5th-6th,6,Married-AF-spouse,Protective-serv,Unmarried,Other,Male,92500,3811,85,Haiti,-0.034638,NEGATIVE
97,Without-pay,Preschool,3,Married-AF-spouse,Protective-serv,Husband,Black,Female,97500,4029,86,Columbia,0.044307,POSITIVE
97,Without-pay,Preschool,3,Married-AF-spouse,Protective-serv,Husband,Black,Male,97500,4029,86,Columbia,-0.012831,NEGATIVE
97,Without-pay,5th-6th,7,Married-AF-spouse,Protective-serv,Other-relative,Black,Female,92500,1851,98,Columbia,0.021365,POSITIVE
97,Without-pay,5th-6th,7,Married-AF-spouse,Protective-serv,Other-relative,Black,Male,92500,1851,98,Columbia,-0.035774,NEGATIVE
95,Without-pay,5th-6th,3,Married-AF-spouse,Prof-specialty,Other-relative,Other,Female,92500,1633,97,Columbia,0.023071,POSITIVE
95,Without-pay,5th-6th,3,Married-AF-spouse,Prof-specialty,Other-relative,Other,Male,92500,1633,97,Columbia,-0.034068,NEGATIVE
75,Without-pay,Preschool,3,Married-AF-spouse,Protective-serv,Other-relative,Black,Female,97500,1851,97,Hong,0.051870,POSITIVE
75,Without-pay,Preschool,3,Married-AF-spouse,Protective-serv,Other-relative,Black,Male,97500,1851,97,Hong,-0.005269,NEGATIVE
69,State-gov,5th-6th,2,Married-spouse-absent,Priv-house-serv,Not-in-family,Amer-Indian-Eskimo,Female,92500,3375,90,El-Salvador,0.043796,POSITIVE
69,State-gov,5th-6th,2,Married-spouse-absent,Priv-house-serv,Not-in-family,Amer-Indian-Eskimo,Male,92500,3375,90,El-Salvador,-0.013342,NEGATIVE
71,State-gov,5th-6th,3,Married-spouse-absent,Priv-house-serv,Not-in-family,Other,Female,92500,1415,92,Trinadad&Tobago,0.034897,POSITIVE
71,State-gov,5th-6th,3,Married-spouse-absent,Priv-house-serv,Not-in-family,Other,Male,92500,1415,92,Trinadad&Tobago,-0.022242,NEGATIVE
73,Without-pay,Masters,3,Married-AF-spouse,Protective-serv,Other-relative,Other,Female,92500,3375,95,Peru,0.035871,POSITIVE
73,Without-pay,Masters,3,Married-AF-spouse,Protective-serv,Other-relative,Other,Male,92500,3375,95,Peru,-0.021269,NEGATIVE
75,Without-pay,Preschool,7,Married-AF-spouse,Prof-specialty,Other-relative,Black,Female,92500,3811,97,Hong,0.004980,POSITIVE
75,Without-pay,Preschool,7,Married-AF-spouse,Prof-specialty,Other-relative,Black,Male,92500,3811,97,Hong,-0.052158,NEGATIVE
75,Without-pay,1st-4th,3,Married-AF-spouse,Prof-specialty,Other-relative,Black,Female,92500,3811,97,Hong,0.054279,POSITIVE
75,Without-pay,1st-4th,3,Married-AF-spouse,Prof-specialty,Other-relative,Black,Male,92500,3811,97,Hong,-0.002862,NEGATIVE
75,Without-pay,Preschool,3,Married-AF-spouse,Prof-specialty,Other-relative,Black,Female,92500,4029,97,Hungary,0.007965,POSITIVE
75,Without-pay,Preschool,3,Married-AF-spouse,Prof-specialty,Other-relative,Black,Male,92500,4029,97,Hungary,-0.049173,NEGATIVE
95,Without-pay,5th-6th,14,Married-AF-spouse,Transport-moving,Other-relative,Other,Female,87500,3811,97,Peru,0.012829,POSITIVE
95,Without-pay,5th-6th,14,Married-AF-spouse,Transport-moving,Other-relative,Other,Male,87500,3811,97,Peru,-0.044309,NEGATIVE
96,State-gov,Doctorate,11,Married-spouse-absent,Farming-fishing,Other-relative,Other,Female,87500,3593,84,Trinadad&Tobago,0.023848,POSITIVE
96,State-gov,Doctorate,11,Married-spouse-absent,Farming-fishing,Other-relative,Other,Male,87500,3593,84,Trinadad&Tobago,-0.033290,NEGATIVE
97,Without-pay,5th-6th,15,Married-AF-spouse,Protective-serv,Husband,Black,Female,87500,4029,86,Hong,0.030549,POSITIVE
97,Without-pay,5th-6th,15,Married-AF-spouse,Protective-serv,Husband,Black,Male,87500,4029,86,Hong,-0.026590,NEGATIVE
95,Without-pay,5th-6th,11,Married-AF-spouse,Prof-specialty,Other-relative,Other,Female,87500,1633,97,Peru,0.029877,POSITIVE
95,Without-pay,5th-6th,11,Married-AF-spouse,Prof-specialty,Other-relative,Other,Male,87500,1633,97,Peru,-0.027261,NEGATIVE
95,Without-pay,5th-6th,11,Married-AF-spouse,Transport-moving,Unmarried,Other,Female,87500,1633,85,Peru,0.053212,POSITIVE
95,Without-pay,5th-6th,11,Married-AF-spouse,Transport-moving,Unmarried,Other,Male,87500,1633,85,Peru,-0.003926,NEGATIVE
95,Without-pay,5th-6th,11,Married-AF-spouse,Transport-moving,Other-relative,Other,Female,87500,3811,97,Haiti,0.026474,POSITIVE
95,Without-pay,5th-6th,11,Married-AF-spouse,Transport-moving,Other-relative,Other,Male,87500,3811,97,Haiti,-0.030664,NEGATIVE
97,Without-pay,Preschool,11,Married-AF-spouse,Protective-serv,Other-relative,Black,Female,87500,1851,98,Columbia,0.001684,POSITIVE
97,Without-pay,Preschool,11,Married-AF-spouse,Protective-serv,Other-relative,Black,Male,87500,1851,98,Columbia,-0.055454,NEGATIVE
91,Local-gov,10th,13,Married-spouse-absent,Adm-clerical,Not-in-family,Amer-Indian-Eskimo,Female,82500,3375,95,El-Salvador,0.038351,POSITIVE
91,Local-gov,10th,13,Married-spouse-absent,Adm-clerical,Not-in-family,Amer-Indian-Eskimo,Male,82500,3375,95,El-Salvador,-0.018787,NEGATIVE
95,State-gov,10th,12,Married-spouse-absent,Machine-op-inspct,Other-relative,Amer-Indian-Eskimo,Female,82500,3375,82,El-Salvador,0.054503,POSITIVE
95,State-gov,10th,12,Married-spouse-absent,Machine-op-inspct,Other-relative,Amer-Indian-Eskimo,Male,82500,3375,82,El-Salvador,-0.002635,NEGATIVE
82,State-gov,1st-4th,10,Married-spouse-absent,Prof-specialty,Other-relative,Amer-Indian-Eskimo,Female,77500,3158,80,Yugoslavia,0.046662,POSITIVE
82,State-gov,1st-4th,10,Married-spouse-absent,Prof-specialty,Other-relative,Amer-Indian-Eskimo,Male,77500,3158,80,Yugoslavia,-0.010477,NEGATIVE
95,State-gov,10th,12,Married-spouse-absent,Sales,Own-child,Amer-Indian-Eskimo,Female,77500,3375,82,El-Salvador,0.042416,POSITIVE
95,State-gov,10th,12,Married-spouse-absent,Sales,Own-child,Amer-Indian-Eskimo,Male,77500,3375,82,El-Salvador,-0.014722,NEGATIVE
97,Federal-gov,5th-6th,15,Married-AF-spouse,Prof-specialty,Unmarried,Black,Female,82500,4029,86,Hong,0.036756,POSITIVE
97,Federal-gov,5th-6th,15,Married-AF-spouse,Prof-specialty,Unmarried,Black,Male,82500,4029,86,Hong,-0.020382,NEGATIVE
95,Self-emp-inc,5th-6th,14,Married-AF-spouse,Protective-serv,Husband,Other,Female,82500,3811,85,Peru,0.042470,POSITIVE
95,Self-emp-inc,5th-6th,14,Married-AF-spouse,Protective-serv,Husband,Other,Male,82500,3811,85,Peru,-0.014668,NEGATIVE
93,Local-gov,Doctorate,13,Married-spouse-absent,Farming-fishing,Not-in-family,Other,Female,82500,1415,96,Trinadad&Tobago,0.012931,POSITIVE
93,Local-gov,Doctorate,13,Married-spouse-absent,Farming-fishing,Not-in-family,Other,Male,82500,1415,96,Trinadad&Tobago,-0.044208,NEGATIVE
93,State-gov,Doctorate,13,Married-spouse-absent,Farming-fishing,Not-in-family,Other,Female,82500,1415,84,Trinadad&Tobago,0.037292,POSITIVE
93,State-gov,Doctorate,13,Married-spouse-absent,Farming-fishing,Not-in-family,Other,Male,82500,1415,84,Trinadad&Tobago,-0.019846,NEGATIVE
97,Federal-gov,5th-6th,15,Married-AF-spouse,Protective-serv,Other-relative,Black,Female,82500,1851,86,Hong,0.037377,POSITIVE
97,Federal-gov,5th-6th,15,Married-AF-spouse,Protective-serv,Other-relative,Black,Male,82500,1851,86,Hong,-0.019762,NEGATIVE
95,Without-pay,Masters,14,Married-AF-spouse,Prof-specialty,Unmarried,Other,Female,77500,3811,97,Haiti,0.045212,POSITIVE
95,Without-pay,Masters,14,Married-AF-spouse,Prof-specialty,Unmarried,Other,Male,77500,3811,97,Haiti,-0.011926,NEGATIVE
93,State-gov,Masters,13,Married-spouse-absent,Priv-house-serv,Own-child,Other,Female,77500,3593,96,Taiwan,0.034457,POSITIVE
93,State-gov,Masters,13,Married-spouse-absent,Priv-house-serv,Own-child,Other,Male,77500,3593,96,Taiwan,-0.022681,NEGATIVE
97,Without-pay,5th-6th,15,Married-AF-spouse,Prof-specialty,Husband,Black,Female,82500,4029,98,Columbia,0.024890,POSITIVE
97,Without-pay,5th-6th,15,Married-AF-spouse,Prof-specialty,Husband,Black,Male,82500,4029,98,Columbia,-0.032248,NEGATIVE
95,Self-emp-inc,5th-6th,14,Married-AF-spouse,Prof-specialty,Other-relative,Other,Female,77500,3811,97,Haiti,0.047244,POSITIVE
95,Self-emp-inc,5th-6th,14,Married-AF-spouse,Prof-specialty,Other-relative,Other,Male,77500,3811,97,Haiti,-0.009895,NEGATIVE
95,Without-pay,5th-6th,14,Married-AF-spouse,Transport-moving,Unmarried,Other,Female,82500,3811,85,Haiti,0.032753,POSITIVE
95,Without-pay,5th-6th,14,Married-AF-spouse,Transport-moving,Unmarried,Other,Male,82500,3811,85,Haiti,-0.024385,NEGATIVE
97,Without-pay,5th-6th,14,Married-AF-spouse,Protective-serv,Husband,Other,Female,82500,3811,85,Haiti,0.046080,POSITIVE
97,Without-pay,5th-6th,14,Married-AF-spouse,Protective-serv,Husband,Other,Male,82500,3811,85,Haiti,-0.011058,NEGATIVE
85,State-gov,Doctorate,13,Married-spouse-absent,Priv-house-serv,Own-child,Other,Female,77500,3593,84,Taiwan,0.050153,POSITIVE
85,State-gov,Doctorate,13,Married-spouse-absent,Priv-house-serv,Own-child,Other,Male,77500,3593,84,Taiwan,-0.006985,NEGATIVE
98,Federal-gov,5th-6th,15,Married-AF-spouse,Prof-specialty,Unmarried,Black,Female,77500,4029,86,Columbia,0.020911,POSITIVE
98,Federal-gov,5th-6th,15,Married-AF-spouse,Prof-specialty,Unmarried,Black,Male,77500,4029,86,Columbia,-0.036228,NEGATIVE
95,Without-pay,Masters,14,Married-AF-spouse,Protective-serv,Other-relative,Other,Female,77500,1633,97,Haiti,0.011500,POSITIVE
95,Without-pay,Masters,14,Married-AF-spouse,Protective-serv,Other-relative,Other,Male,77500,1633,97,Haiti,-0.045638,NEGATIVE
93,State-gov,5th-6th,13,Married-spouse-absent,Exec-managerial,Not-in-family,Other,Female,77500,1415,96,Taiwan,0.050638,POSITIVE
93,State-gov,5th-6th,13,Married-spouse-absent,Exec-managerial,Not-in-family,Other,Male,77500,1415,96,Taiwan,-0.006501,NEGATIVE
98,Without-pay,5th-6th,15,Married-AF-spouse,Protective-serv,Unmarried,Black,Female,82500,1851,86,Columbia,0.032306,POSITIVE
98,Without-pay,5th-6th,15,Married-AF-spouse,Protective-serv,Unmarried,Black,Male,82500,1851,86,Columbia,-0.024833,NEGATIVE
93,State-gov,Assoc-acdm,13,Married-spouse-absent,Priv-house-serv,Other-relative,Other,Female,77500,3593,96,Trinadad&Tobago,0.041940,POSITIVE
93,State-gov,Assoc-acdm,13,Married-spouse-absent,Priv-house-serv,Other-relative,Other,Male,77500,3593,96,Trinadad&Tobago,-0.015198,NEGATIVE
97,Federal-gov,9th,11,Married-AF-spouse,Protective-serv,Other-relative,Black,Female,82500,4029,98,Hong,0.006669,POSITIVE
97,Federal-gov,9th,11,Married-AF-spouse,Protective-serv,Other-relative,Black,Male,82500,4029,98,Hong,-0.050469,NEGATIVE
87,Without-pay,Assoc-voc,15,Married-AF-spouse,Protective-serv,Unmarried,Black,Female,77500,4029,86,Hong,0.044816,POSITIVE
87,Without-pay,Assoc-voc,15,Married-AF-spouse,Protective-serv,Unmarried,Black,Male,77500,4029,86,Hong,-0.012321,NEGATIVE
98,Without-pay,Assoc-voc,11,Married-AF-spouse,Protective-serv,Unmarried,Black,Female,82500,1851,86,Hong,0.035169,POSITIVE
98,Without-pay,Assoc-voc,11,Married-AF-spouse,Protective-serv,Unmarried,Black,Male,82500,1851,86,Hong,-0.021969,NEGATIVE
75,Without-pay,5th-6th,11,Married-AF-spouse,Transport-moving,Other-relative,Other,Female,87500,3811,97,Peru,0.026047,POSITIVE
75,Without-pay,5th-6th,11,Married-AF-spouse,Transport-moving,Other-relative,Other,Male,87500,3811,97,Peru,-0.031091,NEGATIVE
69,State-gov,10th,14,Married-spouse-absent,Priv-house-serv,Not-in-family,Amer-Indian-Eskimo,Female,77500,3375,95,El-Salvador,0.012046,POSITIVE
69,State-gov,10th,14,Married-spouse-absent,Priv-house-serv,Not-in-family,Amer-Indian-Eskimo,Male,77500,3375,95,El-Salvador,-0.045092,NEGATIVE
73,Without-pay,Masters,14,Married-AF-spouse,Prof-specialty,Other-relative,Other,Female,77500,3811,97,Peru,0.002492,POSITIVE
73,Without-pay,Masters,14,Married-AF-spouse,Prof-specialty,Other-relative,Other,Male,77500,3811,97,Peru,-0.054646,NEGATIVE
75,Federal-gov,5th-6th,15,Married-AF-spouse,Protective-serv,Other-relative,Black,Female,82500,4029,98,Hong,0.002629,POSITIVE
75,Federal-gov,5th-6th,15,Married-AF-spouse,Protective-serv,Other-relative,Black,Male,82500,4029,98,Hong,-0.054509,NEGATIVE
75,Without-pay,5th-6th,14,Married-AF-spouse,Transport-moving,Unmarried,Other,Female,82500,3811,85,Peru,0.056240,POSITIVE
75,Without-pay,5th-6th,14,Married-AF-spouse,Transport-moving,Unmarried,Other,Male,82500,3811,85,Peru,-0.000899,NEGATIVE
65,Without-pay,5th-6th,15,Married-AF-spouse,Protective-serv,Unmarried,Black,Female,82500,4029,86,Hong,0.033165,POSITIVE
65,Without-pay,5th-6th,15,Married-AF-spouse,Protective-serv,Unmarried,Black,Male,82500,4029,86,Hong,-0.023973,NEGATIVE
73,Without-pay,5th-6th,14,Married-AF-spouse,Protective-serv,Husband,Other,Female,82500,3811,85,Peru,0.044154,POSITIVE
73,Without-pay,5th-6th,14,Married-AF-spouse,Protective-serv,Husband,Other,Male,82500,3811,85,Peru,-0.012984,NEGATIVE
71,State-gov,5th-6th,11,Married-spouse-absent,Priv-house-serv,Own-child,Other,Female,82500,1415,92,Trinadad&Tobago,0.020995,POSITIVE
71,State-gov,5th-6th,11,Married-spouse-absent,Priv-house-serv,Own-child,Other,Male,82500,1415,92,Trinadad&Tobago,-0.036144,NEGATIVE
69,State-gov,5th-6th,10,Married-spouse-absent,Exec-managerial,Own-child,Amer-Indian-Eskimo,Female,77500,1197,90,El-Salvador,0.049300,POSITIVE
69,State-gov,5th-6th,10,Married-spouse-absent,Exec-managerial,Own-child,Amer-Indian-Eskimo,Male,77500,1197,90,El-Salvador,-0.007839,NEGATIVE
73,Self-emp-inc,5th-6th,15,Married-AF-spouse,Protective-serv,Other-relative,Other,Female,77500,1633,95,Hong,0.049080,POSITIVE
73,Self-emp-inc,5th-6th,15,Married-AF-spouse,Protective-serv,Other-relative,Other,Male,77500,1633,95,Hong,-0.008059,NEGATIVE
75,Federal-gov,Preschool,15,Married-AF-spouse,Protective-serv,Other-relative,Black,Female,77500,1851,97,Yugoslavia,0.040699,POSITIVE
75,Federal-gov,Preschool,15,Married-AF-spouse,Protective-serv,Other-relative,Black,Male,77500,1851,97,Yugoslavia,-0.016440,NEGATIVE
73,Self-emp-inc,Masters,11,Married-AF-spouse,Protective-serv,Other-relative,Other,Female,77500,1633,95,Hong,0.008092,POSITIVE
73,Self-emp-inc,Masters,11,Married-AF-spouse,Protective-serv,Other-relative,Other,Male,77500,1633,95,Hong,-0.049046,NEGATIVE
75,Without-pay,1st-4th,15,Married-AF-spouse,Protective-serv,Other-relative,Black,Female,77500,4029,98,Columbia,0.006073,POSITIVE
75,Without-pay,1st-4th,15,Married-AF-spouse,Protective-serv,Other-relative,Black,Male,77500,4029,98,Columbia,-0.051065,NEGATIVE
73,Without-pay,5th-6th,14,Married-AF-spouse,Prof-specialty,Other-relative,Other,Female,77500,3811,97,Haiti,0.048928,POSITIVE
73,Without-pay,5th-6th,14,Married-AF-spouse,Prof-specialty,Other-relative,Other,Male,77500,3811,97,Haiti,-0.008211,NEGATIVE
75,Federal-gov,5th-6th,15,Married-AF-spouse,Protective-serv,Other-relative,Black,Female,77500,4029,98,Columbia,0.027645,POSITIVE
75,Federal-gov,5th-6th,15,Married-AF-spouse,Protective-serv,Other-relative,Black,Male,77500,4029,98,Columbia,-0.029493,NEGATIVE
65,Without-pay,5th-6th,11,Married-AF-spouse,Protective-serv,Unmarried,Black,Female,82500,4029,86,Columbia,0.030755,POSITIVE
65,Without-pay,5th-6th,11,Married-AF-spouse,Protective-serv,Unmarried,Black,Male,82500,4029,86,Columbia,-0.026383,NEGATIVE
73,Without-pay,5th-6th,14,Married-AF-spouse,Protective-serv,Other-relative,Other,Female,77500,1633,95,Haiti,0.044672,POSITIVE
73,Without-pay,5th-6th,14,Married-AF-spouse,Protective-serv,Other-relative,Other,Male,77500,1633,95,Haiti,-0.012466,NEGATIVE
73,Self-emp-inc,5th-6th,11,Married-AF-spouse,Protective-serv,Other-relative,Other,Female,77500,1633,95,Columbia,0.054527,POSITIVE
73,Self-emp-inc,5th-6th,11,Married-AF-spouse,Protective-serv,Other-relative,Other,Male,77500,1633,95,Columbia,-0.002612,NEGATIVE
75,Federal-gov,Preschool,11,Married-AF-spouse,Protective-serv,Other-relative,Black,Female,77500,1851,97,Laos,0.046147,POSITIVE
75,Federal-gov,Preschool,11,Married-AF-spouse,Protective-serv,Other-relative,Black,Male,77500,1851,97,Laos,-0.010991,NEGATIVE
75,Without-pay,9th,15,Married-AF-spouse,Protective-serv,Other-relative,Black,Female,77500,4029,98,Hong,0.049924,POSITIVE
75,Without-pay,9th,15,Married-AF-spouse,Protective-serv,Other-relative,Black,Male,77500,4029,98,Hong,-0.007214,NEGATIVE
75,Without-pay,9th,11,Married-AF-spouse,Protective-serv,Other-relative,Black,Female,82500,4029,98,Hong,0.030357,POSITIVE
75,Without-pay,9th,11,Married-AF-spouse,Protective-serv,Other-relative,Black,Male,82500,4029,98,Hong,-0.026782,NEGATIVE
75,Without-pay,HS-grad,11,Married-AF-spouse,Protective-serv,Other-relative,Black,Female,77500,4029,98,Hong,0.008937,POSITIVE
75,Without-pay,HS-grad,11,Married-AF-spouse,Protective-serv,Other-relative,Black,Male,77500,4029,98,Hong,-0.048201,NEGATIVE
73,Without-pay,Assoc-voc,11,Married-AF-spouse,Protective-serv,Other-relative,Other,Female,77500,1633,95,Hong,0.046991,POSITIVE
73,Without-pay,Assoc-voc,11,Married-AF-spouse,Protective-serv,Other-relative,Other,Male,77500,1633,95,Hong,-0.010147,NEGATIVE
83,Local-gov,Doctorate,2,Widowed,Adm-clerical,Own-child,Asian-Pac-Islander,Female,87500,2722,91,Scotland,0.043370,POSITIVE
83,Local-gov,Doctorate,2,Widowed,Adm-clerical,Own-child,Asian-Pac-Islander,Male,87500,2722,91,Scotland,-0.013768,NEGATIVE
85,State-gov,Doctorate,1,Married-spouse-absent,Other-service,Own-child,Asian-Pac-Islander,Female,87500,2940,92,Thailand,0.028842,POSITIVE
85,State-gov,Doctorate,1,Married-spouse-absent,Other-service,Own-child,Asian-Pac-Islander,Male,87500,2940,92,Thailand,-0.028296,NEGATIVE
91,State-gov,Masters,5,Married-spouse-absent,Exec-managerial,Not-in-family,Amer-Indian-Eskimo,Female,87500,3375,95,El-Salvador,0.041062,POSITIVE
