age,capital-gain,capital-loss,decision,education,education-num,hours-per-week,marital-status,native-country,occupation,race,relationship,sex,workclass
22,52500,3375,0,Some-college,2,77,Married-civ-spouse,United-States,Craft-repair,White,Wife,Male,Self-emp-not-inc
22,77500,2940,0,Bachelors,1,89,Married-civ-spouse,United-States,Tech-support,White,Wife,Female,Private
22,77500,2940,0,Bachelors,1,89,Married-civ-spouse,United-States,Tech-support,White,Wife,Male,Private
22,52500,2940,0,Bachelors,1,89,Widowed,United-States,Tech-support,White,Wife,Female,Private
22,52500,2940,0,Bachelors,1,89,Widowed,United-States,Tech-support,White,Wife,Male,Private
22,52500,4029,1,Some-college,1,65,Married-civ-spouse,United-States,Craft-repair,White,Wife,Female,Self-emp-not-inc
22,52500,4029,1,Some-college,1,65,Married-civ-spouse,United-States,Craft-repair,White,Wife,Male,Self-emp-not-inc
16,82500,4029,0,Some-college,2,91,Divorced,Cuba,Sales,Asian-Pac-Islander,Own-child,Female,Self-emp-not-inc
16,82500,4029,0,Some-college,2,91,Divorced,Cuba,Sales,Asian-Pac-Islander,Own-child,Male,Self-emp-not-inc
16,52500,4029,1,Bachelors,1,89,Widowed,Italy,Tech-support,White,Wife,Female,Private
16,52500,4029,1,Bachelors,1,89,Widowed,Italy,Tech-support,White,Wife,Male,Private
16,57500,4029,0,Some-college,2,91,Divorced,Poland,Sales,Asian-Pac-Islander,Own-child,Female,Self-emp-not-inc
16,57500,4029,0,Some-college,2,91,Divorced,Poland,Sales,Asian-Pac-Islander,Own-child,Male,Self-emp-not-inc
19,52500,4029,0,Bachelors,9,90,Married-civ-spouse,China,Craft-repair,White,Wife,Female,Self-emp-not-inc
19,52500,4029,0,Bachelors,9,90,Married-civ-spouse,China,Craft-repair,White,Wife,Male,Self-emp-not-inc
19,52500,4029,0,Prof-school,1,90,Married-civ-spouse,China,Craft-repair,White,Wife,Female,Self-emp-not-inc
19,52500,4029,0,Prof-school,1,90,Married-civ-spouse,China,Craft-repair,White,Wife,Male,Self-emp-not-inc
16,52500,3375,1,Some-college,9,90,Married-civ-spouse,China,Craft-repair,White,Wife,Female,Self-emp-not-inc
16,52500,3375,1,Some-college,9,90,Married-civ-spouse,China,Craft-repair,White,Wife,Male,Self-emp-not-inc
16,52500,4029,1,Bachelors,1,76,Married-civ-spouse,Italy,Tech-support,White,Wife,Female,Private
16,52500,4029,1,Bachelors,1,76,Married-civ-spouse,Italy,Tech-support,White,Wife,Male,Private
16,52500,4029,1,Bachelors,1,76,Widowed,China,Tech-support,White,Wife,Female,Private
16,52500,4029,1,Bachelors,1,76,Widowed,China,Tech-support,White,Wife,Male,Private
16,52500,2940,1,Prof-school,1,89,Married-civ-spouse,China,Tech-support,White,Wife,Female,Private
16,52500,2940,1,Prof-school,1,89,Married-civ-spouse,China,Tech-support,White,Wife,Male,Private
10,77500,3375,1,12th,2,90,Married-civ-spouse,China,Craft-repair,White,Wife,Female,Self-emp-not-inc
10,77500,3375,1,12th,2,90,Married-civ-spouse,China,Craft-repair,White,Wife,Male,Self-emp-not-inc
10,52500,4029,1,7th-8th,1,90,Widowed,Italy,Craft-repair,White,Wife,Female,Self-emp-not-inc
10,52500,4029,1,7th-8th,1,90,Widowed,Italy,Craft-repair,White,Wife,Male,Self-emp-not-inc
10,52500,3375,0,12th,2,90,Married-civ-spouse,Italy,Craft-repair,White,Wife,Female,Self-emp-not-inc
10,52500,3375,0,12th,2,90,Married-civ-spouse,Italy,Craft-repair,White,Wife,Male,Self-emp-not-inc
10,52500,3375,0,12th,2,90,Widowed,China,Craft-repair,White,Wife,Female,Self-emp-not-inc
10,52500,3375,0,12th,2,90,Widowed,China,Craft-repair,White,Wife,Male,Self-emp-not-inc
13,57500,4029,0,12th,10,91,Divorced,Cuba,Sales,Asian-Pac-Islander,Own-child,Female,Self-emp-not-inc
13,57500,4029,0,12th,10,91,Divorced,Cuba,Sales,Asian-Pac-Islander,Own-child,Male,Self-emp-not-inc
13,57500,4029,1,Masters,3,92,Divorced,Cuba,Exec-managerial,Asian-Pac-Islander,Own-child,Female,Self-emp-inc
13,57500,4029,1,Masters,3,92,Divorced,Cuba,Exec-managerial,Asian-Pac-Islander,Own-child,Male,Self-emp-inc
10,52500,4029,1,7th-8th,1,77,Married-civ-spouse,Italy,Craft-repair,White,Wife,Female,Self-emp-not-inc
10,52500,4029,1,7th-8th,1,77,Married-civ-spouse,Italy,Craft-repair,White,Wife,Male,Self-emp-not-inc
10,52500,4029,1,7th-8th,1,77,Widowed,China,Craft-repair,White,Wife,Female,Self-emp-not-inc
10,52500,4029,1,7th-8th,1,77,Widowed,China,Craft-repair,White,Wife,Male,Self-emp-not-inc
10,52500,3375,0,12th,2,77,Married-civ-spouse,China,Craft-repair,White,Wife,Female,Self-emp-not-inc
10,52500,3375,0,12th,2,77,Married-civ-spouse,China,Craft-repair,White,Wife,Male,Self-emp-not-inc
10,77500,4029,0,Bachelors,9,89,Widowed,Italy,Tech-support,White,Wife,Female,Private
10,77500,4029,0,Bachelors,9,89,Widowed,Italy,Tech-support,White,Wife,Male,Private
10,77500,4029,0,Prof-school,1,89,Widowed,Italy,Tech-support,White,Wife,Female,Private
10,77500,4029,0,Prof-school,1,89,Widowed,Italy,Tech-support,White,Wife,Male,Private
13,77500,3375,1,Bachelors,1,89,Married-civ-spouse,Italy,Tech-support,White,Wife,Female,Private
13,77500,3375,1,Bachelors,1,89,Married-civ-spouse,Italy,Tech-support,White,Wife,Male,Private
10,82500,4029,1,Some-college,10,91,Divorced,Poland,Sales,Asian-Pac-Islander,Own-child,Female,Self-emp-not-inc
10,82500,4029,1,Some-college,10,91,Divorced,Poland,Sales,Asian-Pac-Islander,Own-child,Male,Self-emp-not-inc
10,82500,4029,1,Some-college,10,91,Widowed,Cuba,Sales,Asian-Pac-Islander,Own-child,Female,Self-emp-not-inc
10,82500,4029,1,Some-college,10,91,Widowed,Cuba,Sales,Asian-Pac-Islander,Own-child,Male,Self-emp-not-inc
10,82500,3375,1,Some-college,2,91,Widowed,Cuba,Sales,Asian-Pac-Islander,Own-child,Female,Self-emp-not-inc
10,82500,3375,1,Some-college,2,91,Widowed,Cuba,Sales,Asian-Pac-Islander,Own-child,Male,Self-emp-not-inc
11,82500,3593,0,11th,5,92,Divorced,Cuba,Exec-managerial,Asian-Pac-Islander,Own-child,Female,Self-emp-inc
11,82500,3593,0,11th,5,92,Divorced,Cuba,Exec-managerial,Asian-Pac-Islander,Own-child,Male,Self-emp-inc
10,77500,4029,0,Bachelors,9,76,Married-civ-spouse,Italy,Tech-support,White,Wife,Female,Private
10,77500,4029,0,Bachelors,9,76,Married-civ-spouse,Italy,Tech-support,White,Wife,Male,Private
10,77500,4029,0,Bachelors,9,76,Widowed,China,Tech-support,White,Wife,Female,Private
10,77500,4029,0,Bachelors,9,76,Widowed,China,Tech-support,White,Wife,Male,Private
10,77500,4029,0,Prof-school,1,76,Widowed,China,Tech-support,White,Wife,Female,Private
10,77500,4029,0,Prof-school,1,76,Widowed,China,Tech-support,White,Wife,Male,Private
13,77500,3375,1,Bachelors,1,76,Married-civ-spouse,China,Tech-support,White,Wife,Female,Private
13,77500,3375,1,Bachelors,1,76,Married-civ-spouse,China,Tech-support,White,Wife,Male,Private
10,82500,4029,1,Some-college,10,78,Divorced,Cuba,Sales,Asian-Pac-Islander,Own-child,Female,Self-emp-not-inc
10,82500,4029,1,Some-college,10,78,Divorced,Cuba,Sales,Asian-Pac-Islander,Own-child,Male,Self-emp-not-inc
13,52500,3375,1,Bachelors,1,89,Widowed,Italy,Tech-support,White,Wife,Female,Private
13,52500,3375,1,Bachelors,1,89,Widowed,Italy,Tech-support,White,Wife,Male,Private
10,57500,4029,0,Some-college,10,91,Widowed,Poland,Sales,Asian-Pac-Islander,Own-child,Female,Self-emp-not-inc
10,57500,4029,0,Some-college,10,91,Widowed,Poland,Sales,Asian-Pac-Islander,Own-child,Male,Self-emp-not-inc
10,57500,3593,1,Some-college,2,91,Widowed,Poland,Sales,Asian-Pac-Islander,Own-child,Female,Self-emp-not-inc
10,57500,3593,1,Some-college,2,91,Widowed,Poland,Sales,Asian-Pac-Islander,Own-child,Male,Self-emp-not-inc
13,57500,3593,1,Some-college,3,91,Divorced,Poland,Sales,Asian-Pac-Islander,Own-child,Female,Self-emp-not-inc
13,57500,3593,1,Some-college,3,91,Divorced,Poland,Sales,Asian-Pac-Islander,Own-child,Male,Self-emp-not-inc
10,57500,4029,0,Assoc-acdm,11,92,Divorced,Poland,Exec-managerial,Asian-Pac-Islander,Own-child,Female,Self-emp-inc
10,57500,4029,0,Assoc-acdm,11,92,Divorced,Poland,Exec-managerial,Asian-Pac-Islander,Own-child,Male,Self-emp-inc
11,62500,4247,0,Prof-school,4,94,Never-married,Jamaica,Machine-op-inspct,Amer-Indian-Eskimo,Not-in-family,Female,Federal-gov
11,62500,4247,0,Prof-school,4,94,Never-married,Jamaica,Machine-op-inspct,Amer-Indian-Eskimo,Not-in-family,Male,Federal-gov
13,57500,3593,1,Some-college,3,91,Widowed,Cuba,Sales,Asian-Pac-Islander,Own-child,Female,Self-emp-not-inc
13,57500,3593,1,Some-college,3,91,Widowed,Cuba,Sales,Asian-Pac-Islander,Own-child,Male,Self-emp-not-inc
10,62500,4029,1,HS-grad,11,93,Married-spouse-absent,Iran,Prof-specialty,Amer-Indian-Eskimo,Husband,Female,Self-emp-inc
10,62500,4029,1,HS-grad,11,93,Married-spouse-absent,Iran,Prof-specialty,Amer-Indian-Eskimo,Husband,Male,Self-emp-inc
11,62500,4247,1,11th,5,95,Married-spouse-absent,Iran,Adm-clerical,Amer-Indian-Eskimo,Not-in-family,Female,Local-gov
11,62500,4247,1,11th,5,95,Married-spouse-absent,Iran,Adm-clerical,Amer-Indian-Eskimo,Not-in-family,Male,Local-gov
13,57500,3593,0,11th,11,92,Divorced,Cuba,Exec-managerial,Asian-Pac-Islander,Own-child,Female,Self-emp-inc
13,57500,3593,0,11th,11,92,Divorced,Cuba,Exec-managerial,Asian-Pac-Islander,Own-child,Male,Self-emp-inc
14,62500,4247,1,11th,5,95,Never-married,Iran,Adm-clerical,Amer-Indian-Eskimo,Not-in-family,Female,Local-gov
14,62500,4247,1,11th,5,95,Never-married,Iran,Adm-clerical,Amer-Indian-Eskimo,Not-in-family,Male,Local-gov
13,62500,3593,1,HS-grad,3,93,Divorced,Iran,Prof-specialty,Amer-Indian-Eskimo,Husband,Female,Self-emp-inc
13,62500,3593,1,HS-grad,3,93,Divorced,Iran,Prof-specialty,Amer-Indian-Eskimo,Husband,Male,Self-emp-inc
11,62500,3593,1,11th,12,94,Never-married,Iran,Machine-op-inspct,Amer-Indian-Eskimo,Not-in-family,Female,Federal-gov
11,62500,3593,1,11th,12,94,Never-married,Iran,Machine-op-inspct,Amer-Indian-Eskimo,Not-in-family,Male,Federal-gov
11,62500,3593,1,Assoc-voc,4,94,Never-married,Iran,Machine-op-inspct,Amer-Indian-Eskimo,Not-in-family,Female,Federal-gov
11,62500,3593,1,Assoc-voc,4,94,Never-married,Iran,Machine-op-inspct,Amer-Indian-Eskimo,Not-in-family,Male,Federal-gov
13,52500,3375,0,Bachelors,1,76,Married-civ-spouse,Italy,Tech-support,White,Wife,Female,Private
13,52500,3375,0,Bachelors,1,76,Married-civ-spouse,Italy,Tech-support,White,Wife,Male,Private
10,57500,4029,0,Some-college,10,78,Divorced,Poland,Sales,Asian-Pac-Islander,Own-child,Female,Self-emp-not-inc
10,57500,4029,0,Some-college,10,78,Divorced,Poland,Sales,Asian-Pac-Islander,Own-child,Male,Self-emp-not-inc
10,57500,3593,1,Some-college,2,78,Divorced,Poland,Sales,Asian-Pac-Islander,Own-child,Female,Self-emp-not-inc
10,57500,3593,1,Some-college,2,78,Divorced,Poland,Sales,Asian-Pac-Islander,Own-child,Male,Self-emp-not-inc
13,52500,3375,1,Bachelors,1,76,Widowed,China,Tech-support,White,Wife,Female,Private
13,52500,3375,1,Bachelors,1,76,Widowed,China,Tech-support,White,Wife,Male,Private
10,57500,4029,0,Some-college,10,78,Widowed,Cuba,Sales,Asian-Pac-Islander,Own-child,Female,Self-emp-not-inc
10,57500,4029,0,Some-college,10,78,Widowed,Cuba,Sales,Asian-Pac-Islander,Own-child,Male,Self-emp-not-inc
10,57500,3593,1,Some-college,2,78,Widowed,Cuba,Sales,Asian-Pac-Islander,Own-child,Female,Self-emp-not-inc
10,57500,3593,1,Some-college,2,78,Widowed,Cuba,Sales,Asian-Pac-Islander,Own-child,Male,Self-emp-not-inc
13,57500,3593,1,Some-college,3,78,Divorced,Cuba,Sales,Asian-Pac-Islander,Own-child,Female,Self-emp-not-inc
13,57500,3593,1,Some-college,3,78,Divorced,Cuba,Sales,Asian-Pac-Islander,Own-child,Male,Self-emp-not-inc
10,57500,4029,0,Assoc-acdm,11,79,Divorced,Cuba,Exec-managerial,Asian-Pac-Islander,Own-child,Female,Self-emp-inc
10,57500,4029,0,Assoc-acdm,11,79,Divorced,Cuba,Exec-managerial,Asian-Pac-Islander,Own-child,Male,Self-emp-inc
10,77500,2940,0,7th-8th,1,89,Married-civ-spouse,China,Tech-support,White,Wife,Female,Private
10,77500,2940,0,7th-8th,1,89,Married-civ-spouse,China,Tech-support,White,Wife,Male,Private
10,52500,2940,0,7th-8th,1,89,Widowed,China,Tech-support,White,Wife,Female,Private
10,52500,2940,0,7th-8th,1,89,Widowed,China,Tech-support,White,Wife,Male,Private
10,57500,2940,1,12th,2,91,Divorced,Cuba,Sales,Asian-Pac-Islander,Own-child,Female,Self-emp-not-inc
10,57500,2940,1,12th,2,91,Divorced,Cuba,Sales,Asian-Pac-Islander,Own-child,Male,Self-emp-not-inc
10,77500,2940,0,Prof-school,9,89,Married-civ-spouse,China,Tech-support,White,Wife,Female,Private
10,77500,2940,0,Prof-school,9,89,Married-civ-spouse,China,Tech-support,White,Wife,Male,Private
10,77500,2286,1,Some-college,1,90,Married-civ-spouse,China,Craft-repair,White,Wife,Female,Self-emp-not-inc
10,77500,2286,1,Some-college,1,90,Married-civ-spouse,China,Craft-repair,White,Wife,Male,Self-emp-not-inc
13,52500,2940,1,Bachelors,1,90,Married-civ-spouse,Italy,Craft-repair,White,Wife,Female,Self-emp-not-inc
13,52500,2940,1,Bachelors,1,90,Married-civ-spouse,Italy,Craft-repair,White,Wife,Male,Self-emp-not-inc
10,52500,2286,0,Some-college,1,90,Married-civ-spouse,Italy,Craft-repair,White,Wife,Female,Self-emp-not-inc
10,52500,2286,0,Some-college,1,90,Married-civ-spouse,Italy,Craft-repair,White,Wife,Male,Self-emp-not-inc
13,52500,2940,1,Bachelors,1,90,Widowed,China,Craft-repair,White,Wife,Female,Self-emp-not-inc
13,52500,2940,1,Bachelors,1,90,Widowed,China,Craft-repair,White,Wife,Male,Self-emp-not-inc
10,52500,2940,0,Prof-school,9,89,Widowed,China,Tech-support,White,Wife,Female,Private
10,52500,2940,0,Prof-school,9,89,Widowed,China,Tech-support,White,Wife,Male,Private
10,52500,2286,0,Some-college,1,90,Widowed,China,Craft-repair,White,Wife,Female,Self-emp-not-inc
10,52500,2286,0,Some-college,1,90,Widowed,China,Craft-repair,White,Wife,Male,Self-emp-not-inc
13,52500,2286,1,Bachelors,9,89,Married-civ-spouse,China,Tech-support,White,Wife,Female,Private
13,52500,2286,1,Bachelors,9,89,Married-civ-spouse,China,Tech-support,White,Wife,Male,Private
13,57500,2940,0,Some-college,3,92,Divorced,Cuba,Exec-managerial,Asian-Pac-Islander,Own-child,Female,Self-emp-inc
13,57500,2940,0,Some-college,3,92,Divorced,Cuba,Exec-managerial,Asian-Pac-Islander,Own-child,Male,Self-emp-inc
13,52500,2286,1,Prof-school,1,89,Married-civ-spouse,China,Tech-support,White,Wife,Female,Private
13,52500,2286,1,Prof-school,1,89,Married-civ-spouse,China,Tech-support,White,Wife,Male,Private
13,52500,2940,1,Bachelors,1,77,Married-civ-spouse,China,Craft-repair,White,Wife,Female,Self-emp-not-inc
13,52500,2940,1,Bachelors,1,77,Married-civ-spouse,China,Craft-repair,White,Wife,Male,Self-emp-not-inc
10,52500,2286,0,Some-college,1,77,Married-civ-spouse,China,Craft-repair,White,Wife,Female,Self-emp-not-inc
10,52500,2286,0,Some-college,1,77,Married-civ-spouse,China,Craft-repair,White,Wife,Male,Self-emp-not-inc
10,52500,4029,1,12th,1,65,Married-civ-spouse,China,Craft-repair,White,Wife,Female,Self-emp-not-inc
10,52500,4029,1,12th,1,65,Married-civ-spouse,China,Craft-repair,White,Wife,Male,Self-emp-not-inc
13,57500,4029,1,Some-college,2,66,Divorced,Cuba,Sales,Asian-Pac-Islander,Own-child,Female,Self-emp-not-inc
13,57500,4029,1,Some-college,2,66,Divorced,Cuba,Sales,Asian-Pac-Islander,Own-child,Male,Self-emp-not-inc
10,57500,3593,0,Some-college,2,66,Divorced,Cuba,Sales,Asian-Pac-Islander,Own-child,Female,Self-emp-not-inc
10,57500,3593,0,Some-college,2,66,Divorced,Cuba,Sales,Asian-Pac-Islander,Own-child,Male,Self-emp-not-inc
19,52500,3375,0,7th-8th,1,89,Married-civ-spouse,Outlying-US(Guam-USVI-etc),Tech-support,White,Wife,Female,Private
19,52500,3375,0,7th-8th,1,89,Married-civ-spouse,Outlying-US(Guam-USVI-etc),Tech-support,White,Wife,Male,Private
16,57500,4029,0,12th,10,91,Divorced,India,Sales,Asian-Pac-Islander,Own-child,Female,Self-emp-not-inc
16,57500,4029,0,12th,10,91,Divorced,India,Sales,Asian-Pac-Islander,Own-child,Male,Self-emp-not-inc
16,57500,3593,1,12th,2,91,Divorced,India,Sales,Asian-Pac-Islander,Own-child,Female,Self-emp-not-inc
16,57500,3593,1,12th,2,91,Divorced,India,Sales,Asian-Pac-Islander,Own-child,Male,Self-emp-not-inc
16,77500,3375,0,7th-8th,1,89,Widowed,United-States,Tech-support,White,Wife,Female,Private
16,77500,3375,0,7th-8th,1,89,Widowed,United-States,Tech-support,White,Wife,Male,Private
19,82500,4029,0,12th,2,91,Divorced,Cambodia,Sales,Asian-Pac-Islander,Own-child,Female,Self-emp-not-inc
19,82500,4029,0,12th,2,91,Divorced,Cambodia,Sales,Asian-Pac-Islander,Own-child,Male,Self-emp-not-inc
16,82500,3593,1,12th,3,91,Divorced,Cambodia,Sales,Asian-Pac-Islander,Own-child,Female,Self-emp-not-inc
16,82500,3593,1,12th,3,91,Divorced,Cambodia,Sales,Asian-Pac-Islander,Own-child,Male,Self-emp-not-inc
19,77500,4029,0,7th-8th,1,76,Married-civ-spouse,United-States,Tech-support,White,Wife,Female,Private
19,77500,4029,0,7th-8th,1,76,Married-civ-spouse,United-States,Tech-support,White,Wife,Male,Private
17,57500,3593,1,Masters,5,92,Never-married,Cambodia,Exec-managerial,Asian-Pac-Islander,Own-child,Female,Self-emp-inc
17,57500,3593,1,Masters,5,92,Never-married,Cambodia,Exec-managerial,Asian-Pac-Islander,Own-child,Male,Self-emp-inc
19,52500,4029,0,7th-8th,1,76,Widowed,United-States,Tech-support,White,Wife,Female,Private
19,52500,4029,0,7th-8th,1,76,Widowed,United-States,Tech-support,White,Wife,Male,Private
16,57500,4029,1,12th,2,78,Widowed,Cambodia,Sales,Asian-Pac-Islander,Own-child,Female,Self-emp-not-inc
16,57500,4029,1,12th,2,78,Widowed,Cambodia,Sales,Asian-Pac-Islander,Own-child,Male,Self-emp-not-inc
19,57500,4029,1,12th,2,78,Divorced,Cambodia,Sales,Asian-Pac-Islander,Own-child,Female,Self-emp-not-inc
19,57500,4029,1,12th,2,78,Divorced,Cambodia,Sales,Asian-Pac-Islander,Own-child,Male,Self-emp-not-inc
16,57500,3593,0,12th,3,78,Divorced,Cambodia,Sales,Asian-Pac-Islander,Own-child,Female,Self-emp-not-inc
16,57500,3593,0,12th,3,78,Divorced,Cambodia,Sales,Asian-Pac-Islander,Own-child,Male,Self-emp-not-inc
16,82500,4029,0,Some-college,2,91,Widowed,India,Sales,Asian-Pac-Islander,Own-child,Female,Self-emp-not-inc
16,82500,4029,0,Some-college,2,91,Widowed,India,Sales,Asian-Pac-Islander,Own-child,Male,Self-emp-not-inc
19,77500,4029,1,Bachelors,9,90,Married-civ-spouse,Outlying-US(Guam-USVI-etc),Craft-repair,White,Wife,Female,Self-emp-not-inc
19,77500,4029,1,Bachelors,9,90,Married-civ-spouse,Outlying-US(Guam-USVI-etc),Craft-repair,White,Wife,Male,Self-emp-not-inc
19,82500,4029,0,Some-college,2,91,Divorced,India,Sales,Asian-Pac-Islander,Own-child,Female,Self-emp-not-inc
19,82500,4029,0,Some-college,2,91,Divorced,India,Sales,Asian-Pac-Islander,Own-child,Male,Self-emp-not-inc
16,77500,3375,0,Some-college,9,90,Married-civ-spouse,Outlying-US(Guam-USVI-etc),Craft-repair,White,Wife,Female,Self-emp-not-inc
16,77500,3375,0,Some-college,9,90,Married-civ-spouse,Outlying-US(Guam-USVI-etc),Craft-repair,White,Wife,Male,Self-emp-not-inc
16,77500,3375,0,Prof-school,1,90,Married-civ-spouse,Outlying-US(Guam-USVI-etc),Craft-repair,White,Wife,Female,Self-emp-not-inc
16,77500,3375,0,Prof-school,1,90,Married-civ-spouse,Outlying-US(Guam-USVI-etc),Craft-repair,White,Wife,Male,Self-emp-not-inc
16,82500,4029,0,Some-college,2,78,Divorced,India,Sales,Asian-Pac-Islander,Own-child,Female,Self-emp-not-inc
16,82500,4029,0,Some-college,2,78,Divorced,India,Sales,Asian-Pac-Islander,Own-child,Male,Self-emp-not-inc
16,57500,3593,1,Some-college,3,91,Widowed,India,Sales,Asian-Pac-Islander,Own-child,Female,Self-emp-not-inc
16,57500,3593,1,Some-college,3,91,Widowed,India,Sales,Asian-Pac-Islander,Own-child,Male,Self-emp-not-inc
19,52500,3375,0,Prof-school,9,89,Married-civ-spouse,Outlying-US(Guam-USVI-etc),Tech-support,White,Wife,Female,Private
19,52500,3375,0,Prof-school,9,89,Married-civ-spouse,Outlying-US(Guam-USVI-etc),Tech-support,White,Wife,Male,Private
19,62500,4029,1,HS-grad,3,93,Divorced,Japan,Prof-specialty,Amer-Indian-Eskimo,Husband,Female,Self-emp-inc
19,62500,4029,1,HS-grad,3,93,Divorced,Japan,Prof-specialty,Amer-Indian-Eskimo,Husband,Male,Self-emp-inc
17,62500,4247,1,11th,12,94,Never-married,Japan,Machine-op-inspct,Amer-Indian-Eskimo,Not-in-family,Female,Federal-gov
17,62500,4247,1,11th,12,94,Never-married,Japan,Machine-op-inspct,Amer-Indian-Eskimo,Not-in-family,Male,Federal-gov
16,57500,3593,1,11th,11,92,Divorced,India,Exec-managerial,Asian-Pac-Islander,Own-child,Female,Self-emp-inc
16,57500,3593,1,11th,11,92,Divorced,India,Exec-managerial,Asian-Pac-Islander,Own-child,Male,Self-emp-inc
17,62500,4247,1,Assoc-voc,4,94,Never-married,Japan,Machine-op-inspct,Amer-Indian-Eskimo,Not-in-family,Female,Federal-gov
17,62500,4247,1,Assoc-voc,4,94,Never-married,Japan,Machine-op-inspct,Amer-Indian-Eskimo,Not-in-family,Male,Federal-gov
19,52500,4029,0,Bachelors,9,77,Married-civ-spouse,Outlying-US(Guam-USVI-etc),Craft-repair,White,Wife,Female,Self-emp-not-inc
19,52500,4029,0,Bachelors,9,77,Married-civ-spouse,Outlying-US(Guam-USVI-etc),Craft-repair,White,Wife,Male,Self-emp-not-inc
19,52500,4029,0,Prof-school,1,77,Married-civ-spouse,Outlying-US(Guam-USVI-etc),Craft-repair,White,Wife,Female,Self-emp-not-inc
19,52500,4029,0,Prof-school,1,77,Married-civ-spouse,Outlying-US(Guam-USVI-etc),Craft-repair,White,Wife,Male,Self-emp-not-inc
16,52500,3375,0,Some-college,9,77,Married-civ-spouse,Outlying-US(Guam-USVI-etc),Craft-repair,White,Wife,Female,Self-emp-not-inc
