age,workclass,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,decision
85,Private,Bachelors,9,Widowed,Tech-support,Wife,White,Female,2500,108,89,United-States,1
85,Private,Bachelors,9,Widowed,Tech-support,Wife,White,Male,2500,108,89,United-States,1
79,Private,Bachelors,9,Married-AF-spouse,Tech-support,Wife,White,Female,2500,2286,76,China,0
79,Private,Bachelors,9,Married-AF-spouse,Tech-support,Wife,White,Male,2500,2286,76,China,0
79,Private,Bachelors,9,Widowed,Tech-support,Wife,White,Female,2500,108,76,United-States,0
79,Private,Bachelors,9,Widowed,Tech-support,Wife,White,Male,2500,108,76,United-States,0
90,Self-emp-not-inc,Some-college,9,Married-AF-spouse,Craft-repair,Wife,White,Female,2500,2504,65,France,0
90,Self-emp-not-inc,Some-college,9,Married-AF-spouse,Craft-repair,Wife,White,Male,2500,2504,65,France,0
96,Private,Bachelors,9,Married-spouse-absent,Tech-support,Not-in-family,White,Female,2500,2286,64,Portugal,0
96,Private,Bachelors,9,Married-spouse-absent,Tech-support,Not-in-family,White,Male,2500,2286,64,Portugal,0
90,Private,Bachelors,9,Married-spouse-absent,Tech-support,Not-in-family,White,Female,2500,2286,64,Portugal,0
90,Private,Bachelors,9,Married-spouse-absent,Tech-support,Not-in-family,White,Male,2500,2286,64,Portugal,0
92,Self-emp-inc,Prof-school,11,Married-spouse-absent,Exec-managerial,Own-child,Asian-Pac-Islander,Female,2500,762,67,Taiwan,0
92,Self-emp-inc,Prof-school,11,Married-spouse-absent,Exec-managerial,Own-child,Asian-Pac-Islander,Male,2500,762,67,Taiwan,0
95,Federal-gov,7th-8th,12,Married-AF-spouse,Machine-op-inspct,Not-in-family,Amer-Indian-Eskimo,Female,2500,2286,57,Guatemala,0
95,Federal-gov,7th-8th,12,Married-AF-spouse,Machine-op-inspct,Not-in-family,Amer-Indian-Eskimo,Male,2500,2286,57,Guatemala,0
92,Self-emp-inc,Prof-school,11,Widowed,Exec-managerial,Own-child,Asian-Pac-Islander,Female,2500,1415,54,Taiwan,0
92,Self-emp-inc,Prof-school,11,Widowed,Exec-managerial,Own-child,Asian-Pac-Islander,Male,2500,1415,54,Taiwan,0
80,Self-emp-not-inc,HS-grad,9,Married-AF-spouse,Sales,Own-child,Asian-Pac-Islander,Female,2500,2722,66,Laos,0
80,Self-emp-not-inc,HS-grad,9,Married-AF-spouse,Sales,Own-child,Asian-Pac-Islander,Male,2500,2722,66,Laos,0
79,Local-gov,Bachelors,9,Married-AF-spouse,Tech-support,Wife,White,Female,7500,108,64,Portugal,1
79,Local-gov,Bachelors,9,Married-AF-spouse,Tech-support,Wife,White,Male,7500,108,64,Portugal,1
82,Self-emp-inc,Assoc-voc,11,Married-spouse-absent,Prof-specialty,Husband,Amer-Indian-Eskimo,Female,2500,980,68,Columbia,0
82,Self-emp-inc,Assoc-voc,11,Married-spouse-absent,Prof-specialty,Husband,Amer-Indian-Eskimo,Male,2500,980,68,Columbia,0
79,Self-emp-not-inc,Some-college,9,Married-AF-spouse,Craft-repair,Wife,White,Female,2500,2504,52,France,0
79,Self-emp-not-inc,Some-college,9,Married-AF-spouse,Craft-repair,Wife,White,Male,2500,2504,52,France,0
85,Self-emp-not-inc,Some-college,9,Married-spouse-absent,Craft-repair,Wife,White,Female,2500,2504,52,France,0
85,Self-emp-not-inc,Some-college,9,Married-spouse-absent,Craft-repair,Wife,White,Male,2500,2504,52,France,0
85,Private,Bachelors,9,Widowed,Tech-support,Not-in-family,White,Female,2500,2286,51,Portugal,1
85,Private,Bachelors,9,Widowed,Tech-support,Not-in-family,White,Male,2500,2286,51,Portugal,1
79,Private,Bachelors,9,Married-spouse-absent,Tech-support,Wife,White,Female,2500,2286,51,Portugal,0
79,Private,Bachelors,9,Married-spouse-absent,Tech-support,Wife,White,Male,2500,2286,51,Portugal,0
84,Local-gov,12th,13,Married-spouse-absent,Adm-clerical,Not-in-family,Amer-Indian-Eskimo,Female,2500,1197,58,Nicaragua,1
84,Local-gov,12th,13,Married-spouse-absent,Adm-clerical,Not-in-family,Amer-Indian-Eskimo,Male,2500,1197,58,Nicaragua,1
90,Private,Bachelors,9,Married-AF-spouse,Tech-support,Wife,White,Female,7500,108,51,United-States,0
90,Private,Bachelors,9,Married-AF-spouse,Tech-support,Wife,White,Male,7500,108,51,United-States,0
93,Self-emp-inc,Assoc-voc,11,Married-AF-spouse,Prof-specialty,Husband,Amer-Indian-Eskimo,Female,2500,1851,68,Japan,0
93,Self-emp-inc,Assoc-voc,11,Married-AF-spouse,Prof-specialty,Husband,Amer-Indian-Eskimo,Male,2500,1851,68,Japan,0
95,Federal-gov,7th-8th,12,Married-AF-spouse,Machine-op-inspct,Not-in-family,Amer-Indian-Eskimo,Female,2500,2286,57,South,0
95,Federal-gov,7th-8th,12,Married-AF-spouse,Machine-op-inspct,Not-in-family,Amer-Indian-Eskimo,Male,2500,2286,57,South,0
91,Self-emp-not-inc,HS-grad,10,Widowed,Sales,Own-child,Asian-Pac-Islander,Female,2500,980,66,Canada,0
91,Self-emp-not-inc,HS-grad,10,Widowed,Sales,Own-child,Asian-Pac-Islander,Male,2500,980,66,Canada,0
92,Self-emp-inc,Prof-school,11,Widowed,Exec-managerial,Own-child,Asian-Pac-Islander,Female,2500,1415,54,Outlying-US(Guam-USVI-etc),0
92,Self-emp-inc,Prof-school,11,Widowed,Exec-managerial,Own-child,Asian-Pac-Islander,Male,2500,1415,54,Outlying-US(Guam-USVI-etc),0
79,Self-emp-not-inc,Some-college,9,Married-AF-spouse,Craft-repair,Wife,White,Female,2500,2504,65,England,0
79,Self-emp-not-inc,Some-college,9,Married-AF-spouse,Craft-repair,Wife,White,Male,2500,2504,65,England,0
82,Self-emp-inc,Assoc-voc,14,Married-AF-spouse,Prof-specialty,Husband,Amer-Indian-Eskimo,Female,2500,980,68,Japan,1
82,Self-emp-inc,Assoc-voc,14,Married-AF-spouse,Prof-specialty,Husband,Amer-Indian-Eskimo,Male,2500,980,68,Japan,1
79,Self-emp-not-inc,Some-college,9,Widowed,Craft-repair,Wife,White,Female,2500,326,65,England,0
79,Self-emp-not-inc,Some-college,9,Widowed,Craft-repair,Wife,White,Male,2500,326,65,England,0
81,Self-emp-inc,Prof-school,11,Married-AF-spouse,Exec-managerial,Own-child,Asian-Pac-Islander,Female,2500,1415,54,Honduras,0
81,Self-emp-inc,Prof-school,11,Married-AF-spouse,Exec-managerial,Own-child,Asian-Pac-Islander,Male,2500,1415,54,Honduras,0
84,Federal-gov,7th-8th,12,Married-AF-spouse,Machine-op-inspct,Not-in-family,Amer-Indian-Eskimo,Female,2500,2286,57,Germany,0
84,Federal-gov,7th-8th,12,Married-AF-spouse,Machine-op-inspct,Not-in-family,Amer-Indian-Eskimo,Male,2500,2286,57,Germany,0
81,Self-emp-inc,Prof-school,11,Widowed,Exec-managerial,Own-child,Asian-Pac-Islander,Female,2500,1415,54,Outlying-US(Guam-USVI-etc),0
81,Self-emp-inc,Prof-school,11,Widowed,Exec-managerial,Own-child,Asian-Pac-Islander,Male,2500,1415,54,Outlying-US(Guam-USVI-etc),0
79,Self-emp-not-inc,Some-college,1,Married-AF-spouse,Craft-repair,Not-in-family,White,Female,7500,2286,78,France,0
79,Self-emp-not-inc,Some-college,1,Married-AF-spouse,Craft-repair,Not-in-family,White,Male,7500,2286,78,France,0
81,State-gov,Prof-school,1,Married-AF-spouse,Exec-managerial,Own-child,Asian-Pac-Islander,Female,7500,2504,83,Taiwan,1
81,State-gov,Prof-school,1,Married-AF-spouse,Exec-managerial,Own-child,Asian-Pac-Islander,Male,7500,2504,83,Taiwan,1
92,Self-emp-inc,Prof-school,3,Married-spouse-absent,Exec-managerial,Own-child,Asian-Pac-Islander,Female,2500,2940,92,Taiwan,1
92,Self-emp-inc,Prof-school,3,Married-spouse-absent,Exec-managerial,Own-child,Asian-Pac-Islander,Male,2500,2940,92,Taiwan,1
93,Self-emp-inc,Assoc-voc,3,Married-spouse-absent,Prof-specialty,Husband,Amer-Indian-Eskimo,Female,2500,3158,80,Columbia,0
93,Self-emp-inc,Assoc-voc,3,Married-spouse-absent,Prof-specialty,Husband,Amer-Indian-Eskimo,Male,2500,3158,80,Columbia,0
84,Local-gov,12th,5,Married-spouse-absent,Adm-clerical,Not-in-family,Amer-Indian-Eskimo,Female,2500,3375,95,Nicaragua,1
84,Local-gov,12th,5,Married-spouse-absent,Adm-clerical,Not-in-family,Amer-Indian-Eskimo,Male,2500,3375,95,Nicaragua,1
85,Local-gov,Masters,5,Married-spouse-absent,Farming-fishing,Not-in-family,Other,Female,2500,3593,84,Thailand,0
85,Local-gov,Masters,5,Married-spouse-absent,Farming-fishing,Not-in-family,Other,Male,2500,3593,84,Thailand,0
90,Self-emp-not-inc,Some-college,1,Widowed,Craft-repair,Wife,White,Female,7500,326,90,France,0
90,Self-emp-not-inc,Some-college,1,Widowed,Craft-repair,Wife,White,Male,7500,326,90,France,0
90,Self-emp-not-inc,Some-college,1,Widowed,Craft-repair,Wife,White,Female,7500,326,77,France,0
90,Self-emp-not-inc,Some-college,1,Widowed,Craft-repair,Wife,White,Male,7500,326,77,France,0
80,Self-emp-not-inc,HS-grad,5,Married-AF-spouse,Sales,Own-child,Asian-Pac-Islander,Female,7500,544,80,Laos,0
80,Self-emp-not-inc,HS-grad,5,Married-AF-spouse,Sales,Own-child,Asian-Pac-Islander,Male,7500,544,80,Laos,0
79,Private,Bachelors,5,Married-spouse-absent,Tech-support,Not-in-family,White,Female,7500,108,76,Portugal,1
79,Private,Bachelors,5,Married-spouse-absent,Tech-support,Not-in-family,White,Male,7500,108,76,Portugal,1
80,Self-emp-not-inc,HS-grad,1,Widowed,Sales,Own-child,Asian-Pac-Islander,Female,7500,544,80,Laos,1
80,Self-emp-not-inc,HS-grad,1,Widowed,Sales,Own-child,Asian-Pac-Islander,Male,7500,544,80,Laos,1
91,Self-emp-not-inc,HS-grad,5,Widowed,Sales,Own-child,Asian-Pac-Islander,Female,2500,1415,91,Laos,0
91,Self-emp-not-inc,HS-grad,5,Widowed,Sales,Own-child,Asian-Pac-Islander,Male,2500,1415,91,Laos,0
81,Local-gov,12th,6,Widowed,Adm-clerical,Not-in-family,Amer-Indian-Eskimo,Female,2500,1633,95,Nicaragua,0
81,Local-gov,12th,6,Widowed,Adm-clerical,Not-in-family,Amer-Indian-Eskimo,Male,2500,1633,95,Nicaragua,0
90,Local-gov,Bachelors,1,Married-AF-spouse,Tech-support,Wife,White,Female,7500,2286,76,China,1
90,Local-gov,Bachelors,1,Married-AF-spouse,Tech-support,Wife,White,Male,7500,2286,76,China,1
90,Local-gov,Bachelors,1,Married-AF-spouse,Tech-support,Wife,White,Female,7500,2286,76,United-States,0
90,Local-gov,Bachelors,1,Married-AF-spouse,Tech-support,Wife,White,Male,7500,2286,76,United-States,0
79,Local-gov,Some-college,1,Married-AF-spouse,Craft-repair,Wife,White,Female,7500,2504,78,Cuba,1
79,Local-gov,Some-college,1,Married-AF-spouse,Craft-repair,Wife,White,Male,7500,2504,78,Cuba,1
79,Local-gov,Bachelors,1,Married-AF-spouse,Machine-op-inspct,Wife,White,Female,7500,2286,76,United-States,1
79,Local-gov,Bachelors,1,Married-AF-spouse,Machine-op-inspct,Wife,White,Male,7500,2286,76,United-States,1
79,Local-gov,7th-8th,1,Married-AF-spouse,Tech-support,Wife,White,Female,7500,2286,76,United-States,0
79,Local-gov,7th-8th,1,Married-AF-spouse,Tech-support,Wife,White,Male,7500,2286,76,United-States,0
79,Private,Bachelors,1,Married-AF-spouse,Tech-support,Not-in-family,White,Female,7500,2286,76,China,0
79,Private,Bachelors,1,Married-AF-spouse,Tech-support,Not-in-family,White,Male,7500,2286,76,China,0
91,Self-emp-not-inc,HS-grad,2,Widowed,Sales,Own-child,Asian-Pac-Islander,Female,2500,2722,91,Canada,0
91,Self-emp-not-inc,HS-grad,2,Widowed,Sales,Own-child,Asian-Pac-Islander,Male,2500,2722,91,Canada,0
93,Self-emp-inc,Assoc-voc,3,Married-spouse-absent,Prof-specialty,Husband,Amer-Indian-Eskimo,Female,2500,3158,80,Japan,0
93,Self-emp-inc,Assoc-voc,3,Married-spouse-absent,Prof-specialty,Husband,Amer-Indian-Eskimo,Male,2500,3158,80,Japan,0
81,Self-emp-inc,Prof-school,3,Married-spouse-absent,Exec-managerial,Own-child,Asian-Pac-Islander,Female,2500,2940,92,Outlying-US(Guam-USVI-etc),0
81,Self-emp-inc,Prof-school,3,Married-spouse-absent,Exec-managerial,Own-child,Asian-Pac-Islander,Male,2500,2940,92,Outlying-US(Guam-USVI-etc),0
84,Federal-gov,7th-8th,4,Married-spouse-absent,Machine-op-inspct,Not-in-family,Amer-Indian-Eskimo,Female,2500,3375,82,South,1
84,Federal-gov,7th-8th,4,Married-spouse-absent,Machine-op-inspct,Not-in-family,Amer-Indian-Eskimo,Male,2500,3375,82,South,1
90,Self-emp-not-inc,Some-college,1,Widowed,Craft-repair,Wife,White,Female,7500,326,90,England,1
90,Self-emp-not-inc,Some-college,1,Widowed,Craft-repair,Wife,White,Male,7500,326,90,England,1
90,Self-emp-not-inc,Some-college,1,Widowed,Craft-repair,Wife,White,Female,7500,326,77,England,0
90,Self-emp-not-inc,Some-college,1,Widowed,Craft-repair,Wife,White,Male,7500,326,77,England,0
80,Self-emp-not-inc,HS-grad,5,Married-AF-spouse,Sales,Not-in-family,Asian-Pac-Islander,Female,7500,326,91,Canada,0
80,Self-emp-not-inc,HS-grad,5,Married-AF-spouse,Sales,Not-in-family,Asian-Pac-Islander,Male,7500,326,91,Canada,0
79,Self-emp-not-inc,Some-college,1,Widowed,Craft-repair,Wife,White,Female,7500,326,90,England,1
79,Self-emp-not-inc,Some-college,1,Widowed,Craft-repair,Wife,White,Male,7500,326,90,England,1
79,Self-emp-not-inc,Some-college,5,Married-AF-spouse,Craft-repair,Wife,White,Female,7500,108,77,England,0
79,Self-emp-not-inc,Some-college,5,Married-AF-spouse,Craft-repair,Wife,White,Male,7500,108,77,England,0
79,Self-emp-not-inc,Some-college,1,Widowed,Craft-repair,Wife,White,Female,7500,326,77,England,1
79,Self-emp-not-inc,Some-college,1,Widowed,Craft-repair,Wife,White,Male,7500,326,77,England,1
96,Local-gov,Masters,7,Married-spouse-absent,Farming-fishing,Not-in-family,Other,Female,2500,1415,96,Honduras,0
96,Local-gov,Masters,7,Married-spouse-absent,Farming-fishing,Not-in-family,Other,Male,2500,1415,96,Honduras,0
98,State-gov,Doctorate,7,Married-spouse-absent,Protective-serv,Other-relative,Black,Female,2500,1851,86,Jamaica,0
98,State-gov,Doctorate,7,Married-spouse-absent,Protective-serv,Other-relative,Black,Male,2500,1851,86,Jamaica,0
85,Self-emp-not-inc,Some-college,5,Widowed,Craft-repair,Wife,White,Female,2500,1197,90,Cuba,0
85,Self-emp-not-inc,Some-college,5,Widowed,Craft-repair,Wife,White,Male,2500,1197,90,Cuba,0
80,Self-emp-not-inc,HS-grad,5,Widowed,Sales,Own-child,Asian-Pac-Islander,Female,2500,1415,91,England,0
80,Self-emp-not-inc,HS-grad,5,Widowed,Sales,Own-child,Asian-Pac-Islander,Male,2500,1415,91,England,0
90,Self-emp-not-inc,Some-college,1,Married-AF-spouse,Craft-repair,Wife,White,Female,7500,2504,53,France,0
90,Self-emp-not-inc,Some-college,1,Married-AF-spouse,Craft-repair,Wife,White,Male,7500,2504,53,France,0
90,Private,Bachelors,1,Widowed,Tech-support,Wife,White,Female,7500,2286,51,Portugal,1
90,Private,Bachelors,1,Widowed,Tech-support,Wife,White,Male,7500,2286,51,Portugal,1
79,Private,Bachelors,1,Married-AF-spouse,Tech-support,Wife,White,Female,7500,2286,64,Portugal,0
79,Private,Bachelors,1,Married-AF-spouse,Tech-support,Wife,White,Male,7500,2286,64,Portugal,0
79,Self-emp-not-inc,Some-college,1,Married-AF-spouse,Craft-repair,Wife,White,Female,7500,2504,52,France,0
79,Self-emp-not-inc,Some-college,1,Married-AF-spouse,Craft-repair,Wife,White,Male,7500,2504,52,France,0
95,Local-gov,12th,5,Married-spouse-absent,Adm-clerical,Not-in-family,Amer-Indian-Eskimo,Female,2500,3375,70,Nicaragua,0
95,Local-gov,12th,5,Married-spouse-absent,Adm-clerical,Not-in-family,Amer-Indian-Eskimo,Male,2500,3375,70,Nicaragua,0
97,State-gov,10th,6,Married-AF-spouse,Transport-moving,Other-relative,Other,Female,2500,3811,60,El-Salvador,0
97,State-gov,10th,6,Married-AF-spouse,Transport-moving,Other-relative,Other,Male,2500,3811,60,El-Salvador,0
87,State-gov,Doctorate,7,Married-AF-spouse,Protective-serv,Other-relative,Black,Female,2500,4029,73,Peru,0
87,State-gov,Doctorate,7,Married-AF-spouse,Protective-serv,Other-relative,Black,Male,2500,4029,73,Peru,0
82,Self-emp-inc,Assoc-voc,6,Widowed,Prof-specialty,Husband,Amer-Indian-Eskimo,Female,2500,3158,55,Columbia,0
82,Self-emp-inc,Assoc-voc,6,Widowed,Prof-specialty,Husband,Amer-Indian-Eskimo,Male,2500,3158,55,Columbia,0
90,Private,Bachelors,1,Widowed,Tech-support,Wife,White,Female,7500,2286,51,United-States,0
90,Private,Bachelors,1,Widowed,Tech-support,Wife,White,Male,7500,2286,51,United-States,0
79,Private,Bachelors,1,Married-AF-spouse,Tech-support,Wife,White,Female,7500,2286,64,United-States,1
79,Private,Bachelors,1,Married-AF-spouse,Tech-support,Wife,White,Male,7500,2286,64,United-States,1
80,Self-emp-not-inc,HS-grad,1,Married-AF-spouse,Sales,Own-child,Asian-Pac-Islander,Female,7500,2722,53,Canada,0
80,Self-emp-not-inc,HS-grad,1,Married-AF-spouse,Sales,Own-child,Asian-Pac-Islander,Male,7500,2722,53,Canada,0
79,Local-gov,Bachelors,1,Widowed,Tech-support,Wife,White,Female,7500,2286,51,United-States,0
79,Local-gov,Bachelors,1,Widowed,Tech-support,Wife,White,Male,7500,2286,51,United-States,0
97,State-gov,10th,6,Married-AF-spouse,Transport-moving,Other-relative,Other,Female,2500,3811,70,Italy,0
97,State-gov,10th,6,Married-AF-spouse,Transport-moving,Other-relative,Other,Male,2500,3811,70,Italy,0
95,Local-gov,12th,5,Married-spouse-absent,Adm-clerical,Not-in-family,Amer-Indian-Eskimo,Female,2500,3375,65,Cuba,0
95,Local-gov,12th,5,Married-spouse-absent,Adm-clerical,Not-in-family,Amer-Indian-Eskimo,Male,2500,3375,65,Cuba,0
85,Local-gov,Masters,5,Married-spouse-absent,Farming-fishing,Not-in-family,Other,Female,2500,3593,71,Honduras,1
85,Local-gov,Masters,5,Married-spouse-absent,Farming-fishing,Not-in-family,Other,Male,2500,3593,71,Honduras,1
87,State-gov,Doctorate,7,Married-AF-spouse,Protective-serv,Other-relative,Black,Female,2500,4029,61,Jamaica,0
87,State-gov,Doctorate,7,Married-AF-spouse,Protective-serv,Other-relative,Black,Male,2500,4029,61,Jamaica,0
91,Self-emp-not-inc,HS-grad,2,Widowed,Sales,Own-child,Asian-Pac-Islander,Female,7500,544,66,Laos,0
91,Self-emp-not-inc,HS-grad,2,Widowed,Sales,Own-child,Asian-Pac-Islander,Male,7500,544,66,Laos,0
92,Self-emp-inc,Prof-school,3,Married-spouse-absent,Exec-managerial,Own-child,Asian-Pac-Islander,Female,7500,762,54,Taiwan,0
92,Self-emp-inc,Prof-school,3,Married-spouse-absent,Exec-managerial,Own-child,Asian-Pac-Islander,Male,7500,762,54,Taiwan,0
79,Self-emp-not-inc,Some-college,1,Widowed,Craft-repair,Wife,White,Female,7500,326,65,France,0
79,Self-emp-not-inc,Some-college,1,Widowed,Craft-repair,Wife,White,Male,7500,326,65,France,0
81,Self-emp-inc,Prof-school,3,Married-spouse-absent,Exec-managerial,Own-child,Asian-Pac-Islander,Female,7500,762,54,Taiwan,0
81,Self-emp-inc,Prof-school,3,Married-spouse-absent,Exec-managerial,Own-child,Asian-Pac-Islander,Male,7500,762,54,Taiwan,0
92,Self-emp-inc,Prof-school,3,Married-spouse-absent,Exec-managerial,Own-child,Asian-Pac-Islander,Female,7500,762,67,Outlying-US(Guam-USVI-etc),0
92,Self-emp-inc,Prof-school,3,Married-spouse-absent,Exec-managerial,Own-child,Asian-Pac-Islander,Male,7500,762,67,Outlying-US(Guam-USVI-etc),0
93,Self-emp-inc,Assoc-voc,3,Married-spouse-absent,Prof-specialty,Husband,Amer-Indian-Eskimo,Female,7500,980,55,Japan,0
93,Self-emp-inc,Assoc-voc,3,Married-spouse-absent,Prof-specialty,Husband,Amer-Indian-Eskimo,Male,7500,980,55,Japan,0
79,Self-emp-not-inc,Some-college,1,Widowed,Craft-repair,Wife,White,Female,7500,326,65,England,0
79,Self-emp-not-inc,Some-college,1,Widowed,Craft-repair,Wife,White,Male,7500,326,65,England,0
81,Self-emp-inc,Prof-school,3,Married-spouse-absent,Exec-managerial,Own-child,Asian-Pac-Islander,Female,7500,762,54,Outlying-US(Guam-USVI-etc),0
81,Self-emp-inc,Prof-school,3,Married-spouse-absent,Exec-managerial,Own-child,Asian-Pac-Islander,Male,7500,762,54,Outlying-US(Guam-USVI-etc),0
99,State-gov,10th,7,Widowed,Transport-moving,Other-relative,Other,Female,2500,1851,72,Italy,0
99,State-gov,10th,7,Widowed,Transport-moving,Other-relative,Other,Male,2500,1851,72,Italy,0
57,Local-gov,Some-college,15,Married-AF-spouse,Craft-repair,Not-in-family,White,Female,2500,2286,78,France,1
57,Local-gov,Some-college,15,Married-AF-spouse,Craft-repair,Not-in-family,White,Male,2500,2286,78,France,1
60,Local-gov,HS-grad,13,Married-AF-spouse,Sales,Own-child,Asian-Pac-Islander,Female,2500,2504,80,Laos,0
60,Local-gov,HS-grad,13,Married-AF-spouse,Sales,Own-child,Asian-Pac-Islander,Male,2500,2504,80,Laos,0
57,Private,Some-college,13,Married-AF-spouse,Craft-repair,Not-in-family,White,Female,2500,2286,78,France,1
57,Private,Some-college,13,Married-AF-spouse,Craft-repair,Not-in-family,White,Male,2500,2286,78,France,1
64,Self-emp-inc,Assoc-voc,10,Married-AF-spouse,Prof-specialty,Husband,Amer-Indian-Eskimo,Female,2500,3158,85,Columbia,0
64,Self-emp-inc,Assoc-voc,10,Married-AF-spouse,Prof-specialty,Husband,Amer-Indian-Eskimo,Male,2500,3158,85,Columbia,0
56,Private,Bachelors,9,Married-AF-spouse,Tech-support,Wife,White,Female,7500,108,76,Portugal,1
