age,workclass,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,decision
81,State-gov,Masters,9,Married-spouse-absent,Farming-fishing,Own-child,Asian-Pac-Islander,Male,92500,1415,92,Trinadad&Tobago,0
84,State-gov,10th,10,Married-spouse-absent,Exec-managerial,Own-child,Amer-Indian-Eskimo,Female,97500,1197,95,El-Salvador,1
84,State-gov,10th,10,Married-spouse-absent,Exec-managerial,Own-child,Amer-Indian-Eskimo,Male,97500,1197,95,El-Salvador,0
95,State-gov,10th,10,Married-spouse-absent,Machine-op-inspct,Other-relative,Amer-Indian-Eskimo,Female,97500,2286,82,El-Salvador,0
95,State-gov,10th,10,Married-spouse-absent,Machine-op-inspct,Other-relative,Amer-Indian-Eskimo,Male,97500,2286,82,El-Salvador,1
95,State-gov,10th,10,Never-married,Priv-house-serv,Other-relative,Amer-Indian-Eskimo,Female,97500,1197,83,El-Salvador,0
95,State-gov,10th,10,Never-married,Priv-house-serv,Other-relative,Amer-Indian-Eskimo,Male,97500,1197,83,El-Salvador,1
84,State-gov,10th,10,Married-spouse-absent,Priv-house-serv,Other-relative,Amer-Indian-Eskimo,Female,97500,1197,83,El-Salvador,0
84,State-gov,10th,10,Married-spouse-absent,Priv-house-serv,Other-relative,Amer-Indian-Eskimo,Male,97500,1197,83,El-Salvador,1
84,State-gov,10th,10,Married-spouse-absent,Sales,Other-relative,Amer-Indian-Eskimo,Female,97500,1197,82,Peru,1
84,State-gov,10th,10,Married-spouse-absent,Sales,Other-relative,Amer-Indian-Eskimo,Male,97500,1197,82,Peru,0
93,State-gov,1st-4th,10,Married-spouse-absent,Farming-fishing,Own-child,Amer-Indian-Eskimo,Female,92500,980,80,Peru,1
93,State-gov,1st-4th,10,Married-spouse-absent,Farming-fishing,Own-child,Amer-Indian-Eskimo,Male,92500,980,80,Peru,0
95,State-gov,10th,10,Married-spouse-absent,Priv-house-serv,Own-child,Amer-Indian-Eskimo,Female,97500,1197,83,Scotland,0
95,State-gov,10th,10,Married-spouse-absent,Priv-house-serv,Own-child,Amer-Indian-Eskimo,Male,97500,1197,83,Scotland,1
98,Without-pay,5th-6th,11,Separated,Protective-serv,Husband,Black,Female,97500,1851,86,Hong,0
98,Without-pay,5th-6th,11,Separated,Protective-serv,Husband,Black,Male,97500,1851,86,Hong,1
97,Without-pay,5th-6th,11,Never-married,Prof-specialty,Husband,Other,Female,97500,1633,85,Peru,1
97,Without-pay,5th-6th,11,Never-married,Prof-specialty,Husband,Other,Male,97500,1633,85,Peru,0
87,Without-pay,5th-6th,11,Married-AF-spouse,Protective-serv,Husband,Black,Female,97500,1851,86,Holand-Netherlands,0
87,Without-pay,5th-6th,11,Married-AF-spouse,Protective-serv,Husband,Black,Male,97500,1851,86,Holand-Netherlands,1
86,Without-pay,5th-6th,11,Married-AF-spouse,Prof-specialty,Husband,Other,Female,97500,1633,85,Peru,1
86,Without-pay,5th-6th,11,Married-AF-spouse,Prof-specialty,Husband,Other,Male,97500,1633,85,Peru,0
91,Local-gov,Some-college,9,Widowed,Adm-clerical,Not-in-family,Asian-Pac-Islander,Female,92500,980,91,Trinadad&Tobago,1
91,Local-gov,Some-college,9,Widowed,Adm-clerical,Not-in-family,Asian-Pac-Islander,Male,92500,980,91,Trinadad&Tobago,0
95,State-gov,Prof-school,10,Married-spouse-absent,Sales,Other-relative,Amer-Indian-Eskimo,Female,97500,2286,94,El-Salvador,1
95,State-gov,Prof-school,10,Married-spouse-absent,Sales,Other-relative,Amer-Indian-Eskimo,Male,97500,2286,94,El-Salvador,0
97,Without-pay,Assoc-voc,11,Never-married,Protective-serv,Unmarried,Other,Female,97500,1633,97,Peru,0
97,Without-pay,Assoc-voc,11,Never-married,Protective-serv,Unmarried,Other,Male,97500,1633,97,Peru,1
95,State-gov,Prof-school,10,Never-married,Exec-managerial,Other-relative,Amer-Indian-Eskimo,Female,97500,1197,95,El-Salvador,1
95,State-gov,Prof-school,10,Never-married,Exec-managerial,Other-relative,Amer-Indian-Eskimo,Male,97500,1197,95,El-Salvador,0
87,Without-pay,Assoc-voc,11,Married-AF-spouse,Protective-serv,Unmarried,Black,Female,97500,1851,98,Hong,0
87,Without-pay,Assoc-voc,11,Married-AF-spouse,Protective-serv,Unmarried,Black,Male,97500,1851,98,Hong,1
84,State-gov,Prof-school,10,Married-spouse-absent,Exec-managerial,Other-relative,Amer-Indian-Eskimo,Female,97500,1197,95,El-Salvador,1
84,State-gov,Prof-school,10,Married-spouse-absent,Exec-managerial,Other-relative,Amer-Indian-Eskimo,Male,97500,1197,95,El-Salvador,0
86,Without-pay,Assoc-voc,11,Never-married,Prof-specialty,Unmarried,Other,Female,97500,1633,97,Peru,0
86,Without-pay,Assoc-voc,11,Never-married,Prof-specialty,Unmarried,Other,Male,97500,1633,97,Peru,1
97,Without-pay,Assoc-voc,11,Never-married,Prof-specialty,Husband,Other,Female,97500,1633,97,Hong,1
97,Without-pay,Assoc-voc,11,Never-married,Prof-specialty,Husband,Other,Male,97500,1633,97,Hong,0
96,State-gov,Assoc-acdm,11,Married-spouse-absent,Priv-house-serv,Other-relative,Other,Female,97500,1415,84,Trinadad&Tobago,0
96,State-gov,Assoc-acdm,11,Married-spouse-absent,Priv-house-serv,Other-relative,Other,Male,97500,1415,84,Trinadad&Tobago,1
87,Without-pay,Assoc-voc,11,Married-AF-spouse,Prof-specialty,Unmarried,Black,Female,97500,1851,86,Hong,0
87,Without-pay,Assoc-voc,11,Married-AF-spouse,Prof-specialty,Unmarried,Black,Male,97500,1851,86,Hong,1
91,Local-gov,12th,9,Widowed,Adm-clerical,Not-in-family,Asian-Pac-Islander,Female,92500,980,91,Taiwan,0
91,Local-gov,12th,9,Widowed,Adm-clerical,Not-in-family,Asian-Pac-Islander,Male,92500,980,91,Taiwan,1
95,State-gov,10th,10,Married-spouse-absent,Sales,Other-relative,Amer-Indian-Eskimo,Female,97500,2286,94,Haiti,0
95,State-gov,10th,10,Married-spouse-absent,Sales,Other-relative,Amer-Indian-Eskimo,Male,97500,2286,94,Haiti,1
95,State-gov,10th,10,Never-married,Exec-managerial,Other-relative,Amer-Indian-Eskimo,Female,97500,1197,95,Haiti,1
95,State-gov,10th,10,Never-married,Exec-managerial,Other-relative,Amer-Indian-Eskimo,Male,97500,1197,95,Haiti,0
85,State-gov,Doctorate,11,Married-spouse-absent,Exec-managerial,Other-relative,Other,Female,97500,1415,96,Taiwan,0
85,State-gov,Doctorate,11,Married-spouse-absent,Exec-managerial,Other-relative,Other,Male,97500,1415,96,Taiwan,1
98,Without-pay,5th-6th,11,Separated,Prof-specialty,Husband,Black,Female,97500,1851,98,Columbia,0
98,Without-pay,5th-6th,11,Separated,Prof-specialty,Husband,Black,Male,97500,1851,98,Columbia,1
95,State-gov,10th,10,Married-spouse-absent,Exec-managerial,Other-relative,Amer-Indian-Eskimo,Female,97500,1197,83,Haiti,1
95,State-gov,10th,10,Married-spouse-absent,Exec-managerial,Other-relative,Amer-Indian-Eskimo,Male,97500,1197,83,Haiti,0
98,Without-pay,5th-6th,11,Married-AF-spouse,Prof-specialty,Husband,Black,Female,97500,1851,86,Hungary,1
98,Without-pay,5th-6th,11,Married-AF-spouse,Prof-specialty,Husband,Black,Male,97500,1851,86,Hungary,0
75,Without-pay,5th-6th,11,Married-AF-spouse,Protective-serv,Unmarried,Other,Female,97500,1633,97,Peru,0
75,Without-pay,5th-6th,11,Married-AF-spouse,Protective-serv,Unmarried,Other,Male,97500,1633,97,Peru,1
75,Without-pay,5th-6th,11,Never-married,Prof-specialty,Unmarried,Other,Female,97500,1633,97,Peru,0
75,Without-pay,5th-6th,11,Never-married,Prof-specialty,Unmarried,Other,Male,97500,1633,97,Peru,1
64,Without-pay,5th-6th,11,Married-AF-spouse,Prof-specialty,Unmarried,Other,Female,97500,1633,97,Peru,0
64,Without-pay,5th-6th,11,Married-AF-spouse,Prof-specialty,Unmarried,Other,Male,97500,1633,97,Peru,1
75,Without-pay,5th-6th,11,Married-AF-spouse,Prof-specialty,Husband,Other,Female,97500,1633,97,Peru,1
75,Without-pay,5th-6th,11,Married-AF-spouse,Prof-specialty,Husband,Other,Male,97500,1633,97,Peru,0
74,State-gov,Doctorate,11,Married-spouse-absent,Exec-managerial,Other-relative,Other,Female,97500,1415,84,Hong,1
74,State-gov,Doctorate,11,Married-spouse-absent,Exec-managerial,Other-relative,Other,Male,97500,1415,84,Hong,0
76,Without-pay,Assoc-voc,11,Married-AF-spouse,Prof-specialty,Unmarried,Black,Female,97500,1851,98,Hong,0
76,Without-pay,Assoc-voc,11,Married-AF-spouse,Prof-specialty,Unmarried,Black,Male,97500,1851,98,Hong,1
90,Local-gov,12th,5,Widowed,Craft-repair,Not-in-family,White,Female,92500,2504,90,Nicaragua,1
90,Local-gov,12th,5,Widowed,Craft-repair,Not-in-family,White,Male,92500,2504,90,Nicaragua,0
90,Local-gov,7th-8th,5,Married-civ-spouse,Machine-op-inspct,Not-in-family,White,Female,92500,108,89,Guatemala,1
90,Local-gov,7th-8th,5,Married-civ-spouse,Machine-op-inspct,Not-in-family,White,Male,92500,108,89,Guatemala,0
92,State-gov,Masters,5,Divorced,Other-service,Other-relative,Asian-Pac-Islander,Female,92500,2940,92,Nicaragua,1
92,State-gov,Masters,5,Divorced,Other-service,Other-relative,Asian-Pac-Islander,Male,92500,2940,92,Nicaragua,0
90,Local-gov,7th-8th,5,Married-civ-spouse,Tech-support,Not-in-family,White,Female,92500,108,89,El-Salvador,1
90,Local-gov,7th-8th,5,Married-civ-spouse,Tech-support,Not-in-family,White,Male,92500,108,89,El-Salvador,0
79,Local-gov,7th-8th,5,Widowed,Machine-op-inspct,Not-in-family,White,Female,92500,108,89,Guatemala,1
79,Local-gov,7th-8th,5,Widowed,Machine-op-inspct,Not-in-family,White,Male,92500,108,89,Guatemala,0
81,State-gov,Masters,5,Married-spouse-absent,Other-service,Other-relative,Asian-Pac-Islander,Female,92500,2940,92,Nicaragua,1
81,State-gov,Masters,5,Married-spouse-absent,Other-service,Other-relative,Asian-Pac-Islander,Male,92500,2940,92,Nicaragua,0
79,Local-gov,7th-8th,5,Widowed,Tech-support,Not-in-family,White,Female,92500,108,89,El-Salvador,1
79,Local-gov,7th-8th,5,Widowed,Tech-support,Not-in-family,White,Male,92500,108,89,El-Salvador,0
81,State-gov,Masters,5,Divorced,Exec-managerial,Other-relative,Asian-Pac-Islander,Female,92500,1415,92,Thailand,1
81,State-gov,Masters,5,Divorced,Exec-managerial,Other-relative,Asian-Pac-Islander,Male,92500,1415,92,Thailand,0
93,Self-emp-not-inc,1st-4th,6,Never-married,Prof-specialty,Other-relative,Amer-Indian-Eskimo,Female,92500,1851,93,Yugoslavia,0
93,Self-emp-not-inc,1st-4th,6,Never-married,Prof-specialty,Other-relative,Amer-Indian-Eskimo,Male,92500,1851,93,Yugoslavia,1
79,Private,12th,5,Widowed,Adm-clerical,Not-in-family,White,Female,92500,544,90,El-Salvador,1
79,Private,12th,5,Widowed,Adm-clerical,Not-in-family,White,Male,92500,544,90,El-Salvador,0
84,Self-emp-inc,10th,6,Married-spouse-absent,Sales,Other-relative,Amer-Indian-Eskimo,Female,97500,2286,94,El-Salvador,0
84,Self-emp-inc,10th,6,Married-spouse-absent,Sales,Other-relative,Amer-Indian-Eskimo,Male,97500,2286,94,El-Salvador,1
84,Self-emp-inc,10th,6,Never-married,Priv-house-serv,Other-relative,Amer-Indian-Eskimo,Female,97500,1197,95,Peru,0
84,Self-emp-inc,10th,6,Never-married,Priv-house-serv,Other-relative,Amer-Indian-Eskimo,Male,97500,1197,95,Peru,1
90,Local-gov,7th-8th,1,Widowed,Tech-support,Not-in-family,White,Female,97500,108,89,Guatemala,1
90,Local-gov,7th-8th,1,Widowed,Tech-support,Not-in-family,White,Male,97500,108,89,Guatemala,0
79,Local-gov,12th,1,Divorced,Craft-repair,Not-in-family,White,Female,92500,544,90,Nicaragua,1
79,Local-gov,12th,1,Divorced,Craft-repair,Not-in-family,White,Male,92500,544,90,Nicaragua,0
90,Private,7th-8th,1,Widowed,Tech-support,Not-in-family,White,Female,92500,108,89,Guatemala,1
90,Private,7th-8th,1,Widowed,Tech-support,Not-in-family,White,Male,92500,108,89,Guatemala,0
90,Private,7th-8th,1,Married-civ-spouse,Machine-op-inspct,Not-in-family,White,Female,92500,2286,89,El-Salvador,1
90,Private,7th-8th,1,Married-civ-spouse,Machine-op-inspct,Not-in-family,White,Male,92500,2286,89,El-Salvador,0
91,Self-emp-not-inc,12th,1,Divorced,Craft-repair,Not-in-family,Asian-Pac-Islander,Female,92500,980,91,Scotland,1
91,Self-emp-not-inc,12th,1,Divorced,Craft-repair,Not-in-family,Asian-Pac-Islander,Male,92500,980,91,Scotland,0
81,Self-emp-not-inc,Masters,1,Never-married,Exec-managerial,Other-relative,Asian-Pac-Islander,Female,92500,1415,92,Thailand,1
81,Self-emp-not-inc,Masters,1,Never-married,Exec-managerial,Other-relative,Asian-Pac-Islander,Male,92500,1415,92,Thailand,0
87,State-gov,1st-4th,6,Never-married,Prof-specialty,Own-child,Amer-Indian-Eskimo,Female,92500,1851,93,Yugoslavia,1
87,State-gov,1st-4th,6,Never-married,Prof-specialty,Own-child,Amer-Indian-Eskimo,Male,92500,1851,93,Yugoslavia,0
95,Self-emp-inc,10th,6,Married-spouse-absent,Adm-clerical,Own-child,Amer-Indian-Eskimo,Female,97500,2504,95,El-Salvador,0
95,Self-emp-inc,10th,6,Married-spouse-absent,Adm-clerical,Own-child,Amer-Indian-Eskimo,Male,97500,2504,95,El-Salvador,1
95,Self-emp-inc,10th,6,Never-married,Transport-moving,Own-child,Amer-Indian-Eskimo,Female,97500,1197,94,El-Salvador,0
95,Self-emp-inc,10th,6,Never-married,Transport-moving,Own-child,Amer-Indian-Eskimo,Male,97500,1197,94,El-Salvador,1
95,Self-emp-inc,10th,6,Never-married,Exec-managerial,Own-child,Amer-Indian-Eskimo,Female,97500,1197,95,El-Salvador,1
95,Self-emp-inc,10th,6,Never-married,Exec-managerial,Own-child,Amer-Indian-Eskimo,Male,97500,1197,95,El-Salvador,0
84,Self-emp-inc,10th,6,Married-spouse-absent,Sales,Own-child,Amer-Indian-Eskimo,Female,92500,2286,94,Peru,1
84,Self-emp-inc,10th,6,Married-spouse-absent,Sales,Own-child,Amer-Indian-Eskimo,Male,92500,2286,94,Peru,0
87,Federal-gov,5th-6th,7,Separated,Protective-serv,Husband,Black,Female,97500,1851,98,Hong,0
87,Federal-gov,5th-6th,7,Separated,Protective-serv,Husband,Black,Male,97500,1851,98,Hong,1
85,Self-emp-inc,Doctorate,7,Never-married,Exec-managerial,Own-child,Other,Female,97500,1415,96,Hong,1
85,Self-emp-inc,Doctorate,7,Never-married,Exec-managerial,Own-child,Other,Male,97500,1415,96,Hong,0
87,Federal-gov,5th-6th,7,Separated,Prof-specialty,Husband,Black,Female,97500,1851,98,Yugoslavia,0
87,Federal-gov,5th-6th,7,Separated,Prof-specialty,Husband,Black,Male,97500,1851,98,Yugoslavia,1
90,Local-gov,7th-8th,1,Widowed,Tech-support,Wife,White,Female,92500,108,89,Guatemala,1
90,Local-gov,7th-8th,1,Widowed,Tech-support,Wife,White,Male,92500,108,89,Guatemala,0
90,Local-gov,7th-8th,1,Married-civ-spouse,Machine-op-inspct,Wife,White,Female,92500,108,89,Guatemala,1
90,Local-gov,7th-8th,1,Married-civ-spouse,Machine-op-inspct,Wife,White,Male,92500,108,89,Guatemala,0
91,Local-gov,12th,1,Divorced,Craft-repair,Wife,Asian-Pac-Islander,Female,92500,980,91,Scotland,1
91,Local-gov,12th,1,Divorced,Craft-repair,Wife,Asian-Pac-Islander,Male,92500,980,91,Scotland,0
81,State-gov,Masters,1,Never-married,Exec-managerial,Own-child,Asian-Pac-Islander,Female,92500,1415,92,Thailand,1
81,State-gov,Masters,1,Never-married,Exec-managerial,Own-child,Asian-Pac-Islander,Male,92500,1415,92,Thailand,0
90,Private,12th,1,Widowed,Adm-clerical,Wife,White,Female,92500,544,90,Nicaragua,1
90,Private,12th,1,Widowed,Adm-clerical,Wife,White,Male,92500,544,90,Nicaragua,0
90,Private,12th,1,Widowed,Craft-repair,Wife,White,Female,92500,544,90,El-Salvador,1
90,Private,12th,1,Widowed,Craft-repair,Wife,White,Male,92500,544,90,El-Salvador,0
92,Self-emp-not-inc,Masters,1,Married-spouse-absent,Other-service,Own-child,Asian-Pac-Islander,Female,92500,1415,92,Nicaragua,1
92,Self-emp-not-inc,Masters,1,Married-spouse-absent,Other-service,Own-child,Asian-Pac-Islander,Male,92500,1415,92,Nicaragua,0
93,Self-emp-not-inc,1st-4th,2,Divorced,Prof-specialty,Own-child,Amer-Indian-Eskimo,Female,92500,1851,93,Yugoslavia,1
93,Self-emp-not-inc,1st-4th,2,Divorced,Prof-specialty,Own-child,Amer-Indian-Eskimo,Male,92500,1851,93,Yugoslavia,0
82,Self-emp-not-inc,1st-4th,2,Married-spouse-absent,Prof-specialty,Own-child,Amer-Indian-Eskimo,Female,92500,1851,93,Yugoslavia,1
82,Self-emp-not-inc,1st-4th,2,Married-spouse-absent,Prof-specialty,Own-child,Amer-Indian-Eskimo,Male,92500,1851,93,Yugoslavia,0
85,Self-emp-inc,Doctorate,3,Never-married,Priv-house-serv,Own-child,Other,Female,97500,3593,96,Trinadad&Tobago,0
85,Self-emp-inc,Doctorate,3,Never-married,Priv-house-serv,Own-child,Other,Male,97500,3593,96,Trinadad&Tobago,1
82,Self-emp-not-inc,1st-4th,2,Divorced,Farming-fishing,Own-child,Amer-Indian-Eskimo,Female,92500,980,93,Yugoslavia,1
82,Self-emp-not-inc,1st-4th,2,Divorced,Farming-fishing,Own-child,Amer-Indian-Eskimo,Male,92500,980,93,Yugoslavia,0
84,Self-emp-inc,10th,2,Never-married,Sales,Own-child,Amer-Indian-Eskimo,Female,97500,1197,94,Peru,1
84,Self-emp-inc,10th,2,Never-married,Sales,Own-child,Amer-Indian-Eskimo,Male,97500,1197,94,Peru,0
92,State-gov,Masters,5,Never-married,Exec-managerial,Other-relative,Asian-Pac-Islander,Female,92500,1415,79,Thailand,1
92,State-gov,Masters,5,Never-married,Exec-managerial,Other-relative,Asian-Pac-Islander,Male,92500,1415,79,Thailand,0
80,Local-gov,12th,5,Widowed,Adm-clerical,Not-in-family,Asian-Pac-Islander,Female,92500,980,78,Scotland,1
80,Local-gov,12th,5,Widowed,Adm-clerical,Not-in-family,Asian-Pac-Islander,Male,92500,980,78,Scotland,0
82,State-gov,1st-4th,6,Married-spouse-absent,Other-service,Other-relative,Amer-Indian-Eskimo,Female,92500,1851,80,Yugoslavia,1
82,State-gov,1st-4th,6,Married-spouse-absent,Other-service,Other-relative,Amer-Indian-Eskimo,Male,92500,1851,80,Yugoslavia,0
84,State-gov,10th,6,Never-married,Machine-op-inspct,Other-relative,Amer-Indian-Eskimo,Female,97500,2286,82,El-Salvador,1
84,State-gov,10th,6,Never-married,Machine-op-inspct,Other-relative,Amer-Indian-Eskimo,Male,97500,2286,82,El-Salvador,0
93,Self-emp-not-inc,1st-4th,6,Married-spouse-absent,Farming-fishing,Other-relative,Amer-Indian-Eskimo,Female,92500,980,80,Scotland,0
93,Self-emp-not-inc,1st-4th,6,Married-spouse-absent,Farming-fishing,Other-relative,Amer-Indian-Eskimo,Male,92500,980,80,Scotland,1
98,Federal-gov,5th-6th,7,Married-AF-spouse,Prof-specialty,Unmarried,Black,Female,97500,3811,86,Hong,0
98,Federal-gov,5th-6th,7,Married-AF-spouse,Prof-specialty,Unmarried,Black,Male,97500,3811,86,Hong,1
96,Self-emp-inc,Doctorate,7,Never-married,Priv-house-serv,Other-relative,Other,Female,97500,1415,84,Trinadad&Tobago,0
96,Self-emp-inc,Doctorate,7,Never-married,Priv-house-serv,Other-relative,Other,Male,97500,1415,84,Trinadad&Tobago,1
95,Self-emp-inc,10th,6,Never-married,Sales,Other-relative,Amer-Indian-Eskimo,Female,97500,1197,82,Peru,1
95,Self-emp-inc,10th,6,Never-married,Sales,Other-relative,Amer-Indian-Eskimo,Male,97500,1197,82,Peru,0
85,Self-emp-inc,Doctorate,7,Married-spouse-absent,Priv-house-serv,Other-relative,Other,Female,97500,1415,84,Trinadad&Tobago,0
85,Self-emp-inc,Doctorate,7,Married-spouse-absent,Priv-house-serv,Other-relative,Other,Male,97500,1415,84,Trinadad&Tobago,1
84,Self-emp-inc,10th,6,Married-spouse-absent,Sales,Other-relative,Amer-Indian-Eskimo,Female,97500,1197,82,Peru,1
84,Self-emp-inc,10th,6,Married-spouse-absent,Sales,Other-relative,Amer-Indian-Eskimo,Male,97500,1197,82,Peru,0
90,Local-gov,12th,1,Divorced,Craft-repair,Not-in-family,White,Female,92500,544,77,Nicaragua,1
90,Local-gov,12th,1,Divorced,Craft-repair,Not-in-family,White,Male,92500,544,77,Nicaragua,0
79,Local-gov,12th,1,Widowed,Craft-repair,Not-in-family,White,Female,92500,544,77,Nicaragua,1
79,Local-gov,12th,1,Widowed,Craft-repair,Not-in-family,White,Male,92500,544,77,Nicaragua,0
81,State-gov,Masters,1,Divorced,Exec-managerial,Other-relative,Asian-Pac-Islander,Female,92500,1415,79,Thailand,1
81,State-gov,Masters,1,Divorced,Exec-managerial,Other-relative,Asian-Pac-Islander,Male,92500,1415,79,Thailand,0
87,Self-emp-not-inc,1st-4th,2,Never-married,Prof-specialty,Other-relative,Amer-Indian-Eskimo,Female,92500,1851,80,Yugoslavia,1
87,Self-emp-not-inc,1st-4th,2,Never-married,Prof-specialty,Other-relative,Amer-Indian-Eskimo,Male,92500,1851,80,Yugoslavia,0
95,State-gov,10th,6,Separated,Machine-op-inspct,Own-child,Amer-Indian-Eskimo,Female,97500,2286,82,El-Salvador,1
95,State-gov,10th,6,Separated,Machine-op-inspct,Own-child,Amer-Indian-Eskimo,Male,97500,2286,82,El-Salvador,0
84,State-gov,10th,6,Married-spouse-absent,Transport-moving,Own-child,Amer-Indian-Eskimo,Female,97500,2286,82,El-Salvador,1
84,State-gov,10th,6,Married-spouse-absent,Transport-moving,Own-child,Amer-Indian-Eskimo,Male,97500,2286,82,El-Salvador,0
85,State-gov,Doctorate,7,Married-spouse-absent,Exec-managerial,Own-child,Other,Female,97500,3593,84,Trinadad&Tobago,1
85,State-gov,Doctorate,7,Married-spouse-absent,Exec-managerial,Own-child,Other,Male,97500,3593,84,Trinadad&Tobago,0
84,State-gov,10th,6,Married-spouse-absent,Exec-managerial,Own-child,Amer-Indian-Eskimo,Female,97500,1197,83,El-Salvador,1
84,State-gov,10th,6,Married-spouse-absent,Exec-managerial,Own-child,Amer-Indian-Eskimo,Male,97500,1197,83,El-Salvador,0
85,State-gov,Doctorate,7,Never-married,Farming-fishing,Own-child,Other,Female,97500,2940,84,Trinadad&Tobago,1
85,State-gov,Doctorate,7,Never-married,Farming-fishing,Own-child,Other,Male,97500,2940,84,Trinadad&Tobago,0
98,Federal-gov,5th-6th,7,Separated,Protective-serv,Husband,Black,Female,97500,1851,86,Hong,0
98,Federal-gov,5th-6th,7,Separated,Protective-serv,Husband,Black,Male,97500,1851,86,Hong,1
98,Federal-gov,5th-6th,7,Separated,Prof-specialty,Husband,Black,Female,97500,1851,86,Yugoslavia,1
98,Federal-gov,5th-6th,7,Separated,Prof-specialty,Husband,Black,Male,97500,1851,86,Yugoslavia,0
87,Federal-gov,5th-6th,7,Married-AF-spouse,Protective-serv,Husband,Black,Female,97500,1851,86,Hong,0
87,Federal-gov,5th-6th,7,Married-AF-spouse,Protective-serv,Husband,Black,Male,97500,1851,86,Hong,1
86,Self-emp-inc,5th-6th,7,Married-AF-spouse,Prof-specialty,Husband,Other,Female,97500,1633,85,Peru,1
86,Self-emp-inc,5th-6th,7,Married-AF-spouse,Prof-specialty,Husband,Other,Male,97500,1633,85,Peru,0
87,Federal-gov,5th-6th,7,Separated,Prof-specialty,Husband,Black,Female,97500,1851,86,Holand-Netherlands,1
87,Federal-gov,5th-6th,7,Separated,Prof-specialty,Husband,Black,Male,97500,1851,86,Holand-Netherlands,0
87,State-gov,1st-4th,2,Never-married,Prof-specialty,Own-child,Amer-Indian-Eskimo,Female,92500,1851,80,Yugoslavia,1
87,State-gov,1st-4th,2,Never-married,Prof-specialty,Own-child,Amer-Indian-Eskimo,Male,92500,1851,80,Yugoslavia,0
95,Self-emp-inc,10th,2,Separated,Machine-op-inspct,Own-child,Amer-Indian-Eskimo,Female,97500,2286,82,El-Salvador,1
95,Self-emp-inc,10th,2,Separated,Machine-op-inspct,Own-child,Amer-Indian-Eskimo,Male,97500,2286,82,El-Salvador,0
84,Self-emp-inc,10th,2,Married-spouse-absent,Transport-moving,Own-child,Amer-Indian-Eskimo,Female,97500,2286,82,El-Salvador,1
84,Self-emp-inc,10th,2,Married-spouse-absent,Transport-moving,Own-child,Amer-Indian-Eskimo,Male,97500,2286,82,El-Salvador,0
85,Self-emp-inc,Doctorate,3,Married-spouse-absent,Exec-managerial,Own-child,Other,Female,97500,3593,84,Trinadad&Tobago,1
85,Self-emp-inc,Doctorate,3,Married-spouse-absent,Exec-managerial,Own-child,Other,Male,97500,3593,84,Trinadad&Tobago,0
