status,month,credit_history,purpose,credit_amount,savings,employment,investment_as_income_percentage,other_debtors,residence_since,property,age,installment_plans,housing,number_of_credits,skill_level,people_liable_for,telephone,foreign_worker,sex,output,decision
A13,3,A34,A41,14000,A65,A71,1,A102,3,A123,0,A142,A151,2,A173,1,A191,A201,A92,0.48428322135845153,0
A13,4,A33,A40,5899,A63,A72,4,A101,4,A121,0,A141,A151,2,A171,2,A192,A201,A92,0.4305684905504647,0
A13,4,A33,A40,5899,A63,A72,4,A101,4,A121,1,A141,A151,2,A171,2,A192,A201,A92,0.5044462300420552,1
A11,12,A34,A40,6199,A63,A72,3,A102,1,A121,1,A141,A151,1,A171,1,A191,A201,A92,0.5015605236956214,1
A11,12,A34,A40,6199,A63,A72,3,A102,1,A121,0,A141,A151,1,A171,1,A191,A201,A92,0.42767899018875577,0
A13,0,A33,A41,10099,A63,A72,1,A101,1,A121,0,A141,A151,1,A172,1,A192,A201,A92,0.4484699845054148,0
A13,0,A33,A41,10099,A63,A72,1,A101,1,A121,1,A141,A151,1,A172,1,A192,A201,A92,0.5226346009243568,1
A13,0,A33,A40,4000,A63,A72,1,A101,1,A121,1,A141,A151,1,A171,1,A191,A201,A92,0.5183550636394546,1
A13,0,A33,A40,4000,A63,A72,1,A101,1,A121,0,A141,A151,1,A171,1,A191,A201,A92,0.4442363649563936,0
A13,6,A33,A40,7899,A63,A72,2,A101,1,A121,1,A141,A151,4,A171,1,A192,A202,A92,0.50277357404417,1
A13,6,A33,A40,7899,A63,A72,2,A101,1,A121,0,A141,A151,4,A171,1,A192,A202,A92,0.428932506734419,0
A13,0,A34,A40,8899,A61,A74,4,A102,1,A123,1,A142,A151,4,A171,1,A192,A202,A92,0.5567124607991083,1
A13,0,A34,A40,8899,A61,A74,4,A102,1,A123,0,A142,A151,4,A171,1,A192,A202,A92,0.48260088109859256,0
A13,20,A33,A40,10699,A63,A72,4,A101,4,A122,1,A141,A151,1,A173,1,A192,A202,A92,0.5337072770046695,1
A13,20,A33,A40,10699,A63,A72,4,A101,4,A122,0,A141,A151,1,A173,1,A192,A202,A92,0.459430747816919,0
A11,23,A34,A40,16199,A63,A72,4,A103,2,A121,0,A142,A151,3,A174,2,A192,A201,A92,0.4310998119695474,0
A11,23,A34,A40,16199,A63,A72,4,A103,2,A121,1,A142,A151,3,A174,2,A192,A201,A92,0.5049573542297368,1
A13,0,A34,A410,8168,A61,A74,3,A103,3,A122,0,A142,A152,4,A171,1,A191,A201,A92,0.5000785188742978,1
A13,0,A34,A410,8168,A61,A74,3,A103,3,A122,1,A142,A152,4,A171,1,A191,A201,A92,0.5738298544808992,1
A11,12,A33,A40,7099,A63,A72,4,A102,1,A121,1,A142,A151,4,A171,2,A191,A201,A92,0.5232284418979859,1
A11,12,A33,A40,7099,A63,A72,4,A102,1,A121,0,A142,A151,4,A171,2,A191,A201,A92,0.4490663787412883,0
A13,14,A34,A46,6099,A63,A74,2,A102,1,A122,1,A143,A151,1,A171,2,A191,A201,A92,0.5023692268506733,1
A13,14,A34,A46,6099,A63,A74,2,A102,1,A122,0,A143,A151,1,A171,2,A191,A201,A92,0.428528889904446,0
A11,5,A34,A40,16899,A63,A72,4,A101,1,A122,1,A141,A151,1,A173,1,A192,A202,A92,0.5732998935112803,1
A11,5,A34,A40,16899,A63,A72,4,A101,1,A122,0,A141,A151,1,A173,1,A192,A202,A92,0.4995292026078298,0
A13,0,A33,A49,13900,A63,A72,1,A101,4,A121,0,A141,A151,1,A171,2,A192,A201,A92,0.4988234856459128,0
A13,0,A33,A49,13900,A63,A72,1,A101,4,A121,1,A141,A151,1,A171,2,A192,A201,A92,0.5726054647621357,1
A13,0,A33,A40,3400,A63,A72,1,A101,1,A121,1,A141,A151,1,A171,1,A191,A201,A92,0.527918673060678,1
A13,0,A33,A40,3400,A63,A72,1,A101,1,A121,0,A141,A151,1,A171,1,A191,A201,A92,0.45372069199328596,0
A13,21,A33,A40,8764,A61,A72,4,A102,2,A123,0,A141,A151,1,A172,1,A192,A202,A92,0.5000289278104578,1
A13,21,A33,A40,8764,A61,A72,4,A102,2,A123,1,A141,A151,1,A172,1,A192,A202,A92,0.5738485119954703,1
A14,7,A33,A41,18999,A65,A72,1,A101,3,A123,0,A141,A151,4,A171,1,A191,A201,A91,0.4316911870275095,0
A14,7,A33,A41,18999,A65,A72,1,A101,3,A123,1,A141,A151,4,A171,1,A191,A201,A91,0.5056935071496468,1
A13,5,A33,A40,11799,A63,A72,4,A102,1,A123,1,A141,A151,4,A172,1,A192,A202,A92,0.5177750341971354,1
A13,5,A33,A40,11799,A63,A72,4,A102,1,A123,0,A141,A151,4,A172,1,A192,A202,A92,0.44365910961471894,0
A13,4,A33,A40,6510,A63,A72,4,A102,2,A121,1,A141,A151,3,A171,1,A192,A201,A92,0.5074479630460469,1
A13,4,A33,A40,6510,A63,A72,4,A102,2,A121,0,A141,A151,3,A171,1,A192,A201,A92,0.4334589802959875,0
A11,7,A33,A40,7499,A63,A72,4,A101,1,A121,1,A141,A153,4,A171,2,A191,A201,A92,0.5023539684020139,1
A11,7,A33,A40,7499,A63,A72,4,A101,1,A121,0,A141,A153,4,A171,2,A191,A201,A92,0.428513942955467,0
A11,0,A30,A40,18099,A63,A72,4,A102,1,A123,0,A143,A153,2,A171,2,A192,A201,A92,0.4385619446697346,0
A11,0,A30,A40,18099,A63,A72,4,A102,1,A123,1,A143,A153,2,A171,2,A192,A201,A92,0.5125346932436591,1
A11,0,A30,A40,19999,A63,A72,1,A101,4,A121,1,A141,A151,4,A171,2,A191,A202,A92,0.5056706219219156,1
A11,0,A30,A40,19999,A63,A72,1,A101,4,A121,0,A141,A151,4,A171,2,A191,A202,A92,0.43179600803811496,0
A13,23,A30,A46,7900,A63,A72,1,A101,4,A121,0,A141,A151,1,A172,2,A191,A202,A92,0.49001286130442223,0
A13,23,A30,A46,7900,A63,A72,1,A101,4,A121,1,A141,A151,1,A172,2,A191,A202,A92,0.5640443903007363,1
A13,0,A33,A40,5100,A63,A72,1,A101,1,A121,1,A141,A151,1,A171,1,A191,A201,A92,0.5007956812892094,1
A13,0,A33,A40,5100,A63,A72,1,A101,1,A121,0,A141,A151,1,A171,1,A191,A201,A92,0.42693217783709475,0
A14,29,A30,A40,11999,A63,A72,2,A101,1,A121,1,A143,A153,1,A172,1,A192,A201,A92,0.5212334947593386,1
A14,29,A30,A40,11999,A63,A72,2,A101,1,A121,0,A143,A153,1,A172,1,A192,A201,A92,0.4470890356414603,0
A14,59,A30,A40,1083,A65,A71,1,A101,2,A121,0,A142,A153,3,A171,1,A191,A202,A91,0.49054936849323877,0
A14,59,A30,A40,1083,A65,A71,1,A101,2,A121,1,A142,A153,3,A171,1,A191,A202,A91,0.5483632693319117,1
A11,0,A33,A46,17199,A63,A74,3,A101,1,A123,1,A141,A153,3,A171,1,A191,A201,A92,0.5087408057854755,1
A11,0,A33,A46,17199,A63,A74,3,A101,1,A123,0,A141,A153,3,A171,1,A191,A201,A92,0.4349321881054721,0
A11,24,A33,A40,9599,A63,A72,1,A101,1,A122,0,A141,A151,1,A171,1,A191,A202,A92,0.4345534666340279,0
A11,24,A33,A40,9599,A63,A72,1,A101,1,A122,1,A141,A151,1,A171,1,A191,A202,A92,0.5085234328529391,1
A13,10,A33,A40,15499,A63,A72,4,A103,4,A121,1,A143,A152,2,A171,1,A191,A201,A92,0.5009406393472656,1
A13,10,A33,A40,15499,A63,A72,4,A103,4,A121,0,A143,A152,2,A171,1,A191,A201,A92,0.4271599204624881,0
A13,0,A34,A45,10999,A63,A72,1,A101,3,A123,1,A143,A153,3,A171,2,A191,A202,A92,0.5049649828731329,1
A13,0,A34,A45,10999,A63,A72,1,A101,3,A123,0,A143,A153,3,A171,2,A191,A202,A92,0.43117840116804634,0
A14,6,A30,A40,13699,A63,A72,3,A101,4,A121,0,A142,A151,4,A171,1,A192,A201,A92,0.43090148324107225,0
A14,6,A30,A40,13699,A63,A72,3,A101,4,A121,1,A142,A151,4,A171,1,A192,A201,A92,0.5048810676694101,1
A13,0,A33,A40,4200,A63,A72,1,A101,1,A121,1,A141,A151,1,A171,1,A191,A201,A92,0.5151695727099173,1
A13,0,A33,A40,4200,A63,A72,1,A101,1,A121,0,A141,A151,1,A171,1,A191,A201,A92,0.44108546458831027,0
A14,19,A30,A40,15700,A61,A72,4,A102,4,A121,0,A141,A151,4,A173,1,A192,A201,A92,0.49578708415350975,0
A14,19,A30,A40,15700,A61,A72,4,A102,4,A121,1,A141,A151,4,A173,1,A192,A201,A92,0.5697501058410506,1
A13,1,A33,A40,5700,A63,A72,1,A101,4,A123,1,A142,A153,4,A171,1,A191,A202,A92,0.5724915659933957,1
A13,1,A33,A40,5700,A63,A72,1,A101,4,A123,0,A142,A153,4,A171,1,A191,A202,A92,0.49861940067952115,0
A13,15,A33,A41,295,A65,A72,1,A102,4,A122,0,A141,A151,2,A172,1,A192,A202,A91,0.4957941468033099,0
A13,15,A33,A41,295,A65,A72,1,A102,4,A122,1,A141,A151,2,A172,1,A192,A202,A91,0.553561311474921,1
A14,40,A33,A40,3100,A65,A72,4,A102,4,A123,0,A141,A151,3,A173,1,A191,A201,A92,0.48622797649456945,0
A14,40,A33,A40,3100,A65,A72,4,A102,4,A123,1,A141,A151,3,A173,1,A191,A201,A92,0.5602886787365082,1
A11,54,A33,A42,17500,A63,A74,3,A103,4,A123,1,A143,A151,4,A173,2,A191,A202,A91,0.5676691900210408,1
A11,54,A33,A42,17500,A63,A74,3,A103,4,A123,0,A143,A151,4,A173,2,A191,A202,A91,0.4936625374858648,0
A13,0,A33,A40,3700,A63,A72,1,A101,1,A121,1,A141,A151,1,A171,1,A191,A201,A92,0.5231228114783605,1
A13,0,A33,A40,3700,A63,A72,1,A101,1,A121,0,A141,A151,1,A171,1,A191,A201,A92,0.4489578466865869,0
A13,18,A34,A40,8099,A63,A71,3,A101,2,A121,1,A142,A151,4,A172,1,A192,A202,A92,0.5022833980203775,1
A13,18,A34,A40,8099,A63,A71,3,A101,2,A121,0,A142,A151,4,A172,1,A192,A202,A92,0.42838503093720154,0
A11,32,A30,A410,645,A63,A74,1,A102,4,A123,1,A142,A153,4,A171,1,A191,A201,A91,0.5551834250441946,1
A11,32,A30,A410,645,A63,A74,1,A102,4,A123,0,A142,A153,4,A171,1,A191,A201,A91,0.49743529702741607,0
A11,21,A30,A41,11600,A63,A72,2,A101,1,A122,0,A143,A153,3,A173,2,A191,A202,A92,0.4965995673954877,0
A11,21,A30,A41,11600,A63,A72,2,A101,1,A122,1,A143,A153,3,A173,2,A191,A202,A92,0.5704942996053793,1
A13,18,A34,A44,15100,A63,A72,3,A103,3,A121,0,A141,A151,3,A171,1,A191,A202,A91,0.4975188773749633,0
A13,18,A34,A44,15100,A63,A72,3,A103,3,A121,1,A141,A151,3,A171,1,A191,A202,A91,0.5713727109600173,1
A13,0,A33,A40,2100,A63,A72,1,A101,1,A121,1,A141,A151,1,A171,1,A191,A201,A92,0.5485906786690186,1
A13,0,A33,A40,2100,A63,A72,1,A101,1,A121,0,A141,A151,1,A171,1,A191,A201,A92,0.47442032743846146,0
A13,16,A33,A45,16651,A61,A71,2,A101,3,A121,0,A143,A152,2,A172,1,A191,A201,A92,0.42947267889582663,0
A13,16,A33,A45,16651,A61,A71,2,A101,3,A121,1,A143,A152,2,A172,1,A191,A201,A92,0.5034201403359831,1
A11,19,A30,A40,6913,A63,A72,1,A101,1,A121,1,A143,A151,3,A171,1,A191,A202,A92,0.5078903637943751,1
A11,19,A30,A40,6913,A63,A72,1,A101,1,A121,0,A143,A151,3,A171,1,A191,A202,A92,0.43392368350514066,0
A13,1,A33,A40,17899,A63,A72,4,A101,1,A121,1,A141,A151,1,A171,2,A191,A202,A92,0.5088399572585237,1
A13,1,A33,A40,17899,A63,A72,4,A101,1,A121,0,A141,A151,1,A171,2,A191,A202,A92,0.43480093936908126,0
A13,1,A34,A40,17499,A61,A74,3,A101,1,A121,1,A141,A152,2,A171,2,A192,A202,A92,0.5349032495029998,1
A13,1,A34,A40,17499,A61,A74,3,A101,1,A121,0,A141,A152,2,A171,2,A192,A202,A92,0.46075738627717766,0
A13,0,A34,A40,11000,A63,A72,1,A101,2,A121,0,A142,A151,3,A171,1,A192,A202,A91,0.4973434059344355,0
A13,0,A34,A40,11000,A63,A72,1,A101,2,A121,1,A142,A151,3,A171,1,A192,A202,A91,0.5712792842169753,1
A13,7,A34,A40,19399,A63,A72,4,A103,3,A121,0,A143,A152,2,A174,2,A191,A201,A92,0.4344934781516031,0
A13,7,A34,A40,19399,A63,A72,4,A103,3,A121,1,A143,A152,2,A174,2,A191,A201,A92,0.5085463143674553,1
A14,74,A34,A49,1189,A63,A74,3,A103,4,A123,0,A143,A152,1,A174,2,A191,A202,A92,0.444878950352368,0
A14,74,A34,A49,1189,A63,A74,3,A103,4,A123,1,A143,A152,1,A174,2,A191,A202,A92,0.5026276661315489,1
A14,0,A34,A40,12399,A63,A72,4,A101,1,A122,1,A141,A151,2,A171,1,A192,A201,A92,0.5092479962997721,1
A14,0,A34,A40,12399,A63,A72,4,A101,1,A122,0,A141,A151,2,A171,1,A192,A201,A92,0.43519471292676515,0
A14,31,A33,A40,14699,A63,A74,1,A101,1,A121,1,A143,A153,4,A171,1,A191,A201,A91,0.5180874370586825,1
A14,31,A33,A40,14699,A63,A74,1,A101,1,A121,0,A143,A153,4,A171,1,A191,A201,A91,0.4439792651799339,0
A11,0,A34,A40,13799,A63,A72,4,A102,1,A122,1,A142,A151,1,A171,2,A192,A201,A92,0.5342046975530768,1
A11,0,A34,A40,13799,A63,A72,4,A102,1,A122,0,A142,A151,1,A171,2,A192,A201,A92,0.4599158527723227,0
A14,17,A34,A40,16900,A63,A74,4,A102,3,A121,0,A142,A151,4,A173,1,A192,A201,A92,0.49826272996757925,0
A14,17,A34,A40,16900,A63,A74,4,A102,3,A121,1,A142,A151,4,A173,1,A192,A201,A92,0.5721759702821138,1
A13,16,A33,A41,8690,A61,A72,1,A101,4,A123,1,A141,A153,1,A171,1,A192,A202,A92,0.5738130625380727,1
A13,16,A33,A41,8690,A61,A72,1,A101,4,A123,0,A141,A153,1,A171,1,A192,A202,A92,0.4999926881864672,0
A13,13,A34,A40,2212,A61,A74,4,A103,4,A123,0,A141,A151,3,A172,2,A191,A201,A92,0.4969471671935452,0
A13,13,A34,A40,2212,A61,A74,4,A103,4,A123,1,A141,A151,3,A172,2,A191,A201,A92,0.5708447832205564,1
A11,10,A30,A40,17399,A63,A72,4,A102,1,A121,1,A142,A151,2,A173,1,A192,A201,A92,0.5063419116580083,1
A11,10,A30,A40,17399,A63,A72,4,A102,1,A121,0,A142,A151,2,A173,1,A192,A201,A92,0.43233892866168333,0
A11,9,A33,A40,18465,A63,A71,1,A101,1,A121,1,A141,A151,3,A171,1,A192,A201,A92,0.5000403719021993,1
A11,9,A33,A40,18465,A63,A71,1,A101,1,A121,0,A141,A151,3,A171,1,A192,A201,A92,0.42615957776042496,0
A11,8,A34,A46,12400,A63,A72,4,A102,1,A121,1,A142,A152,4,A174,1,A191,A201,A92,0.5649859379446952,1
A11,8,A34,A46,12400,A63,A72,4,A102,1,A121,0,A142,A152,4,A174,1,A191,A201,A92,0.49099669794509604,0
A13,1,A33,A40,15099,A63,A74,1,A101,1,A121,0,A142,A151,4,A171,1,A191,A202,A92,0.43023556064984003,0
A13,1,A33,A40,15099,A63,A74,1,A101,1,A121,1,A142,A151,4,A171,1,A191,A202,A92,0.5040800457435037,1
A11,15,A30,A46,19499,A63,A72,4,A102,1,A123,0,A141,A151,1,A171,1,A191,A202,A92,0.43166872617805657,0
A11,15,A30,A46,19499,A63,A72,4,A102,1,A123,1,A141,A151,1,A171,1,A191,A202,A92,0.5054036258678066,1
A11,11,A34,A40,3299,A63,A72,4,A101,1,A123,0,A141,A151,2,A171,1,A191,A202,A92,0.4267977868820152,0
A11,11,A34,A40,3299,A63,A72,4,A101,1,A123,1,A141,A151,2,A171,1,A191,A202,A92,0.5006259276055878,1
A13,1,A33,A44,18800,A63,A72,2,A103,4,A121,0,A143,A151,2,A171,1,A191,A201,A92,0.4963096649881559,0
A13,1,A33,A44,18800,A63,A72,2,A103,4,A121,1,A143,A151,2,A171,1,A191,A201,A92,0.5701465500096204,1
A13,8,A33,A410,16399,A63,A71,4,A103,4,A123,1,A143,A151,4,A171,1,A191,A201,A92,0.5052739409486225,1
A13,8,A33,A410,16399,A63,A71,4,A103,4,A123,0,A143,A151,4,A171,1,A191,A201,A92,0.4312869348066072,0
A13,6,A34,A45,5300,A61,A71,3,A101,1,A121,0,A142,A151,2,A171,2,A191,A201,A92,0.49353858013432045,0
A13,6,A34,A45,5300,A61,A71,3,A101,1,A121,1,A142,A151,2,A171,2,A191,A201,A92,0.5674538497863545,1
A13,0,A33,A40,4400,A63,A72,1,A101,1,A121,1,A141,A151,1,A171,1,A191,A201,A92,0.5119571133408138,1
A13,0,A33,A40,4400,A63,A72,1,A101,1,A121,0,A141,A151,1,A171,1,A191,A201,A92,0.4379214616994842,0
A13,3,A30,A41,9600,A63,A72,2,A102,1,A122,0,A143,A153,1,A171,2,A192,A201,A92,0.4951767825030595,0
A13,3,A30,A41,9600,A63,A72,2,A102,1,A122,1,A143,A153,1,A171,2,A192,A201,A92,0.5690355328303457,1
A11,0,A34,A40,16700,A65,A72,1,A101,3,A121,1,A141,A153,1,A172,1,A192,A201,A92,0.5695481092910646,1
A11,0,A34,A40,16700,A65,A72,1,A101,3,A121,0,A141,A153,1,A172,1,A192,A201,A92,0.49558110585228476,0
A13,6,A33,A43,2600,A63,A72,2,A101,3,A123,0,A142,A151,4,A171,1,A192,A202,A92,0.49914201153837146,0
A13,6,A33,A43,2600,A63,A72,2,A101,3,A123,1,A142,A151,4,A171,1,A192,A202,A92,0.5729779159399029,1
A14,7,A34,A45,12999,A63,A72,4,A101,4,A121,0,A143,A151,4,A171,1,A192,A201,A92,0.4316163186223599,0
A14,7,A34,A45,12999,A63,A72,4,A101,4,A121,1,A143,A151,4,A171,1,A192,A201,A92,0.505552381202213,1
A14,80,A34,A45,1401,A61,A71,3,A102,3,A123,0,A143,A151,2,A171,2,A192,A202,A92,0.4437470447542403,0
A14,80,A34,A45,1401,A61,A71,3,A102,3,A123,1,A143,A151,2,A171,2,A192,A202,A92,0.5014886784150462,1
A13,2,A30,A41,13599,A63,A72,1,A101,1,A123,0,A141,A153,1,A171,2,A191,A202,A92,0.42886336194113284,0
A13,2,A30,A41,13599,A63,A72,1,A101,1,A123,1,A141,A153,1,A171,2,A191,A202,A92,0.5027297063542647,1
A11,0,A33,A40,3399,A63,A72,2,A101,1,A123,0,A141,A151,3,A171,1,A191,A201,A92,0.42961849815219766,0
A11,0,A33,A40,3399,A63,A72,2,A101,1,A123,1,A141,A151,3,A171,1,A191,A201,A92,0.5035269467040748,1
A13,9,A34,A40,7199,A63,A72,3,A102,3,A121,0,A141,A151,4,A171,2,A192,A202,A92,0.45605046447801895,0
A13,9,A34,A40,7199,A63,A72,3,A102,3,A121,1,A141,A151,4,A171,2,A192,A202,A92,0.5302558174724448,1
A11,14,A33,A40,11899,A63,A72,1,A101,4,A121,1,A143,A151,1,A171,2,A191,A201,A92,0.5053044551117459,1
A11,14,A33,A40,11899,A63,A72,1,A101,4,A121,0,A143,A151,1,A171,2,A191,A201,A92,0.4313767607407426,0
A11,12,A30,A40,15999,A63,A72,4,A102,1,A121,1,A142,A151,2,A173,1,A192,A201,A92,0.5088094491866809,1
A11,12,A30,A40,15999,A63,A72,4,A102,1,A121,0,A142,A151,2,A173,1,A192,A201,A92,0.43482343850383876,0
A13,0,A33,A40,2300,A63,A72,1,A101,1,A121,1,A141,A151,1,A171,1,A191,A201,A92,0.545435468604211,1
A13,0,A33,A40,2300,A63,A72,1,A101,1,A121,0,A141,A151,1,A171,1,A191,A201,A92,0.47123306375682134,0
A13,8,A33,A40,9999,A63,A72,4,A102,1,A123,1,A141,A151,4,A172,1,A192,A202,A92,0.5163881058913774,1
A13,8,A33,A40,9999,A63,A72,4,A102,1,A123,0,A141,A151,4,A172,1,A192,A202,A92,0.44229615063544586,0
A13,0,A33,A40,6399,A63,A72,4,A101,1,A121,1,A142,A151,1,A171,2,A191,A201,A92,0.5063285623610319,1
A13,0,A33,A40,6399,A63,A72,4,A101,1,A121,0,A142,A151,1,A171,2,A191,A201,A92,0.43241944455581544,0
A11,8,A33,A40,10799,A63,A72,2,A101,1,A121,0,A143,A151,1,A171,1,A191,A201,A92,0.426540234443062,0
A11,8,A33,A40,10799,A63,A72,2,A101,1,A121,1,A143,A151,1,A171,1,A191,A201,A92,0.5003684358004463,1
A13,0,A33,A43,8900,A63,A72,3,A103,1,A123,0,A143,A153,4,A171,1,A191,A201,A92,0.4916163987763466,0
A13,0,A33,A43,8900,A63,A72,3,A103,1,A123,1,A143,A153,4,A171,1,A191,A201,A92,0.565537145111841,1
A11,19,A33,A41,5299,A63,A72,4,A101,1,A121,1,A141,A151,1,A171,1,A192,A201,A92,0.5033095191258067,1
A11,19,A33,A41,5299,A63,A72,4,A101,1,A121,0,A141,A151,1,A171,1,A192,A201,A92,0.42945398500403975,0
A14,79,A30,A41,1502,A65,A71,4,A103,3,A121,0,A141,A151,1,A171,1,A192,A201,A92,0.4827044646191157,0
A14,79,A30,A41,1502,A65,A71,4,A103,3,A121,1,A141,A151,1,A171,1,A192,A201,A92,0.5405736671925542,1
A11,30,A33,A40,15299,A63,A72,4,A102,1,A121,1,A141,A151,2,A171,1,A192,A202,A92,0.5029128059912663,1
A11,30,A33,A40,15299,A63,A72,4,A102,1,A121,0,A141,A151,2,A171,1,A192,A202,A92,0.4291549101373348,0
A14,4,A34,A40,14380,A63,A72,2,A101,2,A121,1,A141,A153,1,A171,1,A191,A201,A92,0.5738000020204149,1
A14,4,A34,A40,14380,A63,A72,2,A101,2,A121,0,A141,A153,1,A171,1,A191,A201,A92,0.5000441865994376,1
A13,21,A34,A40,2084,A61,A72,1,A102,2,A122,0,A143,A152,1,A172,2,A191,A201,A91,0.49453407415082246,0
A13,21,A34,A40,2084,A61,A72,1,A102,2,A122,1,A143,A152,1,A172,2,A191,A201,A91,0.5684591753961278,1
A13,0,A33,A40,3600,A63,A72,1,A101,1,A121,1,A141,A151,1,A171,1,A191,A201,A92,0.5247251208527236,1
A13,0,A33,A40,3600,A63,A72,1,A101,1,A121,0,A141,A151,1,A171,1,A191,A201,A92,0.45053250423445307,0
A13,9,A30,A40,7300,A65,A72,4,A102,4,A123,0,A141,A153,4,A171,1,A191,A202,A92,0.46565545220708104,0
A13,9,A30,A40,7300,A65,A72,4,A102,4,A123,1,A141,A153,4,A171,1,A191,A202,A92,0.539842195485333,1
A13,0,A33,A40,3000,A63,A72,1,A101,1,A121,1,A141,A151,1,A171,1,A191,A201,A92,0.5342948715047945,1
A13,0,A33,A40,3000,A63,A72,1,A101,1,A121,0,A141,A151,1,A171,1,A191,A201,A92,0.46007409683856765,0
A13,43,A33,A40,845,A61,A71,3,A101,3,A121,0,A143,A151,1,A171,1,A192,A202,A92,0.49861189427711233,0
A13,43,A33,A40,845,A61,A71,3,A101,3,A121,1,A143,A151,1,A171,1,A192,A202,A92,0.5563487244891259,1
A14,29,A34,A41,14400,A63,A72,1,A101,3,A121,1,A141,A152,3,A172,2,A192,A202,A92,0.5644045590585242,1
A14,29,A34,A41,14400,A63,A72,1,A101,3,A121,0,A141,A152,3,A172,2,A192,A202,A92,0.49039799786226934,0
A13,29,A33,A41,12799,A63,A72,2,A102,1,A123,1,A141,A151,1,A172,2,A191,A202,A91,0.5298814286967111,1
A13,29,A33,A41,12799,A63,A72,2,A102,1,A123,0,A141,A151,1,A172,2,A191,A202,A91,0.4556700751803161,0
A13,9,A30,A410,6250,A63,A72,1,A102,1,A123,0,A141,A152,2,A172,2,A191,A201,A91,0.49429568532474444,0
A13,9,A30,A410,6250,A63,A72,1,A102,1,A123,1,A141,A152,2,A172,2,A191,A201,A91,0.5681971333428839,1
A13,0,A33,A41,14200,A63,A72,3,A103,2,A122,0,A143,A151,4,A172,2,A192,A201,A92,0.4979461146558457,0
A13,0,A33,A41,14200,A63,A72,3,A103,2,A122,1,A143,A151,4,A172,2,A192,A201,A92,0.5718696555560567,1
A13,0,A33,A40,3900,A63,A72,1,A101,1,A121,1,A141,A151,1,A171,1,A191,A201,A92,0.5199453621234214,1
A13,0,A33,A40,3900,A63,A72,1,A101,1,A121,0,A141,A151,1,A171,1,A191,A201,A92,0.4458059750565052,0
