status,month,credit_history,purpose,credit_amount,savings,employment,investment_as_income_percentage,other_debtors,residence_since,property,age,installment_plans,housing,number_of_credits,skill_level,people_liable_for,telephone,foreign_worker,sex,credit
2.0,12.0,1.0,3.0,1316.0,1.0,0.0,4.0,0.0,4.0,2.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,0.0,0.0,1.0
1.0,18.0,1.0,3.0,2186.0,1.0,0.0,3.0,0.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0
1.0,18.0,2.0,7.0,1442.0,0.0,1.0,4.0,0.0,3.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,0.0,0.0,0.0,1.0
2.0,0.0,2.0,9.0,15753.0,2.0,2.0,1.0,2.0,1.0,0.0,0.0,2.0,2.0,4.0,3.0,1.0,1.0,1.0,1.0,0.0
2.0,12.0,1.0,3.0,6468.0,1.0,1.0,1.0,0.0,4.0,2.0,1.0,2.0,1.0,1.0,3.0,1.0,1.0,0.0,1.0,1.0
1.0,30.0,1.0,3.0,2671.0,2.0,1.0,4.0,0.0,4.0,2.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,0.0
0.0,13.0,0.0,0.0,14600.0,0.0,0.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
2.0,21.0,0.0,1.0,2346.0,1.0,0.0,4.0,0.0,3.0,2.0,1.0,0.0,1.0,2.0,1.0,1.0,0.0,0.0,1.0,1.0
0.0,1.0,1.0,0.0,609.0,0.0,0.0,4.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
1.0,12.0,1.0,4.0,1364.0,1.0,1.0,4.0,0.0,4.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0
1.0,6.0,1.0,0.0,711.0,1.0,0.0,4.0,0.0,4.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,0.0,0.0,0.0,1.0
1.0,21.0,1.0,3.0,3518.0,1.0,1.0,3.0,0.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,0.0
2.0,18.0,1.0,3.0,2779.0,1.0,0.0,4.0,0.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0
0.0,0.0,0.0,0.0,6411.0,0.0,0.0,1.0,1.0,4.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0
1.0,18.0,1.0,3.0,1163.0,1.0,0.0,4.0,0.0,3.0,1.0,0.0,2.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0
2.0,6.0,1.0,3.0,2124.0,0.0,0.0,2.0,0.0,4.0,0.0,1.0,0.0,1.0,1.0,2.0,1.0,1.0,0.0,0.0,1.0
1.0,18.0,1.0,4.0,1817.0,1.0,0.0,4.0,0.0,1.0,0.0,1.0,2.0,1.0,1.0,2.0,1.0,0.0,0.0,1.0,0.0
2.0,18.0,1.0,6.0,1837.0,0.0,0.0,4.0,0.0,4.0,0.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0
0.0,0.0,0.0,0.0,7464.0,0.0,0.0,1.0,2.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
1.0,24.0,1.0,0.0,86027.0,1.0,0.0,4.0,0.0,2.0,2.0,0.0,2.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0
1.0,6.0,1.0,0.0,1386.0,1.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0
2.0,18.0,1.0,3.0,931.0,0.0,0.0,4.0,0.0,4.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,0.0,0.0,1.0,1.0
2.0,0.0,2.0,9.0,17500.0,2.0,2.0,1.0,2.0,1.0,0.0,0.0,2.0,2.0,4.0,0.0,1.0,1.0,1.0,1.0,0.0
1.0,24.0,1.0,0.0,1382.0,1.0,0.0,4.0,0.0,4.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,0.0,0.0,1.0,0.0
1.0,10.0,1.0,0.0,1364.0,2.0,0.0,4.0,0.0,2.0,0.0,1.0,2.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0
2.0,24.0,1.0,4.0,1197.0,1.0,2.0,4.0,2.0,4.0,3.0,1.0,2.0,0.0,1.0,3.0,1.0,1.0,0.0,1.0,0.0
1.0,18.0,1.0,4.0,1582.0,1.0,0.0,4.0,0.0,4.0,0.0,0.0,2.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0
1.0,12.0,1.0,4.0,926.0,1.0,0.0,3.0,0.0,2.0,0.0,1.0,2.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
2.0,0.0,2.0,9.0,17700.0,2.0,1.0,1.0,1.0,1.0,0.0,1.0,2.0,1.0,4.0,2.0,2.0,0.0,1.0,1.0,1.0
1.0,36.0,1.0,1.0,4452.0,1.0,0.0,2.0,0.0,2.0,2.0,1.0,0.0,1.0,2.0,2.0,1.0,1.0,0.0,0.0,1.0
1.0,18.0,0.0,4.0,1928.0,1.0,0.0,4.0,0.0,3.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,0.0,0.0,1.0,1.0
2.0,12.0,1.0,4.0,2390.0,1.0,0.0,3.0,0.0,1.0,0.0,0.0,2.0,1.0,2.0,2.0,1.0,1.0,0.0,1.0,0.0
2.0,0.0,2.0,9.0,17415.0,2.0,2.0,1.0,0.0,4.0,0.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,0.0,1.0,1.0
0.0,2.0,0.0,1.0,1699.0,0.0,0.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,4.0,0.0,2.0,0.0,0.0,0.0,0.0
1.0,24.0,1.0,4.0,2375.0,1.0,0.0,4.0,0.0,2.0,0.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,0.0,0.0,1.0
1.0,12.0,2.0,4.0,2611.0,1.0,0.0,1.0,0.0,4.0,2.0,1.0,2.0,1.0,2.0,2.0,1.0,0.0,0.0,1.0,1.0
0.0,1.0,0.0,0.0,13000.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0
2.0,18.0,1.0,9.0,1237.0,1.0,0.0,4.0,0.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,1.0,0.0,0.0,1.0,0.0
1.0,0.0,2.0,9.0,11400.0,0.0,2.0,1.0,0.0,1.0,0.0,1.0,0.0,2.0,4.0,3.0,1.0,1.0,1.0,1.0,1.0
1.0,6.0,1.0,9.0,1501.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0
0.0,24.0,1.0,1.0,2864.0,1.0,1.0,4.0,0.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,0.0
0.0,37.0,2.0,0.0,10961.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,2.0,0.0,1.0,1.0,2.0,0.0,1.0,1.0,0.0
0.0,77.0,2.0,8.0,111.0,0.0,0.0,4.0,2.0,1.0,0.0,0.0,0.0,2.0,3.0,3.0,1.0,1.0,1.0,1.0,0.0
1.0,12.0,1.0,4.0,691.0,0.0,1.0,3.0,0.0,3.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0
2.0,2.0,2.0,7.0,11786.0,0.0,1.0,1.0,1.0,4.0,0.0,1.0,2.0,1.0,1.0,3.0,1.0,0.0,1.0,1.0,1.0
1.0,60.0,1.0,7.0,9629.0,2.0,1.0,2.0,0.0,4.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0
2.0,0.0,2.0,9.0,16889.0,2.0,1.0,1.0,0.0,2.0,0.0,0.0,2.0,0.0,3.0,0.0,1.0,1.0,1.0,1.0,0.0
1.0,24.0,1.0,0.0,1743.0,1.0,0.0,4.0,1.0,3.0,2.0,1.0,2.0,1.0,1.0,2.0,1.0,0.0,0.0,1.0,0.0
1.0,1.0,0.0,0.0,7951.0,2.0,0.0,3.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,0.0,2.0,1.0,0.0,0.0,1.0
1.0,12.0,1.0,7.0,1199.0,1.0,1.0,4.0,0.0,1.0,0.0,1.0,2.0,1.0,1.0,3.0,1.0,1.0,0.0,0.0,0.0
2.0,12.0,0.0,1.0,6098.0,1.0,0.0,4.0,0.0,4.0,0.0,1.0,2.0,1.0,2.0,2.0,1.0,0.0,0.0,1.0,0.0
1.0,6.0,1.0,4.0,674.0,1.0,1.0,4.0,0.0,2.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0
0.0,7.0,0.0,0.0,20000.0,0.0,0.0,1.0,0.0,1.0,2.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
1.0,15.0,1.0,4.0,3021.0,1.0,1.0,2.0,0.0,4.0,2.0,0.0,2.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0
1.0,18.0,1.0,3.0,2221.0,1.0,0.0,4.0,0.0,4.0,1.0,0.0,2.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0
1.0,12.0,2.0,4.0,2299.0,1.0,0.0,4.0,0.0,3.0,2.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,0.0,1.0,0.0
1.0,36.0,2.0,4.0,2767.0,1.0,0.0,2.0,0.0,4.0,2.0,0.0,2.0,1.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0
1.0,0.0,2.0,0.0,1998.0,0.0,0.0,2.0,1.0,4.0,1.0,0.0,0.0,0.0,4.0,0.0,2.0,1.0,0.0,0.0,0.0
0.0,3.0,2.0,9.0,8400.0,0.0,2.0,1.0,2.0,1.0,1.0,0.0,0.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0,0.0
2.0,8.0,0.0,8.0,12204.0,2.0,1.0,1.0,2.0,1.0,1.0,0.0,2.0,2.0,3.0,3.0,1.0,0.0,1.0,0.0,0.0
2.0,12.0,2.0,9.0,1337.0,1.0,0.0,4.0,0.0,4.0,0.0,1.0,2.0,1.0,2.0,2.0,1.0,0.0,0.0,1.0,1.0
2.0,15.0,1.0,3.0,1433.0,1.0,1.0,4.0,0.0,4.0,0.0,1.0,2.0,1.0,1.0,2.0,1.0,0.0,0.0,1.0,1.0
1.0,24.0,1.0,9.0,3384.0,1.0,0.0,1.0,0.0,4.0,2.0,1.0,2.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0
1.0,36.0,0.0,9.0,8386.0,1.0,0.0,4.0,0.0,4.0,3.0,1.0,2.0,1.0,2.0,3.0,1.0,1.0,0.0,0.0,0.0
1.0,24.0,1.0,0.0,1209.0,1.0,0.0,1.0,0.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,0.0,0.0,1.0,0.0
2.0,12.0,0.0,3.0,2427.0,1.0,0.0,2.0,0.0,3.0,0.0,1.0,2.0,1.0,1.0,2.0,1.0,0.0,0.0,1.0,1.0
1.0,12.0,1.0,0.0,1154.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,3.0,1.0,1.0,0.0,0.0,1.0,1.0
1.0,12.0,1.0,4.0,2570.0,1.0,0.0,2.0,0.0,2.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0
2.0,36.0,2.0,9.0,3990.0,1.0,0.0,3.0,0.0,4.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0
1.0,12.0,1.0,4.0,618.0,1.0,0.0,4.0,0.0,2.0,0.0,1.0,2.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0
1.0,10.0,2.0,0.0,1597.0,0.0,0.0,4.0,2.0,2.0,0.0,0.0,2.0,1.0,1.0,1.0,2.0,0.0,1.0,1.0,0.0
1.0,12.0,2.0,4.0,1995.0,1.0,1.0,4.0,0.0,4.0,2.0,1.0,0.0,1.0,2.0,2.0,1.0,1.0,0.0,1.0,1.0
1.0,24.0,2.0,3.0,1377.0,1.0,1.0,4.0,0.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,0.0,0.0,1.0,0.0
0.0,1.0,1.0,0.0,3500.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
2.0,18.0,1.0,3.0,3114.0,0.0,1.0,4.0,0.0,4.0,2.0,1.0,2.0,1.0,1.0,2.0,1.0,0.0,0.0,1.0,1.0
2.0,36.0,0.0,9.0,1196.0,1.0,0.0,4.0,0.0,4.0,2.0,1.0,2.0,0.0,2.0,3.0,1.0,1.0,0.0,1.0,1.0
1.0,36.0,0.0,1.0,4686.0,1.0,0.0,2.0,0.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,0.0,0.0,1.0,0.0
0.0,37.0,1.0,2.0,398.0,0.0,0.0,1.0,2.0,4.0,0.0,1.0,0.0,0.0,4.0,0.0,2.0,0.0,0.0,0.0,1.0
2.0,20.0,0.0,4.0,2039.0,1.0,2.0,3.0,0.0,4.0,3.0,1.0,2.0,2.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0
1.0,18.0,2.0,0.0,3422.0,1.0,1.0,4.0,0.0,4.0,1.0,1.0,2.0,1.0,3.0,2.0,2.0,0.0,0.0,1.0,1.0
2.0,2.0,1.0,9.0,17119.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,4.0,3.0,2.0,1.0,0.0,1.0,1.0
0.0,19.0,0.0,0.0,8800.0,0.0,0.0,4.0,1.0,1.0,2.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
2.0,12.0,1.0,0.0,1938.0,1.0,1.0,4.0,0.0,4.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0
0.0,6.0,0.0,0.0,895.0,0.0,0.0,3.0,2.0,1.0,2.0,0.0,0.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0
1.0,24.0,1.0,4.0,2241.0,1.0,0.0,4.0,0.0,4.0,0.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,0.0
1.0,12.0,2.0,6.0,9664.0,1.0,2.0,3.0,1.0,3.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0
2.0,24.0,1.0,0.0,1555.0,1.0,1.0,4.0,0.0,3.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0
1.0,12.0,2.0,0.0,6313.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,1.0,2.0,0.0,1.0,1.0,0.0,1.0,0.0
1.0,10.0,2.0,3.0,2141.0,1.0,1.0,4.0,0.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,0.0,0.0,1.0,0.0
2.0,9.0,1.0,0.0,1052.0,1.0,1.0,3.0,0.0,4.0,0.0,1.0,2.0,1.0,1.0,2.0,1.0,0.0,0.0,1.0,0.0
1.0,12.0,2.0,1.0,7596.0,1.0,1.0,1.0,0.0,2.0,3.0,1.0,2.0,2.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0
1.0,12.0,1.0,3.0,1355.0,1.0,0.0,4.0,0.0,3.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0
1.0,0.0,2.0,0.0,2069.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0
1.0,24.0,1.0,4.0,1657.0,1.0,0.0,4.0,0.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0
1.0,6.0,1.0,0.0,1228.0,1.0,0.0,2.0,0.0,1.0,1.0,1.0,2.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,699.0,0.0,0.0,1.0,0.0,4.0,2.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
1.0,18.0,1.0,3.0,1274.0,1.0,0.0,3.0,0.0,4.0,0.0,0.0,2.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0
2.0,12.0,2.0,4.0,960.0,1.0,1.0,3.0,0.0,4.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0
2.0,15.0,1.0,0.0,1282.0,1.0,0.0,4.0,0.0,4.0,0.0,0.0,2.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0
2.0,1.0,2.0,9.0,15901.0,0.0,2.0,4.0,2.0,2.0,1.0,1.0,2.0,2.0,4.0,3.0,1.0,1.0,1.0,0.0,1.0
2.0,24.0,1.0,3.0,766.0,1.0,1.0,4.0,0.0,4.0,0.0,1.0,2.0,0.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0
2.0,0.0,2.0,7.0,11700.0,0.0,0.0,3.0,0.0,1.0,0.0,1.0,2.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0
2.0,18.0,1.0,0.0,3422.0,0.0,0.0,2.0,0.0,4.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,0.0,0.0,1.0,1.0
1.0,12.0,1.0,4.0,2753.0,1.0,1.0,1.0,0.0,4.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0
2.0,24.0,1.0,4.0,1559.0,2.0,0.0,3.0,0.0,3.0,2.0,0.0,2.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0
2.0,9.0,1.0,3.0,1258.0,1.0,0.0,2.0,0.0,4.0,2.0,1.0,2.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0
1.0,12.0,1.0,9.0,1546.0,1.0,0.0,2.0,0.0,1.0,0.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0
2.0,0.0,2.0,9.0,10440.0,2.0,2.0,1.0,2.0,4.0,0.0,0.0,2.0,1.0,1.0,0.0,2.0,0.0,1.0,1.0,0.0
2.0,36.0,1.0,4.0,10366.0,1.0,1.0,2.0,0.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,1.0,0.0,0.0,1.0,1.0
0.0,18.0,1.0,0.0,1555.0,1.0,0.0,4.0,0.0,3.0,2.0,0.0,0.0,1.0,1.0,2.0,1.0,1.0,0.0,0.0,1.0
1.0,48.0,1.0,3.0,8229.0,1.0,0.0,4.0,0.0,4.0,3.0,1.0,2.0,2.0,2.0,3.0,2.0,1.0,0.0,1.0,0.0
1.0,12.0,1.0,3.0,3518.0,1.0,1.0,2.0,0.0,4.0,0.0,1.0,2.0,1.0,1.0,2.0,1.0,0.0,0.0,1.0,1.0
2.0,36.0,2.0,3.0,2427.0,0.0,1.0,4.0,0.0,4.0,2.0,1.0,2.0,1.0,2.0,2.0,1.0,0.0,0.0,1.0,1.0
2.0,24.0,1.0,4.0,1237.0,1.0,0.0,3.0,0.0,1.0,0.0,1.0,2.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,1.0
2.0,2.0,0.0,9.0,18902.0,2.0,2.0,1.0,1.0,4.0,0.0,0.0,2.0,1.0,4.0,3.0,2.0,1.0,1.0,1.0,0.0
1.0,9.0,1.0,7.0,1295.0,1.0,1.0,4.0,0.0,4.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0
0.0,27.0,1.0,0.0,5886.0,0.0,0.0,2.0,1.0,4.0,2.0,1.0,1.0,1.0,4.0,0.0,1.0,0.0,0.0,0.0,1.0
1.0,24.0,1.0,4.0,6872.0,1.0,0.0,3.0,0.0,3.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0
1.0,36.0,1.0,0.0,2134.0,1.0,0.0,4.0,0.0,4.0,2.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0
1.0,24.0,1.0,0.0,12389.0,1.0,1.0,2.0,0.0,4.0,3.0,1.0,2.0,1.0,1.0,2.0,1.0,0.0,0.0,1.0,0.0
2.0,12.0,1.0,0.0,1239.0,1.0,0.0,3.0,0.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0
1.0,24.0,1.0,4.0,1553.0,1.0,0.0,4.0,0.0,3.0,0.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,0.0,1.0,1.0
0.0,0.0,0.0,0.0,2800.0,0.0,0.0,1.0,0.0,1.0,2.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
2.0,24.0,1.0,0.0,1659.0,1.0,0.0,1.0,1.0,2.0,3.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0
1.0,0.0,1.0,9.0,13299.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,2.0,1.0,2.0,3.0,1.0,0.0,1.0,1.0,0.0
