status,month,credit_history,purpose,credit_amount,savings,employment,investment_as_income_percentage,other_debtors,residence_since,property,age,installment_plans,housing,number_of_credits,skill_level,people_liable_for,telephone,foreign_worker,sex,output,decision
A13,77,A32,A46,19250,A62,A73,3,A102,3,A122,0,A143,A152,3,A173,1,A192,A202,A92,0.499141,NEGATIVE
A13,77,A32,A46,19250,A62,A73,3,A102,3,A122,1,A143,A152,3,A173,1,A192,A202,A92,0.547903,POSITIVE
A13,76,A32,A45,17501,A61,A73,3,A101,1,A121,0,A143,A153,1,A171,1,A191,A202,A91,0.473825,NEGATIVE
A13,76,A32,A45,17501,A61,A73,3,A101,1,A121,1,A143,A153,1,A171,1,A191,A202,A91,0.522785,POSITIVE
A13,71,A32,A45,17501,A61,A73,1,A101,1,A123,0,A143,A151,3,A171,1,A191,A202,A91,0.490853,NEGATIVE
A13,71,A32,A45,17501,A61,A73,1,A101,1,A123,1,A143,A151,3,A171,1,A191,A202,A91,0.539753,POSITIVE
A13,76,A32,A48,17501,A61,A73,1,A101,1,A123,0,A143,A153,1,A171,1,A191,A202,A91,0.498971,NEGATIVE
A13,76,A32,A48,17501,A61,A73,1,A101,1,A123,1,A143,A153,1,A171,1,A191,A202,A91,0.547763,POSITIVE
A13,71,A32,A45,17501,A61,A73,1,A101,1,A123,0,A143,A153,1,A171,1,A191,A202,A91,0.482622,NEGATIVE
A13,71,A32,A45,17501,A61,A73,1,A101,1,A123,1,A143,A153,1,A171,1,A191,A202,A91,0.531602,POSITIVE
A13,76,A32,A45,17501,A61,A73,1,A101,1,A121,0,A143,A153,3,A171,1,A191,A202,A91,0.480483,NEGATIVE
A13,76,A32,A45,17501,A61,A73,1,A101,1,A121,1,A143,A153,3,A171,1,A191,A202,A91,0.529410,POSITIVE
A13,71,A32,A45,15001,A61,A73,3,A101,1,A123,0,A143,A151,3,A171,1,A191,A202,A91,0.480428,NEGATIVE
A13,71,A32,A45,15001,A61,A73,3,A101,1,A123,1,A143,A151,3,A171,1,A191,A202,A91,0.529368,POSITIVE
A13,76,A32,A48,15001,A61,A73,3,A101,1,A123,0,A143,A153,1,A171,1,A191,A202,A91,0.488537,NEGATIVE
A13,76,A32,A48,15001,A61,A73,3,A101,1,A123,1,A143,A153,1,A171,1,A191,A202,A91,0.537359,POSITIVE
A13,71,A32,A45,15001,A61,A73,3,A101,1,A123,0,A143,A153,1,A171,1,A191,A202,A91,0.472223,NEGATIVE
A13,71,A32,A45,15001,A61,A73,3,A101,1,A123,1,A143,A153,1,A171,1,A191,A202,A91,0.521106,POSITIVE
A13,76,A32,A45,15001,A61,A73,3,A101,1,A121,0,A143,A153,3,A171,1,A191,A202,A91,0.469968,NEGATIVE
A13,76,A32,A45,15001,A61,A73,3,A101,1,A121,1,A143,A153,3,A171,1,A191,A202,A91,0.519013,POSITIVE
A13,76,A32,A48,15001,A61,A73,1,A101,1,A123,0,A143,A153,3,A171,1,A191,A202,A91,0.495131,NEGATIVE
A13,76,A32,A48,15001,A61,A73,1,A101,1,A123,1,A143,A153,3,A171,1,A191,A202,A91,0.543957,POSITIVE
A13,71,A32,A45,15001,A61,A73,1,A101,1,A123,0,A143,A153,3,A171,1,A191,A202,A91,0.478833,NEGATIVE
A13,71,A32,A45,15001,A61,A73,1,A101,1,A123,1,A143,A153,3,A171,1,A191,A202,A91,0.527762,POSITIVE
A13,76,A32,A45,15001,A61,A73,1,A101,1,A123,0,A143,A153,1,A171,1,A191,A202,A91,0.499254,NEGATIVE
A13,76,A32,A45,15001,A61,A73,1,A101,1,A123,1,A143,A153,1,A171,1,A191,A202,A91,0.548029,POSITIVE
A13,71,A32,A45,17501,A61,A73,3,A103,1,A123,0,A141,A151,1,A171,1,A191,A202,A91,0.473389,NEGATIVE
A13,71,A32,A45,17501,A61,A73,3,A103,1,A123,1,A141,A151,1,A171,1,A191,A202,A91,0.522288,POSITIVE
A13,71,A32,A48,17501,A61,A73,3,A103,1,A121,0,A141,A153,3,A171,1,A191,A202,A91,0.489138,NEGATIVE
A13,71,A32,A48,17501,A61,A73,3,A103,1,A121,1,A141,A153,3,A171,1,A191,A202,A91,0.537988,POSITIVE
A13,79,A32,A49,19750,A63,A73,3,A103,3,A122,0,A141,A152,3,A174,1,A192,A202,A92,0.498127,NEGATIVE
A13,79,A32,A49,19750,A63,A73,3,A103,3,A122,1,A141,A152,3,A174,1,A192,A202,A92,0.547003,POSITIVE
A13,72,A32,A45,18000,A61,A73,3,A103,1,A121,0,A141,A151,3,A172,1,A191,A202,A91,0.498644,NEGATIVE
A13,72,A32,A45,18000,A61,A73,3,A103,1,A121,1,A141,A151,3,A172,1,A191,A202,A91,0.547530,POSITIVE
A13,71,A32,A45,17501,A61,A73,3,A103,1,A121,0,A141,A153,1,A171,1,A191,A202,A91,0.493199,NEGATIVE
A13,71,A32,A45,17501,A61,A73,3,A103,1,A121,1,A141,A153,1,A171,1,A191,A202,A91,0.542083,POSITIVE
A13,71,A32,A45,17501,A61,A73,1,A103,1,A123,0,A141,A151,3,A171,1,A191,A202,A91,0.480047,NEGATIVE
A13,71,A32,A45,17501,A61,A73,1,A103,1,A123,1,A141,A151,3,A171,1,A191,A202,A91,0.528929,POSITIVE
A13,76,A32,A48,17501,A61,A73,1,A103,1,A123,0,A141,A153,1,A171,1,A191,A202,A91,0.488126,NEGATIVE
A13,76,A32,A48,17501,A61,A73,1,A103,1,A123,1,A141,A153,1,A171,1,A191,A202,A91,0.536995,POSITIVE
A13,71,A32,A45,17501,A61,A73,1,A103,1,A123,0,A141,A153,1,A171,1,A191,A202,A91,0.471828,NEGATIVE
A13,71,A32,A45,17501,A61,A73,1,A103,1,A123,1,A141,A153,1,A171,1,A191,A202,A91,0.520755,POSITIVE
A13,71,A32,A45,17501,A61,A73,1,A103,1,A121,0,A141,A153,3,A171,1,A191,A202,A91,0.499825,NEGATIVE
A13,71,A32,A45,17501,A61,A73,1,A103,1,A121,1,A141,A153,3,A171,1,A191,A202,A91,0.548654,POSITIVE
A13,71,A32,A45,15001,A61,A73,3,A103,1,A123,0,A141,A151,3,A171,1,A191,A202,A91,0.469563,NEGATIVE
A13,71,A32,A45,15001,A61,A73,3,A103,1,A123,1,A141,A151,3,A171,1,A191,A202,A91,0.518502,POSITIVE
A13,76,A32,A48,15001,A61,A73,3,A103,1,A123,0,A141,A153,1,A171,1,A191,A202,A91,0.477583,NEGATIVE
A13,76,A32,A48,15001,A61,A73,3,A103,1,A123,1,A141,A153,1,A171,1,A191,A202,A91,0.526557,POSITIVE
A13,71,A32,A45,15001,A61,A73,3,A103,1,A123,0,A141,A153,1,A171,1,A191,A202,A91,0.461409,NEGATIVE
A13,71,A32,A45,15001,A61,A73,3,A103,1,A123,1,A141,A153,1,A171,1,A191,A202,A91,0.510254,POSITIVE
A13,76,A32,A45,15001,A61,A73,3,A103,1,A123,0,A141,A151,1,A171,1,A191,A202,A91,0.489959,NEGATIVE
A13,76,A32,A45,15001,A61,A73,3,A103,1,A123,1,A141,A151,1,A171,1,A191,A202,A91,0.538834,POSITIVE
A13,71,A32,A45,15001,A61,A73,3,A103,1,A121,0,A141,A153,3,A171,1,A191,A202,A91,0.489346,NEGATIVE
A13,71,A32,A45,15001,A61,A73,3,A103,1,A121,1,A141,A153,3,A171,1,A191,A202,A91,0.538252,POSITIVE
A13,76,A32,A48,15001,A61,A73,1,A103,1,A123,0,A141,A153,3,A171,1,A191,A202,A91,0.484244,NEGATIVE
A13,76,A32,A48,15001,A61,A73,1,A103,1,A123,1,A141,A153,3,A171,1,A191,A202,A91,0.533189,POSITIVE
A13,71,A32,A45,15001,A61,A73,1,A103,1,A123,0,A141,A153,3,A171,1,A191,A202,A91,0.467987,NEGATIVE
A13,71,A32,A45,15001,A61,A73,1,A103,1,A123,1,A141,A153,3,A171,1,A191,A202,A91,0.516922,POSITIVE
A13,76,A32,A45,15001,A61,A73,1,A103,1,A123,0,A141,A151,3,A171,1,A191,A202,A91,0.496569,NEGATIVE
A13,76,A32,A45,15001,A61,A73,1,A103,1,A123,1,A141,A151,3,A171,1,A191,A202,A91,0.545399,POSITIVE
A13,76,A32,A45,15001,A61,A73,1,A103,1,A123,0,A141,A153,1,A171,1,A191,A202,A91,0.488379,NEGATIVE
A13,76,A32,A45,15001,A61,A73,1,A103,1,A123,1,A141,A153,1,A171,1,A191,A202,A91,0.537217,POSITIVE
A13,74,A32,A49,19750,A63,A73,3,A102,3,A123,0,A142,A153,3,A174,1,A192,A202,A92,0.453639,NEGATIVE
A13,74,A32,A49,19750,A63,A73,3,A102,3,A123,1,A142,A153,3,A174,1,A192,A202,A92,0.502399,POSITIVE
A13,79,A32,A49,19750,A63,A73,3,A102,3,A123,0,A142,A152,3,A174,1,A192,A202,A92,0.453559,NEGATIVE
A13,79,A32,A49,19750,A63,A73,3,A102,3,A123,1,A142,A152,3,A174,1,A192,A202,A92,0.502364,POSITIVE
A13,74,A32,A47,19750,A63,A73,3,A102,3,A123,0,A142,A152,3,A174,1,A192,A202,A92,0.453469,NEGATIVE
A13,74,A32,A47,19750,A63,A73,3,A102,3,A123,1,A142,A152,3,A174,1,A192,A202,A92,0.502242,POSITIVE
A13,77,A32,A48,19250,A62,A73,3,A102,3,A123,0,A142,A152,1,A173,1,A192,A202,A92,0.452316,NEGATIVE
A13,77,A32,A48,19250,A62,A73,3,A102,3,A123,1,A142,A152,1,A173,1,A192,A202,A92,0.501095,POSITIVE
A13,71,A32,A45,17501,A61,A73,3,A101,1,A121,0,A141,A151,1,A171,1,A191,A202,A91,0.458220,NEGATIVE
A13,71,A32,A45,17501,A61,A73,3,A101,1,A121,1,A141,A151,1,A171,1,A191,A202,A91,0.507107,POSITIVE
A13,73,A32,A46,18250,A62,A73,1,A101,1,A123,0,A141,A152,1,A172,1,A191,A202,A91,0.452778,NEGATIVE
A13,73,A32,A46,18250,A62,A73,1,A101,1,A123,1,A141,A152,1,A172,1,A191,A202,A91,0.501622,POSITIVE
A13,71,A32,A45,17501,A61,A73,1,A101,1,A121,0,A141,A151,3,A171,1,A191,A202,A91,0.464823,NEGATIVE
A13,71,A32,A45,17501,A61,A73,1,A101,1,A121,1,A141,A151,3,A171,1,A191,A202,A91,0.513730,POSITIVE
A13,76,A32,A48,17501,A61,A73,1,A101,1,A121,0,A141,A153,1,A171,1,A191,A202,A91,0.472848,NEGATIVE
A13,76,A32,A48,17501,A61,A73,1,A101,1,A121,1,A141,A153,1,A171,1,A191,A202,A91,0.521807,POSITIVE
A13,71,A32,A45,17501,A61,A73,1,A101,1,A121,0,A141,A153,1,A171,1,A191,A202,A91,0.456695,NEGATIVE
A13,71,A32,A45,17501,A61,A73,1,A101,1,A121,1,A141,A153,1,A171,1,A191,A202,A91,0.505494,POSITIVE
A13,76,A32,A45,17501,A61,A73,1,A101,1,A121,0,A141,A151,1,A171,1,A191,A202,A91,0.485140,NEGATIVE
A13,76,A32,A45,17501,A61,A73,1,A101,1,A121,1,A141,A151,1,A171,1,A191,A202,A91,0.534038,POSITIVE
A13,75,A32,A47,16250,A62,A73,3,A102,2,A123,0,A142,A152,2,A173,1,A192,A202,A92,0.452997,NEGATIVE
A13,75,A32,A47,16250,A62,A73,3,A102,2,A123,1,A142,A152,2,A173,1,A192,A202,A92,0.501767,POSITIVE
A13,71,A32,A45,15001,A61,A73,3,A101,1,A121,0,A141,A151,3,A171,1,A191,A202,A91,0.454440,NEGATIVE
A13,71,A32,A45,15001,A61,A73,3,A101,1,A121,1,A141,A151,3,A171,1,A191,A202,A91,0.503313,POSITIVE
A13,71,A32,A48,15001,A61,A73,3,A101,1,A121,0,A141,A153,1,A171,1,A191,A202,A91,0.492585,NEGATIVE
A13,71,A32,A48,15001,A61,A73,3,A101,1,A121,1,A141,A153,1,A171,1,A191,A202,A91,0.541383,POSITIVE
A13,71,A32,A45,15250,A61,A73,3,A101,1,A121,0,A141,A153,1,A171,1,A191,A202,A91,0.455411,NEGATIVE
A13,71,A32,A45,15250,A61,A73,3,A101,1,A121,1,A141,A153,1,A171,1,A191,A202,A91,0.504307,POSITIVE
A13,76,A32,A45,15001,A61,A73,3,A101,1,A121,0,A141,A151,1,A171,1,A191,A202,A91,0.474633,NEGATIVE
A13,76,A32,A45,15001,A61,A73,3,A101,1,A121,1,A141,A151,1,A171,1,A191,A202,A91,0.523639,POSITIVE
A13,71,A32,A45,15001,A61,A73,1,A101,1,A123,0,A141,A151,1,A171,1,A191,A202,A91,0.483535,NEGATIVE
A13,71,A32,A45,15001,A61,A73,1,A101,1,A123,1,A141,A151,1,A171,1,A191,A202,A91,0.532438,POSITIVE
A13,71,A32,A48,15001,A61,A73,1,A101,1,A121,0,A141,A153,3,A171,1,A191,A202,A91,0.499225,NEGATIVE
A13,71,A32,A48,15001,A61,A73,1,A101,1,A121,1,A141,A153,3,A171,1,A191,A202,A91,0.548016,POSITIVE
A13,71,A32,A45,15001,A61,A73,1,A101,1,A121,0,A141,A153,3,A171,1,A191,A202,A91,0.452827,NEGATIVE
A13,71,A32,A45,15001,A61,A73,1,A101,1,A121,1,A141,A153,3,A171,1,A191,A202,A91,0.501671,POSITIVE
A13,76,A32,A45,15001,A61,A73,1,A101,1,A121,0,A141,A151,3,A171,1,A191,A202,A91,0.481291,NEGATIVE
A13,76,A32,A45,15001,A61,A73,1,A101,1,A121,1,A141,A151,3,A171,1,A191,A202,A91,0.530306,POSITIVE
A13,76,A32,A45,15001,A61,A73,1,A101,1,A121,0,A141,A153,1,A171,1,A191,A202,A91,0.473086,NEGATIVE
A13,76,A32,A45,15001,A61,A73,1,A101,1,A121,1,A141,A153,1,A171,1,A191,A202,A91,0.522014,POSITIVE
A13,66,A32,A45,17501,A61,A73,3,A103,1,A123,0,A143,A153,3,A171,1,A191,A202,A91,0.498990,NEGATIVE
A13,66,A32,A45,17501,A61,A73,3,A103,1,A123,1,A143,A153,3,A171,1,A191,A202,A91,0.547768,POSITIVE
A13,61,A32,A45,17501,A61,A73,3,A101,1,A123,0,A143,A151,3,A171,1,A191,A202,A91,0.494082,NEGATIVE
A13,61,A32,A45,17501,A61,A73,3,A101,1,A123,1,A143,A151,3,A171,1,A191,A202,A91,0.542915,POSITIVE
A13,61,A32,A45,17501,A61,A73,3,A101,1,A123,0,A143,A153,1,A171,1,A191,A202,A91,0.485847,NEGATIVE
A13,61,A32,A45,17501,A61,A73,3,A101,1,A123,1,A143,A153,1,A171,1,A191,A202,A91,0.534772,POSITIVE
A13,66,A32,A45,17501,A61,A73,3,A101,1,A121,0,A143,A153,3,A171,1,A191,A202,A91,0.483678,NEGATIVE
A13,66,A32,A45,17501,A61,A73,3,A101,1,A121,1,A143,A153,3,A171,1,A191,A202,A91,0.532580,POSITIVE
A13,61,A32,A45,17501,A61,A73,1,A101,1,A123,0,A143,A153,3,A171,1,A191,A202,A91,0.492455,NEGATIVE
A13,61,A32,A45,17501,A61,A73,1,A101,1,A123,1,A143,A153,3,A171,1,A191,A202,A91,0.541345,POSITIVE
A13,66,A32,A48,15001,A61,A73,3,A101,1,A123,0,A143,A153,3,A171,1,A191,A202,A91,0.498301,NEGATIVE
A13,66,A32,A48,15001,A61,A73,3,A101,1,A123,1,A143,A153,3,A171,1,A191,A202,A91,0.547115,POSITIVE
A13,61,A32,A45,15001,A61,A73,3,A101,1,A123,0,A143,A153,3,A171,1,A191,A202,A91,0.481981,NEGATIVE
A13,61,A32,A45,15001,A61,A73,3,A101,1,A123,1,A143,A153,3,A171,1,A191,A202,A91,0.530979,POSITIVE
A13,61,A32,A45,17501,A61,A73,3,A103,1,A123,0,A141,A151,3,A171,1,A191,A202,A91,0.483271,NEGATIVE
A13,61,A32,A45,17501,A61,A73,3,A103,1,A123,1,A141,A151,3,A171,1,A191,A202,A91,0.532175,POSITIVE
A13,66,A32,A48,17501,A61,A73,3,A103,1,A123,0,A141,A153,1,A171,1,A191,A202,A91,0.491309,NEGATIVE
A13,66,A32,A48,17501,A61,A73,3,A103,1,A123,1,A141,A153,1,A171,1,A191,A202,A91,0.540175,POSITIVE
A13,61,A32,A45,17501,A61,A73,3,A103,1,A123,0,A141,A153,1,A171,1,A191,A202,A91,0.475017,NEGATIVE
A13,61,A32,A45,17501,A61,A73,3,A103,1,A123,1,A141,A153,1,A171,1,A191,A202,A91,0.523887,POSITIVE
A13,66,A32,A45,17501,A61,A73,3,A103,1,A121,0,A141,A153,3,A171,1,A191,A202,A91,0.472822,NEGATIVE
A13,66,A32,A45,17501,A61,A73,3,A103,1,A121,1,A141,A153,3,A171,1,A191,A202,A91,0.521705,POSITIVE
A13,66,A32,A48,17501,A61,A73,1,A103,1,A123,0,A141,A153,3,A171,1,A191,A202,A91,0.497934,NEGATIVE
A13,66,A32,A48,17501,A61,A73,1,A103,1,A123,1,A141,A153,3,A171,1,A191,A202,A91,0.546736,POSITIVE
A13,61,A32,A45,17501,A61,A73,1,A103,1,A123,0,A141,A153,3,A171,1,A191,A202,A91,0.481646,NEGATIVE
A13,61,A32,A45,17501,A61,A73,1,A103,1,A123,1,A141,A153,3,A171,1,A191,A202,A91,0.530555,POSITIVE
A13,66,A32,A48,15001,A61,A73,3,A103,1,A123,0,A141,A153,3,A171,1,A191,A202,A91,0.487441,NEGATIVE
A13,66,A32,A48,15001,A61,A73,3,A103,1,A123,1,A141,A153,3,A171,1,A191,A202,A91,0.536313,POSITIVE
A13,61,A32,A45,15001,A61,A73,3,A103,1,A123,0,A141,A153,3,A171,1,A191,A202,A91,0.471190,NEGATIVE
A13,61,A32,A45,15001,A61,A73,3,A103,1,A123,1,A141,A153,3,A171,1,A191,A202,A91,0.520040,POSITIVE
A13,66,A32,A45,15001,A61,A73,3,A103,1,A123,0,A141,A151,3,A171,1,A191,A202,A91,0.499769,NEGATIVE
A13,66,A32,A45,15001,A61,A73,3,A103,1,A123,1,A141,A151,3,A171,1,A191,A202,A91,0.548645,POSITIVE
A13,66,A32,A45,15001,A61,A73,3,A103,1,A123,0,A141,A153,1,A171,1,A191,A202,A91,0.491608,NEGATIVE
A13,66,A32,A45,15001,A61,A73,3,A103,1,A123,1,A141,A153,1,A171,1,A191,A202,A91,0.540426,POSITIVE
A13,66,A32,A45,15001,A61,A73,1,A103,1,A123,0,A141,A153,3,A171,1,A191,A202,A91,0.498218,NEGATIVE
A13,66,A32,A45,15001,A61,A73,1,A103,1,A123,1,A141,A153,3,A171,1,A191,A202,A91,0.546972,POSITIVE
A13,63,A32,A46,18250,A62,A73,3,A101,1,A123,0,A141,A152,1,A172,1,A191,A202,A91,0.455937,NEGATIVE
A13,63,A32,A46,18250,A62,A73,3,A101,1,A123,1,A141,A152,1,A172,1,A191,A202,A91,0.504820,POSITIVE
A13,61,A32,A45,17501,A61,A73,3,A101,1,A121,0,A141,A151,3,A171,1,A191,A202,A91,0.467946,NEGATIVE
A13,61,A32,A45,17501,A61,A73,3,A101,1,A121,1,A141,A151,3,A171,1,A191,A202,A91,0.516911,POSITIVE
A13,66,A32,A48,17501,A61,A73,3,A101,1,A121,0,A141,A153,1,A171,1,A191,A202,A91,0.476038,NEGATIVE
A13,66,A32,A48,17501,A61,A73,3,A101,1,A121,1,A141,A153,1,A171,1,A191,A202,A91,0.524953,POSITIVE
A13,61,A32,A45,17501,A61,A73,3,A101,1,A121,0,A141,A153,1,A171,1,A191,A202,A91,0.459841,NEGATIVE
A13,61,A32,A45,17501,A61,A73,3,A101,1,A121,1,A141,A153,1,A171,1,A191,A202,A91,0.508709,POSITIVE
A13,66,A32,A45,17501,A61,A73,3,A101,1,A121,0,A141,A151,1,A171,1,A191,A202,A91,0.488322,NEGATIVE
A13,66,A32,A45,17501,A61,A73,3,A101,1,A121,1,A141,A151,1,A171,1,A191,A202,A91,0.537281,POSITIVE
A13,61,A32,A45,17501,A61,A73,1,A101,1,A123,0,A141,A151,1,A171,1,A191,A202,A91,0.497224,NEGATIVE
A13,61,A32,A45,17501,A61,A73,1,A101,1,A123,1,A141,A151,1,A171,1,A191,A202,A91,0.546003,POSITIVE
A13,66,A32,A48,17501,A61,A73,1,A101,1,A121,0,A141,A153,3,A171,1,A191,A202,A91,0.482639,NEGATIVE
A13,66,A32,A48,17501,A61,A73,1,A101,1,A121,1,A141,A153,3,A171,1,A191,A202,A91,0.531621,POSITIVE
A13,61,A32,A45,17501,A61,A73,1,A101,1,A121,0,A141,A153,3,A171,1,A191,A202,A91,0.466372,NEGATIVE
A13,61,A32,A45,17501,A61,A73,1,A101,1,A121,1,A141,A153,3,A171,1,A191,A202,A91,0.515361,POSITIVE
A13,66,A32,A45,17501,A61,A73,1,A101,1,A121,0,A141,A151,3,A171,1,A191,A202,A91,0.495007,NEGATIVE
A13,66,A32,A45,17501,A61,A73,1,A101,1,A121,1,A141,A151,3,A171,1,A191,A202,A91,0.543894,POSITIVE
A13,66,A32,A45,17501,A61,A73,1,A101,1,A121,0,A141,A153,1,A171,1,A191,A202,A91,0.486757,NEGATIVE
A13,66,A32,A45,17501,A61,A73,1,A101,1,A121,1,A141,A153,1,A171,1,A191,A202,A91,0.535663,POSITIVE
A13,61,A32,A45,15001,A61,A73,3,A101,1,A123,0,A141,A151,1,A171,1,A191,A202,A91,0.486686,NEGATIVE
A13,61,A32,A45,15001,A61,A73,3,A101,1,A123,1,A141,A151,1,A171,1,A191,A202,A91,0.535622,POSITIVE
A13,66,A32,A48,15001,A61,A73,3,A101,1,A121,0,A141,A153,3,A171,1,A191,A202,A91,0.472196,NEGATIVE
A13,66,A32,A48,15001,A61,A73,3,A101,1,A121,1,A141,A153,3,A171,1,A191,A202,A91,0.521109,POSITIVE
A13,61,A32,A45,15001,A61,A73,3,A101,1,A121,0,A141,A153,3,A171,1,A191,A202,A91,0.455984,NEGATIVE
A13,61,A32,A45,15001,A61,A73,3,A101,1,A121,1,A141,A153,3,A171,1,A191,A202,A91,0.504884,POSITIVE
A13,66,A32,A45,15001,A61,A73,3,A101,1,A121,0,A141,A151,3,A171,1,A191,A202,A91,0.484486,NEGATIVE
A13,66,A32,A45,15001,A61,A73,3,A101,1,A121,1,A141,A151,3,A171,1,A191,A202,A91,0.533446,POSITIVE
A13,66,A32,A45,15001,A61,A73,3,A101,1,A121,0,A141,A153,1,A171,1,A191,A202,A91,0.476306,NEGATIVE
A13,66,A32,A45,15001,A61,A73,3,A101,1,A121,1,A141,A153,1,A171,1,A191,A202,A91,0.525251,POSITIVE
A13,61,A32,A45,15001,A61,A73,1,A101,1,A123,0,A141,A151,3,A171,1,A191,A202,A91,0.493325,NEGATIVE
A13,61,A32,A45,15001,A61,A73,1,A101,1,A123,1,A141,A151,3,A171,1,A191,A202,A91,0.542208,POSITIVE
A13,61,A32,A45,15001,A61,A73,1,A101,1,A123,0,A141,A153,1,A171,1,A191,A202,A91,0.485121,NEGATIVE
A13,61,A32,A45,15001,A61,A73,1,A101,1,A123,1,A141,A153,1,A171,1,A191,A202,A91,0.534063,POSITIVE
A13,66,A32,A45,15001,A61,A73,1,A101,1,A121,0,A141,A153,3,A171,1,A191,A202,A91,0.482921,NEGATIVE
A13,66,A32,A45,15001,A61,A73,1,A101,1,A121,1,A141,A153,3,A171,1,A191,A202,A91,0.531856,POSITIVE
A13,71,A32,A40,17750,A61,A73,3,A103,1,A123,0,A143,A151,1,A171,1,A191,A202,A91,0.496050,NEGATIVE
A13,71,A32,A40,17750,A61,A73,3,A103,1,A123,1,A143,A151,1,A171,1,A191,A202,A91,0.544897,POSITIVE
A13,79,A32,A44,19750,A63,A73,3,A103,3,A122,0,A143,A153,3,A174,1,A192,A202,A92,0.497256,NEGATIVE
A13,79,A32,A44,19750,A63,A73,3,A103,3,A122,1,A143,A153,3,A174,1,A192,A202,A92,0.546049,POSITIVE
A13,76,A32,A40,17501,A61,A73,3,A103,1,A121,0,A143,A153,1,A171,1,A191,A202,A91,0.490217,NEGATIVE
A13,76,A32,A40,17501,A61,A73,3,A103,1,A121,1,A143,A153,1,A171,1,A191,A202,A91,0.539106,POSITIVE
A13,71,A32,A43,17501,A61,A73,1,A103,1,A123,0,A143,A153,3,A171,1,A191,A202,A91,0.494968,NEGATIVE
A13,71,A32,A43,17501,A61,A73,1,A103,1,A123,1,A143,A153,3,A171,1,A191,A202,A91,0.543764,POSITIVE
A13,73,A32,A41,18250,A62,A73,1,A103,1,A123,0,A143,A152,3,A172,1,A191,A202,A91,0.499250,NEGATIVE
A13,73,A32,A41,18250,A62,A73,1,A103,1,A123,1,A143,A152,3,A172,1,A191,A202,A91,0.548025,POSITIVE
A13,71,A32,A40,17501,A61,A73,1,A103,1,A123,0,A143,A153,1,A171,1,A191,A202,A91,0.499030,NEGATIVE
A13,71,A32,A40,17501,A61,A73,1,A103,1,A123,1,A143,A153,1,A171,1,A191,A202,A91,0.547883,POSITIVE
A13,76,A32,A40,17501,A61,A73,1,A103,1,A121,0,A143,A153,3,A171,1,A191,A202,A91,0.496857,NEGATIVE
A13,76,A32,A40,17501,A61,A73,1,A103,1,A121,1,A143,A153,3,A171,1,A191,A202,A91,0.545730,POSITIVE
A13,71,A32,A40,15001,A61,A73,3,A103,1,A123,0,A143,A151,3,A171,1,A191,A202,A91,0.496757,NEGATIVE
A13,71,A32,A40,15001,A61,A73,3,A103,1,A123,1,A143,A151,3,A171,1,A191,A202,A91,0.545615,POSITIVE
A13,71,A32,A40,15001,A61,A73,3,A103,1,A123,0,A143,A153,1,A171,1,A191,A202,A91,0.488566,NEGATIVE
