status,month,credit_history,purpose,credit_amount,savings,employment,investment_as_income_percentage,other_debtors,residence_since,property,age,installment_plans,housing,number_of_credits,skill_level,people_liable_for,telephone,foreign_worker,sex,output,decision
A13,19,A32,A49,15562,A63,A73,1,A103,3,A122,0,A143,A153,3,A174,1,A192,A202,A92,0.449909,NEGATIVE
A13,19,A32,A49,15562,A63,A73,1,A103,3,A122,1,A143,A153,3,A174,1,A192,A202,A92,0.501559,POSITIVE
A13,14,A32,A44,15562,A63,A73,1,A103,3,A122,0,A143,A153,3,A174,1,A192,A202,A92,0.451438,NEGATIVE
A13,14,A32,A44,15562,A63,A73,1,A103,3,A122,1,A143,A153,3,A174,1,A192,A202,A92,0.503103,POSITIVE
A13,14,A32,A49,15562,A63,A72,1,A103,3,A122,0,A143,A153,3,A174,1,A192,A202,A92,0.448687,NEGATIVE
A13,14,A32,A49,15562,A63,A72,1,A103,3,A122,1,A143,A153,3,A174,1,A192,A202,A92,0.500325,POSITIVE
A13,14,A32,A49,15562,A63,A73,1,A103,3,A122,0,A142,A153,3,A174,1,A192,A202,A92,0.452630,NEGATIVE
A13,14,A32,A49,15562,A63,A73,1,A103,3,A122,1,A142,A153,3,A174,1,A192,A202,A92,0.504306,POSITIVE
A13,4,A32,A49,15562,A63,A73,3,A103,3,A123,0,A143,A153,3,A174,1,A192,A202,A92,0.449265,NEGATIVE
A13,4,A32,A49,15562,A63,A73,3,A103,3,A123,1,A143,A153,3,A174,1,A192,A202,A92,0.500908,POSITIVE
A13,4,A32,A48,16187,A63,A73,3,A103,3,A122,0,A143,A153,3,A174,1,A192,A202,A92,0.450566,NEGATIVE
A13,4,A32,A48,16187,A63,A73,3,A103,3,A122,1,A143,A153,3,A174,1,A192,A202,A92,0.502223,POSITIVE
A13,8,A32,A48,15562,A63,A73,3,A103,3,A122,0,A143,A153,3,A174,1,A192,A202,A92,0.455081,NEGATIVE
A13,8,A32,A48,15562,A63,A73,3,A103,3,A122,1,A143,A153,3,A174,1,A192,A202,A92,0.506778,POSITIVE
A13,4,A32,A48,15562,A63,A72,3,A103,3,A122,0,A143,A153,3,A174,1,A192,A202,A92,0.449420,NEGATIVE
A13,4,A32,A48,15562,A63,A72,3,A103,3,A122,1,A143,A153,3,A174,1,A192,A202,A92,0.501065,POSITIVE
A13,4,A32,A48,15562,A63,A73,3,A103,3,A122,0,A142,A153,3,A174,1,A192,A202,A92,0.449008,NEGATIVE
A13,4,A32,A48,15562,A63,A73,3,A103,3,A122,1,A142,A153,3,A174,1,A192,A202,A92,0.500649,POSITIVE
A13,9,A32,A48,16125,A63,A73,1,A103,3,A123,0,A143,A153,3,A173,1,A192,A202,A92,0.449771,NEGATIVE
A13,9,A32,A48,16125,A63,A73,1,A103,3,A123,1,A143,A153,3,A173,1,A192,A202,A92,0.501420,POSITIVE
A13,4,A32,A48,16187,A63,A73,1,A103,3,A123,0,A143,A153,3,A174,1,A192,A202,A92,0.464580,NEGATIVE
A13,4,A32,A48,16187,A63,A73,1,A103,3,A123,1,A143,A153,3,A174,1,A192,A202,A92,0.516333,POSITIVE
A13,4,A32,A49,16187,A63,A72,1,A103,3,A123,0,A143,A153,3,A174,1,A192,A202,A92,0.450127,NEGATIVE
A13,4,A32,A49,16187,A63,A72,1,A103,3,A123,1,A143,A153,3,A174,1,A192,A202,A92,0.501779,POSITIVE
A13,4,A32,A49,16187,A63,A73,1,A103,3,A123,0,A142,A153,3,A174,1,A192,A202,A92,0.449715,NEGATIVE
A13,4,A32,A49,16187,A63,A73,1,A103,3,A123,1,A142,A153,3,A174,1,A192,A202,A92,0.501363,POSITIVE
A13,7,A32,A47,15500,A63,A73,1,A103,3,A123,0,A143,A153,3,A173,1,A192,A202,A92,0.453874,NEGATIVE
A13,7,A32,A47,15500,A63,A73,1,A103,3,A123,1,A143,A153,3,A173,1,A192,A202,A92,0.505560,POSITIVE
A13,9,A32,A49,15562,A63,A72,1,A103,3,A123,0,A143,A153,3,A174,1,A192,A202,A92,0.451377,NEGATIVE
A13,9,A32,A49,15562,A63,A72,1,A103,3,A123,1,A143,A153,3,A174,1,A192,A202,A92,0.503042,POSITIVE
A13,4,A32,A48,15562,A63,A72,1,A103,3,A123,0,A143,A153,3,A174,1,A192,A202,A92,0.463428,NEGATIVE
A13,4,A32,A48,15562,A63,A72,1,A103,3,A123,1,A143,A153,3,A174,1,A192,A202,A92,0.515177,POSITIVE
A13,9,A32,A49,15562,A63,A73,1,A103,3,A123,0,A142,A153,3,A174,1,A192,A202,A92,0.450965,NEGATIVE
A13,9,A32,A49,15562,A63,A73,1,A103,3,A123,1,A142,A153,3,A174,1,A192,A202,A92,0.502626,POSITIVE
A13,4,A32,A48,15562,A63,A73,1,A103,3,A123,0,A142,A153,3,A174,1,A192,A202,A92,0.463014,NEGATIVE
A13,4,A32,A48,15562,A63,A73,1,A103,3,A123,1,A142,A153,3,A174,1,A192,A202,A92,0.514761,POSITIVE
A13,4,A32,A49,15562,A63,A72,1,A103,3,A123,0,A142,A153,3,A174,1,A192,A202,A92,0.448569,NEGATIVE
A13,4,A32,A49,15562,A63,A72,1,A103,3,A123,1,A142,A153,3,A174,1,A192,A202,A92,0.500205,POSITIVE
A13,6,A32,A46,16062,A62,A73,1,A102,3,A122,0,A143,A152,3,A173,1,A192,A202,A92,0.448725,NEGATIVE
A13,6,A32,A46,16062,A62,A73,1,A102,3,A122,1,A143,A152,3,A173,1,A192,A202,A92,0.500363,POSITIVE
A13,9,A32,A49,16187,A63,A72,1,A103,3,A122,0,A143,A153,3,A174,1,A192,A202,A92,0.451247,NEGATIVE
A13,9,A32,A49,16187,A63,A72,1,A103,3,A122,1,A143,A153,3,A174,1,A192,A202,A92,0.502911,POSITIVE
A13,3,A32,A47,16125,A63,A72,1,A103,3,A122,0,A143,A153,3,A173,1,A192,A202,A92,0.449797,NEGATIVE
A13,3,A32,A47,16125,A63,A72,1,A103,3,A122,1,A143,A153,3,A173,1,A192,A202,A92,0.501446,POSITIVE
A13,9,A32,A49,16187,A63,A73,1,A103,3,A122,0,A142,A153,3,A174,1,A192,A202,A92,0.450835,NEGATIVE
A13,9,A32,A49,16187,A63,A73,1,A103,3,A122,1,A142,A153,3,A174,1,A192,A202,A92,0.502494,POSITIVE
A13,3,A32,A47,16125,A63,A73,1,A103,3,A122,0,A142,A153,3,A173,1,A192,A202,A92,0.449348,NEGATIVE
A13,3,A32,A47,16125,A63,A73,1,A103,3,A122,1,A142,A153,3,A173,1,A192,A202,A92,0.500993,POSITIVE
A13,4,A32,A49,16187,A63,A72,1,A103,3,A122,0,A142,A153,3,A174,1,A192,A202,A92,0.448439,NEGATIVE
A13,4,A32,A49,16187,A63,A72,1,A103,3,A122,1,A142,A153,3,A174,1,A192,A202,A92,0.500074,POSITIVE
A13,5,A32,A45,15313,A62,A73,1,A102,2,A122,0,A143,A152,2,A173,1,A192,A202,A92,0.453322,NEGATIVE
A13,5,A32,A45,15313,A62,A73,1,A102,2,A122,1,A143,A152,2,A173,1,A192,A202,A92,0.505005,POSITIVE
A13,7,A32,A47,15500,A63,A72,1,A103,3,A122,0,A143,A153,3,A173,1,A192,A202,A92,0.457033,NEGATIVE
A13,7,A32,A47,15500,A63,A72,1,A103,3,A122,1,A143,A153,3,A173,1,A192,A202,A92,0.508745,POSITIVE
A13,7,A32,A47,15500,A63,A73,1,A103,3,A122,0,A142,A153,3,A173,1,A192,A202,A92,0.456582,NEGATIVE
A13,7,A32,A47,15500,A63,A73,1,A103,3,A122,1,A142,A153,3,A173,1,A192,A202,A92,0.508291,POSITIVE
A13,9,A32,A49,15562,A63,A72,1,A103,3,A122,0,A142,A153,3,A174,1,A192,A202,A92,0.449689,NEGATIVE
A13,9,A32,A49,15562,A63,A72,1,A103,3,A122,1,A142,A153,3,A174,1,A192,A202,A92,0.501337,POSITIVE
A13,4,A32,A48,15562,A63,A72,1,A103,3,A122,0,A142,A153,3,A174,1,A192,A202,A92,0.465919,NEGATIVE
A13,4,A32,A48,15562,A63,A72,1,A103,3,A122,1,A142,A153,3,A174,1,A192,A202,A92,0.517677,POSITIVE
A13,4,A31,A49,15562,A63,A73,3,A103,3,A122,0,A143,A153,3,A174,1,A192,A202,A92,0.448933,NEGATIVE
A13,4,A31,A49,15562,A63,A73,3,A103,3,A122,1,A143,A153,3,A174,1,A192,A202,A92,0.500573,POSITIVE
A13,4,A31,A49,15562,A63,A73,1,A103,3,A123,0,A143,A153,3,A174,1,A192,A202,A92,0.449909,NEGATIVE
A13,4,A31,A49,15562,A63,A73,1,A103,3,A123,1,A143,A153,3,A174,1,A192,A202,A92,0.501560,POSITIVE
A13,4,A31,A48,16187,A63,A73,1,A103,3,A122,0,A143,A153,3,A174,1,A192,A202,A92,0.451211,NEGATIVE
A13,4,A31,A48,16187,A63,A73,1,A103,3,A122,1,A143,A153,3,A174,1,A192,A202,A92,0.502874,POSITIVE
A13,8,A31,A48,15562,A63,A73,1,A103,3,A122,0,A143,A153,3,A174,1,A192,A202,A92,0.455727,NEGATIVE
A13,8,A31,A48,15562,A63,A73,1,A103,3,A122,1,A143,A153,3,A174,1,A192,A202,A92,0.507429,POSITIVE
A13,4,A31,A48,15562,A63,A72,1,A103,3,A122,0,A143,A153,3,A174,1,A192,A202,A92,0.450065,NEGATIVE
A13,4,A31,A48,15562,A63,A72,1,A103,3,A122,1,A143,A153,3,A174,1,A192,A202,A92,0.501716,POSITIVE
A13,4,A31,A48,15562,A63,A73,1,A103,3,A122,0,A142,A153,3,A174,1,A192,A202,A92,0.449652,NEGATIVE
A13,4,A31,A48,15562,A63,A73,1,A103,3,A122,1,A142,A153,3,A174,1,A192,A202,A92,0.501300,POSITIVE
A12,4,A32,A49,15562,A63,A73,1,A103,3,A122,0,A143,A153,3,A174,1,A192,A202,A92,0.451883,NEGATIVE
A12,4,A32,A49,15562,A63,A73,1,A103,3,A122,1,A143,A153,3,A174,1,A192,A202,A92,0.503552,POSITIVE
A13,61,A32,A45,10001,A61,A73,1,A103,1,A121,0,A143,A153,1,A171,1,A191,A202,A92,0.449560,NEGATIVE
A13,61,A32,A45,10001,A61,A73,1,A103,1,A121,1,A143,A153,1,A171,1,A191,A202,A92,0.501207,POSITIVE
A13,41,A32,A45,11251,A61,A73,3,A103,1,A121,0,A143,A153,1,A171,1,A191,A202,A92,0.453334,NEGATIVE
A13,41,A32,A45,11251,A61,A73,3,A103,1,A121,1,A143,A153,1,A171,1,A191,A202,A92,0.505017,POSITIVE
A13,44,A32,A49,11812,A63,A73,1,A103,3,A123,0,A143,A153,3,A174,1,A192,A202,A92,0.452125,NEGATIVE
A13,44,A32,A49,11812,A63,A73,1,A103,3,A123,1,A143,A153,3,A174,1,A192,A202,A92,0.503796,POSITIVE
A13,44,A32,A49,12437,A63,A73,1,A103,3,A122,0,A143,A153,3,A174,1,A192,A202,A92,0.456167,NEGATIVE
A13,44,A32,A49,12437,A63,A73,1,A103,3,A122,1,A143,A153,3,A174,1,A192,A202,A92,0.507872,POSITIVE
A13,49,A32,A48,11812,A63,A73,1,A103,3,A122,0,A143,A153,3,A174,1,A192,A202,A92,0.457946,NEGATIVE
A13,49,A32,A48,11812,A63,A73,1,A103,3,A122,1,A143,A153,3,A174,1,A192,A202,A92,0.509664,POSITIVE
A13,44,A32,A49,11812,A63,A72,1,A103,3,A122,0,A143,A153,3,A174,1,A192,A202,A92,0.455019,NEGATIVE
A13,44,A32,A49,11812,A63,A72,1,A103,3,A122,1,A143,A153,3,A174,1,A192,A202,A92,0.506715,POSITIVE
A13,44,A32,A49,11812,A63,A73,1,A103,3,A122,0,A142,A153,3,A174,1,A192,A202,A92,0.454606,NEGATIVE
A13,44,A32,A49,11812,A63,A73,1,A103,3,A122,1,A142,A153,3,A174,1,A192,A202,A92,0.506299,POSITIVE
A13,44,A31,A49,11812,A63,A73,1,A103,3,A122,0,A143,A153,3,A174,1,A192,A202,A92,0.451792,NEGATIVE
A13,44,A31,A49,11812,A63,A73,1,A103,3,A122,1,A143,A153,3,A174,1,A192,A202,A92,0.503461,POSITIVE
A13,54,A32,A49,10562,A63,A73,3,A103,3,A122,0,A143,A153,3,A174,1,A192,A202,A92,0.450522,NEGATIVE
A13,54,A32,A49,10562,A63,A73,3,A103,3,A122,1,A143,A153,3,A174,1,A192,A202,A92,0.502179,POSITIVE
A13,54,A32,A49,10562,A63,A73,1,A103,3,A123,0,A143,A153,3,A174,1,A192,A202,A92,0.455717,NEGATIVE
A13,54,A32,A49,10562,A63,A73,1,A103,3,A123,1,A143,A153,3,A174,1,A192,A202,A92,0.507419,POSITIVE
A13,54,A32,A49,11187,A63,A73,1,A103,3,A122,0,A143,A153,3,A174,1,A192,A202,A92,0.459765,NEGATIVE
A13,54,A32,A49,11187,A63,A73,1,A103,3,A122,1,A143,A153,3,A174,1,A192,A202,A92,0.511494,POSITIVE
A13,58,A32,A47,10500,A63,A73,1,A103,3,A122,0,A143,A153,3,A173,1,A192,A202,A92,0.448797,NEGATIVE
A13,58,A32,A47,10500,A63,A73,1,A103,3,A122,1,A143,A153,3,A173,1,A192,A202,A92,0.500436,POSITIVE
A13,54,A32,A49,10562,A63,A72,1,A103,3,A122,0,A143,A153,3,A174,1,A192,A202,A92,0.458615,NEGATIVE
A13,54,A32,A49,10562,A63,A72,1,A103,3,A122,1,A143,A153,3,A174,1,A192,A202,A92,0.510337,POSITIVE
A13,54,A32,A49,10562,A63,A73,1,A103,3,A122,0,A142,A153,3,A174,1,A192,A202,A92,0.458201,NEGATIVE
A13,54,A32,A49,10562,A63,A73,1,A103,3,A122,1,A142,A153,3,A174,1,A192,A202,A92,0.509921,POSITIVE
A13,54,A31,A49,10562,A63,A73,1,A103,3,A122,0,A143,A153,3,A174,1,A192,A202,A92,0.451167,NEGATIVE
A13,54,A31,A49,10562,A63,A73,1,A103,3,A122,1,A143,A153,3,A174,1,A192,A202,A92,0.502830,POSITIVE
A13,49,A32,A49,10562,A63,A73,3,A103,3,A123,0,A143,A153,3,A174,1,A192,A202,A92,0.448859,NEGATIVE
A13,49,A32,A49,10562,A63,A73,3,A103,3,A123,1,A143,A153,3,A174,1,A192,A202,A92,0.500498,POSITIVE
A13,44,A32,A49,10562,A63,A73,3,A103,3,A123,0,A143,A153,3,A174,1,A192,A202,A92,0.463101,NEGATIVE
A13,44,A32,A49,10562,A63,A73,3,A103,3,A123,1,A143,A153,3,A174,1,A192,A202,A92,0.514848,POSITIVE
A13,44,A32,A44,10562,A63,A73,3,A103,3,A123,0,A143,A153,3,A174,1,A192,A202,A92,0.448671,NEGATIVE
A13,44,A32,A44,10562,A63,A73,3,A103,3,A123,1,A143,A153,3,A174,1,A192,A202,A92,0.500308,POSITIVE
A13,49,A32,A49,11187,A63,A73,3,A103,3,A122,0,A143,A153,3,A174,1,A192,A202,A92,0.448729,NEGATIVE
A13,49,A32,A49,11187,A63,A73,3,A103,3,A122,1,A143,A153,3,A174,1,A192,A202,A92,0.500367,POSITIVE
A13,44,A32,A48,11125,A63,A73,3,A103,3,A122,0,A143,A153,3,A173,1,A192,A202,A92,0.454404,NEGATIVE
A13,44,A32,A48,11125,A63,A73,3,A103,3,A122,1,A143,A153,3,A173,1,A192,A202,A92,0.506095,POSITIVE
A13,44,A32,A44,11187,A63,A73,3,A103,3,A122,0,A143,A153,3,A174,1,A192,A202,A92,0.448541,NEGATIVE
A13,44,A32,A44,11187,A63,A73,3,A103,3,A122,1,A143,A153,3,A174,1,A192,A202,A92,0.500177,POSITIVE
A13,44,A32,A49,11187,A63,A72,3,A103,3,A122,0,A143,A153,3,A174,1,A192,A202,A92,0.449955,NEGATIVE
A13,44,A32,A49,11187,A63,A72,3,A103,3,A122,1,A143,A153,3,A174,1,A192,A202,A92,0.501606,POSITIVE
A13,44,A32,A49,11187,A63,A73,3,A103,3,A122,0,A142,A153,3,A174,1,A192,A202,A92,0.449544,NEGATIVE
A13,44,A32,A49,11187,A63,A73,3,A103,3,A122,1,A142,A153,3,A174,1,A192,A202,A92,0.501190,POSITIVE
A13,48,A32,A47,10500,A63,A73,3,A103,3,A122,0,A143,A153,3,A173,1,A192,A202,A92,0.456163,NEGATIVE
A13,48,A32,A47,10500,A63,A73,3,A103,3,A122,1,A143,A153,3,A173,1,A192,A202,A92,0.507868,POSITIVE
A13,49,A32,A48,10500,A63,A72,3,A103,3,A122,0,A143,A153,3,A173,1,A192,A202,A92,0.449260,NEGATIVE
A13,49,A32,A48,10500,A63,A72,3,A103,3,A122,1,A143,A153,3,A173,1,A192,A202,A92,0.500904,POSITIVE
A13,44,A32,A48,10500,A63,A72,3,A103,3,A122,0,A143,A153,3,A173,1,A192,A202,A92,0.450517,NEGATIVE
A13,44,A32,A48,10500,A63,A72,3,A103,3,A122,1,A143,A153,3,A173,1,A192,A202,A92,0.502174,POSITIVE
A13,44,A32,A43,10500,A63,A72,3,A103,3,A122,0,A143,A153,3,A173,1,A192,A202,A92,0.449072,NEGATIVE
A13,44,A32,A43,10500,A63,A72,3,A103,3,A122,1,A143,A153,3,A173,1,A192,A202,A92,0.500714,POSITIVE
A13,49,A32,A48,10500,A63,A73,3,A103,3,A122,0,A142,A153,3,A173,1,A192,A202,A92,0.448811,NEGATIVE
A13,49,A32,A48,10500,A63,A73,3,A103,3,A122,1,A142,A153,3,A173,1,A192,A202,A92,0.500450,POSITIVE
A13,44,A32,A48,10500,A63,A73,3,A103,3,A122,0,A142,A153,3,A173,1,A192,A202,A92,0.450068,NEGATIVE
A13,44,A32,A48,10500,A63,A73,3,A103,3,A122,1,A142,A153,3,A173,1,A192,A202,A92,0.501720,POSITIVE
A13,44,A32,A43,10500,A63,A73,3,A103,3,A122,0,A142,A153,3,A173,1,A192,A202,A92,0.448623,NEGATIVE
A13,44,A32,A43,10500,A63,A73,3,A103,3,A122,1,A142,A153,3,A173,1,A192,A202,A92,0.500260,POSITIVE
A13,44,A32,A49,10562,A63,A72,3,A103,3,A122,0,A142,A153,3,A174,1,A192,A202,A92,0.448398,NEGATIVE
A13,44,A32,A49,10562,A63,A72,3,A103,3,A122,1,A142,A153,3,A174,1,A192,A202,A92,0.500032,POSITIVE
A13,49,A32,A48,11187,A63,A73,1,A103,3,A123,0,A143,A153,3,A174,1,A192,A202,A92,0.453901,NEGATIVE
A13,49,A32,A48,11187,A63,A73,1,A103,3,A123,1,A143,A153,3,A174,1,A192,A202,A92,0.505589,POSITIVE
A13,44,A32,A49,11187,A63,A72,1,A103,3,A123,0,A143,A153,3,A174,1,A192,A202,A92,0.450978,NEGATIVE
A13,44,A32,A49,11187,A63,A72,1,A103,3,A123,1,A143,A153,3,A174,1,A192,A202,A92,0.502639,POSITIVE
A13,44,A32,A49,11187,A63,A73,1,A103,3,A123,0,A142,A153,3,A174,1,A192,A202,A92,0.450566,NEGATIVE
A13,44,A32,A49,11187,A63,A73,1,A103,3,A123,1,A142,A153,3,A174,1,A192,A202,A92,0.502223,POSITIVE
A13,47,A32,A46,10437,A62,A73,1,A102,3,A123,0,A143,A152,3,A173,1,A192,A202,A92,0.451408,NEGATIVE
A13,47,A32,A46,10437,A62,A73,1,A102,3,A123,1,A143,A152,3,A173,1,A192,A202,A92,0.503073,POSITIVE
A13,49,A32,A48,10562,A63,A72,1,A103,3,A123,0,A143,A153,3,A174,1,A192,A202,A92,0.452754,NEGATIVE
A13,49,A32,A48,10562,A63,A72,1,A103,3,A123,1,A143,A153,3,A174,1,A192,A202,A92,0.504431,POSITIVE
A13,49,A32,A48,10562,A63,A73,1,A103,3,A123,0,A142,A153,3,A174,1,A192,A202,A92,0.452341,NEGATIVE
A13,49,A32,A48,10562,A63,A73,1,A103,3,A123,1,A142,A153,3,A174,1,A192,A202,A92,0.504015,POSITIVE
A13,44,A32,A49,10562,A63,A72,1,A103,3,A123,0,A142,A153,3,A174,1,A192,A202,A92,0.449420,NEGATIVE
A13,44,A32,A49,10562,A63,A72,1,A103,3,A123,1,A142,A153,3,A174,1,A192,A202,A92,0.501065,POSITIVE
A13,46,A32,A45,11000,A62,A73,1,A102,2,A122,0,A143,A152,2,A173,1,A192,A202,A92,0.448719,NEGATIVE
A13,46,A32,A45,11000,A62,A73,1,A102,2,A122,1,A143,A152,2,A173,1,A192,A202,A92,0.500357,POSITIVE
A13,49,A32,A48,11187,A63,A72,1,A103,3,A122,0,A143,A153,3,A174,1,A192,A202,A92,0.456797,NEGATIVE
A13,49,A32,A48,11187,A63,A72,1,A103,3,A122,1,A143,A153,3,A174,1,A192,A202,A92,0.508507,POSITIVE
A13,49,A32,A48,11187,A63,A73,1,A103,3,A122,0,A142,A153,3,A174,1,A192,A202,A92,0.456384,NEGATIVE
A13,49,A32,A48,11187,A63,A73,1,A103,3,A122,1,A142,A153,3,A174,1,A192,A202,A92,0.508091,POSITIVE
A13,44,A32,A49,11187,A63,A72,1,A103,3,A122,0,A142,A153,3,A174,1,A192,A202,A92,0.453458,NEGATIVE
A13,44,A32,A49,11187,A63,A72,1,A103,3,A122,1,A142,A153,3,A174,1,A192,A202,A92,0.505142,POSITIVE
A13,44,A32,A44,10250,A62,A73,1,A102,2,A121,0,A143,A152,2,A172,1,A191,A202,A91,0.452228,NEGATIVE
A13,44,A32,A44,10250,A62,A73,1,A102,2,A121,1,A143,A152,2,A172,1,A191,A202,A91,0.503901,POSITIVE
A13,47,A32,A46,10437,A62,A72,1,A102,3,A122,0,A143,A152,3,A173,1,A192,A202,A92,0.454828,NEGATIVE
A13,47,A32,A46,10437,A62,A72,1,A102,3,A122,1,A143,A152,3,A173,1,A192,A202,A92,0.506523,POSITIVE
A13,47,A32,A46,10437,A62,A73,1,A102,3,A122,0,A142,A152,3,A173,1,A192,A202,A92,0.454341,NEGATIVE
A13,47,A32,A46,10437,A62,A73,1,A102,3,A122,1,A142,A152,3,A173,1,A192,A202,A92,0.506032,POSITIVE
A13,49,A32,A48,10562,A63,A72,1,A103,3,A122,0,A142,A153,3,A174,1,A192,A202,A92,0.455236,NEGATIVE
A13,49,A32,A48,10562,A63,A72,1,A103,3,A122,1,A142,A153,3,A174,1,A192,A202,A92,0.506934,POSITIVE
A13,44,A31,A49,10562,A63,A73,3,A103,3,A122,0,A143,A153,3,A174,1,A192,A202,A92,0.449738,NEGATIVE
A13,44,A31,A49,10562,A63,A73,3,A103,3,A122,1,A143,A153,3,A174,1,A192,A202,A92,0.501387,POSITIVE
A13,49,A31,A49,10562,A63,A73,1,A103,3,A123,0,A143,A153,3,A174,1,A192,A202,A92,0.449549,NEGATIVE
A13,49,A31,A49,10562,A63,A73,1,A103,3,A123,1,A143,A153,3,A174,1,A192,A202,A92,0.501195,POSITIVE
A13,44,A31,A49,10562,A63,A73,1,A103,3,A123,0,A143,A153,3,A174,1,A192,A202,A92,0.463748,NEGATIVE
A13,44,A31,A49,10562,A63,A73,1,A103,3,A123,1,A143,A153,3,A174,1,A192,A202,A92,0.515498,POSITIVE
A13,44,A31,A44,10562,A63,A73,1,A103,3,A123,0,A143,A153,3,A174,1,A192,A202,A92,0.449360,NEGATIVE
A13,44,A31,A44,10562,A63,A73,1,A103,3,A123,1,A143,A153,3,A174,1,A192,A202,A92,0.501005,POSITIVE
A13,49,A31,A49,11187,A63,A73,1,A103,3,A122,0,A143,A153,3,A174,1,A192,A202,A92,0.449374,NEGATIVE
A13,49,A31,A49,11187,A63,A73,1,A103,3,A122,1,A143,A153,3,A174,1,A192,A202,A92,0.501018,POSITIVE
A13,44,A31,A48,11125,A63,A73,1,A103,3,A122,0,A143,A153,3,A173,1,A192,A202,A92,0.450833,NEGATIVE
A13,44,A31,A48,11125,A63,A73,1,A103,3,A122,1,A143,A153,3,A173,1,A192,A202,A92,0.502493,POSITIVE
A13,44,A31,A44,11187,A63,A73,1,A103,3,A122,0,A143,A153,3,A174,1,A192,A202,A92,0.449185,NEGATIVE
A13,44,A31,A44,11187,A63,A73,1,A103,3,A122,1,A143,A153,3,A174,1,A192,A202,A92,0.500828,POSITIVE
A13,44,A31,A49,11187,A63,A72,1,A103,3,A122,0,A143,A153,3,A174,1,A192,A202,A92,0.450645,NEGATIVE
A13,44,A31,A49,11187,A63,A72,1,A103,3,A122,1,A143,A153,3,A174,1,A192,A202,A92,0.502303,POSITIVE
A13,44,A31,A49,11187,A63,A73,1,A103,3,A122,0,A142,A153,3,A174,1,A192,A202,A92,0.450233,NEGATIVE
A13,44,A31,A49,11187,A63,A73,1,A103,3,A122,1,A142,A153,3,A174,1,A192,A202,A92,0.501887,POSITIVE
A13,48,A31,A47,10500,A63,A73,1,A103,3,A122,0,A143,A153,3,A173,1,A192,A202,A92,0.452590,NEGATIVE
A13,48,A31,A47,10500,A63,A73,1,A103,3,A122,1,A143,A153,3,A173,1,A192,A202,A92,0.504266,POSITIVE
A13,49,A31,A49,10562,A63,A72,1,A103,3,A122,0,A143,A153,3,A174,1,A192,A202,A92,0.452440,NEGATIVE
A13,49,A31,A49,10562,A63,A72,1,A103,3,A122,1,A143,A153,3,A174,1,A192,A202,A92,0.504114,POSITIVE
A13,44,A31,A49,10562,A63,A72,1,A103,3,A122,0,A143,A153,3,A174,1,A192,A202,A92,0.466653,NEGATIVE
A13,44,A31,A49,10562,A63,A72,1,A103,3,A122,1,A143,A153,3,A174,1,A192,A202,A92,0.518414,POSITIVE
A13,44,A31,A44,10562,A63,A72,1,A103,3,A122,0,A143,A153,3,A174,1,A192,A202,A92,0.452252,NEGATIVE
