status,month,credit_history,purpose,credit_amount,savings,employment,investment_as_income_percentage,other_debtors,residence_since,property,age,installment_plans,housing,number_of_credits,skill_level,people_liable_for,telephone,foreign_worker,sex,output,decision
A11,64,A30,A45,19997,A61,A71,1,A101,1,A121,0,A141,A151,1,A172,1,A191,A201,A91,0.496078,NEGATIVE
A11,64,A30,A45,19997,A61,A71,1,A101,1,A121,1,A141,A151,1,A172,1,A191,A201,A91,0.509324,POSITIVE
A11,61,A30,A45,19997,A61,A71,1,A101,3,A121,0,A141,A151,1,A171,1,A191,A201,A91,0.496054,NEGATIVE
A11,61,A30,A45,19997,A61,A71,1,A101,3,A121,1,A141,A151,1,A171,1,A191,A201,A91,0.510737,POSITIVE
A11,64,A30,A45,19992,A61,A71,1,A101,1,A121,0,A141,A151,1,A172,1,A191,A201,A91,0.496065,NEGATIVE
A11,64,A30,A45,19992,A61,A71,1,A101,1,A121,1,A141,A151,1,A172,1,A191,A201,A91,0.509267,POSITIVE
A11,61,A30,A45,19992,A61,A71,1,A101,3,A121,0,A141,A151,1,A171,1,A191,A201,A91,0.496044,NEGATIVE
A11,61,A30,A45,19992,A61,A71,1,A101,3,A121,1,A141,A151,1,A171,1,A191,A201,A91,0.510705,POSITIVE
A11,66,A30,A46,19983,A61,A71,1,A101,1,A121,0,A141,A151,1,A172,1,A191,A201,A91,0.489327,NEGATIVE
A11,66,A30,A46,19983,A61,A71,1,A101,1,A121,1,A141,A151,1,A172,1,A191,A201,A91,0.502547,POSITIVE
A11,64,A30,A48,19987,A61,A71,1,A101,1,A121,0,A141,A151,1,A171,1,A191,A201,A91,0.487997,NEGATIVE
A11,64,A30,A48,19987,A61,A71,1,A101,1,A121,1,A141,A151,1,A171,1,A191,A201,A91,0.501205,POSITIVE
A11,64,A30,A45,19987,A61,A71,1,A101,1,A121,0,A141,A151,1,A172,1,A191,A201,A91,0.496068,NEGATIVE
A11,64,A30,A45,19987,A61,A71,1,A101,1,A121,1,A141,A151,1,A172,1,A191,A201,A91,0.509287,POSITIVE
A11,61,A30,A45,19987,A61,A71,1,A101,3,A121,0,A141,A151,1,A171,1,A191,A201,A91,0.495998,NEGATIVE
A11,61,A30,A45,19987,A61,A71,1,A101,3,A121,1,A141,A151,1,A171,1,A191,A201,A91,0.510687,POSITIVE
A11,64,A30,A48,19982,A61,A71,1,A101,1,A121,0,A141,A151,1,A171,1,A191,A201,A91,0.487959,NEGATIVE
A11,64,A30,A48,19982,A61,A71,1,A101,1,A121,1,A141,A151,1,A171,1,A191,A201,A91,0.501188,POSITIVE
A11,64,A30,A45,19982,A61,A71,1,A101,1,A121,0,A141,A151,1,A172,1,A191,A201,A91,0.496019,NEGATIVE
A11,64,A30,A45,19982,A61,A71,1,A101,1,A121,1,A141,A151,1,A172,1,A191,A201,A91,0.509235,POSITIVE
A11,61,A30,A45,19982,A61,A71,1,A101,3,A121,0,A141,A151,1,A171,1,A191,A201,A91,0.495954,NEGATIVE
A11,61,A30,A45,19982,A61,A71,1,A101,3,A121,1,A141,A151,1,A171,1,A191,A201,A91,0.510621,POSITIVE
A12,68,A31,A42,19996,A62,A72,2,A102,2,A122,0,A142,A152,2,A173,1,A192,A202,A92,0.498498,NEGATIVE
A12,68,A31,A42,19996,A62,A72,2,A102,2,A122,1,A142,A152,2,A173,1,A192,A202,A92,0.511740,POSITIVE
A12,62,A31,A42,19995,A62,A72,2,A102,2,A122,0,A142,A152,2,A172,1,A191,A201,A91,0.496054,NEGATIVE
A12,62,A31,A42,19995,A62,A72,2,A102,2,A122,1,A142,A152,2,A172,1,A191,A201,A91,0.510679,POSITIVE
A12,68,A31,A42,19986,A62,A72,2,A102,2,A122,0,A142,A152,2,A173,1,A192,A202,A92,0.498457,NEGATIVE
A12,68,A31,A42,19986,A62,A72,2,A102,2,A122,1,A142,A152,2,A173,1,A192,A202,A92,0.511711,POSITIVE
A12,62,A31,A42,19985,A62,A72,2,A102,2,A122,0,A142,A152,2,A172,1,A191,A201,A91,0.495974,NEGATIVE
A12,62,A31,A42,19985,A62,A72,2,A102,2,A122,1,A142,A152,2,A172,1,A191,A201,A91,0.510599,POSITIVE
A12,77,A31,A47,19975,A62,A72,2,A102,2,A122,0,A142,A152,2,A172,1,A191,A201,A91,0.497655,NEGATIVE
A12,77,A31,A47,19975,A62,A72,2,A102,2,A122,1,A142,A152,2,A172,1,A191,A201,A91,0.510867,POSITIVE
A12,72,A31,A46,19974,A62,A72,1,A102,1,A122,0,A142,A152,1,A172,1,A191,A201,A91,0.493465,NEGATIVE
A12,72,A31,A46,19974,A62,A72,1,A102,1,A122,1,A142,A152,1,A172,1,A191,A201,A91,0.506662,POSITIVE
A12,76,A31,A42,19977,A62,A72,2,A102,2,A122,0,A142,A152,2,A173,1,A192,A202,A92,0.487696,NEGATIVE
A12,76,A31,A42,19977,A62,A72,2,A102,2,A122,1,A142,A152,2,A173,1,A192,A202,A92,0.500944,POSITIVE
A12,77,A31,A47,19965,A62,A72,2,A102,2,A122,0,A142,A152,2,A172,1,A191,A201,A91,0.497622,NEGATIVE
A12,77,A31,A47,19965,A62,A72,2,A102,2,A122,1,A142,A152,2,A172,1,A191,A201,A91,0.510843,POSITIVE
A12,72,A31,A46,19964,A62,A72,1,A102,1,A122,0,A142,A152,1,A172,1,A191,A201,A91,0.493439,NEGATIVE
A12,72,A31,A46,19964,A62,A72,1,A102,1,A122,1,A142,A152,1,A172,1,A191,A201,A91,0.506638,POSITIVE
A12,76,A31,A42,19967,A62,A72,2,A102,2,A122,0,A142,A152,2,A173,1,A192,A202,A92,0.487673,NEGATIVE
A12,76,A31,A42,19967,A62,A72,2,A102,2,A122,1,A142,A152,2,A173,1,A192,A202,A92,0.500852,POSITIVE
A11,66,A30,A46,19973,A61,A71,1,A101,1,A121,0,A141,A151,1,A172,1,A191,A201,A91,0.489282,NEGATIVE
A11,66,A30,A46,19973,A61,A71,1,A101,1,A121,1,A141,A151,1,A172,1,A191,A201,A91,0.502474,POSITIVE
A11,64,A30,A48,19977,A61,A71,1,A101,1,A121,0,A141,A151,1,A171,1,A191,A201,A91,0.487954,NEGATIVE
A11,64,A30,A48,19977,A61,A71,1,A101,1,A121,1,A141,A151,1,A171,1,A191,A201,A91,0.501171,POSITIVE
A11,64,A30,A45,19977,A61,A71,1,A101,1,A121,0,A141,A151,1,A172,1,A191,A201,A91,0.495975,NEGATIVE
A11,64,A30,A45,19977,A61,A71,1,A101,1,A121,1,A141,A151,1,A172,1,A191,A201,A91,0.509193,POSITIVE
A11,61,A30,A45,19977,A61,A71,1,A101,3,A121,0,A141,A151,1,A171,1,A191,A201,A91,0.495951,NEGATIVE
A11,61,A30,A45,19977,A61,A71,1,A101,3,A121,1,A141,A151,1,A171,1,A191,A201,A91,0.510573,POSITIVE
A11,64,A30,A48,19972,A61,A71,1,A101,1,A121,0,A141,A151,1,A171,1,A191,A201,A91,0.487940,NEGATIVE
A11,64,A30,A48,19972,A61,A71,1,A101,1,A121,1,A141,A151,1,A171,1,A191,A201,A91,0.501108,POSITIVE
A11,64,A30,A45,19972,A61,A71,1,A101,1,A121,0,A141,A151,1,A172,1,A191,A201,A91,0.495982,NEGATIVE
A11,64,A30,A45,19972,A61,A71,1,A101,1,A121,1,A141,A151,1,A172,1,A191,A201,A91,0.509195,POSITIVE
A11,61,A30,A45,19972,A61,A71,1,A101,3,A121,0,A141,A151,1,A171,1,A191,A201,A91,0.495893,NEGATIVE
A11,61,A30,A45,19972,A61,A71,1,A101,3,A121,1,A141,A151,1,A171,1,A191,A201,A91,0.510537,POSITIVE
A12,68,A31,A42,19976,A62,A72,2,A102,2,A122,0,A142,A152,2,A173,1,A192,A202,A92,0.498419,NEGATIVE
A12,68,A31,A42,19976,A62,A72,2,A102,2,A122,1,A142,A152,2,A173,1,A192,A202,A92,0.511632,POSITIVE
A12,62,A31,A42,19975,A62,A72,2,A102,2,A122,0,A142,A152,2,A172,1,A191,A201,A91,0.495879,NEGATIVE
A12,62,A31,A42,19975,A62,A72,2,A102,2,A122,1,A142,A152,2,A172,1,A191,A201,A91,0.510520,POSITIVE
A11,66,A30,A46,19963,A61,A71,1,A101,1,A121,0,A141,A151,1,A172,1,A191,A201,A91,0.489209,NEGATIVE
A11,66,A30,A46,19963,A61,A71,1,A101,1,A121,1,A141,A151,1,A172,1,A191,A201,A91,0.502454,POSITIVE
A11,64,A30,A48,19967,A61,A71,1,A101,1,A121,0,A141,A151,1,A171,1,A191,A201,A91,0.487900,NEGATIVE
A11,64,A30,A48,19967,A61,A71,1,A101,1,A121,1,A141,A151,1,A171,1,A191,A201,A91,0.501148,POSITIVE
A11,64,A30,A45,19967,A61,A71,1,A101,1,A121,0,A141,A151,1,A172,1,A191,A201,A91,0.495931,NEGATIVE
A11,64,A30,A45,19967,A61,A71,1,A101,1,A121,1,A141,A151,1,A172,1,A191,A201,A91,0.509192,POSITIVE
A11,61,A30,A45,19967,A61,A71,1,A101,3,A121,0,A141,A151,1,A171,1,A191,A201,A91,0.495812,NEGATIVE
A11,61,A30,A45,19967,A61,A71,1,A101,3,A121,1,A141,A151,1,A171,1,A191,A201,A91,0.510513,POSITIVE
A11,64,A30,A48,19962,A61,A71,1,A101,1,A121,0,A141,A151,1,A171,1,A191,A201,A91,0.487894,NEGATIVE
A11,64,A30,A48,19962,A61,A71,1,A101,1,A121,1,A141,A151,1,A171,1,A191,A201,A91,0.501103,POSITIVE
A11,64,A30,A45,19962,A61,A71,1,A101,1,A121,0,A141,A151,1,A172,1,A191,A201,A91,0.495918,NEGATIVE
A11,64,A30,A45,19962,A61,A71,1,A101,1,A121,1,A141,A151,1,A172,1,A191,A201,A91,0.509141,POSITIVE
A11,61,A30,A45,19962,A61,A71,1,A101,3,A121,0,A141,A151,1,A171,1,A191,A201,A91,0.495818,NEGATIVE
A11,61,A30,A45,19962,A61,A71,1,A101,3,A121,1,A141,A151,1,A171,1,A191,A201,A91,0.510488,POSITIVE
A12,68,A31,A42,19966,A62,A72,2,A102,2,A122,0,A142,A152,2,A173,1,A192,A202,A92,0.498385,NEGATIVE
A12,68,A31,A42,19966,A62,A72,2,A102,2,A122,1,A142,A152,2,A173,1,A192,A202,A92,0.511581,POSITIVE
A12,62,A31,A42,19965,A62,A72,2,A102,2,A122,0,A142,A152,2,A172,1,A191,A201,A91,0.495827,NEGATIVE
A12,62,A31,A42,19965,A62,A72,2,A102,2,A122,1,A142,A152,2,A172,1,A191,A201,A91,0.510487,POSITIVE
A11,59,A30,A45,19997,A61,A71,1,A101,1,A121,0,A141,A151,1,A171,1,A191,A201,A91,0.494678,NEGATIVE
A11,59,A30,A45,19997,A61,A71,1,A101,1,A121,1,A141,A151,1,A171,1,A191,A201,A91,0.509341,POSITIVE
A11,56,A30,A45,19997,A61,A71,1,A101,3,A121,0,A141,A151,1,A171,1,A191,A201,A91,0.498502,NEGATIVE
A11,56,A30,A45,19997,A61,A71,1,A101,3,A121,1,A141,A151,1,A171,1,A191,A201,A91,0.513189,POSITIVE
A11,59,A30,A45,19992,A61,A71,1,A101,1,A121,0,A141,A151,1,A171,1,A191,A201,A91,0.494653,NEGATIVE
A11,59,A30,A45,19992,A61,A71,1,A101,1,A121,1,A141,A151,1,A171,1,A191,A201,A91,0.509244,POSITIVE
A11,56,A30,A45,19992,A61,A71,1,A101,3,A121,0,A141,A151,1,A171,1,A191,A201,A91,0.498487,NEGATIVE
A11,56,A30,A45,19992,A61,A71,1,A101,3,A121,1,A141,A151,1,A171,1,A191,A201,A91,0.513146,POSITIVE
A11,54,A30,A45,19997,A61,A71,1,A101,1,A121,0,A141,A151,1,A171,1,A191,A201,A91,0.495113,NEGATIVE
A11,54,A30,A45,19997,A61,A71,1,A101,1,A121,1,A141,A151,1,A171,1,A191,A201,A91,0.509753,POSITIVE
A11,54,A30,A45,19992,A61,A71,1,A101,1,A121,0,A141,A151,1,A171,1,A191,A201,A91,0.495064,NEGATIVE
A11,54,A30,A45,19992,A61,A71,1,A101,1,A121,1,A141,A151,1,A171,1,A191,A201,A91,0.509752,POSITIVE
A11,59,A30,A45,19987,A61,A71,1,A101,1,A121,0,A141,A151,1,A171,1,A191,A201,A91,0.494605,NEGATIVE
A11,59,A30,A45,19987,A61,A71,1,A101,1,A121,1,A141,A151,1,A171,1,A191,A201,A91,0.509253,POSITIVE
A11,56,A30,A45,19987,A61,A71,1,A101,3,A121,0,A141,A151,1,A171,1,A191,A201,A91,0.498437,NEGATIVE
A11,56,A30,A45,19987,A61,A71,1,A101,3,A121,1,A141,A151,1,A171,1,A191,A201,A91,0.513103,POSITIVE
A11,59,A30,A45,19982,A61,A71,1,A101,1,A121,0,A141,A151,1,A171,1,A191,A201,A91,0.494580,NEGATIVE
A11,59,A30,A45,19982,A61,A71,1,A101,1,A121,1,A141,A151,1,A171,1,A191,A201,A91,0.509221,POSITIVE
A11,56,A30,A45,19982,A61,A71,1,A101,3,A121,0,A141,A151,1,A171,1,A191,A201,A91,0.498416,NEGATIVE
A11,56,A30,A45,19982,A61,A71,1,A101,3,A121,1,A141,A151,1,A171,1,A191,A201,A91,0.513096,POSITIVE
A11,54,A30,A45,19987,A61,A71,1,A101,1,A121,0,A141,A151,1,A171,1,A191,A201,A91,0.495029,NEGATIVE
A11,54,A30,A45,19987,A61,A71,1,A101,1,A121,1,A141,A151,1,A171,1,A191,A201,A91,0.509712,POSITIVE
A11,54,A30,A45,19982,A61,A71,1,A101,1,A121,0,A141,A151,1,A171,1,A191,A201,A91,0.495025,NEGATIVE
A11,54,A30,A45,19982,A61,A71,1,A101,1,A121,1,A141,A151,1,A171,1,A191,A201,A91,0.509661,POSITIVE
A11,52,A30,A41,19993,A61,A71,1,A101,1,A121,0,A141,A151,1,A172,1,A191,A201,A91,0.488643,NEGATIVE
A11,52,A30,A41,19993,A61,A71,1,A101,1,A121,1,A141,A151,1,A172,1,A191,A201,A91,0.503320,POSITIVE
A11,52,A30,A41,19983,A61,A71,1,A101,1,A121,0,A141,A151,1,A172,1,A191,A201,A91,0.488605,NEGATIVE
A11,52,A30,A41,19983,A61,A71,1,A101,1,A121,1,A141,A151,1,A172,1,A191,A201,A91,0.503216,POSITIVE
A11,41,A30,A40,19992,A61,A71,1,A101,1,A121,0,A141,A151,1,A171,1,A191,A201,A91,0.492423,NEGATIVE
A11,41,A30,A40,19992,A61,A71,1,A101,1,A121,1,A141,A151,1,A171,1,A191,A201,A91,0.507051,POSITIVE
A11,41,A30,A40,19982,A61,A71,1,A101,1,A121,0,A141,A151,1,A171,1,A191,A201,A91,0.492363,NEGATIVE
A11,41,A30,A40,19982,A61,A71,1,A101,1,A121,1,A141,A151,1,A171,1,A191,A201,A91,0.507022,POSITIVE
A11,59,A30,A45,19977,A61,A71,1,A101,1,A121,0,A141,A151,1,A171,1,A191,A201,A91,0.494523,NEGATIVE
A11,59,A30,A45,19977,A61,A71,1,A101,1,A121,1,A141,A151,1,A171,1,A191,A201,A91,0.509207,POSITIVE
A11,56,A30,A45,19977,A61,A71,1,A101,3,A121,0,A141,A151,1,A171,1,A191,A201,A91,0.498392,NEGATIVE
A11,56,A30,A45,19977,A61,A71,1,A101,3,A121,1,A141,A151,1,A171,1,A191,A201,A91,0.513025,POSITIVE
A11,59,A30,A45,19972,A61,A71,1,A101,1,A121,0,A141,A151,1,A171,1,A191,A201,A91,0.494547,NEGATIVE
A11,59,A30,A45,19972,A61,A71,1,A101,1,A121,1,A141,A151,1,A171,1,A191,A201,A91,0.509174,POSITIVE
A11,56,A30,A45,19972,A61,A71,1,A101,3,A121,0,A141,A151,1,A171,1,A191,A201,A91,0.498360,NEGATIVE
A11,56,A30,A45,19972,A61,A71,1,A101,3,A121,1,A141,A151,1,A171,1,A191,A201,A91,0.513002,POSITIVE
A11,54,A30,A45,19977,A61,A71,1,A101,1,A121,0,A141,A151,1,A171,1,A191,A201,A91,0.494968,NEGATIVE
A11,54,A30,A45,19977,A61,A71,1,A101,1,A121,1,A141,A151,1,A171,1,A191,A201,A91,0.509652,POSITIVE
A11,54,A30,A45,19972,A61,A71,1,A101,1,A121,0,A141,A151,1,A171,1,A191,A201,A91,0.494937,NEGATIVE
A11,54,A30,A45,19972,A61,A71,1,A101,1,A121,1,A141,A151,1,A171,1,A191,A201,A91,0.509633,POSITIVE
A11,52,A30,A41,19973,A61,A71,1,A101,1,A121,0,A141,A151,1,A172,1,A191,A201,A91,0.488525,NEGATIVE
A11,52,A30,A41,19973,A61,A71,1,A101,1,A121,1,A141,A151,1,A172,1,A191,A201,A91,0.503164,POSITIVE
A11,59,A30,A45,19967,A61,A71,1,A101,1,A121,0,A141,A151,1,A171,1,A191,A201,A91,0.494492,NEGATIVE
A11,59,A30,A45,19967,A61,A71,1,A101,1,A121,1,A141,A151,1,A171,1,A191,A201,A91,0.509115,POSITIVE
A11,56,A30,A45,19967,A61,A71,1,A101,3,A121,0,A141,A151,1,A171,1,A191,A201,A91,0.498335,NEGATIVE
A11,56,A30,A45,19967,A61,A71,1,A101,3,A121,1,A141,A151,1,A171,1,A191,A201,A91,0.512946,POSITIVE
A11,59,A30,A45,19962,A61,A71,1,A101,1,A121,0,A141,A151,1,A171,1,A191,A201,A91,0.494466,NEGATIVE
A11,59,A30,A45,19962,A61,A71,1,A101,1,A121,1,A141,A151,1,A171,1,A191,A201,A91,0.509082,POSITIVE
A11,56,A30,A45,19962,A61,A71,1,A101,3,A121,0,A141,A151,1,A171,1,A191,A201,A91,0.498297,NEGATIVE
A11,56,A30,A45,19962,A61,A71,1,A101,3,A121,1,A141,A151,1,A171,1,A191,A201,A91,0.512969,POSITIVE
A11,54,A30,A45,19967,A61,A71,1,A101,1,A121,0,A141,A151,1,A171,1,A191,A201,A91,0.494939,NEGATIVE
A11,54,A30,A45,19967,A61,A71,1,A101,1,A121,1,A141,A151,1,A171,1,A191,A201,A91,0.509573,POSITIVE
A11,54,A30,A45,19962,A61,A71,1,A101,1,A121,0,A141,A151,1,A171,1,A191,A201,A91,0.494884,NEGATIVE
A11,54,A30,A45,19962,A61,A71,1,A101,1,A121,1,A141,A151,1,A171,1,A191,A201,A91,0.509543,POSITIVE
A11,52,A30,A41,19963,A61,A71,1,A101,1,A121,0,A141,A151,1,A172,1,A191,A201,A91,0.488465,NEGATIVE
A11,52,A30,A41,19963,A61,A71,1,A101,1,A121,1,A141,A151,1,A172,1,A191,A201,A91,0.503096,POSITIVE
A11,41,A30,A40,19972,A61,A71,1,A101,1,A121,0,A141,A151,1,A171,1,A191,A201,A91,0.492301,NEGATIVE
A11,41,A30,A40,19972,A61,A71,1,A101,1,A121,1,A141,A151,1,A171,1,A191,A201,A91,0.506944,POSITIVE
A11,41,A30,A40,19962,A61,A71,1,A101,1,A121,0,A141,A151,1,A171,1,A191,A201,A91,0.492251,NEGATIVE
A11,41,A30,A40,19962,A61,A71,1,A101,1,A121,1,A141,A151,1,A171,1,A191,A201,A91,0.506884,POSITIVE
A12,77,A31,A47,19956,A62,A72,2,A102,2,A122,0,A142,A152,2,A172,1,A191,A201,A91,0.497585,NEGATIVE
A12,77,A31,A47,19956,A62,A72,2,A102,2,A122,1,A142,A152,2,A172,1,A191,A201,A91,0.510787,POSITIVE
A12,72,A31,A46,19955,A62,A72,1,A102,1,A122,0,A142,A152,1,A172,1,A191,A201,A91,0.493417,NEGATIVE
A12,72,A31,A46,19955,A62,A72,1,A102,1,A122,1,A142,A152,1,A172,1,A191,A201,A91,0.506639,POSITIVE
A12,77,A31,A47,19946,A62,A72,2,A102,2,A122,0,A142,A152,2,A172,1,A191,A201,A91,0.497550,NEGATIVE
A12,77,A31,A47,19946,A62,A72,2,A102,2,A122,1,A142,A152,2,A172,1,A191,A201,A91,0.510720,POSITIVE
A12,72,A31,A46,19945,A62,A72,1,A102,1,A122,0,A142,A152,1,A172,1,A191,A201,A91,0.493350,NEGATIVE
A12,72,A31,A46,19945,A62,A72,1,A102,1,A122,1,A142,A152,1,A172,1,A191,A201,A91,0.506571,POSITIVE
A12,76,A31,A42,19957,A62,A72,2,A102,2,A122,0,A142,A152,2,A173,1,A192,A202,A92,0.487595,NEGATIVE
A12,76,A31,A42,19957,A62,A72,2,A102,2,A122,1,A142,A152,2,A173,1,A192,A202,A92,0.500816,POSITIVE
A12,76,A31,A42,19948,A62,A72,2,A102,2,A122,0,A142,A152,2,A173,1,A192,A202,A92,0.487567,NEGATIVE
A12,76,A31,A42,19948,A62,A72,2,A102,2,A122,1,A142,A152,2,A173,1,A192,A202,A92,0.500752,POSITIVE
A11,66,A30,A46,19954,A61,A71,1,A101,1,A121,0,A141,A151,1,A172,1,A191,A201,A91,0.489191,NEGATIVE
A11,66,A30,A46,19954,A61,A71,1,A101,1,A121,1,A141,A151,1,A172,1,A191,A201,A91,0.502416,POSITIVE
A11,64,A30,A48,19958,A61,A71,1,A101,1,A121,0,A141,A151,1,A171,1,A191,A201,A91,0.487868,NEGATIVE
A11,64,A30,A48,19958,A61,A71,1,A101,1,A121,1,A141,A151,1,A171,1,A191,A201,A91,0.501104,POSITIVE
A11,64,A30,A48,19953,A61,A71,1,A101,1,A121,0,A141,A151,1,A171,1,A191,A201,A91,0.487852,NEGATIVE
A11,64,A30,A48,19953,A61,A71,1,A101,1,A121,1,A141,A151,1,A171,1,A191,A201,A91,0.501049,POSITIVE
A11,64,A30,A45,19958,A61,A71,1,A101,1,A121,0,A141,A151,1,A172,1,A191,A201,A91,0.495909,NEGATIVE
A11,64,A30,A45,19958,A61,A71,1,A101,1,A121,1,A141,A151,1,A172,1,A191,A201,A91,0.509122,POSITIVE
A11,61,A30,A45,19958,A61,A71,1,A101,3,A121,0,A141,A151,1,A171,1,A191,A201,A91,0.495809,NEGATIVE
A11,61,A30,A45,19958,A61,A71,1,A101,3,A121,1,A141,A151,1,A171,1,A191,A201,A91,0.510466,POSITIVE
A11,64,A30,A45,19953,A61,A71,1,A101,1,A121,0,A141,A151,1,A172,1,A191,A201,A91,0.495888,NEGATIVE
A11,64,A30,A45,19953,A61,A71,1,A101,1,A121,1,A141,A151,1,A172,1,A191,A201,A91,0.509115,POSITIVE
A11,61,A30,A45,19953,A61,A71,1,A101,3,A121,0,A141,A151,1,A171,1,A191,A201,A91,0.495778,NEGATIVE
A11,61,A30,A45,19953,A61,A71,1,A101,3,A121,1,A141,A151,1,A171,1,A191,A201,A91,0.510416,POSITIVE
A11,66,A30,A46,19944,A61,A71,1,A101,1,A121,0,A141,A151,1,A172,1,A191,A201,A91,0.489142,NEGATIVE
A11,66,A30,A46,19944,A61,A71,1,A101,1,A121,1,A141,A151,1,A172,1,A191,A201,A91,0.502332,POSITIVE
A11,64,A30,A48,19948,A61,A71,1,A101,1,A121,0,A141,A151,1,A171,1,A191,A201,A91,0.487810,NEGATIVE
A11,64,A30,A48,19948,A61,A71,1,A101,1,A121,1,A141,A151,1,A171,1,A191,A201,A91,0.501032,POSITIVE
A11,64,A30,A45,19948,A61,A71,1,A101,1,A121,0,A141,A151,1,A172,1,A191,A201,A91,0.495880,NEGATIVE
A11,64,A30,A45,19948,A61,A71,1,A101,1,A121,1,A141,A151,1,A172,1,A191,A201,A91,0.509105,POSITIVE
A11,61,A30,A45,19948,A61,A71,1,A101,3,A121,0,A141,A151,1,A171,1,A191,A201,A91,0.495750,NEGATIVE
A11,61,A30,A45,19948,A61,A71,1,A101,3,A121,1,A141,A151,1,A171,1,A191,A201,A91,0.510412,POSITIVE
A11,64,A30,A48,19943,A61,A71,1,A101,1,A121,0,A141,A151,1,A171,1,A191,A201,A91,0.487799,NEGATIVE
A11,64,A30,A48,19943,A61,A71,1,A101,1,A121,1,A141,A151,1,A171,1,A191,A201,A91,0.501020,POSITIVE
A11,64,A30,A45,19943,A61,A71,1,A101,1,A121,0,A141,A151,1,A172,1,A191,A201,A91,0.495859,NEGATIVE
A11,64,A30,A45,19943,A61,A71,1,A101,1,A121,1,A141,A151,1,A172,1,A191,A201,A91,0.509065,POSITIVE
A11,61,A30,A45,19943,A61,A71,1,A101,3,A121,0,A141,A151,1,A171,1,A191,A201,A91,0.495713,NEGATIVE
A11,61,A30,A45,19943,A61,A71,1,A101,3,A121,1,A141,A151,1,A171,1,A191,A201,A91,0.510393,POSITIVE
A12,68,A31,A42,19957,A62,A72,2,A102,2,A122,0,A142,A152,2,A173,1,A192,A202,A92,0.498319,NEGATIVE
A12,68,A31,A42,19957,A62,A72,2,A102,2,A122,1,A142,A152,2,A173,1,A192,A202,A92,0.511556,POSITIVE
A12,62,A31,A42,19956,A62,A72,2,A102,2,A122,0,A142,A152,2,A172,1,A191,A201,A91,0.495768,NEGATIVE
A12,62,A31,A42,19956,A62,A72,2,A102,2,A122,1,A142,A152,2,A172,1,A191,A201,A91,0.510415,POSITIVE
A12,68,A31,A42,19947,A62,A72,2,A102,2,A122,0,A142,A152,2,A173,1,A192,A202,A92,0.498326,NEGATIVE
A12,68,A31,A42,19947,A62,A72,2,A102,2,A122,1,A142,A152,2,A173,1,A192,A202,A92,0.511510,POSITIVE
A12,62,A31,A42,19946,A62,A72,2,A102,2,A122,0,A142,A152,2,A172,1,A191,A201,A91,0.495697,NEGATIVE
