status,month,credit_history,purpose,credit_amount,savings,employment,investment_as_income_percentage,other_debtors,residence_since,property,age,installment_plans,housing,number_of_credits,skill_level,people_liable_for,telephone,foreign_worker,sex,credit
2.0,12.0,2.0,0.0,996.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,2.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0,1.0
1.0,24.0,1.0,4.0,2397.0,1.0,0.0,4.0,0.0,4.0,2.0,1.0,2.0,1.0,1.0,2.0,1.0,0.0,0.0,1.0,1.0
1.0,12.0,1.0,4.0,709.0,1.0,0.0,4.0,0.0,4.0,1.0,0.0,2.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0
2.0,24.0,1.0,0.0,2748.0,1.0,0.0,2.0,0.0,2.0,1.0,1.0,2.0,1.0,1.0,3.0,1.0,1.0,0.0,1.0,1.0
2.0,9.0,2.0,4.0,3195.0,1.0,1.0,4.0,0.0,2.0,0.0,1.0,2.0,1.0,2.0,2.0,1.0,0.0,0.0,1.0,1.0
1.0,12.0,1.0,4.0,1535.0,1.0,0.0,2.0,0.0,2.0,0.0,1.0,2.0,1.0,1.0,2.0,1.0,0.0,0.0,1.0,1.0
2.0,24.0,2.0,4.0,1851.0,1.0,0.0,4.0,0.0,4.0,0.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0
2.0,1.0,2.0,6.0,18612.0,2.0,2.0,1.0,2.0,1.0,1.0,0.0,2.0,2.0,4.0,3.0,1.0,1.0,1.0,1.0,1.0
1.0,3.0,1.0,3.0,7100.0,1.0,2.0,4.0,2.0,4.0,0.0,0.0,0.0,2.0,4.0,0.0,1.0,1.0,0.0,0.0,1.0
1.0,24.0,1.0,3.0,2684.0,1.0,0.0,4.0,0.0,2.0,1.0,1.0,2.0,0.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0
1.0,48.0,1.0,4.0,10250.0,1.0,2.0,4.0,0.0,4.0,3.0,1.0,2.0,1.0,1.0,3.0,1.0,0.0,0.0,1.0,0.0
0.0,0.0,2.0,0.0,7308.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,1.0
2.0,20.0,1.0,3.0,1872.0,1.0,0.0,4.0,0.0,2.0,1.0,1.0,2.0,0.0,1.0,2.0,2.0,1.0,0.0,1.0,1.0
1.0,48.0,0.0,0.0,6579.0,1.0,1.0,1.0,0.0,4.0,2.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,0.0,1.0,1.0
2.0,6.0,1.0,4.0,932.0,1.0,0.0,4.0,0.0,3.0,0.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,0.0,0.0,1.0
2.0,24.0,1.0,4.0,1422.0,1.0,1.0,4.0,0.0,4.0,2.0,1.0,2.0,1.0,1.0,3.0,1.0,1.0,0.0,0.0,1.0
2.0,18.0,2.0,7.0,1817.0,1.0,0.0,4.0,0.0,2.0,2.0,0.0,2.0,1.0,2.0,1.0,1.0,0.0,0.0,1.0,1.0
2.0,1.0,0.0,0.0,8487.0,1.0,0.0,2.0,0.0,1.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0
1.0,3.0,1.0,7.0,6213.0,0.0,2.0,4.0,2.0,4.0,0.0,0.0,0.0,2.0,1.0,3.0,1.0,1.0,1.0,0.0,1.0
2.0,6.0,2.0,4.0,518.0,2.0,0.0,1.0,0.0,2.0,0.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0
1.0,12.0,1.0,4.0,1413.0,1.0,1.0,4.0,0.0,4.0,0.0,1.0,2.0,1.0,2.0,2.0,1.0,0.0,0.0,1.0,1.0
1.0,12.0,1.0,3.0,1597.0,1.0,1.0,4.0,0.0,4.0,2.0,1.0,2.0,1.0,1.0,2.0,1.0,0.0,0.0,1.0,0.0
0.0,0.0,0.0,0.0,8828.0,0.0,0.0,1.0,0.0,4.0,2.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
2.0,0.0,1.0,0.0,13376.0,2.0,0.0,1.0,2.0,4.0,0.0,1.0,2.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0
1.0,24.0,2.0,0.0,2483.0,1.0,1.0,4.0,1.0,2.0,2.0,0.0,2.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,1.0
1.0,24.0,2.0,4.0,14179.0,2.0,1.0,4.0,0.0,4.0,3.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,0.0,1.0,1.0
2.0,48.0,1.0,6.0,12735.0,0.0,0.0,4.0,0.0,3.0,0.0,1.0,0.0,0.0,2.0,3.0,2.0,1.0,0.0,0.0,1.0
1.0,80.0,1.0,4.0,11786.0,0.0,1.0,4.0,1.0,3.0,2.0,1.0,0.0,1.0,4.0,0.0,2.0,0.0,1.0,0.0,1.0
0.0,0.0,0.0,1.0,16900.0,2.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
1.0,36.0,1.0,3.0,2743.0,1.0,0.0,4.0,0.0,2.0,0.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0
2.0,24.0,2.0,9.0,11560.0,1.0,1.0,4.0,0.0,4.0,3.0,1.0,0.0,2.0,2.0,2.0,2.0,0.0,0.0,1.0,1.0
1.0,12.0,2.0,3.0,1264.0,1.0,0.0,4.0,0.0,3.0,0.0,1.0,2.0,1.0,2.0,1.0,1.0,0.0,0.0,1.0,0.0
2.0,37.0,0.0,3.0,4388.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,2.0,1.0,0.0,0.0,1.0,1.0
0.0,1.0,0.0,9.0,7600.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0
1.0,12.0,1.0,9.0,796.0,1.0,0.0,4.0,0.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0
2.0,24.0,1.0,0.0,3568.0,1.0,1.0,4.0,0.0,4.0,0.0,1.0,2.0,1.0,1.0,2.0,1.0,0.0,0.0,1.0,1.0
0.0,10.0,0.0,0.0,2142.0,2.0,0.0,1.0,0.0,4.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,0.0,0.0,1.0,1.0
2.0,24.0,1.0,4.0,2028.0,1.0,0.0,2.0,0.0,2.0,1.0,0.0,2.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0
0.0,2.0,1.0,0.0,6642.0,0.0,0.0,4.0,2.0,4.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
1.0,24.0,1.0,3.0,1603.0,1.0,1.0,4.0,0.0,2.0,3.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,0.0,1.0,0.0
2.0,48.0,1.0,1.0,10961.0,2.0,1.0,4.0,0.0,1.0,3.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,0.0,0.0,1.0
1.0,48.0,2.0,4.0,4843.0,1.0,1.0,4.0,0.0,4.0,2.0,1.0,2.0,1.0,1.0,2.0,1.0,0.0,0.0,1.0,1.0
2.0,24.0,1.0,3.0,1048.0,2.0,1.0,2.0,0.0,3.0,2.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0
2.0,9.0,1.0,3.0,1323.0,1.0,1.0,2.0,0.0,4.0,3.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0
1.0,9.0,2.0,9.0,1549.0,1.0,0.0,4.0,0.0,4.0,2.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,0.0,1.0,1.0
1.0,24.0,2.0,3.0,2223.0,1.0,0.0,4.0,0.0,4.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,0.0,0.0,1.0,1.0
1.0,36.0,1.0,9.0,3617.0,1.0,1.0,4.0,0.0,4.0,2.0,1.0,2.0,1.0,1.0,2.0,1.0,0.0,0.0,1.0,1.0
2.0,12.0,1.0,0.0,1468.0,1.0,1.0,4.0,0.0,4.0,0.0,1.0,2.0,1.0,1.0,3.0,1.0,1.0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,8010.0,0.0,2.0,1.0,2.0,3.0,2.0,0.0,0.0,2.0,4.0,0.0,1.0,0.0,1.0,1.0,1.0
1.0,0.0,0.0,9.0,18400.0,2.0,2.0,1.0,2.0,1.0,0.0,0.0,2.0,0.0,3.0,3.0,1.0,1.0,1.0,0.0,1.0
2.0,0.0,0.0,9.0,9900.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,4.0,0.0,1.0,1.0,0.0,0.0,1.0
1.0,24.0,1.0,4.0,1154.0,1.0,0.0,4.0,0.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
1.0,24.0,1.0,3.0,1255.0,1.0,0.0,2.0,0.0,2.0,1.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
0.0,2.0,1.0,0.0,17700.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
1.0,18.0,1.0,4.0,3149.0,1.0,0.0,4.0,0.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,0.0,0.0,1.0,0.0
1.0,24.0,2.0,3.0,1377.0,1.0,1.0,1.0,0.0,4.0,3.0,1.0,0.0,2.0,2.0,2.0,1.0,1.0,0.0,1.0,1.0
0.0,0.0,0.0,0.0,7279.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
2.0,24.0,1.0,3.0,3244.0,1.0,0.0,3.0,0.0,2.0,2.0,1.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,1.0
1.0,21.0,1.0,3.0,5248.0,2.0,0.0,2.0,0.0,1.0,1.0,0.0,2.0,0.0,2.0,3.0,1.0,1.0,0.0,1.0,1.0
1.0,9.0,2.0,0.0,10961.0,1.0,0.0,4.0,0.0,4.0,1.0,1.0,2.0,1.0,3.0,2.0,2.0,0.0,0.0,0.0,1.0
2.0,21.0,1.0,0.0,12071.0,2.0,1.0,2.0,0.0,4.0,0.0,1.0,2.0,1.0,1.0,3.0,1.0,1.0,0.0,1.0,1.0
1.0,6.0,1.0,0.0,730.0,1.0,1.0,4.0,0.0,4.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
2.0,15.0,2.0,4.0,2326.0,1.0,0.0,2.0,0.0,3.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,0.0,0.0,1.0,1.0
2.0,24.0,1.0,4.0,1123.0,1.0,1.0,4.0,0.0,4.0,2.0,1.0,2.0,1.0,1.0,2.0,1.0,0.0,0.0,1.0,1.0
1.0,3.0,1.0,4.0,16234.0,1.0,1.0,1.0,2.0,3.0,0.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0
1.0,24.0,2.0,3.0,1231.0,2.0,1.0,4.0,0.0,4.0,2.0,1.0,2.0,1.0,2.0,3.0,1.0,1.0,0.0,1.0,1.0
1.0,24.0,1.0,6.0,1445.0,1.0,1.0,4.0,0.0,2.0,2.0,1.0,2.0,0.0,1.0,2.0,1.0,0.0,0.0,1.0,0.0
2.0,15.0,1.0,4.0,1721.0,2.0,0.0,1.0,0.0,2.0,0.0,1.0,2.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0
1.0,6.0,1.0,3.0,1603.0,1.0,0.0,3.0,0.0,4.0,2.0,0.0,2.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0
2.0,0.0,2.0,0.0,1538.0,1.0,0.0,4.0,0.0,3.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,0.0,0.0,0.0,1.0
2.0,36.0,0.0,9.0,7678.0,2.0,0.0,1.0,2.0,4.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0
1.0,24.0,2.0,3.0,1837.0,1.0,0.0,3.0,0.0,4.0,2.0,1.0,2.0,1.0,1.0,2.0,1.0,0.0,0.0,1.0,1.0
2.0,18.0,2.0,0.0,3973.0,2.0,0.0,4.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,0.0,0.0,1.0,1.0
0.0,0.0,2.0,0.0,4599.0,0.0,0.0,1.0,1.0,4.0,0.0,1.0,0.0,0.0,4.0,0.0,2.0,0.0,0.0,0.0,1.0
1.0,9.0,1.0,4.0,1206.0,1.0,1.0,4.0,0.0,4.0,2.0,1.0,2.0,1.0,1.0,3.0,1.0,1.0,0.0,1.0,0.0
2.0,12.0,1.0,0.0,719.0,1.0,0.0,4.0,0.0,3.0,1.0,1.0,0.0,1.0,1.0,2.0,1.0,0.0,0.0,1.0,1.0
2.0,15.0,2.0,0.0,2697.0,1.0,0.0,4.0,0.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,1.0,0.0,0.0,0.0,1.0
0.0,3.0,0.0,0.0,7951.0,0.0,0.0,1.0,0.0,4.0,2.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
2.0,21.0,2.0,7.0,6579.0,1.0,0.0,3.0,0.0,3.0,2.0,1.0,2.0,1.0,2.0,2.0,1.0,0.0,0.0,1.0,1.0
0.0,0.0,0.0,0.0,1468.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
2.0,36.0,1.0,7.0,2145.0,2.0,0.0,2.0,0.0,4.0,3.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0
2.0,80.0,0.0,0.0,7500.0,0.0,0.0,1.0,1.0,4.0,1.0,0.0,1.0,0.0,4.0,2.0,2.0,0.0,0.0,1.0,1.0
1.0,36.0,1.0,4.0,4591.0,1.0,0.0,2.0,0.0,3.0,3.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,0.0,1.0,1.0
1.0,24.0,1.0,4.0,2859.0,1.0,1.0,4.0,0.0,4.0,2.0,1.0,2.0,1.0,1.0,2.0,1.0,0.0,0.0,1.0,0.0
2.0,12.0,2.0,1.0,11590.0,1.0,2.0,2.0,2.0,3.0,1.0,1.0,2.0,0.0,4.0,3.0,1.0,1.0,1.0,1.0,1.0
2.0,24.0,1.0,4.0,1097.0,2.0,0.0,4.0,0.0,2.0,0.0,0.0,2.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0
0.0,67.0,0.0,9.0,11900.0,0.0,0.0,2.0,2.0,1.0,0.0,1.0,0.0,0.0,4.0,3.0,1.0,1.0,0.0,1.0,1.0
0.0,0.0,2.0,0.0,6300.0,0.0,0.0,2.0,1.0,4.0,0.0,0.0,2.0,2.0,4.0,0.0,1.0,0.0,0.0,0.0,1.0
0.0,24.0,2.0,0.0,2064.0,0.0,0.0,4.0,0.0,4.0,0.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0
1.0,24.0,1.0,9.0,3832.0,1.0,0.0,2.0,0.0,1.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0
1.0,78.0,1.0,0.0,1190.0,2.0,2.0,4.0,2.0,4.0,0.0,1.0,0.0,0.0,1.0,3.0,2.0,1.0,0.0,0.0,1.0
2.0,0.0,0.0,9.0,17956.0,2.0,2.0,1.0,2.0,1.0,0.0,0.0,2.0,2.0,4.0,1.0,2.0,1.0,1.0,1.0,1.0
1.0,48.0,0.0,7.0,7200.0,1.0,0.0,4.0,0.0,3.0,2.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,0.0,0.0,1.0
2.0,10.0,1.0,4.0,1364.0,1.0,1.0,4.0,0.0,4.0,0.0,1.0,2.0,1.0,1.0,2.0,1.0,0.0,0.0,1.0,1.0
1.0,36.0,1.0,1.0,5595.0,1.0,0.0,4.0,0.0,4.0,3.0,1.0,2.0,2.0,1.0,3.0,1.0,1.0,0.0,1.0,1.0
1.0,36.0,0.0,3.0,2384.0,1.0,1.0,2.0,0.0,2.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,0.0,1.0,0.0
2.0,0.0,1.0,8.0,14782.0,1.0,1.0,3.0,0.0,4.0,2.0,0.0,2.0,1.0,2.0,0.0,1.0,1.0,0.0,1.0,1.0
1.0,0.0,0.0,0.0,17700.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0,1.0,0.0,2.0,1.0,1.0,0.0,0.0,1.0,1.0
2.0,12.0,2.0,4.0,1474.0,1.0,0.0,4.0,0.0,2.0,1.0,1.0,2.0,0.0,2.0,2.0,1.0,0.0,0.0,1.0,1.0
2.0,9.0,2.0,0.0,1388.0,1.0,1.0,2.0,0.0,3.0,2.0,1.0,2.0,1.0,1.0,3.0,1.0,0.0,0.0,1.0,1.0
1.0,1.0,0.0,0.0,7951.0,2.0,0.0,1.0,0.0,3.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
2.0,12.0,1.0,0.0,931.0,0.0,1.0,4.0,0.0,4.0,2.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0
2.0,18.0,1.0,1.0,4605.0,0.0,1.0,1.0,0.0,4.0,0.0,0.0,2.0,2.0,1.0,2.0,2.0,1.0,0.0,0.0,1.0
2.0,24.0,1.0,0.0,7865.0,1.0,1.0,4.0,0.0,4.0,3.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,0.0,1.0,0.0
0.0,0.0,0.0,0.0,3300.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
1.0,13.0,1.0,9.0,2445.0,0.0,0.0,2.0,2.0,3.0,0.0,1.0,2.0,0.0,4.0,3.0,1.0,1.0,0.0,1.0,1.0
1.0,12.0,0.0,1.0,6800.0,1.0,0.0,3.0,0.0,4.0,3.0,1.0,2.0,2.0,1.0,3.0,1.0,1.0,0.0,1.0,1.0
1.0,12.0,1.0,0.0,1498.0,1.0,0.0,2.0,0.0,2.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0
0.0,0.0,1.0,0.0,12400.0,0.0,2.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
1.0,48.0,0.0,9.0,8229.0,1.0,0.0,4.0,0.0,4.0,3.0,1.0,1.0,2.0,2.0,3.0,2.0,1.0,0.0,1.0,0.0
2.0,6.0,0.0,0.0,609.0,0.0,0.0,2.0,0.0,4.0,2.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0
1.0,12.0,1.0,0.0,2684.0,1.0,1.0,4.0,0.0,2.0,3.0,1.0,2.0,2.0,1.0,2.0,1.0,0.0,0.0,1.0,1.0
1.0,24.0,2.0,4.0,2864.0,1.0,1.0,4.0,0.0,4.0,2.0,1.0,2.0,1.0,2.0,2.0,1.0,0.0,0.0,1.0,1.0
2.0,18.0,2.0,4.0,3092.0,1.0,0.0,4.0,0.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,1.0,0.0,0.0,0.0,1.0
2.0,14.0,1.0,0.0,1444.0,1.0,0.0,4.0,0.0,1.0,0.0,0.0,2.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0
1.0,36.0,1.0,1.0,2728.0,1.0,0.0,1.0,0.0,3.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0
1.0,2.0,1.0,9.0,4811.0,1.0,0.0,1.0,1.0,1.0,2.0,1.0,0.0,0.0,4.0,0.0,1.0,1.0,1.0,0.0,1.0
2.0,60.0,0.0,0.0,8653.0,1.0,1.0,3.0,0.0,4.0,3.0,1.0,0.0,2.0,2.0,3.0,1.0,1.0,0.0,1.0,1.0
0.0,12.0,2.0,3.0,1199.0,1.0,0.0,4.0,2.0,1.0,0.0,1.0,2.0,0.0,4.0,3.0,1.0,1.0,1.0,1.0,1.0
1.0,12.0,1.0,4.0,1295.0,1.0,0.0,4.0,0.0,1.0,2.0,0.0,2.0,1.0,1.0,2.0,1.0,0.0,0.0,1.0,1.0
1.0,36.0,1.0,7.0,4473.0,2.0,0.0,4.0,0.0,2.0,3.0,0.0,2.0,1.0,2.0,2.0,1.0,0.0,0.0,1.0,0.0
2.0,15.0,0.0,3.0,1533.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,2.0,1.0,1.0,2.0,1.0,0.0,0.0,1.0,1.0
1.0,24.0,1.0,7.0,7228.0,1.0,0.0,4.0,0.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,0.0
2.0,24.0,2.0,0.0,1282.0,1.0,1.0,4.0,0.0,4.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,0.0,1.0,1.0
1.0,6.0,1.0,3.0,1237.0,1.0,0.0,2.0,0.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,0.0,0.0,1.0,1.0
1.0,11.0,2.0,0.0,674.0,1.0,0.0,2.0,0.0,2.0,0.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,0.0,1.0,1.0
2.0,12.0,1.0,4.0,1766.0,1.0,0.0,4.0,0.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0
1.0,24.0,1.0,3.0,1249.0,1.0,0.0,4.0,0.0,4.0,0.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,0.0,1.0,1.0
1.0,12.0,1.0,0.0,674.0,1.0,1.0,4.0,0.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,0.0,0.0,1.0,1.0
2.0,8.0,1.0,3.0,1206.0,2.0,2.0,3.0,1.0,4.0,2.0,1.0,2.0,1.0,1.0,3.0,2.0,1.0,0.0,1.0,1.0
1.0,30.0,1.0,3.0,3590.0,1.0,1.0,4.0,0.0,4.0,2.0,1.0,2.0,0.0,1.0,3.0,1.0,1.0,0.0,1.0,1.0
1.0,36.0,1.0,9.0,1820.0,1.0,0.0,2.0,1.0,2.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,0.0,0.0,1.0,0.0
1.0,12.0,1.0,0.0,6753.0,1.0,2.0,1.0,0.0,4.0,0.0,1.0,2.0,0.0,1.0,3.0,1.0,1.0,0.0,0.0,1.0
1.0,24.0,0.0,4.0,2631.0,1.0,1.0,2.0,0.0,4.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,0.0,0.0,0.0,1.0
1.0,24.0,2.0,9.0,2324.0,1.0,0.0,4.0,0.0,4.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,0.0,0.0,1.0,1.0
1.0,24.0,0.0,4.0,2235.0,1.0,2.0,1.0,0.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0
1.0,24.0,1.0,4.0,12579.0,1.0,0.0,4.0,0.0,2.0,0.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,0.0,1.0,1.0
1.0,48.0,2.0,1.0,6681.0,1.0,0.0,3.0,0.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,1.0,0.0,0.0,1.0,1.0
1.0,24.0,1.0,4.0,1353.0,1.0,0.0,4.0,0.0,3.0,3.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0
1.0,21.0,0.0,1.0,3051.0,1.0,0.0,4.0,0.0,4.0,2.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,0.0
0.0,21.0,1.0,0.0,3357.0,0.0,0.0,1.0,0.0,4.0,2.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0
0.0,3.0,2.0,9.0,12400.0,2.0,2.0,1.0,2.0,4.0,2.0,1.0,1.0,2.0,4.0,3.0,2.0,0.0,1.0,0.0,1.0
2.0,6.0,1.0,3.0,4454.0,0.0,0.0,4.0,0.0,4.0,3.0,1.0,2.0,1.0,1.0,2.0,1.0,0.0,0.0,1.0,1.0
1.0,36.0,1.0,3.0,3595.0,1.0,0.0,4.0,0.0,2.0,1.0,0.0,2.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,0.0
2.0,15.0,1.0,4.0,727.0,1.0,1.0,4.0,0.0,3.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0
0.0,15.0,2.0,9.0,1126.0,1.0,1.0,4.0,0.0,2.0,0.0,1.0,2.0,2.0,4.0,3.0,2.0,1.0,1.0,1.0,1.0
2.0,24.0,1.0,0.0,1361.0,1.0,1.0,4.0,0.0,4.0,1.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0,0.0,0.0,1.0
2.0,15.0,1.0,2.0,2631.0,2.0,1.0,3.0,0.0,2.0,0.0,1.0,2.0,1.0,1.0,2.0,1.0,0.0,0.0,1.0,1.0
