age,capital-gain,capital-loss,decision,education,education-num,hours-per-week,marital-status,native-country,occupation,race,relationship,sex,workclass
25,62500,3375,1,5th-6th,3,10,Never-married,Peru,Prof-specialty,Other,Unmarried,Female,State-gov
25,62500,3375,1,5th-6th,3,10,Never-married,Peru,Prof-specialty,Other,Unmarried,Male,State-gov
22,52500,108,1,7th-8th,1,14,Widowed,Guatemala,Machine-op-inspct,Other,Not-in-family,Female,Private
22,52500,108,1,7th-8th,1,14,Widowed,Guatemala,Machine-op-inspct,Other,Not-in-family,Male,Private
22,52500,108,1,7th-8th,1,1,Widowed,Guatemala,Machine-op-inspct,White,Not-in-family,Female,Private
22,52500,108,1,7th-8th,1,1,Widowed,Guatemala,Machine-op-inspct,White,Not-in-family,Male,Private
22,52500,108,1,7th-8th,1,1,Widowed,Guatemala,Machine-op-inspct,Other,Wife,Female,Private
22,52500,108,1,7th-8th,1,1,Widowed,Guatemala,Machine-op-inspct,Other,Wife,Male,Private
23,52500,980,0,Some-college,1,3,Widowed,Scotland,Adm-clerical,Asian-Pac-Islander,Not-in-family,Female,Self-emp-not-inc
23,52500,980,0,Some-college,1,3,Widowed,Scotland,Adm-clerical,Asian-Pac-Islander,Not-in-family,Male,Self-emp-not-inc
22,52500,544,1,12th,1,15,Widowed,Nicaragua,Craft-repair,Other,Not-in-family,Female,Self-emp-not-inc
22,52500,544,1,12th,1,15,Widowed,Nicaragua,Craft-repair,Other,Not-in-family,Male,Self-emp-not-inc
25,52500,1851,1,Assoc-voc,2,5,Married-spouse-absent,Yugoslavia,Other-service,Amer-Indian-Eskimo,Husband,Female,Self-emp-inc
25,52500,1851,1,Assoc-voc,2,5,Married-spouse-absent,Yugoslavia,Other-service,Amer-Indian-Eskimo,Husband,Male,Self-emp-inc
27,57500,2286,1,10th,2,7,Never-married,El-Salvador,Sales,Amer-Indian-Eskimo,Other-relative,Female,Federal-gov
27,57500,2286,1,10th,2,7,Never-married,El-Salvador,Sales,Amer-Indian-Eskimo,Other-relative,Male,Federal-gov
24,57500,2504,1,Prof-school,2,8,Never-married,El-Salvador,Exec-managerial,Amer-Indian-Eskimo,Other-relative,Female,Local-gov
24,57500,2504,1,Prof-school,2,8,Never-married,El-Salvador,Exec-managerial,Amer-Indian-Eskimo,Other-relative,Male,Local-gov
26,62500,3811,1,5th-6th,3,11,Married-AF-spouse,Columbia,Prof-specialty,Black,Unmarried,Female,State-gov
26,62500,3811,1,5th-6th,3,11,Married-AF-spouse,Columbia,Prof-specialty,Black,Unmarried,Male,State-gov
22,52500,980,1,12th,1,3,Widowed,Taiwan,Adm-clerical,Asian-Pac-Islander,Not-in-family,Female,Self-emp-not-inc
22,52500,980,1,12th,1,3,Widowed,Taiwan,Adm-clerical,Asian-Pac-Islander,Not-in-family,Male,Self-emp-not-inc
24,57500,2286,1,Prof-school,2,7,Married-spouse-absent,Haiti,Transport-moving,Amer-Indian-Eskimo,Other-relative,Female,Federal-gov
24,57500,2286,1,Prof-school,2,7,Married-spouse-absent,Haiti,Transport-moving,Amer-Indian-Eskimo,Other-relative,Male,Federal-gov
27,57500,2286,1,10th,2,7,Married-spouse-absent,Ecuador,Sales,Amer-Indian-Eskimo,Other-relative,Female,Federal-gov
27,57500,2286,1,10th,2,7,Married-spouse-absent,Ecuador,Sales,Amer-Indian-Eskimo,Other-relative,Male,Federal-gov
28,57500,2940,1,Assoc-acdm,3,9,Married-spouse-absent,Taiwan,Exec-managerial,Other,Other-relative,Female,Local-gov
28,57500,2940,1,Assoc-acdm,3,9,Married-spouse-absent,Taiwan,Exec-managerial,Other,Other-relative,Male,Local-gov
18,62500,2504,0,10th,2,8,Married-spouse-absent,El-Salvador,Priv-house-serv,Amer-Indian-Eskimo,Not-in-family,Female,Local-gov
18,62500,2504,0,10th,2,8,Married-spouse-absent,El-Salvador,Priv-house-serv,Amer-Indian-Eskimo,Not-in-family,Male,Local-gov
11,62500,1851,0,1st-4th,2,5,Married-spouse-absent,Peru,Farming-fishing,Amer-Indian-Eskimo,Other-relative,Female,Self-emp-inc
11,62500,1851,0,1st-4th,2,5,Married-spouse-absent,Peru,Farming-fishing,Amer-Indian-Eskimo,Other-relative,Male,Self-emp-inc
13,62500,2940,1,Doctorate,3,9,Married-spouse-absent,Hong,Priv-house-serv,Other,Own-child,Female,Local-gov
13,62500,2940,1,Doctorate,3,9,Married-spouse-absent,Hong,Priv-house-serv,Other,Own-child,Male,Local-gov
17,62500,2940,0,Assoc-acdm,3,9,Married-spouse-absent,Trinadad&Tobago,Priv-house-serv,Other,Not-in-family,Female,Local-gov
17,62500,2940,0,Assoc-acdm,3,9,Married-spouse-absent,Trinadad&Tobago,Priv-house-serv,Other,Not-in-family,Male,Local-gov
19,62500,2940,1,Doctorate,3,21,Married-spouse-absent,Hong,Exec-managerial,Other,Other-relative,Female,Local-gov
19,62500,2940,1,Doctorate,3,21,Married-spouse-absent,Hong,Exec-managerial,Other,Other-relative,Male,Local-gov
13,62500,2940,1,Doctorate,3,21,Married-spouse-absent,Trinadad&Tobago,Exec-managerial,Other,Other-relative,Female,Local-gov
13,62500,2940,1,Doctorate,3,21,Married-spouse-absent,Trinadad&Tobago,Exec-managerial,Other,Other-relative,Male,Local-gov
14,62500,3811,1,Assoc-voc,3,23,Married-AF-spouse,Hong,Prof-specialty,Black,Other-relative,Female,State-gov
14,62500,3811,1,Assoc-voc,3,23,Married-AF-spouse,Hong,Prof-specialty,Black,Other-relative,Male,State-gov
14,62500,3811,1,5th-6th,7,11,Married-AF-spouse,Hong,Prof-specialty,Black,Other-relative,Female,State-gov
14,62500,3811,1,5th-6th,7,11,Married-AF-spouse,Hong,Prof-specialty,Black,Other-relative,Male,State-gov
16,62500,2504,1,10th,2,8,Married-spouse-absent,El-Salvador,Exec-managerial,Amer-Indian-Eskimo,Not-in-family,Female,Local-gov
16,62500,2504,1,10th,2,8,Married-spouse-absent,El-Salvador,Exec-managerial,Amer-Indian-Eskimo,Not-in-family,Male,Local-gov
17,62500,2940,0,Assoc-acdm,3,9,Married-spouse-absent,Trinadad&Tobago,Exec-managerial,Other,Other-relative,Female,Local-gov
17,62500,2940,0,Assoc-acdm,3,9,Married-spouse-absent,Trinadad&Tobago,Exec-managerial,Other,Other-relative,Male,Local-gov
19,62500,3811,1,Assoc-voc,3,11,Married-AF-spouse,Holand-Netherlands,Prof-specialty,Black,Husband,Female,State-gov
19,62500,3811,1,Assoc-voc,3,11,Married-AF-spouse,Holand-Netherlands,Prof-specialty,Black,Husband,Male,State-gov
19,62500,2940,1,Doctorate,3,9,Never-married,Hong,Priv-house-serv,Other,Other-relative,Female,Local-gov
19,62500,2940,1,Doctorate,3,9,Never-married,Hong,Priv-house-serv,Other,Other-relative,Male,Local-gov
13,62500,3375,0,5th-6th,3,10,Never-married,Peru,Protective-serv,Other,Other-relative,Female,State-gov
13,62500,3375,0,5th-6th,3,10,Never-married,Peru,Protective-serv,Other,Other-relative,Male,State-gov
20,62500,3811,1,Assoc-voc,3,11,Separated,Holand-Netherlands,Protective-serv,Black,Unmarried,Female,State-gov
20,62500,3811,1,Assoc-voc,3,11,Separated,Holand-Netherlands,Protective-serv,Black,Unmarried,Male,State-gov
14,62500,3811,1,Assoc-voc,3,11,Separated,Hong,Protective-serv,Black,Other-relative,Female,State-gov
14,62500,3811,1,Assoc-voc,3,11,Separated,Hong,Protective-serv,Black,Other-relative,Male,State-gov
18,62500,3375,1,5th-6th,3,10,Never-married,Peru,Prof-specialty,Other,Other-relative,Female,State-gov
18,62500,3375,1,5th-6th,3,10,Never-married,Peru,Prof-specialty,Other,Other-relative,Male,State-gov
19,62500,3811,1,Assoc-voc,3,11,Separated,Hong,Prof-specialty,Black,Unmarried,Female,State-gov
19,62500,3811,1,Assoc-voc,3,11,Separated,Hong,Prof-specialty,Black,Unmarried,Male,State-gov
13,52500,1415,1,Masters,1,17,Married-spouse-absent,Thailand,Farming-fishing,Asian-Pac-Islander,Other-relative,Female,Self-emp-inc
13,52500,1415,1,Masters,1,17,Married-spouse-absent,Thailand,Farming-fishing,Asian-Pac-Islander,Other-relative,Male,Self-emp-inc
12,57500,2286,1,Prof-school,2,19,Married-spouse-absent,El-Salvador,Transport-moving,Amer-Indian-Eskimo,Other-relative,Female,Federal-gov
12,57500,2286,1,Prof-school,2,19,Married-spouse-absent,El-Salvador,Transport-moving,Amer-Indian-Eskimo,Other-relative,Male,Federal-gov
12,57500,2286,1,10th,6,7,Married-spouse-absent,El-Salvador,Transport-moving,Amer-Indian-Eskimo,Other-relative,Female,Federal-gov
12,57500,2286,1,10th,6,7,Married-spouse-absent,El-Salvador,Transport-moving,Amer-Indian-Eskimo,Other-relative,Male,Federal-gov
13,52500,1415,0,Masters,1,4,Married-spouse-absent,Thailand,Farming-fishing,Asian-Pac-Islander,Own-child,Female,Self-emp-inc
13,52500,1415,0,Masters,1,4,Married-spouse-absent,Thailand,Farming-fishing,Asian-Pac-Islander,Own-child,Male,Self-emp-inc
12,57500,2504,1,Prof-school,6,8,Married-spouse-absent,El-Salvador,Priv-house-serv,Amer-Indian-Eskimo,Other-relative,Female,Local-gov
12,57500,2504,1,Prof-school,6,8,Married-spouse-absent,El-Salvador,Priv-house-serv,Amer-Indian-Eskimo,Other-relative,Male,Local-gov
14,52500,1851,1,HS-grad,2,5,Married-spouse-absent,Yugoslavia,Farming-fishing,Amer-Indian-Eskimo,Husband,Female,Self-emp-inc
14,52500,1851,1,HS-grad,2,5,Married-spouse-absent,Yugoslavia,Farming-fishing,Amer-Indian-Eskimo,Husband,Male,Self-emp-inc
14,52500,1851,0,1st-4th,2,18,Married-spouse-absent,Yugoslavia,Other-service,Amer-Indian-Eskimo,Other-relative,Female,Self-emp-inc
14,52500,1851,0,1st-4th,2,18,Married-spouse-absent,Yugoslavia,Other-service,Amer-Indian-Eskimo,Other-relative,Male,Self-emp-inc
18,57500,2504,1,Prof-school,2,20,Married-spouse-absent,El-Salvador,Exec-managerial,Amer-Indian-Eskimo,Other-relative,Female,Local-gov
18,57500,2504,1,Prof-school,2,20,Married-spouse-absent,El-Salvador,Exec-managerial,Amer-Indian-Eskimo,Other-relative,Male,Local-gov
13,57500,2940,1,Assoc-acdm,3,21,Married-spouse-absent,Trinadad&Tobago,Exec-managerial,Other,Not-in-family,Female,Local-gov
13,57500,2940,1,Assoc-acdm,3,21,Married-spouse-absent,Trinadad&Tobago,Exec-managerial,Other,Not-in-family,Male,Local-gov
16,57500,2504,0,12th,5,8,Married-spouse-absent,El-Salvador,Exec-managerial,Amer-Indian-Eskimo,Not-in-family,Female,Local-gov
16,57500,2504,0,12th,5,8,Married-spouse-absent,El-Salvador,Exec-managerial,Amer-Indian-Eskimo,Not-in-family,Male,Local-gov
17,52500,1851,1,1st-4th,2,5,Divorced,Yugoslavia,Farming-fishing,Amer-Indian-Eskimo,Other-relative,Female,Self-emp-inc
17,52500,1851,1,1st-4th,2,5,Divorced,Yugoslavia,Farming-fishing,Amer-Indian-Eskimo,Other-relative,Male,Self-emp-inc
12,57500,2504,0,10th,2,8,Never-married,El-Salvador,Priv-house-serv,Amer-Indian-Eskimo,Not-in-family,Female,Local-gov
12,57500,2504,0,10th,2,8,Never-married,El-Salvador,Priv-house-serv,Amer-Indian-Eskimo,Not-in-family,Male,Local-gov
18,57500,3375,1,Assoc-voc,3,10,Never-married,Peru,Protective-serv,Other,Other-relative,Female,State-gov
18,57500,3375,1,Assoc-voc,3,10,Never-married,Peru,Protective-serv,Other,Other-relative,Male,State-gov
16,57500,2504,1,10th,2,8,Never-married,El-Salvador,Exec-managerial,Amer-Indian-Eskimo,Not-in-family,Female,Local-gov
16,57500,2504,1,10th,2,8,Never-married,El-Salvador,Exec-managerial,Amer-Indian-Eskimo,Not-in-family,Male,Local-gov
18,57500,3375,0,Assoc-voc,3,10,Never-married,Peru,Prof-specialty,Other,Other-relative,Female,State-gov
18,57500,3375,0,Assoc-voc,3,10,Never-married,Peru,Prof-specialty,Other,Other-relative,Male,State-gov
19,62500,3811,1,5th-6th,3,11,Married-AF-spouse,Columbia,Protective-serv,Black,Other-relative,Female,State-gov
19,62500,3811,1,5th-6th,3,11,Married-AF-spouse,Columbia,Protective-serv,Black,Other-relative,Male,State-gov
20,62500,3811,1,Assoc-voc,3,11,Married-AF-spouse,Columbia,Protective-serv,Black,Unmarried,Female,State-gov
20,62500,3811,1,Assoc-voc,3,11,Married-AF-spouse,Columbia,Protective-serv,Black,Unmarried,Male,State-gov
14,62500,3811,1,Assoc-voc,3,11,Married-AF-spouse,Columbia,Protective-serv,Black,Unmarried,Female,State-gov
14,62500,3811,1,Assoc-voc,3,11,Married-AF-spouse,Columbia,Protective-serv,Black,Unmarried,Male,State-gov
19,62500,3811,0,5th-6th,3,11,Married-AF-spouse,Columbia,Prof-specialty,Black,Other-relative,Female,State-gov
19,62500,3811,0,5th-6th,3,11,Married-AF-spouse,Columbia,Prof-specialty,Black,Other-relative,Male,State-gov
16,57500,2504,1,10th,2,8,Married-spouse-absent,Ecuador,Priv-house-serv,Amer-Indian-Eskimo,Not-in-family,Female,Local-gov
16,57500,2504,1,10th,2,8,Married-spouse-absent,Ecuador,Priv-house-serv,Amer-Indian-Eskimo,Not-in-family,Male,Local-gov
17,57500,2940,1,Assoc-acdm,3,9,Married-spouse-absent,Taiwan,Priv-house-serv,Other,Not-in-family,Female,Local-gov
17,57500,2940,1,Assoc-acdm,3,9,Married-spouse-absent,Taiwan,Priv-house-serv,Other,Not-in-family,Male,Local-gov
18,57500,2504,1,10th,2,8,Married-spouse-absent,Ecuador,Exec-managerial,Amer-Indian-Eskimo,Not-in-family,Female,Local-gov
18,57500,2504,1,10th,2,8,Married-spouse-absent,Ecuador,Exec-managerial,Amer-Indian-Eskimo,Not-in-family,Male,Local-gov
12,57500,2504,0,10th,2,8,Married-spouse-absent,Ecuador,Exec-managerial,Amer-Indian-Eskimo,Other-relative,Female,Local-gov
12,57500,2504,0,10th,2,8,Married-spouse-absent,Ecuador,Exec-managerial,Amer-Indian-Eskimo,Other-relative,Male,Local-gov
14,57500,3811,1,5th-6th,3,11,Married-AF-spouse,Columbia,Prof-specialty,Black,Husband,Female,State-gov
14,57500,3811,1,5th-6th,3,11,Married-AF-spouse,Columbia,Prof-specialty,Black,Husband,Male,State-gov
18,57500,3375,0,Assoc-voc,3,10,Married-AF-spouse,Haiti,Prof-specialty,Other,Other-relative,Female,State-gov
18,57500,3375,0,Assoc-voc,3,10,Married-AF-spouse,Haiti,Prof-specialty,Other,Other-relative,Male,State-gov
13,57500,3375,1,5th-6th,3,10,Never-married,Haiti,Protective-serv,Other,Unmarried,Female,State-gov
13,57500,3375,1,5th-6th,3,10,Never-married,Haiti,Protective-serv,Other,Unmarried,Male,State-gov
20,57500,3811,1,5th-6th,3,11,Separated,Hungary,Prof-specialty,Black,Unmarried,Female,State-gov
20,57500,3811,1,5th-6th,3,11,Separated,Hungary,Prof-specialty,Black,Unmarried,Male,State-gov
14,57500,3811,1,5th-6th,3,11,Separated,Columbia,Prof-specialty,Black,Other-relative,Female,State-gov
14,57500,3811,1,5th-6th,3,11,Separated,Columbia,Prof-specialty,Black,Other-relative,Male,State-gov
14,57500,3811,1,5th-6th,3,11,Married-AF-spouse,Vietnam,Protective-serv,Black,Other-relative,Female,State-gov
14,57500,3811,1,5th-6th,3,11,Married-AF-spouse,Vietnam,Protective-serv,Black,Other-relative,Male,State-gov
20,57500,3811,1,5th-6th,3,11,Married-AF-spouse,Mexico,Prof-specialty,Black,Unmarried,Female,State-gov
20,57500,3811,1,5th-6th,3,11,Married-AF-spouse,Mexico,Prof-specialty,Black,Unmarried,Male,State-gov
14,57500,3811,1,5th-6th,3,11,Married-AF-spouse,Mexico,Prof-specialty,Black,Unmarried,Female,State-gov
14,57500,3811,1,5th-6th,3,11,Married-AF-spouse,Mexico,Prof-specialty,Black,Unmarried,Male,State-gov
58,17500,108,0,Some-college,5,55,Married-AF-spouse,France,Craft-repair,White,Unmarried,Female,Local-gov
58,17500,108,0,Some-college,5,55,Married-AF-spouse,France,Craft-repair,White,Unmarried,Male,Local-gov
56,17500,762,1,Bachelors,1,51,Married-AF-spouse,United-States,Tech-support,White,Unmarried,Female,Local-gov
56,17500,762,1,Bachelors,1,51,Married-AF-spouse,United-States,Tech-support,White,Unmarried,Male,Local-gov
73,17500,326,0,Assoc-voc,2,70,Married-spouse-absent,Italy,Prof-specialty,Amer-Indian-Eskimo,Unmarried,Female,State-gov
73,17500,326,0,Assoc-voc,2,70,Married-spouse-absent,Italy,Prof-specialty,Amer-Indian-Eskimo,Unmarried,Male,State-gov
69,17500,326,1,12th,3,80,Married-AF-spouse,Dominican-Republic,Adm-clerical,Amer-Indian-Eskimo,Unmarried,Female,Self-emp-inc
69,17500,326,1,12th,3,80,Married-AF-spouse,Dominican-Republic,Adm-clerical,Amer-Indian-Eskimo,Unmarried,Male,Self-emp-inc
91,17500,544,0,10th,1,90,Married-AF-spouse,Nicaragua,Transport-moving,Other,Unmarried,Female,Self-emp-inc
91,17500,544,0,10th,1,90,Married-AF-spouse,Nicaragua,Transport-moving,Other,Unmarried,Male,Self-emp-inc
69,17500,326,1,12th,1,80,Married-spouse-absent,Dominican-Republic,Adm-clerical,Amer-Indian-Eskimo,Unmarried,Female,Self-emp-inc
69,17500,326,1,12th,1,80,Married-spouse-absent,Dominican-Republic,Adm-clerical,Amer-Indian-Eskimo,Unmarried,Male,Self-emp-inc
64,17500,108,0,HS-grad,5,60,Married-AF-spouse,Japan,Sales,Asian-Pac-Islander,Other-relative,Female,Local-gov
64,17500,108,0,HS-grad,5,60,Married-AF-spouse,Japan,Sales,Asian-Pac-Islander,Other-relative,Male,Local-gov
64,17500,326,0,Assoc-voc,7,70,Married-AF-spouse,Italy,Prof-specialty,Amer-Indian-Eskimo,Not-in-family,Female,Without-pay
64,17500,326,0,Assoc-voc,7,70,Married-AF-spouse,Italy,Prof-specialty,Amer-Indian-Eskimo,Not-in-family,Male,Without-pay
87,17500,326,0,Assoc-voc,5,70,Married-AF-spouse,Italy,Prof-specialty,Amer-Indian-Eskimo,Not-in-family,Female,State-gov
87,17500,326,0,Assoc-voc,5,70,Married-AF-spouse,Italy,Prof-specialty,Amer-Indian-Eskimo,Not-in-family,Male,State-gov
67,17500,326,1,7th-8th,5,75,Married-spouse-absent,Mexico,Machine-op-inspct,Amer-Indian-Eskimo,Not-in-family,Female,State-gov
67,17500,326,1,7th-8th,5,75,Married-spouse-absent,Mexico,Machine-op-inspct,Amer-Indian-Eskimo,Not-in-family,Male,State-gov
64,17500,326,0,Assoc-voc,5,70,Married-AF-spouse,Italy,Prof-specialty,Amer-Indian-Eskimo,Not-in-family,Female,Self-emp-inc
64,17500,326,0,Assoc-voc,5,70,Married-AF-spouse,Italy,Prof-specialty,Amer-Indian-Eskimo,Not-in-family,Male,Self-emp-inc
56,17500,1197,1,Bachelors,1,51,Married-AF-spouse,United-States,Tech-support,White,Not-in-family,Female,Local-gov
56,17500,1197,1,Bachelors,1,51,Married-AF-spouse,United-States,Tech-support,White,Not-in-family,Male,Local-gov
58,22500,108,0,Some-college,1,55,Married-AF-spouse,Canada,Craft-repair,White,Not-in-family,Female,Without-pay
58,22500,108,0,Some-college,1,55,Married-AF-spouse,Canada,Craft-repair,White,Not-in-family,Male,Without-pay
56,17500,762,1,Bachelors,3,51,Married-AF-spouse,Portugal,Tech-support,White,Other-relative,Female,Local-gov
56,17500,762,1,Bachelors,3,51,Married-AF-spouse,Portugal,Tech-support,White,Other-relative,Male,Local-gov
91,17500,980,1,10th,1,90,Married-AF-spouse,Nicaragua,Transport-moving,Other,Other-relative,Female,Without-pay
91,17500,980,1,10th,1,90,Married-AF-spouse,Nicaragua,Transport-moving,Other,Other-relative,Male,Without-pay
56,17500,762,1,Bachelors,1,51,Married-AF-spouse,Portugal,Tech-support,White,Other-relative,Female,Private
56,17500,762,1,Bachelors,1,51,Married-AF-spouse,Portugal,Tech-support,White,Other-relative,Male,Private
56,17500,108,1,Bachelors,1,51,Widowed,United-States,Tech-support,White,Other-relative,Female,Private
56,17500,108,1,Bachelors,1,51,Widowed,United-States,Tech-support,White,Other-relative,Male,Private
91,17500,762,0,10th,3,90,Married-AF-spouse,Nicaragua,Transport-moving,Other,Not-in-family,Female,Without-pay
91,17500,762,0,10th,3,90,Married-AF-spouse,Nicaragua,Transport-moving,Other,Not-in-family,Male,Without-pay
69,17500,326,0,Prof-school,1,65,Married-spouse-absent,Cuba,Exec-managerial,Asian-Pac-Islander,Not-in-family,Female,Self-emp-not-inc
69,17500,326,0,Prof-school,1,65,Married-spouse-absent,Cuba,Exec-managerial,Asian-Pac-Islander,Not-in-family,Male,Self-emp-not-inc
56,17500,108,0,7th-8th,7,51,Married-AF-spouse,United-States,Tech-support,White,Husband,Female,Without-pay
56,17500,108,0,7th-8th,7,51,Married-AF-spouse,United-States,Tech-support,White,Husband,Male,Without-pay
60,17500,108,0,Some-college,5,55,Widowed,Canada,Craft-repair,White,Husband,Female,Local-gov
60,17500,108,0,Some-college,5,55,Widowed,Canada,Craft-repair,White,Husband,Male,Local-gov
56,17500,108,0,Bachelors,5,51,Married-AF-spouse,United-States,Tech-support,White,Husband,Female,Self-emp-inc
56,17500,108,0,Bachelors,5,51,Married-AF-spouse,United-States,Tech-support,White,Husband,Male,Self-emp-inc
56,17500,1197,0,Bachelors,3,51,Married-AF-spouse,United-States,Tech-support,White,Husband,Female,Without-pay
56,17500,1197,0,Bachelors,3,51,Married-AF-spouse,United-States,Tech-support,White,Husband,Male,Without-pay
87,17500,1415,0,Assoc-voc,1,70,Married-AF-spouse,Italy,Prof-specialty,Amer-Indian-Eskimo,Husband,Female,Without-pay
87,17500,1415,0,Assoc-voc,1,70,Married-AF-spouse,Italy,Prof-specialty,Amer-Indian-Eskimo,Husband,Male,Without-pay
81,17500,1197,0,12th,1,55,Married-AF-spouse,Canada,Craft-repair,White,Husband,Female,Local-gov
81,17500,1197,0,12th,1,55,Married-AF-spouse,Canada,Craft-repair,White,Husband,Male,Local-gov
71,17500,1415,0,Masters,1,85,Married-AF-spouse,Haiti,Farming-fishing,Other,Husband,Female,State-gov
71,17500,1415,0,Masters,1,85,Married-AF-spouse,Haiti,Farming-fishing,Other,Husband,Male,State-gov
69,17500,1415,1,12th,1,80,Married-spouse-absent,Dominican-Republic,Adm-clerical,Amer-Indian-Eskimo,Husband,Female,Without-pay
69,17500,1415,1,12th,1,80,Married-spouse-absent,Dominican-Republic,Adm-clerical,Amer-Indian-Eskimo,Husband,Male,Without-pay
56,17500,1197,0,Bachelors,1,51,Married-AF-spouse,United-States,Tech-support,White,Husband,Female,Self-emp-inc
56,17500,1197,0,Bachelors,1,51,Married-AF-spouse,United-States,Tech-support,White,Husband,Male,Self-emp-inc
58,22500,108,1,Some-college,1,55,Married-AF-spouse,Canada,Craft-repair,White,Husband,Female,Without-pay
58,22500,108,1,Some-college,1,55,Married-AF-spouse,Canada,Craft-repair,White,Husband,Male,Without-pay
79,17500,762,0,Bachelors,3,51,Married-AF-spouse,United-States,Tech-support,White,Husband,Female,Local-gov
79,17500,762,0,Bachelors,3,51,Married-AF-spouse,United-States,Tech-support,White,Husband,Male,Local-gov
64,17500,762,1,Assoc-voc,3,70,Married-spouse-absent,Italy,Prof-specialty,Amer-Indian-Eskimo,Husband,Female,State-gov
64,17500,762,1,Assoc-voc,3,70,Married-spouse-absent,Italy,Prof-specialty,Amer-Indian-Eskimo,Husband,Male,State-gov
