status,month,credit_history,purpose,credit_amount,savings,employment,investment_as_income_percentage,other_debtors,residence_since,property,age,installment_plans,housing,number_of_credits,skill_level,people_liable_for,telephone,foreign_worker,sex,credit
2.0,24.0,1.0,4.0,1377.0,1.0,2.0,4.0,0.0,2.0,1.0,1.0,2.0,1.0,2.0,3.0,1.0,0.0,0.0,1.0,1.0
0.0,79.0,2.0,0.0,589.0,1.0,1.0,4.0,0.0,4.0,1.0,1.0,0.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0
2.0,9.0,1.0,9.0,1935.0,1.0,0.0,2.0,0.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0
2.0,18.0,2.0,4.0,5152.0,1.0,1.0,3.0,0.0,3.0,0.0,1.0,0.0,1.0,1.0,2.0,1.0,0.0,0.0,1.0,1.0
2.0,8.0,1.0,9.0,1225.0,2.0,1.0,2.0,0.0,2.0,3.0,1.0,2.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
1.0,36.0,1.0,0.0,9271.0,1.0,0.0,4.0,0.0,2.0,0.0,1.0,2.0,0.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0
0.0,6.0,0.0,1.0,6642.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,4.0,0.0,2.0,1.0,0.0,0.0,0.0
2.0,24.0,2.0,4.0,7238.0,1.0,1.0,2.0,0.0,4.0,2.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,0.0,1.0,1.0
1.0,48.0,1.0,0.0,5595.0,1.0,0.0,2.0,0.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,0.0,1.0,1.0
2.0,24.0,1.0,3.0,3863.0,1.0,0.0,4.0,0.0,4.0,0.0,1.0,2.0,1.0,1.0,2.0,1.0,0.0,0.0,1.0,1.0
0.0,0.0,2.0,9.0,14900.0,2.0,1.0,1.0,0.0,1.0,0.0,0.0,2.0,2.0,4.0,3.0,1.0,1.0,1.0,1.0,0.0
1.0,9.0,1.0,4.0,1246.0,1.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
1.0,48.0,1.0,3.0,7582.0,1.0,2.0,2.0,0.0,4.0,3.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0
2.0,0.0,2.0,9.0,18100.0,2.0,2.0,2.0,2.0,1.0,1.0,0.0,2.0,2.0,4.0,3.0,1.0,1.0,1.0,1.0,0.0
2.0,12.0,2.0,9.0,1543.0,1.0,0.0,4.0,0.0,1.0,0.0,1.0,2.0,1.0,2.0,2.0,1.0,0.0,0.0,1.0,1.0
1.0,15.0,1.0,0.0,2366.0,0.0,0.0,1.0,0.0,3.0,2.0,1.0,2.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
1.0,24.0,0.0,0.0,3123.0,1.0,0.0,4.0,0.0,2.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,0.0,0.0,1.0,0.0
1.0,48.0,2.0,4.0,10791.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,2.0,2.0,2.0,2.0,1.0,0.0,0.0,1.0,1.0
1.0,12.0,1.0,0.0,797.0,1.0,1.0,2.0,0.0,4.0,1.0,1.0,0.0,1.0,1.0,2.0,2.0,0.0,0.0,1.0,0.0
1.0,12.0,1.0,0.0,1409.0,1.0,1.0,3.0,0.0,2.0,0.0,1.0,2.0,1.0,1.0,2.0,1.0,0.0,0.0,1.0,1.0
2.0,24.0,1.0,9.0,4057.0,1.0,0.0,4.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,3.0,1.0,1.0,0.0,0.0,1.0
2.0,15.0,2.0,4.0,1542.0,0.0,0.0,3.0,0.0,4.0,0.0,1.0,2.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,1.0
0.0,13.0,1.0,0.0,19900.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
2.0,6.0,1.0,4.0,1898.0,1.0,0.0,4.0,2.0,2.0,0.0,0.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0
2.0,15.0,2.0,4.0,1478.0,1.0,0.0,3.0,0.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,1.0,0.0,0.0,1.0,0.0
1.0,15.0,1.0,9.0,2315.0,1.0,0.0,4.0,0.0,3.0,2.0,0.0,0.0,1.0,1.0,2.0,1.0,0.0,0.0,1.0,1.0
0.0,15.0,1.0,0.0,2326.0,1.0,1.0,1.0,0.0,4.0,2.0,0.0,0.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0
2.0,36.0,0.0,9.0,2297.0,0.0,0.0,4.0,0.0,2.0,3.0,1.0,2.0,1.0,2.0,2.0,1.0,0.0,0.0,1.0,1.0
2.0,24.0,1.0,9.0,4169.0,1.0,1.0,4.0,0.0,4.0,2.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0
1.0,24.0,2.0,0.0,1597.0,1.0,1.0,4.0,0.0,4.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,0.0,0.0,1.0,1.0
2.0,30.0,2.0,4.0,1516.0,1.0,0.0,4.0,0.0,1.0,2.0,0.0,2.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,1.0
2.0,24.0,1.0,3.0,4151.0,1.0,0.0,3.0,0.0,4.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0
1.0,36.0,1.0,4.0,2896.0,1.0,1.0,4.0,0.0,4.0,2.0,1.0,2.0,1.0,1.0,2.0,1.0,0.0,0.0,1.0,1.0
1.0,18.0,1.0,6.0,1108.0,1.0,0.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,3.0,1.0,1.0,0.0,0.0,0.0
1.0,6.0,1.0,4.0,343.0,1.0,1.0,3.0,0.0,1.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0
2.0,12.0,1.0,4.0,1922.0,2.0,1.0,4.0,0.0,1.0,0.0,1.0,2.0,1.0,1.0,2.0,1.0,0.0,0.0,1.0,1.0
2.0,24.0,2.0,0.0,1525.0,1.0,1.0,4.0,0.0,3.0,2.0,1.0,2.0,1.0,2.0,2.0,1.0,0.0,0.0,1.0,1.0
2.0,60.0,1.0,4.0,6070.0,1.0,0.0,3.0,0.0,4.0,2.0,1.0,0.0,1.0,1.0,2.0,2.0,0.0,0.0,1.0,1.0
1.0,18.0,1.0,4.0,3190.0,1.0,0.0,4.0,0.0,1.0,2.0,1.0,0.0,1.0,1.0,2.0,1.0,1.0,0.0,0.0,1.0
1.0,15.0,1.0,3.0,999.0,1.0,1.0,4.0,0.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,0.0,0.0,1.0,0.0
1.0,24.0,1.0,0.0,2825.0,1.0,0.0,4.0,0.0,3.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,0.0,0.0,1.0,1.0
1.0,36.0,1.0,7.0,7374.0,1.0,0.0,4.0,0.0,4.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,3500.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
0.0,6.0,2.0,4.0,932.0,0.0,0.0,4.0,2.0,3.0,0.0,0.0,2.0,1.0,4.0,2.0,1.0,1.0,0.0,0.0,1.0
2.0,12.0,2.0,7.0,6288.0,1.0,1.0,4.0,0.0,4.0,2.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0
2.0,2.0,2.0,9.0,15400.0,2.0,2.0,1.0,2.0,1.0,0.0,1.0,2.0,2.0,4.0,0.0,1.0,1.0,0.0,1.0,1.0
1.0,12.0,1.0,0.0,2223.0,0.0,1.0,4.0,0.0,4.0,2.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0
1.0,36.0,1.0,4.0,2323.0,1.0,0.0,4.0,0.0,4.0,0.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0
2.0,36.0,1.0,4.0,10477.0,1.0,0.0,2.0,0.0,2.0,2.0,0.0,2.0,1.0,1.0,2.0,2.0,1.0,0.0,1.0,0.0
1.0,18.0,1.0,0.0,1048.0,1.0,0.0,4.0,2.0,2.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0
2.0,9.0,2.0,4.0,1880.0,1.0,1.0,4.0,0.0,4.0,2.0,1.0,2.0,1.0,2.0,3.0,1.0,1.0,0.0,1.0,1.0
1.0,6.0,1.0,3.0,2116.0,1.0,0.0,2.0,0.0,4.0,0.0,1.0,2.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0
1.0,36.0,1.0,0.0,2746.0,1.0,0.0,4.0,0.0,4.0,2.0,1.0,0.0,1.0,2.0,1.0,1.0,0.0,0.0,1.0,1.0
1.0,18.0,1.0,0.0,3229.0,1.0,2.0,3.0,0.0,4.0,3.0,1.0,0.0,1.0,1.0,3.0,2.0,1.0,0.0,1.0,0.0
2.0,0.0,2.0,9.0,13606.0,2.0,1.0,3.0,0.0,4.0,0.0,1.0,0.0,2.0,4.0,3.0,1.0,1.0,0.0,1.0,1.0
1.0,18.0,1.0,3.0,3234.0,1.0,0.0,4.0,0.0,4.0,2.0,1.0,2.0,1.0,1.0,2.0,1.0,0.0,0.0,1.0,1.0
2.0,0.0,2.0,2.0,19273.0,2.0,2.0,1.0,2.0,4.0,0.0,0.0,2.0,2.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0
0.0,80.0,0.0,0.0,4533.0,1.0,2.0,2.0,2.0,3.0,0.0,1.0,1.0,0.0,4.0,1.0,2.0,0.0,1.0,0.0,1.0
0.0,1.0,2.0,3.0,6753.0,2.0,0.0,2.0,1.0,2.0,2.0,1.0,0.0,1.0,1.0,0.0,2.0,1.0,0.0,0.0,1.0
2.0,1.0,1.0,9.0,7500.0,2.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0
1.0,24.0,1.0,4.0,1053.0,1.0,0.0,4.0,0.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,0.0
1.0,18.0,1.0,0.0,2631.0,0.0,0.0,2.0,0.0,4.0,2.0,0.0,2.0,1.0,1.0,2.0,1.0,0.0,0.0,1.0,1.0
1.0,24.0,1.0,0.0,2424.0,1.0,0.0,2.0,0.0,2.0,0.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,0.0
1.0,24.0,1.0,0.0,11999.0,2.0,1.0,3.0,0.0,4.0,3.0,1.0,2.0,0.0,2.0,3.0,2.0,1.0,0.0,1.0,1.0
1.0,0.0,0.0,9.0,6300.0,2.0,1.0,1.0,0.0,1.0,0.0,1.0,2.0,1.0,2.0,2.0,1.0,0.0,0.0,1.0,1.0
2.0,24.0,1.0,9.0,2375.0,1.0,0.0,4.0,0.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,1.0,0.0,0.0,1.0,1.0
2.0,12.0,1.0,0.0,1224.0,2.0,0.0,1.0,0.0,4.0,0.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0
1.0,18.0,1.0,3.0,2390.0,1.0,0.0,4.0,0.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0
2.0,9.0,1.0,4.0,3190.0,1.0,0.0,4.0,0.0,2.0,0.0,1.0,2.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0
2.0,18.0,1.0,4.0,3190.0,1.0,0.0,4.0,0.0,3.0,0.0,1.0,2.0,1.0,2.0,2.0,1.0,0.0,0.0,1.0,1.0
2.0,0.0,2.0,9.0,13800.0,0.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,2.0,4.0,3.0,1.0,1.0,1.0,0.0,1.0
2.0,12.0,2.0,4.0,2069.0,1.0,0.0,4.0,0.0,1.0,2.0,0.0,2.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,0.0
2.0,24.0,1.0,4.0,2611.0,2.0,1.0,4.0,0.0,2.0,0.0,1.0,2.0,1.0,1.0,2.0,1.0,0.0,0.0,1.0,1.0
1.0,8.0,1.0,3.0,7766.0,1.0,1.0,4.0,2.0,2.0,0.0,1.0,0.0,1.0,1.0,2.0,1.0,0.0,0.0,1.0,1.0
1.0,0.0,1.0,9.0,6098.0,1.0,2.0,4.0,2.0,2.0,0.0,1.0,2.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0
2.0,24.0,2.0,0.0,1577.0,1.0,0.0,4.0,0.0,1.0,3.0,1.0,2.0,0.0,2.0,2.0,1.0,1.0,0.0,1.0,1.0
1.0,18.0,2.0,9.0,2670.0,1.0,0.0,3.0,0.0,2.0,1.0,0.0,2.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,1.0
2.0,18.0,2.0,9.0,1887.0,2.0,2.0,3.0,0.0,4.0,2.0,1.0,2.0,1.0,2.0,3.0,2.0,0.0,0.0,1.0,1.0
0.0,3.0,2.0,0.0,8400.0,2.0,0.0,3.0,1.0,1.0,2.0,1.0,0.0,2.0,4.0,0.0,1.0,1.0,1.0,0.0,1.0
1.0,36.0,1.0,0.0,3913.0,1.0,0.0,2.0,0.0,4.0,0.0,1.0,0.0,1.0,1.0,2.0,2.0,0.0,0.0,1.0,0.0
1.0,9.0,1.0,0.0,1318.0,1.0,0.0,2.0,0.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,0.0,0.0,1.0
1.0,24.0,0.0,0.0,1355.0,1.0,1.0,4.0,0.0,2.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,0.0,0.0,1.0,1.0
2.0,24.0,1.0,4.0,2359.0,2.0,0.0,1.0,0.0,4.0,2.0,0.0,2.0,0.0,1.0,2.0,1.0,1.0,0.0,0.0,1.0
1.0,24.0,1.0,9.0,3430.0,1.0,1.0,4.0,0.0,4.0,2.0,1.0,2.0,1.0,2.0,2.0,1.0,0.0,0.0,1.0,0.0
1.0,0.0,2.0,0.0,5499.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,2.0,1.0,2.0,0.0,2.0,0.0,0.0,0.0,1.0
