job,marital,education,default,housing,loan,contact,month,day_of_week,emp.var.rate,duration,campaign,pdays,previous,poutcome,age,output,decision
services,married,illiterate,unknown,unknown,unknown,telephone,sep,fri,-1,4976,3,401,4,nonexistent,1,0.512110,POSITIVE
retired,married,high.school,unknown,unknown,unknown,telephone,oct,thu,-1,4981,6,382,3,nonexistent,0,0.498992,NEGATIVE
retired,married,high.school,unknown,unknown,unknown,telephone,oct,thu,-1,4981,6,382,3,nonexistent,1,0.520930,POSITIVE
retired,married,high.school,unknown,unknown,unknown,telephone,oct,thu,-1,4932,6,378,3,nonexistent,0,0.486687,NEGATIVE
retired,married,high.school,unknown,unknown,unknown,telephone,oct,thu,-1,4932,6,378,3,nonexistent,1,0.508702,POSITIVE
management,married,basic.9y,no,no,no,cellular,mar,wed,-2,4899,5,393,2,nonexistent,0,0.495282,NEGATIVE
management,married,basic.9y,no,no,no,cellular,mar,wed,-2,4899,5,393,2,nonexistent,1,0.517709,POSITIVE
admin.,divorced,basic.4y,no,no,no,cellular,jul,mon,-3,4845,5,391,0,failure,0,0.493454,NEGATIVE
admin.,divorced,basic.4y,no,no,no,cellular,jul,mon,-3,4845,5,391,0,failure,1,0.515845,POSITIVE
self-employed,married,illiterate,unknown,unknown,unknown,telephone,aug,fri,-1,4891,2,399,4,nonexistent,0,0.486356,NEGATIVE
self-employed,married,illiterate,unknown,unknown,unknown,telephone,aug,fri,-1,4891,2,399,4,nonexistent,1,0.511106,POSITIVE
self-employed,married,illiterate,unknown,unknown,unknown,telephone,apr,fri,-1,4914,6,387,4,nonexistent,0,0.487700,NEGATIVE
self-employed,married,illiterate,unknown,unknown,unknown,telephone,apr,fri,-1,4914,6,387,4,nonexistent,1,0.509670,POSITIVE
housemaid,married,basic.9y,no,no,no,cellular,aug,wed,-2,4856,5,379,2,nonexistent,0,0.497136,NEGATIVE
housemaid,married,basic.9y,no,no,no,cellular,aug,wed,-2,4856,5,379,2,nonexistent,1,0.519184,POSITIVE
retired,married,high.school,unknown,unknown,unknown,telephone,apr,thu,-1,4864,6,386,3,nonexistent,0,0.494063,NEGATIVE
retired,married,high.school,unknown,unknown,unknown,telephone,apr,thu,-1,4864,6,386,3,nonexistent,1,0.516286,POSITIVE
services,married,illiterate,unknown,unknown,unknown,telephone,apr,fri,-1,4877,6,379,4,nonexistent,0,0.481290,NEGATIVE
services,married,illiterate,unknown,unknown,unknown,telephone,apr,fri,-1,4877,6,379,4,nonexistent,1,0.503029,POSITIVE
student,single,professional.course,unknown,unknown,unknown,telephone,nov,(null),0,4914,3,386,5,success,0,0.479381,NEGATIVE
student,single,professional.course,unknown,unknown,unknown,telephone,nov,(null),0,4914,3,386,5,success,1,0.500950,POSITIVE
student,single,professional.course,unknown,unknown,unknown,telephone,nov,(null),0,4875,3,380,5,success,0,0.481250,NEGATIVE
student,single,professional.course,unknown,unknown,unknown,telephone,nov,(null),0,4875,3,380,5,success,1,0.502843,POSITIVE
admin.,divorced,basic.4y,no,no,no,cellular,jan,mon,-3,4826,8,383,0,failure,0,0.488857,NEGATIVE
admin.,divorced,basic.4y,no,no,no,cellular,jan,mon,-3,4826,8,383,0,failure,1,0.510873,POSITIVE
blue-collar,divorced,basic.6y,no,no,no,cellular,jan,tue,-3,4788,8,375,0,failure,0,0.482359,NEGATIVE
blue-collar,divorced,basic.6y,no,no,no,cellular,jan,tue,-3,4788,8,375,0,failure,1,0.504233,POSITIVE
blue-collar,divorced,basic.6y,no,no,no,cellular,jan,tue,-3,4827,5,399,0,failure,0,0.494545,NEGATIVE
blue-collar,divorced,basic.6y,no,no,no,cellular,jan,tue,-3,4827,5,399,0,failure,1,0.517910,POSITIVE
entrepreneur,divorced,basic.6y,no,no,no,cellular,feb,tue,-3,4790,5,392,1,failure,0,0.488925,NEGATIVE
entrepreneur,divorced,basic.6y,no,no,no,cellular,feb,tue,-3,4790,5,392,1,failure,1,0.511382,POSITIVE
management,married,basic.9y,no,no,no,cellular,sep,wed,-2,4782,2,393,2,nonexistent,0,0.487848,NEGATIVE
management,married,basic.9y,no,no,no,cellular,sep,wed,-2,4782,2,393,2,nonexistent,1,0.515350,POSITIVE
management,married,basic.9y,no,no,no,cellular,may,wed,-2,4821,5,380,2,nonexistent,0,0.492600,NEGATIVE
management,married,basic.9y,no,no,no,cellular,may,wed,-2,4821,5,380,2,nonexistent,1,0.514685,POSITIVE
entrepreneur,divorced,basic.6y,no,no,no,cellular,aug,tue,-3,4774,5,376,1,failure,0,0.491017,NEGATIVE
entrepreneur,divorced,basic.6y,no,no,no,cellular,aug,tue,-3,4774,5,376,1,failure,1,0.513031,POSITIVE
retired,married,high.school,unknown,unknown,unknown,telephone,apr,thu,-1,4776,6,378,3,nonexistent,0,0.495189,NEGATIVE
retired,married,high.school,unknown,unknown,unknown,telephone,apr,thu,-1,4776,6,378,3,nonexistent,1,0.517418,POSITIVE
services,married,illiterate,unknown,unknown,unknown,telephone,oct,fri,-1,4832,3,379,4,nonexistent,0,0.488278,NEGATIVE
services,married,illiterate,unknown,unknown,unknown,telephone,oct,fri,-1,4832,3,379,4,nonexistent,1,0.510202,POSITIVE
technician,single,professional.course,unknown,unknown,unknown,telephone,may,(null),0,4840,3,388,6,success,0,0.478645,NEGATIVE
technician,single,professional.course,unknown,unknown,unknown,telephone,may,(null),0,4840,3,388,6,success,1,0.500849,POSITIVE
management,married,basic.9y,no,no,no,cellular,sep,wed,-2,4782,3,385,2,nonexistent,0,0.483334,NEGATIVE
management,married,basic.9y,no,no,no,cellular,sep,wed,-2,4782,3,385,2,nonexistent,1,0.505356,POSITIVE
self-employed,married,illiterate,unknown,unknown,unknown,telephone,oct,fri,-1,4789,3,379,4,nonexistent,0,0.495499,NEGATIVE
self-employed,married,illiterate,unknown,unknown,unknown,telephone,oct,fri,-1,4789,3,379,4,nonexistent,1,0.517881,POSITIVE
admin.,divorced,basic.4y,no,no,no,cellular,jan,mon,-3,4689,5,391,0,failure,0,0.498903,NEGATIVE
admin.,divorced,basic.4y,no,no,no,cellular,jan,mon,-3,4689,5,391,0,failure,1,0.523955,POSITIVE
admin.,divorced,basic.4y,no,no,no,cellular,jul,mon,-3,4689,3,391,0,failure,0,0.475454,NEGATIVE
admin.,divorced,basic.4y,no,no,no,cellular,jul,mon,-3,4689,3,391,0,failure,1,0.500466,POSITIVE
blue-collar,divorced,basic.6y,no,no,no,cellular,jan,tue,-3,4692,1,399,0,failure,0,0.498307,NEGATIVE
blue-collar,divorced,basic.6y,no,no,no,cellular,jan,tue,-3,4692,1,399,0,failure,1,0.505749,POSITIVE
housemaid,married,basic.9y,no,no,no,cellular,apr,wed,-2,4739,5,379,2,nonexistent,0,0.482414,NEGATIVE
housemaid,married,basic.9y,no,no,no,cellular,apr,wed,-2,4739,5,379,2,nonexistent,1,0.503977,POSITIVE
housemaid,married,basic.9y,no,no,no,cellular,aug,wed,-2,4739,3,385,2,nonexistent,0,0.490351,NEGATIVE
housemaid,married,basic.9y,no,no,no,cellular,aug,wed,-2,4739,3,385,2,nonexistent,1,0.512958,POSITIVE
student,single,professional.course,unknown,unknown,unknown,telephone,may,(null),0,4758,3,386,5,success,0,0.485955,NEGATIVE
student,single,professional.course,unknown,unknown,unknown,telephone,may,(null),0,4758,3,386,5,success,1,0.509663,POSITIVE
self-employed,married,illiterate,unknown,unknown,unknown,telephone,aug,fri,-1,4711,2,383,4,nonexistent,0,0.477579,NEGATIVE
self-employed,married,illiterate,unknown,unknown,unknown,telephone,aug,fri,-1,4711,2,383,4,nonexistent,1,0.500904,POSITIVE
blue-collar,divorced,basic.6y,no,no,no,cellular,feb,tue,-3,4614,1,392,0,failure,0,0.495549,NEGATIVE
blue-collar,divorced,basic.6y,no,no,no,cellular,feb,tue,-3,4614,1,392,0,failure,1,0.500623,POSITIVE
admin.,divorced,basic.4y,no,no,no,cellular,jul,mon,-3,4670,5,375,0,failure,0,0.495710,NEGATIVE
admin.,divorced,basic.4y,no,no,no,cellular,jul,mon,-3,4670,5,375,0,failure,1,0.518112,POSITIVE
blue-collar,divorced,basic.6y,no,no,no,cellular,jan,tue,-3,4651,5,383,0,failure,0,0.494905,NEGATIVE
blue-collar,divorced,basic.6y,no,no,no,cellular,jan,tue,-3,4651,5,383,0,failure,1,0.517906,POSITIVE
entrepreneur,divorced,basic.6y,no,no,no,cellular,feb,tue,-3,4618,5,376,1,failure,0,0.499357,NEGATIVE
entrepreneur,divorced,basic.6y,no,no,no,cellular,feb,tue,-3,4618,5,376,1,failure,1,0.521827,POSITIVE
retired,married,high.school,unknown,unknown,unknown,telephone,oct,thu,-1,4669,2,378,3,nonexistent,0,0.498674,NEGATIVE
retired,married,high.school,unknown,unknown,unknown,telephone,oct,thu,-1,4669,2,378,3,nonexistent,1,0.521028,POSITIVE
retired,married,high.school,unknown,unknown,unknown,telephone,apr,thu,-1,4669,3,386,3,nonexistent,0,0.475235,NEGATIVE
retired,married,high.school,unknown,unknown,unknown,telephone,apr,thu,-1,4669,3,386,3,nonexistent,1,0.500810,POSITIVE
services,married,illiterate,unknown,unknown,unknown,telephone,apr,fri,-1,4676,3,379,4,nonexistent,0,0.496103,NEGATIVE
services,married,illiterate,unknown,unknown,unknown,telephone,apr,fri,-1,4676,3,379,4,nonexistent,1,0.518909,POSITIVE
retired,married,high.school,unknown,unknown,unknown,telephone,jul,thu,-1,4630,2,382,3,nonexistent,0,0.479091,NEGATIVE
retired,married,high.school,unknown,unknown,unknown,telephone,jul,thu,-1,4630,2,382,3,nonexistent,1,0.506545,POSITIVE
retired,married,high.school,unknown,unknown,unknown,telephone,oct,thu,-1,4591,1,378,3,nonexistent,0,0.482426,NEGATIVE
retired,married,high.school,unknown,unknown,unknown,telephone,oct,thu,-1,4591,1,378,3,nonexistent,1,0.505204,POSITIVE
retired,married,high.school,unknown,unknown,unknown,telephone,apr,thu,-1,4591,2,382,3,nonexistent,0,0.496531,NEGATIVE
retired,married,high.school,unknown,unknown,unknown,telephone,apr,thu,-1,4591,2,382,3,nonexistent,1,0.504049,POSITIVE
management,married,basic.9y,no,no,no,cellular,mar,wed,-2,4548,2,380,2,nonexistent,0,0.495549,NEGATIVE
management,married,basic.9y,no,no,no,cellular,mar,wed,-2,4548,2,380,2,nonexistent,1,0.501285,POSITIVE
blue-collar,divorced,basic.6y,no,no,no,cellular,jan,tue,-3,4458,3,375,0,failure,0,0.498700,NEGATIVE
blue-collar,divorced,basic.6y,no,no,no,cellular,jan,tue,-3,4458,3,375,0,failure,1,0.506117,POSITIVE
admin.,divorced,basic.4y,no,no,no,cellular,jan,mon,-3,4962,26,266,0,failure,0,0.499912,NEGATIVE
admin.,divorced,basic.4y,no,no,no,cellular,jan,mon,-3,4962,26,266,0,failure,1,0.521709,POSITIVE
entrepreneur,divorced,basic.6y,no,no,no,cellular,feb,tue,-3,4969,26,259,1,failure,0,0.490783,NEGATIVE
entrepreneur,divorced,basic.6y,no,no,no,cellular,feb,tue,-3,4969,26,259,1,failure,1,0.512589,POSITIVE
management,married,basic.9y,no,no,no,cellular,mar,wed,-2,4977,26,252,2,nonexistent,0,0.481661,NEGATIVE
management,married,basic.9y,no,no,no,cellular,mar,wed,-2,4977,26,252,2,nonexistent,1,0.503464,POSITIVE
blue-collar,divorced,basic.6y,no,no,no,cellular,jan,tue,-3,4926,26,258,0,failure,0,0.494204,NEGATIVE
blue-collar,divorced,basic.6y,no,no,no,cellular,jan,tue,-3,4926,26,258,0,failure,1,0.516008,POSITIVE
housemaid,married,basic.9y,no,no,no,cellular,feb,wed,-2,4934,26,252,2,nonexistent,0,0.485079,NEGATIVE
housemaid,married,basic.9y,no,no,no,cellular,feb,wed,-2,4934,26,252,2,nonexistent,1,0.506884,POSITIVE
admin.,divorced,basic.4y,no,no,no,cellular,jan,mon,-3,4884,26,258,0,failure,0,0.497625,NEGATIVE
admin.,divorced,basic.4y,no,no,no,cellular,jan,mon,-3,4884,26,258,0,failure,1,0.519425,POSITIVE
entrepreneur,divorced,basic.6y,no,no,no,cellular,feb,tue,-3,4891,26,251,1,failure,0,0.488497,NEGATIVE
entrepreneur,divorced,basic.6y,no,no,no,cellular,feb,tue,-3,4891,26,251,1,failure,1,0.510302,POSITIVE
blue-collar,divorced,basic.6y,no,no,no,cellular,jan,tue,-3,4848,26,250,0,failure,0,0.491917,NEGATIVE
blue-collar,divorced,basic.6y,no,no,no,cellular,jan,tue,-3,4848,26,250,0,failure,1,0.513723,POSITIVE
admin.,divorced,basic.4y,no,no,no,cellular,jan,mon,-3,4806,26,250,0,failure,0,0.495339,NEGATIVE
admin.,divorced,basic.4y,no,no,no,cellular,jan,mon,-3,4806,26,250,0,failure,1,0.517142,POSITIVE
entrepreneur,divorced,basic.6y,no,no,no,cellular,feb,tue,-3,4930,14,345,1,failure,0,0.488720,NEGATIVE
entrepreneur,divorced,basic.6y,no,no,no,cellular,feb,tue,-3,4930,14,345,1,failure,1,0.506825,POSITIVE
blue-collar,divorced,basic.6y,no,no,no,cellular,jan,tue,-3,4887,14,345,0,failure,0,0.486243,NEGATIVE
blue-collar,divorced,basic.6y,no,no,no,cellular,jan,tue,-3,4887,14,345,0,failure,1,0.504567,POSITIVE
blue-collar,divorced,basic.6y,no,no,no,cellular,jan,tue,-3,4965,20,313,0,failure,0,0.497342,NEGATIVE
blue-collar,divorced,basic.6y,no,no,no,cellular,jan,tue,-3,4965,20,313,0,failure,1,0.516101,POSITIVE
housemaid,married,basic.9y,no,no,no,cellular,apr,wed,-2,4946,15,333,2,nonexistent,0,0.490212,NEGATIVE
housemaid,married,basic.9y,no,no,no,cellular,apr,wed,-2,4946,15,333,2,nonexistent,1,0.507902,POSITIVE
retired,married,high.school,unknown,unknown,unknown,telephone,jul,thu,-1,4961,16,320,3,nonexistent,0,0.485113,NEGATIVE
retired,married,high.school,unknown,unknown,unknown,telephone,jul,thu,-1,4961,16,320,3,nonexistent,1,0.503062,POSITIVE
management,married,basic.9y,no,no,no,cellular,mar,wed,-2,4899,14,334,2,nonexistent,0,0.498033,NEGATIVE
management,married,basic.9y,no,no,no,cellular,mar,wed,-2,4899,14,334,2,nonexistent,1,0.515423,POSITIVE
entrepreneur,divorced,basic.6y,no,no,no,cellular,feb,tue,-3,4852,14,338,1,failure,0,0.495634,NEGATIVE
entrepreneur,divorced,basic.6y,no,no,no,cellular,feb,tue,-3,4852,14,338,1,failure,1,0.513322,POSITIVE
entrepreneur,divorced,basic.6y,no,no,no,cellular,feb,tue,-3,4887,17,322,1,failure,0,0.498148,NEGATIVE
entrepreneur,divorced,basic.6y,no,no,no,cellular,feb,tue,-3,4887,17,322,1,failure,1,0.515776,POSITIVE
management,married,basic.9y,no,no,no,cellular,mar,wed,-2,4899,17,315,2,nonexistent,0,0.494426,NEGATIVE
management,married,basic.9y,no,no,no,cellular,mar,wed,-2,4899,17,315,2,nonexistent,1,0.512087,POSITIVE
admin.,divorced,basic.4y,no,no,no,cellular,jul,mon,-3,4845,17,313,0,failure,0,0.482824,NEGATIVE
admin.,divorced,basic.4y,no,no,no,cellular,jul,mon,-3,4845,17,313,0,failure,1,0.500896,POSITIVE
student,single,professional.course,unknown,unknown,unknown,telephone,may,(null),0,4914,16,318,5,success,0,0.482870,NEGATIVE
student,single,professional.course,unknown,unknown,unknown,telephone,may,(null),0,4914,16,318,5,success,1,0.500755,POSITIVE
self-employed,married,illiterate,unknown,unknown,unknown,telephone,apr,fri,-1,4875,15,325,4,nonexistent,0,0.486721,NEGATIVE
self-employed,married,illiterate,unknown,unknown,unknown,telephone,apr,fri,-1,4875,15,325,4,nonexistent,1,0.504611,POSITIVE
technician,single,professional.course,unknown,unknown,unknown,telephone,may,(null),0,4879,14,319,6,success,0,0.495280,NEGATIVE
technician,single,professional.course,unknown,unknown,unknown,telephone,may,(null),0,4879,14,319,6,success,1,0.512621,POSITIVE
housemaid,married,basic.9y,no,no,no,cellular,feb,wed,-2,4817,14,331,2,nonexistent,0,0.499010,NEGATIVE
housemaid,married,basic.9y,no,no,no,cellular,feb,wed,-2,4817,14,331,2,nonexistent,1,0.516409,POSITIVE
entrepreneur,divorced,basic.6y,no,no,no,cellular,feb,tue,-3,4813,17,315,1,failure,0,0.490474,NEGATIVE
entrepreneur,divorced,basic.6y,no,no,no,cellular,feb,tue,-3,4813,17,315,1,failure,1,0.508220,POSITIVE
blue-collar,divorced,basic.6y,no,no,no,cellular,feb,tue,-3,4770,17,314,0,failure,0,0.494820,NEGATIVE
blue-collar,divorced,basic.6y,no,no,no,cellular,feb,tue,-3,4770,17,314,0,failure,1,0.512451,POSITIVE
housemaid,married,basic.9y,no,no,no,cellular,aug,wed,-2,4817,14,317,2,nonexistent,0,0.498347,NEGATIVE
housemaid,married,basic.9y,no,no,no,cellular,aug,wed,-2,4817,14,317,2,nonexistent,1,0.515686,POSITIVE
retired,married,high.school,unknown,unknown,unknown,telephone,apr,thu,-1,4825,15,324,3,nonexistent,0,0.486801,NEGATIVE
retired,married,high.school,unknown,unknown,unknown,telephone,apr,thu,-1,4825,15,324,3,nonexistent,1,0.504760,POSITIVE
student,single,professional.course,unknown,unknown,unknown,telephone,may,(null),0,4836,14,318,5,success,0,0.498013,NEGATIVE
student,single,professional.course,unknown,unknown,unknown,telephone,may,(null),0,4836,14,318,5,success,1,0.515350,POSITIVE
management,married,basic.9y,no,no,no,cellular,may,wed,-2,4782,14,318,2,nonexistent,0,0.488960,NEGATIVE
management,married,basic.9y,no,no,no,cellular,may,wed,-2,4782,14,318,2,nonexistent,1,0.506742,POSITIVE
blue-collar,divorced,basic.6y,no,no,no,cellular,jan,tue,-3,4710,14,329,0,failure,0,0.485721,NEGATIVE
blue-collar,divorced,basic.6y,no,no,no,cellular,jan,tue,-3,4710,14,329,0,failure,1,0.504046,POSITIVE
admin.,divorced,basic.4y,no,no,no,cellular,jul,mon,-3,4728,14,321,0,failure,0,0.499649,NEGATIVE
admin.,divorced,basic.4y,no,no,no,cellular,jul,mon,-3,4728,14,321,0,failure,1,0.516987,POSITIVE
entrepreneur,divorced,basic.6y,no,no,no,cellular,aug,tue,-3,4735,14,314,1,failure,0,0.487181,NEGATIVE
entrepreneur,divorced,basic.6y,no,no,no,cellular,aug,tue,-3,4735,14,314,1,failure,1,0.505326,POSITIVE
retired,married,high.school,unknown,unknown,unknown,telephone,apr,thu,-1,4737,15,316,3,nonexistent,0,0.492241,NEGATIVE
retired,married,high.school,unknown,unknown,unknown,telephone,apr,thu,-1,4737,15,316,3,nonexistent,1,0.509865,POSITIVE
blue-collar,divorced,basic.6y,no,no,no,cellular,jul,tue,-3,4692,14,314,0,failure,0,0.484888,NEGATIVE
blue-collar,divorced,basic.6y,no,no,no,cellular,jul,tue,-3,4692,14,314,0,failure,1,0.503078,POSITIVE
housemaid,married,basic.9y,no,no,no,cellular,feb,wed,-2,4973,11,364,2,nonexistent,0,0.485073,NEGATIVE
housemaid,married,basic.9y,no,no,no,cellular,feb,wed,-2,4973,11,364,2,nonexistent,1,0.503472,POSITIVE
management,married,basic.9y,no,no,no,cellular,sep,wed,-2,4977,8,365,2,nonexistent,0,0.492885,NEGATIVE
management,married,basic.9y,no,no,no,cellular,sep,wed,-2,4977,8,365,2,nonexistent,1,0.514742,POSITIVE
self-employed,married,illiterate,unknown,unknown,unknown,telephone,apr,fri,-1,4973,9,371,4,nonexistent,0,0.488599,NEGATIVE
self-employed,married,illiterate,unknown,unknown,unknown,telephone,apr,fri,-1,4973,9,371,4,nonexistent,1,0.510627,POSITIVE
student,single,professional.course,unknown,unknown,unknown,telephone,may,(null),0,4996,9,365,5,success,0,0.489285,NEGATIVE
student,single,professional.course,unknown,unknown,unknown,telephone,may,(null),0,4996,9,365,5,success,1,0.507683,POSITIVE
entrepreneur,divorced,basic.6y,no,no,no,cellular,aug,tue,-3,4926,8,369,1,failure,0,0.495454,NEGATIVE
entrepreneur,divorced,basic.6y,no,no,no,cellular,aug,tue,-3,4926,8,369,1,failure,1,0.517313,POSITIVE
entrepreneur,divorced,basic.6y,no,no,no,cellular,aug,tue,-3,4965,11,353,1,failure,0,0.495562,NEGATIVE
entrepreneur,divorced,basic.6y,no,no,no,cellular,aug,tue,-3,4965,11,353,1,failure,1,0.513483,POSITIVE
management,married,basic.9y,no,no,no,cellular,sep,wed,-2,4977,11,346,2,nonexistent,0,0.493576,NEGATIVE
management,married,basic.9y,no,no,no,cellular,sep,wed,-2,4977,11,346,2,nonexistent,1,0.511454,POSITIVE
housemaid,married,basic.9y,no,no,no,cellular,aug,wed,-2,4928,11,346,2,nonexistent,0,0.499845,NEGATIVE
housemaid,married,basic.9y,no,no,no,cellular,aug,wed,-2,4928,11,346,2,nonexistent,1,0.517424,POSITIVE
retired,married,high.school,unknown,unknown,unknown,telephone,apr,thu,-1,4942,13,347,3,nonexistent,0,0.484386,NEGATIVE
retired,married,high.school,unknown,unknown,unknown,telephone,apr,thu,-1,4942,13,347,3,nonexistent,1,0.502786,POSITIVE
technician,single,professional.course,unknown,unknown,unknown,telephone,nov,(null),0,4957,8,350,6,success,0,0.487745,NEGATIVE
technician,single,professional.course,unknown,unknown,unknown,telephone,nov,(null),0,4957,8,350,6,success,1,0.506144,POSITIVE
technician,single,professional.course,unknown,unknown,unknown,telephone,may,(null),0,4957,9,358,6,success,0,0.487919,NEGATIVE
technician,single,professional.course,unknown,unknown,unknown,telephone,may,(null),0,4957,9,358,6,success,1,0.506320,POSITIVE
blue-collar,divorced,basic.6y,no,no,no,cellular,jan,tue,-3,4848,11,360,0,failure,0,0.486574,NEGATIVE
blue-collar,divorced,basic.6y,no,no,no,cellular,jan,tue,-3,4848,11,360,0,failure,1,0.504965,POSITIVE
housemaid,married,basic.9y,no,no,no,cellular,aug,wed,-2,4895,8,362,2,nonexistent,0,0.498641,NEGATIVE
housemaid,married,basic.9y,no,no,no,cellular,aug,wed,-2,4895,8,362,2,nonexistent,1,0.520220,POSITIVE
self-employed,married,illiterate,unknown,unknown,unknown,telephone,apr,fri,-1,4895,9,364,4,nonexistent,0,0.497620,NEGATIVE
self-employed,married,illiterate,unknown,unknown,unknown,telephone,apr,fri,-1,4895,9,364,4,nonexistent,1,0.519323,POSITIVE
entrepreneur,divorced,basic.6y,no,no,no,cellular,aug,tue,-3,4852,8,362,1,failure,0,0.484976,NEGATIVE
entrepreneur,divorced,basic.6y,no,no,no,cellular,aug,tue,-3,4852,8,362,1,failure,1,0.507002,POSITIVE
management,married,basic.9y,no,no,no,cellular,mar,wed,-2,4872,8,370,2,nonexistent,0,0.496455,NEGATIVE
management,married,basic.9y,no,no,no,cellular,mar,wed,-2,4872,8,370,2,nonexistent,1,0.518392,POSITIVE
entrepreneur,divorced,basic.6y,no,no,no,cellular,aug,tue,-3,4891,11,346,1,failure,0,0.488615,NEGATIVE
entrepreneur,divorced,basic.6y,no,no,no,cellular,aug,tue,-3,4891,11,346,1,failure,1,0.506932,POSITIVE
management,married,basic.9y,no,no,no,cellular,mar,wed,-2,4911,11,354,2,nonexistent,0,0.485050,NEGATIVE
management,married,basic.9y,no,no,no,cellular,mar,wed,-2,4911,11,354,2,nonexistent,1,0.503448,POSITIVE
admin.,divorced,basic.4y,no,no,no,cellular,jul,mon,-3,4865,11,352,0,failure,0,0.497874,NEGATIVE
admin.,divorced,basic.4y,no,no,no,cellular,jul,mon,-3,4865,11,352,0,failure,1,0.515804,POSITIVE
management,married,basic.9y,no,no,no,cellular,mar,wed,-2,4860,11,349,2,nonexistent,0,0.492346,NEGATIVE
management,married,basic.9y,no,no,no,cellular,mar,wed,-2,4860,11,349,2,nonexistent,1,0.510587,POSITIVE
services,married,illiterate,unknown,unknown,unknown,telephone,oct,fri,-1,4916,9,348,4,nonexistent,0,0.483159,NEGATIVE
services,married,illiterate,unknown,unknown,unknown,telephone,oct,fri,-1,4916,9,348,4,nonexistent,1,0.501557,POSITIVE
retired,married,high.school,unknown,unknown,unknown,telephone,oct,thu,-1,4864,9,351,3,nonexistent,0,0.494720,NEGATIVE
retired,married,high.school,unknown,unknown,unknown,telephone,oct,thu,-1,4864,9,351,3,nonexistent,1,0.512952,POSITIVE
services,married,illiterate,unknown,unknown,unknown,telephone,apr,fri,-1,4858,9,356,4,nonexistent,0,0.495317,NEGATIVE
services,married,illiterate,unknown,unknown,unknown,telephone,apr,fri,-1,4858,9,356,4,nonexistent,1,0.513649,POSITIVE
self-employed,married,illiterate,unknown,unknown,unknown,telephone,oct,fri,-1,4992,12,340,4,nonexistent,0,0.490851,NEGATIVE
