job,marital,education,default,housing,loan,contact,month,day_of_week,emp.var.rate,duration,campaign,pdays,previous,poutcome,age,output,decision
technician,married,illiterate,unknown,unknown,unknown,telephone,sep,wed,-1,4953,9,833,4,nonexistent,1,0.499541,NEGATIVE
student,married,basic.9y,no,no,no,cellular,sep,tue,-2,4719,8,855,2,nonexistent,0,0.500100,POSITIVE
student,married,basic.9y,no,no,no,cellular,sep,tue,-2,4719,8,855,2,nonexistent,1,0.499463,NEGATIVE
services,divorced,basic.6y,no,no,no,cellular,mar,tue,-3,4719,9,818,1,failure,0,0.500435,POSITIVE
services,divorced,basic.6y,no,no,no,cellular,mar,tue,-3,4719,9,818,1,failure,1,0.499797,NEGATIVE
housemaid,divorced,basic.6y,no,no,no,cellular,mar,fri,-3,4860,9,849,1,failure,0,0.500347,POSITIVE
housemaid,divorced,basic.6y,no,no,no,cellular,mar,fri,-3,4860,9,849,1,failure,1,0.499709,NEGATIVE
entrepreneur,single,professional.course,unknown,unknown,unknown,telephone,nov,thu,0,4914,9,870,6,success,0,0.500029,POSITIVE
entrepreneur,single,professional.course,unknown,unknown,unknown,telephone,nov,thu,0,4914,9,870,6,success,1,0.499392,NEGATIVE
management,married,basic.9y,no,no,no,cellular,may,(null),-2,4750,8,855,2,nonexistent,0,0.500193,POSITIVE
management,married,basic.9y,no,no,no,cellular,may,(null),-2,4750,8,855,2,nonexistent,1,0.499554,NEGATIVE
management,single,professional.course,unknown,unknown,unknown,telephone,nov,thu,0,4828,8,870,6,success,0,0.500633,POSITIVE
management,single,professional.course,unknown,unknown,unknown,telephone,nov,thu,0,4828,8,870,6,success,1,0.499995,NEGATIVE
management,married,basic.9y,no,no,no,cellular,may,(null),-2,4797,9,824,2,nonexistent,0,0.500501,POSITIVE
management,married,basic.9y,no,no,no,cellular,may,(null),-2,4797,9,824,2,nonexistent,1,0.499863,NEGATIVE
technician,married,basic.9y,no,no,no,cellular,aug,(null),-2,4946,10,790,2,nonexistent,0,0.500154,POSITIVE
technician,married,basic.9y,no,no,no,cellular,aug,(null),-2,4946,10,790,2,nonexistent,1,0.499515,NEGATIVE
technician,married,illiterate,unknown,unknown,unknown,telephone,oct,wed,-1,4976,10,802,4,nonexistent,0,0.500526,POSITIVE
technician,married,illiterate,unknown,unknown,unknown,telephone,oct,wed,-1,4976,10,802,4,nonexistent,1,0.499888,NEGATIVE
technician,married,basic.9y,no,no,no,cellular,mar,tue,-2,4953,10,793,2,nonexistent,0,0.500628,POSITIVE
technician,married,basic.9y,no,no,no,cellular,mar,tue,-2,4953,10,793,2,nonexistent,1,0.499991,NEGATIVE
student,married,illiterate,unknown,unknown,unknown,telephone,apr,(null),-1,4969,10,768,4,nonexistent,0,0.500334,POSITIVE
student,married,illiterate,unknown,unknown,unknown,telephone,apr,(null),-1,4969,10,768,4,nonexistent,1,0.499696,NEGATIVE
student,married,illiterate,unknown,unknown,unknown,telephone,oct,(null),-1,4891,10,768,4,nonexistent,0,0.500460,POSITIVE
student,married,illiterate,unknown,unknown,unknown,telephone,oct,(null),-1,4891,10,768,4,nonexistent,1,0.499823,NEGATIVE
services,married,high.school,unknown,unknown,unknown,telephone,apr,(null),-1,4883,10,765,3,nonexistent,0,0.500511,POSITIVE
services,married,high.school,unknown,unknown,unknown,telephone,apr,(null),-1,4883,10,765,3,nonexistent,1,0.499874,NEGATIVE
services,married,basic.9y,no,no,no,cellular,apr,(null),-2,4790,10,759,2,nonexistent,0,0.500482,POSITIVE
services,married,basic.9y,no,no,no,cellular,apr,(null),-2,4790,10,759,2,nonexistent,1,0.499843,NEGATIVE
services,married,basic.9y,no,no,no,cellular,aug,(null),-2,4712,10,759,2,nonexistent,0,0.500071,POSITIVE
services,married,basic.9y,no,no,no,cellular,aug,(null),-2,4712,10,759,2,nonexistent,1,0.499434,NEGATIVE
student,married,high.school,unknown,unknown,unknown,telephone,jul,wed,-1,4766,10,765,3,nonexistent,0,0.500400,POSITIVE
student,married,high.school,unknown,unknown,unknown,telephone,jul,wed,-1,4766,10,765,3,nonexistent,1,0.499762,NEGATIVE
management,single,professional.course,unknown,unknown,unknown,telephone,oct,(null),0,4968,10,805,5,success,0,0.500367,POSITIVE
management,single,professional.course,unknown,unknown,unknown,telephone,oct,(null),0,4968,10,805,5,success,1,0.499729,NEGATIVE
housemaid,divorced,basic.6y,no,no,no,cellular,feb,fri,-3,4782,10,787,1,failure,0,0.500026,POSITIVE
housemaid,divorced,basic.6y,no,no,no,cellular,feb,fri,-3,4782,10,787,1,failure,1,0.499389,NEGATIVE
housemaid,divorced,basic.6y,no,no,no,cellular,aug,fri,-3,4704,10,787,1,failure,0,0.500153,POSITIVE
housemaid,divorced,basic.6y,no,no,no,cellular,aug,fri,-3,4704,10,787,1,failure,1,0.499515,NEGATIVE
blue-collar,married,illiterate,unknown,unknown,unknown,telephone,aug,(null),-1,4813,10,799,4,nonexistent,0,0.500531,POSITIVE
blue-collar,married,illiterate,unknown,unknown,unknown,telephone,aug,(null),-1,4813,10,799,4,nonexistent,1,0.499893,NEGATIVE
management,married,high.school,unknown,unknown,unknown,telephone,jul,wed,-1,4766,10,797,3,nonexistent,0,0.500181,POSITIVE
management,married,high.school,unknown,unknown,unknown,telephone,jul,wed,-1,4766,10,797,3,nonexistent,1,0.499543,NEGATIVE
blue-collar,married,illiterate,unknown,unknown,unknown,telephone,sep,wed,-1,4742,10,802,4,nonexistent,0,0.500168,POSITIVE
blue-collar,married,illiterate,unknown,unknown,unknown,telephone,sep,wed,-1,4742,10,802,4,nonexistent,1,0.499531,NEGATIVE
retired,single,professional.course,unknown,unknown,unknown,telephone,oct,wed,0,4750,10,774,5,success,0,0.500548,POSITIVE
retired,single,professional.course,unknown,unknown,unknown,telephone,oct,wed,0,4750,10,774,5,success,1,0.499911,NEGATIVE
entrepreneur,single,professional.course,unknown,unknown,unknown,telephone,may,thu,0,4758,10,777,6,success,0,0.500557,POSITIVE
entrepreneur,single,professional.course,unknown,unknown,unknown,telephone,may,thu,0,4758,10,777,6,success,1,0.499918,NEGATIVE
technician,married,illiterate,unknown,unknown,unknown,telephone,apr,(null),-1,4976,9,802,4,nonexistent,0,0.500227,POSITIVE
technician,married,illiterate,unknown,unknown,unknown,telephone,apr,(null),-1,4976,9,802,4,nonexistent,1,0.499590,NEGATIVE
technician,married,illiterate,unknown,unknown,unknown,telephone,oct,(null),-1,4898,9,802,4,nonexistent,0,0.500354,POSITIVE
technician,married,illiterate,unknown,unknown,unknown,telephone,oct,(null),-1,4898,9,802,4,nonexistent,1,0.499716,NEGATIVE
services,divorced,basic.6y,no,no,no,cellular,mar,fri,-3,4704,9,787,1,failure,0,0.500508,POSITIVE
services,divorced,basic.6y,no,no,no,cellular,mar,fri,-3,4704,9,787,1,failure,1,0.499869,NEGATIVE
unemployed,single,professional.course,unknown,unknown,unknown,telephone,nov,(null),0,4828,8,808,6,success,0,0.500493,POSITIVE
unemployed,single,professional.course,unknown,unknown,unknown,telephone,nov,(null),0,4828,8,808,6,success,1,0.499857,NEGATIVE
technician,single,professional.course,unknown,unknown,unknown,telephone,oct,(null),0,4828,9,774,5,success,0,0.500422,POSITIVE
technician,single,professional.course,unknown,unknown,unknown,telephone,oct,(null),0,4828,9,774,5,success,1,0.499784,NEGATIVE
admin.,divorced,basic.6y,no,no,no,cellular,feb,mon,-3,4548,11,751,0,failure,0,0.500454,POSITIVE
admin.,divorced,basic.6y,no,no,no,cellular,feb,mon,-3,4548,11,751,0,failure,1,0.499816,NEGATIVE
entrepreneur,divorced,basic.6y,no,no,no,cellular,mar,tue,-3,4563,8,849,1,failure,0,0.500324,POSITIVE
entrepreneur,divorced,basic.6y,no,no,no,cellular,mar,tue,-3,4563,8,849,1,failure,1,0.499687,NEGATIVE
blue-collar,married,basic.9y,no,no,no,cellular,apr,wed,-2,4469,8,821,2,nonexistent,0,0.500155,POSITIVE
blue-collar,married,basic.9y,no,no,no,cellular,apr,wed,-2,4469,8,821,2,nonexistent,1,0.499517,NEGATIVE
blue-collar,divorced,basic.6y,no,no,no,cellular,mar,tue,-3,4563,10,787,1,failure,0,0.500296,POSITIVE
blue-collar,divorced,basic.6y,no,no,no,cellular,mar,tue,-3,4563,10,787,1,failure,1,0.499659,NEGATIVE
student,married,basic.9y,no,no,no,cellular,mar,(null),-2,4641,8,793,2,nonexistent,0,0.500634,POSITIVE
student,married,basic.9y,no,no,no,cellular,mar,(null),-2,4641,8,793,2,nonexistent,1,0.499997,NEGATIVE
housemaid,divorced,basic.6y,no,no,no,cellular,feb,fri,-3,4548,9,784,0,failure,0,0.500219,POSITIVE
housemaid,divorced,basic.6y,no,no,no,cellular,feb,fri,-3,4548,9,784,0,failure,1,0.499581,NEGATIVE
management,married,illiterate,unknown,unknown,unknown,telephone,sep,(null),-1,4586,8,802,4,nonexistent,0,0.500120,POSITIVE
management,married,illiterate,unknown,unknown,unknown,telephone,sep,(null),-1,4586,8,802,4,nonexistent,1,0.499482,NEGATIVE
management,married,illiterate,unknown,unknown,unknown,telephone,aug,wed,-1,4625,9,799,4,nonexistent,0,0.500510,POSITIVE
management,married,illiterate,unknown,unknown,unknown,telephone,aug,wed,-1,4625,9,799,4,nonexistent,1,0.499872,NEGATIVE
blue-collar,married,basic.9y,no,no,no,cellular,apr,(null),-2,4422,8,790,2,nonexistent,0,0.500357,POSITIVE
blue-collar,married,basic.9y,no,no,no,cellular,apr,(null),-2,4422,8,790,2,nonexistent,1,0.499719,NEGATIVE
management,single,professional.course,unknown,unknown,unknown,telephone,oct,wed,0,4500,8,805,5,success,0,0.500084,POSITIVE
management,single,professional.course,unknown,unknown,unknown,telephone,oct,wed,0,4500,8,805,5,success,1,0.499447,NEGATIVE
self-employed,divorced,basic.6y,no,no,no,cellular,feb,tue,-3,4626,10,756,1,failure,0,0.500443,POSITIVE
self-employed,divorced,basic.6y,no,no,no,cellular,feb,tue,-3,4626,10,756,1,failure,1,0.499805,NEGATIVE
self-employed,divorced,basic.6y,no,no,no,cellular,aug,tue,-3,4548,10,756,1,failure,0,0.500571,POSITIVE
self-employed,divorced,basic.6y,no,no,no,cellular,aug,tue,-3,4548,10,756,1,failure,1,0.499933,NEGATIVE
housemaid,divorced,basic.6y,no,no,no,cellular,mar,fri,-3,4626,10,756,1,failure,0,0.500109,POSITIVE
housemaid,divorced,basic.6y,no,no,no,cellular,mar,fri,-3,4626,10,756,1,failure,1,0.499471,NEGATIVE
housemaid,married,illiterate,unknown,unknown,unknown,telephone,aug,wed,-1,4625,10,768,4,nonexistent,0,0.500151,POSITIVE
housemaid,married,illiterate,unknown,unknown,unknown,telephone,aug,wed,-1,4625,10,768,4,nonexistent,1,0.499512,NEGATIVE
services,divorced,basic.6y,no,no,no,cellular,mar,fri,-3,4563,9,756,1,failure,0,0.500565,POSITIVE
services,divorced,basic.6y,no,no,no,cellular,mar,fri,-3,4563,9,756,1,failure,1,0.499928,NEGATIVE
entrepreneur,single,professional.course,unknown,unknown,unknown,telephone,nov,(null),0,4602,9,777,6,success,0,0.500234,POSITIVE
entrepreneur,single,professional.course,unknown,unknown,unknown,telephone,nov,(null),0,4602,9,777,6,success,1,0.499596,NEGATIVE
blue-collar,married,high.school,unknown,unknown,unknown,telephone,jul,(null),-1,4454,9,765,3,nonexistent,0,0.500414,POSITIVE
blue-collar,married,high.school,unknown,unknown,unknown,telephone,jul,(null),-1,4454,9,765,3,nonexistent,1,0.499776,NEGATIVE
retired,single,professional.course,unknown,unknown,unknown,telephone,nov,(null),0,4524,8,777,6,success,0,0.500357,POSITIVE
retired,single,professional.course,unknown,unknown,unknown,telephone,nov,(null),0,4524,8,777,6,success,1,0.499720,NEGATIVE
management,married,basic.9y,no,no,no,cellular,apr,tue,-2,4321,8,790,2,nonexistent,0,0.500061,POSITIVE
management,married,basic.9y,no,no,no,cellular,apr,tue,-2,4321,8,790,2,nonexistent,1,0.499424,NEGATIVE
blue-collar,married,high.school,unknown,unknown,unknown,telephone,jul,wed,-1,4297,8,797,3,nonexistent,0,0.500050,POSITIVE
blue-collar,married,high.school,unknown,unknown,unknown,telephone,jul,wed,-1,4297,8,797,3,nonexistent,1,0.499412,NEGATIVE
admin.,divorced,basic.6y,no,no,no,cellular,feb,fri,-3,4305,9,753,0,failure,0,0.500595,POSITIVE
admin.,divorced,basic.6y,no,no,no,cellular,feb,fri,-3,4305,9,753,0,failure,1,0.499957,NEGATIVE
entrepreneur,single,professional.course,unknown,unknown,unknown,telephone,oct,wed,0,4281,8,774,5,success,0,0.500418,POSITIVE
entrepreneur,single,professional.course,unknown,unknown,unknown,telephone,oct,wed,0,4281,8,774,5,success,1,0.499780,NEGATIVE
blue-collar,divorced,basic.6y,no,no,no,cellular,mar,tue,-3,4094,8,756,1,failure,0,0.500274,POSITIVE
blue-collar,divorced,basic.6y,no,no,no,cellular,mar,tue,-3,4094,8,756,1,failure,1,0.499637,NEGATIVE
self-employed,divorced,basic.6y,no,no,no,cellular,feb,mon,-3,4860,7,940,0,failure,0,0.500250,POSITIVE
self-employed,divorced,basic.6y,no,no,no,cellular,feb,mon,-3,4860,7,940,0,failure,1,0.499611,NEGATIVE
blue-collar,married,basic.9y,no,no,no,cellular,feb,(null),-2,4868,7,946,2,nonexistent,0,0.500270,POSITIVE
blue-collar,married,basic.9y,no,no,no,cellular,feb,(null),-2,4868,7,946,2,nonexistent,1,0.499631,NEGATIVE
services,married,basic.9y,no,no,no,cellular,feb,(null),-2,4868,5,977,2,nonexistent,0,0.500161,POSITIVE
services,married,basic.9y,no,no,no,cellular,feb,(null),-2,4868,5,977,2,nonexistent,1,0.499522,NEGATIVE
services,married,basic.9y,no,no,no,cellular,apr,(null),-2,4891,6,946,2,nonexistent,0,0.500508,POSITIVE
services,married,basic.9y,no,no,no,cellular,apr,(null),-2,4891,6,946,2,nonexistent,1,0.499868,NEGATIVE
entrepreneur,single,professional.course,unknown,unknown,unknown,telephone,oct,(null),0,4984,6,992,5,success,0,0.500434,POSITIVE
entrepreneur,single,professional.course,unknown,unknown,unknown,telephone,oct,(null),0,4984,6,992,5,success,1,0.499797,NEGATIVE
retired,single,professional.course,unknown,unknown,unknown,telephone,oct,(null),0,4906,5,992,5,success,0,0.500558,POSITIVE
retired,single,professional.course,unknown,unknown,unknown,telephone,oct,(null),0,4906,5,992,5,success,1,0.499920,NEGATIVE
retired,single,professional.course,unknown,unknown,unknown,telephone,oct,wed,0,4984,6,992,5,success,0,0.500133,POSITIVE
retired,single,professional.course,unknown,unknown,unknown,telephone,oct,wed,0,4984,6,992,5,success,1,0.499495,NEGATIVE
self-employed,divorced,basic.6y,no,no,no,cellular,feb,fri,-3,4774,5,971,0,failure,0,0.500075,POSITIVE
self-employed,divorced,basic.6y,no,no,no,cellular,feb,fri,-3,4774,5,971,0,failure,1,0.499436,NEGATIVE
blue-collar,divorced,basic.6y,no,no,no,cellular,mar,fri,-3,4782,6,974,1,failure,0,0.500120,POSITIVE
blue-collar,divorced,basic.6y,no,no,no,cellular,mar,fri,-3,4782,6,974,1,failure,1,0.499481,NEGATIVE
self-employed,divorced,basic.6y,no,no,no,cellular,feb,mon,-3,4696,5,986,0,failure,0,0.500242,POSITIVE
self-employed,divorced,basic.6y,no,no,no,cellular,feb,mon,-3,4696,5,986,0,failure,1,0.499604,NEGATIVE
services,divorced,basic.6y,no,no,no,cellular,mar,tue,-3,4704,5,971,1,failure,0,0.500476,POSITIVE
services,divorced,basic.6y,no,no,no,cellular,mar,tue,-3,4704,5,971,1,failure,1,0.499839,NEGATIVE
admin.,divorced,basic.4y,no,no,no,cellular,jan,fri,-3,4689,6,969,0,failure,0,0.500322,POSITIVE
admin.,divorced,basic.4y,no,no,no,cellular,jan,fri,-3,4689,6,969,0,failure,1,0.499683,NEGATIVE
blue-collar,married,basic.9y,no,no,no,cellular,aug,(null),-2,4790,7,946,2,nonexistent,0,0.500397,POSITIVE
blue-collar,married,basic.9y,no,no,no,cellular,aug,(null),-2,4790,7,946,2,nonexistent,1,0.499758,NEGATIVE
blue-collar,married,high.school,unknown,unknown,unknown,telephone,jul,wed,-1,4805,7,953,3,nonexistent,0,0.500059,POSITIVE
blue-collar,married,high.school,unknown,unknown,unknown,telephone,jul,wed,-1,4805,7,953,3,nonexistent,1,0.499422,NEGATIVE
blue-collar,married,basic.9y,no,no,no,cellular,sep,tue,-2,4719,7,949,2,nonexistent,0,0.500353,POSITIVE
blue-collar,married,basic.9y,no,no,no,cellular,sep,tue,-2,4719,7,949,2,nonexistent,1,0.499714,NEGATIVE
services,divorced,basic.6y,no,no,no,cellular,aug,fri,-3,4782,6,943,1,failure,0,0.500064,POSITIVE
services,divorced,basic.6y,no,no,no,cellular,aug,fri,-3,4782,6,943,1,failure,1,0.499426,NEGATIVE
student,married,basic.9y,no,no,no,cellular,may,(null),-2,4750,5,949,2,nonexistent,0,0.500140,POSITIVE
student,married,basic.9y,no,no,no,cellular,may,(null),-2,4750,5,949,2,nonexistent,1,0.499503,NEGATIVE
management,married,high.school,unknown,unknown,unknown,telephone,jul,wed,-1,4727,6,953,3,nonexistent,0,0.500181,POSITIVE
management,married,high.school,unknown,unknown,unknown,telephone,jul,wed,-1,4727,6,953,3,nonexistent,1,0.499545,NEGATIVE
unemployed,single,professional.course,unknown,unknown,unknown,telephone,nov,thu,0,4828,4,995,6,success,0,0.500624,POSITIVE
unemployed,single,professional.course,unknown,unknown,unknown,telephone,nov,thu,0,4828,4,995,6,success,1,0.499986,NEGATIVE
retired,single,professional.course,unknown,unknown,unknown,telephone,nov,(null),0,4758,4,995,6,success,0,0.500024,POSITIVE
retired,single,professional.course,unknown,unknown,unknown,telephone,nov,(null),0,4758,4,995,6,success,1,0.499387,NEGATIVE
unemployed,married,illiterate,unknown,unknown,unknown,telephone,oct,wed,-1,4969,7,924,4,nonexistent,0,0.500437,POSITIVE
unemployed,married,illiterate,unknown,unknown,unknown,telephone,oct,wed,-1,4969,7,924,4,nonexistent,1,0.499800,NEGATIVE
student,single,professional.course,unknown,unknown,unknown,telephone,nov,(null),0,4992,7,902,6,success,0,0.500624,POSITIVE
student,single,professional.course,unknown,unknown,unknown,telephone,nov,(null),0,4992,7,902,6,success,1,0.499986,NEGATIVE
student,married,high.school,unknown,unknown,unknown,telephone,jul,(null),-1,4883,7,890,3,nonexistent,0,0.500259,POSITIVE
student,married,high.school,unknown,unknown,unknown,telephone,jul,(null),-1,4883,7,890,3,nonexistent,1,0.499621,NEGATIVE
technician,divorced,basic.4y,no,no,no,cellular,jan,fri,-3,4767,7,875,0,failure,0,0.500440,POSITIVE
technician,divorced,basic.4y,no,no,no,cellular,jan,fri,-3,4767,7,875,0,failure,1,0.499802,NEGATIVE
technician,divorced,basic.4y,no,no,no,cellular,jul,fri,-3,4689,7,875,0,failure,0,0.500568,POSITIVE
technician,divorced,basic.4y,no,no,no,cellular,jul,fri,-3,4689,7,875,0,failure,1,0.499929,NEGATIVE
management,married,illiterate,unknown,unknown,unknown,telephone,apr,(null),-1,4969,7,924,4,nonexistent,0,0.500341,POSITIVE
management,married,illiterate,unknown,unknown,unknown,telephone,apr,(null),-1,4969,7,924,4,nonexistent,1,0.499703,NEGATIVE
management,married,high.school,unknown,unknown,unknown,telephone,jul,(null),-1,4883,7,922,3,nonexistent,0,0.500039,POSITIVE
management,married,high.school,unknown,unknown,unknown,telephone,jul,(null),-1,4883,7,922,3,nonexistent,1,0.499400,NEGATIVE
management,married,illiterate,unknown,unknown,unknown,telephone,aug,wed,-1,4813,7,924,4,nonexistent,0,0.500273,POSITIVE
management,married,illiterate,unknown,unknown,unknown,telephone,aug,wed,-1,4813,7,924,4,nonexistent,1,0.499636,NEGATIVE
entrepreneur,single,professional.course,unknown,unknown,unknown,telephone,nov,thu,0,4828,7,933,6,success,0,0.500043,POSITIVE
entrepreneur,single,professional.course,unknown,unknown,unknown,telephone,nov,thu,0,4828,7,933,6,success,1,0.499404,NEGATIVE
management,single,professional.course,unknown,unknown,unknown,telephone,oct,(null),0,4812,7,899,5,success,0,0.500632,POSITIVE
management,single,professional.course,unknown,unknown,unknown,telephone,oct,(null),0,4812,7,899,5,success,1,0.499996,NEGATIVE
unemployed,single,professional.course,unknown,unknown,unknown,telephone,nov,(null),0,4984,5,933,6,success,0,0.500218,POSITIVE
unemployed,single,professional.course,unknown,unknown,unknown,telephone,nov,(null),0,4984,5,933,6,success,1,0.499581,NEGATIVE
