job,marital,education,default,housing,loan,contact,month,day_of_week,emp.var.rate,duration,campaign,pdays,previous,poutcome,age,output,decision
self-employed,divorced,basic.6y,no,no,no,cellular,jan,tue,-3,4540,26,196,0,failure,1,0.470607,NEGATIVE
self-employed,divorced,basic.4y,no,no,no,cellular,jan,mon,-3,4533,30,188,0,failure,0,0.460413,NEGATIVE
self-employed,divorced,basic.4y,no,no,no,cellular,jan,mon,-3,4533,30,188,0,failure,1,0.523580,POSITIVE
services,married,basic.9y,no,no,no,cellular,feb,wed,-2,4556,26,192,2,nonexistent,0,0.509702,POSITIVE
services,married,basic.9y,no,no,no,cellular,feb,wed,-2,4556,26,192,2,nonexistent,1,0.476683,NEGATIVE
admin.,divorced,basic.6y,no,no,no,cellular,jul,tue,-3,4618,30,196,0,failure,0,0.445871,NEGATIVE
admin.,divorced,basic.6y,no,no,no,cellular,jul,tue,-3,4618,30,196,0,failure,1,0.508925,POSITIVE
housemaid,divorced,basic.6y,no,no,no,cellular,aug,tue,-3,4626,26,197,1,failure,0,0.512925,POSITIVE
housemaid,divorced,basic.6y,no,no,no,cellular,aug,tue,-3,4626,26,197,1,failure,1,0.479901,NEGATIVE
blue-collar,married,basic.9y,no,no,no,cellular,sep,wed,-2,4641,27,198,2,nonexistent,0,0.503204,POSITIVE
blue-collar,married,basic.9y,no,no,no,cellular,sep,wed,-2,4641,27,198,2,nonexistent,1,0.470202,NEGATIVE
admin.,divorced,basic.6y,no,no,no,cellular,jan,tue,-3,4548,30,196,0,failure,0,0.493160,NEGATIVE
admin.,divorced,basic.6y,no,no,no,cellular,jan,tue,-3,4548,30,196,0,failure,1,0.551296,POSITIVE
admin.,divorced,basic.4y,no,no,no,cellular,jul,mon,-3,4533,30,188,0,failure,0,0.464450,NEGATIVE
admin.,divorced,basic.4y,no,no,no,cellular,jul,mon,-3,4533,30,188,0,failure,1,0.527630,POSITIVE
housemaid,married,illiterate,unknown,unknown,unknown,telephone,apr,fri,-1,4641,30,192,4,nonexistent,0,0.471136,NEGATIVE
housemaid,married,illiterate,unknown,unknown,unknown,telephone,apr,fri,-1,4641,30,192,4,nonexistent,1,0.534318,POSITIVE
blue-collar,married,basic.9y,no,no,no,cellular,apr,wed,-2,4422,27,192,2,nonexistent,0,0.528802,POSITIVE
blue-collar,married,basic.9y,no,no,no,cellular,apr,wed,-2,4422,27,192,2,nonexistent,1,0.495797,NEGATIVE
admin.,divorced,basic.4y,no,no,no,cellular,jan,mon,-3,4298,26,196,0,failure,0,0.519898,POSITIVE
admin.,divorced,basic.4y,no,no,no,cellular,jan,mon,-3,4298,26,196,0,failure,1,0.486586,NEGATIVE
technician,divorced,basic.4y,no,no,no,cellular,jan,mon,-3,4923,14,219,0,failure,0,0.517473,POSITIVE
technician,divorced,basic.4y,no,no,no,cellular,jan,mon,-3,4923,14,219,0,failure,1,0.484765,NEGATIVE
housemaid,divorced,illiterate,no,no,no,cellular,feb,tue,-3,4938,16,220,1,failure,0,0.510920,POSITIVE
housemaid,divorced,illiterate,no,no,no,cellular,feb,tue,-3,4938,16,220,1,failure,1,0.477320,NEGATIVE
blue-collar,married,professional.course,no,no,no,cellular,mar,wed,-2,4953,18,221,2,nonexistent,0,0.530531,POSITIVE
blue-collar,married,professional.course,no,no,no,cellular,mar,wed,-2,4953,18,221,2,nonexistent,1,0.497241,NEGATIVE
blue-collar,married,basic.9y,unknown,unknown,unknown,telephone,apr,thu,-1,4961,19,224,3,nonexistent,0,0.510050,POSITIVE
blue-collar,married,basic.9y,unknown,unknown,unknown,telephone,apr,thu,-1,4961,19,224,3,nonexistent,1,0.476739,NEGATIVE
blue-collar,married,basic.6y,no,no,no,cellular,feb,wed,-2,4868,17,223,2,nonexistent,0,0.514323,POSITIVE
blue-collar,married,basic.6y,no,no,no,cellular,feb,wed,-2,4868,17,223,2,nonexistent,1,0.480719,NEGATIVE
admin.,divorced,basic.4y,no,no,no,cellular,jan,tue,-3,4774,15,223,0,failure,0,0.515681,POSITIVE
admin.,divorced,basic.4y,no,no,no,cellular,jan,tue,-3,4774,15,223,0,failure,1,0.482077,NEGATIVE
admin.,divorced,basic.4y,no,no,no,cellular,jan,mon,-3,4923,1,239,0,failure,0,0.505523,POSITIVE
admin.,divorced,basic.4y,no,no,no,cellular,jan,mon,-3,4923,1,239,0,failure,1,0.472522,NEGATIVE
admin.,divorced,basic.6y,no,no,no,cellular,feb,tue,-3,4938,3,235,1,failure,0,0.526661,POSITIVE
admin.,divorced,basic.6y,no,no,no,cellular,feb,tue,-3,4938,3,235,1,failure,1,0.493137,NEGATIVE
self-employed,divorced,basic.6y,no,no,no,cellular,jan,tue,-3,4930,2,227,0,failure,0,0.507339,POSITIVE
self-employed,divorced,basic.6y,no,no,no,cellular,jan,tue,-3,4930,2,227,0,failure,1,0.474641,NEGATIVE
admin.,divorced,basic.4y,no,no,no,cellular,jul,tue,-3,4852,2,227,0,failure,0,0.512905,POSITIVE
admin.,divorced,basic.4y,no,no,no,cellular,jul,tue,-3,4852,2,227,0,failure,1,0.479302,NEGATIVE
blue-collar,married,professional.course,no,no,no,cellular,mar,wed,-2,4953,5,228,2,nonexistent,0,0.505722,POSITIVE
blue-collar,married,professional.course,no,no,no,cellular,mar,wed,-2,4953,5,228,2,nonexistent,1,0.472134,NEGATIVE
blue-collar,married,basic.9y,no,no,no,cellular,feb,wed,-2,4868,4,229,2,nonexistent,0,0.523391,POSITIVE
blue-collar,married,basic.9y,no,no,no,cellular,feb,wed,-2,4868,4,229,2,nonexistent,1,0.489791,NEGATIVE
self-employed,divorced,illiterate,no,no,no,cellular,jul,mon,-3,4923,1,219,0,failure,0,0.529564,POSITIVE
self-employed,divorced,illiterate,no,no,no,cellular,jul,mon,-3,4923,1,219,0,failure,1,0.495981,NEGATIVE
self-employed,divorced,illiterate,no,no,no,cellular,jan,tue,-3,4852,2,219,0,failure,0,0.505301,POSITIVE
self-employed,divorced,illiterate,no,no,no,cellular,jan,tue,-3,4852,2,219,0,failure,1,0.472609,NEGATIVE
housemaid,divorced,illiterate,no,no,no,cellular,aug,tue,-3,4938,3,220,1,failure,0,0.532907,POSITIVE
housemaid,divorced,illiterate,no,no,no,cellular,aug,tue,-3,4938,3,220,1,failure,1,0.499337,NEGATIVE
blue-collar,married,basic.9y,unknown,unknown,unknown,telephone,oct,thu,-1,4961,7,224,3,nonexistent,0,0.505807,POSITIVE
blue-collar,married,basic.9y,unknown,unknown,unknown,telephone,oct,thu,-1,4961,7,224,3,nonexistent,1,0.472506,NEGATIVE
blue-collar,married,basic.9y,unknown,unknown,unknown,telephone,oct,fri,-1,4976,9,221,4,nonexistent,0,0.512076,POSITIVE
blue-collar,married,basic.9y,unknown,unknown,unknown,telephone,oct,fri,-1,4976,9,221,4,nonexistent,1,0.478762,NEGATIVE
housemaid,divorced,basic.6y,no,no,no,cellular,aug,tue,-3,4860,3,220,1,failure,0,0.519751,POSITIVE
housemaid,divorced,basic.6y,no,no,no,cellular,aug,tue,-3,4860,3,220,1,failure,1,0.486147,NEGATIVE
blue-collar,married,basic.6y,no,no,no,cellular,aug,wed,-2,4868,4,223,2,nonexistent,0,0.527563,POSITIVE
blue-collar,married,basic.6y,no,no,no,cellular,aug,wed,-2,4868,4,223,2,nonexistent,1,0.493973,NEGATIVE
management,married,basic.9y,unknown,unknown,unknown,telephone,apr,fri,-1,4891,8,220,4,nonexistent,0,0.500942,POSITIVE
management,married,basic.9y,unknown,unknown,unknown,telephone,apr,fri,-1,4891,8,220,4,nonexistent,1,0.467371,NEGATIVE
blue-collar,married,illiterate,unknown,unknown,unknown,telephone,apr,fri,-1,4891,8,223,4,nonexistent,0,0.501176,POSITIVE
blue-collar,married,illiterate,unknown,unknown,unknown,telephone,apr,fri,-1,4891,8,223,4,nonexistent,1,0.467604,NEGATIVE
admin.,divorced,basic.4y,no,no,no,cellular,jul,tue,-3,4696,2,219,0,failure,0,0.509397,POSITIVE
admin.,divorced,basic.4y,no,no,no,cellular,jul,tue,-3,4696,2,219,0,failure,1,0.475799,NEGATIVE
housemaid,divorced,basic.6y,no,no,no,cellular,feb,tue,-3,4782,3,223,1,failure,0,0.504922,POSITIVE
housemaid,divorced,basic.6y,no,no,no,cellular,feb,tue,-3,4782,3,223,1,failure,1,0.471563,NEGATIVE
management,married,basic.6y,no,no,no,cellular,mar,wed,-2,4797,5,220,2,nonexistent,0,0.519822,POSITIVE
management,married,basic.6y,no,no,no,cellular,mar,wed,-2,4797,5,220,2,nonexistent,1,0.486219,NEGATIVE
admin.,divorced,illiterate,no,no,no,cellular,feb,tue,-3,4782,3,223,1,failure,0,0.516947,POSITIVE
admin.,divorced,illiterate,no,no,no,cellular,feb,tue,-3,4782,3,223,1,failure,1,0.483342,NEGATIVE
housemaid,divorced,basic.4y,no,no,no,cellular,jan,mon,-3,4689,1,223,0,failure,0,0.520437,POSITIVE
housemaid,divorced,basic.4y,no,no,no,cellular,jan,mon,-3,4689,1,223,0,failure,1,0.487720,NEGATIVE
admin.,divorced,basic.6y,no,no,no,cellular,feb,tue,-3,4704,3,223,1,failure,0,0.503759,POSITIVE
admin.,divorced,basic.6y,no,no,no,cellular,feb,tue,-3,4704,3,223,1,failure,1,0.470177,NEGATIVE
admin.,divorced,illiterate,no,no,no,cellular,jan,mon,-3,4611,1,219,0,failure,0,0.524462,POSITIVE
admin.,divorced,illiterate,no,no,no,cellular,jan,mon,-3,4611,1,219,0,failure,1,0.491454,NEGATIVE
student,married,basic.9y,no,no,no,cellular,mar,wed,-2,4953,18,214,2,nonexistent,0,0.526910,POSITIVE
student,married,basic.9y,no,no,no,cellular,mar,wed,-2,4953,18,214,2,nonexistent,1,0.493608,NEGATIVE
self-employed,divorced,basic.6y,no,no,no,cellular,feb,tue,-3,4860,16,216,1,failure,0,0.532650,POSITIVE
self-employed,divorced,basic.6y,no,no,no,cellular,feb,tue,-3,4860,16,216,1,failure,1,0.499079,NEGATIVE
services,married,basic.6y,no,no,no,cellular,mar,wed,-2,4875,18,213,2,nonexistent,0,0.526257,POSITIVE
services,married,basic.6y,no,no,no,cellular,mar,wed,-2,4875,18,213,2,nonexistent,1,0.492953,NEGATIVE
student,married,basic.9y,unknown,unknown,unknown,telephone,oct,fri,-1,4969,20,205,4,nonexistent,0,0.500379,POSITIVE
student,married,basic.9y,unknown,unknown,unknown,telephone,oct,fri,-1,4969,20,205,4,nonexistent,1,0.467098,NEGATIVE
services,married,professional.course,unknown,unknown,unknown,telephone,apr,fri,-1,4969,20,209,4,nonexistent,0,0.520444,POSITIVE
services,married,professional.course,unknown,unknown,unknown,telephone,apr,fri,-1,4969,20,209,4,nonexistent,1,0.487129,NEGATIVE
technician,married,basic.9y,unknown,unknown,unknown,telephone,apr,fri,-1,4976,21,210,4,nonexistent,0,0.510408,POSITIVE
technician,married,basic.9y,unknown,unknown,unknown,telephone,apr,fri,-1,4976,21,210,4,nonexistent,1,0.477097,NEGATIVE
technician,married,professional.course,no,no,no,cellular,mar,wed,-2,4875,18,205,2,nonexistent,0,0.503804,POSITIVE
technician,married,professional.course,no,no,no,cellular,mar,wed,-2,4875,18,205,2,nonexistent,1,0.470510,NEGATIVE
student,married,basic.9y,unknown,unknown,unknown,telephone,apr,fri,-1,4891,20,208,4,nonexistent,0,0.514000,POSITIVE
student,married,basic.9y,unknown,unknown,unknown,telephone,apr,fri,-1,4891,20,208,4,nonexistent,1,0.480685,NEGATIVE
entrepreneur,married,basic.9y,no,no,no,cellular,sep,wed,-2,4906,18,214,2,nonexistent,0,0.500165,POSITIVE
entrepreneur,married,basic.9y,no,no,no,cellular,sep,wed,-2,4906,18,214,2,nonexistent,1,0.466885,NEGATIVE
entrepreneur,single,professional.course,unknown,unknown,unknown,telephone,may,(null),0,4984,22,216,5,success,0,0.508863,POSITIVE
entrepreneur,single,professional.course,unknown,unknown,unknown,telephone,may,(null),0,4984,22,216,5,success,1,0.475555,NEGATIVE
blue-collar,married,basic.9y,unknown,unknown,unknown,telephone,apr,fri,-1,4898,21,217,4,nonexistent,0,0.514139,POSITIVE
blue-collar,married,basic.9y,unknown,unknown,unknown,telephone,apr,fri,-1,4898,21,217,4,nonexistent,1,0.480824,NEGATIVE
management,married,professional.course,unknown,unknown,unknown,telephone,oct,thu,-1,4961,19,209,3,nonexistent,0,0.527263,POSITIVE
management,married,professional.course,unknown,unknown,unknown,telephone,oct,thu,-1,4961,19,209,3,nonexistent,1,0.493961,NEGATIVE
entrepreneur,single,university.degree,unknown,unknown,unknown,telephone,nov,(null),0,4984,22,209,5,success,0,0.504153,POSITIVE
entrepreneur,single,university.degree,unknown,unknown,unknown,telephone,nov,(null),0,4984,22,209,5,success,1,0.470857,NEGATIVE
management,married,basic.9y,unknown,unknown,unknown,telephone,oct,fri,-1,4891,20,208,4,nonexistent,0,0.519153,POSITIVE
management,married,basic.9y,unknown,unknown,unknown,telephone,oct,fri,-1,4891,20,208,4,nonexistent,1,0.485837,NEGATIVE
management,single,professional.course,unknown,unknown,unknown,telephone,may,(null),0,4984,23,210,6,success,0,0.521718,POSITIVE
management,single,professional.course,unknown,unknown,unknown,telephone,may,(null),0,4984,23,210,6,success,1,0.488405,NEGATIVE
self-employed,divorced,basic.4y,no,no,no,cellular,jan,mon,-3,4689,14,212,0,failure,0,0.530690,POSITIVE
self-employed,divorced,basic.4y,no,no,no,cellular,jan,mon,-3,4689,14,212,0,failure,1,0.498008,NEGATIVE
self-employed,divorced,basic.4y,no,no,no,cellular,jul,tue,-3,4696,15,204,0,failure,0,0.505343,POSITIVE
self-employed,divorced,basic.4y,no,no,no,cellular,jul,tue,-3,4696,15,204,0,failure,1,0.472044,NEGATIVE
student,married,basic.9y,no,no,no,cellular,mar,wed,-2,4797,18,206,2,nonexistent,0,0.522485,POSITIVE
student,married,basic.9y,no,no,no,cellular,mar,wed,-2,4797,18,206,2,nonexistent,1,0.489173,NEGATIVE
technician,divorced,basic.6y,no,no,no,cellular,feb,tue,-3,4704,16,204,1,failure,0,0.528761,POSITIVE
technician,divorced,basic.6y,no,no,no,cellular,feb,tue,-3,4704,16,204,1,failure,1,0.495175,NEGATIVE
housemaid,divorced,basic.4y,no,no,no,cellular,jul,tue,-3,4774,15,212,0,failure,0,0.509975,POSITIVE
housemaid,divorced,basic.4y,no,no,no,cellular,jul,tue,-3,4774,15,212,0,failure,1,0.476664,NEGATIVE
admin.,divorced,illiterate,no,no,no,cellular,jul,tue,-3,4774,15,212,0,failure,0,0.500584,POSITIVE
admin.,divorced,illiterate,no,no,no,cellular,jul,tue,-3,4774,15,212,0,failure,1,0.467302,NEGATIVE
blue-collar,married,basic.6y,no,no,no,cellular,aug,wed,-2,4790,17,213,2,nonexistent,0,0.518692,POSITIVE
blue-collar,married,basic.6y,no,no,no,cellular,aug,wed,-2,4790,17,213,2,nonexistent,1,0.485376,NEGATIVE
blue-collar,married,high.school,unknown,unknown,unknown,telephone,apr,thu,-1,4805,19,215,3,nonexistent,0,0.530858,POSITIVE
blue-collar,married,high.school,unknown,unknown,unknown,telephone,apr,thu,-1,4805,19,215,3,nonexistent,1,0.497569,NEGATIVE
blue-collar,married,basic.9y,no,no,no,cellular,feb,wed,-2,4712,17,213,2,nonexistent,0,0.528229,POSITIVE
blue-collar,married,basic.9y,no,no,no,cellular,feb,wed,-2,4712,17,213,2,nonexistent,1,0.494642,NEGATIVE
management,married,professional.course,no,no,no,cellular,aug,wed,-2,4790,17,204,2,nonexistent,0,0.528104,POSITIVE
management,married,professional.course,no,no,no,cellular,aug,wed,-2,4790,17,204,2,nonexistent,1,0.494805,NEGATIVE
entrepreneur,single,university.degree,unknown,unknown,unknown,telephone,may,(null),0,4836,23,206,6,success,0,0.512918,POSITIVE
entrepreneur,single,university.degree,unknown,unknown,unknown,telephone,may,(null),0,4836,23,206,6,success,1,0.479603,NEGATIVE
entrepreneur,single,high.school,unknown,unknown,unknown,telephone,may,(null),0,4836,23,210,6,success,0,0.518229,POSITIVE
entrepreneur,single,high.school,unknown,unknown,unknown,telephone,may,(null),0,4836,23,210,6,success,1,0.484913,NEGATIVE
student,married,professional.course,unknown,unknown,unknown,telephone,oct,fri,-1,4969,20,201,4,nonexistent,0,0.503644,POSITIVE
student,married,professional.course,unknown,unknown,unknown,telephone,oct,fri,-1,4969,20,201,4,nonexistent,1,0.470350,NEGATIVE
student,single,high.school,unknown,unknown,unknown,telephone,nov,(null),0,4992,23,202,6,success,0,0.501999,POSITIVE
student,single,high.school,unknown,unknown,unknown,telephone,nov,(null),0,4992,23,202,6,success,1,0.468711,NEGATIVE
unemployed,married,professional.course,unknown,unknown,unknown,telephone,oct,thu,-1,4883,19,197,3,nonexistent,0,0.511833,POSITIVE
