job,marital,education,default,housing,loan,contact,month,day_of_week,emp.var.rate,duration,campaign,pdays,previous,poutcome,age,output,decision
blue-collar,divorced,basic.6y,no,no,no,cellular,feb,tue,-3,4540,26,306,0,failure,1,0.513855,POSITIVE
management,married,basic.9y,no,no,no,cellular,may,wed,-2,4641,26,300,2,nonexistent,0,0.482279,NEGATIVE
management,married,basic.9y,no,no,no,cellular,may,wed,-2,4641,26,300,2,nonexistent,1,0.528784,POSITIVE
blue-collar,divorced,basic.6y,no,no,no,cellular,feb,tue,-3,4540,26,298,0,failure,0,0.499838,NEGATIVE
blue-collar,divorced,basic.6y,no,no,no,cellular,feb,tue,-3,4540,26,298,0,failure,1,0.546249,POSITIVE
admin.,divorced,basic.4y,no,no,no,cellular,jan,mon,-3,4455,26,298,0,failure,0,0.469930,NEGATIVE
admin.,divorced,basic.4y,no,no,no,cellular,jan,mon,-3,4455,26,298,0,failure,1,0.516433,POSITIVE
housemaid,married,basic.9y,no,no,no,cellular,apr,wed,-2,4579,26,286,2,nonexistent,0,0.457852,NEGATIVE
housemaid,married,basic.9y,no,no,no,cellular,apr,wed,-2,4579,26,286,2,nonexistent,1,0.504296,POSITIVE
admin.,divorced,basic.4y,no,no,no,cellular,jan,mon,-3,4376,26,282,0,failure,0,0.481373,NEGATIVE
admin.,divorced,basic.4y,no,no,no,cellular,jan,mon,-3,4376,26,282,0,failure,1,0.527880,POSITIVE
blue-collar,divorced,basic.6y,no,no,no,cellular,feb,tue,-3,4930,32,251,0,failure,0,0.465158,NEGATIVE
blue-collar,divorced,basic.6y,no,no,no,cellular,feb,tue,-3,4930,32,251,0,failure,1,0.511644,POSITIVE
management,married,basic.9y,no,no,no,cellular,may,wed,-2,4906,30,262,2,nonexistent,0,0.491674,NEGATIVE
management,married,basic.9y,no,no,no,cellular,may,wed,-2,4906,30,262,2,nonexistent,1,0.538143,POSITIVE
admin.,divorced,basic.6y,no,no,no,cellular,feb,tue,-3,4774,30,267,0,failure,0,0.461121,NEGATIVE
admin.,divorced,basic.6y,no,no,no,cellular,feb,tue,-3,4774,30,267,0,failure,1,0.507586,POSITIVE
blue-collar,divorced,basic.6y,no,no,no,cellular,feb,tue,-3,4704,30,251,0,failure,0,0.456462,NEGATIVE
blue-collar,divorced,basic.6y,no,no,no,cellular,feb,tue,-3,4704,30,251,0,failure,1,0.502896,POSITIVE
unemployed,single,professional.course,unknown,unknown,unknown,telephone,nov,(null),0,4992,29,279,6,success,0,0.493582,NEGATIVE
unemployed,single,professional.course,unknown,unknown,unknown,telephone,nov,(null),0,4992,29,279,6,success,1,0.540040,POSITIVE
student,single,professional.course,unknown,unknown,unknown,telephone,oct,(null),0,4906,28,277,5,success,0,0.464736,NEGATIVE
student,single,professional.course,unknown,unknown,unknown,telephone,oct,(null),0,4906,28,277,5,success,1,0.511220,POSITIVE
unemployed,single,professional.course,unknown,unknown,unknown,telephone,nov,(null),0,4914,29,263,6,success,0,0.496766,NEGATIVE
unemployed,single,professional.course,unknown,unknown,unknown,telephone,nov,(null),0,4914,29,263,6,success,1,0.543202,POSITIVE
self-employed,married,illiterate,unknown,unknown,unknown,telephone,aug,fri,-1,4781,28,268,4,nonexistent,0,0.478405,NEGATIVE
self-employed,married,illiterate,unknown,unknown,unknown,telephone,aug,fri,-1,4781,28,268,4,nonexistent,1,0.524915,POSITIVE
unemployed,single,professional.course,unknown,unknown,unknown,telephone,nov,(null),0,4758,27,279,6,success,0,0.491380,NEGATIVE
unemployed,single,professional.course,unknown,unknown,unknown,telephone,nov,(null),0,4758,27,279,6,success,1,0.537850,POSITIVE
admin.,divorced,basic.4y,no,no,no,cellular,jan,mon,-3,4533,28,266,0,failure,0,0.498451,NEGATIVE
admin.,divorced,basic.4y,no,no,no,cellular,jan,mon,-3,4533,28,266,0,failure,1,0.544875,POSITIVE
services,married,illiterate,unknown,unknown,unknown,telephone,sep,fri,-1,4641,26,276,4,nonexistent,0,0.493325,NEGATIVE
services,married,illiterate,unknown,unknown,unknown,telephone,sep,fri,-1,4641,26,276,4,nonexistent,1,0.539784,POSITIVE
blue-collar,divorced,basic.6y,no,no,no,cellular,feb,tue,-3,4391,26,274,0,failure,0,0.464867,NEGATIVE
blue-collar,divorced,basic.6y,no,no,no,cellular,feb,tue,-3,4391,26,274,0,failure,1,0.511351,POSITIVE
housemaid,married,basic.9y,no,no,no,cellular,apr,wed,-2,4422,26,268,2,nonexistent,0,0.477722,NEGATIVE
housemaid,married,basic.9y,no,no,no,cellular,apr,wed,-2,4422,26,268,2,nonexistent,1,0.524233,POSITIVE
housemaid,married,basic.9y,no,no,no,cellular,apr,wed,-2,4579,28,254,2,nonexistent,0,0.472362,NEGATIVE
housemaid,married,basic.9y,no,no,no,cellular,apr,wed,-2,4579,28,254,2,nonexistent,1,0.518869,POSITIVE
admin.,divorced,basic.6y,no,no,no,cellular,feb,tue,-3,4462,28,251,0,failure,0,0.472046,NEGATIVE
admin.,divorced,basic.6y,no,no,no,cellular,feb,tue,-3,4462,28,251,0,failure,1,0.518552,POSITIVE
technician,single,professional.course,unknown,unknown,unknown,telephone,nov,(null),0,4656,26,263,6,success,0,0.497888,NEGATIVE
technician,single,professional.course,unknown,unknown,unknown,telephone,nov,(null),0,4656,26,263,6,success,1,0.544315,POSITIVE
admin.,divorced,basic.4y,no,no,no,cellular,jan,mon,-3,4298,26,266,0,failure,0,0.494542,NEGATIVE
admin.,divorced,basic.4y,no,no,no,cellular,jan,mon,-3,4298,26,266,0,failure,1,0.540993,POSITIVE
entrepreneur,divorced,basic.6y,no,no,no,cellular,mar,tue,-3,4313,26,252,1,failure,0,0.499275,NEGATIVE
entrepreneur,divorced,basic.6y,no,no,no,cellular,mar,tue,-3,4313,26,252,1,failure,1,0.545691,POSITIVE
admin.,divorced,basic.6y,no,no,no,cellular,feb,tue,-3,4227,26,251,0,failure,0,0.468150,NEGATIVE
admin.,divorced,basic.6y,no,no,no,cellular,feb,tue,-3,4227,26,251,0,failure,1,0.514647,POSITIVE
entrepreneur,divorced,basic.6y,no,no,no,cellular,feb,tue,-3,4938,23,345,1,failure,0,0.500035,POSITIVE
entrepreneur,divorced,basic.6y,no,no,no,cellular,feb,tue,-3,4938,23,345,1,failure,1,0.475813,NEGATIVE
blue-collar,divorced,basic.6y,no,no,no,cellular,feb,tue,-3,4938,20,345,1,failure,0,0.505612,POSITIVE
blue-collar,divorced,basic.6y,no,no,no,cellular,feb,tue,-3,4938,20,345,1,failure,1,0.481379,NEGATIVE
blue-collar,divorced,basic.6y,no,no,no,cellular,jan,tue,-3,4930,14,344,0,failure,0,0.516044,POSITIVE
blue-collar,divorced,basic.6y,no,no,no,cellular,jan,tue,-3,4930,14,344,0,failure,1,0.491809,NEGATIVE
retired,married,high.school,unknown,unknown,unknown,telephone,jul,thu,-1,4922,24,336,3,nonexistent,0,0.506744,POSITIVE
retired,married,high.school,unknown,unknown,unknown,telephone,jul,thu,-1,4922,24,336,3,nonexistent,1,0.482510,NEGATIVE
admin.,divorced,basic.6y,no,no,no,cellular,jul,tue,-3,4930,20,341,0,failure,0,0.504007,POSITIVE
admin.,divorced,basic.6y,no,no,no,cellular,jul,tue,-3,4930,20,341,0,failure,1,0.479776,NEGATIVE
entrepreneur,married,basic.9y,no,no,no,cellular,sep,wed,-2,4953,20,338,2,nonexistent,0,0.507669,POSITIVE
entrepreneur,married,basic.9y,no,no,no,cellular,sep,wed,-2,4953,20,338,2,nonexistent,1,0.483434,NEGATIVE
student,married,basic.9y,no,no,no,cellular,mar,wed,-2,4953,20,339,2,nonexistent,0,0.512164,POSITIVE
student,married,basic.9y,no,no,no,cellular,mar,wed,-2,4953,20,339,2,nonexistent,1,0.487927,NEGATIVE
management,single,professional.course,unknown,unknown,unknown,telephone,may,(null),0,4984,21,339,5,success,0,0.512934,POSITIVE
management,single,professional.course,unknown,unknown,unknown,telephone,may,(null),0,4984,21,339,5,success,1,0.488697,NEGATIVE
entrepreneur,divorced,basic.6y,no,no,no,cellular,mar,tue,-3,4860,20,338,1,failure,0,0.509986,POSITIVE
entrepreneur,divorced,basic.6y,no,no,no,cellular,mar,tue,-3,4860,20,338,1,failure,1,0.485749,NEGATIVE
student,married,basic.9y,no,no,no,cellular,sep,wed,-2,4953,20,334,2,nonexistent,0,0.511780,POSITIVE
student,married,basic.9y,no,no,no,cellular,sep,wed,-2,4953,20,334,2,nonexistent,1,0.487543,NEGATIVE
housemaid,married,illiterate,unknown,unknown,unknown,telephone,oct,fri,-1,4976,21,335,4,nonexistent,0,0.516223,POSITIVE
housemaid,married,illiterate,unknown,unknown,unknown,telephone,oct,fri,-1,4976,21,335,4,nonexistent,1,0.491987,NEGATIVE
technician,single,professional.course,unknown,unknown,unknown,telephone,may,(null),0,4992,21,335,6,success,0,0.511866,POSITIVE
technician,single,professional.course,unknown,unknown,unknown,telephone,may,(null),0,4992,21,335,6,success,1,0.487629,NEGATIVE
retired,married,high.school,unknown,unknown,unknown,telephone,jul,thu,-1,4883,21,332,3,nonexistent,0,0.517984,POSITIVE
retired,married,high.school,unknown,unknown,unknown,telephone,jul,thu,-1,4883,21,332,3,nonexistent,1,0.493750,NEGATIVE
blue-collar,divorced,basic.6y,no,no,no,cellular,feb,tue,-3,4704,23,330,0,failure,0,0.511366,POSITIVE
blue-collar,divorced,basic.6y,no,no,no,cellular,feb,tue,-3,4704,23,330,0,failure,1,0.487129,NEGATIVE
blue-collar,divorced,basic.6y,no,no,no,cellular,feb,tue,-3,4704,20,329,0,failure,0,0.516973,POSITIVE
blue-collar,divorced,basic.6y,no,no,no,cellular,feb,tue,-3,4704,20,329,0,failure,1,0.492738,NEGATIVE
student,single,professional.course,unknown,unknown,unknown,telephone,nov,(null),0,4906,24,326,5,success,0,0.513452,POSITIVE
student,single,professional.course,unknown,unknown,unknown,telephone,nov,(null),0,4906,24,326,5,success,1,0.489215,NEGATIVE
technician,married,illiterate,unknown,unknown,unknown,telephone,oct,fri,-1,4898,21,325,4,nonexistent,0,0.522281,POSITIVE
technician,married,illiterate,unknown,unknown,unknown,telephone,oct,fri,-1,4898,21,325,4,nonexistent,1,0.498054,NEGATIVE
management,single,professional.course,unknown,unknown,unknown,telephone,nov,(null),0,4914,21,327,6,success,0,0.520137,POSITIVE
management,single,professional.course,unknown,unknown,unknown,telephone,nov,(null),0,4914,21,327,6,success,1,0.495906,NEGATIVE
student,married,basic.9y,no,no,no,cellular,sep,wed,-2,4797,23,323,2,nonexistent,0,0.523794,POSITIVE
student,married,basic.9y,no,no,no,cellular,sep,wed,-2,4797,23,323,2,nonexistent,1,0.499570,NEGATIVE
student,single,professional.course,unknown,unknown,unknown,telephone,may,(null),0,4828,24,326,5,success,0,0.505527,POSITIVE
student,single,professional.course,unknown,unknown,unknown,telephone,may,(null),0,4828,24,326,5,success,1,0.481295,NEGATIVE
student,married,basic.9y,no,no,no,cellular,mar,wed,-2,4719,23,323,2,nonexistent,0,0.515879,POSITIVE
student,married,basic.9y,no,no,no,cellular,mar,wed,-2,4719,23,323,2,nonexistent,1,0.491643,NEGATIVE
housemaid,married,illiterate,unknown,unknown,unknown,telephone,apr,fri,-1,4735,25,325,4,nonexistent,0,0.492466,NEGATIVE
housemaid,married,illiterate,unknown,unknown,unknown,telephone,apr,fri,-1,4735,25,325,4,nonexistent,1,0.514885,POSITIVE
technician,single,professional.course,unknown,unknown,unknown,telephone,nov,(null),0,4836,24,319,6,success,0,0.497533,NEGATIVE
technician,single,professional.course,unknown,unknown,unknown,telephone,nov,(null),0,4836,24,319,6,success,1,0.519946,POSITIVE
student,married,basic.9y,no,no,no,cellular,sep,wed,-2,4719,25,315,2,nonexistent,0,0.495731,NEGATIVE
student,married,basic.9y,no,no,no,cellular,sep,wed,-2,4719,25,315,2,nonexistent,1,0.518146,POSITIVE
housemaid,married,illiterate,unknown,unknown,unknown,telephone,oct,fri,-1,4742,25,317,4,nonexistent,0,0.496264,NEGATIVE
housemaid,married,illiterate,unknown,unknown,unknown,telephone,oct,fri,-1,4742,25,317,4,nonexistent,1,0.518679,POSITIVE
management,single,professional.course,unknown,unknown,unknown,telephone,nov,(null),0,4750,23,318,5,success,0,0.508630,POSITIVE
management,single,professional.course,unknown,unknown,unknown,telephone,nov,(null),0,4750,23,318,5,success,1,0.484394,NEGATIVE
unemployed,single,professional.course,unknown,unknown,unknown,telephone,may,(null),0,4758,23,319,6,success,0,0.506033,POSITIVE
unemployed,single,professional.course,unknown,unknown,unknown,telephone,may,(null),0,4758,23,319,6,success,1,0.481800,NEGATIVE
retired,married,high.school,unknown,unknown,unknown,telephone,jul,thu,-1,4766,21,324,3,nonexistent,0,0.515309,POSITIVE
retired,married,high.school,unknown,unknown,unknown,telephone,jul,thu,-1,4766,21,324,3,nonexistent,1,0.491073,NEGATIVE
technician,single,professional.course,unknown,unknown,unknown,telephone,nov,(null),0,4828,21,319,6,success,0,0.513644,POSITIVE
technician,single,professional.course,unknown,unknown,unknown,telephone,nov,(null),0,4828,21,319,6,success,1,0.489407,NEGATIVE
entrepreneur,divorced,basic.6y,no,no,no,cellular,mar,tue,-3,4875,14,338,1,failure,0,0.510978,POSITIVE
entrepreneur,divorced,basic.6y,no,no,no,cellular,mar,tue,-3,4875,14,338,1,failure,1,0.486741,NEGATIVE
self-employed,married,illiterate,unknown,unknown,unknown,telephone,aug,fri,-1,4937,16,333,4,nonexistent,0,0.510983,POSITIVE
self-employed,married,illiterate,unknown,unknown,unknown,telephone,aug,fri,-1,4937,16,333,4,nonexistent,1,0.486746,NEGATIVE
admin.,divorced,basic.6y,no,no,no,cellular,jul,tue,-3,4774,14,329,0,failure,0,0.506367,POSITIVE
admin.,divorced,basic.6y,no,no,no,cellular,jul,tue,-3,4774,14,329,0,failure,1,0.482133,NEGATIVE
services,divorced,basic.6y,no,no,no,cellular,feb,tue,-3,4782,14,329,1,failure,0,0.503211,POSITIVE
services,divorced,basic.6y,no,no,no,cellular,feb,tue,-3,4782,14,329,1,failure,1,0.478982,NEGATIVE
entrepreneur,married,basic.9y,no,no,no,cellular,mar,wed,-2,4797,15,331,2,nonexistent,0,0.504326,POSITIVE
entrepreneur,married,basic.9y,no,no,no,cellular,mar,wed,-2,4797,15,331,2,nonexistent,1,0.480095,NEGATIVE
admin.,divorced,basic.4y,no,no,no,cellular,jan,tue,-3,4696,14,329,0,failure,0,0.512355,POSITIVE
admin.,divorced,basic.4y,no,no,no,cellular,jan,tue,-3,4696,14,329,0,failure,1,0.488118,NEGATIVE
student,single,professional.course,unknown,unknown,unknown,telephone,oct,(null),0,4906,17,326,5,success,0,0.501403,POSITIVE
student,single,professional.course,unknown,unknown,unknown,telephone,oct,(null),0,4906,17,326,5,success,1,0.477177,NEGATIVE
self-employed,divorced,basic.6y,no,no,no,cellular,jul,tue,-3,4774,14,325,0,failure,0,0.500211,POSITIVE
self-employed,divorced,basic.6y,no,no,no,cellular,jul,tue,-3,4774,14,325,0,failure,1,0.475988,NEGATIVE
entrepreneur,married,basic.9y,no,no,no,cellular,sep,wed,-2,4797,15,326,2,nonexistent,0,0.523505,POSITIVE
entrepreneur,married,basic.9y,no,no,no,cellular,sep,wed,-2,4797,15,326,2,nonexistent,1,0.499281,NEGATIVE
services,married,professional.course,no,no,no,cellular,feb,wed,-2,4790,15,325,2,nonexistent,0,0.512991,POSITIVE
services,married,professional.course,no,no,no,cellular,feb,wed,-2,4790,15,325,2,nonexistent,1,0.488754,NEGATIVE
technician,married,basic.9y,unknown,unknown,unknown,telephone,apr,fri,-1,4820,17,327,4,nonexistent,0,0.515794,POSITIVE
technician,married,basic.9y,unknown,unknown,unknown,telephone,apr,fri,-1,4820,17,327,4,nonexistent,1,0.491558,NEGATIVE
unemployed,single,professional.course,unknown,unknown,unknown,telephone,may,(null),0,4836,18,323,6,success,0,0.501930,POSITIVE
unemployed,single,professional.course,unknown,unknown,unknown,telephone,may,(null),0,4836,18,323,6,success,1,0.477703,NEGATIVE
management,single,professional.course,unknown,unknown,unknown,telephone,may,(null),0,4836,18,327,6,success,0,0.500283,POSITIVE
management,single,professional.course,unknown,unknown,unknown,telephone,may,(null),0,4836,18,327,6,success,1,0.476059,NEGATIVE
entrepreneur,divorced,basic.6y,no,no,no,cellular,aug,tue,-3,4704,14,322,1,failure,0,0.502178,POSITIVE
entrepreneur,divorced,basic.6y,no,no,no,cellular,aug,tue,-3,4704,14,322,1,failure,1,0.477950,NEGATIVE
services,married,basic.9y,no,no,no,cellular,feb,wed,-2,4712,15,323,2,nonexistent,0,0.517086,POSITIVE
services,married,basic.9y,no,no,no,cellular,feb,wed,-2,4712,15,323,2,nonexistent,1,0.492851,NEGATIVE
entrepreneur,married,basic.9y,no,no,no,cellular,mar,wed,-2,4719,15,326,2,nonexistent,0,0.515590,POSITIVE
entrepreneur,married,basic.9y,no,no,no,cellular,mar,wed,-2,4719,15,326,2,nonexistent,1,0.491355,NEGATIVE
housemaid,married,professional.course,unknown,unknown,unknown,telephone,apr,fri,-1,4735,16,322,4,nonexistent,0,0.518065,POSITIVE
housemaid,married,professional.course,unknown,unknown,unknown,telephone,apr,fri,-1,4735,16,322,4,nonexistent,1,0.493832,NEGATIVE
technician,single,professional.course,unknown,unknown,unknown,telephone,nov,(null),0,4836,18,319,6,success,0,0.508414,POSITIVE
technician,single,professional.course,unknown,unknown,unknown,telephone,nov,(null),0,4836,18,319,6,success,1,0.484179,NEGATIVE
self-employed,married,illiterate,unknown,unknown,unknown,telephone,oct,fri,-1,4735,16,317,4,nonexistent,0,0.508802,POSITIVE
self-employed,married,illiterate,unknown,unknown,unknown,telephone,oct,fri,-1,4735,16,317,4,nonexistent,1,0.484566,NEGATIVE
admin.,divorced,basic.4y,no,no,no,cellular,jan,mon,-3,4533,23,321,0,failure,0,0.509846,POSITIVE
admin.,divorced,basic.4y,no,no,no,cellular,jan,mon,-3,4533,23,321,0,failure,1,0.485609,NEGATIVE
management,married,basic.9y,no,no,no,cellular,may,wed,-2,4594,23,315,2,nonexistent,0,0.507421,POSITIVE
management,married,basic.9y,no,no,no,cellular,may,wed,-2,4594,23,315,2,nonexistent,1,0.483943,NEGATIVE
admin.,divorced,basic.4y,no,no,no,cellular,jul,mon,-3,4611,22,321,0,failure,0,0.508221,POSITIVE
admin.,divorced,basic.4y,no,no,no,cellular,jul,mon,-3,4611,22,321,0,failure,1,0.483985,NEGATIVE
admin.,divorced,basic.4y,no,no,no,cellular,jan,mon,-3,4533,22,321,0,failure,0,0.500296,POSITIVE
admin.,divorced,basic.4y,no,no,no,cellular,jan,mon,-3,4533,22,321,0,failure,1,0.476072,NEGATIVE
retired,married,high.school,unknown,unknown,unknown,telephone,jul,thu,-1,4649,21,316,3,nonexistent,0,0.512635,POSITIVE
retired,married,high.school,unknown,unknown,unknown,telephone,jul,thu,-1,4649,21,316,3,nonexistent,1,0.488398,NEGATIVE
blue-collar,divorced,basic.6y,no,no,no,cellular,jul,tue,-3,4540,20,313,0,failure,0,0.518751,POSITIVE
blue-collar,divorced,basic.6y,no,no,no,cellular,jul,tue,-3,4540,20,313,0,failure,1,0.494518,NEGATIVE
services,divorced,basic.6y,no,no,no,cellular,feb,tue,-3,4548,20,314,1,failure,0,0.510270,POSITIVE
services,divorced,basic.6y,no,no,no,cellular,feb,tue,-3,4548,20,314,1,failure,1,0.486033,NEGATIVE
blue-collar,divorced,basic.6y,no,no,no,cellular,feb,tue,-3,4462,23,313,0,failure,0,0.513989,POSITIVE
blue-collar,divorced,basic.6y,no,no,no,cellular,feb,tue,-3,4462,23,313,0,failure,1,0.489753,NEGATIVE
blue-collar,divorced,basic.6y,no,no,no,cellular,jan,tue,-3,4462,20,313,0,failure,0,0.510831,POSITIVE
blue-collar,divorced,basic.6y,no,no,no,cellular,jan,tue,-3,4462,20,313,0,failure,1,0.486594,NEGATIVE
blue-collar,married,basic.9y,no,no,no,cellular,feb,wed,-2,4634,15,321,2,nonexistent,0,0.508090,POSITIVE
blue-collar,married,basic.9y,no,no,no,cellular,feb,wed,-2,4634,15,321,2,nonexistent,1,0.483855,NEGATIVE
services,divorced,basic.6y,no,no,no,cellular,aug,tue,-3,4626,14,313,1,failure,0,0.505783,POSITIVE
services,divorced,basic.6y,no,no,no,cellular,aug,tue,-3,4626,14,313,1,failure,1,0.481550,NEGATIVE
entrepreneur,married,basic.9y,no,no,no,cellular,sep,wed,-2,4641,15,315,2,nonexistent,0,0.506899,POSITIVE
entrepreneur,married,basic.9y,no,no,no,cellular,sep,wed,-2,4641,15,315,2,nonexistent,1,0.482665,NEGATIVE
self-employed,married,illiterate,unknown,unknown,unknown,telephone,apr,fri,-1,4657,16,317,4,nonexistent,0,0.500876,POSITIVE
self-employed,married,illiterate,unknown,unknown,unknown,telephone,apr,fri,-1,4657,16,317,4,nonexistent,1,0.476651,NEGATIVE
admin.,divorced,basic.6y,no,no,no,cellular,jul,tue,-3,4540,14,313,0,failure,0,0.501013,POSITIVE
admin.,divorced,basic.6y,no,no,no,cellular,jul,tue,-3,4540,14,313,0,failure,1,0.476788,NEGATIVE
blue-collar,divorced,basic.6y,no,no,no,cellular,feb,tue,-3,4548,14,317,1,failure,0,0.500591,POSITIVE
blue-collar,divorced,basic.6y,no,no,no,cellular,feb,tue,-3,4548,14,317,1,failure,1,0.476366,NEGATIVE
housemaid,married,high.school,unknown,unknown,unknown,telephone,apr,thu,-1,4571,16,314,3,nonexistent,0,0.517737,POSITIVE
housemaid,married,high.school,unknown,unknown,unknown,telephone,apr,thu,-1,4571,16,314,3,nonexistent,1,0.493503,NEGATIVE
admin.,divorced,basic.4y,no,no,no,cellular,jan,tue,-3,4462,14,313,0,failure,0,0.507003,POSITIVE
admin.,divorced,basic.4y,no,no,no,cellular,jan,tue,-3,4462,14,313,0,failure,1,0.482769,NEGATIVE
admin.,divorced,basic.6y,no,no,no,cellular,jan,tue,-3,4930,2,337,0,failure,0,0.553403,POSITIVE
admin.,divorced,basic.6y,no,no,no,cellular,jan,tue,-3,4930,2,337,0,failure,1,0.463830,NEGATIVE
management,married,basic.9y,no,no,no,cellular,may,wed,-2,4953,5,331,2,nonexistent,0,0.520717,POSITIVE
management,married,basic.9y,no,no,no,cellular,may,wed,-2,4953,5,331,2,nonexistent,1,0.471941,NEGATIVE
admin.,divorced,basic.4y,no,no,no,cellular,jul,tue,-3,4887,2,329,0,failure,0,0.661588,POSITIVE
admin.,divorced,basic.4y,no,no,no,cellular,jul,tue,-3,4887,2,329,0,failure,1,0.490613,NEGATIVE
entrepreneur,divorced,basic.6y,no,no,no,cellular,feb,tue,-3,4860,3,330,1,failure,0,0.661588,POSITIVE
entrepreneur,divorced,basic.6y,no,no,no,cellular,feb,tue,-3,4860,3,330,1,failure,1,0.485310,NEGATIVE
admin.,divorced,basic.4y,no,no,no,cellular,jan,tue,-3,4809,2,329,0,failure,0,0.661588,POSITIVE
admin.,divorced,basic.4y,no,no,no,cellular,jan,tue,-3,4809,2,329,0,failure,1,0.480363,NEGATIVE
student,single,professional.course,unknown,unknown,unknown,telephone,nov,(null),0,4984,10,326,5,success,0,0.545429,POSITIVE
