job,marital,education,default,housing,loan,contact,month,day_of_week,emp.var.rate,duration,campaign,pdays,previous,poutcome,age,output,decision
admin.,divorced,basic.6y,no,no,no,cellular,jul,tue,-3,4852,33,204,0,failure,1,0.501094,POSITIVE
self-employed,divorced,basic.4y,no,no,no,cellular,jan,mon,-3,4923,36,204,0,failure,0,0.499381,NEGATIVE
self-employed,divorced,basic.4y,no,no,no,cellular,jan,mon,-3,4923,36,204,0,failure,1,0.506810,POSITIVE
blue-collar,divorced,basic.6y,no,no,no,cellular,feb,tue,-3,4938,36,205,1,failure,0,0.496570,NEGATIVE
blue-collar,divorced,basic.6y,no,no,no,cellular,feb,tue,-3,4938,36,205,1,failure,1,0.504000,POSITIVE
management,married,basic.9y,no,no,no,cellular,mar,wed,-2,4906,33,209,2,nonexistent,0,0.496017,NEGATIVE
management,married,basic.9y,no,no,no,cellular,mar,wed,-2,4906,33,209,2,nonexistent,1,0.503958,POSITIVE
entrepreneur,divorced,basic.6y,no,no,no,cellular,aug,tue,-3,4938,36,189,1,failure,0,0.497612,NEGATIVE
entrepreneur,divorced,basic.6y,no,no,no,cellular,aug,tue,-3,4938,36,189,1,failure,1,0.509051,POSITIVE
retired,married,high.school,unknown,unknown,unknown,telephone,oct,thu,-1,4961,34,195,3,nonexistent,0,0.497196,NEGATIVE
retired,married,high.school,unknown,unknown,unknown,telephone,oct,thu,-1,4961,34,195,3,nonexistent,1,0.505137,POSITIVE
self-employed,divorced,basic.6y,no,no,no,cellular,jul,tue,-3,4852,33,196,0,failure,0,0.498731,NEGATIVE
self-employed,divorced,basic.6y,no,no,no,cellular,jul,tue,-3,4852,33,196,0,failure,1,0.506160,POSITIVE
blue-collar,married,basic.9y,no,no,no,cellular,aug,wed,-2,4868,33,198,2,nonexistent,0,0.494132,NEGATIVE
blue-collar,married,basic.9y,no,no,no,cellular,aug,wed,-2,4868,33,198,2,nonexistent,1,0.501561,POSITIVE
entrepreneur,married,basic.9y,no,no,no,cellular,nov,wed,-2,4875,33,190,2,nonexistent,0,0.495561,NEGATIVE
entrepreneur,married,basic.9y,no,no,no,cellular,nov,wed,-2,4875,33,190,2,nonexistent,1,0.502990,POSITIVE
services,married,basic.9y,no,no,no,cellular,feb,wed,-2,4946,36,198,2,nonexistent,0,0.493435,NEGATIVE
services,married,basic.9y,no,no,no,cellular,feb,wed,-2,4946,36,198,2,nonexistent,1,0.500863,POSITIVE
technician,married,illiterate,unknown,unknown,unknown,telephone,apr,fri,-1,4976,34,200,4,nonexistent,0,0.495492,NEGATIVE
technician,married,illiterate,unknown,unknown,unknown,telephone,apr,fri,-1,4976,34,200,4,nonexistent,1,0.503432,POSITIVE
unemployed,single,professional.course,unknown,unknown,unknown,telephone,jun,(null),0,4992,34,194,6,success,0,0.499571,NEGATIVE
unemployed,single,professional.course,unknown,unknown,unknown,telephone,jun,(null),0,4992,34,194,6,success,1,0.507511,POSITIVE
retired,married,high.school,unknown,unknown,unknown,telephone,apr,thu,-1,4883,35,195,3,nonexistent,0,0.494177,NEGATIVE
retired,married,high.school,unknown,unknown,unknown,telephone,apr,thu,-1,4883,35,195,3,nonexistent,1,0.501607,POSITIVE
blue-collar,divorced,basic.6y,no,no,no,cellular,jan,tue,-3,4704,33,205,0,failure,0,0.495689,NEGATIVE
blue-collar,divorced,basic.6y,no,no,no,cellular,jan,tue,-3,4704,33,205,0,failure,1,0.503118,POSITIVE
blue-collar,divorced,basic.6y,no,no,no,cellular,jul,tue,-3,4704,33,189,0,failure,0,0.496149,NEGATIVE
blue-collar,divorced,basic.6y,no,no,no,cellular,jul,tue,-3,4704,33,189,0,failure,1,0.503578,POSITIVE
blue-collar,divorced,basic.6y,no,no,no,cellular,jan,tue,-3,4704,36,188,0,failure,0,0.499800,NEGATIVE
blue-collar,divorced,basic.6y,no,no,no,cellular,jan,tue,-3,4704,36,188,0,failure,1,0.511239,POSITIVE
entrepreneur,married,basic.9y,no,no,no,cellular,may,wed,-2,4797,33,198,2,nonexistent,0,0.493715,NEGATIVE
entrepreneur,married,basic.9y,no,no,no,cellular,may,wed,-2,4797,33,198,2,nonexistent,1,0.501144,POSITIVE
technician,married,illiterate,unknown,unknown,unknown,telephone,feb,fri,-1,4820,34,192,4,nonexistent,0,0.497070,NEGATIVE
technician,married,illiterate,unknown,unknown,unknown,telephone,feb,fri,-1,4820,34,192,4,nonexistent,1,0.505010,POSITIVE
management,married,basic.9y,no,no,no,cellular,mar,wed,-2,4719,33,193,2,nonexistent,0,0.498873,NEGATIVE
management,married,basic.9y,no,no,no,cellular,mar,wed,-2,4719,33,193,2,nonexistent,1,0.506302,POSITIVE
student,married,basic.9y,no,no,no,cellular,aug,wed,-2,4953,30,214,2,nonexistent,0,0.495163,NEGATIVE
student,married,basic.9y,no,no,no,cellular,aug,wed,-2,4953,30,214,2,nonexistent,1,0.502003,POSITIVE
housemaid,married,high.school,unknown,unknown,unknown,telephone,oct,thu,-1,4961,31,215,3,nonexistent,0,0.497414,NEGATIVE
housemaid,married,high.school,unknown,unknown,unknown,telephone,oct,thu,-1,4961,31,215,3,nonexistent,1,0.505355,POSITIVE
self-employed,divorced,basic.6y,no,no,no,cellular,jul,tue,-3,4852,30,212,0,failure,0,0.499706,NEGATIVE
self-employed,divorced,basic.6y,no,no,no,cellular,jul,tue,-3,4852,30,212,0,failure,1,0.502028,POSITIVE
entrepreneur,married,basic.9y,no,no,no,cellular,aug,wed,-2,4875,30,214,2,nonexistent,0,0.496413,NEGATIVE
entrepreneur,married,basic.9y,no,no,no,cellular,aug,wed,-2,4875,30,214,2,nonexistent,1,0.502228,POSITIVE
unemployed,single,professional.course,unknown,unknown,unknown,telephone,mar,(null),0,4992,31,217,6,success,0,0.497460,NEGATIVE
unemployed,single,professional.course,unknown,unknown,unknown,telephone,mar,(null),0,4992,31,217,6,success,1,0.502192,POSITIVE
student,single,professional.course,unknown,unknown,unknown,telephone,may,(null),0,4906,31,209,5,success,0,0.495891,NEGATIVE
student,single,professional.course,unknown,unknown,unknown,telephone,may,(null),0,4906,31,209,5,success,1,0.503831,POSITIVE
student,single,professional.course,unknown,unknown,unknown,telephone,nov,(null),0,4984,31,201,5,success,0,0.496915,NEGATIVE
student,single,professional.course,unknown,unknown,unknown,telephone,nov,(null),0,4984,31,201,5,success,1,0.504855,POSITIVE
services,married,illiterate,unknown,unknown,unknown,telephone,oct,fri,-1,4898,31,198,4,nonexistent,0,0.498937,NEGATIVE
services,married,illiterate,unknown,unknown,unknown,telephone,oct,fri,-1,4898,31,198,4,nonexistent,1,0.506877,POSITIVE
housemaid,married,basic.9y,no,no,no,cellular,aug,wed,-2,4790,30,206,2,nonexistent,0,0.498161,NEGATIVE
housemaid,married,basic.9y,no,no,no,cellular,aug,wed,-2,4790,30,206,2,nonexistent,1,0.506101,POSITIVE
student,married,high.school,unknown,unknown,unknown,telephone,feb,thu,-1,4727,31,207,3,nonexistent,0,0.492481,NEGATIVE
student,married,high.school,unknown,unknown,unknown,telephone,feb,thu,-1,4727,31,207,3,nonexistent,1,0.500422,POSITIVE
retired,married,high.school,unknown,unknown,unknown,telephone,oct,thu,-1,4805,31,199,3,nonexistent,0,0.492187,NEGATIVE
retired,married,high.school,unknown,unknown,unknown,telephone,oct,thu,-1,4805,31,199,3,nonexistent,1,0.500127,POSITIVE
management,single,professional.course,unknown,unknown,unknown,telephone,nov,(null),0,4828,31,193,5,success,0,0.493208,NEGATIVE
management,single,professional.course,unknown,unknown,unknown,telephone,nov,(null),0,4828,31,193,5,success,1,0.501148,POSITIVE
services,divorced,basic.6y,no,no,no,cellular,aug,tue,-3,4704,30,197,1,failure,0,0.499964,NEGATIVE
services,divorced,basic.6y,no,no,no,cellular,aug,tue,-3,4704,30,197,1,failure,1,0.507905,POSITIVE
entrepreneur,married,basic.9y,no,no,no,cellular,sep,wed,-2,4719,30,198,2,nonexistent,0,0.493321,NEGATIVE
entrepreneur,married,basic.9y,no,no,no,cellular,sep,wed,-2,4719,30,198,2,nonexistent,1,0.501261,POSITIVE
technician,single,professional.course,unknown,unknown,unknown,telephone,may,(null),0,4828,31,201,5,success,0,0.497811,NEGATIVE
technician,single,professional.course,unknown,unknown,unknown,telephone,may,(null),0,4828,31,201,5,success,1,0.505752,POSITIVE
management,single,professional.course,unknown,unknown,unknown,telephone,may,(null),0,4750,31,201,5,success,0,0.492184,NEGATIVE
management,single,professional.course,unknown,unknown,unknown,telephone,may,(null),0,4750,31,201,5,success,1,0.500124,POSITIVE
technician,single,professional.course,unknown,unknown,unknown,telephone,jun,(null),0,4750,31,193,5,success,0,0.499204,NEGATIVE
technician,single,professional.course,unknown,unknown,unknown,telephone,jun,(null),0,4750,31,193,5,success,1,0.507145,POSITIVE
admin.,divorced,basic.4y,no,no,no,cellular,jan,mon,-3,4611,26,227,0,failure,0,0.496326,NEGATIVE
admin.,divorced,basic.4y,no,no,no,cellular,jan,mon,-3,4611,26,227,0,failure,1,0.501810,POSITIVE
blue-collar,divorced,basic.6y,no,no,no,cellular,jan,tue,-3,4540,26,219,0,failure,0,0.497032,NEGATIVE
blue-collar,divorced,basic.6y,no,no,no,cellular,jan,tue,-3,4540,26,219,0,failure,1,0.502516,POSITIVE
blue-collar,divorced,basic.6y,no,no,no,cellular,jan,tue,-3,4626,33,197,1,failure,0,0.496726,NEGATIVE
blue-collar,divorced,basic.6y,no,no,no,cellular,jan,tue,-3,4626,33,197,1,failure,1,0.504154,POSITIVE
services,divorced,basic.6y,no,no,no,cellular,feb,tue,-3,4626,33,189,1,failure,0,0.492763,NEGATIVE
services,divorced,basic.6y,no,no,no,cellular,feb,tue,-3,4626,33,189,1,failure,1,0.500192,POSITIVE
blue-collar,divorced,basic.6y,no,no,no,cellular,feb,tue,-3,4548,33,189,1,failure,0,0.499659,NEGATIVE
blue-collar,divorced,basic.6y,no,no,no,cellular,feb,tue,-3,4548,33,189,1,failure,1,0.507088,POSITIVE
admin.,divorced,basic.4y,no,no,no,cellular,jul,mon,-3,4611,30,204,0,failure,0,0.493433,NEGATIVE
admin.,divorced,basic.4y,no,no,no,cellular,jul,mon,-3,4611,30,204,0,failure,1,0.501374,POSITIVE
services,divorced,basic.6y,no,no,no,cellular,feb,tue,-3,4626,30,205,1,failure,0,0.498941,NEGATIVE
services,divorced,basic.6y,no,no,no,cellular,feb,tue,-3,4626,30,205,1,failure,1,0.506881,POSITIVE
entrepreneur,married,basic.9y,no,no,no,cellular,mar,wed,-2,4641,30,206,2,nonexistent,0,0.492297,NEGATIVE
entrepreneur,married,basic.9y,no,no,no,cellular,mar,wed,-2,4641,30,206,2,nonexistent,1,0.500237,POSITIVE
blue-collar,married,basic.9y,no,no,no,cellular,aug,wed,-2,4556,26,206,2,nonexistent,0,0.498593,NEGATIVE
blue-collar,married,basic.9y,no,no,no,cellular,aug,wed,-2,4556,26,206,2,nonexistent,1,0.500995,POSITIVE
student,married,high.school,unknown,unknown,unknown,telephone,apr,thu,-1,4649,28,207,3,nonexistent,0,0.501783,POSITIVE
student,married,high.school,unknown,unknown,unknown,telephone,apr,thu,-1,4649,28,207,3,nonexistent,1,0.499705,NEGATIVE
blue-collar,married,basic.9y,no,no,no,cellular,nov,wed,-2,4634,30,190,2,nonexistent,0,0.494998,NEGATIVE
blue-collar,married,basic.9y,no,no,no,cellular,nov,wed,-2,4634,30,190,2,nonexistent,1,0.502938,POSITIVE
self-employed,married,illiterate,unknown,unknown,unknown,telephone,apr,fri,-1,4657,31,196,4,nonexistent,0,0.498971,NEGATIVE
self-employed,married,illiterate,unknown,unknown,unknown,telephone,apr,fri,-1,4657,31,196,4,nonexistent,1,0.506911,POSITIVE
blue-collar,married,basic.9y,no,no,no,cellular,may,wed,-2,4556,30,198,2,nonexistent,0,0.493974,NEGATIVE
blue-collar,married,basic.9y,no,no,no,cellular,may,wed,-2,4556,30,198,2,nonexistent,1,0.501915,POSITIVE
student,married,illiterate,unknown,unknown,unknown,telephone,feb,fri,-1,4579,31,192,4,nonexistent,0,0.496703,NEGATIVE
student,married,illiterate,unknown,unknown,unknown,telephone,feb,fri,-1,4579,31,192,4,nonexistent,1,0.504643,POSITIVE
services,married,illiterate,unknown,unknown,unknown,telephone,sep,fri,-1,4641,28,198,4,nonexistent,0,0.501359,POSITIVE
services,married,illiterate,unknown,unknown,unknown,telephone,sep,fri,-1,4641,28,198,4,nonexistent,1,0.499282,NEGATIVE
blue-collar,divorced,basic.6y,no,no,no,cellular,feb,tue,-3,4470,26,213,1,failure,0,0.498718,NEGATIVE
blue-collar,divorced,basic.6y,no,no,no,cellular,feb,tue,-3,4470,26,213,1,failure,1,0.503690,POSITIVE
blue-collar,married,basic.9y,no,no,no,cellular,feb,wed,-2,4478,28,206,2,nonexistent,0,0.498419,NEGATIVE
blue-collar,married,basic.9y,no,no,no,cellular,feb,wed,-2,4478,28,206,2,nonexistent,1,0.500741,POSITIVE
admin.,divorced,basic.6y,no,no,no,cellular,jul,tue,-3,4462,30,188,0,failure,0,0.496753,NEGATIVE
admin.,divorced,basic.6y,no,no,no,cellular,jul,tue,-3,4462,30,188,0,failure,1,0.504182,POSITIVE
services,married,basic.9y,no,no,no,cellular,feb,wed,-2,4478,30,190,2,nonexistent,0,0.492582,NEGATIVE
services,married,basic.9y,no,no,no,cellular,feb,wed,-2,4478,30,190,2,nonexistent,1,0.500523,POSITIVE
housemaid,married,illiterate,unknown,unknown,unknown,telephone,feb,fri,-1,4501,31,192,4,nonexistent,0,0.494515,NEGATIVE
housemaid,married,illiterate,unknown,unknown,unknown,telephone,feb,fri,-1,4501,31,192,4,nonexistent,1,0.502455,POSITIVE
admin.,divorced,basic.6y,no,no,no,cellular,jan,tue,-3,4383,30,196,0,failure,0,0.493815,NEGATIVE
admin.,divorced,basic.6y,no,no,no,cellular,jan,tue,-3,4383,30,196,0,failure,1,0.501756,POSITIVE
self-employed,divorced,basic.6y,no,no,no,cellular,jan,tue,-3,4383,30,188,0,failure,0,0.499380,NEGATIVE
self-employed,divorced,basic.6y,no,no,no,cellular,jan,tue,-3,4383,30,188,0,failure,1,0.507320,POSITIVE
blue-collar,married,basic.9y,no,no,no,cellular,feb,wed,-2,4399,30,190,2,nonexistent,0,0.494700,NEGATIVE
blue-collar,married,basic.9y,no,no,no,cellular,feb,wed,-2,4399,30,190,2,nonexistent,1,0.502640,POSITIVE
housemaid,married,basic.9y,no,no,no,cellular,aug,wed,-2,4478,26,198,2,nonexistent,0,0.498308,NEGATIVE
housemaid,married,basic.9y,no,no,no,cellular,aug,wed,-2,4478,26,198,2,nonexistent,1,0.500630,POSITIVE
entrepreneur,divorced,basic.6y,no,no,no,cellular,aug,tue,-3,4391,28,189,1,failure,0,0.497795,NEGATIVE
entrepreneur,divorced,basic.6y,no,no,no,cellular,aug,tue,-3,4391,28,189,1,failure,1,0.505735,POSITIVE
services,divorced,basic.6y,no,no,no,cellular,feb,tue,-3,4391,28,197,1,failure,0,0.498598,NEGATIVE
services,divorced,basic.6y,no,no,no,cellular,feb,tue,-3,4391,28,197,1,failure,1,0.500919,POSITIVE
self-employed,married,illiterate,unknown,unknown,unknown,telephone,apr,fri,-1,4422,28,192,4,nonexistent,0,0.495272,NEGATIVE
self-employed,married,illiterate,unknown,unknown,unknown,telephone,apr,fri,-1,4422,28,192,4,nonexistent,1,0.503213,POSITIVE
self-employed,divorced,basic.6y,no,no,no,cellular,jan,tue,-3,4930,39,181,0,failure,0,0.491622,NEGATIVE
self-employed,divorced,basic.6y,no,no,no,cellular,jan,tue,-3,4930,39,181,0,failure,1,0.503061,POSITIVE
admin.,divorced,basic.6y,no,no,no,cellular,jan,tue,-3,4852,39,181,0,failure,0,0.492952,NEGATIVE
admin.,divorced,basic.6y,no,no,no,cellular,jan,tue,-3,4852,39,181,0,failure,1,0.504393,POSITIVE
self-employed,divorced,basic.6y,no,no,no,cellular,jan,tue,-3,4852,39,173,0,failure,0,0.493389,NEGATIVE
self-employed,divorced,basic.6y,no,no,no,cellular,jan,tue,-3,4852,39,173,0,failure,1,0.504829,POSITIVE
entrepreneur,divorced,basic.6y,no,no,no,cellular,aug,tue,-3,4875,39,159,1,failure,0,0.499656,NEGATIVE
entrepreneur,divorced,basic.6y,no,no,no,cellular,aug,tue,-3,4875,39,159,1,failure,1,0.511094,POSITIVE
blue-collar,divorced,basic.6y,no,no,no,cellular,jan,tue,-3,4860,42,158,0,failure,0,0.495350,NEGATIVE
blue-collar,divorced,basic.6y,no,no,no,cellular,jan,tue,-3,4860,42,158,0,failure,1,0.506790,POSITIVE
services,married,illiterate,unknown,unknown,unknown,telephone,apr,fri,-1,4976,40,161,4,nonexistent,0,0.496295,NEGATIVE
services,married,illiterate,unknown,unknown,unknown,telephone,apr,fri,-1,4976,40,161,4,nonexistent,1,0.507734,POSITIVE
management,married,basic.9y,no,no,no,cellular,mar,wed,-2,4875,39,167,2,nonexistent,0,0.490981,NEGATIVE
management,married,basic.9y,no,no,no,cellular,mar,wed,-2,4875,39,167,2,nonexistent,1,0.502421,POSITIVE
management,single,professional.course,unknown,unknown,unknown,telephone,mar,(null),0,4906,40,162,5,success,0,0.489033,NEGATIVE
management,single,professional.course,unknown,unknown,unknown,telephone,mar,(null),0,4906,40,162,5,success,1,0.500472,POSITIVE
admin.,divorced,basic.6y,no,no,no,cellular,jan,tue,-3,4774,39,173,0,failure,0,0.494721,NEGATIVE
admin.,divorced,basic.6y,no,no,no,cellular,jan,tue,-3,4774,39,173,0,failure,1,0.506161,POSITIVE
self-employed,divorced,basic.6y,no,no,no,cellular,jan,tue,-3,4774,39,165,0,failure,0,0.496516,NEGATIVE
self-employed,divorced,basic.6y,no,no,no,cellular,jan,tue,-3,4774,39,165,0,failure,1,0.507956,POSITIVE
admin.,divorced,basic.6y,no,no,no,cellular,apr,tue,-3,4774,39,165,0,failure,0,0.496007,NEGATIVE
admin.,divorced,basic.6y,no,no,no,cellular,apr,tue,-3,4774,39,165,0,failure,1,0.507447,POSITIVE
management,married,basic.9y,no,no,no,cellular,mar,wed,-2,4797,39,159,2,nonexistent,0,0.494107,NEGATIVE
management,married,basic.9y,no,no,no,cellular,mar,wed,-2,4797,39,159,2,nonexistent,1,0.505547,POSITIVE
blue-collar,divorced,basic.6y,no,no,no,cellular,jan,tue,-3,4696,39,165,0,failure,0,0.488794,NEGATIVE
blue-collar,divorced,basic.6y,no,no,no,cellular,jan,tue,-3,4696,39,165,0,failure,1,0.500233,POSITIVE
self-employed,divorced,basic.6y,no,no,no,cellular,jan,tue,-3,4696,39,157,0,failure,0,0.499642,NEGATIVE
self-employed,divorced,basic.6y,no,no,no,cellular,jan,tue,-3,4696,39,157,0,failure,1,0.511081,POSITIVE
admin.,divorced,basic.6y,no,no,no,cellular,apr,tue,-3,4696,39,157,0,failure,0,0.499133,NEGATIVE
admin.,divorced,basic.6y,no,no,no,cellular,apr,tue,-3,4696,39,157,0,failure,1,0.510572,POSITIVE
admin.,divorced,basic.6y,no,no,no,cellular,jan,tue,-3,4930,45,141,0,failure,0,0.491858,NEGATIVE
admin.,divorced,basic.6y,no,no,no,cellular,jan,tue,-3,4930,45,141,0,failure,1,0.504330,POSITIVE
entrepreneur,divorced,basic.6y,no,no,no,cellular,feb,tue,-3,4875,45,127,1,failure,0,0.491881,NEGATIVE
entrepreneur,divorced,basic.6y,no,no,no,cellular,feb,tue,-3,4875,45,127,1,failure,1,0.505743,POSITIVE
admin.,divorced,basic.6y,no,no,no,cellular,jul,tue,-3,4930,42,149,0,failure,0,0.488284,NEGATIVE
admin.,divorced,basic.6y,no,no,no,cellular,jul,tue,-3,4930,42,149,0,failure,1,0.500754,POSITIVE
entrepreneur,divorced,basic.6y,no,no,no,cellular,aug,tue,-3,4938,42,142,1,failure,0,0.497811,NEGATIVE
entrepreneur,divorced,basic.6y,no,no,no,cellular,aug,tue,-3,4938,42,142,1,failure,1,0.510281,POSITIVE
housemaid,married,illiterate,unknown,unknown,unknown,telephone,oct,fri,-1,4969,40,153,4,nonexistent,0,0.490312,NEGATIVE
housemaid,married,illiterate,unknown,unknown,unknown,telephone,oct,fri,-1,4969,40,153,4,nonexistent,1,0.501751,POSITIVE
services,married,basic.9y,no,no,no,cellular,feb,wed,-2,4946,42,151,2,nonexistent,0,0.494530,NEGATIVE
services,married,basic.9y,no,no,no,cellular,feb,wed,-2,4946,42,151,2,nonexistent,1,0.505971,POSITIVE
student,married,illiterate,unknown,unknown,unknown,telephone,feb,fri,-1,4969,43,145,4,nonexistent,0,0.498497,NEGATIVE
student,married,illiterate,unknown,unknown,unknown,telephone,feb,fri,-1,4969,43,145,4,nonexistent,1,0.509936,POSITIVE
management,single,professional.course,unknown,unknown,unknown,telephone,mar,(null),0,4984,43,146,5,success,0,0.496920,NEGATIVE
management,single,professional.course,unknown,unknown,unknown,telephone,mar,(null),0,4984,43,146,5,success,1,0.509391,POSITIVE
technician,single,professional.course,unknown,unknown,unknown,telephone,jun,(null),0,4984,40,154,5,success,0,0.489735,NEGATIVE
technician,single,professional.course,unknown,unknown,unknown,telephone,jun,(null),0,4984,40,154,5,success,1,0.501174,POSITIVE
services,married,basic.9y,no,no,no,cellular,aug,wed,-2,4868,39,151,2,nonexistent,0,0.494529,NEGATIVE
services,married,basic.9y,no,no,no,cellular,aug,wed,-2,4868,39,151,2,nonexistent,1,0.505968,POSITIVE
housemaid,married,illiterate,unknown,unknown,unknown,telephone,oct,fri,-1,4891,40,145,4,nonexistent,0,0.493437,NEGATIVE
housemaid,married,illiterate,unknown,unknown,unknown,telephone,oct,fri,-1,4891,40,145,4,nonexistent,1,0.504877,POSITIVE
blue-collar,married,basic.9y,no,no,no,cellular,feb,wed,-2,4868,42,151,2,nonexistent,0,0.492241,NEGATIVE
blue-collar,married,basic.9y,no,no,no,cellular,feb,wed,-2,4868,42,151,2,nonexistent,1,0.503681,POSITIVE
management,married,basic.9y,no,no,no,cellular,mar,wed,-2,4875,42,143,2,nonexistent,0,0.498676,NEGATIVE
management,married,basic.9y,no,no,no,cellular,mar,wed,-2,4875,42,143,2,nonexistent,1,0.511146,POSITIVE
services,married,illiterate,unknown,unknown,unknown,telephone,apr,fri,-1,4898,40,153,4,nonexistent,0,0.499421,NEGATIVE
services,married,illiterate,unknown,unknown,unknown,telephone,apr,fri,-1,4898,40,153,4,nonexistent,1,0.510860,POSITIVE
technician,single,professional.course,unknown,unknown,unknown,telephone,jun,(null),0,4906,40,146,5,success,0,0.492860,NEGATIVE
technician,single,professional.course,unknown,unknown,unknown,telephone,jun,(null),0,4906,40,146,5,success,1,0.504301,POSITIVE
self-employed,married,illiterate,unknown,unknown,unknown,telephone,oct,fri,-1,4969,41,133,4,nonexistent,0,0.493863,NEGATIVE
self-employed,married,illiterate,unknown,unknown,unknown,telephone,oct,fri,-1,4969,41,133,4,nonexistent,1,0.506335,POSITIVE
services,married,illiterate,unknown,unknown,unknown,telephone,apr,fri,-1,4976,43,137,4,nonexistent,0,0.498375,NEGATIVE
services,married,illiterate,unknown,unknown,unknown,telephone,apr,fri,-1,4976,43,137,4,nonexistent,1,0.510846,POSITIVE
services,married,illiterate,unknown,unknown,unknown,telephone,may,fri,-1,4976,44,129,4,nonexistent,0,0.495786,NEGATIVE
services,married,illiterate,unknown,unknown,unknown,telephone,may,fri,-1,4976,44,129,4,nonexistent,1,0.508256,POSITIVE
retired,married,high.school,unknown,unknown,unknown,telephone,oct,thu,-1,4883,41,132,3,nonexistent,0,0.498858,NEGATIVE
retired,married,high.school,unknown,unknown,unknown,telephone,oct,thu,-1,4883,41,132,3,nonexistent,1,0.511328,POSITIVE
student,married,illiterate,unknown,unknown,unknown,telephone,feb,fri,-1,4891,43,137,4,nonexistent,0,0.493137,NEGATIVE
student,married,illiterate,unknown,unknown,unknown,telephone,feb,fri,-1,4891,43,137,4,nonexistent,1,0.505608,POSITIVE
management,single,professional.course,unknown,unknown,unknown,telephone,mar,(null),0,4906,43,138,5,success,0,0.490617,NEGATIVE
management,single,professional.course,unknown,unknown,unknown,telephone,mar,(null),0,4906,43,138,5,success,1,0.503088,POSITIVE
services,married,illiterate,unknown,unknown,unknown,telephone,apr,fri,-1,4898,43,129,4,nonexistent,0,0.492072,NEGATIVE
services,married,illiterate,unknown,unknown,unknown,telephone,apr,fri,-1,4898,43,129,4,nonexistent,1,0.504543,POSITIVE
blue-collar,married,basic.9y,no,no,no,cellular,aug,wed,-2,4790,39,151,2,nonexistent,0,0.496743,NEGATIVE
blue-collar,married,basic.9y,no,no,no,cellular,aug,wed,-2,4790,39,151,2,nonexistent,1,0.508183,POSITIVE
blue-collar,divorced,basic.6y,no,no,no,cellular,jul,tue,-3,4696,39,149,0,failure,0,0.489864,NEGATIVE
blue-collar,divorced,basic.6y,no,no,no,cellular,jul,tue,-3,4696,39,149,0,failure,1,0.501303,POSITIVE
self-employed,divorced,basic.6y,no,no,no,cellular,jul,tue,-3,4696,39,141,0,failure,0,0.488785,NEGATIVE
self-employed,divorced,basic.6y,no,no,no,cellular,jul,tue,-3,4696,39,141,0,failure,1,0.500224,POSITIVE
