age,capital-gain,capital-loss,decision,education,education-num,hours-per-week,marital-status,native-country,occupation,race,relationship,sex,workclass
87,82500,3811,1,Assoc-voc,1,15,Married-civ-spouse,Italy,Prof-specialty,Other,Husband,Male,State-gov
85,82500,2504,0,Prof-school,1,15,Married-civ-spouse,Cuba,Exec-managerial,Other,Own-child,Female,Self-emp-inc
85,82500,2504,0,Prof-school,1,15,Married-civ-spouse,Cuba,Exec-managerial,Other,Own-child,Male,Self-emp-inc
81,77500,2286,1,Some-college,1,14,Married-civ-spouse,Canada,Craft-repair,White,Wife,Female,Local-gov
81,77500,2286,1,Some-college,1,14,Married-civ-spouse,Canada,Craft-repair,White,Wife,Male,Local-gov
83,52500,2504,0,HS-grad,1,14,Divorced,Japan,Sales,Other,Own-child,Female,Local-gov
83,52500,2504,0,HS-grad,1,14,Divorced,Japan,Sales,Other,Own-child,Male,Local-gov
81,52500,2286,1,12th,1,14,Divorced,Canada,Craft-repair,Other,Wife,Female,Private
81,52500,2286,1,12th,1,14,Divorced,Canada,Craft-repair,Other,Wife,Male,Private
83,52500,3593,0,12th,5,20,Married-civ-spouse,Japan,Sales,Other,Own-child,Female,Local-gov
83,52500,3593,0,12th,5,20,Married-civ-spouse,Japan,Sales,Other,Own-child,Male,Local-gov
83,52500,2504,0,HS-grad,5,20,Married-civ-spouse,Japan,Sales,Other,Own-child,Female,Local-gov
83,52500,2504,0,HS-grad,5,20,Married-civ-spouse,Japan,Sales,Other,Own-child,Male,Local-gov
79,52500,2286,0,7th-8th,5,20,Married-civ-spouse,United-States,Tech-support,White,Wife,Female,Local-gov
79,52500,2286,0,7th-8th,5,20,Married-civ-spouse,United-States,Tech-support,White,Wife,Male,Local-gov
83,67500,2504,0,12th,7,14,Married-civ-spouse,Japan,Sales,Other,Own-child,Female,Local-gov
83,67500,2504,0,12th,7,14,Married-civ-spouse,Japan,Sales,Other,Own-child,Male,Local-gov
91,72500,2722,0,10th,5,16,Married-civ-spouse,Dominican-Republic,Adm-clerical,Black,Not-in-family,Female,State-gov
91,72500,2722,0,10th,5,16,Married-civ-spouse,Dominican-Republic,Adm-clerical,Black,Not-in-family,Male,State-gov
85,67500,2504,1,11th,5,15,Married-civ-spouse,Cuba,Exec-managerial,Other,Own-child,Female,State-gov
85,67500,2504,1,11th,5,15,Married-civ-spouse,Cuba,Exec-managerial,Other,Own-child,Male,State-gov
87,57500,3158,0,Assoc-voc,6,15,Married-civ-spouse,Italy,Prof-specialty,Other,Husband,Female,Self-emp-inc
87,57500,3158,0,Assoc-voc,6,15,Married-civ-spouse,Italy,Prof-specialty,Other,Husband,Male,Self-emp-inc
85,57500,3593,1,Masters,5,15,Married-civ-spouse,Cuba,Exec-managerial,Asian-Pac-Islander,Own-child,Female,State-gov
85,57500,3593,1,Masters,5,15,Married-civ-spouse,Cuba,Exec-managerial,Asian-Pac-Islander,Own-child,Male,State-gov
85,57500,2504,1,Prof-school,5,15,Married-civ-spouse,Cuba,Exec-managerial,Asian-Pac-Islander,Own-child,Female,State-gov
85,57500,2504,1,Prof-school,5,15,Married-civ-spouse,Cuba,Exec-managerial,Asian-Pac-Islander,Own-child,Male,State-gov
81,67500,3375,0,Some-college,1,20,Married-civ-spouse,Canada,Craft-repair,Other,Wife,Female,Local-gov
81,67500,3375,0,Some-college,1,20,Married-civ-spouse,Canada,Craft-repair,Other,Wife,Male,Local-gov
81,67500,2286,1,Some-college,1,20,Married-civ-spouse,Canada,Craft-repair,Other,Wife,Female,Self-emp-not-inc
81,67500,2286,1,Some-college,1,20,Married-civ-spouse,Canada,Craft-repair,Other,Wife,Male,Self-emp-not-inc
95,62500,4029,0,10th,1,23,Married-civ-spouse,Nicaragua,Transport-moving,Black,Other-relative,Female,Without-pay
95,62500,4029,0,10th,1,23,Married-civ-spouse,Nicaragua,Transport-moving,Black,Other-relative,Male,Without-pay
83,52500,3593,0,12th,3,20,Married-civ-spouse,Japan,Sales,Other,Own-child,Female,Self-emp-not-inc
83,52500,3593,0,12th,3,20,Married-civ-spouse,Japan,Sales,Other,Own-child,Male,Self-emp-not-inc
87,57500,3811,0,Assoc-voc,1,21,Married-civ-spouse,Italy,Prof-specialty,Other,Husband,Female,Self-emp-not-inc
87,57500,3811,0,Assoc-voc,1,21,Married-civ-spouse,Italy,Prof-specialty,Other,Husband,Male,Self-emp-not-inc
97,62500,3158,1,Assoc-voc,1,24,Married-civ-spouse,El-Salvador,Protective-serv,Black,Other-relative,Female,Without-pay
97,62500,3158,1,Assoc-voc,1,24,Married-civ-spouse,El-Salvador,Protective-serv,Black,Other-relative,Male,Without-pay
97,62500,3158,1,5th-6th,1,24,Married-civ-spouse,El-Salvador,Protective-serv,Black,Other-relative,Female,Federal-gov
97,62500,3158,1,5th-6th,1,24,Married-civ-spouse,El-Salvador,Protective-serv,Black,Other-relative,Male,Federal-gov
91,57500,2722,0,Prof-school,1,22,Married-civ-spouse,Dominican-Republic,Adm-clerical,Black,Not-in-family,Female,Self-emp-inc
91,57500,2722,0,Prof-school,1,22,Married-civ-spouse,Dominican-Republic,Adm-clerical,Black,Not-in-family,Male,Self-emp-inc
81,52500,2504,1,Some-college,1,20,Married-civ-spouse,Canada,Craft-repair,White,Wife,Female,Self-emp-not-inc
81,52500,2504,1,Some-college,1,20,Married-civ-spouse,Canada,Craft-repair,White,Wife,Male,Self-emp-not-inc
89,72500,3811,0,7th-8th,2,16,Married-civ-spouse,Mexico,Machine-op-inspct,Black,Not-in-family,Female,Federal-gov
89,72500,3811,0,7th-8th,2,16,Married-civ-spouse,Mexico,Machine-op-inspct,Black,Not-in-family,Male,Federal-gov
93,72500,2940,1,Assoc-acdm,3,17,Married-civ-spouse,Haiti,Farming-fishing,Black,Not-in-family,Female,State-gov
93,72500,2940,1,Assoc-acdm,3,17,Married-civ-spouse,Haiti,Farming-fishing,Black,Not-in-family,Male,State-gov
93,72500,2940,0,Masters,3,17,Married-civ-spouse,Haiti,Farming-fishing,Black,Not-in-family,Female,Self-emp-inc
93,72500,2940,0,Masters,3,17,Married-civ-spouse,Haiti,Farming-fishing,Black,Not-in-family,Male,Self-emp-inc
83,67500,3593,1,HS-grad,1,14,Married-civ-spouse,Japan,Sales,White,Own-child,Female,Local-gov
83,67500,3593,1,HS-grad,1,14,Married-civ-spouse,Japan,Sales,White,Own-child,Male,Local-gov
81,67500,3375,0,12th,1,14,Married-civ-spouse,Canada,Craft-repair,White,Wife,Female,Private
81,67500,3375,0,12th,1,14,Married-civ-spouse,Canada,Craft-repair,White,Wife,Male,Private
83,67500,2504,0,HS-grad,1,14,Married-civ-spouse,Japan,Sales,White,Own-child,Female,Self-emp-not-inc
83,67500,2504,0,HS-grad,1,14,Married-civ-spouse,Japan,Sales,White,Own-child,Male,Self-emp-not-inc
95,62500,4029,1,Assoc-voc,3,17,Married-civ-spouse,Nicaragua,Transport-moving,Black,Other-relative,Female,Without-pay
95,62500,4029,1,Assoc-voc,3,17,Married-civ-spouse,Nicaragua,Transport-moving,Black,Other-relative,Male,Without-pay
95,62500,4029,0,10th,3,17,Married-civ-spouse,Nicaragua,Transport-moving,Black,Other-relative,Female,Self-emp-inc
95,62500,4029,0,10th,3,17,Married-civ-spouse,Nicaragua,Transport-moving,Black,Other-relative,Male,Self-emp-inc
95,62500,2940,0,Assoc-voc,3,17,Married-civ-spouse,Nicaragua,Transport-moving,Black,Other-relative,Female,Self-emp-inc
95,62500,2940,0,Assoc-voc,3,17,Married-civ-spouse,Nicaragua,Transport-moving,Black,Other-relative,Male,Self-emp-inc
93,57500,3593,1,Masters,3,17,Married-civ-spouse,Haiti,Farming-fishing,Asian-Pac-Islander,Not-in-family,Female,Local-gov
93,57500,3593,1,Masters,3,17,Married-civ-spouse,Haiti,Farming-fishing,Asian-Pac-Islander,Not-in-family,Male,Local-gov
81,77500,2286,1,12th,1,8,Divorced,Canada,Craft-repair,Other,Wife,Female,Local-gov
81,77500,2286,1,12th,1,8,Divorced,Canada,Craft-repair,Other,Wife,Male,Local-gov
81,77500,2504,1,Some-college,1,1,Divorced,Canada,Craft-repair,Other,Wife,Female,Self-emp-not-inc
81,77500,2504,1,Some-college,1,1,Divorced,Canada,Craft-repair,Other,Wife,Male,Self-emp-not-inc
81,77500,2504,1,Some-college,5,8,Married-civ-spouse,Canada,Craft-repair,Other,Wife,Female,Self-emp-not-inc
81,77500,2504,1,Some-college,5,8,Married-civ-spouse,Canada,Craft-repair,Other,Wife,Male,Self-emp-not-inc
85,92500,2504,1,Prof-school,5,5,Married-civ-spouse,Cuba,Exec-managerial,Other,Own-child,Female,State-gov
85,92500,2504,1,Prof-school,5,5,Married-civ-spouse,Cuba,Exec-managerial,Other,Own-child,Male,State-gov
85,92500,2940,0,Prof-school,5,1,Married-civ-spouse,Cuba,Exec-managerial,Other,Own-child,Female,Self-emp-inc
85,92500,2940,0,Prof-school,5,1,Married-civ-spouse,Cuba,Exec-managerial,Other,Own-child,Male,Self-emp-inc
81,92500,2286,0,Some-college,5,1,Married-civ-spouse,Canada,Craft-repair,White,Wife,Female,Local-gov
81,92500,2286,0,Some-college,5,1,Married-civ-spouse,Canada,Craft-repair,White,Wife,Male,Local-gov
89,82500,3375,1,7th-8th,6,6,Married-civ-spouse,Mexico,Machine-op-inspct,Black,Not-in-family,Female,Federal-gov
89,82500,3375,1,7th-8th,6,6,Married-civ-spouse,Mexico,Machine-op-inspct,Black,Not-in-family,Male,Federal-gov
83,77500,3593,1,HS-grad,7,1,Married-civ-spouse,Japan,Sales,Other,Own-child,Female,Self-emp-not-inc
83,77500,3593,1,HS-grad,7,1,Married-civ-spouse,Japan,Sales,Other,Own-child,Male,Self-emp-not-inc
97,87500,4247,0,Doctorate,5,3,Married-civ-spouse,El-Salvador,Protective-serv,Black,Other-relative,Female,Federal-gov
97,87500,4247,0,Doctorate,5,3,Married-civ-spouse,El-Salvador,Protective-serv,Black,Other-relative,Male,Federal-gov
97,87500,3158,1,Doctorate,7,3,Married-civ-spouse,El-Salvador,Protective-serv,Black,Other-relative,Female,Federal-gov
97,87500,3158,1,Doctorate,7,3,Married-civ-spouse,El-Salvador,Protective-serv,Black,Other-relative,Male,Federal-gov
93,82500,2940,1,Masters,5,6,Married-civ-spouse,Haiti,Farming-fishing,Asian-Pac-Islander,Not-in-family,Female,State-gov
93,82500,2940,1,Masters,5,6,Married-civ-spouse,Haiti,Farming-fishing,Asian-Pac-Islander,Not-in-family,Male,State-gov
87,82500,3811,1,Assoc-voc,6,2,Married-civ-spouse,Italy,Prof-specialty,Asian-Pac-Islander,Husband,Female,State-gov
87,82500,3811,1,Assoc-voc,6,2,Married-civ-spouse,Italy,Prof-specialty,Asian-Pac-Islander,Husband,Male,State-gov
91,82500,2722,1,12th,6,2,Married-civ-spouse,Dominican-Republic,Adm-clerical,Asian-Pac-Islander,Not-in-family,Female,Local-gov
91,82500,2722,1,12th,6,2,Married-civ-spouse,Dominican-Republic,Adm-clerical,Asian-Pac-Islander,Not-in-family,Male,Local-gov
85,92500,2940,0,Prof-school,1,9,Married-civ-spouse,Cuba,Exec-managerial,Other,Own-child,Female,Self-emp-inc
85,92500,2940,0,Prof-school,1,9,Married-civ-spouse,Cuba,Exec-managerial,Other,Own-child,Male,Self-emp-inc
85,92500,2504,1,Prof-school,1,9,Married-civ-spouse,Cuba,Exec-managerial,Asian-Pac-Islander,Own-child,Female,State-gov
85,92500,2504,1,Prof-school,1,9,Married-civ-spouse,Cuba,Exec-managerial,Asian-Pac-Islander,Own-child,Male,State-gov
89,82500,3375,0,7th-8th,2,10,Married-civ-spouse,Mexico,Machine-op-inspct,Amer-Indian-Eskimo,Not-in-family,Female,Federal-gov
89,82500,3375,0,7th-8th,2,10,Married-civ-spouse,Mexico,Machine-op-inspct,Amer-Indian-Eskimo,Not-in-family,Male,Federal-gov
97,97500,4029,1,Doctorate,3,6,Married-civ-spouse,El-Salvador,Protective-serv,Black,Other-relative,Female,State-gov
97,97500,4029,1,Doctorate,3,6,Married-civ-spouse,El-Salvador,Protective-serv,Black,Other-relative,Male,State-gov
97,97500,4247,0,Doctorate,3,3,Married-civ-spouse,El-Salvador,Protective-serv,Black,Other-relative,Female,Federal-gov
97,97500,4247,0,Doctorate,3,3,Married-civ-spouse,El-Salvador,Protective-serv,Black,Other-relative,Male,Federal-gov
89,97500,3375,0,7th-8th,2,4,Married-civ-spouse,Mexico,Machine-op-inspct,Asian-Pac-Islander,Not-in-family,Female,Federal-gov
89,97500,3375,0,7th-8th,2,4,Married-civ-spouse,Mexico,Machine-op-inspct,Asian-Pac-Islander,Not-in-family,Male,Federal-gov
97,87500,4029,0,Doctorate,3,6,Married-civ-spouse,El-Salvador,Protective-serv,Amer-Indian-Eskimo,Other-relative,Female,State-gov
97,87500,4029,0,Doctorate,3,6,Married-civ-spouse,El-Salvador,Protective-serv,Amer-Indian-Eskimo,Other-relative,Male,State-gov
97,87500,4247,1,Doctorate,3,3,Married-civ-spouse,El-Salvador,Protective-serv,Amer-Indian-Eskimo,Other-relative,Female,Federal-gov
97,87500,4247,1,Doctorate,3,3,Married-civ-spouse,El-Salvador,Protective-serv,Amer-Indian-Eskimo,Other-relative,Male,Federal-gov
79,52500,3375,1,7th-8th,5,8,Divorced,United-States,Tech-support,Other,Wife,Female,Local-gov
79,52500,3375,1,7th-8th,5,8,Divorced,United-States,Tech-support,Other,Wife,Male,Local-gov
79,52500,2286,0,Bachelors,5,8,Divorced,United-States,Tech-support,Other,Wife,Female,Local-gov
79,52500,2286,0,Bachelors,5,8,Divorced,United-States,Tech-support,Other,Wife,Male,Local-gov
85,67500,2504,0,Prof-school,5,1,Divorced,Cuba,Exec-managerial,Other,Own-child,Female,State-gov
85,67500,2504,0,Prof-school,5,1,Divorced,Cuba,Exec-managerial,Other,Own-child,Male,State-gov
79,52500,3375,1,Bachelors,5,5,Divorced,United-States,Tech-support,Other,Wife,Female,Local-gov
79,52500,3375,1,Bachelors,5,5,Divorced,United-States,Tech-support,Other,Wife,Male,Local-gov
91,57500,2722,1,12th,5,6,Divorced,Dominican-Republic,Adm-clerical,Black,Not-in-family,Female,State-gov
91,57500,2722,1,12th,5,6,Divorced,Dominican-Republic,Adm-clerical,Black,Not-in-family,Male,State-gov
79,52500,3375,0,Bachelors,5,1,Divorced,United-States,Tech-support,Other,Wife,Female,Private
79,52500,3375,0,Bachelors,5,1,Divorced,United-States,Tech-support,Other,Wife,Male,Private
89,57500,2722,0,7th-8th,6,2,Divorced,Mexico,Machine-op-inspct,Black,Not-in-family,Female,Federal-gov
89,57500,2722,0,7th-8th,6,2,Divorced,Mexico,Machine-op-inspct,Black,Not-in-family,Male,Federal-gov
83,52500,2504,1,HS-grad,5,1,Divorced,Japan,Sales,White,Own-child,Female,Local-gov
83,52500,2504,1,HS-grad,5,1,Divorced,Japan,Sales,White,Own-child,Male,Local-gov
83,67500,2504,1,HS-grad,1,8,Divorced,Japan,Sales,Other,Own-child,Female,Local-gov
83,67500,2504,1,HS-grad,1,8,Divorced,Japan,Sales,Other,Own-child,Male,Local-gov
87,57500,3811,1,HS-grad,1,9,Divorced,Italy,Prof-specialty,Other,Husband,Female,State-gov
87,57500,3811,1,HS-grad,1,9,Divorced,Italy,Prof-specialty,Other,Husband,Male,State-gov
79,52500,3375,1,7th-8th,3,8,Divorced,United-States,Tech-support,Other,Wife,Female,Private
79,52500,3375,1,7th-8th,3,8,Divorced,United-States,Tech-support,Other,Wife,Male,Private
81,52500,3375,1,Some-college,1,8,Divorced,Canada,Craft-repair,Other,Wife,Female,Private
81,52500,3375,1,Some-college,1,8,Divorced,Canada,Craft-repair,Other,Wife,Male,Private
91,57500,2722,0,10th,3,10,Divorced,Dominican-Republic,Adm-clerical,Black,Not-in-family,Female,State-gov
91,57500,2722,0,10th,3,10,Divorced,Dominican-Republic,Adm-clerical,Black,Not-in-family,Male,State-gov
97,62500,3158,0,Doctorate,1,12,Divorced,El-Salvador,Protective-serv,Black,Other-relative,Female,Without-pay
97,62500,3158,0,Doctorate,1,12,Divorced,El-Salvador,Protective-serv,Black,Other-relative,Male,Without-pay
79,52500,2286,0,Bachelors,3,8,Divorced,United-States,Tech-support,Other,Wife,Female,Private
79,52500,2286,0,Bachelors,3,8,Divorced,United-States,Tech-support,Other,Wife,Male,Private
89,57500,2722,0,7th-8th,1,10,Divorced,Mexico,Machine-op-inspct,Black,Not-in-family,Female,Self-emp-inc
89,57500,2722,0,7th-8th,1,10,Divorced,Mexico,Machine-op-inspct,Black,Not-in-family,Male,Self-emp-inc
83,52500,3593,0,12th,1,8,Divorced,Japan,Sales,White,Own-child,Female,Local-gov
83,52500,3593,0,12th,1,8,Divorced,Japan,Sales,White,Own-child,Male,Local-gov
83,52500,2504,0,HS-grad,1,8,Divorced,Japan,Sales,White,Own-child,Female,Local-gov
83,52500,2504,0,HS-grad,1,8,Divorced,Japan,Sales,White,Own-child,Male,Local-gov
89,72500,3811,1,7th-8th,1,6,Divorced,Mexico,Machine-op-inspct,Black,Not-in-family,Female,State-gov
89,72500,3811,1,7th-8th,1,6,Divorced,Mexico,Machine-op-inspct,Black,Not-in-family,Male,State-gov
85,67500,2504,0,Prof-school,1,5,Divorced,Cuba,Exec-managerial,Other,Own-child,Female,Self-emp-inc
85,67500,2504,0,Prof-school,1,5,Divorced,Cuba,Exec-managerial,Other,Own-child,Male,Self-emp-inc
87,67500,3811,0,Assoc-voc,2,2,Divorced,Italy,Prof-specialty,Other,Husband,Female,Self-emp-inc
87,67500,3811,0,Assoc-voc,2,2,Divorced,Italy,Prof-specialty,Other,Husband,Male,Self-emp-inc
93,72500,2940,0,Masters,3,3,Divorced,Haiti,Farming-fishing,Black,Not-in-family,Female,Self-emp-inc
93,72500,2940,0,Masters,3,3,Divorced,Haiti,Farming-fishing,Black,Not-in-family,Male,Self-emp-inc
79,67500,3375,0,Bachelors,1,1,Divorced,United-States,Tech-support,White,Wife,Female,Local-gov
79,67500,3375,0,Bachelors,1,1,Divorced,United-States,Tech-support,White,Wife,Male,Local-gov
95,62500,3811,0,10th,3,6,Divorced,Nicaragua,Transport-moving,Black,Other-relative,Female,State-gov
95,62500,3811,0,10th,3,6,Divorced,Nicaragua,Transport-moving,Black,Other-relative,Male,State-gov
93,57500,4029,0,Masters,3,3,Divorced,Haiti,Farming-fishing,Black,Not-in-family,Female,Self-emp-inc
93,57500,4029,0,Masters,3,3,Divorced,Haiti,Farming-fishing,Black,Not-in-family,Male,Self-emp-inc
89,57500,3375,0,7th-8th,2,4,Divorced,Mexico,Machine-op-inspct,Asian-Pac-Islander,Not-in-family,Female,Federal-gov
89,57500,3375,0,7th-8th,2,4,Divorced,Mexico,Machine-op-inspct,Asian-Pac-Islander,Not-in-family,Male,Federal-gov
89,72500,3375,0,7th-8th,6,10,Married-civ-spouse,Mexico,Machine-op-inspct,Black,Not-in-family,Female,Federal-gov
89,72500,3375,0,7th-8th,6,10,Married-civ-spouse,Mexico,Machine-op-inspct,Black,Not-in-family,Male,Federal-gov
79,67500,3375,0,Bachelors,5,8,Married-civ-spouse,United-States,Tech-support,White,Wife,Female,Local-gov
79,67500,3375,0,Bachelors,5,8,Married-civ-spouse,United-States,Tech-support,White,Wife,Male,Local-gov
87,67500,2722,1,Assoc-voc,6,9,Married-civ-spouse,Italy,Prof-specialty,Asian-Pac-Islander,Husband,Female,State-gov
87,67500,2722,1,Assoc-voc,6,9,Married-civ-spouse,Italy,Prof-specialty,Asian-Pac-Islander,Husband,Male,State-gov
87,67500,2722,1,1st-4th,5,9,Married-civ-spouse,Italy,Prof-specialty,Asian-Pac-Islander,Husband,Female,Self-emp-not-inc
87,67500,2722,1,1st-4th,5,9,Married-civ-spouse,Italy,Prof-specialty,Asian-Pac-Islander,Husband,Male,Self-emp-not-inc
97,62500,4247,1,Doctorate,7,12,Married-civ-spouse,El-Salvador,Protective-serv,Black,Other-relative,Female,State-gov
97,62500,4247,1,Doctorate,7,12,Married-civ-spouse,El-Salvador,Protective-serv,Black,Other-relative,Male,State-gov
85,57500,3593,0,Prof-school,5,9,Married-civ-spouse,Cuba,Exec-managerial,Asian-Pac-Islander,Own-child,Female,Self-emp-inc
85,57500,3593,0,Prof-school,5,9,Married-civ-spouse,Cuba,Exec-managerial,Asian-Pac-Islander,Own-child,Male,Self-emp-inc
95,62500,2940,0,10th,7,11,Married-civ-spouse,Nicaragua,Transport-moving,Amer-Indian-Eskimo,Other-relative,Female,State-gov
95,62500,2940,0,10th,7,11,Married-civ-spouse,Nicaragua,Transport-moving,Amer-Indian-Eskimo,Other-relative,Male,State-gov
