status,month,credit_history,purpose,credit_amount,savings,employment,investment_as_income_percentage,other_debtors,residence_since,property,age,installment_plans,housing,number_of_credits,skill_level,people_liable_for,telephone,foreign_worker,sex,output,decision
A12,77,A31,A47,19965,A62,A72,2,A102,2,A122,0,A142,A152,2,A172,1,A191,A201,A91,-0.009510,NEGATIVE
A12,77,A31,A47,19965,A62,A72,2,A102,2,A122,1,A142,A152,2,A172,1,A191,A201,A91,0.043380,POSITIVE
A12,72,A31,A46,19964,A62,A72,1,A102,1,A122,0,A142,A152,1,A172,1,A191,A201,A91,-0.026245,NEGATIVE
A12,72,A31,A46,19964,A62,A72,1,A102,1,A122,1,A142,A152,1,A172,1,A191,A201,A91,0.026554,POSITIVE
A12,76,A31,A42,19967,A62,A72,2,A102,2,A122,0,A142,A152,2,A173,1,A192,A202,A92,-0.049319,NEGATIVE
A12,76,A31,A42,19967,A62,A72,2,A102,2,A122,1,A142,A152,2,A173,1,A192,A202,A92,0.003411,POSITIVE
A11,66,A30,A46,19973,A61,A71,1,A101,1,A121,0,A141,A151,1,A172,1,A191,A201,A91,-0.042875,NEGATIVE
A11,66,A30,A46,19973,A61,A71,1,A101,1,A121,1,A141,A151,1,A172,1,A191,A201,A91,0.009899,POSITIVE
A11,64,A30,A48,19977,A61,A71,1,A101,1,A121,0,A141,A151,1,A171,1,A191,A201,A91,-0.048194,NEGATIVE
A11,64,A30,A48,19977,A61,A71,1,A101,1,A121,1,A141,A151,1,A171,1,A191,A201,A91,0.004685,POSITIVE
A11,64,A30,A45,19977,A61,A71,1,A101,1,A121,0,A141,A151,1,A172,1,A191,A201,A91,-0.016099,NEGATIVE
A11,64,A30,A45,19977,A61,A71,1,A101,1,A121,1,A141,A151,1,A172,1,A191,A201,A91,0.036776,POSITIVE
A11,61,A30,A45,19977,A61,A71,1,A101,3,A121,0,A141,A151,1,A171,1,A191,A201,A91,-0.016193,NEGATIVE
A11,61,A30,A45,19977,A61,A71,1,A101,3,A121,1,A141,A151,1,A171,1,A191,A201,A91,0.042301,POSITIVE
A11,64,A30,A48,19972,A61,A71,1,A101,1,A121,0,A141,A151,1,A171,1,A191,A201,A91,-0.048248,NEGATIVE
A11,64,A30,A48,19972,A61,A71,1,A101,1,A121,1,A141,A151,1,A171,1,A191,A201,A91,0.004434,POSITIVE
A11,64,A30,A45,19972,A61,A71,1,A101,1,A121,0,A141,A151,1,A172,1,A191,A201,A91,-0.016072,NEGATIVE
A11,64,A30,A45,19972,A61,A71,1,A101,1,A121,1,A141,A151,1,A172,1,A191,A201,A91,0.036785,POSITIVE
A11,61,A30,A45,19972,A61,A71,1,A101,3,A121,0,A141,A151,1,A171,1,A191,A201,A91,-0.016428,NEGATIVE
A11,61,A30,A45,19972,A61,A71,1,A101,3,A121,1,A141,A151,1,A171,1,A191,A201,A91,0.042155,POSITIVE
A12,68,A31,A42,19976,A62,A72,2,A102,2,A122,0,A142,A152,2,A173,1,A192,A202,A92,-0.006321,NEGATIVE
A12,68,A31,A42,19976,A62,A72,2,A102,2,A122,1,A142,A152,2,A173,1,A192,A202,A92,0.046537,POSITIVE
A12,62,A31,A42,19975,A62,A72,2,A102,2,A122,0,A142,A152,2,A172,1,A191,A201,A91,-0.016484,NEGATIVE
A12,62,A31,A42,19975,A62,A72,2,A102,2,A122,1,A142,A152,2,A172,1,A191,A201,A91,0.042088,POSITIVE
A11,66,A30,A46,19963,A61,A71,1,A101,1,A121,0,A141,A151,1,A172,1,A191,A201,A91,-0.043167,NEGATIVE
A11,66,A30,A46,19963,A61,A71,1,A101,1,A121,1,A141,A151,1,A172,1,A191,A201,A91,0.009817,POSITIVE
A11,64,A30,A48,19967,A61,A71,1,A101,1,A121,0,A141,A151,1,A171,1,A191,A201,A91,-0.048406,NEGATIVE
A11,64,A30,A48,19967,A61,A71,1,A101,1,A121,1,A141,A151,1,A171,1,A191,A201,A91,0.004592,POSITIVE
A11,64,A30,A45,19967,A61,A71,1,A101,1,A121,0,A141,A151,1,A172,1,A191,A201,A91,-0.016277,NEGATIVE
A11,64,A30,A45,19967,A61,A71,1,A101,1,A121,1,A141,A151,1,A172,1,A191,A201,A91,0.036773,POSITIVE
A11,61,A30,A45,19967,A61,A71,1,A101,3,A121,0,A141,A151,1,A171,1,A191,A201,A91,-0.016751,NEGATIVE
A11,61,A30,A45,19967,A61,A71,1,A101,3,A121,1,A141,A151,1,A171,1,A191,A201,A91,0.042059,POSITIVE
A11,64,A30,A48,19962,A61,A71,1,A101,1,A121,0,A141,A151,1,A171,1,A191,A201,A91,-0.048431,NEGATIVE
A11,64,A30,A48,19962,A61,A71,1,A101,1,A121,1,A141,A151,1,A171,1,A191,A201,A91,0.004415,POSITIVE
A11,64,A30,A45,19962,A61,A71,1,A101,1,A121,0,A141,A151,1,A172,1,A191,A201,A91,-0.016329,NEGATIVE
A11,64,A30,A45,19962,A61,A71,1,A101,1,A121,1,A141,A151,1,A172,1,A191,A201,A91,0.036569,POSITIVE
A11,61,A30,A45,19962,A61,A71,1,A101,3,A121,0,A141,A151,1,A171,1,A191,A201,A91,-0.016729,NEGATIVE
A11,61,A30,A45,19962,A61,A71,1,A101,3,A121,1,A141,A151,1,A171,1,A191,A201,A91,0.041961,POSITIVE
A12,68,A31,A42,19966,A62,A72,2,A102,2,A122,0,A142,A152,2,A173,1,A192,A202,A92,-0.006457,NEGATIVE
A12,68,A31,A42,19966,A62,A72,2,A102,2,A122,1,A142,A152,2,A173,1,A192,A202,A92,0.046334,POSITIVE
A12,62,A31,A42,19965,A62,A72,2,A102,2,A122,0,A142,A152,2,A172,1,A191,A201,A91,-0.016692,NEGATIVE
A12,62,A31,A42,19965,A62,A72,2,A102,2,A122,1,A142,A152,2,A172,1,A191,A201,A91,0.041956,POSITIVE
A11,59,A30,A45,19997,A61,A71,1,A101,1,A121,0,A141,A151,1,A171,1,A191,A201,A91,-0.021287,NEGATIVE
A11,59,A30,A45,19997,A61,A71,1,A101,1,A121,1,A141,A151,1,A171,1,A191,A201,A91,0.037370,POSITIVE
A11,56,A30,A45,19997,A61,A71,1,A101,3,A121,0,A141,A151,1,A171,1,A191,A201,A91,-0.005991,NEGATIVE
A11,56,A30,A45,19997,A61,A71,1,A101,3,A121,1,A141,A151,1,A171,1,A191,A201,A91,0.052771,POSITIVE
A11,59,A30,A45,19992,A61,A71,1,A101,1,A121,0,A141,A151,1,A171,1,A191,A201,A91,-0.021389,NEGATIVE
A11,59,A30,A45,19992,A61,A71,1,A101,1,A121,1,A141,A151,1,A171,1,A191,A201,A91,0.036981,POSITIVE
A11,56,A30,A45,19992,A61,A71,1,A101,3,A121,0,A141,A151,1,A171,1,A191,A201,A91,-0.006049,NEGATIVE
A11,56,A30,A45,19992,A61,A71,1,A101,3,A121,1,A141,A151,1,A171,1,A191,A201,A91,0.052596,POSITIVE
A11,54,A30,A45,19997,A61,A71,1,A101,1,A121,0,A141,A151,1,A171,1,A191,A201,A91,-0.019549,NEGATIVE
A11,54,A30,A45,19997,A61,A71,1,A101,1,A121,1,A141,A151,1,A171,1,A191,A201,A91,0.039019,POSITIVE
A11,54,A30,A45,19992,A61,A71,1,A101,1,A121,0,A141,A151,1,A171,1,A191,A201,A91,-0.019745,NEGATIVE
A11,54,A30,A45,19992,A61,A71,1,A101,1,A121,1,A141,A151,1,A171,1,A191,A201,A91,0.039013,POSITIVE
A11,59,A30,A45,19987,A61,A71,1,A101,1,A121,0,A141,A151,1,A171,1,A191,A201,A91,-0.021579,NEGATIVE
A11,59,A30,A45,19987,A61,A71,1,A101,1,A121,1,A141,A151,1,A171,1,A191,A201,A91,0.037019,POSITIVE
A11,56,A30,A45,19987,A61,A71,1,A101,3,A121,0,A141,A151,1,A171,1,A191,A201,A91,-0.006249,NEGATIVE
A11,56,A30,A45,19987,A61,A71,1,A101,3,A121,1,A141,A151,1,A171,1,A191,A201,A91,0.052426,POSITIVE
A11,59,A30,A45,19982,A61,A71,1,A101,1,A121,0,A141,A151,1,A171,1,A191,A201,A91,-0.021679,NEGATIVE
A11,59,A30,A45,19982,A61,A71,1,A101,1,A121,1,A141,A151,1,A171,1,A191,A201,A91,0.036892,POSITIVE
A11,56,A30,A45,19982,A61,A71,1,A101,3,A121,0,A141,A151,1,A171,1,A191,A201,A91,-0.006335,NEGATIVE
A11,56,A30,A45,19982,A61,A71,1,A101,3,A121,1,A141,A151,1,A171,1,A191,A201,A91,0.052399,POSITIVE
A11,54,A30,A45,19987,A61,A71,1,A101,1,A121,0,A141,A151,1,A171,1,A191,A201,A91,-0.019881,NEGATIVE
A11,54,A30,A45,19987,A61,A71,1,A101,1,A121,1,A141,A151,1,A171,1,A191,A201,A91,0.038854,POSITIVE
A11,54,A30,A45,19982,A61,A71,1,A101,1,A121,0,A141,A151,1,A171,1,A191,A201,A91,-0.019900,NEGATIVE
A11,54,A30,A45,19982,A61,A71,1,A101,1,A121,1,A141,A151,1,A171,1,A191,A201,A91,0.038650,POSITIVE
A11,52,A30,A41,19993,A61,A71,1,A101,1,A121,0,A141,A151,1,A172,1,A191,A201,A91,-0.045436,NEGATIVE
A11,52,A30,A41,19993,A61,A71,1,A101,1,A121,1,A141,A151,1,A172,1,A191,A201,A91,0.013281,POSITIVE
A11,52,A30,A41,19983,A61,A71,1,A101,1,A121,0,A141,A151,1,A172,1,A191,A201,A91,-0.045586,NEGATIVE
A11,52,A30,A41,19983,A61,A71,1,A101,1,A121,1,A141,A151,1,A172,1,A191,A201,A91,0.012867,POSITIVE
A11,41,A30,A40,19992,A61,A71,1,A101,1,A121,0,A141,A151,1,A171,1,A191,A201,A91,-0.030310,NEGATIVE
A11,41,A30,A40,19992,A61,A71,1,A101,1,A121,1,A141,A151,1,A171,1,A191,A201,A91,0.028209,POSITIVE
A11,41,A30,A40,19982,A61,A71,1,A101,1,A121,0,A141,A151,1,A171,1,A191,A201,A91,-0.030550,NEGATIVE
A11,41,A30,A40,19982,A61,A71,1,A101,1,A121,1,A141,A151,1,A171,1,A191,A201,A91,0.028089,POSITIVE
A11,59,A30,A45,19977,A61,A71,1,A101,1,A121,0,A141,A151,1,A171,1,A191,A201,A91,-0.021906,NEGATIVE
A11,59,A30,A45,19977,A61,A71,1,A101,1,A121,1,A141,A151,1,A171,1,A191,A201,A91,0.036835,POSITIVE
A11,56,A30,A45,19977,A61,A71,1,A101,3,A121,0,A141,A151,1,A171,1,A191,A201,A91,-0.006429,NEGATIVE
A11,56,A30,A45,19977,A61,A71,1,A101,3,A121,1,A141,A151,1,A171,1,A191,A201,A91,0.052113,POSITIVE
A11,59,A30,A45,19972,A61,A71,1,A101,1,A121,0,A141,A151,1,A171,1,A191,A201,A91,-0.021810,NEGATIVE
A11,59,A30,A45,19972,A61,A71,1,A101,1,A121,1,A141,A151,1,A171,1,A191,A201,A91,0.036702,POSITIVE
A11,56,A30,A45,19972,A61,A71,1,A101,3,A121,0,A141,A151,1,A171,1,A191,A201,A91,-0.006560,NEGATIVE
A11,56,A30,A45,19972,A61,A71,1,A101,3,A121,1,A141,A151,1,A171,1,A191,A201,A91,0.052023,POSITIVE
A11,54,A30,A45,19977,A61,A71,1,A101,1,A121,0,A141,A151,1,A171,1,A191,A201,A91,-0.020127,NEGATIVE
A11,54,A30,A45,19977,A61,A71,1,A101,1,A121,1,A141,A151,1,A171,1,A191,A201,A91,0.038615,POSITIVE
A11,54,A30,A45,19972,A61,A71,1,A101,1,A121,0,A141,A151,1,A171,1,A191,A201,A91,-0.020253,NEGATIVE
A11,54,A30,A45,19972,A61,A71,1,A101,1,A121,1,A141,A151,1,A171,1,A191,A201,A91,0.038539,POSITIVE
A11,52,A30,A41,19973,A61,A71,1,A101,1,A121,0,A141,A151,1,A172,1,A191,A201,A91,-0.045905,NEGATIVE
A11,52,A30,A41,19973,A61,A71,1,A101,1,A121,1,A141,A151,1,A172,1,A191,A201,A91,0.012658,POSITIVE
A11,59,A30,A45,19967,A61,A71,1,A101,1,A121,0,A141,A151,1,A171,1,A191,A201,A91,-0.022030,NEGATIVE
A11,59,A30,A45,19967,A61,A71,1,A101,1,A121,1,A141,A151,1,A171,1,A191,A201,A91,0.036467,POSITIVE
A11,56,A30,A45,19967,A61,A71,1,A101,3,A121,0,A141,A151,1,A171,1,A191,A201,A91,-0.006659,NEGATIVE
A11,56,A30,A45,19967,A61,A71,1,A101,3,A121,1,A141,A151,1,A171,1,A191,A201,A91,0.051798,POSITIVE
A11,59,A30,A45,19962,A61,A71,1,A101,1,A121,0,A141,A151,1,A171,1,A191,A201,A91,-0.022136,NEGATIVE
A11,59,A30,A45,19962,A61,A71,1,A101,1,A121,1,A141,A151,1,A171,1,A191,A201,A91,0.036333,POSITIVE
A11,56,A30,A45,19962,A61,A71,1,A101,3,A121,0,A141,A151,1,A171,1,A191,A201,A91,-0.006812,NEGATIVE
A11,56,A30,A45,19962,A61,A71,1,A101,3,A121,1,A141,A151,1,A171,1,A191,A201,A91,0.051888,POSITIVE
A11,54,A30,A45,19967,A61,A71,1,A101,1,A121,0,A141,A151,1,A171,1,A191,A201,A91,-0.020244,NEGATIVE
A11,54,A30,A45,19967,A61,A71,1,A101,1,A121,1,A141,A151,1,A171,1,A191,A201,A91,0.038297,POSITIVE
A11,54,A30,A45,19962,A61,A71,1,A101,1,A121,0,A141,A151,1,A171,1,A191,A201,A91,-0.020461,NEGATIVE
A11,54,A30,A45,19962,A61,A71,1,A101,1,A121,1,A141,A151,1,A171,1,A191,A201,A91,0.038176,POSITIVE
A11,52,A30,A41,19963,A61,A71,1,A101,1,A121,0,A141,A151,1,A172,1,A191,A201,A91,-0.046147,NEGATIVE
A11,52,A30,A41,19963,A61,A71,1,A101,1,A121,1,A141,A151,1,A172,1,A191,A201,A91,0.012387,POSITIVE
A11,41,A30,A40,19972,A61,A71,1,A101,1,A121,0,A141,A151,1,A171,1,A191,A201,A91,-0.030796,NEGATIVE
A11,41,A30,A40,19972,A61,A71,1,A101,1,A121,1,A141,A151,1,A171,1,A191,A201,A91,0.027778,POSITIVE
A11,41,A30,A40,19962,A61,A71,1,A101,1,A121,0,A141,A151,1,A171,1,A191,A201,A91,-0.030996,NEGATIVE
A11,41,A30,A40,19962,A61,A71,1,A101,1,A121,1,A141,A151,1,A171,1,A191,A201,A91,0.027539,POSITIVE
A12,77,A31,A47,19956,A62,A72,2,A102,2,A122,0,A142,A152,2,A172,1,A191,A201,A91,-0.009659,NEGATIVE
A12,77,A31,A47,19956,A62,A72,2,A102,2,A122,1,A142,A152,2,A172,1,A191,A201,A91,0.043156,POSITIVE
A12,72,A31,A46,19955,A62,A72,1,A102,1,A122,0,A142,A152,1,A172,1,A191,A201,A91,-0.026333,NEGATIVE
A12,72,A31,A46,19955,A62,A72,1,A102,1,A122,1,A142,A152,1,A172,1,A191,A201,A91,0.026560,POSITIVE
A12,77,A31,A47,19946,A62,A72,2,A102,2,A122,0,A142,A152,2,A172,1,A191,A201,A91,-0.009799,NEGATIVE
A12,77,A31,A47,19946,A62,A72,2,A102,2,A122,1,A142,A152,2,A172,1,A191,A201,A91,0.042888,POSITIVE
A12,72,A31,A46,19945,A62,A72,1,A102,1,A122,0,A142,A152,1,A172,1,A191,A201,A91,-0.026600,NEGATIVE
A12,72,A31,A46,19945,A62,A72,1,A102,1,A122,1,A142,A152,1,A172,1,A191,A201,A91,0.026287,POSITIVE
A12,76,A31,A42,19957,A62,A72,2,A102,2,A122,0,A142,A152,2,A173,1,A192,A202,A92,-0.049629,NEGATIVE
A12,76,A31,A42,19957,A62,A72,2,A102,2,A122,1,A142,A152,2,A173,1,A192,A202,A92,0.003265,POSITIVE
A12,76,A31,A42,19948,A62,A72,2,A102,2,A122,0,A142,A152,2,A173,1,A192,A202,A92,-0.049743,NEGATIVE
A12,76,A31,A42,19948,A62,A72,2,A102,2,A122,1,A142,A152,2,A173,1,A192,A202,A92,0.003011,POSITIVE
A11,66,A30,A46,19954,A61,A71,1,A101,1,A121,0,A141,A151,1,A172,1,A191,A201,A91,-0.043243,NEGATIVE
A11,66,A30,A46,19954,A61,A71,1,A101,1,A121,1,A141,A151,1,A172,1,A191,A201,A91,0.009665,POSITIVE
A11,64,A30,A48,19958,A61,A71,1,A101,1,A121,0,A141,A151,1,A171,1,A191,A201,A91,-0.048534,NEGATIVE
A11,64,A30,A48,19958,A61,A71,1,A101,1,A121,1,A141,A151,1,A171,1,A191,A201,A91,0.004416,POSITIVE
A11,64,A30,A48,19953,A61,A71,1,A101,1,A121,0,A141,A151,1,A171,1,A191,A201,A91,-0.048600,NEGATIVE
A11,64,A30,A48,19953,A61,A71,1,A101,1,A121,1,A141,A151,1,A171,1,A191,A201,A91,0.004197,POSITIVE
A11,64,A30,A45,19958,A61,A71,1,A101,1,A121,0,A141,A151,1,A172,1,A191,A201,A91,-0.016362,NEGATIVE
A11,64,A30,A45,19958,A61,A71,1,A101,1,A121,1,A141,A151,1,A172,1,A191,A201,A91,0.036493,POSITIVE
A11,61,A30,A45,19958,A61,A71,1,A101,3,A121,0,A141,A151,1,A171,1,A191,A201,A91,-0.016762,NEGATIVE
A11,61,A30,A45,19958,A61,A71,1,A101,3,A121,1,A141,A151,1,A171,1,A191,A201,A91,0.041873,POSITIVE
A11,64,A30,A45,19953,A61,A71,1,A101,1,A121,0,A141,A151,1,A172,1,A191,A201,A91,-0.016448,NEGATIVE
A11,64,A30,A45,19953,A61,A71,1,A101,1,A121,1,A141,A151,1,A172,1,A191,A201,A91,0.036467,POSITIVE
A11,61,A30,A45,19953,A61,A71,1,A101,3,A121,0,A141,A151,1,A171,1,A191,A201,A91,-0.016886,NEGATIVE
A11,61,A30,A45,19953,A61,A71,1,A101,3,A121,1,A141,A151,1,A171,1,A191,A201,A91,0.041671,POSITIVE
A11,66,A30,A46,19944,A61,A71,1,A101,1,A121,0,A141,A151,1,A172,1,A191,A201,A91,-0.043438,NEGATIVE
A11,66,A30,A46,19944,A61,A71,1,A101,1,A121,1,A141,A151,1,A172,1,A191,A201,A91,0.009331,POSITIVE
A11,64,A30,A48,19948,A61,A71,1,A101,1,A121,0,A141,A151,1,A171,1,A191,A201,A91,-0.048767,NEGATIVE
A11,64,A30,A48,19948,A61,A71,1,A101,1,A121,1,A141,A151,1,A171,1,A191,A201,A91,0.004128,POSITIVE
A11,64,A30,A45,19948,A61,A71,1,A101,1,A121,0,A141,A151,1,A172,1,A191,A201,A91,-0.016481,NEGATIVE
A11,64,A30,A45,19948,A61,A71,1,A101,1,A121,1,A141,A151,1,A172,1,A191,A201,A91,0.036426,POSITIVE
A11,61,A30,A45,19948,A61,A71,1,A101,3,A121,0,A141,A151,1,A171,1,A191,A201,A91,-0.016998,NEGATIVE
A11,61,A30,A45,19948,A61,A71,1,A101,3,A121,1,A141,A151,1,A171,1,A191,A201,A91,0.041655,POSITIVE
A11,64,A30,A48,19943,A61,A71,1,A101,1,A121,0,A141,A151,1,A171,1,A191,A201,A91,-0.048814,NEGATIVE
A11,64,A30,A48,19943,A61,A71,1,A101,1,A121,1,A141,A151,1,A171,1,A191,A201,A91,0.004083,POSITIVE
A11,64,A30,A45,19943,A61,A71,1,A101,1,A121,0,A141,A151,1,A172,1,A191,A201,A91,-0.016562,NEGATIVE
A11,64,A30,A45,19943,A61,A71,1,A101,1,A121,1,A141,A151,1,A172,1,A191,A201,A91,0.036265,POSITIVE
A11,61,A30,A45,19943,A61,A71,1,A101,3,A121,0,A141,A151,1,A171,1,A191,A201,A91,-0.017146,NEGATIVE
A11,61,A30,A45,19943,A61,A71,1,A101,3,A121,1,A141,A151,1,A171,1,A191,A201,A91,0.041578,POSITIVE
A12,68,A31,A42,19957,A62,A72,2,A102,2,A122,0,A142,A152,2,A173,1,A192,A202,A92,-0.006723,NEGATIVE
A12,68,A31,A42,19957,A62,A72,2,A102,2,A122,1,A142,A152,2,A173,1,A192,A202,A92,0.046234,POSITIVE
A12,62,A31,A42,19956,A62,A72,2,A102,2,A122,0,A142,A152,2,A172,1,A191,A201,A91,-0.016925,NEGATIVE
A12,62,A31,A42,19956,A62,A72,2,A102,2,A122,1,A142,A152,2,A172,1,A191,A201,A91,0.041666,POSITIVE
A12,68,A31,A42,19947,A62,A72,2,A102,2,A122,0,A142,A152,2,A173,1,A192,A202,A92,-0.006693,NEGATIVE
A12,68,A31,A42,19947,A62,A72,2,A102,2,A122,1,A142,A152,2,A173,1,A192,A202,A92,0.046049,POSITIVE
