status,month,credit_history,purpose,credit_amount,savings,employment,investment_as_income_percentage,other_debtors,residence_since,property,age,installment_plans,housing,number_of_credits,skill_level,people_liable_for,telephone,foreign_worker,sex,output,decision
A13,76,A31,A49,19250,A62,A73,3,A103,3,A123,0,A143,A153,3,A174,1,A192,A201,A92,-0.060944,NEGATIVE
A13,76,A31,A49,19250,A62,A73,3,A103,3,A123,1,A143,A153,3,A174,1,A192,A201,A92,0.013973,POSITIVE
A12,72,A32,A49,19750,A63,A72,2,A103,2,A122,0,A142,A152,2,A174,1,A192,A202,A92,-0.010797,NEGATIVE
A12,72,A32,A49,19750,A63,A72,2,A103,2,A122,1,A142,A152,2,A174,1,A192,A202,A92,0.064081,POSITIVE
A12,68,A32,A48,19000,A63,A71,2,A103,2,A122,0,A142,A152,2,A173,1,A191,A202,A91,-0.066458,NEGATIVE
A12,68,A32,A48,19000,A63,A71,2,A103,2,A122,1,A142,A152,2,A173,1,A191,A202,A91,0.008384,POSITIVE
A12,74,A31,A49,19812,A63,A72,3,A103,3,A122,0,A142,A152,3,A174,1,A192,A202,A92,-0.046766,NEGATIVE
A12,74,A31,A49,19812,A63,A72,3,A103,3,A122,1,A142,A152,3,A174,1,A192,A202,A92,0.028203,POSITIVE
A12,72,A31,A49,19125,A63,A72,2,A103,2,A122,0,A142,A152,2,A174,1,A192,A202,A92,-0.043022,NEGATIVE
A12,72,A31,A49,19125,A63,A72,2,A103,2,A122,1,A142,A152,2,A174,1,A192,A202,A92,0.031925,POSITIVE
A13,76,A32,A49,19875,A63,A72,3,A103,3,A123,0,A143,A153,3,A174,1,A192,A201,A92,-0.045561,NEGATIVE
A13,76,A32,A49,19875,A63,A72,3,A103,3,A123,1,A143,A153,3,A174,1,A192,A201,A92,0.029325,POSITIVE
A12,74,A32,A49,19187,A63,A72,3,A103,3,A122,0,A142,A152,3,A174,1,A192,A201,A92,-0.034074,NEGATIVE
A12,74,A32,A49,19187,A63,A72,3,A103,3,A122,1,A142,A152,3,A174,1,A192,A201,A92,0.040780,POSITIVE
A13,78,A31,A49,19937,A63,A72,3,A103,3,A123,0,A143,A153,3,A174,1,A192,A201,A92,-0.065683,NEGATIVE
A13,78,A31,A49,19937,A63,A72,3,A103,3,A123,1,A143,A153,3,A174,1,A192,A201,A92,0.009369,POSITIVE
A13,76,A31,A49,19250,A63,A72,3,A103,3,A123,0,A143,A153,3,A174,1,A192,A201,A92,-0.061927,NEGATIVE
A13,76,A31,A49,19250,A63,A72,3,A103,3,A123,1,A143,A153,3,A174,1,A192,A201,A92,0.012884,POSITIVE
A12,74,A32,A49,19812,A62,A72,3,A103,3,A122,0,A142,A152,3,A174,1,A192,A202,A92,-0.056002,NEGATIVE
A12,74,A32,A49,19812,A62,A72,3,A103,3,A122,1,A142,A152,3,A174,1,A192,A202,A92,0.018795,POSITIVE
A12,72,A32,A49,19125,A62,A72,2,A103,2,A122,0,A142,A152,2,A174,1,A192,A202,A92,-0.053026,NEGATIVE
A12,72,A32,A49,19125,A62,A72,2,A103,2,A122,1,A142,A152,2,A174,1,A192,A202,A92,0.021827,POSITIVE
A13,78,A31,A49,19875,A62,A72,3,A103,3,A123,0,A143,A153,3,A174,1,A192,A202,A92,-0.058666,NEGATIVE
A13,78,A31,A49,19875,A62,A72,3,A103,3,A123,1,A143,A153,3,A174,1,A192,A202,A92,0.016159,POSITIVE
A13,69,A31,A49,19937,A62,A72,3,A103,3,A123,0,A143,A153,3,A174,1,A192,A202,A92,-0.064699,NEGATIVE
A13,69,A31,A49,19937,A62,A72,3,A103,3,A123,1,A143,A153,3,A174,1,A192,A202,A92,0.010112,POSITIVE
A12,77,A31,A49,19187,A62,A72,3,A103,3,A122,0,A142,A152,3,A174,1,A192,A202,A92,-0.055765,NEGATIVE
A12,77,A31,A49,19187,A62,A72,3,A103,3,A122,1,A142,A152,3,A174,1,A192,A202,A92,0.019146,POSITIVE
A13,68,A31,A49,19250,A62,A72,3,A103,3,A123,0,A143,A153,3,A174,1,A192,A202,A92,-0.061675,NEGATIVE
A13,68,A31,A49,19250,A62,A72,3,A103,3,A123,1,A143,A153,3,A174,1,A192,A202,A92,0.013159,POSITIVE
A13,78,A32,A49,19937,A62,A72,3,A103,3,A123,0,A143,A153,3,A174,1,A192,A201,A92,-0.073529,NEGATIVE
A13,78,A32,A49,19937,A62,A72,3,A103,3,A123,1,A143,A153,3,A174,1,A192,A201,A92,0.001510,POSITIVE
A13,76,A32,A49,19250,A62,A72,3,A103,3,A123,0,A143,A153,3,A174,1,A192,A201,A92,-0.070583,NEGATIVE
A13,76,A32,A49,19250,A62,A72,3,A103,3,A123,1,A143,A153,3,A174,1,A192,A201,A92,0.004316,POSITIVE
A13,79,A31,A49,19937,A62,A72,1,A103,3,A123,0,A143,A153,3,A174,1,A192,A201,A92,-0.066069,NEGATIVE
A13,79,A31,A49,19937,A62,A72,1,A103,3,A123,1,A143,A153,3,A174,1,A192,A201,A92,0.008674,POSITIVE
A13,79,A31,A49,19312,A62,A72,3,A103,3,A123,0,A143,A153,3,A174,1,A192,A201,A92,-0.073759,NEGATIVE
A13,79,A31,A49,19312,A62,A72,3,A103,3,A123,1,A143,A153,3,A174,1,A192,A201,A92,0.001112,POSITIVE
A13,69,A31,A49,19312,A62,A72,1,A103,3,A123,0,A143,A153,3,A174,1,A192,A201,A92,-0.069254,NEGATIVE
A13,69,A31,A49,19312,A62,A72,1,A103,3,A123,1,A143,A153,3,A174,1,A192,A201,A92,0.005805,POSITIVE
A12,72,A32,A49,19750,A63,A73,2,A102,2,A122,0,A142,A152,2,A174,1,A192,A202,A92,-0.014066,NEGATIVE
A12,72,A32,A49,19750,A63,A73,2,A102,2,A122,1,A142,A152,2,A174,1,A192,A202,A92,0.060882,POSITIVE
A12,68,A32,A48,19000,A63,A73,2,A101,2,A122,0,A142,A152,2,A173,1,A191,A202,A91,-0.070141,NEGATIVE
A12,68,A32,A48,19000,A63,A73,2,A101,2,A122,1,A142,A152,2,A173,1,A191,A202,A91,0.004748,POSITIVE
A12,74,A31,A49,19812,A63,A73,3,A102,3,A122,0,A142,A152,3,A174,1,A192,A202,A92,-0.049665,NEGATIVE
A12,74,A31,A49,19812,A63,A73,3,A102,3,A122,1,A142,A152,3,A174,1,A192,A202,A92,0.025190,POSITIVE
A12,72,A31,A49,19125,A63,A73,2,A102,2,A122,0,A142,A152,2,A174,1,A192,A202,A92,-0.046102,NEGATIVE
A12,72,A31,A49,19125,A63,A73,2,A102,2,A122,1,A142,A152,2,A174,1,A192,A202,A92,0.028748,POSITIVE
A13,76,A32,A49,19875,A63,A73,3,A102,3,A123,0,A143,A153,3,A174,1,A192,A201,A92,-0.048244,NEGATIVE
A13,76,A32,A49,19875,A63,A73,3,A102,3,A123,1,A143,A153,3,A174,1,A192,A201,A92,0.026608,POSITIVE
A12,74,A32,A49,19187,A63,A73,3,A102,3,A122,0,A142,A152,3,A174,1,A192,A201,A92,-0.037217,NEGATIVE
A12,74,A32,A49,19187,A63,A73,3,A102,3,A122,1,A142,A152,3,A174,1,A192,A201,A92,0.037845,POSITIVE
A13,78,A31,A49,19937,A63,A73,3,A102,3,A123,0,A143,A153,3,A174,1,A192,A201,A92,-0.068063,NEGATIVE
A13,78,A31,A49,19937,A63,A73,3,A102,3,A123,1,A143,A153,3,A174,1,A192,A201,A92,0.006863,POSITIVE
A13,76,A31,A49,19250,A63,A73,3,A102,3,A123,0,A143,A153,3,A174,1,A192,A201,A92,-0.064812,NEGATIVE
A13,76,A31,A49,19250,A63,A73,3,A102,3,A123,1,A143,A153,3,A174,1,A192,A201,A92,0.010113,POSITIVE
A12,74,A32,A49,19812,A62,A73,3,A102,3,A122,0,A142,A152,3,A174,1,A192,A202,A92,-0.058935,NEGATIVE
A12,74,A32,A49,19812,A62,A73,3,A102,3,A122,1,A142,A152,3,A174,1,A192,A202,A92,0.015895,POSITIVE
A12,72,A32,A49,19125,A62,A73,2,A102,2,A122,0,A142,A152,2,A174,1,A192,A202,A92,-0.056289,NEGATIVE
A12,72,A32,A49,19125,A62,A73,2,A102,2,A122,1,A142,A152,2,A174,1,A192,A202,A92,0.018615,POSITIVE
A13,78,A31,A49,19875,A62,A73,3,A102,3,A123,0,A143,A153,3,A174,1,A192,A202,A92,-0.061443,NEGATIVE
A13,78,A31,A49,19875,A62,A73,3,A102,3,A123,1,A143,A153,3,A174,1,A192,A202,A92,0.013346,POSITIVE
A13,69,A31,A49,19937,A62,A73,3,A102,3,A123,0,A143,A153,3,A174,1,A192,A202,A92,-0.067361,NEGATIVE
A13,69,A31,A49,19937,A62,A73,3,A102,3,A123,1,A143,A153,3,A174,1,A192,A202,A92,0.007537,POSITIVE
A12,77,A31,A49,19187,A62,A73,3,A102,3,A122,0,A142,A152,3,A174,1,A192,A202,A92,-0.058725,NEGATIVE
A12,77,A31,A49,19187,A62,A73,3,A102,3,A122,1,A142,A152,3,A174,1,A192,A202,A92,0.016233,POSITIVE
A13,68,A31,A49,19250,A62,A73,3,A102,3,A123,0,A143,A153,3,A174,1,A192,A202,A92,-0.064489,NEGATIVE
A13,68,A31,A49,19250,A62,A73,3,A102,3,A123,1,A143,A153,3,A174,1,A192,A202,A92,0.010460,POSITIVE
A13,79,A32,A49,19937,A62,A73,3,A102,3,A123,0,A143,A153,3,A174,1,A192,A201,A92,-0.067759,NEGATIVE
A13,79,A32,A49,19937,A62,A73,3,A102,3,A123,1,A143,A153,3,A174,1,A192,A201,A92,0.007135,POSITIVE
A13,76,A32,A49,19250,A62,A73,3,A102,3,A123,0,A143,A153,3,A174,1,A192,A201,A92,-0.073296,NEGATIVE
A13,76,A32,A49,19250,A62,A73,3,A102,3,A123,1,A143,A153,3,A174,1,A192,A201,A92,0.001584,POSITIVE
A13,79,A31,A49,19312,A62,A73,3,A102,3,A123,0,A143,A153,3,A174,1,A192,A201,A92,-0.062212,NEGATIVE
A13,79,A31,A49,19312,A62,A73,3,A102,3,A123,1,A143,A153,3,A174,1,A192,A201,A92,0.012655,POSITIVE
A12,74,A32,A49,19812,A63,A72,3,A102,3,A122,0,A142,A152,3,A174,1,A192,A202,A92,-0.060062,NEGATIVE
A12,74,A32,A49,19812,A63,A72,3,A102,3,A122,1,A142,A152,3,A174,1,A192,A202,A92,0.014769,POSITIVE
A12,72,A32,A49,19125,A63,A72,2,A102,2,A122,0,A142,A152,2,A174,1,A192,A202,A92,-0.057583,NEGATIVE
A12,72,A32,A49,19125,A63,A72,2,A102,2,A122,1,A142,A152,2,A174,1,A192,A202,A92,0.017380,POSITIVE
A13,78,A31,A49,19875,A63,A72,3,A102,3,A123,0,A143,A153,3,A174,1,A192,A202,A92,-0.062549,NEGATIVE
A13,78,A31,A49,19875,A63,A72,3,A102,3,A123,1,A143,A153,3,A174,1,A192,A202,A92,0.012270,POSITIVE
A13,69,A31,A49,19937,A63,A72,3,A102,3,A123,0,A143,A153,3,A174,1,A192,A202,A92,-0.068222,NEGATIVE
A13,69,A31,A49,19937,A63,A72,3,A102,3,A123,1,A143,A153,3,A174,1,A192,A202,A92,0.006580,POSITIVE
A13,76,A31,A49,19250,A63,A72,3,A102,3,A123,0,A143,A153,3,A174,1,A192,A202,A92,-0.000248,NEGATIVE
A13,76,A31,A49,19250,A63,A72,3,A102,3,A123,1,A143,A153,3,A174,1,A192,A202,A92,0.074622,POSITIVE
A13,79,A32,A49,19937,A63,A72,3,A102,3,A123,0,A143,A153,3,A174,1,A192,A201,A92,-0.068765,NEGATIVE
A13,79,A32,A49,19937,A63,A72,3,A102,3,A123,1,A143,A153,3,A174,1,A192,A201,A92,0.006043,POSITIVE
A13,76,A32,A49,19250,A63,A72,3,A102,3,A123,0,A143,A153,3,A174,1,A192,A201,A92,-0.074285,NEGATIVE
A13,76,A32,A49,19250,A63,A72,3,A102,3,A123,1,A143,A153,3,A174,1,A192,A201,A92,0.000461,POSITIVE
A13,79,A31,A49,19312,A63,A72,3,A102,3,A123,0,A143,A153,3,A174,1,A192,A201,A92,-0.063198,NEGATIVE
A13,79,A31,A49,19312,A63,A72,3,A102,3,A123,1,A143,A153,3,A174,1,A192,A201,A92,0.011639,POSITIVE
A13,78,A32,A49,19937,A62,A72,3,A102,3,A123,0,A143,A153,3,A174,1,A192,A202,A92,-0.002660,NEGATIVE
A13,78,A32,A49,19937,A62,A72,3,A102,3,A123,1,A143,A153,3,A174,1,A192,A202,A92,0.072149,POSITIVE
A13,76,A32,A49,19250,A62,A72,3,A102,3,A123,0,A143,A153,3,A174,1,A192,A202,A92,-0.008762,NEGATIVE
A13,76,A32,A49,19250,A62,A72,3,A102,3,A123,1,A143,A153,3,A174,1,A192,A202,A92,0.066250,POSITIVE
A13,79,A31,A49,19937,A62,A72,3,A102,3,A123,0,A143,A153,3,A174,1,A192,A202,A92,-0.067640,NEGATIVE
A13,79,A31,A49,19937,A62,A72,3,A102,3,A123,1,A143,A153,3,A174,1,A192,A202,A92,0.007161,POSITIVE
A13,78,A31,A49,19312,A62,A72,3,A102,3,A123,0,A143,A153,3,A174,1,A192,A202,A92,-0.011139,NEGATIVE
A13,78,A31,A49,19312,A62,A72,3,A102,3,A123,1,A143,A153,3,A174,1,A192,A202,A92,0.063769,POSITIVE
A13,79,A32,A49,19312,A62,A72,3,A102,3,A123,0,A143,A153,3,A174,1,A192,A201,A92,-0.071118,NEGATIVE
A13,79,A32,A49,19312,A62,A72,3,A102,3,A123,1,A143,A153,3,A174,1,A192,A201,A92,0.003817,POSITIVE
A12,70,A32,A46,19688,A63,A73,2,A103,2,A122,0,A142,A152,2,A174,1,A192,A202,A92,-0.063455,NEGATIVE
A12,70,A32,A46,19688,A63,A73,2,A103,2,A122,1,A142,A152,2,A174,1,A192,A202,A92,0.011508,POSITIVE
A12,68,A32,A46,19000,A63,A73,2,A103,2,A122,0,A142,A152,2,A173,1,A191,A202,A91,-0.047767,NEGATIVE
A12,68,A32,A46,19000,A63,A73,2,A103,2,A122,1,A142,A152,2,A173,1,A191,A202,A91,0.027099,POSITIVE
A12,74,A31,A46,19812,A63,A73,3,A103,3,A122,0,A142,A152,3,A174,1,A192,A202,A92,-0.040200,NEGATIVE
A12,74,A31,A46,19812,A63,A73,3,A103,3,A122,1,A142,A152,3,A174,1,A192,A202,A92,0.034637,POSITIVE
A12,72,A31,A46,19125,A63,A73,2,A103,2,A122,0,A142,A152,2,A174,1,A192,A202,A92,-0.032454,NEGATIVE
A12,72,A31,A46,19125,A63,A73,2,A103,2,A122,1,A142,A152,2,A174,1,A192,A202,A92,0.042393,POSITIVE
A13,76,A32,A47,19875,A63,A73,3,A103,3,A123,0,A143,A153,3,A174,1,A192,A201,A92,-0.043122,NEGATIVE
A13,76,A32,A47,19875,A63,A73,3,A103,3,A123,1,A143,A153,3,A174,1,A192,A201,A92,0.031722,POSITIVE
A12,74,A32,A46,19187,A63,A73,3,A103,3,A122,0,A142,A152,3,A174,1,A192,A201,A92,-0.027658,NEGATIVE
A12,74,A32,A46,19187,A63,A73,3,A103,3,A122,1,A142,A152,3,A174,1,A192,A201,A92,0.047266,POSITIVE
A13,78,A31,A47,19937,A63,A73,3,A103,3,A123,0,A143,A153,3,A174,1,A192,A201,A92,-0.067232,NEGATIVE
A13,78,A31,A47,19937,A63,A73,3,A103,3,A123,1,A143,A153,3,A174,1,A192,A201,A92,0.007619,POSITIVE
A13,76,A31,A47,19250,A63,A73,3,A103,3,A123,0,A143,A153,3,A174,1,A192,A201,A92,-0.059553,NEGATIVE
A13,76,A31,A47,19250,A63,A73,3,A103,3,A123,1,A143,A153,3,A174,1,A192,A201,A92,0.015237,POSITIVE
A12,74,A32,A46,19812,A62,A73,3,A103,3,A122,0,A142,A152,3,A174,1,A192,A202,A92,-0.049574,NEGATIVE
A12,74,A32,A46,19812,A62,A73,3,A103,3,A122,1,A142,A152,3,A174,1,A192,A202,A92,0.025357,POSITIVE
A12,72,A32,A46,19125,A62,A73,2,A103,2,A122,0,A142,A152,2,A174,1,A192,A202,A92,-0.042536,NEGATIVE
A12,72,A32,A46,19125,A62,A73,2,A103,2,A122,1,A142,A152,2,A174,1,A192,A202,A92,0.032364,POSITIVE
A13,76,A31,A47,19875,A62,A73,3,A103,3,A123,0,A143,A153,3,A174,1,A192,A202,A92,-0.072671,NEGATIVE
A13,76,A31,A47,19875,A62,A73,3,A103,3,A123,1,A143,A153,3,A174,1,A192,A202,A92,0.002253,POSITIVE
A12,74,A31,A46,19187,A62,A73,3,A103,3,A122,0,A142,A152,3,A174,1,A192,A202,A92,-0.073768,NEGATIVE
A12,74,A31,A46,19187,A62,A73,3,A103,3,A122,1,A142,A152,3,A174,1,A192,A202,A92,0.001037,POSITIVE
A13,79,A32,A47,19937,A62,A73,3,A103,3,A123,0,A143,A153,3,A174,1,A192,A201,A92,-0.066989,NEGATIVE
A13,79,A32,A47,19937,A62,A73,3,A103,3,A123,1,A143,A153,3,A174,1,A192,A201,A92,0.007923,POSITIVE
A13,76,A32,A47,19250,A62,A73,3,A103,3,A123,0,A143,A153,3,A174,1,A192,A201,A92,-0.068206,NEGATIVE
A13,76,A32,A47,19250,A62,A73,3,A103,3,A123,1,A143,A153,3,A174,1,A192,A201,A92,0.006725,POSITIVE
A13,79,A31,A47,19312,A62,A73,3,A103,3,A123,0,A143,A153,3,A174,1,A192,A201,A92,-0.061394,NEGATIVE
A13,79,A31,A47,19312,A62,A73,3,A103,3,A123,1,A143,A153,3,A174,1,A192,A201,A92,0.013408,POSITIVE
A12,74,A32,A46,19812,A63,A72,3,A103,3,A122,0,A142,A152,3,A174,1,A192,A202,A92,-0.050667,NEGATIVE
A12,74,A32,A46,19812,A63,A72,3,A103,3,A122,1,A142,A152,3,A174,1,A192,A202,A92,0.024168,POSITIVE
A12,72,A32,A46,19125,A63,A72,2,A103,2,A122,0,A142,A152,2,A174,1,A192,A202,A92,-0.043792,NEGATIVE
A12,72,A32,A46,19125,A63,A72,2,A103,2,A122,1,A142,A152,2,A174,1,A192,A202,A92,0.031087,POSITIVE
A13,76,A31,A47,19875,A63,A72,3,A103,3,A123,0,A143,A153,3,A174,1,A192,A202,A92,-0.073657,NEGATIVE
A13,76,A31,A47,19875,A63,A72,3,A103,3,A123,1,A143,A153,3,A174,1,A192,A202,A92,0.001197,POSITIVE
A12,77,A31,A46,19187,A63,A72,3,A103,3,A122,0,A142,A152,3,A174,1,A192,A202,A92,-0.050438,NEGATIVE
A12,77,A31,A46,19187,A63,A72,3,A103,3,A122,1,A142,A152,3,A174,1,A192,A202,A92,0.024363,POSITIVE
A13,68,A31,A47,19250,A63,A72,3,A103,3,A123,0,A143,A153,3,A174,1,A192,A202,A92,-0.060469,NEGATIVE
A13,68,A31,A47,19250,A63,A72,3,A103,3,A123,1,A143,A153,3,A174,1,A192,A202,A92,0.014471,POSITIVE
A13,79,A32,A47,19937,A63,A72,3,A103,3,A123,0,A143,A153,3,A174,1,A192,A201,A92,-0.067980,NEGATIVE
A13,79,A32,A47,19937,A63,A72,3,A103,3,A123,1,A143,A153,3,A174,1,A192,A201,A92,0.007028,POSITIVE
A13,76,A32,A47,19250,A63,A72,3,A103,3,A123,0,A143,A153,3,A174,1,A192,A201,A92,-0.069359,NEGATIVE
A13,76,A32,A47,19250,A63,A72,3,A103,3,A123,1,A143,A153,3,A174,1,A192,A201,A92,0.005628,POSITIVE
A13,79,A31,A47,19312,A63,A72,3,A103,3,A123,0,A143,A153,3,A174,1,A192,A201,A92,-0.062478,NEGATIVE
A13,79,A31,A47,19312,A63,A72,3,A103,3,A123,1,A143,A153,3,A174,1,A192,A201,A92,0.012376,POSITIVE
A13,78,A32,A47,19937,A62,A72,3,A103,3,A123,0,A143,A153,3,A174,1,A192,A202,A92,-0.001785,NEGATIVE
A13,78,A32,A47,19937,A62,A72,3,A103,3,A123,1,A143,A153,3,A174,1,A192,A202,A92,0.073062,POSITIVE
A13,76,A32,A47,19250,A62,A72,3,A103,3,A123,0,A143,A153,3,A174,1,A192,A202,A92,-0.003602,NEGATIVE
A13,76,A32,A47,19250,A62,A72,3,A103,3,A123,1,A143,A153,3,A174,1,A192,A202,A92,0.071365,POSITIVE
A13,79,A31,A47,19937,A62,A72,3,A103,3,A123,0,A143,A153,3,A174,1,A192,A202,A92,-0.066865,NEGATIVE
A13,79,A31,A47,19937,A62,A72,3,A103,3,A123,1,A143,A153,3,A174,1,A192,A202,A92,0.007994,POSITIVE
A13,78,A31,A47,19312,A62,A72,3,A103,3,A123,0,A143,A153,3,A174,1,A192,A202,A92,-0.010367,NEGATIVE
A13,78,A31,A47,19312,A62,A72,3,A103,3,A123,1,A143,A153,3,A174,1,A192,A202,A92,0.064560,POSITIVE
A13,79,A32,A47,19312,A62,A72,3,A103,3,A123,0,A143,A153,3,A174,1,A192,A201,A92,-0.070299,NEGATIVE
A13,79,A32,A47,19312,A62,A72,3,A103,3,A123,1,A143,A153,3,A174,1,A192,A201,A92,0.004531,POSITIVE
A12,74,A32,A46,19812,A63,A73,3,A102,3,A122,0,A142,A152,3,A174,1,A192,A202,A92,-0.053707,NEGATIVE
A12,74,A32,A46,19812,A63,A73,3,A102,3,A122,1,A142,A152,3,A174,1,A192,A202,A92,0.021228,POSITIVE
A12,72,A32,A46,19125,A63,A73,2,A102,2,A122,0,A142,A152,2,A174,1,A192,A202,A92,-0.047000,NEGATIVE
A12,72,A32,A46,19125,A63,A73,2,A102,2,A122,1,A142,A152,2,A174,1,A192,A202,A92,0.027968,POSITIVE
A13,78,A31,A47,19875,A63,A73,3,A102,3,A123,0,A143,A153,3,A174,1,A192,A202,A92,-0.060109,NEGATIVE
A13,78,A31,A47,19875,A63,A73,3,A102,3,A123,1,A143,A153,3,A174,1,A192,A202,A92,0.014696,POSITIVE
A13,69,A31,A47,19937,A63,A73,3,A102,3,A123,0,A143,A153,3,A174,1,A192,A202,A92,-0.069932,NEGATIVE
A13,69,A31,A47,19937,A63,A73,3,A102,3,A123,1,A143,A153,3,A174,1,A192,A202,A92,0.004912,POSITIVE
A12,77,A31,A46,19187,A63,A73,3,A102,3,A122,0,A142,A152,3,A174,1,A192,A202,A92,-0.053349,NEGATIVE
A12,77,A31,A46,19187,A63,A73,3,A102,3,A122,1,A142,A152,3,A174,1,A192,A202,A92,0.021504,POSITIVE
A13,68,A31,A47,19250,A63,A73,3,A102,3,A123,0,A143,A153,3,A174,1,A192,A202,A92,-0.063162,NEGATIVE
A13,68,A31,A47,19250,A63,A73,3,A102,3,A123,1,A143,A153,3,A174,1,A192,A202,A92,0.011617,POSITIVE
A13,79,A32,A47,19937,A63,A73,3,A102,3,A123,0,A143,A153,3,A174,1,A192,A201,A92,-0.070537,NEGATIVE
A13,79,A32,A47,19937,A63,A73,3,A102,3,A123,1,A143,A153,3,A174,1,A192,A201,A92,0.004446,POSITIVE
A13,76,A32,A47,19250,A63,A73,3,A102,3,A123,0,A143,A153,3,A174,1,A192,A201,A92,-0.072050,NEGATIVE
A13,76,A32,A47,19250,A63,A73,3,A102,3,A123,1,A143,A153,3,A174,1,A192,A201,A92,0.002840,POSITIVE
A13,79,A31,A47,19312,A63,A73,3,A102,3,A123,0,A143,A153,3,A174,1,A192,A201,A92,-0.065015,NEGATIVE
A13,79,A31,A47,19312,A63,A73,3,A102,3,A123,1,A143,A153,3,A174,1,A192,A201,A92,0.009809,POSITIVE
A13,78,A32,A47,19937,A62,A73,3,A102,3,A123,0,A143,A153,3,A174,1,A192,A202,A92,-0.004268,NEGATIVE
A13,78,A32,A47,19937,A62,A73,3,A102,3,A123,1,A143,A153,3,A174,1,A192,A202,A92,0.070624,POSITIVE
