status,month,credit_history,purpose,credit_amount,savings,employment,investment_as_income_percentage,other_debtors,residence_since,property,age,installment_plans,housing,number_of_credits,skill_level,people_liable_for,telephone,foreign_worker,sex,output,decision
A13,76,A32,A48,17501,A61,A73,1,A103,1,A123,0,A141,A153,1,A171,1,A191,A202,A91,-0.047504,NEGATIVE
A13,76,A32,A48,17501,A61,A73,1,A103,1,A123,1,A141,A153,1,A171,1,A191,A202,A91,0.148253,POSITIVE
A13,71,A32,A45,17501,A61,A73,1,A103,1,A123,0,A141,A153,1,A171,1,A191,A202,A91,-0.112806,NEGATIVE
A13,71,A32,A45,17501,A61,A73,1,A103,1,A123,1,A141,A153,1,A171,1,A191,A202,A91,0.083070,POSITIVE
A13,71,A32,A45,17501,A61,A73,1,A103,1,A121,0,A141,A153,3,A171,1,A191,A202,A91,-0.000700,NEGATIVE
A13,71,A32,A45,17501,A61,A73,1,A103,1,A121,1,A141,A153,3,A171,1,A191,A202,A91,0.195236,POSITIVE
A13,71,A32,A45,15001,A61,A73,3,A103,1,A123,0,A141,A151,3,A171,1,A191,A202,A91,-0.121899,NEGATIVE
A13,71,A32,A45,15001,A61,A73,3,A103,1,A123,1,A141,A151,3,A171,1,A191,A202,A91,0.074041,POSITIVE
A13,76,A32,A48,15001,A61,A73,3,A103,1,A123,0,A141,A153,1,A171,1,A191,A202,A91,-0.089728,NEGATIVE
A13,76,A32,A48,15001,A61,A73,3,A103,1,A123,1,A141,A153,1,A171,1,A191,A202,A91,0.106331,POSITIVE
A13,71,A32,A45,15001,A61,A73,3,A103,1,A123,0,A141,A153,1,A171,1,A191,A202,A91,-0.154671,NEGATIVE
A13,71,A32,A45,15001,A61,A73,3,A103,1,A123,1,A141,A153,1,A171,1,A191,A202,A91,0.041025,POSITIVE
A13,76,A32,A45,15001,A61,A73,3,A103,1,A123,0,A141,A151,1,A171,1,A191,A202,A91,-0.040166,NEGATIVE
A13,76,A32,A45,15001,A61,A73,3,A103,1,A123,1,A141,A151,1,A171,1,A191,A202,A91,0.155652,POSITIVE
A13,71,A32,A45,15001,A61,A73,3,A103,1,A121,0,A141,A153,3,A171,1,A191,A202,A91,-0.042623,NEGATIVE
A13,71,A32,A45,15001,A61,A73,3,A103,1,A121,1,A141,A153,3,A171,1,A191,A202,A91,0.153310,POSITIVE
A13,76,A32,A48,15001,A61,A73,1,A103,1,A123,0,A141,A153,3,A171,1,A191,A202,A91,-0.063043,NEGATIVE
A13,76,A32,A48,15001,A61,A73,1,A103,1,A123,1,A141,A153,3,A171,1,A191,A202,A91,0.132955,POSITIVE
A13,71,A32,A45,15001,A61,A73,1,A103,1,A123,0,A141,A153,3,A171,1,A191,A202,A91,-0.128226,NEGATIVE
A13,71,A32,A45,15001,A61,A73,1,A103,1,A123,1,A141,A153,3,A171,1,A191,A202,A91,0.067714,POSITIVE
A13,76,A32,A45,15001,A61,A73,1,A103,1,A123,0,A141,A151,3,A171,1,A191,A202,A91,-0.013722,NEGATIVE
A13,76,A32,A45,15001,A61,A73,1,A103,1,A123,1,A141,A151,3,A171,1,A191,A202,A91,0.182100,POSITIVE
A13,76,A32,A45,15001,A61,A73,1,A103,1,A123,0,A141,A153,1,A171,1,A191,A202,A91,-0.046490,NEGATIVE
A13,76,A32,A45,15001,A61,A73,1,A103,1,A123,1,A141,A153,1,A171,1,A191,A202,A91,0.149145,POSITIVE
A13,74,A32,A49,19750,A63,A73,3,A102,3,A123,0,A142,A153,3,A174,1,A192,A202,A92,-0.185978,NEGATIVE
A13,74,A32,A49,19750,A63,A73,3,A102,3,A123,1,A142,A153,3,A174,1,A192,A202,A92,0.009596,POSITIVE
A13,79,A32,A49,19750,A63,A73,3,A102,3,A123,0,A142,A152,3,A174,1,A192,A202,A92,-0.186301,NEGATIVE
A13,79,A32,A49,19750,A63,A73,3,A102,3,A123,1,A142,A152,3,A174,1,A192,A202,A92,0.009456,POSITIVE
A13,74,A32,A47,19750,A63,A73,3,A102,3,A123,0,A142,A152,3,A174,1,A192,A202,A92,-0.186665,NEGATIVE
A13,74,A32,A47,19750,A63,A73,3,A102,3,A123,1,A142,A152,3,A174,1,A192,A202,A92,0.008970,POSITIVE
A13,77,A32,A48,19250,A62,A73,3,A102,3,A123,0,A142,A152,1,A173,1,A192,A202,A92,-0.191316,NEGATIVE
A13,77,A32,A48,19250,A62,A73,3,A102,3,A123,1,A142,A152,1,A173,1,A192,A202,A92,0.004380,POSITIVE
A13,71,A32,A45,17501,A61,A73,3,A101,1,A121,0,A141,A151,1,A171,1,A191,A202,A91,-0.167510,NEGATIVE
A13,71,A32,A45,17501,A61,A73,3,A101,1,A121,1,A141,A151,1,A171,1,A191,A202,A91,0.028433,POSITIVE
A13,73,A32,A46,18250,A62,A73,1,A101,1,A123,0,A141,A152,1,A172,1,A191,A202,A91,-0.189450,NEGATIVE
A13,73,A32,A46,18250,A62,A73,1,A101,1,A123,1,A141,A152,1,A172,1,A191,A202,A91,0.006490,POSITIVE
A13,71,A32,A45,17501,A61,A73,1,A101,1,A121,0,A141,A151,3,A171,1,A191,A202,A91,-0.140940,NEGATIVE
A13,71,A32,A45,17501,A61,A73,1,A101,1,A121,1,A141,A151,3,A171,1,A191,A202,A91,0.054935,POSITIVE
A13,76,A32,A48,17501,A61,A73,1,A101,1,A121,0,A141,A153,1,A171,1,A191,A202,A91,-0.108712,NEGATIVE
A13,76,A32,A48,17501,A61,A73,1,A101,1,A121,1,A141,A153,1,A171,1,A191,A202,A91,0.087286,POSITIVE
A13,71,A32,A45,17501,A61,A73,1,A101,1,A121,0,A141,A153,1,A171,1,A191,A202,A91,-0.173655,NEGATIVE
A13,71,A32,A45,17501,A61,A73,1,A101,1,A121,1,A141,A153,1,A171,1,A191,A202,A91,0.021980,POSITIVE
A13,76,A32,A45,17501,A61,A73,1,A101,1,A121,0,A141,A151,1,A171,1,A191,A202,A91,-0.059455,NEGATIVE
A13,76,A32,A45,17501,A61,A73,1,A101,1,A121,1,A141,A151,1,A171,1,A191,A202,A91,0.136366,POSITIVE
A13,75,A32,A47,16250,A62,A73,3,A102,2,A123,0,A142,A152,2,A173,1,A192,A202,A92,-0.188567,NEGATIVE
A13,75,A32,A47,16250,A62,A73,3,A102,2,A123,1,A142,A152,2,A173,1,A192,A202,A92,0.007068,POSITIVE
A13,71,A32,A45,15001,A61,A73,3,A101,1,A121,0,A141,A151,3,A171,1,A191,A202,A91,-0.182744,NEGATIVE
A13,71,A32,A45,15001,A61,A73,3,A101,1,A121,1,A141,A151,3,A171,1,A191,A202,A91,0.013253,POSITIVE
A13,71,A32,A48,15001,A61,A73,3,A101,1,A121,0,A141,A153,1,A171,1,A191,A202,A91,-0.029660,NEGATIVE
A13,71,A32,A48,15001,A61,A73,3,A101,1,A121,1,A141,A153,1,A171,1,A191,A202,A91,0.165914,POSITIVE
A13,71,A32,A45,15250,A61,A73,3,A101,1,A121,0,A141,A153,1,A171,1,A191,A202,A91,-0.178828,NEGATIVE
A13,71,A32,A45,15250,A61,A73,3,A101,1,A121,1,A141,A153,1,A171,1,A191,A202,A91,0.017230,POSITIVE
A13,76,A32,A45,15001,A61,A73,3,A101,1,A121,0,A141,A151,1,A171,1,A191,A202,A91,-0.101554,NEGATIVE
A13,76,A32,A45,15001,A61,A73,3,A101,1,A121,1,A141,A151,1,A171,1,A191,A202,A91,0.094627,POSITIVE
A13,71,A32,A45,15001,A61,A73,1,A101,1,A123,0,A141,A151,1,A171,1,A191,A202,A91,-0.065882,NEGATIVE
A13,71,A32,A45,15001,A61,A73,1,A101,1,A123,1,A141,A151,1,A171,1,A191,A202,A91,0.129936,POSITIVE
A13,71,A32,A48,15001,A61,A73,1,A101,1,A121,0,A141,A153,3,A171,1,A191,A202,A91,-0.003097,NEGATIVE
A13,71,A32,A48,15001,A61,A73,1,A101,1,A121,1,A141,A153,3,A171,1,A191,A202,A91,0.192660,POSITIVE
A13,71,A32,A45,15001,A61,A73,1,A101,1,A121,0,A141,A153,3,A171,1,A191,A202,A91,-0.189251,NEGATIVE
A13,71,A32,A45,15001,A61,A73,1,A101,1,A121,1,A141,A153,3,A171,1,A191,A202,A91,0.006685,POSITIVE
A13,76,A32,A45,15001,A61,A73,1,A101,1,A121,0,A141,A151,3,A171,1,A191,A202,A91,-0.074869,NEGATIVE
A13,76,A32,A45,15001,A61,A73,1,A101,1,A121,1,A141,A151,3,A171,1,A191,A202,A91,0.121373,POSITIVE
A13,76,A32,A45,15001,A61,A73,1,A101,1,A121,0,A141,A153,1,A171,1,A191,A202,A91,-0.107759,NEGATIVE
A13,76,A32,A45,15001,A61,A73,1,A101,1,A121,1,A141,A153,1,A171,1,A191,A202,A91,0.088116,POSITIVE
A13,66,A32,A45,17501,A61,A73,3,A103,1,A123,0,A143,A153,3,A171,1,A191,A202,A91,-0.004037,NEGATIVE
A13,66,A32,A45,17501,A61,A73,3,A103,1,A123,1,A143,A153,3,A171,1,A191,A202,A91,0.191659,POSITIVE
A13,61,A32,A45,17501,A61,A73,3,A101,1,A123,0,A143,A151,3,A171,1,A191,A202,A91,-0.023672,NEGATIVE
A13,61,A32,A45,17501,A61,A73,3,A101,1,A123,1,A143,A151,3,A171,1,A191,A202,A91,0.172085,POSITIVE
A13,61,A32,A45,17501,A61,A73,3,A101,1,A123,0,A143,A153,1,A171,1,A191,A202,A91,-0.056624,NEGATIVE
A13,61,A32,A45,17501,A61,A73,3,A101,1,A123,1,A143,A153,1,A171,1,A191,A202,A91,0.139316,POSITIVE
A13,66,A32,A45,17501,A61,A73,3,A101,1,A121,0,A143,A153,3,A171,1,A191,A202,A91,-0.065310,NEGATIVE
A13,66,A32,A45,17501,A61,A73,3,A101,1,A121,1,A143,A153,3,A171,1,A191,A202,A91,0.130508,POSITIVE
A13,61,A32,A45,17501,A61,A73,1,A101,1,A123,0,A143,A153,3,A171,1,A191,A202,A91,-0.030180,NEGATIVE
A13,61,A32,A45,17501,A61,A73,1,A101,1,A123,1,A143,A153,3,A171,1,A191,A202,A91,0.165760,POSITIVE
A13,66,A32,A48,15001,A61,A73,3,A101,1,A123,0,A143,A153,3,A171,1,A191,A202,A91,-0.006796,NEGATIVE
A13,66,A32,A48,15001,A61,A73,3,A101,1,A123,1,A143,A153,3,A171,1,A191,A202,A91,0.189022,POSITIVE
A13,61,A32,A45,15001,A61,A73,3,A101,1,A123,0,A143,A153,3,A171,1,A191,A202,A91,-0.072105,NEGATIVE
A13,61,A32,A45,15001,A61,A73,3,A101,1,A123,1,A143,A153,3,A171,1,A191,A202,A91,0.124075,POSITIVE
A13,61,A32,A45,17501,A61,A73,3,A103,1,A123,0,A141,A151,3,A171,1,A191,A202,A91,-0.066938,NEGATIVE
A13,61,A32,A45,17501,A61,A73,3,A103,1,A123,1,A141,A151,3,A171,1,A191,A202,A91,0.128880,POSITIVE
A13,66,A32,A48,17501,A61,A73,3,A103,1,A123,0,A141,A153,1,A171,1,A191,A202,A91,-0.034767,NEGATIVE
A13,66,A32,A48,17501,A61,A73,3,A103,1,A123,1,A141,A153,1,A171,1,A191,A202,A91,0.161051,POSITIVE
A13,61,A32,A45,17501,A61,A73,3,A103,1,A123,0,A141,A153,1,A171,1,A191,A202,A91,-0.100012,NEGATIVE
A13,61,A32,A45,17501,A61,A73,3,A103,1,A123,1,A141,A153,1,A171,1,A191,A202,A91,0.095623,POSITIVE
A13,66,A32,A45,17501,A61,A73,3,A103,1,A121,0,A141,A153,3,A171,1,A191,A202,A91,-0.108820,NEGATIVE
A13,66,A32,A45,17501,A61,A73,3,A103,1,A121,1,A141,A153,3,A171,1,A191,A202,A91,0.086876,POSITIVE
A13,66,A32,A48,17501,A61,A73,1,A103,1,A123,0,A141,A153,3,A171,1,A191,A202,A91,-0.008262,NEGATIVE
A13,66,A32,A48,17501,A61,A73,1,A103,1,A123,1,A141,A153,3,A171,1,A191,A202,A91,0.187495,POSITIVE
A13,61,A32,A45,17501,A61,A73,1,A103,1,A123,0,A141,A153,3,A171,1,A191,A202,A91,-0.073446,NEGATIVE
A13,61,A32,A45,17501,A61,A73,1,A103,1,A123,1,A141,A153,3,A171,1,A191,A202,A91,0.122372,POSITIVE
A13,66,A32,A48,15001,A61,A73,3,A103,1,A123,0,A141,A153,3,A171,1,A191,A202,A91,-0.050245,NEGATIVE
A13,66,A32,A48,15001,A61,A73,3,A103,1,A123,1,A141,A153,3,A171,1,A191,A202,A91,0.145511,POSITIVE
A13,61,A32,A45,15001,A61,A73,3,A103,1,A123,0,A141,A153,3,A171,1,A191,A202,A91,-0.115365,NEGATIVE
A13,61,A32,A45,15001,A61,A73,3,A103,1,A123,1,A141,A153,3,A171,1,A191,A202,A91,0.080206,POSITIVE
A13,66,A32,A45,15001,A61,A73,3,A103,1,A123,0,A141,A151,3,A171,1,A191,A202,A91,-0.000924,NEGATIVE
A13,66,A32,A45,15001,A61,A73,3,A103,1,A123,1,A141,A151,3,A171,1,A191,A202,A91,0.195199,POSITIVE
A13,66,A32,A45,15001,A61,A73,3,A103,1,A123,0,A141,A153,1,A171,1,A191,A202,A91,-0.033571,NEGATIVE
A13,66,A32,A45,15001,A61,A73,3,A103,1,A123,1,A141,A153,1,A171,1,A191,A202,A91,0.162060,POSITIVE
A13,66,A32,A45,15001,A61,A73,1,A103,1,A123,0,A141,A153,3,A171,1,A191,A202,A91,-0.007127,NEGATIVE
A13,66,A32,A45,15001,A61,A73,1,A103,1,A123,1,A141,A153,3,A171,1,A191,A202,A91,0.188444,POSITIVE
A13,63,A32,A46,18250,A62,A73,3,A101,1,A123,0,A141,A152,1,A172,1,A191,A202,A91,-0.176711,NEGATIVE
A13,63,A32,A46,18250,A62,A73,3,A101,1,A123,1,A141,A152,1,A172,1,A191,A202,A91,0.019283,POSITIVE
A13,61,A32,A45,17501,A61,A73,3,A101,1,A121,0,A141,A151,3,A171,1,A191,A202,A91,-0.128391,NEGATIVE
A13,61,A32,A45,17501,A61,A73,3,A101,1,A121,1,A141,A151,3,A171,1,A191,A202,A91,0.067671,POSITIVE
A13,66,A32,A48,17501,A61,A73,3,A101,1,A121,0,A141,A153,1,A171,1,A191,A202,A91,-0.095922,NEGATIVE
A13,66,A32,A48,17501,A61,A73,3,A101,1,A121,1,A141,A153,1,A171,1,A191,A202,A91,0.099896,POSITIVE
A13,61,A32,A45,17501,A61,A73,3,A101,1,A121,0,A141,A153,1,A171,1,A191,A202,A91,-0.160980,NEGATIVE
A13,61,A32,A45,17501,A61,A73,3,A101,1,A121,1,A141,A153,1,A171,1,A191,A202,A91,0.034842,POSITIVE
A13,66,A32,A45,17501,A61,A73,3,A101,1,A121,0,A141,A151,1,A171,1,A191,A202,A91,-0.046719,NEGATIVE
A13,66,A32,A45,17501,A61,A73,3,A101,1,A121,1,A141,A151,1,A171,1,A191,A202,A91,0.149404,POSITIVE
A13,61,A32,A45,17501,A61,A73,1,A101,1,A123,0,A141,A151,1,A171,1,A191,A202,A91,-0.011101,NEGATIVE
A13,61,A32,A45,17501,A61,A73,1,A101,1,A123,1,A141,A151,1,A171,1,A191,A202,A91,0.184534,POSITIVE
A13,66,A32,A48,17501,A61,A73,1,A101,1,A121,0,A141,A153,3,A171,1,A191,A202,A91,-0.069470,NEGATIVE
A13,66,A32,A48,17501,A61,A73,1,A101,1,A121,1,A141,A153,3,A171,1,A191,A202,A91,0.126653,POSITIVE
A13,61,A32,A45,17501,A61,A73,1,A101,1,A121,0,A141,A153,3,A171,1,A191,A202,A91,-0.134715,NEGATIVE
A13,61,A32,A45,17501,A61,A73,1,A101,1,A121,1,A141,A153,3,A171,1,A191,A202,A91,0.061466,POSITIVE
A13,66,A32,A45,17501,A61,A73,1,A101,1,A121,0,A141,A151,3,A171,1,A191,A202,A91,-0.019970,NEGATIVE
A13,66,A32,A45,17501,A61,A73,1,A101,1,A121,1,A141,A151,3,A171,1,A191,A202,A91,0.176031,POSITIVE
A13,66,A32,A45,17501,A61,A73,1,A101,1,A121,0,A141,A153,1,A171,1,A191,A202,A91,-0.052982,NEGATIVE
A13,66,A32,A45,17501,A61,A73,1,A101,1,A121,1,A141,A153,1,A171,1,A191,A202,A91,0.142897,POSITIVE
A13,61,A32,A45,15001,A61,A73,3,A101,1,A123,0,A141,A151,1,A171,1,A191,A202,A91,-0.053267,NEGATIVE
A13,61,A32,A45,15001,A61,A73,3,A101,1,A123,1,A141,A151,1,A171,1,A191,A202,A91,0.142730,POSITIVE
A13,66,A32,A48,15001,A61,A73,3,A101,1,A121,0,A141,A153,3,A171,1,A191,A202,A91,-0.111328,NEGATIVE
A13,66,A32,A48,15001,A61,A73,3,A101,1,A121,1,A141,A153,3,A171,1,A191,A202,A91,0.084486,POSITIVE
A13,61,A32,A45,15001,A61,A73,3,A101,1,A121,0,A141,A153,3,A171,1,A191,A202,A91,-0.176519,NEGATIVE
A13,61,A32,A45,15001,A61,A73,3,A101,1,A121,1,A141,A153,3,A171,1,A191,A202,A91,0.019540,POSITIVE
A13,66,A32,A45,15001,A61,A73,3,A101,1,A121,0,A141,A151,3,A171,1,A191,A202,A91,-0.062075,NEGATIVE
A13,66,A32,A45,15001,A61,A73,3,A101,1,A121,1,A141,A151,3,A171,1,A191,A202,A91,0.133987,POSITIVE
A13,66,A32,A45,15001,A61,A73,3,A101,1,A121,0,A141,A153,1,A171,1,A191,A202,A91,-0.094847,NEGATIVE
A13,66,A32,A45,15001,A61,A73,3,A101,1,A121,1,A141,A153,1,A171,1,A191,A202,A91,0.101093,POSITIVE
A13,61,A32,A45,15001,A61,A73,1,A101,1,A123,0,A141,A151,3,A171,1,A191,A202,A91,-0.026701,NEGATIVE
A13,61,A32,A45,15001,A61,A73,1,A101,1,A123,1,A141,A151,3,A171,1,A191,A202,A91,0.169235,POSITIVE
A13,61,A32,A45,15001,A61,A73,1,A101,1,A123,0,A141,A153,1,A171,1,A191,A202,A91,-0.059534,NEGATIVE
A13,61,A32,A45,15001,A61,A73,1,A101,1,A123,1,A141,A153,1,A171,1,A191,A202,A91,0.136467,POSITIVE
A13,66,A32,A45,15001,A61,A73,1,A101,1,A121,0,A141,A153,3,A171,1,A191,A202,A91,-0.068342,NEGATIVE
A13,66,A32,A45,15001,A61,A73,1,A101,1,A121,1,A141,A153,3,A171,1,A191,A202,A91,0.127598,POSITIVE
A13,71,A32,A40,17750,A61,A73,3,A103,1,A123,0,A143,A151,1,A171,1,A191,A202,A91,-0.015800,NEGATIVE
A13,71,A32,A40,17750,A61,A73,3,A103,1,A123,1,A143,A151,1,A171,1,A191,A202,A91,0.180075,POSITIVE
A13,79,A32,A44,19750,A63,A73,3,A103,3,A122,0,A143,A153,3,A174,1,A192,A202,A92,-0.010974,NEGATIVE
A13,79,A32,A44,19750,A63,A73,3,A103,3,A122,1,A143,A153,3,A174,1,A192,A202,A92,0.184722,POSITIVE
A13,76,A32,A40,17501,A61,A73,3,A103,1,A121,0,A143,A153,1,A171,1,A191,A202,A91,-0.039136,NEGATIVE
A13,76,A32,A40,17501,A61,A73,3,A103,1,A121,1,A143,A153,1,A171,1,A191,A202,A91,0.156747,POSITIVE
A13,71,A32,A43,17501,A61,A73,1,A103,1,A123,0,A143,A153,3,A171,1,A191,A202,A91,-0.020128,NEGATIVE
A13,71,A32,A43,17501,A61,A73,1,A103,1,A123,1,A143,A153,3,A171,1,A191,A202,A91,0.175507,POSITIVE
A13,73,A32,A41,18250,A62,A73,1,A103,1,A123,0,A143,A152,3,A172,1,A191,A202,A91,-0.002998,NEGATIVE
A13,73,A32,A41,18250,A62,A73,1,A103,1,A123,1,A143,A152,3,A172,1,A191,A202,A91,0.192698,POSITIVE
A13,71,A32,A40,17501,A61,A73,1,A103,1,A123,0,A143,A153,1,A171,1,A191,A202,A91,-0.003877,NEGATIVE
A13,71,A32,A40,17501,A61,A73,1,A103,1,A123,1,A143,A153,1,A171,1,A191,A202,A91,0.192121,POSITIVE
A13,76,A32,A40,17501,A61,A73,1,A103,1,A121,0,A143,A153,3,A171,1,A191,A202,A91,-0.012570,NEGATIVE
A13,76,A32,A40,17501,A61,A73,1,A103,1,A121,1,A143,A153,3,A171,1,A191,A202,A91,0.183435,POSITIVE
A13,71,A32,A40,15001,A61,A73,3,A103,1,A123,0,A143,A151,3,A171,1,A191,A202,A91,-0.012970,NEGATIVE
A13,71,A32,A40,15001,A61,A73,3,A103,1,A123,1,A143,A151,3,A171,1,A191,A202,A91,0.182970,POSITIVE
