job,marital,education,default,housing,loan,contact,month,day_of_week,emp.var.rate,duration,campaign,pdays,previous,poutcome,age,output,decision
blue-collar,married,basic.9y,no,no,no,cellular,mar,wed,-2,4719,30,206,2,nonexistent,1,0.081811,POSITIVE
self-employed,divorced,basic.4y,no,no,no,cellular,jan,mon,-3,4923,33,196,0,failure,0,-0.111235,NEGATIVE
self-employed,divorced,basic.4y,no,no,no,cellular,jan,mon,-3,4923,33,196,0,failure,1,0.141837,POSITIVE
self-employed,divorced,basic.6y,no,no,no,cellular,jan,tue,-3,4930,33,188,0,failure,0,-0.036136,NEGATIVE
self-employed,divorced,basic.6y,no,no,no,cellular,jan,tue,-3,4930,33,188,0,failure,1,0.205060,POSITIVE
admin.,divorced,basic.4y,no,no,no,cellular,jul,mon,-3,4923,33,196,0,failure,0,-0.094998,NEGATIVE
admin.,divorced,basic.4y,no,no,no,cellular,jul,mon,-3,4923,33,196,0,failure,1,0.158074,POSITIVE
housemaid,divorced,basic.6y,no,no,no,cellular,jan,tue,-3,4930,33,196,0,failure,0,-0.008079,NEGATIVE
housemaid,divorced,basic.6y,no,no,no,cellular,jan,tue,-3,4930,33,196,0,failure,1,0.201698,POSITIVE
blue-collar,married,basic.9y,no,no,no,cellular,feb,wed,-2,4946,33,198,2,nonexistent,0,-0.216230,NEGATIVE
blue-collar,married,basic.9y,no,no,no,cellular,feb,wed,-2,4946,33,198,2,nonexistent,1,0.036843,POSITIVE
admin.,divorced,basic.6y,no,no,no,cellular,feb,tue,-3,4860,33,188,0,failure,0,-0.224752,NEGATIVE
admin.,divorced,basic.6y,no,no,no,cellular,feb,tue,-3,4860,33,188,0,failure,1,0.028320,POSITIVE
admin.,divorced,basic.4y,no,no,no,cellular,jan,mon,-3,4767,33,188,0,failure,0,-0.251996,NEGATIVE
admin.,divorced,basic.4y,no,no,no,cellular,jan,mon,-3,4767,33,188,0,failure,1,0.001076,POSITIVE
student,married,professional.course,unknown,unknown,unknown,telephone,oct,thu,-1,4961,27,199,3,nonexistent,0,0.089136,POSITIVE
student,married,professional.course,unknown,unknown,unknown,telephone,oct,thu,-1,4961,27,199,3,nonexistent,1,-0.044179,NEGATIVE
technician,married,illiterate,unknown,unknown,unknown,telephone,apr,fri,-1,4898,31,198,4,nonexistent,0,-0.032913,NEGATIVE
technician,married,illiterate,unknown,unknown,unknown,telephone,apr,fri,-1,4898,31,198,4,nonexistent,1,0.220159,POSITIVE
technician,single,university.degree,unknown,unknown,unknown,telephone,may,(null),0,4984,28,201,5,success,0,0.050536,POSITIVE
technician,single,university.degree,unknown,unknown,unknown,telephone,may,(null),0,4984,28,201,5,success,1,-0.082779,NEGATIVE
technician,single,basic.9y,unknown,unknown,unknown,telephone,may,(null),0,4906,28,201,5,success,0,0.004485,POSITIVE
technician,single,basic.9y,unknown,unknown,unknown,telephone,may,(null),0,4906,28,201,5,success,1,-0.128831,NEGATIVE
technician,married,illiterate,unknown,unknown,unknown,telephone,oct,fri,-1,4953,31,192,4,nonexistent,0,-0.092174,NEGATIVE
technician,married,illiterate,unknown,unknown,unknown,telephone,oct,fri,-1,4953,31,192,4,nonexistent,1,0.160898,POSITIVE
unemployed,single,professional.course,unknown,unknown,unknown,telephone,nov,(null),0,4992,28,194,6,success,0,0.095384,POSITIVE
unemployed,single,professional.course,unknown,unknown,unknown,telephone,nov,(null),0,4992,28,194,6,success,1,-0.037932,NEGATIVE
technician,single,professional.course,unknown,unknown,unknown,telephone,may,(null),0,4906,31,193,5,success,0,-0.102724,NEGATIVE
technician,single,professional.course,unknown,unknown,unknown,telephone,may,(null),0,4906,31,193,5,success,1,0.150348,POSITIVE
management,married,illiterate,unknown,unknown,unknown,telephone,oct,fri,-1,4891,31,200,4,nonexistent,0,-0.071329,NEGATIVE
management,married,illiterate,unknown,unknown,unknown,telephone,oct,fri,-1,4891,31,200,4,nonexistent,1,0.181744,POSITIVE
management,married,illiterate,unknown,unknown,unknown,telephone,oct,fri,-1,4898,28,200,4,nonexistent,0,0.073579,POSITIVE
management,married,illiterate,unknown,unknown,unknown,telephone,oct,fri,-1,4898,28,200,4,nonexistent,1,-0.058570,NEGATIVE
entrepreneur,single,professional.course,unknown,unknown,unknown,telephone,nov,(null),0,4914,28,202,6,success,0,0.034693,POSITIVE
entrepreneur,single,professional.course,unknown,unknown,unknown,telephone,nov,(null),0,4914,28,202,6,success,1,-0.097455,NEGATIVE
management,single,professional.course,unknown,unknown,unknown,telephone,may,(null),0,4914,31,202,6,success,0,-0.151110,NEGATIVE
management,single,professional.course,unknown,unknown,unknown,telephone,may,(null),0,4914,31,202,6,success,1,0.101962,POSITIVE
management,single,professional.course,unknown,unknown,unknown,telephone,nov,(null),0,4906,31,193,5,success,0,-0.197009,NEGATIVE
management,single,professional.course,unknown,unknown,unknown,telephone,nov,(null),0,4906,31,193,5,success,1,0.056064,POSITIVE
self-employed,divorced,basic.4y,no,no,no,cellular,jul,mon,-3,4689,30,196,0,failure,0,-0.001681,NEGATIVE
self-employed,divorced,basic.4y,no,no,no,cellular,jul,mon,-3,4689,30,196,0,failure,1,0.213813,POSITIVE
services,married,basic.9y,no,no,no,cellular,aug,wed,-2,4790,26,198,2,nonexistent,0,0.005747,POSITIVE
services,married,basic.9y,no,no,no,cellular,aug,wed,-2,4790,26,198,2,nonexistent,1,-0.126402,NEGATIVE
student,married,high.school,unknown,unknown,unknown,telephone,apr,thu,-1,4805,31,197,3,nonexistent,0,-0.088305,NEGATIVE
student,married,high.school,unknown,unknown,unknown,telephone,apr,thu,-1,4805,31,197,3,nonexistent,1,0.164767,POSITIVE
services,married,basic.9y,no,no,no,cellular,feb,wed,-2,4712,30,198,2,nonexistent,0,-0.205801,NEGATIVE
services,married,basic.9y,no,no,no,cellular,feb,wed,-2,4712,30,198,2,nonexistent,1,0.047271,POSITIVE
student,married,high.school,unknown,unknown,unknown,telephone,oct,thu,-1,4766,29,191,3,nonexistent,0,0.125988,POSITIVE
student,married,high.school,unknown,unknown,unknown,telephone,oct,thu,-1,4766,29,191,3,nonexistent,1,-0.006161,NEGATIVE
student,married,high.school,unknown,unknown,unknown,telephone,apr,thu,-1,4766,31,191,3,nonexistent,0,-0.123708,NEGATIVE
student,married,high.school,unknown,unknown,unknown,telephone,apr,thu,-1,4766,31,191,3,nonexistent,1,0.129365,POSITIVE
technician,married,illiterate,unknown,unknown,unknown,telephone,apr,fri,-1,4742,28,192,4,nonexistent,0,0.107096,POSITIVE
technician,married,illiterate,unknown,unknown,unknown,telephone,apr,fri,-1,4742,28,192,4,nonexistent,1,-0.025053,NEGATIVE
blue-collar,married,basic.9y,no,no,no,cellular,aug,wed,-2,4735,30,198,2,nonexistent,0,-0.023454,NEGATIVE
blue-collar,married,basic.9y,no,no,no,cellular,aug,wed,-2,4735,30,198,2,nonexistent,1,0.209602,POSITIVE
housemaid,married,illiterate,unknown,unknown,unknown,telephone,apr,fri,-1,4781,31,200,4,nonexistent,0,-0.061464,NEGATIVE
housemaid,married,illiterate,unknown,unknown,unknown,telephone,apr,fri,-1,4781,31,200,4,nonexistent,1,0.191608,POSITIVE
housemaid,married,illiterate,unknown,unknown,unknown,telephone,apr,fri,-1,4742,28,200,4,nonexistent,0,0.083082,POSITIVE
housemaid,married,illiterate,unknown,unknown,unknown,telephone,apr,fri,-1,4742,28,200,4,nonexistent,1,-0.049067,NEGATIVE
management,single,professional.course,unknown,unknown,unknown,telephone,oct,(null),0,4812,30,193,5,success,0,-0.065288,NEGATIVE
management,single,professional.course,unknown,unknown,unknown,telephone,oct,(null),0,4812,30,193,5,success,1,0.187784,POSITIVE
admin.,divorced,basic.4y,no,no,no,cellular,jan,mon,-3,4533,30,204,0,failure,0,-0.159208,NEGATIVE
admin.,divorced,basic.4y,no,no,no,cellular,jan,mon,-3,4533,30,204,0,failure,1,0.092709,POSITIVE
self-employed,divorced,basic.4y,no,no,no,cellular,jul,mon,-3,4611,26,196,0,failure,0,0.090608,POSITIVE
self-employed,divorced,basic.4y,no,no,no,cellular,jul,mon,-3,4611,26,196,0,failure,1,-0.041541,NEGATIVE
self-employed,divorced,basic.6y,no,no,no,cellular,jan,tue,-3,4618,30,196,0,failure,0,-0.219789,NEGATIVE
self-employed,divorced,basic.6y,no,no,no,cellular,jan,tue,-3,4618,30,196,0,failure,1,0.033283,POSITIVE
self-employed,divorced,basic.6y,no,no,no,cellular,jan,tue,-3,4540,26,196,0,failure,0,0.014442,POSITIVE
self-employed,divorced,basic.6y,no,no,no,cellular,jan,tue,-3,4540,26,196,0,failure,1,-0.117707,NEGATIVE
self-employed,divorced,basic.4y,no,no,no,cellular,jan,mon,-3,4533,30,188,0,failure,0,-0.158679,NEGATIVE
self-employed,divorced,basic.4y,no,no,no,cellular,jan,mon,-3,4533,30,188,0,failure,1,0.094393,POSITIVE
services,married,basic.9y,no,no,no,cellular,feb,wed,-2,4556,26,192,2,nonexistent,0,0.038813,POSITIVE
services,married,basic.9y,no,no,no,cellular,feb,wed,-2,4556,26,192,2,nonexistent,1,-0.093336,NEGATIVE
admin.,divorced,basic.6y,no,no,no,cellular,jul,tue,-3,4618,30,196,0,failure,0,-0.217368,NEGATIVE
admin.,divorced,basic.6y,no,no,no,cellular,jul,tue,-3,4618,30,196,0,failure,1,0.035704,POSITIVE
housemaid,divorced,basic.6y,no,no,no,cellular,aug,tue,-3,4626,26,197,1,failure,0,0.051712,POSITIVE
housemaid,divorced,basic.6y,no,no,no,cellular,aug,tue,-3,4626,26,197,1,failure,1,-0.080436,NEGATIVE
blue-collar,married,basic.9y,no,no,no,cellular,sep,wed,-2,4641,27,198,2,nonexistent,0,0.012817,POSITIVE
blue-collar,married,basic.9y,no,no,no,cellular,sep,wed,-2,4641,27,198,2,nonexistent,1,-0.119332,NEGATIVE
admin.,divorced,basic.6y,no,no,no,cellular,jan,tue,-3,4548,30,196,0,failure,0,-0.027359,NEGATIVE
admin.,divorced,basic.6y,no,no,no,cellular,jan,tue,-3,4548,30,196,0,failure,1,0.205909,POSITIVE
admin.,divorced,basic.4y,no,no,no,cellular,jul,mon,-3,4533,30,188,0,failure,0,-0.142439,NEGATIVE
admin.,divorced,basic.4y,no,no,no,cellular,jul,mon,-3,4533,30,188,0,failure,1,0.110633,POSITIVE
housemaid,married,illiterate,unknown,unknown,unknown,telephone,apr,fri,-1,4641,30,192,4,nonexistent,0,-0.115584,NEGATIVE
housemaid,married,illiterate,unknown,unknown,unknown,telephone,apr,fri,-1,4641,30,192,4,nonexistent,1,0.137488,POSITIVE
blue-collar,married,basic.9y,no,no,no,cellular,apr,wed,-2,4422,27,192,2,nonexistent,0,0.115337,POSITIVE
blue-collar,married,basic.9y,no,no,no,cellular,apr,wed,-2,4422,27,192,2,nonexistent,1,-0.016812,NEGATIVE
admin.,divorced,basic.4y,no,no,no,cellular,jan,mon,-3,4298,26,196,0,failure,0,0.079636,POSITIVE
admin.,divorced,basic.4y,no,no,no,cellular,jan,mon,-3,4298,26,196,0,failure,1,-0.053668,NEGATIVE
technician,divorced,basic.4y,no,no,no,cellular,jan,mon,-3,4923,14,219,0,failure,0,0.069923,POSITIVE
technician,divorced,basic.4y,no,no,no,cellular,jan,mon,-3,4923,14,219,0,failure,1,-0.060958,NEGATIVE
housemaid,divorced,illiterate,no,no,no,cellular,feb,tue,-3,4938,16,220,1,failure,0,0.043689,POSITIVE
housemaid,divorced,illiterate,no,no,no,cellular,feb,tue,-3,4938,16,220,1,failure,1,-0.090782,NEGATIVE
blue-collar,married,professional.course,no,no,no,cellular,mar,wed,-2,4953,18,221,2,nonexistent,0,0.122279,POSITIVE
blue-collar,married,professional.course,no,no,no,cellular,mar,wed,-2,4953,18,221,2,nonexistent,1,-0.011036,NEGATIVE
blue-collar,married,basic.9y,unknown,unknown,unknown,telephone,apr,thu,-1,4961,19,224,3,nonexistent,0,0.040206,POSITIVE
blue-collar,married,basic.9y,unknown,unknown,unknown,telephone,apr,thu,-1,4961,19,224,3,nonexistent,1,-0.093109,NEGATIVE
blue-collar,married,basic.6y,no,no,no,cellular,feb,wed,-2,4868,17,223,2,nonexistent,0,0.057308,POSITIVE
blue-collar,married,basic.6y,no,no,no,cellular,feb,wed,-2,4868,17,223,2,nonexistent,1,-0.077163,NEGATIVE
admin.,divorced,basic.4y,no,no,no,cellular,jan,tue,-3,4774,15,223,0,failure,0,0.062748,POSITIVE
admin.,divorced,basic.4y,no,no,no,cellular,jan,tue,-3,4774,15,223,0,failure,1,-0.071723,NEGATIVE
admin.,divorced,basic.4y,no,no,no,cellular,jan,mon,-3,4923,1,239,0,failure,0,0.022094,POSITIVE
admin.,divorced,basic.4y,no,no,no,cellular,jan,mon,-3,4923,1,239,0,failure,1,-0.110023,NEGATIVE
admin.,divorced,basic.6y,no,no,no,cellular,feb,tue,-3,4938,3,235,1,failure,0,0.106748,POSITIVE
admin.,divorced,basic.6y,no,no,no,cellular,feb,tue,-3,4938,3,235,1,failure,1,-0.027454,NEGATIVE
self-employed,divorced,basic.6y,no,no,no,cellular,jan,tue,-3,4930,2,227,0,failure,0,0.029360,POSITIVE
self-employed,divorced,basic.6y,no,no,no,cellular,jan,tue,-3,4930,2,227,0,failure,1,-0.101522,NEGATIVE
admin.,divorced,basic.4y,no,no,no,cellular,jul,tue,-3,4852,2,227,0,failure,0,0.051633,POSITIVE
admin.,divorced,basic.4y,no,no,no,cellular,jul,tue,-3,4852,2,227,0,failure,1,-0.082838,NEGATIVE
blue-collar,married,professional.course,no,no,no,cellular,mar,wed,-2,4953,5,228,2,nonexistent,0,0.022892,POSITIVE
blue-collar,married,professional.course,no,no,no,cellular,mar,wed,-2,4953,5,228,2,nonexistent,1,-0.111578,NEGATIVE
blue-collar,married,basic.9y,no,no,no,cellular,feb,wed,-2,4868,4,229,2,nonexistent,0,0.093632,POSITIVE
blue-collar,married,basic.9y,no,no,no,cellular,feb,wed,-2,4868,4,229,2,nonexistent,1,-0.040839,NEGATIVE
self-employed,divorced,illiterate,no,no,no,cellular,jul,mon,-3,4923,1,219,0,failure,0,0.118395,POSITIVE
self-employed,divorced,illiterate,no,no,no,cellular,jul,mon,-3,4923,1,219,0,failure,1,-0.016075,NEGATIVE
self-employed,divorced,illiterate,no,no,no,cellular,jan,tue,-3,4852,2,219,0,failure,0,0.021208,POSITIVE
self-employed,divorced,illiterate,no,no,no,cellular,jan,tue,-3,4852,2,219,0,failure,1,-0.109673,NEGATIVE
housemaid,divorced,illiterate,no,no,no,cellular,aug,tue,-3,4938,3,220,1,failure,0,0.131821,POSITIVE
housemaid,divorced,illiterate,no,no,no,cellular,aug,tue,-3,4938,3,220,1,failure,1,-0.002650,NEGATIVE
blue-collar,married,basic.9y,unknown,unknown,unknown,telephone,oct,thu,-1,4961,7,224,3,nonexistent,0,0.023229,POSITIVE
blue-collar,married,basic.9y,unknown,unknown,unknown,telephone,oct,thu,-1,4961,7,224,3,nonexistent,1,-0.110086,NEGATIVE
blue-collar,married,basic.9y,unknown,unknown,unknown,telephone,oct,fri,-1,4976,9,221,4,nonexistent,0,0.048313,POSITIVE
blue-collar,married,basic.9y,unknown,unknown,unknown,telephone,oct,fri,-1,4976,9,221,4,nonexistent,1,-0.085002,NEGATIVE
housemaid,divorced,basic.6y,no,no,no,cellular,aug,tue,-3,4860,3,220,1,failure,0,0.079045,POSITIVE
housemaid,divorced,basic.6y,no,no,no,cellular,aug,tue,-3,4860,3,220,1,failure,1,-0.055425,NEGATIVE
blue-collar,married,basic.6y,no,no,no,cellular,aug,wed,-2,4868,4,223,2,nonexistent,0,0.110364,POSITIVE
blue-collar,married,basic.6y,no,no,no,cellular,aug,wed,-2,4868,4,223,2,nonexistent,1,-0.024106,NEGATIVE
management,married,basic.9y,unknown,unknown,unknown,telephone,apr,fri,-1,4891,8,220,4,nonexistent,0,0.003771,POSITIVE
management,married,basic.9y,unknown,unknown,unknown,telephone,apr,fri,-1,4891,8,220,4,nonexistent,1,-0.130700,NEGATIVE
blue-collar,married,illiterate,unknown,unknown,unknown,telephone,apr,fri,-1,4891,8,223,4,nonexistent,0,0.004704,POSITIVE
blue-collar,married,illiterate,unknown,unknown,unknown,telephone,apr,fri,-1,4891,8,223,4,nonexistent,1,-0.129766,NEGATIVE
admin.,divorced,basic.4y,no,no,no,cellular,jul,tue,-3,4696,2,219,0,failure,0,0.037593,POSITIVE
admin.,divorced,basic.4y,no,no,no,cellular,jul,tue,-3,4696,2,219,0,failure,1,-0.096878,NEGATIVE
housemaid,divorced,basic.6y,no,no,no,cellular,feb,tue,-3,4782,3,223,1,failure,0,0.019689,POSITIVE
housemaid,divorced,basic.6y,no,no,no,cellular,feb,tue,-3,4782,3,223,1,failure,1,-0.113870,NEGATIVE
management,married,basic.6y,no,no,no,cellular,mar,wed,-2,4797,5,220,2,nonexistent,0,0.079332,POSITIVE
management,married,basic.6y,no,no,no,cellular,mar,wed,-2,4797,5,220,2,nonexistent,1,-0.055138,NEGATIVE
admin.,divorced,illiterate,no,no,no,cellular,feb,tue,-3,4782,3,223,1,failure,0,0.067815,POSITIVE
admin.,divorced,illiterate,no,no,no,cellular,feb,tue,-3,4782,3,223,1,failure,1,-0.066656,NEGATIVE
housemaid,divorced,basic.4y,no,no,no,cellular,jan,mon,-3,4689,1,223,0,failure,0,0.081795,POSITIVE
housemaid,divorced,basic.4y,no,no,no,cellular,jan,mon,-3,4689,1,223,0,failure,1,-0.049130,NEGATIVE
admin.,divorced,basic.6y,no,no,no,cellular,feb,tue,-3,4704,3,223,1,failure,0,0.015039,POSITIVE
admin.,divorced,basic.6y,no,no,no,cellular,feb,tue,-3,4704,3,223,1,failure,1,-0.119431,NEGATIVE
admin.,divorced,illiterate,no,no,no,cellular,jan,mon,-3,4611,1,219,0,failure,0,0.097929,POSITIVE
admin.,divorced,illiterate,no,no,no,cellular,jan,mon,-3,4611,1,219,0,failure,1,-0.034188,NEGATIVE
student,married,basic.9y,no,no,no,cellular,mar,wed,-2,4953,18,214,2,nonexistent,0,0.107747,POSITIVE
student,married,basic.9y,no,no,no,cellular,mar,wed,-2,4953,18,214,2,nonexistent,1,-0.025569,NEGATIVE
self-employed,divorced,basic.6y,no,no,no,cellular,feb,tue,-3,4860,16,216,1,failure,0,0.130788,POSITIVE
self-employed,divorced,basic.6y,no,no,no,cellular,feb,tue,-3,4860,16,216,1,failure,1,-0.003682,NEGATIVE
services,married,basic.6y,no,no,no,cellular,mar,wed,-2,4875,18,213,2,nonexistent,0,0.105126,POSITIVE
services,married,basic.6y,no,no,no,cellular,mar,wed,-2,4875,18,213,2,nonexistent,1,-0.028189,NEGATIVE
student,married,basic.9y,unknown,unknown,unknown,telephone,oct,fri,-1,4969,20,205,4,nonexistent,0,0.001516,POSITIVE
student,married,basic.9y,unknown,unknown,unknown,telephone,oct,fri,-1,4969,20,205,4,nonexistent,1,-0.131799,NEGATIVE
services,married,professional.course,unknown,unknown,unknown,telephone,apr,fri,-1,4969,20,209,4,nonexistent,0,0.081823,POSITIVE
services,married,professional.course,unknown,unknown,unknown,telephone,apr,fri,-1,4969,20,209,4,nonexistent,1,-0.051492,NEGATIVE
technician,married,basic.9y,unknown,unknown,unknown,telephone,apr,fri,-1,4976,21,210,4,nonexistent,0,0.041639,POSITIVE
technician,married,basic.9y,unknown,unknown,unknown,telephone,apr,fri,-1,4976,21,210,4,nonexistent,1,-0.091677,NEGATIVE
technician,married,professional.course,no,no,no,cellular,mar,wed,-2,4875,18,205,2,nonexistent,0,0.015218,POSITIVE
technician,married,professional.course,no,no,no,cellular,mar,wed,-2,4875,18,205,2,nonexistent,1,-0.118097,NEGATIVE
student,married,basic.9y,unknown,unknown,unknown,telephone,apr,fri,-1,4891,20,208,4,nonexistent,0,0.056017,POSITIVE
student,married,basic.9y,unknown,unknown,unknown,telephone,apr,fri,-1,4891,20,208,4,nonexistent,1,-0.077299,NEGATIVE
entrepreneur,married,basic.9y,no,no,no,cellular,sep,wed,-2,4906,18,214,2,nonexistent,0,0.000662,POSITIVE
entrepreneur,married,basic.9y,no,no,no,cellular,sep,wed,-2,4906,18,214,2,nonexistent,1,-0.132653,NEGATIVE
entrepreneur,single,professional.course,unknown,unknown,unknown,telephone,may,(null),0,4984,22,216,5,success,0,0.035458,POSITIVE
entrepreneur,single,professional.course,unknown,unknown,unknown,telephone,may,(null),0,4984,22,216,5,success,1,-0.097857,NEGATIVE
blue-collar,married,basic.9y,unknown,unknown,unknown,telephone,apr,fri,-1,4898,21,217,4,nonexistent,0,0.056574,POSITIVE
blue-collar,married,basic.9y,unknown,unknown,unknown,telephone,apr,fri,-1,4898,21,217,4,nonexistent,1,-0.076741,NEGATIVE
management,married,professional.course,unknown,unknown,unknown,telephone,oct,thu,-1,4961,19,209,3,nonexistent,0,0.109160,POSITIVE
management,married,professional.course,unknown,unknown,unknown,telephone,oct,thu,-1,4961,19,209,3,nonexistent,1,-0.024155,NEGATIVE
entrepreneur,single,university.degree,unknown,unknown,unknown,telephone,nov,(null),0,4984,22,209,5,success,0,0.016613,POSITIVE
entrepreneur,single,university.degree,unknown,unknown,unknown,telephone,nov,(null),0,4984,22,209,5,success,1,-0.116702,NEGATIVE
management,married,basic.9y,unknown,unknown,unknown,telephone,oct,fri,-1,4891,20,208,4,nonexistent,0,0.076650,POSITIVE
management,married,basic.9y,unknown,unknown,unknown,telephone,oct,fri,-1,4891,20,208,4,nonexistent,1,-0.056665,NEGATIVE
management,single,professional.course,unknown,unknown,unknown,telephone,may,(null),0,4984,23,210,6,success,0,0.086929,POSITIVE
management,single,professional.course,unknown,unknown,unknown,telephone,may,(null),0,4984,23,210,6,success,1,-0.046387,NEGATIVE
self-employed,divorced,basic.4y,no,no,no,cellular,jan,mon,-3,4689,14,212,0,failure,0,0.122915,POSITIVE
self-employed,divorced,basic.4y,no,no,no,cellular,jan,mon,-3,4689,14,212,0,failure,1,-0.007966,NEGATIVE
self-employed,divorced,basic.4y,no,no,no,cellular,jul,tue,-3,4696,15,204,0,failure,0,0.021376,POSITIVE
self-employed,divorced,basic.4y,no,no,no,cellular,jul,tue,-3,4696,15,204,0,failure,1,-0.111940,NEGATIVE
student,married,basic.9y,no,no,no,cellular,mar,wed,-2,4797,18,206,2,nonexistent,0,0.090001,POSITIVE
student,married,basic.9y,no,no,no,cellular,mar,wed,-2,4797,18,206,2,nonexistent,1,-0.043315,NEGATIVE
technician,divorced,basic.6y,no,no,no,cellular,feb,tue,-3,4704,16,204,1,failure,0,0.115172,POSITIVE
technician,divorced,basic.6y,no,no,no,cellular,feb,tue,-3,4704,16,204,1,failure,1,-0.019298,NEGATIVE
housemaid,divorced,basic.4y,no,no,no,cellular,jul,tue,-3,4774,15,212,0,failure,0,0.039906,POSITIVE
housemaid,divorced,basic.4y,no,no,no,cellular,jul,tue,-3,4774,15,212,0,failure,1,-0.093409,NEGATIVE
admin.,divorced,illiterate,no,no,no,cellular,jul,tue,-3,4774,15,212,0,failure,0,0.002338,POSITIVE
admin.,divorced,illiterate,no,no,no,cellular,jul,tue,-3,4774,15,212,0,failure,1,-0.130977,NEGATIVE
blue-collar,married,basic.6y,no,no,no,cellular,aug,wed,-2,4790,17,213,2,nonexistent,0,0.074804,POSITIVE
blue-collar,married,basic.6y,no,no,no,cellular,aug,wed,-2,4790,17,213,2,nonexistent,1,-0.058511,NEGATIVE
blue-collar,married,high.school,unknown,unknown,unknown,telephone,apr,thu,-1,4805,19,215,3,nonexistent,0,0.123591,POSITIVE
blue-collar,married,high.school,unknown,unknown,unknown,telephone,apr,thu,-1,4805,19,215,3,nonexistent,1,-0.009724,NEGATIVE
blue-collar,married,basic.9y,no,no,no,cellular,feb,wed,-2,4712,17,213,2,nonexistent,0,0.113037,POSITIVE
blue-collar,married,basic.9y,no,no,no,cellular,feb,wed,-2,4712,17,213,2,nonexistent,1,-0.021433,NEGATIVE
management,married,professional.course,no,no,no,cellular,aug,wed,-2,4790,17,204,2,nonexistent,0,0.112536,POSITIVE
management,married,professional.course,no,no,no,cellular,aug,wed,-2,4790,17,204,2,nonexistent,1,-0.020779,NEGATIVE
entrepreneur,single,university.degree,unknown,unknown,unknown,telephone,may,(null),0,4836,23,206,6,success,0,0.051684,POSITIVE
entrepreneur,single,university.degree,unknown,unknown,unknown,telephone,may,(null),0,4836,23,206,6,success,1,-0.081631,NEGATIVE
entrepreneur,single,high.school,unknown,unknown,unknown,telephone,may,(null),0,4836,23,210,6,success,0,0.072951,POSITIVE
entrepreneur,single,high.school,unknown,unknown,unknown,telephone,may,(null),0,4836,23,210,6,success,1,-0.060364,NEGATIVE
student,married,professional.course,unknown,unknown,unknown,telephone,oct,fri,-1,4969,20,201,4,nonexistent,0,0.014578,POSITIVE
student,married,professional.course,unknown,unknown,unknown,telephone,oct,fri,-1,4969,20,201,4,nonexistent,1,-0.118737,NEGATIVE
student,single,high.school,unknown,unknown,unknown,telephone,nov,(null),0,4992,23,202,6,success,0,0.007998,POSITIVE
student,single,high.school,unknown,unknown,unknown,telephone,nov,(null),0,4992,23,202,6,success,1,-0.125317,NEGATIVE
