status,month,credit_history,purpose,credit_amount,savings,employment,investment_as_income_percentage,other_debtors,residence_since,property,age,installment_plans,housing,number_of_credits,skill_level,people_liable_for,telephone,foreign_worker,sex,decision
A13,71,A32,A40,15001,A61,A73,3,A103,1,A123,0,A143,A153,1,A171,1,A191,A202,A91,1
A13,71,A32,A40,15001,A61,A73,3,A103,1,A123,1,A143,A153,1,A171,1,A191,A202,A91,1
A13,76,A32,A40,15001,A61,A73,3,A103,1,A121,0,A143,A153,3,A171,1,A191,A202,A91,1
A13,76,A32,A40,15001,A61,A73,3,A103,1,A121,1,A143,A153,3,A171,1,A191,A202,A91,1
A13,71,A32,A40,15001,A61,A73,1,A103,1,A123,0,A143,A153,3,A171,1,A191,A202,A91,1
A13,71,A32,A40,15001,A61,A73,1,A103,1,A123,1,A143,A153,3,A171,1,A191,A202,A91,1
A13,74,A32,A44,19500,A63,A73,3,A102,3,A123,0,A143,A152,3,A173,1,A192,A202,A92,0
A13,74,A32,A44,19500,A63,A73,3,A102,3,A123,1,A143,A152,3,A173,1,A192,A202,A92,0
A13,79,A32,A44,19750,A63,A73,3,A102,3,A123,0,A143,A153,1,A174,1,A192,A202,A92,0
A13,79,A32,A44,19750,A63,A73,3,A102,3,A123,1,A143,A153,1,A174,1,A192,A202,A92,0
A13,71,A32,A40,17501,A61,A73,3,A101,1,A121,0,A143,A151,1,A171,1,A191,A202,A91,1
A13,71,A32,A40,17501,A61,A73,3,A101,1,A121,1,A143,A151,1,A171,1,A191,A202,A91,1
A13,71,A32,A40,17501,A61,A73,1,A101,1,A123,0,A143,A151,1,A171,1,A191,A202,A91,0
A13,71,A32,A40,17501,A61,A73,1,A101,1,A123,1,A143,A151,1,A171,1,A191,A202,A91,0
A13,71,A32,A40,17501,A61,A73,1,A101,1,A121,0,A143,A151,3,A171,1,A191,A202,A91,1
A13,71,A32,A40,17501,A61,A73,1,A101,1,A121,1,A143,A151,3,A171,1,A191,A202,A91,1
A13,71,A32,A40,17501,A61,A73,1,A101,1,A121,0,A143,A153,1,A171,1,A191,A202,A91,1
A13,71,A32,A40,17501,A61,A73,1,A101,1,A121,1,A143,A153,1,A171,1,A191,A202,A91,1
A13,71,A32,A40,15001,A61,A73,3,A101,1,A123,0,A143,A151,1,A171,1,A191,A202,A91,0
A13,71,A32,A40,15001,A61,A73,3,A101,1,A123,1,A143,A151,1,A171,1,A191,A202,A91,0
A13,79,A32,A44,17250,A63,A73,3,A102,3,A122,0,A143,A153,3,A174,1,A192,A202,A92,1
A13,79,A32,A44,17250,A63,A73,3,A102,3,A122,1,A143,A153,3,A174,1,A192,A202,A92,1
A13,71,A32,A40,15001,A61,A73,1,A101,1,A123,0,A143,A151,3,A171,1,A191,A202,A91,0
A13,71,A32,A40,15001,A61,A73,1,A101,1,A123,1,A143,A151,3,A171,1,A191,A202,A91,0
A13,71,A32,A43,15001,A61,A73,1,A101,1,A123,0,A143,A153,1,A171,1,A191,A202,A91,1
A13,71,A32,A43,15001,A61,A73,1,A101,1,A123,1,A143,A153,1,A171,1,A191,A202,A91,1
A13,71,A32,A40,15001,A61,A73,1,A101,1,A123,0,A143,A153,1,A171,1,A191,A202,A91,0
A13,71,A32,A40,15001,A61,A73,1,A101,1,A123,1,A143,A153,1,A171,1,A191,A202,A91,0
A13,76,A32,A40,15001,A61,A73,1,A101,1,A123,0,A143,A151,1,A171,1,A191,A202,A91,1
A13,76,A32,A40,15001,A61,A73,1,A101,1,A123,1,A143,A151,1,A171,1,A191,A202,A91,1
A13,76,A32,A43,15001,A61,A73,1,A101,1,A121,0,A143,A153,3,A171,1,A191,A202,A91,1
A13,76,A32,A43,15001,A61,A73,1,A101,1,A121,1,A143,A153,3,A171,1,A191,A202,A91,1
A13,71,A32,A40,15001,A61,A73,1,A101,1,A121,0,A143,A153,3,A171,1,A191,A202,A91,1
A13,71,A32,A40,15001,A61,A73,1,A101,1,A121,1,A143,A153,3,A171,1,A191,A202,A91,1
A13,74,A32,A44,19750,A63,A73,3,A103,3,A123,0,A142,A152,3,A174,1,A192,A202,A92,0
A13,74,A32,A44,19750,A63,A73,3,A103,3,A123,1,A142,A152,3,A174,1,A192,A202,A92,0
A13,79,A32,A44,19750,A63,A73,3,A103,3,A123,0,A142,A153,1,A174,1,A192,A202,A92,0
A13,79,A32,A44,19750,A63,A73,3,A103,3,A123,1,A142,A153,1,A174,1,A192,A202,A92,0
A13,73,A32,A41,19250,A62,A73,3,A103,3,A123,0,A142,A152,1,A173,1,A192,A202,A92,0
A13,73,A32,A41,19250,A62,A73,3,A103,3,A123,1,A142,A152,1,A173,1,A192,A202,A92,0
