status,month,credit_history,purpose,credit_amount,savings,employment,investment_as_income_percentage,other_debtors,residence_since,property,age,installment_plans,housing,number_of_credits,skill_level,people_liable_for,telephone,foreign_worker,sex,decision
A11,64,A30,A48,19987,A61,A71,1,A101,1,A121,0,A141,A151,1,A171,1,A191,A201,A91,0
A11,64,A30,A48,19987,A61,A71,1,A101,1,A121,1,A141,A151,1,A171,1,A191,A201,A91,0
A11,64,A30,A45,19987,A61,A71,1,A101,1,A121,0,A141,A151,1,A172,1,A191,A201,A91,1
A11,64,A30,A45,19987,A61,A71,1,A101,1,A121,1,A141,A151,1,A172,1,A191,A201,A91,1
A11,61,A30,A45,19987,A61,A71,1,A101,3,A121,0,A141,A151,1,A171,1,A191,A201,A91,1
A11,61,A30,A45,19987,A61,A71,1,A101,3,A121,1,A141,A151,1,A171,1,A191,A201,A91,1
A11,64,A30,A48,19982,A61,A71,1,A101,1,A121,0,A141,A151,1,A171,1,A191,A201,A91,0
A11,64,A30,A48,19982,A61,A71,1,A101,1,A121,1,A141,A151,1,A171,1,A191,A201,A91,0
A11,64,A30,A45,19982,A61,A71,1,A101,1,A121,0,A141,A151,1,A172,1,A191,A201,A91,1
A11,64,A30,A45,19982,A61,A71,1,A101,1,A121,1,A141,A151,1,A172,1,A191,A201,A91,1
A11,61,A30,A45,19982,A61,A71,1,A101,3,A121,0,A141,A151,1,A171,1,A191,A201,A91,1
A11,61,A30,A45,19982,A61,A71,1,A101,3,A121,1,A141,A151,1,A171,1,A191,A201,A91,1
A12,68,A31,A42,19996,A62,A72,2,A102,2,A122,0,A142,A152,2,A173,1,A192,A202,A92,1
A12,68,A31,A42,19996,A62,A72,2,A102,2,A122,1,A142,A152,2,A173,1,A192,A202,A92,1
A12,62,A31,A42,19995,A62,A72,2,A102,2,A122,0,A142,A152,2,A172,1,A191,A201,A91,1
A12,62,A31,A42,19995,A62,A72,2,A102,2,A122,1,A142,A152,2,A172,1,A191,A201,A91,1
A12,68,A31,A42,19986,A62,A72,2,A102,2,A122,0,A142,A152,2,A173,1,A192,A202,A92,1
A12,68,A31,A42,19986,A62,A72,2,A102,2,A122,1,A142,A152,2,A173,1,A192,A202,A92,1
A12,62,A31,A42,19985,A62,A72,2,A102,2,A122,0,A142,A152,2,A172,1,A191,A201,A91,1
A12,62,A31,A42,19985,A62,A72,2,A102,2,A122,1,A142,A152,2,A172,1,A191,A201,A91,1
A12,77,A31,A47,19975,A62,A72,2,A102,2,A122,0,A142,A152,2,A172,1,A191,A201,A91,1
A12,77,A31,A47,19975,A62,A72,2,A102,2,A122,1,A142,A152,2,A172,1,A191,A201,A91,1
A12,72,A31,A46,19974,A62,A72,1,A102,1,A122,0,A142,A152,1,A172,1,A191,A201,A91,1
A12,72,A31,A46,19974,A62,A72,1,A102,1,A122,1,A142,A152,1,A172,1,A191,A201,A91,1
A12,76,A31,A42,19977,A62,A72,2,A102,2,A122,0,A142,A152,2,A173,1,A192,A202,A92,0
A12,76,A31,A42,19977,A62,A72,2,A102,2,A122,1,A142,A152,2,A173,1,A192,A202,A92,0
A12,77,A31,A47,19965,A62,A72,2,A102,2,A122,0,A142,A152,2,A172,1,A191,A201,A91,1
A12,77,A31,A47,19965,A62,A72,2,A102,2,A122,1,A142,A152,2,A172,1,A191,A201,A91,1
A12,72,A31,A46,19964,A62,A72,1,A102,1,A122,0,A142,A152,1,A172,1,A191,A201,A91,1
A12,72,A31,A46,19964,A62,A72,1,A102,1,A122,1,A142,A152,1,A172,1,A191,A201,A91,1
A12,76,A31,A42,19967,A62,A72,2,A102,2,A122,0,A142,A152,2,A173,1,A192,A202,A92,0
A12,76,A31,A42,19967,A62,A72,2,A102,2,A122,1,A142,A152,2,A173,1,A192,A202,A92,0
A11,66,A30,A46,19973,A61,A71,1,A101,1,A121,0,A141,A151,1,A172,1,A191,A201,A91,0
A11,66,A30,A46,19973,A61,A71,1,A101,1,A121,1,A141,A151,1,A172,1,A191,A201,A91,0
A11,64,A30,A48,19977,A61,A71,1,A101,1,A121,0,A141,A151,1,A171,1,A191,A201,A91,0
A11,64,A30,A48,19977,A61,A71,1,A101,1,A121,1,A141,A151,1,A171,1,A191,A201,A91,0
A11,64,A30,A45,19977,A61,A71,1,A101,1,A121,0,A141,A151,1,A172,1,A191,A201,A91,1
A11,64,A30,A45,19977,A61,A71,1,A101,1,A121,1,A141,A151,1,A172,1,A191,A201,A91,1
A11,61,A30,A45,19977,A61,A71,1,A101,3,A121,0,A141,A151,1,A171,1,A191,A201,A91,1
A11,61,A30,A45,19977,A61,A71,1,A101,3,A121,1,A141,A151,1,A171,1,A191,A201,A91,1
A11,64,A30,A48,19972,A61,A71,1,A101,1,A121,0,A141,A151,1,A171,1,A191,A201,A91,0
A11,64,A30,A48,19972,A61,A71,1,A101,1,A121,1,A141,A151,1,A171,1,A191,A201,A91,0
A11,64,A30,A45,19972,A61,A71,1,A101,1,A121,0,A141,A151,1,A172,1,A191,A201,A91,1
A11,64,A30,A45,19972,A61,A71,1,A101,1,A121,1,A141,A151,1,A172,1,A191,A201,A91,1
A11,61,A30,A45,19972,A61,A71,1,A101,3,A121,0,A141,A151,1,A171,1,A191,A201,A91,1
A11,61,A30,A45,19972,A61,A71,1,A101,3,A121,1,A141,A151,1,A171,1,A191,A201,A91,1
A12,68,A31,A42,19976,A62,A72,2,A102,2,A122,0,A142,A152,2,A173,1,A192,A202,A92,1
A12,68,A31,A42,19976,A62,A72,2,A102,2,A122,1,A142,A152,2,A173,1,A192,A202,A92,1
A12,62,A31,A42,19975,A62,A72,2,A102,2,A122,0,A142,A152,2,A172,1,A191,A201,A91,1
A12,62,A31,A42,19975,A62,A72,2,A102,2,A122,1,A142,A152,2,A172,1,A191,A201,A91,1
A11,66,A30,A46,19963,A61,A71,1,A101,1,A121,0,A141,A151,1,A172,1,A191,A201,A91,0
A11,66,A30,A46,19963,A61,A71,1,A101,1,A121,1,A141,A151,1,A172,1,A191,A201,A91,0
A11,64,A30,A48,19967,A61,A71,1,A101,1,A121,0,A141,A151,1,A171,1,A191,A201,A91,0
A11,64,A30,A48,19967,A61,A71,1,A101,1,A121,1,A141,A151,1,A171,1,A191,A201,A91,0
A11,64,A30,A45,19967,A61,A71,1,A101,1,A121,0,A141,A151,1,A172,1,A191,A201,A91,1
A11,64,A30,A45,19967,A61,A71,1,A101,1,A121,1,A141,A151,1,A172,1,A191,A201,A91,1
A11,61,A30,A45,19967,A61,A71,1,A101,3,A121,0,A141,A151,1,A171,1,A191,A201,A91,1
A11,61,A30,A45,19967,A61,A71,1,A101,3,A121,1,A141,A151,1,A171,1,A191,A201,A91,1
A11,64,A30,A48,19962,A61,A71,1,A101,1,A121,0,A141,A151,1,A171,1,A191,A201,A91,0
A11,64,A30,A48,19962,A61,A71,1,A101,1,A121,1,A141,A151,1,A171,1,A191,A201,A91,0
A11,64,A30,A45,19962,A61,A71,1,A101,1,A121,0,A141,A151,1,A172,1,A191,A201,A91,1
A11,64,A30,A45,19962,A61,A71,1,A101,1,A121,1,A141,A151,1,A172,1,A191,A201,A91,1
A11,61,A30,A45,19962,A61,A71,1,A101,3,A121,0,A141,A151,1,A171,1,A191,A201,A91,1
A11,61,A30,A45,19962,A61,A71,1,A101,3,A121,1,A141,A151,1,A171,1,A191,A201,A91,1
A12,68,A31,A42,19966,A62,A72,2,A102,2,A122,0,A142,A152,2,A173,1,A192,A202,A92,1
A12,68,A31,A42,19966,A62,A72,2,A102,2,A122,1,A142,A152,2,A173,1,A192,A202,A92,1
A12,62,A31,A42,19965,A62,A72,2,A102,2,A122,0,A142,A152,2,A172,1,A191,A201,A91,1
A12,62,A31,A42,19965,A62,A72,2,A102,2,A122,1,A142,A152,2,A172,1,A191,A201,A91,1
A11,59,A30,A45,19997,A61,A71,1,A101,1,A121,0,A141,A151,1,A171,1,A191,A201,A91,1
A11,59,A30,A45,19997,A61,A71,1,A101,1,A121,1,A141,A151,1,A171,1,A191,A201,A91,1
A11,56,A30,A45,19997,A61,A71,1,A101,3,A121,0,A141,A151,1,A171,1,A191,A201,A91,1
A11,56,A30,A45,19997,A61,A71,1,A101,3,A121,1,A141,A151,1,A171,1,A191,A201,A91,1
A11,59,A30,A45,19992,A61,A71,1,A101,1,A121,0,A141,A151,1,A171,1,A191,A201,A91,1
A11,59,A30,A45,19992,A61,A71,1,A101,1,A121,1,A141,A151,1,A171,1,A191,A201,A91,1
A11,56,A30,A45,19992,A61,A71,1,A101,3,A121,0,A141,A151,1,A171,1,A191,A201,A91,1
A11,56,A30,A45,19992,A61,A71,1,A101,3,A121,1,A141,A151,1,A171,1,A191,A201,A91,1
A11,54,A30,A45,19997,A61,A71,1,A101,1,A121,0,A141,A151,1,A171,1,A191,A201,A91,1
A11,54,A30,A45,19997,A61,A71,1,A101,1,A121,1,A141,A151,1,A171,1,A191,A201,A91,1
A11,54,A30,A45,19992,A61,A71,1,A101,1,A121,0,A141,A151,1,A171,1,A191,A201,A91,1
A11,54,A30,A45,19992,A61,A71,1,A101,1,A121,1,A141,A151,1,A171,1,A191,A201,A91,1
A11,59,A30,A45,19987,A61,A71,1,A101,1,A121,0,A141,A151,1,A171,1,A191,A201,A91,1
A11,59,A30,A45,19987,A61,A71,1,A101,1,A121,1,A141,A151,1,A171,1,A191,A201,A91,1
A11,56,A30,A45,19987,A61,A71,1,A101,3,A121,0,A141,A151,1,A171,1,A191,A201,A91,1
A11,56,A30,A45,19987,A61,A71,1,A101,3,A121,1,A141,A151,1,A171,1,A191,A201,A91,1
A11,59,A30,A45,19982,A61,A71,1,A101,1,A121,0,A141,A151,1,A171,1,A191,A201,A91,1
A11,59,A30,A45,19982,A61,A71,1,A101,1,A121,1,A141,A151,1,A171,1,A191,A201,A91,1
A11,56,A30,A45,19982,A61,A71,1,A101,3,A121,0,A141,A151,1,A171,1,A191,A201,A91,1
A11,56,A30,A45,19982,A61,A71,1,A101,3,A121,1,A141,A151,1,A171,1,A191,A201,A91,1
A11,54,A30,A45,19987,A61,A71,1,A101,1,A121,0,A141,A151,1,A171,1,A191,A201,A91,1
A11,54,A30,A45,19987,A61,A71,1,A101,1,A121,1,A141,A151,1,A171,1,A191,A201,A91,1
A11,54,A30,A45,19982,A61,A71,1,A101,1,A121,0,A141,A151,1,A171,1,A191,A201,A91,1
A11,54,A30,A45,19982,A61,A71,1,A101,1,A121,1,A141,A151,1,A171,1,A191,A201,A91,1
A11,52,A30,A41,19993,A61,A71,1,A101,1,A121,0,A141,A151,1,A172,1,A191,A201,A91,0
A11,52,A30,A41,19993,A61,A71,1,A101,1,A121,1,A141,A151,1,A172,1,A191,A201,A91,0
A11,52,A30,A41,19983,A61,A71,1,A101,1,A121,0,A141,A151,1,A172,1,A191,A201,A91,0
A11,52,A30,A41,19983,A61,A71,1,A101,1,A121,1,A141,A151,1,A172,1,A191,A201,A91,0
A11,41,A30,A40,19992,A61,A71,1,A101,1,A121,0,A141,A151,1,A171,1,A191,A201,A91,0
A11,41,A30,A40,19992,A61,A71,1,A101,1,A121,1,A141,A151,1,A171,1,A191,A201,A91,0
A11,41,A30,A40,19982,A61,A71,1,A101,1,A121,0,A141,A151,1,A171,1,A191,A201,A91,0
A11,41,A30,A40,19982,A61,A71,1,A101,1,A121,1,A141,A151,1,A171,1,A191,A201,A91,0
A11,59,A30,A45,19977,A61,A71,1,A101,1,A121,0,A141,A151,1,A171,1,A191,A201,A91,1
A11,59,A30,A45,19977,A61,A71,1,A101,1,A121,1,A141,A151,1,A171,1,A191,A201,A91,1
A11,56,A30,A45,19977,A61,A71,1,A101,3,A121,0,A141,A151,1,A171,1,A191,A201,A91,1
A11,56,A30,A45,19977,A61,A71,1,A101,3,A121,1,A141,A151,1,A171,1,A191,A201,A91,1
A11,59,A30,A45,19972,A61,A71,1,A101,1,A121,0,A141,A151,1,A171,1,A191,A201,A91,1
A11,59,A30,A45,19972,A61,A71,1,A101,1,A121,1,A141,A151,1,A171,1,A191,A201,A91,1
A11,56,A30,A45,19972,A61,A71,1,A101,3,A121,0,A141,A151,1,A171,1,A191,A201,A91,1
A11,56,A30,A45,19972,A61,A71,1,A101,3,A121,1,A141,A151,1,A171,1,A191,A201,A91,1
A11,54,A30,A45,19977,A61,A71,1,A101,1,A121,0,A141,A151,1,A171,1,A191,A201,A91,1
A11,54,A30,A45,19977,A61,A71,1,A101,1,A121,1,A141,A151,1,A171,1,A191,A201,A91,1
A11,54,A30,A45,19972,A61,A71,1,A101,1,A121,0,A141,A151,1,A171,1,A191,A201,A91,1
A11,54,A30,A45,19972,A61,A71,1,A101,1,A121,1,A141,A151,1,A171,1,A191,A201,A91,1
A11,52,A30,A41,19973,A61,A71,1,A101,1,A121,0,A141,A151,1,A172,1,A191,A201,A91,0
A11,52,A30,A41,19973,A61,A71,1,A101,1,A121,1,A141,A151,1,A172,1,A191,A201,A91,0
A11,59,A30,A45,19967,A61,A71,1,A101,1,A121,0,A141,A151,1,A171,1,A191,A201,A91,1
A11,59,A30,A45,19967,A61,A71,1,A101,1,A121,1,A141,A151,1,A171,1,A191,A201,A91,1
A11,56,A30,A45,19967,A61,A71,1,A101,3,A121,0,A141,A151,1,A171,1,A191,A201,A91,1
A11,56,A30,A45,19967,A61,A71,1,A101,3,A121,1,A141,A151,1,A171,1,A191,A201,A91,1
A11,59,A30,A45,19962,A61,A71,1,A101,1,A121,0,A141,A151,1,A171,1,A191,A201,A91,1
A11,59,A30,A45,19962,A61,A71,1,A101,1,A121,1,A141,A151,1,A171,1,A191,A201,A91,1
A11,56,A30,A45,19962,A61,A71,1,A101,3,A121,0,A141,A151,1,A171,1,A191,A201,A91,1
A11,56,A30,A45,19962,A61,A71,1,A101,3,A121,1,A141,A151,1,A171,1,A191,A201,A91,1
A11,54,A30,A45,19967,A61,A71,1,A101,1,A121,0,A141,A151,1,A171,1,A191,A201,A91,1
A11,54,A30,A45,19967,A61,A71,1,A101,1,A121,1,A141,A151,1,A171,1,A191,A201,A91,1
A11,54,A30,A45,19962,A61,A71,1,A101,1,A121,0,A141,A151,1,A171,1,A191,A201,A91,1
A11,54,A30,A45,19962,A61,A71,1,A101,1,A121,1,A141,A151,1,A171,1,A191,A201,A91,1
A11,52,A30,A41,19963,A61,A71,1,A101,1,A121,0,A141,A151,1,A172,1,A191,A201,A91,0
A11,52,A30,A41,19963,A61,A71,1,A101,1,A121,1,A141,A151,1,A172,1,A191,A201,A91,0
A11,41,A30,A40,19972,A61,A71,1,A101,1,A121,0,A141,A151,1,A171,1,A191,A201,A91,0
A11,41,A30,A40,19972,A61,A71,1,A101,1,A121,1,A141,A151,1,A171,1,A191,A201,A91,0
A11,41,A30,A40,19962,A61,A71,1,A101,1,A121,0,A141,A151,1,A171,1,A191,A201,A91,0
A11,41,A30,A40,19962,A61,A71,1,A101,1,A121,1,A141,A151,1,A171,1,A191,A201,A91,0
A12,77,A31,A47,19956,A62,A72,2,A102,2,A122,0,A142,A152,2,A172,1,A191,A201,A91,1
A12,77,A31,A47,19956,A62,A72,2,A102,2,A122,1,A142,A152,2,A172,1,A191,A201,A91,1
A12,72,A31,A46,19955,A62,A72,1,A102,1,A122,0,A142,A152,1,A172,1,A191,A201,A91,1
A12,72,A31,A46,19955,A62,A72,1,A102,1,A122,1,A142,A152,1,A172,1,A191,A201,A91,1
A12,77,A31,A47,19946,A62,A72,2,A102,2,A122,0,A142,A152,2,A172,1,A191,A201,A91,1
A12,77,A31,A47,19946,A62,A72,2,A102,2,A122,1,A142,A152,2,A172,1,A191,A201,A91,1
A12,72,A31,A46,19945,A62,A72,1,A102,1,A122,0,A142,A152,1,A172,1,A191,A201,A91,0
A12,72,A31,A46,19945,A62,A72,1,A102,1,A122,1,A142,A152,1,A172,1,A191,A201,A91,0
A12,76,A31,A42,19957,A62,A72,2,A102,2,A122,0,A142,A152,2,A173,1,A192,A202,A92,0
A12,76,A31,A42,19957,A62,A72,2,A102,2,A122,1,A142,A152,2,A173,1,A192,A202,A92,0
A12,76,A31,A42,19948,A62,A72,2,A102,2,A122,0,A142,A152,2,A173,1,A192,A202,A92,0
A12,76,A31,A42,19948,A62,A72,2,A102,2,A122,1,A142,A152,2,A173,1,A192,A202,A92,0
A11,66,A30,A46,19954,A61,A71,1,A101,1,A121,0,A141,A151,1,A172,1,A191,A201,A91,0
A11,66,A30,A46,19954,A61,A71,1,A101,1,A121,1,A141,A151,1,A172,1,A191,A201,A91,0
A11,64,A30,A48,19958,A61,A71,1,A101,1,A121,0,A141,A151,1,A171,1,A191,A201,A91,0
A11,64,A30,A48,19958,A61,A71,1,A101,1,A121,1,A141,A151,1,A171,1,A191,A201,A91,0
A11,64,A30,A48,19953,A61,A71,1,A101,1,A121,0,A141,A151,1,A171,1,A191,A201,A91,0
A11,64,A30,A48,19953,A61,A71,1,A101,1,A121,1,A141,A151,1,A171,1,A191,A201,A91,0
A11,64,A30,A45,19958,A61,A71,1,A101,1,A121,0,A141,A151,1,A172,1,A191,A201,A91,1
A11,64,A30,A45,19958,A61,A71,1,A101,1,A121,1,A141,A151,1,A172,1,A191,A201,A91,1
A11,61,A30,A45,19958,A61,A71,1,A101,3,A121,0,A141,A151,1,A171,1,A191,A201,A91,1
A11,61,A30,A45,19958,A61,A71,1,A101,3,A121,1,A141,A151,1,A171,1,A191,A201,A91,1
A11,64,A30,A45,19953,A61,A71,1,A101,1,A121,0,A141,A151,1,A172,1,A191,A201,A91,1
A11,64,A30,A45,19953,A61,A71,1,A101,1,A121,1,A141,A151,1,A172,1,A191,A201,A91,1
A11,61,A30,A45,19953,A61,A71,1,A101,3,A121,0,A141,A151,1,A171,1,A191,A201,A91,1
A11,61,A30,A45,19953,A61,A71,1,A101,3,A121,1,A141,A151,1,A171,1,A191,A201,A91,1
A11,66,A30,A46,19944,A61,A71,1,A101,1,A121,0,A141,A151,1,A172,1,A191,A201,A91,0
A11,66,A30,A46,19944,A61,A71,1,A101,1,A121,1,A141,A151,1,A172,1,A191,A201,A91,0
A11,64,A30,A48,19948,A61,A71,1,A101,1,A121,0,A141,A151,1,A171,1,A191,A201,A91,0
A11,64,A30,A48,19948,A61,A71,1,A101,1,A121,1,A141,A151,1,A171,1,A191,A201,A91,0
A11,64,A30,A45,19948,A61,A71,1,A101,1,A121,0,A141,A151,1,A172,1,A191,A201,A91,1
A11,64,A30,A45,19948,A61,A71,1,A101,1,A121,1,A141,A151,1,A172,1,A191,A201,A91,1
A11,61,A30,A45,19948,A61,A71,1,A101,3,A121,0,A141,A151,1,A171,1,A191,A201,A91,1
A11,61,A30,A45,19948,A61,A71,1,A101,3,A121,1,A141,A151,1,A171,1,A191,A201,A91,1
A11,64,A30,A48,19943,A61,A71,1,A101,1,A121,0,A141,A151,1,A171,1,A191,A201,A91,0
A11,64,A30,A48,19943,A61,A71,1,A101,1,A121,1,A141,A151,1,A171,1,A191,A201,A91,0
A11,64,A30,A45,19943,A61,A71,1,A101,1,A121,0,A141,A151,1,A172,1,A191,A201,A91,1
A11,64,A30,A45,19943,A61,A71,1,A101,1,A121,1,A141,A151,1,A172,1,A191,A201,A91,1
A11,61,A30,A45,19943,A61,A71,1,A101,3,A121,0,A141,A151,1,A171,1,A191,A201,A91,1
A11,61,A30,A45,19943,A61,A71,1,A101,3,A121,1,A141,A151,1,A171,1,A191,A201,A91,1
A12,68,A31,A42,19957,A62,A72,2,A102,2,A122,0,A142,A152,2,A173,1,A192,A202,A92,1
A12,68,A31,A42,19957,A62,A72,2,A102,2,A122,1,A142,A152,2,A173,1,A192,A202,A92,1
A12,62,A31,A42,19956,A62,A72,2,A102,2,A122,0,A142,A152,2,A172,1,A191,A201,A91,1
A12,62,A31,A42,19956,A62,A72,2,A102,2,A122,1,A142,A152,2,A172,1,A191,A201,A91,1
A12,68,A31,A42,19947,A62,A72,2,A102,2,A122,0,A142,A152,2,A173,1,A192,A202,A92,1
A12,68,A31,A42,19947,A62,A72,2,A102,2,A122,1,A142,A152,2,A173,1,A192,A202,A92,1
A12,62,A31,A42,19946,A62,A72,2,A102,2,A122,0,A142,A152,2,A172,1,A191,A201,A91,1
A12,62,A31,A42,19946,A62,A72,2,A102,2,A122,1,A142,A152,2,A172,1,A191,A201,A91,1
A12,77,A31,A47,19936,A62,A72,2,A102,2,A122,0,A142,A152,2,A172,1,A191,A201,A91,1
A12,77,A31,A47,19936,A62,A72,2,A102,2,A122,1,A142,A152,2,A172,1,A191,A201,A91,1
A12,72,A31,A46,19935,A62,A72,1,A102,1,A122,0,A142,A152,1,A172,1,A191,A201,A91,0
A12,72,A31,A46,19935,A62,A72,1,A102,1,A122,1,A142,A152,1,A172,1,A191,A201,A91,0
A12,76,A31,A42,19938,A62,A72,2,A102,2,A122,0,A142,A152,2,A173,1,A192,A202,A92,0
A12,76,A31,A42,19938,A62,A72,2,A102,2,A122,1,A142,A152,2,A173,1,A192,A202,A92,0
A12,77,A31,A47,19926,A62,A72,2,A102,2,A122,0,A142,A152,2,A172,1,A191,A201,A91,1
A12,77,A31,A47,19926,A62,A72,2,A102,2,A122,1,A142,A152,2,A172,1,A191,A201,A91,1
A12,72,A31,A46,19925,A62,A72,1,A102,1,A122,0,A142,A152,1,A172,1,A191,A201,A91,0
A12,72,A31,A46,19925,A62,A72,1,A102,1,A122,1,A142,A152,1,A172,1,A191,A201,A91,0
A12,76,A31,A42,19928,A62,A72,2,A102,2,A122,0,A142,A152,2,A173,1,A192,A202,A92,0
A12,76,A31,A42,19928,A62,A72,2,A102,2,A122,1,A142,A152,2,A173,1,A192,A202,A92,0
A11,66,A30,A46,19934,A61,A71,1,A101,1,A121,0,A141,A151,1,A172,1,A191,A201,A91,0
A11,66,A30,A46,19934,A61,A71,1,A101,1,A121,1,A141,A151,1,A172,1,A191,A201,A91,0
A11,64,A30,A48,19938,A61,A71,1,A101,1,A121,0,A141,A151,1,A171,1,A191,A201,A91,0
A11,64,A30,A48,19938,A61,A71,1,A101,1,A121,1,A141,A151,1,A171,1,A191,A201,A91,0
A11,64,A30,A45,19938,A61,A71,1,A101,1,A121,0,A141,A151,1,A172,1,A191,A201,A91,1
A11,64,A30,A45,19938,A61,A71,1,A101,1,A121,1,A141,A151,1,A172,1,A191,A201,A91,1
A11,61,A30,A45,19938,A61,A71,1,A101,3,A121,0,A141,A151,1,A171,1,A191,A201,A91,1
A11,61,A30,A45,19938,A61,A71,1,A101,3,A121,1,A141,A151,1,A171,1,A191,A201,A91,1
A11,64,A30,A48,19933,A61,A71,1,A101,1,A121,0,A141,A151,1,A171,1,A191,A201,A91,0
A11,64,A30,A48,19933,A61,A71,1,A101,1,A121,1,A141,A151,1,A171,1,A191,A201,A91,0
A11,64,A30,A45,19933,A61,A71,1,A101,1,A121,0,A141,A151,1,A172,1,A191,A201,A91,1
A11,64,A30,A45,19933,A61,A71,1,A101,1,A121,1,A141,A151,1,A172,1,A191,A201,A91,1
A11,61,A30,A45,19933,A61,A71,1,A101,3,A121,0,A141,A151,1,A171,1,A191,A201,A91,1
A11,61,A30,A45,19933,A61,A71,1,A101,3,A121,1,A141,A151,1,A171,1,A191,A201,A91,1
A12,68,A31,A42,19937,A62,A72,2,A102,2,A122,0,A142,A152,2,A173,1,A192,A202,A92,1
A12,68,A31,A42,19937,A62,A72,2,A102,2,A122,1,A142,A152,2,A173,1,A192,A202,A92,1
A12,62,A31,A42,19936,A62,A72,2,A102,2,A122,0,A142,A152,2,A172,1,A191,A201,A91,1
A12,62,A31,A42,19936,A62,A72,2,A102,2,A122,1,A142,A152,2,A172,1,A191,A201,A91,1
A11,66,A30,A46,19924,A61,A71,1,A101,1,A121,0,A141,A151,1,A172,1,A191,A201,A91,0
A11,66,A30,A46,19924,A61,A71,1,A101,1,A121,1,A141,A151,1,A172,1,A191,A201,A91,0
A11,64,A30,A48,19928,A61,A71,1,A101,1,A121,0,A141,A151,1,A171,1,A191,A201,A91,0
A11,64,A30,A48,19928,A61,A71,1,A101,1,A121,1,A141,A151,1,A171,1,A191,A201,A91,0
A11,64,A30,A45,19928,A61,A71,1,A101,1,A121,0,A141,A151,1,A172,1,A191,A201,A91,1
A11,64,A30,A45,19928,A61,A71,1,A101,1,A121,1,A141,A151,1,A172,1,A191,A201,A91,1
A11,61,A30,A45,19928,A61,A71,1,A101,3,A121,0,A141,A151,1,A171,1,A191,A201,A91,1
A11,61,A30,A45,19928,A61,A71,1,A101,3,A121,1,A141,A151,1,A171,1,A191,A201,A91,1
