age,capital-gain,capital-loss,decision,education,education-num,hours-per-week,marital-status,native-country,occupation,race,relationship,sex,workclass
99,22500,3158,1,Doctorate,11,98,Married-AF-spouse,Columbia,Protective-serv,Black,Unmarried,Male,State-gov
90,22500,2286,0,Bachelors,1,89,Widowed,Portugal,Tech-support,White,Unmarried,Female,Private
90,22500,2286,1,Bachelors,1,89,Widowed,Portugal,Tech-support,White,Unmarried,Male,Private
90,22500,2504,0,Some-college,1,90,Widowed,France,Craft-repair,White,Unmarried,Female,Self-emp-not-inc
90,22500,2504,1,Some-college,1,90,Widowed,France,Craft-repair,White,Unmarried,Male,Self-emp-not-inc
91,22500,2722,0,HS-grad,2,91,Widowed,Laos,Sales,Asian-Pac-Islander,Unmarried,Female,Self-emp-not-inc
91,22500,2722,1,HS-grad,2,91,Widowed,Laos,Sales,Asian-Pac-Islander,Unmarried,Male,Self-emp-not-inc
92,22500,2940,0,Prof-school,3,92,Married-spouse-absent,Taiwan,Exec-managerial,Asian-Pac-Islander,Unmarried,Female,Self-emp-inc
92,22500,2940,1,Prof-school,3,92,Married-spouse-absent,Taiwan,Exec-managerial,Asian-Pac-Islander,Unmarried,Male,Self-emp-inc
93,22500,3158,0,Assoc-voc,3,93,Married-spouse-absent,Columbia,Prof-specialty,Amer-Indian-Eskimo,Unmarried,Female,Self-emp-inc
93,22500,3158,1,Assoc-voc,3,93,Married-spouse-absent,Columbia,Prof-specialty,Amer-Indian-Eskimo,Unmarried,Male,Self-emp-inc
97,22500,2504,1,Prof-school,1,79,Married-spouse-absent,Thailand,Exec-managerial,Asian-Pac-Islander,Unmarried,Female,Self-emp-inc
97,22500,2504,0,Prof-school,1,79,Married-spouse-absent,Thailand,Exec-managerial,Asian-Pac-Islander,Unmarried,Male,Self-emp-inc
97,22500,2722,1,Assoc-voc,2,80,Married-spouse-absent,Yugoslavia,Prof-specialty,Amer-Indian-Eskimo,Unmarried,Female,Self-emp-inc
97,22500,2722,0,Assoc-voc,2,80,Married-spouse-absent,Yugoslavia,Prof-specialty,Amer-Indian-Eskimo,Unmarried,Male,Self-emp-inc
98,22500,2722,1,7th-8th,2,82,Married-spouse-absent,El-Salvador,Machine-op-inspct,Amer-Indian-Eskimo,Unmarried,Female,Federal-gov
98,22500,2722,0,7th-8th,2,82,Married-spouse-absent,El-Salvador,Machine-op-inspct,Amer-Indian-Eskimo,Unmarried,Male,Federal-gov
98,22500,2722,1,12th,2,83,Married-spouse-absent,El-Salvador,Adm-clerical,Amer-Indian-Eskimo,Unmarried,Female,Local-gov
98,22500,2722,0,12th,2,83,Married-spouse-absent,El-Salvador,Adm-clerical,Amer-Indian-Eskimo,Unmarried,Male,Local-gov
98,22500,2940,1,Masters,3,84,Married-spouse-absent,Trinadad&Tobago,Farming-fishing,Other,Unmarried,Female,Local-gov
98,22500,2940,0,Masters,3,84,Married-spouse-absent,Trinadad&Tobago,Farming-fishing,Other,Unmarried,Male,Local-gov
99,22500,2940,1,10th,3,85,Married-AF-spouse,Peru,Transport-moving,Other,Unmarried,Female,State-gov
99,22500,2940,0,10th,3,85,Married-AF-spouse,Peru,Transport-moving,Other,Unmarried,Male,State-gov
99,22500,3158,1,Doctorate,3,86,Married-AF-spouse,Hong,Protective-serv,Black,Unmarried,Female,State-gov
99,22500,3158,0,Doctorate,3,86,Married-AF-spouse,Hong,Protective-serv,Black,Unmarried,Male,State-gov
96,22500,4029,1,Masters,3,84,Married-spouse-absent,Taiwan,Farming-fishing,Other,Unmarried,Female,Local-gov
96,22500,4029,0,Masters,3,84,Married-spouse-absent,Taiwan,Farming-fishing,Other,Unmarried,Male,Local-gov
97,22500,4029,1,10th,3,85,Married-AF-spouse,Haiti,Transport-moving,Other,Unmarried,Female,State-gov
97,22500,4029,0,10th,3,85,Married-AF-spouse,Haiti,Transport-moving,Other,Unmarried,Male,State-gov
98,22500,4247,1,Doctorate,3,86,Married-AF-spouse,Columbia,Protective-serv,Black,Unmarried,Female,State-gov
98,22500,4247,0,Doctorate,3,86,Married-AF-spouse,Columbia,Protective-serv,Black,Unmarried,Male,State-gov
93,22500,2722,1,Assoc-voc,3,80,Married-spouse-absent,Laos,Prof-specialty,Amer-Indian-Eskimo,Unmarried,Female,Self-emp-inc
93,22500,2722,0,Assoc-voc,3,80,Married-spouse-absent,Laos,Prof-specialty,Amer-Indian-Eskimo,Unmarried,Male,Self-emp-inc
95,22500,2722,1,7th-8th,4,82,Married-spouse-absent,Ecuador,Machine-op-inspct,Amer-Indian-Eskimo,Unmarried,Female,Federal-gov
95,22500,2722,0,7th-8th,4,82,Married-spouse-absent,Ecuador,Machine-op-inspct,Amer-Indian-Eskimo,Unmarried,Male,Federal-gov
95,22500,2722,1,12th,5,83,Married-spouse-absent,Ecuador,Adm-clerical,Amer-Indian-Eskimo,Unmarried,Female,Local-gov
95,22500,2722,0,12th,5,83,Married-spouse-absent,Ecuador,Adm-clerical,Amer-Indian-Eskimo,Unmarried,Male,Local-gov
96,22500,2940,1,Masters,5,84,Married-spouse-absent,Taiwan,Farming-fishing,Other,Unmarried,Female,Local-gov
96,22500,2940,0,Masters,5,84,Married-spouse-absent,Taiwan,Farming-fishing,Other,Unmarried,Male,Local-gov
97,22500,2940,1,10th,6,85,Married-AF-spouse,Haiti,Transport-moving,Other,Unmarried,Female,State-gov
97,22500,2940,0,10th,6,85,Married-AF-spouse,Haiti,Transport-moving,Other,Unmarried,Male,State-gov
98,22500,3158,1,Doctorate,7,86,Married-AF-spouse,Columbia,Protective-serv,Black,Unmarried,Female,State-gov
98,22500,3158,0,Doctorate,7,86,Married-AF-spouse,Columbia,Protective-serv,Black,Unmarried,Male,State-gov
96,22500,4029,0,Masters,3,96,Never-married,Trinadad&Tobago,Farming-fishing,Other,Unmarried,Female,Local-gov
96,22500,4029,1,Masters,3,96,Never-married,Trinadad&Tobago,Farming-fishing,Other,Unmarried,Male,Local-gov
97,22500,4029,0,10th,3,97,Never-married,Peru,Transport-moving,Other,Unmarried,Female,State-gov
97,22500,4029,1,10th,3,97,Never-married,Peru,Transport-moving,Other,Unmarried,Male,State-gov
95,22500,2722,0,7th-8th,4,94,Never-married,El-Salvador,Machine-op-inspct,Amer-Indian-Eskimo,Unmarried,Female,Federal-gov
95,22500,2722,1,7th-8th,4,94,Never-married,El-Salvador,Machine-op-inspct,Amer-Indian-Eskimo,Unmarried,Male,Federal-gov
95,22500,2722,0,12th,5,95,Never-married,El-Salvador,Adm-clerical,Amer-Indian-Eskimo,Unmarried,Female,Local-gov
95,22500,2722,1,12th,5,95,Never-married,El-Salvador,Adm-clerical,Amer-Indian-Eskimo,Unmarried,Male,Local-gov
96,22500,2940,0,Masters,5,96,Never-married,Trinadad&Tobago,Farming-fishing,Other,Unmarried,Female,Local-gov
96,22500,2940,1,Masters,5,96,Never-married,Trinadad&Tobago,Farming-fishing,Other,Unmarried,Male,Local-gov
97,22500,2940,0,10th,6,97,Never-married,Peru,Transport-moving,Other,Unmarried,Female,State-gov
97,22500,2940,1,10th,6,97,Never-married,Peru,Transport-moving,Other,Unmarried,Male,State-gov
97,22500,3811,0,10th,6,97,Never-married,Haiti,Transport-moving,Other,Unmarried,Female,State-gov
97,22500,3811,1,10th,6,97,Never-married,Haiti,Transport-moving,Other,Unmarried,Male,State-gov
98,22500,4029,0,Doctorate,7,98,Separated,Columbia,Protective-serv,Black,Unmarried,Female,State-gov
98,22500,4029,1,Doctorate,7,98,Separated,Columbia,Protective-serv,Black,Unmarried,Male,State-gov
95,22500,2722,1,12th,2,83,Never-married,El-Salvador,Adm-clerical,Amer-Indian-Eskimo,Unmarried,Female,Local-gov
95,22500,2722,0,12th,2,83,Never-married,El-Salvador,Adm-clerical,Amer-Indian-Eskimo,Unmarried,Male,Local-gov
96,22500,4029,0,Masters,3,84,Never-married,Taiwan,Farming-fishing,Other,Unmarried,Female,Local-gov
96,22500,4029,1,Masters,3,84,Never-married,Taiwan,Farming-fishing,Other,Unmarried,Male,Local-gov
97,22500,4029,0,10th,3,85,Never-married,Haiti,Transport-moving,Other,Unmarried,Female,State-gov
97,22500,4029,1,10th,3,85,Never-married,Haiti,Transport-moving,Other,Unmarried,Male,State-gov
95,22500,2722,0,7th-8th,4,82,Never-married,Ecuador,Machine-op-inspct,Amer-Indian-Eskimo,Unmarried,Female,Federal-gov
95,22500,2722,1,7th-8th,4,82,Never-married,Ecuador,Machine-op-inspct,Amer-Indian-Eskimo,Unmarried,Male,Federal-gov
95,22500,2722,0,12th,5,83,Never-married,Ecuador,Adm-clerical,Amer-Indian-Eskimo,Unmarried,Female,Local-gov
95,22500,2722,1,12th,5,83,Never-married,Ecuador,Adm-clerical,Amer-Indian-Eskimo,Unmarried,Male,Local-gov
96,22500,2940,0,Masters,5,84,Never-married,Taiwan,Farming-fishing,Other,Unmarried,Female,Local-gov
96,22500,2940,1,Masters,5,84,Never-married,Taiwan,Farming-fishing,Other,Unmarried,Male,Local-gov
97,22500,2940,0,10th,6,85,Never-married,Haiti,Transport-moving,Other,Unmarried,Female,State-gov
97,22500,2940,1,10th,6,85,Never-married,Haiti,Transport-moving,Other,Unmarried,Male,State-gov
82,22500,2722,1,Assoc-voc,3,93,Married-spouse-absent,Laos,Prof-specialty,Amer-Indian-Eskimo,Unmarried,Female,Self-emp-inc
82,22500,2722,0,Assoc-voc,3,93,Married-spouse-absent,Laos,Prof-specialty,Amer-Indian-Eskimo,Unmarried,Male,Self-emp-inc
84,22500,2722,1,7th-8th,4,94,Married-spouse-absent,Ecuador,Machine-op-inspct,Amer-Indian-Eskimo,Unmarried,Female,Federal-gov
84,22500,2722,0,7th-8th,4,94,Married-spouse-absent,Ecuador,Machine-op-inspct,Amer-Indian-Eskimo,Unmarried,Male,Federal-gov
84,22500,2722,1,12th,5,95,Married-spouse-absent,Ecuador,Adm-clerical,Amer-Indian-Eskimo,Unmarried,Female,Local-gov
84,22500,2722,0,12th,5,95,Married-spouse-absent,Ecuador,Adm-clerical,Amer-Indian-Eskimo,Unmarried,Male,Local-gov
85,22500,2940,1,Masters,5,96,Married-spouse-absent,Taiwan,Farming-fishing,Other,Unmarried,Female,Local-gov
85,22500,2940,0,Masters,5,96,Married-spouse-absent,Taiwan,Farming-fishing,Other,Unmarried,Male,Local-gov
86,22500,2940,1,10th,6,97,Married-AF-spouse,Haiti,Transport-moving,Other,Unmarried,Female,State-gov
86,22500,2940,0,10th,6,97,Married-AF-spouse,Haiti,Transport-moving,Other,Unmarried,Male,State-gov
87,22500,3158,1,Doctorate,7,98,Married-AF-spouse,Columbia,Protective-serv,Black,Unmarried,Female,State-gov
87,22500,3158,0,Doctorate,7,98,Married-AF-spouse,Columbia,Protective-serv,Black,Unmarried,Male,State-gov
85,22500,2940,1,Masters,3,96,Never-married,Trinadad&Tobago,Farming-fishing,Other,Unmarried,Female,Local-gov
85,22500,2940,0,Masters,3,96,Never-married,Trinadad&Tobago,Farming-fishing,Other,Unmarried,Male,Local-gov
86,22500,2940,1,10th,3,97,Never-married,Peru,Transport-moving,Other,Unmarried,Female,State-gov
86,22500,2940,0,10th,3,97,Never-married,Peru,Transport-moving,Other,Unmarried,Male,State-gov
87,22500,3158,1,Doctorate,3,98,Separated,Hong,Protective-serv,Black,Unmarried,Female,State-gov
87,22500,3158,0,Doctorate,3,98,Separated,Hong,Protective-serv,Black,Unmarried,Male,State-gov
87,22500,4247,1,Doctorate,3,98,Separated,Columbia,Protective-serv,Black,Unmarried,Female,State-gov
87,22500,4247,0,Doctorate,3,98,Separated,Columbia,Protective-serv,Black,Unmarried,Male,State-gov
84,22500,2722,0,7th-8th,4,94,Never-married,Ecuador,Machine-op-inspct,Amer-Indian-Eskimo,Unmarried,Female,Federal-gov
84,22500,2722,1,7th-8th,4,94,Never-married,Ecuador,Machine-op-inspct,Amer-Indian-Eskimo,Unmarried,Male,Federal-gov
84,22500,2722,0,12th,5,95,Never-married,Ecuador,Adm-clerical,Amer-Indian-Eskimo,Unmarried,Female,Local-gov
84,22500,2722,1,12th,5,95,Never-married,Ecuador,Adm-clerical,Amer-Indian-Eskimo,Unmarried,Male,Local-gov
85,22500,2940,0,Masters,5,96,Never-married,Taiwan,Farming-fishing,Other,Unmarried,Female,Local-gov
85,22500,2940,1,Masters,5,96,Never-married,Taiwan,Farming-fishing,Other,Unmarried,Male,Local-gov
86,22500,2940,0,10th,6,97,Never-married,Haiti,Transport-moving,Other,Unmarried,Female,State-gov
86,22500,2940,1,10th,6,97,Never-married,Haiti,Transport-moving,Other,Unmarried,Male,State-gov
84,22500,2722,1,12th,2,83,Never-married,Ecuador,Adm-clerical,Amer-Indian-Eskimo,Unmarried,Female,Local-gov
84,22500,2722,0,12th,2,83,Never-married,Ecuador,Adm-clerical,Amer-Indian-Eskimo,Unmarried,Male,Local-gov
85,22500,2940,1,Masters,3,84,Never-married,Taiwan,Farming-fishing,Other,Unmarried,Female,Local-gov
85,22500,2940,0,Masters,3,84,Never-married,Taiwan,Farming-fishing,Other,Unmarried,Male,Local-gov
86,22500,2940,1,10th,3,85,Never-married,Haiti,Transport-moving,Other,Unmarried,Female,State-gov
86,22500,2940,0,10th,3,85,Never-married,Haiti,Transport-moving,Other,Unmarried,Male,State-gov
87,22500,3158,1,Doctorate,3,86,Separated,Columbia,Protective-serv,Black,Unmarried,Female,State-gov
87,22500,3158,0,Doctorate,3,86,Separated,Columbia,Protective-serv,Black,Unmarried,Male,State-gov
91,17500,3593,0,HS-grad,13,91,Widowed,Scotland,Sales,Asian-Pac-Islander,Unmarried,Female,Self-emp-not-inc
91,17500,3593,1,HS-grad,13,91,Widowed,Scotland,Sales,Asian-Pac-Islander,Unmarried,Male,Self-emp-not-inc
92,17500,3593,0,Prof-school,13,92,Married-spouse-absent,Thailand,Exec-managerial,Asian-Pac-Islander,Unmarried,Female,Self-emp-inc
92,17500,3593,1,Prof-school,13,92,Married-spouse-absent,Thailand,Exec-managerial,Asian-Pac-Islander,Unmarried,Male,Self-emp-inc
90,17500,3375,0,Bachelors,13,89,Widowed,Portugal,Tech-support,White,Unmarried,Female,Private
90,17500,3375,1,Bachelors,13,89,Widowed,Portugal,Tech-support,White,Unmarried,Male,Private
90,17500,3375,0,Some-college,13,90,Widowed,Ireland,Craft-repair,White,Unmarried,Female,Self-emp-not-inc
90,17500,3375,1,Some-college,13,90,Widowed,Ireland,Craft-repair,White,Unmarried,Male,Self-emp-not-inc
97,17500,3811,1,10th,14,85,Married-AF-spouse,El-Salvador,Transport-moving,Other,Unmarried,Female,State-gov
97,17500,3811,0,10th,14,85,Married-AF-spouse,El-Salvador,Transport-moving,Other,Unmarried,Male,State-gov
98,17500,4029,1,Doctorate,15,86,Married-AF-spouse,Peru,Protective-serv,Black,Unmarried,Female,State-gov
98,17500,4029,0,Doctorate,15,86,Married-AF-spouse,Peru,Protective-serv,Black,Unmarried,Male,State-gov
90,17500,3375,0,Some-college,9,90,Married-civ-spouse,Nicaragua,Craft-repair,White,Unmarried,Female,Self-emp-not-inc
90,17500,3375,1,Some-college,9,90,Married-civ-spouse,Nicaragua,Craft-repair,White,Unmarried,Male,Self-emp-not-inc
91,17500,3593,0,HS-grad,10,91,Divorced,Scotland,Sales,Asian-Pac-Islander,Unmarried,Female,Self-emp-not-inc
91,17500,3593,1,HS-grad,10,91,Divorced,Scotland,Sales,Asian-Pac-Islander,Unmarried,Male,Self-emp-not-inc
92,17500,3593,0,Prof-school,11,92,Divorced,Thailand,Exec-managerial,Asian-Pac-Islander,Unmarried,Female,Self-emp-inc
92,17500,3593,1,Prof-school,11,92,Divorced,Thailand,Exec-managerial,Asian-Pac-Islander,Unmarried,Male,Self-emp-inc
90,17500,2286,0,Some-college,13,90,Married-civ-spouse,Nicaragua,Craft-repair,White,Unmarried,Female,Self-emp-not-inc
90,17500,2286,1,Some-college,13,90,Married-civ-spouse,Nicaragua,Craft-repair,White,Unmarried,Male,Self-emp-not-inc
91,17500,2504,0,HS-grad,13,91,Divorced,Scotland,Sales,Asian-Pac-Islander,Unmarried,Female,Self-emp-not-inc
91,17500,2504,1,HS-grad,13,91,Divorced,Scotland,Sales,Asian-Pac-Islander,Unmarried,Male,Self-emp-not-inc
90,17500,3375,0,Bachelors,9,89,Married-civ-spouse,Portugal,Tech-support,White,Unmarried,Female,Private
90,17500,3375,1,Bachelors,9,89,Married-civ-spouse,Portugal,Tech-support,White,Unmarried,Male,Private
90,17500,3375,0,Some-college,9,90,Married-civ-spouse,Ireland,Craft-repair,White,Unmarried,Female,Self-emp-not-inc
90,17500,3375,1,Some-college,9,90,Married-civ-spouse,Ireland,Craft-repair,White,Unmarried,Male,Self-emp-not-inc
90,17500,2286,0,Bachelors,13,89,Married-civ-spouse,Portugal,Tech-support,White,Unmarried,Female,Private
90,17500,2286,1,Bachelors,13,89,Married-civ-spouse,Portugal,Tech-support,White,Unmarried,Male,Private
90,17500,2286,0,Some-college,13,90,Married-civ-spouse,Ireland,Craft-repair,White,Unmarried,Female,Self-emp-not-inc
90,17500,2286,1,Some-college,13,90,Married-civ-spouse,Ireland,Craft-repair,White,Unmarried,Male,Self-emp-not-inc
92,17500,3593,0,Prof-school,11,79,Divorced,Thailand,Exec-managerial,Asian-Pac-Islander,Unmarried,Female,Self-emp-inc
92,17500,3593,1,Prof-school,11,79,Divorced,Thailand,Exec-managerial,Asian-Pac-Islander,Unmarried,Male,Self-emp-inc
93,17500,3811,0,Assoc-voc,11,80,Divorced,Yugoslavia,Prof-specialty,Amer-Indian-Eskimo,Unmarried,Female,Self-emp-inc
93,17500,3811,1,Assoc-voc,11,80,Divorced,Yugoslavia,Prof-specialty,Amer-Indian-Eskimo,Unmarried,Male,Self-emp-inc
95,17500,3811,0,7th-8th,12,82,Never-married,El-Salvador,Machine-op-inspct,Amer-Indian-Eskimo,Unmarried,Female,Federal-gov
95,17500,3811,1,7th-8th,12,82,Never-married,El-Salvador,Machine-op-inspct,Amer-Indian-Eskimo,Unmarried,Male,Federal-gov
91,17500,2504,0,HS-grad,13,78,Divorced,Scotland,Sales,Asian-Pac-Islander,Unmarried,Female,Self-emp-not-inc
91,17500,2504,1,HS-grad,13,78,Divorced,Scotland,Sales,Asian-Pac-Islander,Unmarried,Male,Self-emp-not-inc
92,17500,2504,0,Prof-school,13,79,Divorced,Thailand,Exec-managerial,Asian-Pac-Islander,Unmarried,Female,Self-emp-inc
92,17500,2504,1,Prof-school,13,79,Divorced,Thailand,Exec-managerial,Asian-Pac-Islander,Unmarried,Male,Self-emp-inc
90,17500,3375,0,Some-college,9,77,Married-civ-spouse,Ireland,Craft-repair,White,Unmarried,Female,Self-emp-not-inc
90,17500,3375,1,Some-college,9,77,Married-civ-spouse,Ireland,Craft-repair,White,Unmarried,Male,Self-emp-not-inc
91,17500,3593,0,HS-grad,10,78,Divorced,France,Sales,Asian-Pac-Islander,Unmarried,Female,Self-emp-not-inc
91,17500,3593,1,HS-grad,10,78,Divorced,France,Sales,Asian-Pac-Islander,Unmarried,Male,Self-emp-not-inc
92,17500,3593,0,Prof-school,11,79,Divorced,Dominican-Republic,Exec-managerial,Asian-Pac-Islander,Unmarried,Female,Self-emp-inc
92,17500,3593,1,Prof-school,11,79,Divorced,Dominican-Republic,Exec-managerial,Asian-Pac-Islander,Unmarried,Male,Self-emp-inc
90,17500,2286,0,Some-college,13,77,Married-civ-spouse,Ireland,Craft-repair,White,Unmarried,Female,Self-emp-not-inc
90,17500,2286,1,Some-college,13,77,Married-civ-spouse,Ireland,Craft-repair,White,Unmarried,Male,Self-emp-not-inc
91,17500,2504,0,HS-grad,13,78,Divorced,France,Sales,Asian-Pac-Islander,Unmarried,Female,Self-emp-not-inc
91,17500,2504,1,HS-grad,13,78,Divorced,France,Sales,Asian-Pac-Islander,Unmarried,Male,Self-emp-not-inc
80,17500,2722,1,HS-grad,10,80,Widowed,Laos,Sales,Asian-Pac-Islander,Unmarried,Female,Self-emp-not-inc
80,17500,2722,0,HS-grad,10,80,Widowed,Laos,Sales,Asian-Pac-Islander,Unmarried,Male,Self-emp-not-inc
81,17500,2940,1,Prof-school,11,83,Married-spouse-absent,Taiwan,Exec-managerial,Asian-Pac-Islander,Unmarried,Female,Self-emp-inc
81,17500,2940,0,Prof-school,11,83,Married-spouse-absent,Taiwan,Exec-managerial,Asian-Pac-Islander,Unmarried,Male,Self-emp-inc
