job,marital,education,default,housing,loan,contact,month,day_of_week,emp.var.rate,duration,campaign,pdays,previous,poutcome,age,output,decision
housemaid,married,illiterate,unknown,unknown,unknown,telephone,apr,fri,-1,4501,1,977,4,nonexistent,0,-0.031055,NEGATIVE
housemaid,married,illiterate,unknown,unknown,unknown,telephone,apr,fri,-1,4501,1,977,4,nonexistent,1,0.143346,POSITIVE
management,single,professional.course,unknown,unknown,unknown,telephone,may,(null),0,4446,3,997,6,success,0,-0.087661,NEGATIVE
management,single,professional.course,unknown,unknown,unknown,telephone,may,(null),0,4446,3,997,6,success,1,0.086764,POSITIVE
housemaid,married,high.school,unknown,unknown,unknown,telephone,oct,thu,-1,4415,3,976,3,nonexistent,0,-0.009464,NEGATIVE
housemaid,married,high.school,unknown,unknown,unknown,telephone,oct,thu,-1,4415,3,976,3,nonexistent,1,0.164998,POSITIVE
retired,single,professional.course,unknown,unknown,unknown,telephone,may,(null),0,4438,1,980,5,success,0,-0.031211,NEGATIVE
retired,single,professional.course,unknown,unknown,unknown,telephone,may,(null),0,4438,1,980,5,success,1,0.143252,POSITIVE
self-employed,divorced,basic.4y,no,no,no,cellular,jan,mon,-3,4376,5,954,0,failure,0,-0.001127,NEGATIVE
self-employed,divorced,basic.4y,no,no,no,cellular,jan,mon,-3,4376,5,954,0,failure,1,0.173274,POSITIVE
blue-collar,married,basic.9y,no,no,no,cellular,feb,wed,-2,4399,5,958,2,nonexistent,0,-0.051974,NEGATIVE
blue-collar,married,basic.9y,no,no,no,cellular,feb,wed,-2,4399,5,958,2,nonexistent,1,0.122427,POSITIVE
self-employed,divorced,basic.6y,no,no,no,cellular,jan,tue,-3,4462,1,955,0,failure,0,-0.110701,NEGATIVE
self-employed,divorced,basic.6y,no,no,no,cellular,jan,tue,-3,4462,1,955,0,failure,1,0.063730,POSITIVE
self-employed,divorced,basic.6y,no,no,no,cellular,feb,tue,-3,4383,1,940,0,failure,0,-0.029122,NEGATIVE
self-employed,divorced,basic.6y,no,no,no,cellular,feb,tue,-3,4383,1,940,0,failure,1,0.145310,POSITIVE
blue-collar,married,basic.9y,no,no,no,cellular,apr,wed,-2,4422,1,946,2,nonexistent,0,-0.155985,NEGATIVE
blue-collar,married,basic.9y,no,no,no,cellular,apr,wed,-2,4422,1,946,2,nonexistent,1,0.018416,POSITIVE
admin.,divorced,basic.6y,no,no,no,cellular,feb,tue,-3,4391,1,925,1,failure,0,-0.028259,NEGATIVE
admin.,divorced,basic.6y,no,no,no,cellular,feb,tue,-3,4391,1,925,1,failure,1,0.146142,POSITIVE
self-employed,divorced,basic.4y,no,no,no,cellular,jan,mon,-3,4142,20,993,0,failure,0,-0.048497,NEGATIVE
self-employed,divorced,basic.4y,no,no,no,cellular,jan,mon,-3,4142,20,993,0,failure,1,0.125995,POSITIVE
self-employed,divorced,basic.6y,no,no,no,cellular,feb,tue,-3,4071,20,986,0,failure,0,-0.114656,NEGATIVE
self-employed,divorced,basic.6y,no,no,no,cellular,feb,tue,-3,4071,20,986,0,failure,1,0.059867,POSITIVE
self-employed,divorced,basic.4y,no,no,no,cellular,jan,mon,-3,4064,20,977,0,failure,0,-0.050448,NEGATIVE
self-employed,divorced,basic.4y,no,no,no,cellular,jan,mon,-3,4064,20,977,0,failure,1,0.124045,POSITIVE
admin.,divorced,basic.6y,no,no,no,cellular,feb,tue,-3,4149,20,987,1,failure,0,-0.051431,NEGATIVE
admin.,divorced,basic.6y,no,no,no,cellular,feb,tue,-3,4149,20,987,1,failure,1,0.123031,POSITIVE
admin.,divorced,basic.4y,no,no,no,cellular,jul,mon,-3,4064,23,985,0,failure,0,-0.172071,NEGATIVE
admin.,divorced,basic.4y,no,no,no,cellular,jul,mon,-3,4064,23,985,0,failure,1,0.002452,POSITIVE
housemaid,divorced,basic.6y,no,no,no,cellular,jul,tue,-3,4071,20,986,0,failure,0,-0.064099,NEGATIVE
housemaid,divorced,basic.6y,no,no,no,cellular,jul,tue,-3,4071,20,986,0,failure,1,0.110363,POSITIVE
management,married,basic.9y,no,no,no,cellular,feb,wed,-2,4075,20,989,2,nonexistent,0,-0.030414,NEGATIVE
management,married,basic.9y,no,no,no,cellular,feb,wed,-2,4075,20,989,2,nonexistent,1,0.144048,POSITIVE
admin.,divorced,basic.6y,no,no,no,cellular,feb,tue,-3,4071,20,971,1,failure,0,-0.027907,NEGATIVE
admin.,divorced,basic.6y,no,no,no,cellular,feb,tue,-3,4071,20,971,1,failure,1,0.146555,POSITIVE
self-employed,divorced,basic.4y,no,no,no,cellular,jul,mon,-3,4220,14,985,0,failure,0,-0.093212,NEGATIVE
self-employed,divorced,basic.4y,no,no,no,cellular,jul,mon,-3,4220,14,985,0,failure,1,0.081219,POSITIVE
blue-collar,divorced,basic.6y,no,no,no,cellular,feb,tue,-3,4313,14,987,1,failure,0,-0.130294,NEGATIVE
blue-collar,divorced,basic.6y,no,no,no,cellular,feb,tue,-3,4313,14,987,1,failure,1,0.044138,POSITIVE
admin.,divorced,basic.6y,no,no,no,cellular,feb,tue,-3,4235,17,987,1,failure,0,-0.066588,NEGATIVE
admin.,divorced,basic.6y,no,no,no,cellular,feb,tue,-3,4235,17,987,1,failure,1,0.107813,POSITIVE
blue-collar,married,basic.9y,no,no,no,cellular,aug,wed,-2,4243,14,989,2,nonexistent,0,-0.136403,NEGATIVE
blue-collar,married,basic.9y,no,no,no,cellular,aug,wed,-2,4243,14,989,2,nonexistent,1,0.037998,POSITIVE
entrepreneur,married,basic.9y,no,no,no,cellular,mar,wed,-2,4250,14,990,2,nonexistent,0,-0.057182,NEGATIVE
entrepreneur,married,basic.9y,no,no,no,cellular,mar,wed,-2,4250,14,990,2,nonexistent,1,0.117249,POSITIVE
blue-collar,divorced,basic.6y,no,no,no,cellular,feb,tue,-3,4235,14,971,1,failure,0,-0.106861,NEGATIVE
blue-collar,divorced,basic.6y,no,no,no,cellular,feb,tue,-3,4235,14,971,1,failure,1,0.067540,POSITIVE
admin.,divorced,basic.4y,no,no,no,cellular,jan,mon,-3,4220,14,954,0,failure,0,-0.079925,NEGATIVE
admin.,divorced,basic.4y,no,no,no,cellular,jan,mon,-3,4220,14,954,0,failure,1,0.094537,POSITIVE
self-employed,divorced,basic.6y,no,no,no,cellular,jul,tue,-3,4184,14,985,0,failure,0,-0.001948,NEGATIVE
self-employed,divorced,basic.6y,no,no,no,cellular,jul,tue,-3,4184,14,985,0,failure,1,0.172514,POSITIVE
services,married,basic.9y,no,no,no,cellular,feb,wed,-2,4192,14,989,2,nonexistent,0,-0.149236,NEGATIVE
services,married,basic.9y,no,no,no,cellular,feb,wed,-2,4192,14,989,2,nonexistent,1,0.025165,POSITIVE
self-employed,divorced,basic.4y,no,no,no,cellular,jul,mon,-3,4142,14,969,0,failure,0,-0.095248,NEGATIVE
self-employed,divorced,basic.4y,no,no,no,cellular,jul,mon,-3,4142,14,969,0,failure,1,0.079306,POSITIVE
services,married,basic.9y,no,no,no,cellular,apr,wed,-2,4087,17,989,2,nonexistent,0,-0.056694,NEGATIVE
services,married,basic.9y,no,no,no,cellular,apr,wed,-2,4087,17,989,2,nonexistent,1,0.117798,POSITIVE
technician,married,illiterate,unknown,unknown,unknown,telephone,apr,fri,-1,4090,15,997,4,nonexistent,0,-0.139902,NEGATIVE
technician,married,illiterate,unknown,unknown,unknown,telephone,apr,fri,-1,4090,15,997,4,nonexistent,1,0.034560,POSITIVE
student,married,illiterate,unknown,unknown,unknown,telephone,apr,fri,-1,4086,15,989,4,nonexistent,0,-0.143080,NEGATIVE
student,married,illiterate,unknown,unknown,unknown,telephone,apr,fri,-1,4086,15,989,4,nonexistent,1,0.031413,POSITIVE
self-employed,divorced,basic.6y,no,no,no,cellular,jul,tue,-3,4106,14,969,0,failure,0,-0.003923,NEGATIVE
self-employed,divorced,basic.6y,no,no,no,cellular,jul,tue,-3,4106,14,969,0,failure,1,0.170539,POSITIVE
services,married,basic.9y,no,no,no,cellular,feb,wed,-2,4114,14,973,2,nonexistent,0,-0.112879,NEGATIVE
services,married,basic.9y,no,no,no,cellular,feb,wed,-2,4114,14,973,2,nonexistent,1,0.061583,POSITIVE
housemaid,divorced,basic.4y,no,no,no,cellular,jul,mon,-3,4181,17,985,0,failure,0,-0.038408,NEGATIVE
housemaid,divorced,basic.4y,no,no,no,cellular,jul,mon,-3,4181,17,985,0,failure,1,0.136146,POSITIVE
blue-collar,married,basic.9y,no,no,no,cellular,aug,wed,-2,4153,17,989,2,nonexistent,0,-0.019349,NEGATIVE
blue-collar,married,basic.9y,no,no,no,cellular,aug,wed,-2,4153,17,989,2,nonexistent,1,0.155113,POSITIVE
management,married,basic.9y,no,no,no,cellular,feb,wed,-2,4165,17,989,2,nonexistent,0,-0.147407,NEGATIVE
management,married,basic.9y,no,no,no,cellular,feb,wed,-2,4165,17,989,2,nonexistent,1,0.027055,POSITIVE
blue-collar,married,high.school,unknown,unknown,unknown,telephone,apr,thu,-1,4161,18,992,3,nonexistent,0,-0.087464,NEGATIVE
blue-collar,married,high.school,unknown,unknown,unknown,telephone,apr,thu,-1,4161,18,992,3,nonexistent,1,0.086998,POSITIVE
management,married,basic.9y,no,no,no,cellular,aug,wed,-2,4192,14,989,2,nonexistent,0,-0.074276,NEGATIVE
management,married,basic.9y,no,no,no,cellular,aug,wed,-2,4192,14,989,2,nonexistent,1,0.100186,POSITIVE
blue-collar,married,illiterate,unknown,unknown,unknown,telephone,oct,fri,-1,4164,15,993,4,nonexistent,0,-0.055387,NEGATIVE
blue-collar,married,illiterate,unknown,unknown,unknown,telephone,oct,fri,-1,4164,15,993,4,nonexistent,1,0.119075,POSITIVE
management,married,high.school,unknown,unknown,unknown,telephone,apr,thu,-1,4200,15,992,3,nonexistent,0,-0.142574,NEGATIVE
management,married,high.school,unknown,unknown,unknown,telephone,apr,thu,-1,4200,15,992,3,nonexistent,1,0.031858,POSITIVE
blue-collar,married,illiterate,unknown,unknown,unknown,telephone,apr,fri,-1,4195,15,994,4,nonexistent,0,-0.082618,NEGATIVE
blue-collar,married,illiterate,unknown,unknown,unknown,telephone,apr,fri,-1,4195,15,994,4,nonexistent,1,0.091813,POSITIVE
blue-collar,married,basic.9y,no,no,no,cellular,apr,wed,-2,4165,15,973,2,nonexistent,0,-0.138501,NEGATIVE
blue-collar,married,basic.9y,no,no,no,cellular,apr,wed,-2,4165,15,973,2,nonexistent,1,0.035961,POSITIVE
housemaid,married,illiterate,unknown,unknown,unknown,telephone,aug,fri,-1,4110,16,993,4,nonexistent,0,-0.146346,NEGATIVE
housemaid,married,illiterate,unknown,unknown,unknown,telephone,aug,fri,-1,4110,16,993,4,nonexistent,1,0.028116,POSITIVE
housemaid,divorced,basic.4y,no,no,no,cellular,jul,mon,-3,4103,17,969,0,failure,0,-0.040321,NEGATIVE
housemaid,divorced,basic.4y,no,no,no,cellular,jul,mon,-3,4103,17,969,0,failure,1,0.134172,POSITIVE
management,married,basic.9y,no,no,no,cellular,feb,wed,-2,4087,17,973,2,nonexistent,0,-0.111013,NEGATIVE
management,married,basic.9y,no,no,no,cellular,feb,wed,-2,4087,17,973,2,nonexistent,1,0.063449,POSITIVE
blue-collar,married,high.school,unknown,unknown,unknown,telephone,apr,thu,-1,4083,18,976,3,nonexistent,0,-0.025754,NEGATIVE
blue-collar,married,high.school,unknown,unknown,unknown,telephone,apr,thu,-1,4083,18,976,3,nonexistent,1,0.148708,POSITIVE
management,married,basic.9y,no,no,no,cellular,sep,wed,-2,4094,14,974,2,nonexistent,0,-0.168119,NEGATIVE
management,married,basic.9y,no,no,no,cellular,sep,wed,-2,4094,14,974,2,nonexistent,1,0.006344,POSITIVE
management,married,high.school,unknown,unknown,unknown,telephone,apr,thu,-1,4122,15,976,3,nonexistent,0,-0.080681,NEGATIVE
management,married,high.school,unknown,unknown,unknown,telephone,apr,thu,-1,4122,15,976,3,nonexistent,1,0.093781,POSITIVE
entrepreneur,single,professional.course,unknown,unknown,unknown,telephone,may,(null),0,4094,15,980,5,success,0,-0.023528,NEGATIVE
entrepreneur,single,professional.course,unknown,unknown,unknown,telephone,may,(null),0,4094,15,980,5,success,1,0.150995,POSITIVE
admin.,divorced,basic.4y,no,no,no,cellular,jan,mon,-3,4142,14,938,0,failure,0,-0.081937,NEGATIVE
admin.,divorced,basic.4y,no,no,no,cellular,jan,mon,-3,4142,14,938,0,failure,1,0.092526,POSITIVE
blue-collar,married,basic.9y,no,no,no,cellular,apr,wed,-2,4087,15,958,2,nonexistent,0,-0.051310,NEGATIVE
blue-collar,married,basic.9y,no,no,no,cellular,apr,wed,-2,4087,15,958,2,nonexistent,1,0.123183,POSITIVE
housemaid,divorced,basic.6y,no,no,no,cellular,jan,tue,-3,4071,14,939,0,failure,0,-0.150143,NEGATIVE
housemaid,divorced,basic.6y,no,no,no,cellular,jan,tue,-3,4071,14,939,0,failure,1,0.024380,POSITIVE
self-employed,divorced,basic.6y,no,no,no,cellular,feb,tue,-3,3993,20,971,0,failure,0,-0.135322,NEGATIVE
self-employed,divorced,basic.6y,no,no,no,cellular,feb,tue,-3,3993,20,971,0,failure,1,0.039140,POSITIVE
services,married,basic.9y,no,no,no,cellular,feb,wed,-2,3931,23,989,2,nonexistent,0,-0.002101,NEGATIVE
services,married,basic.9y,no,no,no,cellular,feb,wed,-2,3931,23,989,2,nonexistent,1,0.172362,POSITIVE
student,married,basic.9y,no,no,no,cellular,sep,wed,-2,3938,20,990,2,nonexistent,0,-0.155996,NEGATIVE
student,married,basic.9y,no,no,no,cellular,sep,wed,-2,3938,20,990,2,nonexistent,1,0.018466,POSITIVE
student,married,high.school,unknown,unknown,unknown,telephone,apr,thu,-1,3966,21,992,3,nonexistent,0,-0.165477,NEGATIVE
student,married,high.school,unknown,unknown,unknown,telephone,apr,thu,-1,3966,21,992,3,nonexistent,1,0.009016,POSITIVE
self-employed,divorced,basic.6y,no,no,no,cellular,jan,tue,-3,3915,23,970,0,failure,0,-0.148551,NEGATIVE
self-employed,divorced,basic.6y,no,no,no,cellular,jan,tue,-3,3915,23,970,0,failure,1,0.025911,POSITIVE
services,divorced,basic.6y,no,no,no,cellular,aug,tue,-3,3915,20,971,1,failure,0,-0.086033,NEGATIVE
services,divorced,basic.6y,no,no,no,cellular,aug,tue,-3,3915,20,971,1,failure,1,0.088429,POSITIVE
blue-collar,married,basic.9y,no,no,no,cellular,apr,wed,-2,4009,23,989,2,nonexistent,0,-0.073111,NEGATIVE
blue-collar,married,basic.9y,no,no,no,cellular,apr,wed,-2,4009,23,989,2,nonexistent,1,0.101351,POSITIVE
housemaid,married,high.school,unknown,unknown,unknown,telephone,jul,thu,-1,4024,21,992,3,nonexistent,0,-0.099223,NEGATIVE
housemaid,married,high.school,unknown,unknown,unknown,telephone,jul,thu,-1,4024,21,992,3,nonexistent,1,0.075239,POSITIVE
