job,marital,education,default,housing,loan,contact,month,day_of_week,emp.var.rate,duration,campaign,pdays,previous,poutcome,age,output,decision
unemployed,single,professional.course,unknown,unknown,unknown,telephone,jun,(null),0,4992,34,194,6,success,0,-0.001715,NEGATIVE
unemployed,single,professional.course,unknown,unknown,unknown,telephone,jun,(null),0,4992,34,194,6,success,1,0.030047,POSITIVE
retired,married,high.school,unknown,unknown,unknown,telephone,apr,thu,-1,4883,35,195,3,nonexistent,0,-0.023291,NEGATIVE
retired,married,high.school,unknown,unknown,unknown,telephone,apr,thu,-1,4883,35,195,3,nonexistent,1,0.006428,POSITIVE
blue-collar,divorced,basic.6y,no,no,no,cellular,jan,tue,-3,4704,33,205,0,failure,0,-0.017243,NEGATIVE
blue-collar,divorced,basic.6y,no,no,no,cellular,jan,tue,-3,4704,33,205,0,failure,1,0.012476,POSITIVE
blue-collar,divorced,basic.6y,no,no,no,cellular,jul,tue,-3,4704,33,189,0,failure,0,-0.015404,NEGATIVE
blue-collar,divorced,basic.6y,no,no,no,cellular,jul,tue,-3,4704,33,189,0,failure,1,0.014314,POSITIVE
blue-collar,divorced,basic.6y,no,no,no,cellular,jan,tue,-3,4704,36,188,0,failure,0,-0.000799,NEGATIVE
blue-collar,divorced,basic.6y,no,no,no,cellular,jan,tue,-3,4704,36,188,0,failure,1,0.044965,POSITIVE
entrepreneur,married,basic.9y,no,no,no,cellular,may,wed,-2,4797,33,198,2,nonexistent,0,-0.025140,NEGATIVE
entrepreneur,married,basic.9y,no,no,no,cellular,may,wed,-2,4797,33,198,2,nonexistent,1,0.004576,POSITIVE
technician,married,illiterate,unknown,unknown,unknown,telephone,feb,fri,-1,4820,34,192,4,nonexistent,0,-0.011719,NEGATIVE
technician,married,illiterate,unknown,unknown,unknown,telephone,feb,fri,-1,4820,34,192,4,nonexistent,1,0.020041,POSITIVE
management,married,basic.9y,no,no,no,cellular,mar,wed,-2,4719,33,193,2,nonexistent,0,-0.004506,NEGATIVE
management,married,basic.9y,no,no,no,cellular,mar,wed,-2,4719,33,193,2,nonexistent,1,0.025209,POSITIVE
student,married,basic.9y,no,no,no,cellular,aug,wed,-2,4953,30,214,2,nonexistent,0,-0.019346,NEGATIVE
student,married,basic.9y,no,no,no,cellular,aug,wed,-2,4953,30,214,2,nonexistent,1,0.008013,POSITIVE
housemaid,married,high.school,unknown,unknown,unknown,telephone,oct,thu,-1,4961,31,215,3,nonexistent,0,-0.010341,NEGATIVE
housemaid,married,high.school,unknown,unknown,unknown,telephone,oct,thu,-1,4961,31,215,3,nonexistent,1,0.021424,POSITIVE
self-employed,divorced,basic.6y,no,no,no,cellular,jul,tue,-3,4852,30,212,0,failure,0,-0.001174,NEGATIVE
self-employed,divorced,basic.6y,no,no,no,cellular,jul,tue,-3,4852,30,212,0,failure,1,0.008112,POSITIVE
entrepreneur,married,basic.9y,no,no,no,cellular,aug,wed,-2,4875,30,214,2,nonexistent,0,-0.014346,NEGATIVE
entrepreneur,married,basic.9y,no,no,no,cellular,aug,wed,-2,4875,30,214,2,nonexistent,1,0.008914,POSITIVE
unemployed,single,professional.course,unknown,unknown,unknown,telephone,mar,(null),0,4992,31,217,6,success,0,-0.010159,NEGATIVE
unemployed,single,professional.course,unknown,unknown,unknown,telephone,mar,(null),0,4992,31,217,6,success,1,0.008768,POSITIVE
student,single,professional.course,unknown,unknown,unknown,telephone,may,(null),0,4906,31,209,5,success,0,-0.016436,NEGATIVE
student,single,professional.course,unknown,unknown,unknown,telephone,may,(null),0,4906,31,209,5,success,1,0.015327,POSITIVE
student,single,professional.course,unknown,unknown,unknown,telephone,nov,(null),0,4984,31,201,5,success,0,-0.012339,NEGATIVE
student,single,professional.course,unknown,unknown,unknown,telephone,nov,(null),0,4984,31,201,5,success,1,0.019422,POSITIVE
services,married,illiterate,unknown,unknown,unknown,telephone,oct,fri,-1,4898,31,198,4,nonexistent,0,-0.004249,NEGATIVE
services,married,illiterate,unknown,unknown,unknown,telephone,oct,fri,-1,4898,31,198,4,nonexistent,1,0.027513,POSITIVE
housemaid,married,basic.9y,no,no,no,cellular,aug,wed,-2,4790,30,206,2,nonexistent,0,-0.007354,NEGATIVE
housemaid,married,basic.9y,no,no,no,cellular,aug,wed,-2,4790,30,206,2,nonexistent,1,0.024407,POSITIVE
student,married,high.school,unknown,unknown,unknown,telephone,feb,thu,-1,4727,31,207,3,nonexistent,0,-0.030076,NEGATIVE
student,married,high.school,unknown,unknown,unknown,telephone,feb,thu,-1,4727,31,207,3,nonexistent,1,0.001689,POSITIVE
retired,married,high.school,unknown,unknown,unknown,telephone,oct,thu,-1,4805,31,199,3,nonexistent,0,-0.031253,NEGATIVE
retired,married,high.school,unknown,unknown,unknown,telephone,oct,thu,-1,4805,31,199,3,nonexistent,1,0.000509,POSITIVE
management,single,professional.course,unknown,unknown,unknown,telephone,nov,(null),0,4828,31,193,5,success,0,-0.027169,NEGATIVE
management,single,professional.course,unknown,unknown,unknown,telephone,nov,(null),0,4828,31,193,5,success,1,0.004595,POSITIVE
services,divorced,basic.6y,no,no,no,cellular,aug,tue,-3,4704,30,197,1,failure,0,-0.000141,NEGATIVE
services,divorced,basic.6y,no,no,no,cellular,aug,tue,-3,4704,30,197,1,failure,1,0.031624,POSITIVE
entrepreneur,married,basic.9y,no,no,no,cellular,sep,wed,-2,4719,30,198,2,nonexistent,0,-0.026717,NEGATIVE
entrepreneur,married,basic.9y,no,no,no,cellular,sep,wed,-2,4719,30,198,2,nonexistent,1,0.005045,POSITIVE
technician,single,professional.course,unknown,unknown,unknown,telephone,may,(null),0,4828,31,201,5,success,0,-0.008753,NEGATIVE
technician,single,professional.course,unknown,unknown,unknown,telephone,may,(null),0,4828,31,201,5,success,1,0.023010,POSITIVE
management,single,professional.course,unknown,unknown,unknown,telephone,may,(null),0,4750,31,201,5,success,0,-0.031265,NEGATIVE
management,single,professional.course,unknown,unknown,unknown,telephone,may,(null),0,4750,31,201,5,success,1,0.000496,POSITIVE
technician,single,professional.course,unknown,unknown,unknown,telephone,jun,(null),0,4750,31,193,5,success,0,-0.003181,NEGATIVE
technician,single,professional.course,unknown,unknown,unknown,telephone,jun,(null),0,4750,31,193,5,success,1,0.028583,POSITIVE
admin.,divorced,basic.4y,no,no,no,cellular,jan,mon,-3,4611,26,227,0,failure,0,-0.014696,NEGATIVE
admin.,divorced,basic.4y,no,no,no,cellular,jan,mon,-3,4611,26,227,0,failure,1,0.007241,POSITIVE
blue-collar,divorced,basic.6y,no,no,no,cellular,jan,tue,-3,4540,26,219,0,failure,0,-0.011871,NEGATIVE
blue-collar,divorced,basic.6y,no,no,no,cellular,jan,tue,-3,4540,26,219,0,failure,1,0.010067,POSITIVE
blue-collar,divorced,basic.6y,no,no,no,cellular,jan,tue,-3,4626,33,197,1,failure,0,-0.013097,NEGATIVE
blue-collar,divorced,basic.6y,no,no,no,cellular,jan,tue,-3,4626,33,197,1,failure,1,0.016618,POSITIVE
services,divorced,basic.6y,no,no,no,cellular,feb,tue,-3,4626,33,189,1,failure,0,-0.028947,NEGATIVE
services,divorced,basic.6y,no,no,no,cellular,feb,tue,-3,4626,33,189,1,failure,1,0.000769,POSITIVE
blue-collar,divorced,basic.6y,no,no,no,cellular,feb,tue,-3,4548,33,189,1,failure,0,-0.001364,NEGATIVE
blue-collar,divorced,basic.6y,no,no,no,cellular,feb,tue,-3,4548,33,189,1,failure,1,0.028355,POSITIVE
admin.,divorced,basic.4y,no,no,no,cellular,jul,mon,-3,4611,30,204,0,failure,0,-0.026268,NEGATIVE
admin.,divorced,basic.4y,no,no,no,cellular,jul,mon,-3,4611,30,204,0,failure,1,0.005496,POSITIVE
services,divorced,basic.6y,no,no,no,cellular,feb,tue,-3,4626,30,205,1,failure,0,-0.004235,NEGATIVE
services,divorced,basic.6y,no,no,no,cellular,feb,tue,-3,4626,30,205,1,failure,1,0.027526,POSITIVE
entrepreneur,married,basic.9y,no,no,no,cellular,mar,wed,-2,4641,30,206,2,nonexistent,0,-0.030812,NEGATIVE
entrepreneur,married,basic.9y,no,no,no,cellular,mar,wed,-2,4641,30,206,2,nonexistent,1,0.000950,POSITIVE
blue-collar,married,basic.9y,no,no,no,cellular,aug,wed,-2,4556,26,206,2,nonexistent,0,-0.005626,NEGATIVE
blue-collar,married,basic.9y,no,no,no,cellular,aug,wed,-2,4556,26,206,2,nonexistent,1,0.003983,POSITIVE
student,married,high.school,unknown,unknown,unknown,telephone,apr,thu,-1,4649,28,207,3,nonexistent,0,0.007132,POSITIVE
student,married,high.school,unknown,unknown,unknown,telephone,apr,thu,-1,4649,28,207,3,nonexistent,1,-0.001180,NEGATIVE
blue-collar,married,basic.9y,no,no,no,cellular,nov,wed,-2,4634,30,190,2,nonexistent,0,-0.020007,NEGATIVE
blue-collar,married,basic.9y,no,no,no,cellular,nov,wed,-2,4634,30,190,2,nonexistent,1,0.011755,POSITIVE
self-employed,married,illiterate,unknown,unknown,unknown,telephone,apr,fri,-1,4657,31,196,4,nonexistent,0,-0.004116,NEGATIVE
self-employed,married,illiterate,unknown,unknown,unknown,telephone,apr,fri,-1,4657,31,196,4,nonexistent,1,0.027648,POSITIVE
blue-collar,married,basic.9y,no,no,no,cellular,may,wed,-2,4556,30,198,2,nonexistent,0,-0.024103,NEGATIVE
blue-collar,married,basic.9y,no,no,no,cellular,may,wed,-2,4556,30,198,2,nonexistent,1,0.007662,POSITIVE
student,married,illiterate,unknown,unknown,unknown,telephone,feb,fri,-1,4579,31,192,4,nonexistent,0,-0.013186,NEGATIVE
student,married,illiterate,unknown,unknown,unknown,telephone,feb,fri,-1,4579,31,192,4,nonexistent,1,0.018576,POSITIVE
services,married,illiterate,unknown,unknown,unknown,telephone,sep,fri,-1,4641,28,198,4,nonexistent,0,0.005438,POSITIVE
services,married,illiterate,unknown,unknown,unknown,telephone,sep,fri,-1,4641,28,198,4,nonexistent,1,-0.002873,NEGATIVE
blue-collar,divorced,basic.6y,no,no,no,cellular,feb,tue,-3,4470,26,213,1,failure,0,-0.005125,NEGATIVE
blue-collar,divorced,basic.6y,no,no,no,cellular,feb,tue,-3,4470,26,213,1,failure,1,0.014760,POSITIVE
blue-collar,married,basic.9y,no,no,no,cellular,feb,wed,-2,4478,28,206,2,nonexistent,0,-0.006322,NEGATIVE
blue-collar,married,basic.9y,no,no,no,cellular,feb,wed,-2,4478,28,206,2,nonexistent,1,0.002966,POSITIVE
admin.,divorced,basic.6y,no,no,no,cellular,jul,tue,-3,4462,30,188,0,failure,0,-0.012987,NEGATIVE
admin.,divorced,basic.6y,no,no,no,cellular,jul,tue,-3,4462,30,188,0,failure,1,0.016730,POSITIVE
services,married,basic.9y,no,no,no,cellular,feb,wed,-2,4478,30,190,2,nonexistent,0,-0.029672,NEGATIVE
services,married,basic.9y,no,no,no,cellular,feb,wed,-2,4478,30,190,2,nonexistent,1,0.002093,POSITIVE
housemaid,married,illiterate,unknown,unknown,unknown,telephone,feb,fri,-1,4501,31,192,4,nonexistent,0,-0.021941,NEGATIVE
housemaid,married,illiterate,unknown,unknown,unknown,telephone,feb,fri,-1,4501,31,192,4,nonexistent,1,0.009823,POSITIVE
admin.,divorced,basic.6y,no,no,no,cellular,jan,tue,-3,4383,30,196,0,failure,0,-0.024739,NEGATIVE
admin.,divorced,basic.6y,no,no,no,cellular,jan,tue,-3,4383,30,196,0,failure,1,0.007025,POSITIVE
self-employed,divorced,basic.6y,no,no,no,cellular,jan,tue,-3,4383,30,188,0,failure,0,-0.002479,NEGATIVE
self-employed,divorced,basic.6y,no,no,no,cellular,jan,tue,-3,4383,30,188,0,failure,1,0.029284,POSITIVE
blue-collar,married,basic.9y,no,no,no,cellular,feb,wed,-2,4399,30,190,2,nonexistent,0,-0.021200,NEGATIVE
blue-collar,married,basic.9y,no,no,no,cellular,feb,wed,-2,4399,30,190,2,nonexistent,1,0.010562,POSITIVE
housemaid,married,basic.9y,no,no,no,cellular,aug,wed,-2,4478,26,198,2,nonexistent,0,-0.006768,NEGATIVE
housemaid,married,basic.9y,no,no,no,cellular,aug,wed,-2,4478,26,198,2,nonexistent,1,0.002520,POSITIVE
entrepreneur,divorced,basic.6y,no,no,no,cellular,aug,tue,-3,4391,28,189,1,failure,0,-0.008819,NEGATIVE
entrepreneur,divorced,basic.6y,no,no,no,cellular,aug,tue,-3,4391,28,189,1,failure,1,0.022943,POSITIVE
services,divorced,basic.6y,no,no,no,cellular,feb,tue,-3,4391,28,197,1,failure,0,-0.005607,NEGATIVE
services,divorced,basic.6y,no,no,no,cellular,feb,tue,-3,4391,28,197,1,failure,1,0.003679,POSITIVE
self-employed,married,illiterate,unknown,unknown,unknown,telephone,apr,fri,-1,4422,28,192,4,nonexistent,0,-0.018909,NEGATIVE
self-employed,married,illiterate,unknown,unknown,unknown,telephone,apr,fri,-1,4422,28,192,4,nonexistent,1,0.012853,POSITIVE
self-employed,divorced,basic.6y,no,no,no,cellular,jan,tue,-3,4930,39,181,0,failure,0,-0.033515,NEGATIVE
self-employed,divorced,basic.6y,no,no,no,cellular,jan,tue,-3,4930,39,181,0,failure,1,0.012247,POSITIVE
admin.,divorced,basic.6y,no,no,no,cellular,jan,tue,-3,4852,39,181,0,failure,0,-0.028192,NEGATIVE
admin.,divorced,basic.6y,no,no,no,cellular,jan,tue,-3,4852,39,181,0,failure,1,0.017572,POSITIVE
self-employed,divorced,basic.6y,no,no,no,cellular,jan,tue,-3,4852,39,173,0,failure,0,-0.026442,NEGATIVE
self-employed,divorced,basic.6y,no,no,no,cellular,jan,tue,-3,4852,39,173,0,failure,1,0.019319,POSITIVE
entrepreneur,divorced,basic.6y,no,no,no,cellular,aug,tue,-3,4875,39,159,1,failure,0,-0.001376,NEGATIVE
entrepreneur,divorced,basic.6y,no,no,no,cellular,aug,tue,-3,4875,39,159,1,failure,1,0.044386,POSITIVE
blue-collar,divorced,basic.6y,no,no,no,cellular,jan,tue,-3,4860,42,158,0,failure,0,-0.018599,NEGATIVE
blue-collar,divorced,basic.6y,no,no,no,cellular,jan,tue,-3,4860,42,158,0,failure,1,0.027164,POSITIVE
services,married,illiterate,unknown,unknown,unknown,telephone,apr,fri,-1,4976,40,161,4,nonexistent,0,-0.014820,NEGATIVE
services,married,illiterate,unknown,unknown,unknown,telephone,apr,fri,-1,4976,40,161,4,nonexistent,1,0.030942,POSITIVE
management,married,basic.9y,no,no,no,cellular,mar,wed,-2,4875,39,167,2,nonexistent,0,-0.036078,NEGATIVE
management,married,basic.9y,no,no,no,cellular,mar,wed,-2,4875,39,167,2,nonexistent,1,0.009686,POSITIVE
management,single,professional.course,unknown,unknown,unknown,telephone,mar,(null),0,4906,40,162,5,success,0,-0.043873,NEGATIVE
management,single,professional.course,unknown,unknown,unknown,telephone,mar,(null),0,4906,40,162,5,success,1,0.001889,POSITIVE
admin.,divorced,basic.6y,no,no,no,cellular,jan,tue,-3,4774,39,173,0,failure,0,-0.021117,NEGATIVE
admin.,divorced,basic.6y,no,no,no,cellular,jan,tue,-3,4774,39,173,0,failure,1,0.024646,POSITIVE
self-employed,divorced,basic.6y,no,no,no,cellular,jan,tue,-3,4774,39,165,0,failure,0,-0.013935,NEGATIVE
self-employed,divorced,basic.6y,no,no,no,cellular,jan,tue,-3,4774,39,165,0,failure,1,0.031827,POSITIVE
admin.,divorced,basic.6y,no,no,no,cellular,apr,tue,-3,4774,39,165,0,failure,0,-0.015972,NEGATIVE
admin.,divorced,basic.6y,no,no,no,cellular,apr,tue,-3,4774,39,165,0,failure,1,0.029790,POSITIVE
management,married,basic.9y,no,no,no,cellular,mar,wed,-2,4797,39,159,2,nonexistent,0,-0.023573,NEGATIVE
management,married,basic.9y,no,no,no,cellular,mar,wed,-2,4797,39,159,2,nonexistent,1,0.022189,POSITIVE
blue-collar,divorced,basic.6y,no,no,no,cellular,jan,tue,-3,4696,39,165,0,failure,0,-0.044828,NEGATIVE
blue-collar,divorced,basic.6y,no,no,no,cellular,jan,tue,-3,4696,39,165,0,failure,1,0.000935,POSITIVE
self-employed,divorced,basic.6y,no,no,no,cellular,jan,tue,-3,4696,39,157,0,failure,0,-0.001431,NEGATIVE
self-employed,divorced,basic.6y,no,no,no,cellular,jan,tue,-3,4696,39,157,0,failure,1,0.044332,POSITIVE
admin.,divorced,basic.6y,no,no,no,cellular,apr,tue,-3,4696,39,157,0,failure,0,-0.003467,NEGATIVE
admin.,divorced,basic.6y,no,no,no,cellular,apr,tue,-3,4696,39,157,0,failure,1,0.042295,POSITIVE
admin.,divorced,basic.6y,no,no,no,cellular,jan,tue,-3,4930,45,141,0,failure,0,-0.032568,NEGATIVE
admin.,divorced,basic.6y,no,no,no,cellular,jan,tue,-3,4930,45,141,0,failure,1,0.017321,POSITIVE
entrepreneur,divorced,basic.6y,no,no,no,cellular,feb,tue,-3,4875,45,127,1,failure,0,-0.032475,NEGATIVE
entrepreneur,divorced,basic.6y,no,no,no,cellular,feb,tue,-3,4875,45,127,1,failure,1,0.022974,POSITIVE
admin.,divorced,basic.6y,no,no,no,cellular,jul,tue,-3,4930,42,149,0,failure,0,-0.046871,NEGATIVE
admin.,divorced,basic.6y,no,no,no,cellular,jul,tue,-3,4930,42,149,0,failure,1,0.003017,POSITIVE
entrepreneur,divorced,basic.6y,no,no,no,cellular,aug,tue,-3,4938,42,142,1,failure,0,-0.008755,NEGATIVE
entrepreneur,divorced,basic.6y,no,no,no,cellular,aug,tue,-3,4938,42,142,1,failure,1,0.041133,POSITIVE
housemaid,married,illiterate,unknown,unknown,unknown,telephone,oct,fri,-1,4969,40,153,4,nonexistent,0,-0.038756,NEGATIVE
housemaid,married,illiterate,unknown,unknown,unknown,telephone,oct,fri,-1,4969,40,153,4,nonexistent,1,0.007004,POSITIVE
services,married,basic.9y,no,no,no,cellular,feb,wed,-2,4946,42,151,2,nonexistent,0,-0.021878,NEGATIVE
services,married,basic.9y,no,no,no,cellular,feb,wed,-2,4946,42,151,2,nonexistent,1,0.023885,POSITIVE
student,married,illiterate,unknown,unknown,unknown,telephone,feb,fri,-1,4969,43,145,4,nonexistent,0,-0.006010,NEGATIVE
student,married,illiterate,unknown,unknown,unknown,telephone,feb,fri,-1,4969,43,145,4,nonexistent,1,0.039752,POSITIVE
management,single,professional.course,unknown,unknown,unknown,telephone,mar,(null),0,4984,43,146,5,success,0,-0.012319,NEGATIVE
management,single,professional.course,unknown,unknown,unknown,telephone,mar,(null),0,4984,43,146,5,success,1,0.037570,POSITIVE
technician,single,professional.course,unknown,unknown,unknown,telephone,jun,(null),0,4984,40,154,5,success,0,-0.041065,NEGATIVE
technician,single,professional.course,unknown,unknown,unknown,telephone,jun,(null),0,4984,40,154,5,success,1,0.004698,POSITIVE
services,married,basic.9y,no,no,no,cellular,aug,wed,-2,4868,39,151,2,nonexistent,0,-0.021885,NEGATIVE
services,married,basic.9y,no,no,no,cellular,aug,wed,-2,4868,39,151,2,nonexistent,1,0.023877,POSITIVE
housemaid,married,illiterate,unknown,unknown,unknown,telephone,oct,fri,-1,4891,40,145,4,nonexistent,0,-0.026251,NEGATIVE
housemaid,married,illiterate,unknown,unknown,unknown,telephone,oct,fri,-1,4891,40,145,4,nonexistent,1,0.019511,POSITIVE
blue-collar,married,basic.9y,no,no,no,cellular,feb,wed,-2,4868,42,151,2,nonexistent,0,-0.031037,NEGATIVE
blue-collar,married,basic.9y,no,no,no,cellular,feb,wed,-2,4868,42,151,2,nonexistent,1,0.014725,POSITIVE
management,married,basic.9y,no,no,no,cellular,mar,wed,-2,4875,42,143,2,nonexistent,0,-0.005294,NEGATIVE
management,married,basic.9y,no,no,no,cellular,mar,wed,-2,4875,42,143,2,nonexistent,1,0.044592,POSITIVE
services,married,illiterate,unknown,unknown,unknown,telephone,apr,fri,-1,4898,40,153,4,nonexistent,0,-0.002315,NEGATIVE
services,married,illiterate,unknown,unknown,unknown,telephone,apr,fri,-1,4898,40,153,4,nonexistent,1,0.043447,POSITIVE
technician,single,professional.course,unknown,unknown,unknown,telephone,jun,(null),0,4906,40,146,5,success,0,-0.028559,NEGATIVE
technician,single,professional.course,unknown,unknown,unknown,telephone,jun,(null),0,4906,40,146,5,success,1,0.017204,POSITIVE
self-employed,married,illiterate,unknown,unknown,unknown,telephone,oct,fri,-1,4969,41,133,4,nonexistent,0,-0.024547,NEGATIVE
self-employed,married,illiterate,unknown,unknown,unknown,telephone,oct,fri,-1,4969,41,133,4,nonexistent,1,0.025342,POSITIVE
services,married,illiterate,unknown,unknown,unknown,telephone,apr,fri,-1,4976,43,137,4,nonexistent,0,-0.006498,NEGATIVE
services,married,illiterate,unknown,unknown,unknown,telephone,apr,fri,-1,4976,43,137,4,nonexistent,1,0.043390,POSITIVE
services,married,illiterate,unknown,unknown,unknown,telephone,may,fri,-1,4976,44,129,4,nonexistent,0,-0.016856,NEGATIVE
services,married,illiterate,unknown,unknown,unknown,telephone,may,fri,-1,4976,44,129,4,nonexistent,1,0.033030,POSITIVE
retired,married,high.school,unknown,unknown,unknown,telephone,oct,thu,-1,4883,41,132,3,nonexistent,0,-0.004567,NEGATIVE
retired,married,high.school,unknown,unknown,unknown,telephone,oct,thu,-1,4883,41,132,3,nonexistent,1,0.045322,POSITIVE
student,married,illiterate,unknown,unknown,unknown,telephone,feb,fri,-1,4891,43,137,4,nonexistent,0,-0.027453,NEGATIVE
student,married,illiterate,unknown,unknown,unknown,telephone,feb,fri,-1,4891,43,137,4,nonexistent,1,0.022435,POSITIVE
management,single,professional.course,unknown,unknown,unknown,telephone,mar,(null),0,4906,43,138,5,success,0,-0.037535,NEGATIVE
management,single,professional.course,unknown,unknown,unknown,telephone,mar,(null),0,4906,43,138,5,success,1,0.012352,POSITIVE
services,married,illiterate,unknown,unknown,unknown,telephone,apr,fri,-1,4898,43,129,4,nonexistent,0,-0.031714,NEGATIVE
services,married,illiterate,unknown,unknown,unknown,telephone,apr,fri,-1,4898,43,129,4,nonexistent,1,0.018174,POSITIVE
blue-collar,married,basic.9y,no,no,no,cellular,aug,wed,-2,4790,39,151,2,nonexistent,0,-0.013026,NEGATIVE
blue-collar,married,basic.9y,no,no,no,cellular,aug,wed,-2,4790,39,151,2,nonexistent,1,0.032738,POSITIVE
blue-collar,divorced,basic.6y,no,no,no,cellular,jul,tue,-3,4696,39,149,0,failure,0,-0.040548,NEGATIVE
blue-collar,divorced,basic.6y,no,no,no,cellular,jul,tue,-3,4696,39,149,0,failure,1,0.005213,POSITIVE
