job,marital,education,default,housing,loan,contact,month,day_of_week,emp.var.rate,duration,campaign,pdays,previous,poutcome,age,output,decision
self-employed,married,illiterate,unknown,unknown,unknown,telephone,apr,fri,-1,4778,43,996,4,nonexistent,1,0.000066,POSITIVE
technician,single,professional.course,unknown,unknown,unknown,telephone,may,(null),0,4706,49,998,6,success,0,0.007198,POSITIVE
technician,single,professional.course,unknown,unknown,unknown,telephone,may,(null),0,4706,49,998,6,success,1,-0.001498,NEGATIVE
entrepreneur,divorced,basic.6y,no,no,no,cellular,feb,tue,-3,4735,45,978,1,failure,0,-0.000666,NEGATIVE
entrepreneur,divorced,basic.6y,no,no,no,cellular,feb,tue,-3,4735,45,978,1,failure,1,0.000010,POSITIVE
retired,married,high.school,unknown,unknown,unknown,telephone,apr,thu,-1,4747,46,972,3,nonexistent,0,-0.000582,NEGATIVE
retired,married,high.school,unknown,unknown,unknown,telephone,apr,thu,-1,4747,46,972,3,nonexistent,1,0.000093,POSITIVE
blue-collar,divorced,basic.6y,no,no,no,cellular,jan,tue,-3,4692,45,969,0,failure,0,-0.000233,NEGATIVE
blue-collar,divorced,basic.6y,no,no,no,cellular,jan,tue,-3,4692,45,969,0,failure,1,0.000443,POSITIVE
self-employed,married,illiterate,unknown,unknown,unknown,telephone,oct,fri,-1,4758,40,996,4,nonexistent,0,-0.000321,NEGATIVE
self-employed,married,illiterate,unknown,unknown,unknown,telephone,oct,fri,-1,4758,40,996,4,nonexistent,1,0.000355,POSITIVE
retired,married,high.school,unknown,unknown,unknown,telephone,jul,thu,-1,4708,40,992,3,nonexistent,0,-0.000665,NEGATIVE
retired,married,high.school,unknown,unknown,unknown,telephone,jul,thu,-1,4708,40,992,3,nonexistent,1,0.000011,POSITIVE
management,married,basic.9y,no,no,no,cellular,sep,wed,-2,4743,42,979,2,nonexistent,0,-0.000645,NEGATIVE
management,married,basic.9y,no,no,no,cellular,sep,wed,-2,4743,42,979,2,nonexistent,1,0.000031,POSITIVE
services,married,illiterate,unknown,unknown,unknown,telephone,oct,fri,-1,4754,43,973,4,nonexistent,0,-0.000562,NEGATIVE
services,married,illiterate,unknown,unknown,unknown,telephone,oct,fri,-1,4754,43,973,4,nonexistent,1,0.000114,POSITIVE
admin.,divorced,basic.4y,no,no,no,cellular,jul,mon,-3,4689,42,977,0,failure,0,-0.000295,NEGATIVE
admin.,divorced,basic.4y,no,no,no,cellular,jul,mon,-3,4689,42,977,0,failure,1,0.000380,POSITIVE
housemaid,married,basic.9y,no,no,no,cellular,aug,wed,-2,4700,42,971,2,nonexistent,0,-0.000212,NEGATIVE
housemaid,married,basic.9y,no,no,no,cellular,aug,wed,-2,4700,42,971,2,nonexistent,1,0.000463,POSITIVE
self-employed,married,illiterate,unknown,unknown,unknown,telephone,aug,fri,-1,4789,47,962,4,nonexistent,0,-0.000616,NEGATIVE
self-employed,married,illiterate,unknown,unknown,unknown,telephone,aug,fri,-1,4789,47,962,4,nonexistent,1,0.000060,POSITIVE
technician,single,professional.course,unknown,unknown,unknown,telephone,may,(null),0,4784,49,952,6,success,0,-0.000345,NEGATIVE
technician,single,professional.course,unknown,unknown,unknown,telephone,may,(null),0,4784,49,952,6,success,1,0.000330,POSITIVE
technician,single,professional.course,unknown,unknown,unknown,telephone,nov,(null),0,4762,46,951,6,success,0,-0.000606,NEGATIVE
technician,single,professional.course,unknown,unknown,unknown,telephone,nov,(null),0,4762,46,951,6,success,1,0.000070,POSITIVE
student,single,professional.course,unknown,unknown,unknown,telephone,may,(null),0,4704,46,951,5,success,0,-0.000454,NEGATIVE
student,single,professional.course,unknown,unknown,unknown,telephone,may,(null),0,4704,46,951,5,success,1,0.000222,POSITIVE
admin.,divorced,basic.4y,no,no,no,cellular,jul,mon,-3,4982,30,985,0,failure,0,0.001277,POSITIVE
admin.,divorced,basic.4y,no,no,no,cellular,jul,mon,-3,4982,30,985,0,failure,1,-0.001143,NEGATIVE
blue-collar,divorced,basic.6y,no,no,no,cellular,jan,tue,-3,4963,30,993,0,failure,0,0.000386,POSITIVE
blue-collar,divorced,basic.6y,no,no,no,cellular,jan,tue,-3,4963,30,993,0,failure,1,-0.002034,NEGATIVE
housemaid,married,basic.9y,no,no,no,cellular,feb,wed,-2,4973,30,987,2,nonexistent,0,0.001868,POSITIVE
housemaid,married,basic.9y,no,no,no,cellular,feb,wed,-2,4973,30,987,2,nonexistent,1,-0.000553,NEGATIVE
services,married,illiterate,unknown,unknown,unknown,telephone,apr,fri,-1,4949,28,989,4,nonexistent,0,0.000409,POSITIVE
services,married,illiterate,unknown,unknown,unknown,telephone,apr,fri,-1,4949,28,989,4,nonexistent,1,-0.002012,NEGATIVE
self-employed,married,illiterate,unknown,unknown,unknown,telephone,aug,fri,-1,4969,29,977,4,nonexistent,0,0.001481,POSITIVE
self-employed,married,illiterate,unknown,unknown,unknown,telephone,aug,fri,-1,4969,29,977,4,nonexistent,1,-0.000938,NEGATIVE
services,married,illiterate,unknown,unknown,unknown,telephone,oct,fri,-1,4910,26,981,4,nonexistent,0,0.000405,POSITIVE
services,married,illiterate,unknown,unknown,unknown,telephone,oct,fri,-1,4910,26,981,4,nonexistent,1,-0.002015,NEGATIVE
housemaid,married,basic.9y,no,no,no,cellular,feb,wed,-2,4973,33,958,2,nonexistent,0,0.001040,POSITIVE
housemaid,married,basic.9y,no,no,no,cellular,feb,wed,-2,4973,33,958,2,nonexistent,1,-0.001380,NEGATIVE
blue-collar,divorced,basic.6y,no,no,no,cellular,jan,tue,-3,4924,33,954,0,failure,0,0.000403,POSITIVE
blue-collar,divorced,basic.6y,no,no,no,cellular,jan,tue,-3,4924,33,954,0,failure,1,-0.002016,NEGATIVE
admin.,divorced,basic.4y,no,no,no,cellular,jul,mon,-3,4943,33,946,0,failure,0,0.002092,POSITIVE
admin.,divorced,basic.4y,no,no,no,cellular,jul,mon,-3,4943,33,946,0,failure,1,-0.000328,NEGATIVE
retired,married,high.school,unknown,unknown,unknown,telephone,apr,thu,-1,4942,34,941,3,nonexistent,0,0.001118,POSITIVE
retired,married,high.school,unknown,unknown,unknown,telephone,apr,thu,-1,4942,34,941,3,nonexistent,1,-0.001302,NEGATIVE
management,married,basic.9y,no,no,no,cellular,sep,wed,-2,4969,30,964,2,nonexistent,0,0.001323,POSITIVE
management,married,basic.9y,no,no,no,cellular,sep,wed,-2,4969,30,964,2,nonexistent,1,-0.001097,NEGATIVE
technician,single,professional.course,unknown,unknown,unknown,telephone,may,(null),0,4998,31,967,6,success,0,0.000424,POSITIVE
technician,single,professional.course,unknown,unknown,unknown,telephone,may,(null),0,4998,31,967,6,success,1,-0.001996,NEGATIVE
entrepreneur,divorced,basic.6y,no,no,no,cellular,aug,tue,-3,4930,30,963,1,failure,0,0.001565,POSITIVE
entrepreneur,divorced,basic.6y,no,no,no,cellular,aug,tue,-3,4930,30,963,1,failure,1,-0.000856,NEGATIVE
services,married,illiterate,unknown,unknown,unknown,telephone,apr,fri,-1,4949,31,963,4,nonexistent,0,0.000380,POSITIVE
services,married,illiterate,unknown,unknown,unknown,telephone,apr,fri,-1,4949,31,963,4,nonexistent,1,-0.002040,NEGATIVE
technician,single,professional.course,unknown,unknown,unknown,telephone,nov,(null),0,4957,28,967,6,success,0,0.001968,POSITIVE
technician,single,professional.course,unknown,unknown,unknown,telephone,nov,(null),0,4957,28,967,6,success,1,-0.000452,NEGATIVE
services,married,illiterate,unknown,unknown,unknown,telephone,oct,fri,-1,4936,31,942,4,nonexistent,0,0.001051,POSITIVE
services,married,illiterate,unknown,unknown,unknown,telephone,oct,fri,-1,4936,31,942,4,nonexistent,1,-0.001369,NEGATIVE
housemaid,married,basic.9y,no,no,no,cellular,feb,wed,-2,4850,30,956,2,nonexistent,0,0.000845,POSITIVE
housemaid,married,basic.9y,no,no,no,cellular,feb,wed,-2,4850,30,956,2,nonexistent,1,-0.001575,NEGATIVE
retired,married,high.school,unknown,unknown,unknown,telephone,oct,thu,-1,4864,28,957,3,nonexistent,0,0.000666,POSITIVE
retired,married,high.school,unknown,unknown,unknown,telephone,oct,thu,-1,4864,28,957,3,nonexistent,1,-0.001754,NEGATIVE
entrepreneur,divorced,basic.6y,no,no,no,cellular,aug,tue,-3,4868,30,947,1,failure,0,0.002130,POSITIVE
entrepreneur,divorced,basic.6y,no,no,no,cellular,aug,tue,-3,4868,30,947,1,failure,1,-0.000290,NEGATIVE
housemaid,married,basic.9y,no,no,no,cellular,aug,wed,-2,4856,30,940,2,nonexistent,0,0.000876,POSITIVE
housemaid,married,basic.9y,no,no,no,cellular,aug,wed,-2,4856,30,940,2,nonexistent,1,-0.001544,NEGATIVE
technician,single,professional.course,unknown,unknown,unknown,telephone,nov,(null),0,4879,28,951,6,success,0,0.000290,POSITIVE
technician,single,professional.course,unknown,unknown,unknown,telephone,nov,(null),0,4879,28,951,6,success,1,-0.002129,NEGATIVE
technician,single,professional.course,unknown,unknown,unknown,telephone,nov,(null),0,4706,37,991,6,success,0,-0.000511,NEGATIVE
technician,single,professional.course,unknown,unknown,unknown,telephone,nov,(null),0,4706,37,991,6,success,1,0.000165,POSITIVE
entrepreneur,divorced,basic.6y,no,no,no,cellular,feb,tue,-3,4813,26,987,1,failure,0,0.000751,POSITIVE
entrepreneur,divorced,basic.6y,no,no,no,cellular,feb,tue,-3,4813,26,987,1,failure,1,-0.001669,NEGATIVE
entrepreneur,divorced,basic.6y,no,no,no,cellular,aug,tue,-3,4813,26,970,1,failure,0,0.000416,POSITIVE
entrepreneur,divorced,basic.6y,no,no,no,cellular,aug,tue,-3,4813,26,970,1,failure,1,-0.002004,NEGATIVE
admin.,divorced,basic.4y,no,no,no,cellular,jan,mon,-3,4806,28,977,0,failure,0,0.002296,POSITIVE
admin.,divorced,basic.4y,no,no,no,cellular,jan,mon,-3,4806,28,977,0,failure,1,-0.000124,NEGATIVE
admin.,divorced,basic.4y,no,no,no,cellular,jul,mon,-3,4767,26,969,0,failure,0,0.002295,POSITIVE
admin.,divorced,basic.4y,no,no,no,cellular,jul,mon,-3,4767,26,969,0,failure,1,-0.000125,NEGATIVE
housemaid,married,basic.9y,no,no,no,cellular,feb,wed,-2,4778,26,973,2,nonexistent,0,0.001078,POSITIVE
housemaid,married,basic.9y,no,no,no,cellular,feb,wed,-2,4778,26,973,2,nonexistent,1,-0.001342,NEGATIVE
blue-collar,divorced,basic.6y,no,no,no,cellular,feb,tue,-3,4731,26,970,0,failure,0,0.001810,POSITIVE
blue-collar,divorced,basic.6y,no,no,no,cellular,feb,tue,-3,4731,26,970,0,failure,1,-0.000611,NEGATIVE
retired,married,high.school,unknown,unknown,unknown,telephone,jul,thu,-1,4805,27,961,3,nonexistent,0,0.001048,POSITIVE
retired,married,high.school,unknown,unknown,unknown,telephone,jul,thu,-1,4805,27,961,3,nonexistent,1,-0.001372,NEGATIVE
housemaid,married,basic.9y,no,no,no,cellular,apr,wed,-2,4817,30,942,2,nonexistent,0,0.000201,POSITIVE
housemaid,married,basic.9y,no,no,no,cellular,apr,wed,-2,4817,30,942,2,nonexistent,1,-0.002219,NEGATIVE
entrepreneur,divorced,basic.6y,no,no,no,cellular,feb,tue,-3,4774,30,940,1,failure,0,0.002089,POSITIVE
entrepreneur,divorced,basic.6y,no,no,no,cellular,feb,tue,-3,4774,30,940,1,failure,1,-0.000331,NEGATIVE
services,married,illiterate,unknown,unknown,unknown,telephone,oct,fri,-1,4832,28,948,4,nonexistent,0,0.001020,POSITIVE
services,married,illiterate,unknown,unknown,unknown,telephone,oct,fri,-1,4832,28,948,4,nonexistent,1,-0.001400,NEGATIVE
student,single,professional.course,unknown,unknown,unknown,telephone,may,(null),0,4797,28,951,5,success,0,0.001680,POSITIVE
student,single,professional.course,unknown,unknown,unknown,telephone,may,(null),0,4797,28,951,5,success,1,-0.000740,NEGATIVE
admin.,divorced,basic.4y,no,no,no,cellular,jan,mon,-3,4728,30,938,0,failure,0,0.001308,POSITIVE
admin.,divorced,basic.4y,no,no,no,cellular,jan,mon,-3,4728,30,938,0,failure,1,-0.001112,NEGATIVE
housemaid,married,basic.9y,no,no,no,cellular,feb,wed,-2,4700,28,940,2,nonexistent,0,0.001689,POSITIVE
housemaid,married,basic.9y,no,no,no,cellular,feb,wed,-2,4700,28,940,2,nonexistent,1,-0.000731,NEGATIVE
management,married,basic.9y,no,no,no,cellular,mar,wed,-2,4977,39,896,2,nonexistent,0,0.000325,POSITIVE
management,married,basic.9y,no,no,no,cellular,mar,wed,-2,4977,39,896,2,nonexistent,1,-0.002925,NEGATIVE
blue-collar,divorced,basic.6y,no,no,no,cellular,feb,tue,-3,4926,39,892,0,failure,0,0.000864,POSITIVE
blue-collar,divorced,basic.6y,no,no,no,cellular,feb,tue,-3,4926,39,892,0,failure,1,-0.001781,NEGATIVE
housemaid,married,basic.9y,no,no,no,cellular,apr,wed,-2,4946,40,879,2,nonexistent,0,0.001488,POSITIVE
housemaid,married,basic.9y,no,no,no,cellular,apr,wed,-2,4946,40,879,2,nonexistent,1,-0.001762,NEGATIVE
blue-collar,divorced,basic.6y,no,no,no,cellular,jan,tue,-3,4905,39,891,0,failure,0,0.001573,POSITIVE
blue-collar,divorced,basic.6y,no,no,no,cellular,jan,tue,-3,4905,39,891,0,failure,1,-0.000847,NEGATIVE
services,married,illiterate,unknown,unknown,unknown,telephone,oct,fri,-1,4721,49,927,4,nonexistent,0,-0.000509,NEGATIVE
services,married,illiterate,unknown,unknown,unknown,telephone,oct,fri,-1,4721,49,927,4,nonexistent,1,0.000167,POSITIVE
housemaid,married,basic.9y,no,no,no,cellular,feb,wed,-2,4987,36,932,2,nonexistent,0,0.000625,POSITIVE
housemaid,married,basic.9y,no,no,no,cellular,feb,wed,-2,4987,36,932,2,nonexistent,1,-0.001796,NEGATIVE
management,married,basic.9y,no,no,no,cellular,mar,wed,-2,4977,36,925,2,nonexistent,0,0.001025,POSITIVE
management,married,basic.9y,no,no,no,cellular,mar,wed,-2,4977,36,925,2,nonexistent,1,-0.001394,NEGATIVE
retired,married,high.school,unknown,unknown,unknown,telephone,oct,thu,-1,4981,34,934,3,nonexistent,0,0.000734,POSITIVE
retired,married,high.school,unknown,unknown,unknown,telephone,oct,thu,-1,4981,34,934,3,nonexistent,1,-0.001685,NEGATIVE
blue-collar,divorced,basic.6y,no,no,no,cellular,feb,tue,-3,4926,36,924,0,failure,0,0.000673,POSITIVE
blue-collar,divorced,basic.6y,no,no,no,cellular,feb,tue,-3,4926,36,924,0,failure,1,-0.001747,NEGATIVE
retired,married,high.school,unknown,unknown,unknown,telephone,oct,thu,-1,4952,34,926,3,nonexistent,0,0.001874,POSITIVE
retired,married,high.school,unknown,unknown,unknown,telephone,oct,thu,-1,4952,34,926,3,nonexistent,1,-0.000546,NEGATIVE
technician,single,professional.course,unknown,unknown,unknown,telephone,nov,(null),0,4996,34,920,6,success,0,0.000001,POSITIVE
technician,single,professional.course,unknown,unknown,unknown,telephone,nov,(null),0,4996,34,920,6,success,1,-0.002419,NEGATIVE
blue-collar,divorced,basic.6y,no,no,no,cellular,jul,tue,-3,4926,36,908,0,failure,0,0.002286,POSITIVE
blue-collar,divorced,basic.6y,no,no,no,cellular,jul,tue,-3,4926,36,908,0,failure,1,-0.000133,NEGATIVE
self-employed,married,illiterate,unknown,unknown,unknown,telephone,apr,fri,-1,4953,37,911,4,nonexistent,0,0.000540,POSITIVE
self-employed,married,illiterate,unknown,unknown,unknown,telephone,apr,fri,-1,4953,37,911,4,nonexistent,1,-0.001880,NEGATIVE
admin.,divorced,basic.4y,no,no,no,cellular,jul,mon,-3,4884,33,931,0,failure,0,0.002347,POSITIVE
admin.,divorced,basic.4y,no,no,no,cellular,jul,mon,-3,4884,33,931,0,failure,1,-0.000073,NEGATIVE
entrepreneur,divorced,basic.6y,no,no,no,cellular,aug,tue,-3,4891,33,924,1,failure,0,0.000785,POSITIVE
entrepreneur,divorced,basic.6y,no,no,no,cellular,aug,tue,-3,4891,33,924,1,failure,1,-0.001635,NEGATIVE
retired,married,high.school,unknown,unknown,unknown,telephone,apr,thu,-1,4913,34,934,3,nonexistent,0,0.002257,POSITIVE
retired,married,high.school,unknown,unknown,unknown,telephone,apr,thu,-1,4913,34,934,3,nonexistent,1,-0.000163,NEGATIVE
blue-collar,divorced,basic.6y,no,no,no,cellular,jan,tue,-3,4885,36,915,0,failure,0,0.001217,POSITIVE
blue-collar,divorced,basic.6y,no,no,no,cellular,jan,tue,-3,4885,36,915,0,failure,1,-0.001203,NEGATIVE
student,single,professional.course,unknown,unknown,unknown,telephone,may,(null),0,4879,34,912,5,success,0,0.000580,POSITIVE
student,single,professional.course,unknown,unknown,unknown,telephone,may,(null),0,4879,34,912,5,success,1,-0.001840,NEGATIVE
services,married,illiterate,unknown,unknown,unknown,telephone,oct,fri,-1,4877,31,927,4,nonexistent,0,0.001913,POSITIVE
services,married,illiterate,unknown,unknown,unknown,telephone,oct,fri,-1,4877,31,927,4,nonexistent,1,-0.000507,NEGATIVE
retired,married,high.school,unknown,unknown,unknown,telephone,oct,thu,-1,4971,37,902,3,nonexistent,0,0.001513,POSITIVE
retired,married,high.school,unknown,unknown,unknown,telephone,oct,thu,-1,4971,37,902,3,nonexistent,1,-0.000998,NEGATIVE
technician,single,professional.course,unknown,unknown,unknown,telephone,nov,(null),0,4979,37,881,6,success,0,0.001389,POSITIVE
technician,single,professional.course,unknown,unknown,unknown,telephone,nov,(null),0,4979,37,881,6,success,1,-0.002867,NEGATIVE
retired,married,high.school,unknown,unknown,unknown,telephone,apr,thu,-1,4903,37,902,3,nonexistent,0,0.001931,POSITIVE
retired,married,high.school,unknown,unknown,unknown,telephone,apr,thu,-1,4903,37,902,3,nonexistent,1,-0.000489,NEGATIVE
services,married,illiterate,unknown,unknown,unknown,telephone,apr,fri,-1,4910,37,895,4,nonexistent,0,0.000367,POSITIVE
services,married,illiterate,unknown,unknown,unknown,telephone,apr,fri,-1,4910,37,895,4,nonexistent,1,-0.002052,NEGATIVE
services,married,illiterate,unknown,unknown,unknown,telephone,oct,fri,-1,4897,34,903,4,nonexistent,0,0.001865,POSITIVE
services,married,illiterate,unknown,unknown,unknown,telephone,oct,fri,-1,4897,34,903,4,nonexistent,1,-0.000555,NEGATIVE
retired,married,high.school,unknown,unknown,unknown,telephone,jul,thu,-1,4864,35,898,3,nonexistent,0,0.001030,POSITIVE
retired,married,high.school,unknown,unknown,unknown,telephone,jul,thu,-1,4864,35,898,3,nonexistent,1,-0.001390,NEGATIVE
services,married,illiterate,unknown,unknown,unknown,telephone,oct,fri,-1,4916,37,879,4,nonexistent,0,0.001383,POSITIVE
services,married,illiterate,unknown,unknown,unknown,telephone,oct,fri,-1,4916,37,879,4,nonexistent,1,-0.001412,NEGATIVE
student,single,professional.course,unknown,unknown,unknown,telephone,may,(null),0,4899,37,888,5,success,0,0.000733,POSITIVE
student,single,professional.course,unknown,unknown,unknown,telephone,may,(null),0,4899,37,888,5,success,1,-0.001687,NEGATIVE
entrepreneur,divorced,basic.6y,no,no,no,cellular,aug,tue,-3,4848,36,884,1,failure,0,0.001886,POSITIVE
entrepreneur,divorced,basic.6y,no,no,no,cellular,aug,tue,-3,4848,36,884,1,failure,1,-0.000534,NEGATIVE
housemaid,married,basic.9y,no,no,no,cellular,feb,wed,-2,4811,33,917,2,nonexistent,0,0.001659,POSITIVE
housemaid,married,basic.9y,no,no,no,cellular,feb,wed,-2,4811,33,917,2,nonexistent,1,-0.000761,NEGATIVE
self-employed,married,illiterate,unknown,unknown,unknown,telephone,apr,fri,-1,4817,31,934,4,nonexistent,0,0.000571,POSITIVE
self-employed,married,illiterate,unknown,unknown,unknown,telephone,apr,fri,-1,4817,31,934,4,nonexistent,1,-0.001849,NEGATIVE
blue-collar,divorced,basic.6y,no,no,no,cellular,jul,tue,-3,4788,30,931,0,failure,0,0.001473,POSITIVE
blue-collar,divorced,basic.6y,no,no,no,cellular,jul,tue,-3,4788,30,931,0,failure,1,-0.000947,NEGATIVE
student,single,professional.course,unknown,unknown,unknown,telephone,nov,(null),0,4797,28,934,5,success,0,0.001347,POSITIVE
student,single,professional.course,unknown,unknown,unknown,telephone,nov,(null),0,4797,28,934,5,success,1,-0.001074,NEGATIVE
student,single,professional.course,unknown,unknown,unknown,telephone,may,(null),0,4797,31,920,5,success,0,0.002182,POSITIVE
student,single,professional.course,unknown,unknown,unknown,telephone,may,(null),0,4797,31,920,5,success,1,-0.000239,NEGATIVE
retired,married,high.school,unknown,unknown,unknown,telephone,apr,thu,-1,4737,31,918,3,nonexistent,0,0.002101,POSITIVE
retired,married,high.school,unknown,unknown,unknown,telephone,apr,thu,-1,4737,31,918,3,nonexistent,1,-0.000319,NEGATIVE
student,single,professional.course,unknown,unknown,unknown,telephone,nov,(null),0,4758,28,920,5,success,0,0.000061,POSITIVE
student,single,professional.course,unknown,unknown,unknown,telephone,nov,(null),0,4758,28,920,5,success,1,-0.002359,NEGATIVE
housemaid,married,basic.9y,no,no,no,cellular,feb,wed,-2,4831,36,893,2,nonexistent,0,0.001611,POSITIVE
housemaid,married,basic.9y,no,no,no,cellular,feb,wed,-2,4831,36,893,2,nonexistent,1,-0.000809,NEGATIVE
housemaid,married,basic.9y,no,no,no,cellular,aug,wed,-2,4817,33,901,2,nonexistent,0,0.001691,POSITIVE
housemaid,married,basic.9y,no,no,no,cellular,aug,wed,-2,4817,33,901,2,nonexistent,1,-0.000729,NEGATIVE
retired,married,high.school,unknown,unknown,unknown,telephone,oct,thu,-1,4825,34,894,3,nonexistent,0,0.000127,POSITIVE
retired,married,high.school,unknown,unknown,unknown,telephone,oct,thu,-1,4825,34,894,3,nonexistent,1,-0.002293,NEGATIVE
technician,single,professional.course,unknown,unknown,unknown,telephone,nov,(null),0,4842,34,881,6,success,0,0.001045,POSITIVE
technician,single,professional.course,unknown,unknown,unknown,telephone,nov,(null),0,4842,34,881,6,success,1,-0.001375,NEGATIVE
management,married,basic.9y,no,no,no,cellular,sep,wed,-2,4774,33,885,2,nonexistent,0,0.002329,POSITIVE
management,married,basic.9y,no,no,no,cellular,sep,wed,-2,4774,33,885,2,nonexistent,1,-0.000092,NEGATIVE
retired,married,high.school,unknown,unknown,unknown,telephone,apr,thu,-1,4757,34,894,3,nonexistent,0,0.001649,POSITIVE
retired,married,high.school,unknown,unknown,unknown,telephone,apr,thu,-1,4757,34,894,3,nonexistent,1,-0.000771,NEGATIVE
admin.,divorced,basic.4y,no,no,no,cellular,jan,mon,-3,4689,33,899,0,failure,0,0.002124,POSITIVE
admin.,divorced,basic.4y,no,no,no,cellular,jan,mon,-3,4689,33,899,0,failure,1,-0.000297,NEGATIVE
entrepreneur,divorced,basic.6y,no,no,no,cellular,feb,tue,-3,4696,33,892,1,failure,0,0.000558,POSITIVE
entrepreneur,divorced,basic.6y,no,no,no,cellular,feb,tue,-3,4696,33,892,1,failure,1,-0.001862,NEGATIVE
blue-collar,divorced,basic.6y,no,no,no,cellular,jan,tue,-3,4731,36,876,0,failure,0,0.002060,POSITIVE
blue-collar,divorced,basic.6y,no,no,no,cellular,jan,tue,-3,4731,36,876,0,failure,1,-0.000360,NEGATIVE
technician,single,professional.course,unknown,unknown,unknown,telephone,nov,(null),0,4823,31,905,6,success,0,0.002306,POSITIVE
technician,single,professional.course,unknown,unknown,unknown,telephone,nov,(null),0,4823,31,905,6,success,1,-0.000114,NEGATIVE
management,married,basic.9y,no,no,no,cellular,sep,wed,-2,4704,30,896,2,nonexistent,0,0.001880,POSITIVE
management,married,basic.9y,no,no,no,cellular,sep,wed,-2,4704,30,896,2,nonexistent,1,-0.000540,NEGATIVE
student,single,professional.course,unknown,unknown,unknown,telephone,oct,(null),0,4719,31,886,5,success,0,0.001050,POSITIVE
student,single,professional.course,unknown,unknown,unknown,telephone,oct,(null),0,4719,31,886,5,success,1,-0.001369,NEGATIVE
housemaid,married,basic.9y,no,no,no,cellular,aug,wed,-2,4675,48,994,2,nonexistent,0,0.002404,POSITIVE
housemaid,married,basic.9y,no,no,no,cellular,aug,wed,-2,4675,48,994,2,nonexistent,1,-0.010669,NEGATIVE
entrepreneur,divorced,basic.6y,no,no,no,cellular,aug,tue,-3,4634,48,986,1,failure,0,0.000264,POSITIVE
entrepreneur,divorced,basic.6y,no,no,no,cellular,aug,tue,-3,4634,48,986,1,failure,1,-0.012867,NEGATIVE
student,single,professional.course,unknown,unknown,unknown,telephone,nov,(null),0,4684,49,982,5,success,0,0.004594,POSITIVE
student,single,professional.course,unknown,unknown,unknown,telephone,nov,(null),0,4684,49,982,5,success,1,-0.008537,NEGATIVE
management,married,basic.9y,no,no,no,cellular,mar,wed,-2,4657,39,987,2,nonexistent,0,-0.000036,NEGATIVE
management,married,basic.9y,no,no,no,cellular,mar,wed,-2,4657,39,987,2,nonexistent,1,0.000640,POSITIVE
self-employed,married,illiterate,unknown,unknown,unknown,telephone,aug,fri,-1,4672,40,977,4,nonexistent,0,-0.000370,NEGATIVE
self-employed,married,illiterate,unknown,unknown,unknown,telephone,aug,fri,-1,4672,40,977,4,nonexistent,1,0.000305,POSITIVE
admin.,divorced,basic.4y,no,no,no,cellular,jan,mon,-3,4592,48,993,0,failure,0,0.009877,POSITIVE
admin.,divorced,basic.4y,no,no,no,cellular,jan,mon,-3,4592,48,993,0,failure,1,-0.000520,NEGATIVE
blue-collar,divorced,basic.6y,no,no,no,cellular,jan,tue,-3,4575,48,985,0,failure,0,0.001986,POSITIVE
blue-collar,divorced,basic.6y,no,no,no,cellular,jan,tue,-3,4575,48,985,0,failure,1,-0.009781,NEGATIVE
