job,marital,education,default,housing,loan,contact,month,day_of_week,emp.var.rate,duration,campaign,pdays,previous,poutcome,age,output,decision
services,married,basic.9y,no,no,no,cellular,aug,wed,-2,4891,34,254,2,nonexistent,0,0.213268,POSITIVE
services,married,basic.9y,no,no,no,cellular,aug,wed,-2,4891,34,254,2,nonexistent,1,-0.198999,NEGATIVE
management,married,basic.9y,no,no,no,cellular,aug,wed,-2,4891,34,260,2,nonexistent,0,0.036048,POSITIVE
management,married,basic.9y,no,no,no,cellular,aug,wed,-2,4891,34,260,2,nonexistent,1,-0.376219,NEGATIVE
blue-collar,married,high.school,unknown,unknown,unknown,telephone,aug,thu,-1,4883,35,261,3,nonexistent,0,0.194849,POSITIVE
blue-collar,married,high.school,unknown,unknown,unknown,telephone,aug,thu,-1,4883,35,261,3,nonexistent,1,-0.217418,NEGATIVE
entrepreneur,single,professional.course,unknown,unknown,unknown,telephone,sep,(null),0,4914,37,256,6,success,0,0.246483,POSITIVE
entrepreneur,single,professional.course,unknown,unknown,unknown,telephone,sep,(null),0,4914,37,256,6,success,1,-0.165785,NEGATIVE
student,married,high.school,unknown,unknown,unknown,telephone,apr,thu,-1,4922,35,257,3,nonexistent,0,0.049699,POSITIVE
student,married,high.school,unknown,unknown,unknown,telephone,apr,thu,-1,4922,35,257,3,nonexistent,1,-0.362568,NEGATIVE
management,married,illiterate,unknown,unknown,unknown,telephone,apr,fri,-1,4937,35,262,4,nonexistent,0,0.241171,POSITIVE
management,married,illiterate,unknown,unknown,unknown,telephone,apr,fri,-1,4937,35,262,4,nonexistent,1,-0.171096,NEGATIVE
blue-collar,married,professional.course,unknown,unknown,unknown,telephone,apr,fri,-1,4891,35,262,4,nonexistent,0,0.141595,POSITIVE
blue-collar,married,professional.course,unknown,unknown,unknown,telephone,apr,fri,-1,4891,35,262,4,nonexistent,1,-0.270672,NEGATIVE
retired,single,university.degree,unknown,unknown,unknown,telephone,may,(null),0,4906,36,255,5,success,0,0.108149,POSITIVE
retired,single,university.degree,unknown,unknown,unknown,telephone,may,(null),0,4906,36,255,5,success,1,-0.304119,NEGATIVE
self-employed,divorced,basic.4y,no,no,no,cellular,oct,tue,-3,4774,33,250,0,failure,0,0.084576,POSITIVE
self-employed,divorced,basic.4y,no,no,no,cellular,oct,tue,-3,4774,33,250,0,failure,1,-0.327692,NEGATIVE
services,divorced,basic.6y,no,no,no,cellular,jul,tue,-3,4782,33,251,1,failure,0,0.292045,POSITIVE
services,divorced,basic.6y,no,no,no,cellular,jul,tue,-3,4782,33,251,1,failure,1,-0.120221,NEGATIVE
blue-collar,married,basic.9y,no,no,no,cellular,aug,wed,-2,4735,34,254,2,nonexistent,0,0.395180,POSITIVE
blue-collar,married,basic.9y,no,no,no,cellular,aug,wed,-2,4735,34,254,2,nonexistent,1,-0.017087,NEGATIVE
management,married,basic.9y,no,no,no,cellular,mar,wed,-2,4750,34,255,2,nonexistent,0,0.007113,POSITIVE
management,married,basic.9y,no,no,no,cellular,mar,wed,-2,4750,34,255,2,nonexistent,1,-0.405154,NEGATIVE
self-employed,divorced,basic.6y,no,no,no,cellular,jul,tue,-3,4930,26,258,0,failure,0,0.328762,POSITIVE
self-employed,divorced,basic.6y,no,no,no,cellular,jul,tue,-3,4930,26,258,0,failure,1,-0.077527,NEGATIVE
services,married,basic.9y,no,no,no,cellular,aug,wed,-2,4891,27,252,2,nonexistent,0,0.002295,POSITIVE
services,married,basic.9y,no,no,no,cellular,aug,wed,-2,4891,27,252,2,nonexistent,1,-0.409972,NEGATIVE
self-employed,divorced,basic.4y,no,no,no,cellular,jul,tue,-3,4774,26,250,0,failure,0,0.296684,POSITIVE
self-employed,divorced,basic.4y,no,no,no,cellular,jul,tue,-3,4774,26,250,0,failure,1,-0.115583,NEGATIVE
blue-collar,married,basic.9y,no,no,no,cellular,aug,wed,-2,4782,27,254,2,nonexistent,0,0.319849,POSITIVE
blue-collar,married,basic.9y,no,no,no,cellular,aug,wed,-2,4782,27,254,2,nonexistent,1,-0.092418,NEGATIVE
self-employed,divorced,illiterate,no,no,no,cellular,apr,mon,-3,4923,26,258,0,failure,0,0.214764,POSITIVE
self-employed,divorced,illiterate,no,no,no,cellular,apr,mon,-3,4923,26,258,0,failure,1,-0.187271,NEGATIVE
student,married,high.school,unknown,unknown,unknown,telephone,may,thu,-1,4922,29,253,3,nonexistent,0,0.090311,POSITIVE
student,married,high.school,unknown,unknown,unknown,telephone,may,thu,-1,4922,29,253,3,nonexistent,1,-0.321956,NEGATIVE
services,divorced,basic.6y,no,no,no,cellular,jan,tue,-3,4719,27,251,1,failure,0,0.024934,POSITIVE
services,divorced,basic.6y,no,no,no,cellular,jan,tue,-3,4719,27,251,1,failure,1,-0.387333,NEGATIVE
blue-collar,married,professional.course,unknown,unknown,unknown,telephone,apr,fri,-1,4976,30,262,4,nonexistent,0,0.159593,POSITIVE
blue-collar,married,professional.course,unknown,unknown,unknown,telephone,apr,fri,-1,4976,30,262,4,nonexistent,1,-0.252674,NEGATIVE
blue-collar,married,basic.9y,unknown,unknown,unknown,telephone,apr,fri,-1,4898,30,262,4,nonexistent,0,0.266923,POSITIVE
blue-collar,married,basic.9y,unknown,unknown,unknown,telephone,apr,fri,-1,4898,30,262,4,nonexistent,1,-0.145345,NEGATIVE
retired,single,university.degree,unknown,unknown,unknown,telephone,may,(null),0,4992,31,256,6,success,0,0.208077,POSITIVE
retired,single,university.degree,unknown,unknown,unknown,telephone,may,(null),0,4992,31,256,6,success,1,-0.204190,NEGATIVE
retired,single,high.school,unknown,unknown,unknown,telephone,may,(null),0,4914,31,256,6,success,0,0.039381,POSITIVE
retired,single,high.school,unknown,unknown,unknown,telephone,may,(null),0,4914,31,256,6,success,1,-0.372887,NEGATIVE
blue-collar,divorced,basic.6y,no,no,no,cellular,feb,tue,-3,4719,27,259,1,failure,0,0.210653,POSITIVE
blue-collar,divorced,basic.6y,no,no,no,cellular,feb,tue,-3,4719,27,259,1,failure,1,-0.201614,NEGATIVE
blue-collar,married,illiterate,unknown,unknown,unknown,telephone,apr,fri,-1,4797,30,254,4,nonexistent,0,0.029500,POSITIVE
blue-collar,married,illiterate,unknown,unknown,unknown,telephone,apr,fri,-1,4797,30,254,4,nonexistent,1,-0.382768,NEGATIVE
blue-collar,divorced,basic.6y,no,no,no,cellular,aug,tue,-3,4626,33,251,1,failure,0,0.025654,POSITIVE
blue-collar,divorced,basic.6y,no,no,no,cellular,aug,tue,-3,4626,33,251,1,failure,1,-0.386613,NEGATIVE
admin.,divorced,basic.4y,no,no,no,cellular,apr,mon,-3,4611,33,258,0,failure,0,0.379255,POSITIVE
admin.,divorced,basic.4y,no,no,no,cellular,apr,mon,-3,4611,33,258,0,failure,1,-0.033014,NEGATIVE
blue-collar,married,basic.9y,no,no,no,cellular,feb,wed,-2,4579,34,252,2,nonexistent,0,0.108708,POSITIVE
blue-collar,married,basic.9y,no,no,no,cellular,feb,wed,-2,4579,34,252,2,nonexistent,1,-0.303559,NEGATIVE
admin.,divorced,basic.6y,no,no,no,cellular,jan,tue,-3,4462,33,250,0,failure,0,0.085612,POSITIVE
admin.,divorced,basic.6y,no,no,no,cellular,jan,tue,-3,4462,33,250,0,failure,1,-0.326655,NEGATIVE
housemaid,divorced,basic.6y,no,no,no,cellular,jan,tue,-3,4626,27,251,1,failure,0,0.102250,POSITIVE
housemaid,divorced,basic.6y,no,no,no,cellular,jan,tue,-3,4626,27,251,1,failure,1,-0.310017,NEGATIVE
admin.,divorced,basic.4y,no,no,no,cellular,jan,mon,-3,4455,26,250,0,failure,0,0.098279,POSITIVE
admin.,divorced,basic.4y,no,no,no,cellular,jan,mon,-3,4455,26,250,0,failure,1,-0.313988,NEGATIVE
admin.,divorced,basic.4y,no,no,no,cellular,oct,mon,-3,4923,14,266,0,failure,0,0.121514,POSITIVE
admin.,divorced,basic.4y,no,no,no,cellular,oct,mon,-3,4923,14,266,0,failure,1,-0.092435,NEGATIVE
housemaid,divorced,basic.6y,no,no,no,cellular,feb,tue,-3,4938,14,267,1,failure,0,0.060270,POSITIVE
housemaid,divorced,basic.6y,no,no,no,cellular,feb,tue,-3,4938,14,267,1,failure,1,-0.153679,NEGATIVE
admin.,divorced,basic.4y,no,no,no,cellular,jan,mon,-3,4689,1,266,0,failure,0,0.077850,POSITIVE
admin.,divorced,basic.4y,no,no,no,cellular,jan,mon,-3,4689,1,266,0,failure,1,-0.136099,NEGATIVE
services,divorced,basic.6y,no,no,no,cellular,jul,tue,-3,4875,20,251,1,failure,0,0.127915,POSITIVE
services,divorced,basic.6y,no,no,no,cellular,jul,tue,-3,4875,20,251,1,failure,1,-0.157167,NEGATIVE
student,married,basic.9y,no,no,no,cellular,aug,wed,-2,4953,15,252,2,nonexistent,0,0.078458,POSITIVE
student,married,basic.9y,no,no,no,cellular,aug,wed,-2,4953,15,252,2,nonexistent,1,-0.135490,NEGATIVE
blue-collar,divorced,basic.6y,no,no,no,cellular,aug,tue,-3,4875,20,259,1,failure,0,0.103305,POSITIVE
blue-collar,divorced,basic.6y,no,no,no,cellular,aug,tue,-3,4875,20,259,1,failure,1,-0.007065,NEGATIVE
management,married,basic.9y,no,no,no,cellular,aug,wed,-2,4946,15,260,2,nonexistent,0,0.125347,POSITIVE
management,married,basic.9y,no,no,no,cellular,aug,wed,-2,4946,15,260,2,nonexistent,1,-0.088602,NEGATIVE
housemaid,divorced,basic.6y,no,no,no,cellular,jul,tue,-3,4852,14,258,0,failure,0,0.052939,POSITIVE
housemaid,divorced,basic.6y,no,no,no,cellular,jul,tue,-3,4852,14,258,0,failure,1,-0.161010,NEGATIVE
housemaid,married,high.school,unknown,unknown,unknown,telephone,nov,thu,-1,4922,22,253,3,nonexistent,0,0.070863,POSITIVE
housemaid,married,high.school,unknown,unknown,unknown,telephone,nov,thu,-1,4922,22,253,3,nonexistent,1,-0.333756,NEGATIVE
housemaid,married,illiterate,unknown,unknown,unknown,telephone,aug,fri,-1,4976,23,254,4,nonexistent,0,0.178233,POSITIVE
housemaid,married,illiterate,unknown,unknown,unknown,telephone,aug,fri,-1,4976,23,254,4,nonexistent,1,-0.226387,NEGATIVE
entrepreneur,married,professional.course,no,no,no,cellular,aug,wed,-2,4875,21,252,2,nonexistent,0,0.136313,POSITIVE
entrepreneur,married,professional.course,no,no,no,cellular,aug,wed,-2,4875,21,252,2,nonexistent,1,-0.268306,NEGATIVE
admin.,divorced,basic.6y,no,no,no,cellular,oct,tue,-3,4704,20,250,0,failure,0,0.168526,POSITIVE
admin.,divorced,basic.6y,no,no,no,cellular,oct,tue,-3,4704,20,250,0,failure,1,-0.236094,NEGATIVE
housemaid,divorced,basic.4y,no,no,no,cellular,jul,mon,-3,4689,20,250,0,failure,0,0.077688,POSITIVE
housemaid,divorced,basic.4y,no,no,no,cellular,jul,mon,-3,4689,20,250,0,failure,1,-0.326932,NEGATIVE
self-employed,divorced,basic.4y,no,no,no,cellular,jan,mon,-3,4845,14,262,0,failure,0,0.032243,POSITIVE
self-employed,divorced,basic.4y,no,no,no,cellular,jan,mon,-3,4845,14,262,0,failure,1,-0.181706,NEGATIVE
services,married,professional.course,no,no,no,cellular,feb,wed,-2,4946,21,254,2,nonexistent,0,0.017473,POSITIVE
services,married,professional.course,no,no,no,cellular,feb,wed,-2,4946,21,254,2,nonexistent,1,-0.196476,NEGATIVE
student,married,high.school,unknown,unknown,unknown,telephone,apr,thu,-1,4922,16,253,3,nonexistent,0,0.160245,POSITIVE
student,married,high.school,unknown,unknown,unknown,telephone,apr,thu,-1,4922,16,253,3,nonexistent,1,-0.031459,NEGATIVE
management,married,professional.course,no,no,no,cellular,mar,wed,-2,4953,15,260,2,nonexistent,0,0.044778,POSITIVE
management,married,professional.course,no,no,no,cellular,mar,wed,-2,4953,15,260,2,nonexistent,1,-0.169171,NEGATIVE
blue-collar,married,illiterate,unknown,unknown,unknown,telephone,apr,fri,-1,4976,17,262,4,nonexistent,0,0.101683,POSITIVE
blue-collar,married,illiterate,unknown,unknown,unknown,telephone,apr,fri,-1,4976,17,262,4,nonexistent,1,-0.112265,NEGATIVE
management,married,basic.6y,no,no,no,cellular,mar,wed,-2,4875,15,260,2,nonexistent,0,0.081404,POSITIVE
management,married,basic.6y,no,no,no,cellular,mar,wed,-2,4875,15,260,2,nonexistent,1,-0.132545,NEGATIVE
management,single,professional.course,unknown,unknown,unknown,telephone,may,(null),0,4968,23,255,5,success,0,0.351569,POSITIVE
management,single,professional.course,unknown,unknown,unknown,telephone,may,(null),0,4968,23,255,5,success,1,-0.053051,NEGATIVE
entrepreneur,single,university.degree,unknown,unknown,unknown,telephone,may,(null),0,4906,17,255,5,success,0,0.158028,POSITIVE
entrepreneur,single,university.degree,unknown,unknown,unknown,telephone,may,(null),0,4906,17,255,5,success,1,-0.044509,NEGATIVE
services,divorced,basic.6y,no,no,no,cellular,apr,tue,-3,4782,14,251,1,failure,0,0.157773,POSITIVE
services,divorced,basic.6y,no,no,no,cellular,apr,tue,-3,4782,14,251,1,failure,1,-0.045314,NEGATIVE
services,married,basic.9y,no,no,no,cellular,feb,wed,-2,4790,15,252,2,nonexistent,0,0.099218,POSITIVE
services,married,basic.9y,no,no,no,cellular,feb,wed,-2,4790,15,252,2,nonexistent,1,-0.114731,NEGATIVE
admin.,divorced,basic.6y,no,no,no,cellular,jan,tue,-3,4704,20,258,0,failure,0,0.092594,POSITIVE
admin.,divorced,basic.6y,no,no,no,cellular,jan,tue,-3,4704,20,258,0,failure,1,-0.054939,NEGATIVE
admin.,divorced,basic.6y,no,no,no,cellular,feb,tue,-3,4704,14,259,1,failure,0,0.094073,POSITIVE
admin.,divorced,basic.6y,no,no,no,cellular,feb,tue,-3,4704,14,259,1,failure,1,-0.119876,NEGATIVE
management,married,basic.6y,no,no,no,cellular,feb,wed,-2,4712,21,252,2,nonexistent,0,0.173951,POSITIVE
management,married,basic.6y,no,no,no,cellular,feb,wed,-2,4712,21,252,2,nonexistent,1,-0.214720,NEGATIVE
student,married,basic.9y,unknown,unknown,unknown,telephone,aug,thu,-1,4961,7,255,3,nonexistent,0,0.157862,POSITIVE
student,married,basic.9y,unknown,unknown,unknown,telephone,aug,thu,-1,4961,7,255,3,nonexistent,1,-0.045035,NEGATIVE
student,married,basic.6y,no,no,no,cellular,aug,wed,-2,4875,5,252,2,nonexistent,0,0.009218,POSITIVE
student,married,basic.6y,no,no,no,cellular,aug,wed,-2,4875,5,252,2,nonexistent,1,-0.204731,NEGATIVE
management,married,basic.6y,no,no,no,cellular,aug,wed,-2,4868,4,258,2,nonexistent,0,0.151104,POSITIVE
management,married,basic.6y,no,no,no,cellular,aug,wed,-2,4868,4,258,2,nonexistent,1,-0.062844,NEGATIVE
blue-collar,married,professional.course,no,no,no,cellular,aug,wed,-2,4868,4,258,2,nonexistent,0,0.159039,POSITIVE
blue-collar,married,professional.course,no,no,no,cellular,aug,wed,-2,4868,4,258,2,nonexistent,1,-0.041319,NEGATIVE
management,married,professional.course,unknown,unknown,unknown,telephone,oct,fri,-1,4969,8,254,4,nonexistent,0,0.142906,POSITIVE
management,married,professional.course,unknown,unknown,unknown,telephone,oct,fri,-1,4969,8,254,4,nonexistent,1,-0.071043,NEGATIVE
management,married,professional.course,no,no,no,cellular,sep,wed,-2,4875,5,252,2,nonexistent,0,0.134563,POSITIVE
management,married,professional.course,no,no,no,cellular,sep,wed,-2,4875,5,252,2,nonexistent,1,-0.079386,NEGATIVE
blue-collar,married,basic.6y,no,no,no,cellular,aug,wed,-2,4790,4,260,2,nonexistent,0,0.045098,POSITIVE
blue-collar,married,basic.6y,no,no,no,cellular,aug,wed,-2,4790,4,260,2,nonexistent,1,-0.168850,NEGATIVE
housemaid,divorced,illiterate,no,no,no,cellular,jul,mon,-3,4689,1,250,0,failure,0,0.117793,POSITIVE
housemaid,divorced,illiterate,no,no,no,cellular,jul,mon,-3,4689,1,250,0,failure,1,-0.096156,NEGATIVE
blue-collar,married,professional.course,unknown,unknown,unknown,telephone,oct,thu,-1,4805,7,251,3,nonexistent,0,0.059222,POSITIVE
blue-collar,married,professional.course,unknown,unknown,unknown,telephone,oct,thu,-1,4805,7,251,3,nonexistent,1,-0.154727,NEGATIVE
blue-collar,married,basic.9y,unknown,unknown,unknown,telephone,oct,fri,-1,4813,8,254,4,nonexistent,0,0.062248,POSITIVE
blue-collar,married,basic.9y,unknown,unknown,unknown,telephone,oct,fri,-1,4813,8,254,4,nonexistent,1,-0.151701,NEGATIVE
student,married,basic.9y,no,no,no,cellular,mar,wed,-2,4953,5,260,2,nonexistent,0,0.110458,POSITIVE
student,married,basic.9y,no,no,no,cellular,mar,wed,-2,4953,5,260,2,nonexistent,1,-0.103490,NEGATIVE
student,married,professional.course,unknown,unknown,unknown,telephone,apr,fri,-1,4969,8,254,4,nonexistent,0,0.066668,POSITIVE
student,married,professional.course,unknown,unknown,unknown,telephone,apr,fri,-1,4969,8,254,4,nonexistent,1,-0.147281,NEGATIVE
student,married,professional.course,unknown,unknown,unknown,telephone,apr,thu,-1,4883,7,251,3,nonexistent,0,0.160245,POSITIVE
student,married,professional.course,unknown,unknown,unknown,telephone,apr,thu,-1,4883,7,251,3,nonexistent,1,-0.030405,NEGATIVE
services,married,basic.9y,unknown,unknown,unknown,telephone,apr,fri,-1,4891,8,255,4,nonexistent,0,0.096374,POSITIVE
services,married,basic.9y,unknown,unknown,unknown,telephone,apr,fri,-1,4891,8,255,4,nonexistent,1,-0.117575,NEGATIVE
