status,month,credit_history,purpose,credit_amount,savings,employment,investment_as_income_percentage,other_debtors,residence_since,property,age,installment_plans,housing,number_of_credits,skill_level,people_liable_for,telephone,foreign_worker,sex,credit
1.0,48.0,2.0,4.0,4844.0,1.0,1.0,4.0,0.0,4.0,2.0,1.0,2.0,1.0,1.0,2.0,1.0,0.0,0.0,1.0,1.0
2.0,30.0,1.0,3.0,10366.0,2.0,0.0,2.0,0.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0
2.0,12.0,2.0,0.0,626.0,1.0,0.0,4.0,0.0,4.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0
1.0,18.0,2.0,3.0,1530.0,1.0,0.0,4.0,0.0,3.0,0.0,1.0,2.0,1.0,2.0,2.0,1.0,0.0,0.0,1.0,0.0
1.0,24.0,2.0,3.0,2223.0,1.0,0.0,4.0,0.0,4.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,0.0,0.0,1.0,1.0
1.0,18.0,1.0,9.0,3617.0,1.0,1.0,4.0,0.0,4.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0
1.0,12.0,1.0,4.0,1468.0,1.0,0.0,4.0,0.0,3.0,0.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,0.0,0.0,1.0
0.0,2.0,0.0,0.0,7100.0,0.0,0.0,1.0,1.0,4.0,2.0,0.0,0.0,2.0,3.0,0.0,2.0,0.0,1.0,0.0,0.0
1.0,10.0,0.0,0.0,1468.0,1.0,1.0,2.0,0.0,1.0,2.0,1.0,2.0,0.0,3.0,0.0,1.0,1.0,0.0,0.0,1.0
2.0,0.0,0.0,9.0,12400.0,0.0,2.0,1.0,2.0,1.0,0.0,1.0,0.0,0.0,4.0,0.0,1.0,1.0,0.0,0.0,1.0
1.0,9.0,2.0,0.0,1154.0,1.0,1.0,4.0,0.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0
1.0,24.0,1.0,3.0,1231.0,1.0,0.0,2.0,0.0,2.0,1.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
2.0,0.0,2.0,3.0,12836.0,2.0,0.0,1.0,0.0,4.0,0.0,1.0,0.0,2.0,1.0,2.0,1.0,0.0,1.0,0.0,0.0
1.0,18.0,1.0,0.0,3149.0,1.0,0.0,4.0,0.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,0.0,0.0,1.0,0.0
1.0,24.0,2.0,3.0,1377.0,1.0,1.0,1.0,0.0,4.0,3.0,1.0,0.0,2.0,2.0,2.0,1.0,1.0,0.0,1.0,1.0
2.0,12.0,2.0,0.0,1038.0,1.0,1.0,4.0,0.0,3.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,0.0,0.0,1.0,1.0
2.0,30.0,0.0,4.0,3446.0,1.0,0.0,4.0,0.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,1.0,0.0,0.0,0.0,1.0
1.0,0.0,2.0,9.0,17628.0,2.0,2.0,1.0,2.0,1.0,0.0,1.0,2.0,2.0,4.0,3.0,2.0,1.0,1.0,1.0,1.0
1.0,27.0,2.0,1.0,10961.0,2.0,0.0,4.0,1.0,4.0,1.0,0.0,2.0,1.0,4.0,2.0,2.0,0.0,0.0,1.0,0.0
1.0,6.0,1.0,0.0,730.0,1.0,1.0,4.0,0.0,4.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
2.0,15.0,2.0,4.0,2326.0,1.0,0.0,2.0,0.0,3.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,0.0,0.0,1.0,1.0
2.0,24.0,1.0,4.0,1123.0,1.0,1.0,4.0,0.0,4.0,2.0,1.0,2.0,1.0,1.0,2.0,1.0,0.0,0.0,1.0,1.0
2.0,24.0,1.0,1.0,5998.0,1.0,0.0,2.0,0.0,3.0,0.0,1.0,2.0,1.0,1.0,2.0,1.0,0.0,0.0,1.0,1.0
1.0,24.0,2.0,0.0,1231.0,2.0,2.0,4.0,0.0,4.0,2.0,1.0,2.0,1.0,2.0,3.0,1.0,1.0,0.0,1.0,1.0
1.0,24.0,1.0,0.0,1413.0,1.0,1.0,4.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,1.0,0.0,0.0,1.0,0.0
1.0,15.0,1.0,4.0,1472.0,1.0,0.0,4.0,0.0,2.0,0.0,0.0,2.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0
2.0,12.0,2.0,3.0,1409.0,1.0,0.0,3.0,0.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,1.0,0.0,0.0,1.0,1.0
2.0,0.0,2.0,0.0,1533.0,1.0,0.0,4.0,0.0,3.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,0.0,0.0,0.0,1.0
2.0,36.0,0.0,9.0,7678.0,2.0,0.0,1.0,2.0,4.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,0.0,0.0,1.0,1.0
1.0,24.0,1.0,0.0,1837.0,1.0,1.0,3.0,0.0,4.0,2.0,0.0,2.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0
2.0,18.0,2.0,0.0,3913.0,2.0,0.0,4.0,2.0,1.0,1.0,0.0,2.0,1.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0
0.0,0.0,2.0,0.0,4599.0,0.0,0.0,1.0,1.0,4.0,0.0,1.0,1.0,2.0,1.0,0.0,2.0,1.0,0.0,0.0,1.0
2.0,1.0,2.0,9.0,11641.0,2.0,2.0,1.0,2.0,3.0,2.0,0.0,2.0,2.0,1.0,3.0,1.0,1.0,1.0,1.0,0.0
2.0,12.0,1.0,0.0,719.0,1.0,0.0,4.0,0.0,3.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0
2.0,15.0,2.0,0.0,2697.0,1.0,0.0,4.0,0.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,1.0,0.0,0.0,0.0,1.0
1.0,1.0,0.0,0.0,3999.0,0.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0
2.0,21.0,2.0,4.0,1240.0,1.0,0.0,3.0,0.0,3.0,2.0,1.0,2.0,1.0,2.0,2.0,1.0,0.0,0.0,1.0,1.0
0.0,0.0,0.0,0.0,1468.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
2.0,36.0,1.0,7.0,2145.0,1.0,0.0,2.0,0.0,4.0,3.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0
2.0,80.0,0.0,0.0,996.0,0.0,0.0,3.0,2.0,4.0,2.0,1.0,1.0,1.0,4.0,2.0,2.0,1.0,1.0,1.0,1.0
2.0,36.0,1.0,4.0,4591.0,1.0,1.0,2.0,0.0,3.0,3.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,0.0,1.0,1.0
1.0,24.0,1.0,4.0,2812.0,1.0,1.0,4.0,0.0,4.0,2.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,0.0
1.0,0.0,2.0,9.0,12637.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,0.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0
1.0,18.0,1.0,4.0,1410.0,2.0,0.0,4.0,0.0,2.0,0.0,0.0,2.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,0.0
1.0,15.0,1.0,9.0,8358.0,0.0,0.0,2.0,0.0,2.0,0.0,1.0,2.0,1.0,1.0,2.0,1.0,0.0,0.0,1.0,1.0
0.0,9.0,1.0,4.0,654.0,1.0,1.0,2.0,0.0,4.0,0.0,0.0,2.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0
0.0,80.0,2.0,0.0,12183.0,0.0,2.0,4.0,0.0,4.0,0.0,1.0,2.0,1.0,1.0,3.0,1.0,1.0,0.0,1.0,1.0
1.0,24.0,1.0,9.0,3832.0,1.0,0.0,4.0,0.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0
1.0,15.0,1.0,0.0,1512.0,1.0,0.0,2.0,0.0,3.0,2.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,0.0,0.0,1.0
1.0,1.0,1.0,9.0,18900.0,1.0,2.0,1.0,2.0,3.0,0.0,1.0,2.0,1.0,1.0,2.0,1.0,0.0,0.0,1.0,1.0
1.0,12.0,1.0,4.0,727.0,1.0,0.0,4.0,0.0,3.0,0.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,0.0,0.0,1.0
2.0,10.0,1.0,4.0,1364.0,1.0,1.0,4.0,0.0,4.0,0.0,1.0,2.0,1.0,1.0,2.0,1.0,0.0,0.0,1.0,1.0
1.0,36.0,1.0,1.0,1478.0,1.0,0.0,4.0,0.0,4.0,3.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,0.0,1.0,0.0
1.0,24.0,1.0,3.0,2384.0,1.0,0.0,4.0,0.0,2.0,1.0,1.0,2.0,1.0,2.0,3.0,1.0,1.0,0.0,1.0,0.0
2.0,80.0,1.0,1.0,14782.0,2.0,1.0,3.0,0.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0
1.0,0.0,0.0,0.0,17700.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0,1.0,0.0,2.0,1.0,1.0,0.0,0.0,1.0,1.0
2.0,12.0,1.0,4.0,1473.0,1.0,0.0,4.0,0.0,3.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,0.0,0.0,1.0,1.0
2.0,9.0,2.0,0.0,1345.0,1.0,1.0,2.0,2.0,2.0,0.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,0.0,0.0,1.0
0.0,1.0,0.0,0.0,17700.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
1.0,12.0,1.0,0.0,931.0,1.0,0.0,4.0,0.0,4.0,2.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,0.0,0.0,1.0
2.0,18.0,1.0,1.0,4199.0,0.0,1.0,1.0,0.0,4.0,0.0,1.0,2.0,1.0,1.0,2.0,1.0,0.0,0.0,1.0,1.0
2.0,24.0,0.0,0.0,7865.0,1.0,1.0,4.0,0.0,4.0,3.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,0.0,1.0,0.0
0.0,0.0,0.0,0.0,3300.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
1.0,36.0,1.0,4.0,8588.0,1.0,0.0,2.0,0.0,3.0,1.0,1.0,2.0,0.0,4.0,3.0,1.0,1.0,0.0,1.0,1.0
1.0,12.0,0.0,0.0,6800.0,1.0,0.0,3.0,0.0,4.0,0.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0
1.0,12.0,1.0,4.0,1498.0,1.0,0.0,2.0,0.0,4.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0
1.0,2.0,0.0,0.0,9754.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
1.0,48.0,0.0,9.0,8800.0,1.0,0.0,4.0,0.0,1.0,0.0,1.0,1.0,1.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0
2.0,6.0,0.0,0.0,609.0,0.0,0.0,2.0,0.0,4.0,2.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0
1.0,12.0,1.0,0.0,2684.0,1.0,1.0,4.0,0.0,2.0,3.0,1.0,2.0,2.0,1.0,2.0,1.0,0.0,0.0,1.0,1.0
2.0,24.0,2.0,4.0,2864.0,1.0,1.0,4.0,0.0,4.0,2.0,1.0,2.0,1.0,2.0,2.0,1.0,0.0,0.0,1.0,1.0
0.0,3.0,0.0,0.0,8010.0,0.0,0.0,3.0,2.0,4.0,0.0,0.0,0.0,2.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0
1.0,12.0,1.0,4.0,1444.0,1.0,0.0,4.0,0.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0
1.0,36.0,1.0,0.0,2728.0,1.0,0.0,1.0,0.0,3.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
0.0,5.0,1.0,9.0,4811.0,0.0,0.0,1.0,1.0,1.0,2.0,1.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,1.0
2.0,60.0,0.0,1.0,8653.0,1.0,1.0,4.0,0.0,4.0,1.0,1.0,0.0,1.0,2.0,2.0,1.0,1.0,0.0,1.0,1.0
0.0,12.0,2.0,0.0,1199.0,0.0,0.0,4.0,1.0,4.0,2.0,1.0,0.0,0.0,4.0,0.0,2.0,0.0,1.0,0.0,1.0
1.0,21.0,1.0,4.0,1221.0,1.0,0.0,4.0,0.0,2.0,2.0,0.0,2.0,1.0,1.0,2.0,1.0,0.0,0.0,1.0,1.0
2.0,0.0,2.0,7.0,18100.0,2.0,2.0,1.0,2.0,1.0,0.0,0.0,2.0,2.0,4.0,3.0,2.0,1.0,0.0,1.0,0.0
2.0,15.0,0.0,3.0,1533.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,2.0,1.0,1.0,2.0,1.0,0.0,0.0,1.0,1.0
0.0,48.0,2.0,7.0,5399.0,0.0,2.0,1.0,2.0,4.0,2.0,0.0,1.0,2.0,1.0,0.0,2.0,1.0,1.0,1.0,0.0
1.0,6.0,1.0,0.0,12071.0,1.0,0.0,2.0,0.0,4.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0
1.0,15.0,1.0,3.0,1412.0,1.0,0.0,2.0,0.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,1.0,0.0,0.0,1.0,1.0
1.0,11.0,2.0,0.0,1374.0,1.0,0.0,2.0,0.0,4.0,0.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,0.0,1.0,1.0
2.0,12.0,1.0,5.0,1169.0,1.0,0.0,4.0,0.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0
1.0,12.0,1.0,0.0,1535.0,1.0,1.0,4.0,0.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,0.0,0.0,1.0,1.0
2.0,18.0,2.0,1.0,1860.0,2.0,1.0,3.0,0.0,4.0,0.0,1.0,2.0,1.0,2.0,3.0,2.0,1.0,0.0,1.0,1.0
1.0,30.0,1.0,3.0,3590.0,1.0,1.0,4.0,0.0,4.0,3.0,1.0,2.0,1.0,1.0,3.0,1.0,1.0,0.0,1.0,1.0
2.0,79.0,2.0,9.0,12500.0,2.0,2.0,1.0,2.0,3.0,0.0,0.0,0.0,2.0,4.0,0.0,1.0,1.0,1.0,1.0,0.0
2.0,9.0,1.0,9.0,1275.0,0.0,1.0,4.0,0.0,3.0,0.0,1.0,2.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0
1.0,24.0,1.0,4.0,2631.0,1.0,1.0,2.0,0.0,4.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,0.0,0.0,0.0,1.0
1.0,24.0,2.0,9.0,2324.0,1.0,0.0,4.0,0.0,4.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,0.0,0.0,1.0,1.0
1.0,36.0,0.0,4.0,2235.0,1.0,1.0,2.0,0.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0
1.0,24.0,1.0,4.0,4771.0,1.0,0.0,4.0,0.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,1.0,0.0,0.0,1.0,1.0
1.0,36.0,2.0,9.0,9857.0,1.0,1.0,4.0,0.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,0.0,1.0,1.0
2.0,48.0,1.0,4.0,3621.0,1.0,1.0,4.0,0.0,4.0,3.0,1.0,2.0,0.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0
0.0,6.0,0.0,1.0,1345.0,1.0,2.0,1.0,0.0,4.0,0.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,0.0
1.0,18.0,1.0,3.0,3357.0,1.0,0.0,1.0,0.0,4.0,2.0,1.0,2.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,1.0
0.0,0.0,2.0,9.0,11834.0,2.0,2.0,1.0,2.0,4.0,2.0,1.0,1.0,2.0,4.0,2.0,2.0,0.0,1.0,0.0,1.0
2.0,36.0,1.0,3.0,4454.0,0.0,0.0,4.0,0.0,4.0,3.0,1.0,2.0,1.0,1.0,2.0,1.0,0.0,0.0,1.0,1.0
1.0,6.0,1.0,0.0,759.0,1.0,0.0,2.0,0.0,2.0,0.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0
2.0,15.0,1.0,4.0,1231.0,1.0,1.0,4.0,0.0,3.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,0.0,0.0,1.0,1.0
1.0,45.0,1.0,3.0,4455.0,1.0,1.0,2.0,0.0,4.0,0.0,1.0,2.0,1.0,1.0,2.0,2.0,0.0,0.0,1.0,0.0
2.0,48.0,2.0,9.0,6681.0,1.0,1.0,1.0,0.0,4.0,2.0,1.0,2.0,1.0,2.0,3.0,1.0,1.0,0.0,1.0,1.0
2.0,15.0,1.0,2.0,2631.0,2.0,1.0,3.0,0.0,2.0,0.0,1.0,2.0,1.0,1.0,2.0,1.0,0.0,0.0,1.0,1.0
