status,month,credit_history,purpose,credit_amount,savings,employment,investment_as_income_percentage,other_debtors,residence_since,property,age,installment_plans,housing,number_of_credits,skill_level,people_liable_for,telephone,foreign_worker,sex,credit
0.0,24.0,1.0,4.0,929.0,1.0,1.0,4.0,0.0,1.0,2.0,1.0,2.0,1.0,1.0,2.0,1.0,0.0,0.0,1.0,1.0
2.0,1.0,2.0,9.0,18900.0,0.0,0.0,1.0,0.0,2.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
1.0,24.0,2.0,3.0,3386.0,1.0,0.0,4.0,0.0,4.0,2.0,0.0,2.0,1.0,2.0,2.0,1.0,0.0,0.0,0.0,1.0
1.0,48.0,1.0,7.0,5954.0,1.0,0.0,4.0,0.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0
1.0,24.0,1.0,0.0,3069.0,1.0,0.0,4.0,0.0,4.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0
1.0,18.0,1.0,4.0,2679.0,1.0,0.0,4.0,0.0,2.0,0.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,0.0
1.0,36.0,1.0,3.0,7127.0,1.0,1.0,4.0,0.0,3.0,2.0,1.0,2.0,1.0,1.0,3.0,1.0,1.0,0.0,0.0,0.0
1.0,24.0,1.0,3.0,1258.0,1.0,0.0,2.0,0.0,4.0,3.0,1.0,2.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
0.0,4.0,2.0,9.0,8400.0,2.0,0.0,2.0,0.0,1.0,1.0,1.0,2.0,1.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0
1.0,12.0,1.0,4.0,2133.0,1.0,0.0,4.0,0.0,3.0,2.0,1.0,2.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0
1.0,0.0,2.0,3.0,7637.0,2.0,2.0,3.0,1.0,4.0,2.0,1.0,0.0,1.0,2.0,0.0,2.0,0.0,0.0,1.0,1.0
2.0,6.0,1.0,3.0,1544.0,1.0,0.0,4.0,0.0,2.0,2.0,0.0,2.0,1.0,1.0,2.0,1.0,0.0,0.0,1.0,1.0
1.0,42.0,1.0,9.0,19113.0,1.0,0.0,2.0,0.0,4.0,2.0,1.0,0.0,1.0,2.0,3.0,2.0,1.0,0.0,1.0,1.0
2.0,12.0,1.0,4.0,2577.0,2.0,0.0,4.0,0.0,1.0,0.0,1.0,2.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0
2.0,24.0,1.0,4.0,1377.0,1.0,2.0,4.0,0.0,2.0,1.0,1.0,2.0,1.0,2.0,3.0,1.0,0.0,0.0,1.0,1.0
0.0,79.0,2.0,0.0,589.0,1.0,0.0,4.0,0.0,4.0,1.0,1.0,0.0,1.0,2.0,1.0,1.0,0.0,1.0,0.0,1.0
1.0,9.0,1.0,4.0,1478.0,1.0,1.0,2.0,0.0,4.0,2.0,1.0,2.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0
1.0,12.0,2.0,0.0,741.0,0.0,0.0,4.0,0.0,1.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
2.0,15.0,1.0,9.0,1225.0,2.0,1.0,2.0,0.0,4.0,3.0,1.0,2.0,2.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0
1.0,36.0,1.0,4.0,7399.0,1.0,0.0,4.0,0.0,2.0,0.0,1.0,2.0,1.0,1.0,3.0,1.0,1.0,0.0,0.0,0.0
2.0,3.0,2.0,9.0,18349.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,3.0,2.0,1.0,1.0,1.0,1.0
1.0,24.0,1.0,3.0,4210.0,1.0,0.0,3.0,0.0,4.0,0.0,1.0,2.0,1.0,2.0,2.0,1.0,0.0,0.0,1.0,1.0
2.0,24.0,1.0,4.0,1216.0,2.0,1.0,2.0,0.0,2.0,0.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0
2.0,18.0,1.0,3.0,3863.0,1.0,0.0,2.0,0.0,1.0,0.0,1.0,2.0,1.0,1.0,2.0,1.0,0.0,0.0,1.0,1.0
0.0,0.0,2.0,9.0,14900.0,2.0,1.0,1.0,0.0,1.0,0.0,0.0,2.0,2.0,4.0,0.0,1.0,0.0,1.0,1.0,1.0
2.0,9.0,1.0,0.0,1246.0,2.0,1.0,1.0,0.0,4.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0
1.0,48.0,1.0,4.0,7763.0,1.0,0.0,2.0,0.0,4.0,3.0,1.0,2.0,2.0,1.0,0.0,2.0,0.0,0.0,1.0,1.0
1.0,36.0,1.0,4.0,1819.0,1.0,0.0,4.0,0.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0
1.0,18.0,2.0,9.0,1270.0,1.0,0.0,4.0,0.0,1.0,0.0,1.0,2.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0
0.0,11.0,0.0,0.0,2386.0,0.0,0.0,1.0,1.0,4.0,2.0,1.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,1.0
1.0,24.0,2.0,0.0,3195.0,1.0,0.0,4.0,0.0,2.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,0.0,0.0,1.0,1.0
2.0,21.0,1.0,3.0,1552.0,0.0,1.0,4.0,0.0,1.0,0.0,1.0,2.0,0.0,1.0,2.0,1.0,0.0,0.0,1.0,1.0
1.0,18.0,1.0,0.0,4044.0,1.0,1.0,3.0,0.0,4.0,1.0,1.0,0.0,1.0,1.0,1.0,2.0,0.0,0.0,1.0,0.0
1.0,12.0,1.0,0.0,1409.0,1.0,1.0,3.0,1.0,3.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0
2.0,0.0,2.0,9.0,18809.0,2.0,2.0,1.0,2.0,3.0,0.0,1.0,2.0,2.0,4.0,3.0,1.0,1.0,1.0,1.0,1.0
1.0,36.0,2.0,4.0,3446.0,0.0,0.0,3.0,0.0,4.0,2.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,0.0,1.0,1.0
1.0,39.0,1.0,4.0,19299.0,1.0,1.0,2.0,0.0,4.0,2.0,1.0,0.0,1.0,1.0,2.0,1.0,0.0,0.0,1.0,0.0
2.0,24.0,0.0,5.0,3161.0,0.0,1.0,4.0,0.0,4.0,0.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,0.0,1.0,1.0
1.0,9.0,1.0,0.0,1287.0,1.0,0.0,2.0,0.0,1.0,1.0,0.0,2.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
1.0,12.0,1.0,0.0,2445.0,1.0,0.0,2.0,0.0,4.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
2.0,15.0,1.0,3.0,1533.0,0.0,0.0,4.0,0.0,4.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
0.0,5.0,2.0,0.0,7100.0,2.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,2.0,4.0,0.0,2.0,0.0,1.0,0.0,1.0
0.0,24.0,1.0,4.0,2930.0,1.0,1.0,2.0,0.0,4.0,2.0,1.0,2.0,0.0,1.0,2.0,1.0,0.0,0.0,1.0,1.0
2.0,24.0,1.0,3.0,2760.0,1.0,0.0,4.0,0.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,1.0,0.0,0.0,1.0,1.0
1.0,24.0,1.0,3.0,2896.0,1.0,1.0,1.0,0.0,1.0,2.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,0.0,1.0,1.0
2.0,30.0,1.0,4.0,2831.0,2.0,1.0,4.0,0.0,4.0,2.0,1.0,2.0,1.0,1.0,2.0,1.0,0.0,0.0,1.0,1.0
1.0,80.0,2.0,9.0,2900.0,0.0,0.0,2.0,0.0,4.0,2.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,1.0,1.0
1.0,6.0,1.0,3.0,753.0,1.0,0.0,1.0,0.0,2.0,1.0,0.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
1.0,12.0,1.0,0.0,1572.0,1.0,1.0,4.0,0.0,4.0,0.0,0.0,2.0,1.0,1.0,2.0,1.0,0.0,0.0,1.0,1.0
2.0,0.0,2.0,8.0,15100.0,2.0,1.0,1.0,0.0,1.0,0.0,1.0,2.0,0.0,4.0,0.0,1.0,0.0,1.0,1.0,1.0
2.0,12.0,1.0,4.0,3652.0,2.0,1.0,4.0,0.0,3.0,1.0,1.0,0.0,1.0,1.0,2.0,2.0,0.0,0.0,1.0,1.0
1.0,10.0,1.0,4.0,2136.0,1.0,0.0,4.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0
1.0,3.0,1.0,9.0,8300.0,1.0,1.0,4.0,0.0,3.0,3.0,0.0,0.0,2.0,1.0,2.0,1.0,0.0,0.0,1.0,0.0
2.0,18.0,2.0,9.0,1542.0,1.0,0.0,4.0,0.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,0.0,1.0,1.0
1.0,12.0,1.0,9.0,1037.0,1.0,1.0,4.0,0.0,3.0,2.0,0.0,2.0,1.0,2.0,2.0,1.0,0.0,0.0,0.0,1.0
2.0,24.0,1.0,3.0,3021.0,2.0,0.0,4.0,0.0,3.0,2.0,1.0,2.0,1.0,1.0,2.0,1.0,0.0,0.0,1.0,0.0
2.0,79.0,2.0,9.0,15500.0,2.0,2.0,4.0,2.0,3.0,0.0,1.0,2.0,1.0,4.0,3.0,1.0,1.0,0.0,0.0,1.0
1.0,24.0,1.0,0.0,1228.0,1.0,0.0,4.0,0.0,2.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0
2.0,36.0,1.0,1.0,7485.0,2.0,0.0,4.0,0.0,1.0,3.0,1.0,2.0,2.0,1.0,3.0,1.0,1.0,0.0,1.0,1.0
1.0,12.0,2.0,3.0,976.0,1.0,1.0,4.0,0.0,2.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0
2.0,0.0,2.0,9.0,17385.0,2.0,2.0,1.0,1.0,1.0,0.0,1.0,2.0,2.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0
0.0,4.0,1.0,0.0,4849.0,0.0,0.0,2.0,1.0,2.0,2.0,1.0,0.0,1.0,1.0,0.0,2.0,1.0,0.0,0.0,1.0
2.0,18.0,1.0,4.0,1098.0,1.0,0.0,4.0,2.0,4.0,0.0,1.0,2.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0
1.0,12.0,1.0,0.0,1228.0,1.0,0.0,4.0,0.0,1.0,0.0,0.0,2.0,1.0,1.0,2.0,1.0,0.0,1.0,0.0,1.0
0.0,15.0,1.0,0.0,2319.0,0.0,1.0,1.0,0.0,4.0,2.0,0.0,2.0,0.0,1.0,3.0,2.0,0.0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,2969.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,1.0
0.0,0.0,2.0,9.0,12000.0,2.0,2.0,1.0,2.0,4.0,0.0,1.0,0.0,2.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0
2.0,12.0,0.0,7.0,12204.0,2.0,1.0,3.0,2.0,4.0,2.0,1.0,0.0,2.0,4.0,3.0,1.0,1.0,1.0,1.0,1.0
1.0,12.0,1.0,9.0,2577.0,1.0,0.0,2.0,0.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,0.0,0.0,1.0,1.0
2.0,36.0,1.0,2.0,2299.0,1.0,0.0,4.0,0.0,1.0,2.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0
2.0,12.0,1.0,6.0,1274.0,1.0,0.0,4.0,2.0,3.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0
2.0,24.0,1.0,3.0,3621.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,2.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
1.0,8.0,1.0,4.0,1048.0,1.0,0.0,4.0,0.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,0.0,0.0,1.0,0.0
0.0,3.0,2.0,0.0,8299.0,2.0,2.0,1.0,0.0,4.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0
1.0,6.0,2.0,4.0,1649.0,1.0,0.0,3.0,0.0,2.0,0.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0
2.0,24.0,2.0,0.0,6416.0,2.0,2.0,1.0,0.0,4.0,0.0,1.0,2.0,0.0,1.0,3.0,1.0,1.0,0.0,1.0,1.0
0.0,20.0,0.0,0.0,4199.0,0.0,2.0,1.0,0.0,4.0,0.0,1.0,2.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,1.0
2.0,24.0,1.0,0.0,1377.0,1.0,0.0,3.0,0.0,4.0,2.0,0.0,2.0,1.0,2.0,2.0,1.0,0.0,0.0,0.0,1.0
2.0,12.0,1.0,0.0,1216.0,2.0,0.0,1.0,0.0,2.0,0.0,1.0,2.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0
1.0,0.0,1.0,9.0,14628.0,0.0,2.0,1.0,2.0,1.0,0.0,0.0,2.0,1.0,4.0,0.0,1.0,1.0,1.0,1.0,1.0
1.0,9.0,1.0,4.0,931.0,1.0,0.0,4.0,0.0,3.0,0.0,1.0,2.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0
2.0,1.0,2.0,3.0,12183.0,0.0,0.0,1.0,1.0,1.0,2.0,1.0,0.0,2.0,1.0,0.0,2.0,1.0,1.0,0.0,1.0
0.0,24.0,1.0,4.0,2397.0,0.0,0.0,3.0,0.0,2.0,0.0,1.0,2.0,1.0,1.0,2.0,1.0,0.0,0.0,1.0,1.0
1.0,12.0,1.0,4.0,2063.0,1.0,0.0,4.0,0.0,2.0,2.0,1.0,2.0,1.0,1.0,3.0,1.0,1.0,0.0,1.0,0.0
2.0,24.0,1.0,3.0,2397.0,1.0,0.0,4.0,0.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0
1.0,12.0,1.0,6.0,1495.0,1.0,0.0,4.0,0.0,4.0,2.0,1.0,0.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0
0.0,9.0,2.0,4.0,1311.0,1.0,1.0,2.0,0.0,2.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,0.0,0.0,1.0
2.0,12.0,2.0,9.0,806.0,1.0,1.0,4.0,0.0,4.0,3.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,0.0,0.0,1.0
1.0,6.0,1.0,4.0,652.0,1.0,1.0,1.0,0.0,2.0,0.0,1.0,2.0,1.0,1.0,2.0,1.0,0.0,0.0,1.0,1.0
1.0,24.0,1.0,5.0,1237.0,1.0,0.0,4.0,0.0,4.0,1.0,0.0,2.0,0.0,1.0,2.0,1.0,0.0,0.0,1.0,0.0
2.0,20.0,2.0,0.0,2779.0,0.0,1.0,1.0,0.0,4.0,2.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,0.0,0.0,1.0
0.0,2.0,2.0,9.0,4165.0,0.0,0.0,2.0,2.0,2.0,1.0,1.0,0.0,1.0,2.0,1.0,2.0,0.0,0.0,1.0,1.0
0.0,24.0,1.0,4.0,1287.0,2.0,1.0,4.0,0.0,4.0,0.0,1.0,2.0,1.0,1.0,2.0,1.0,0.0,0.0,1.0,1.0
1.0,36.0,1.0,4.0,2384.0,2.0,1.0,4.0,0.0,3.0,2.0,1.0,2.0,1.0,1.0,2.0,1.0,0.0,0.0,1.0,0.0
2.0,15.0,2.0,0.0,2116.0,1.0,1.0,2.0,0.0,3.0,2.0,1.0,2.0,1.0,2.0,2.0,1.0,0.0,0.0,1.0,1.0
1.0,18.0,2.0,0.0,1820.0,1.0,2.0,3.0,0.0,2.0,2.0,1.0,2.0,1.0,3.0,1.0,1.0,0.0,0.0,1.0,1.0
1.0,12.0,1.0,4.0,662.0,1.0,0.0,4.0,0.0,3.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0
0.0,2.0,0.0,0.0,11700.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
1.0,12.0,1.0,4.0,518.0,1.0,0.0,2.0,0.0,3.0,0.0,1.0,2.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0
