status,month,credit_history,purpose,credit_amount,savings,employment,investment_as_income_percentage,other_debtors,residence_since,property,age,installment_plans,housing,number_of_credits,skill_level,people_liable_for,telephone,foreign_worker,sex,credit
2,12,2,4,797,2,1,4,0,3,1,1.0,0,1,1,1,2,0,0,0,0
0,24,2,3,3617,2,1,4,1,4,3,0.0,2,0,2,2,1,0,0,1,1
1,12,1,0,1318,0,1,4,0,4,0,1.0,2,1,1,2,1,1,0,1,1
1,54,1,9,15945,1,0,3,0,4,3,1.0,2,0,1,2,1,1,0,1,0
2,12,2,7,2012,2,1,4,0,2,2,1.0,2,1,1,2,1,0,0,0,1
1,18,1,9,2622,1,0,4,0,4,2,1.0,2,1,1,2,1,0,0,1,1
1,36,2,4,2337,1,1,4,0,4,0,1.0,2,1,1,2,1,0,0,1,1
1,20,0,1,7057,2,1,3,0,4,1,1.0,0,0,2,3,2,1,0,1,1
2,24,1,0,1469,1,1,4,0,4,0,1.0,2,0,1,1,1,0,0,1,1
1,36,1,4,2323,1,1,4,0,4,2,0.0,2,0,1,2,1,0,0,1,1
2,6,0,4,932,1,0,3,0,2,0,0.0,2,1,1,2,1,0,0,0,1
1,9,2,3,1919,1,1,4,0,3,2,1.0,2,0,1,2,1,1,0,1,1
2,12,1,1,2445,2,0,2,0,4,2,1.0,2,0,1,2,1,1,0,1,1
1,24,2,2,11938,1,0,2,1,3,2,1.0,2,1,2,3,2,1,0,1,0
2,18,1,0,6458,1,1,2,0,4,3,1.0,0,1,2,3,2,1,0,1,0
1,12,1,0,6078,1,1,2,0,2,2,1.0,2,1,1,2,1,0,0,1,1
1,24,1,3,7721,2,0,1,0,2,1,1.0,2,1,1,2,1,1,1,0,1
1,14,1,9,1410,0,1,1,0,2,0,1.0,2,1,1,2,1,1,0,1,1
1,6,0,9,1449,1,1,1,0,2,2,1.0,0,1,2,2,2,0,0,1,1
0,15,1,7,392,1,0,4,0,4,1,0.0,2,0,1,2,1,1,0,0,1
1,18,1,0,6260,1,1,3,0,3,0,1.0,2,0,1,1,1,0,0,1,1
2,36,2,0,7855,1,0,4,0,2,0,0.0,1,1,2,2,1,1,0,0,0
1,12,1,4,1680,0,1,3,0,1,0,1.0,2,1,1,2,1,0,0,1,1
2,48,2,4,3578,2,1,4,0,1,0,1.0,2,1,1,2,1,1,0,1,1
1,42,1,4,7174,2,1,4,0,3,2,1.0,2,1,1,3,1,1,0,0,0
1,10,2,3,2132,2,0,2,1,3,0,1.0,2,0,2,2,1,0,1,0,1
1,33,2,3,4281,0,0,1,0,4,2,0.0,2,1,2,2,1,0,0,0,0
1,12,2,0,2366,0,1,3,0,3,2,1.0,2,1,1,3,1,1,0,1,1
1,21,1,4,1835,1,0,3,0,2,0,0.0,2,1,2,2,1,1,0,0,0
2,24,2,1,3868,1,1,4,0,2,2,1.0,2,0,2,3,1,1,0,0,1
2,12,1,3,1768,1,0,3,0,2,0,0.0,2,0,1,1,1,0,0,1,1
0,10,2,0,781,1,1,4,0,4,3,1.0,2,2,2,2,1,1,0,1,1
1,18,1,3,1924,2,0,4,0,3,0,1.0,2,0,1,2,1,0,0,0,0
1,12,2,0,2121,1,0,4,0,2,1,1.0,2,1,2,2,1,0,0,1,1
1,12,1,4,701,1,0,4,0,2,0,1.0,2,1,1,1,1,0,0,1,1
1,12,1,6,639,1,0,4,0,2,2,1.0,2,1,1,2,1,0,0,1,0
1,12,2,1,1860,1,2,4,0,2,2,1.0,2,1,2,3,1,1,0,1,1
1,12,2,0,3499,1,0,3,1,2,0,1.0,2,1,2,2,1,0,0,0,0
1,48,1,0,8487,2,1,1,0,2,2,0.0,2,1,1,2,1,0,0,0,1
1,36,0,7,6887,1,0,4,0,3,1,1.0,1,1,1,2,1,1,0,1,0
2,15,1,3,2708,1,0,2,0,3,1,1.0,0,1,2,1,1,0,0,1,1
2,18,1,3,1984,1,0,4,0,4,3,1.0,0,2,2,2,1,0,0,1,1
2,60,1,4,10144,1,1,2,0,4,0,0.0,2,1,1,2,1,1,0,0,1
2,12,2,4,1240,2,1,4,0,2,0,1.0,2,1,2,2,1,1,0,0,1
2,27,0,1,8613,0,0,2,0,2,2,1.0,2,1,2,2,1,0,0,1,1
1,12,1,4,766,0,0,4,0,3,0,1.0,2,1,1,1,1,0,0,1,0
1,15,2,4,2728,2,1,4,2,2,0,1.0,0,1,3,2,1,1,0,1,1
0,12,1,4,1881,1,0,2,0,2,2,1.0,2,0,1,1,1,1,0,0,1
0,6,1,0,709,0,0,2,0,2,0,1.0,2,1,1,0,1,0,1,1,1
1,36,1,4,4795,1,0,4,0,1,3,1.0,2,1,1,3,1,1,0,0,1
1,27,1,4,3416,1,0,3,0,2,2,1.0,2,1,1,3,1,0,0,1,1
1,18,1,3,2462,1,0,2,0,2,2,0.0,2,1,1,2,1,0,0,1,0
2,21,2,3,2288,1,0,4,0,4,1,0.0,2,1,1,2,1,1,0,0,1
1,48,1,9,3566,1,1,4,0,2,2,1.0,2,1,1,2,1,0,0,1,1
1,6,2,0,860,1,1,1,0,4,3,1.0,2,1,2,2,1,1,0,0,1
2,12,2,0,682,1,1,4,0,3,2,1.0,2,1,2,2,1,1,0,0,1
1,36,2,3,5371,1,0,3,2,2,1,1.0,2,1,2,2,1,0,0,1,1
2,18,2,4,1582,0,1,4,0,4,2,1.0,2,1,2,2,1,0,0,1,1
2,6,1,4,1346,1,1,2,0,4,3,1.0,0,2,1,2,2,1,0,1,1
2,10,1,4,1924,1,0,1,0,4,1,1.0,2,1,1,2,1,1,1,1,1
0,36,1,4,5848,1,0,4,0,1,2,0.0,2,1,1,2,1,0,0,1,1
1,24,2,1,7758,0,1,2,0,4,3,1.0,2,0,1,2,1,0,0,0,1
1,24,0,9,6967,1,1,4,0,4,2,1.0,2,0,1,3,1,1,0,1,1
1,12,1,3,1282,1,0,2,0,4,2,0.0,2,0,1,2,1,0,0,0,0
1,9,2,6,1288,1,1,3,2,4,0,1.0,2,1,2,2,2,0,1,1,1
1,12,1,8,339,1,1,4,0,1,2,1.0,0,1,1,1,1,0,0,1,1
1,24,1,0,3512,1,1,2,0,3,2,1.0,0,1,2,2,1,1,0,1,1
2,6,2,4,1898,2,0,1,0,2,0,1.0,2,1,2,1,2,0,0,1,1
2,24,2,4,2872,1,1,3,0,4,0,1.0,2,1,1,2,2,1,0,1,1
2,18,2,0,1055,1,0,4,0,1,1,1.0,2,1,2,2,1,0,0,0,1
2,15,1,5,1262,0,1,4,0,3,1,1.0,2,1,2,2,1,1,0,1,1
1,10,1,0,7308,1,2,2,0,4,3,1.0,0,2,1,3,1,1,0,1,1
2,36,1,0,909,0,1,4,0,4,1,1.0,2,1,1,2,1,0,0,1,1
2,6,1,3,2978,0,0,1,0,2,2,1.0,2,1,1,2,1,1,0,1,1
1,18,1,3,1131,1,2,4,0,2,2,1.0,2,1,1,2,1,0,0,0,0
1,11,1,3,1577,0,0,4,0,1,0,0.0,2,1,1,2,1,0,0,0,1
2,24,1,3,3972,1,1,2,0,4,1,0.0,2,0,1,2,1,1,0,0,1
1,24,2,9,1935,1,1,4,0,4,0,1.0,2,1,2,2,1,1,0,1,0
1,15,1,0,950,1,1,4,0,3,2,1.0,2,0,2,2,2,0,0,1,0
2,12,1,3,763,1,0,4,0,1,0,1.0,2,1,1,2,1,1,0,0,1
1,24,0,3,2064,1,2,3,0,2,1,1.0,2,1,1,3,1,1,0,0,0
1,8,1,4,1414,1,0,4,2,2,0,1.0,2,1,1,2,1,0,1,1,1
1,21,0,7,3414,1,0,2,0,1,1,1.0,2,1,2,2,1,0,0,1,0
2,30,1,1,7485,2,2,4,0,1,0,1.0,0,1,1,3,1,1,0,0,0
1,12,1,3,2577,1,0,2,0,1,2,1.0,2,1,1,2,1,0,0,1,1
1,6,2,4,338,0,1,4,0,4,2,1.0,2,1,2,2,1,0,0,1,1
2,12,1,4,1963,1,1,4,0,2,2,1.0,2,0,2,3,2,1,0,1,1
1,21,2,0,571,1,1,4,0,4,0,1.0,2,1,2,2,1,0,0,1,1
2,36,0,9,9572,1,0,1,0,1,2,1.0,2,1,2,2,1,0,0,1,0
1,36,0,9,4455,1,0,2,0,2,0,1.0,1,1,2,3,1,1,0,1,0
1,21,1,0,1647,2,0,4,0,2,1,1.0,2,1,2,1,2,0,0,1,0
2,24,2,3,3777,0,0,4,0,4,0,1.0,2,1,1,2,1,1,0,1,1
1,18,2,0,884,1,1,4,0,4,2,1.0,0,1,1,2,2,1,0,1,0
2,15,2,4,1360,1,0,4,0,2,1,1.0,2,1,2,2,1,0,0,1,1
1,9,1,1,5129,1,1,2,0,4,3,1.0,0,2,1,3,2,1,0,0,0
1,16,2,0,1175,1,2,2,0,3,2,1.0,2,2,3,0,1,1,0,1,1
1,12,1,4,674,1,1,4,0,1,1,0.0,2,1,1,2,1,0,0,1,0
1,18,1,3,3244,1,0,1,0,4,2,1.0,0,1,2,2,1,1,0,0,1
2,24,1,9,4591,0,0,2,0,3,1,1.0,2,1,3,3,1,1,0,1,0
1,48,1,9,3844,1,1,4,0,4,3,1.0,2,2,1,1,2,0,0,1,0
1,27,1,9,3915,1,0,4,0,2,2,1.0,2,1,1,2,2,1,0,1,0
2,6,1,4,2108,1,1,2,0,2,0,1.0,2,0,1,2,1,0,0,1,1
1,45,1,4,3031,1,0,4,2,4,1,0.0,2,0,1,2,1,0,0,1,0
1,9,2,7,1501,1,1,2,0,3,2,1.0,2,1,2,3,1,1,0,0,0
2,6,2,4,1382,1,0,1,0,1,2,1.0,2,1,2,2,1,1,0,0,1
1,12,1,3,951,1,0,4,0,4,2,1.0,0,0,4,2,1,0,0,0,0
1,24,1,1,2760,2,1,4,0,4,3,1.0,0,2,1,2,1,1,0,1,1
1,18,0,3,4297,1,1,4,0,3,3,1.0,2,1,1,3,1,1,0,1,0
2,9,2,7,936,0,1,4,0,2,2,1.0,2,1,2,2,1,1,0,1,1
1,12,1,0,1168,1,0,4,0,3,0,1.0,2,1,1,1,1,0,0,1,1
2,27,0,9,5117,1,1,3,0,4,2,1.0,2,1,2,2,1,0,0,1,1
1,12,1,8,902,1,1,4,0,4,1,0.0,2,0,1,2,1,0,0,1,0
2,12,2,0,1495,1,1,4,0,1,0,1.0,2,1,2,1,2,0,0,1,1
1,30,2,1,10623,1,1,3,0,4,3,1.0,2,2,3,3,2,1,0,1,1
2,12,2,3,1935,1,1,4,0,4,0,1.0,2,1,3,2,1,1,0,1,1
1,12,2,5,1424,1,1,4,0,3,1,1.0,2,1,1,2,1,0,0,1,1
1,24,1,9,6568,1,0,2,0,2,2,0.0,1,1,1,1,1,0,0,1,1
2,12,1,1,1413,0,1,3,0,2,1,1.0,2,1,1,2,1,0,1,1,1
2,9,2,4,3074,2,0,1,0,2,0,1.0,2,1,2,2,2,0,0,1,1
2,36,1,4,3835,2,1,2,0,4,0,1.0,2,1,1,1,1,1,0,0,1
1,27,1,9,5293,1,2,2,0,4,1,1.0,1,1,2,2,1,1,0,1,0
0,30,0,9,1908,1,1,4,0,4,0,1.0,2,1,1,3,1,1,0,1,0
2,36,2,4,3342,2,1,4,0,2,2,1.0,2,1,1,2,1,1,0,1,1
1,6,2,8,932,2,1,1,0,3,1,1.0,2,1,2,1,1,0,0,0,1
1,18,1,9,3104,1,1,3,0,1,1,1.0,0,1,1,2,1,1,0,1,1
0,36,1,4,3913,1,0,2,0,2,0,0.0,2,1,1,2,1,1,0,1,1
1,24,1,3,3021,1,0,2,0,2,0,0.0,2,0,1,1,1,0,0,1,1
2,10,1,0,1364,1,0,2,0,4,2,1.0,2,1,1,2,1,1,0,0,1
1,12,1,4,625,1,0,4,2,1,0,1.0,0,1,1,1,1,0,0,1,1
1,12,1,7,1200,2,0,4,0,4,1,0.0,0,0,1,2,1,1,0,0,1
2,12,1,4,707,1,0,4,0,2,0,1.0,0,1,2,2,1,0,0,1,1
2,24,0,9,2978,2,0,4,0,4,0,1.0,2,1,2,2,2,1,0,1,1
2,15,1,1,4657,1,0,3,0,2,2,1.0,2,1,1,2,1,1,0,1,1
2,36,1,6,2613,1,0,4,0,2,2,1.0,2,1,2,2,1,0,0,1,1
1,48,1,4,10961,0,1,1,1,2,3,1.0,0,1,2,2,1,1,0,1,0
1,12,1,3,7865,1,1,4,0,4,3,1.0,2,2,1,3,1,1,0,1,0
2,9,1,4,1478,1,1,4,0,2,2,0.0,2,1,1,2,1,0,0,1,0
1,24,1,3,3149,1,0,4,0,1,3,0.0,0,2,1,2,1,0,0,1,1
0,36,1,4,4210,1,0,4,0,2,2,1.0,2,1,1,2,1,0,0,1,0
2,9,1,0,2507,0,1,2,0,4,3,1.0,2,2,1,1,1,0,0,1,1
2,12,1,4,2141,1,1,3,0,1,3,1.0,2,1,1,2,1,0,0,1,1
1,18,1,4,866,1,0,4,2,2,0,0.0,2,1,1,1,1,0,0,1,1
2,4,2,4,1544,1,1,2,0,1,0,1.0,2,1,3,1,2,0,0,1,1
1,24,1,4,1823,1,2,4,0,2,2,1.0,1,1,1,3,2,0,0,1,0
1,6,1,0,14555,2,2,1,0,2,1,0.0,2,1,1,0,1,1,0,1,0
1,21,1,9,2767,1,1,4,0,2,2,1.0,0,0,2,1,1,0,0,1,0
2,12,2,4,1291,1,0,4,0,2,1,1.0,2,1,2,2,1,0,0,0,1
1,30,1,4,2522,1,1,1,2,3,1,1.0,2,1,1,2,2,0,0,1,1
1,24,1,0,915,2,1,4,0,2,2,1.0,0,1,1,2,1,0,0,0,0
2,6,1,4,1595,1,1,3,0,2,1,1.0,2,1,1,2,2,0,0,1,1
1,48,1,1,4605,1,1,3,0,4,3,0.0,2,2,2,2,2,0,0,1,0
2,12,2,9,1185,1,0,3,0,2,0,1.0,2,1,2,2,1,0,0,0,1
2,12,1,8,3447,0,0,4,0,3,0,1.0,2,1,1,1,2,0,0,0,1
2,24,1,9,1258,1,1,4,0,1,0,0.0,2,1,1,2,1,1,0,1,1
2,12,2,4,717,1,1,4,0,4,0,1.0,2,1,3,2,1,0,0,1,1
2,6,1,0,1204,1,0,4,0,1,3,1.0,0,0,1,2,1,0,1,1,1
0,24,1,3,1925,1,0,2,0,2,0,1.0,2,1,1,2,1,0,0,1,1
2,18,1,4,433,1,2,3,1,4,0,0.0,2,0,1,2,1,0,0,0,0
1,6,2,0,666,0,1,3,0,4,0,1.0,2,1,2,1,1,1,0,0,1
0,12,1,3,2251,1,0,1,0,2,2,1.0,2,1,1,1,1,0,0,0,1
1,30,1,0,2150,1,0,4,2,2,3,0.0,0,1,1,2,1,0,0,0,0
2,24,0,3,4151,1,0,2,0,3,1,1.0,2,1,2,2,1,0,0,1,1
1,9,1,3,2030,2,1,2,0,1,2,0.0,2,1,1,2,1,1,0,1,1
1,60,0,4,7418,2,0,1,0,1,0,1.0,2,1,1,1,1,0,0,1,1
2,24,2,4,2684,1,0,4,0,2,0,1.0,2,1,2,1,1,0,0,1,1
1,12,1,4,2149,1,0,4,0,1,3,1.0,2,2,1,2,1,0,0,1,0
2,15,1,1,3812,1,0,1,0,4,2,0.0,2,1,1,2,1,1,0,0,1
2,11,2,4,1154,1,2,4,0,4,0,1.0,2,1,3,1,1,0,0,0,1
1,12,1,3,1657,1,0,2,0,2,0,1.0,2,1,1,2,1,0,0,1,1
1,24,1,4,1603,1,1,4,0,4,2,1.0,2,1,1,2,1,0,0,0,1
1,18,2,0,5302,1,1,2,0,4,3,1.0,2,2,3,3,1,1,0,1,1
2,12,2,7,2748,1,1,2,0,4,3,1.0,0,2,3,1,1,0,0,0,1
2,10,2,0,1231,1,1,3,0,4,0,1.0,2,1,2,1,2,0,1,1,1
1,15,1,4,802,1,1,4,0,3,2,1.0,2,1,1,2,2,0,0,1,0
2,36,2,9,6304,2,1,4,0,4,0,1.0,2,1,2,2,1,0,0,1,1
2,24,1,4,1533,1,0,4,0,3,2,1.0,1,1,1,2,1,1,0,0,1
1,14,1,0,8978,1,1,1,0,4,1,1.0,2,1,1,3,1,1,1,1,0
2,24,1,4,999,2,1,4,0,2,2,0.0,2,1,2,2,1,0,0,1,1
2,18,1,0,2662,2,1,4,0,3,1,1.0,2,1,1,2,1,0,1,1,1
2,12,2,3,1402,0,1,3,0,4,2,1.0,2,0,1,2,1,1,0,0,1
1,48,1,0,12169,2,2,4,1,4,3,1.0,2,2,1,3,1,1,0,1,1
1,48,1,4,3060,1,1,4,0,4,0,1.0,2,1,2,2,1,0,0,1,0
1,30,1,6,11998,1,0,1,0,1,3,1.0,2,1,1,1,1,1,0,1,0
2,9,1,4,2697,1,0,1,0,2,0,1.0,2,1,1,2,2,0,0,1,1
2,18,2,4,2404,1,0,2,0,2,2,1.0,2,1,2,2,1,0,0,0,1
1,12,1,3,1262,2,1,2,0,4,1,1.0,2,1,1,1,1,1,0,1,1
2,6,1,3,4611,1,0,1,0,4,1,1.0,2,1,1,2,1,0,0,0,0
2,24,1,4,1901,1,0,4,0,4,2,1.0,2,0,1,3,1,1,0,1,1
2,15,2,1,3368,0,1,3,0,4,3,0.0,2,0,2,2,1,1,0,1,1
2,12,1,3,1574,1,0,4,0,2,0,1.0,2,1,1,2,1,0,0,1,1
0,18,1,4,1445,2,1,4,0,4,2,1.0,0,1,1,1,1,0,0,1,1
2,15,2,3,1520,2,1,4,0,4,1,1.0,2,1,1,2,1,0,0,1,1
1,24,2,0,3878,1,0,4,0,2,2,1.0,2,1,1,2,1,1,0,1,1
1,47,1,0,10722,1,0,1,0,1,0,1.0,2,1,1,1,1,1,0,0,1
1,48,1,1,4788,1,1,4,0,3,1,1.0,2,1,1,2,2,0,0,1,1
1,48,0,2,7582,1,2,2,0,4,3,1.0,2,2,1,3,1,1,0,1,1
1,12,1,4,1092,1,0,4,2,4,0,1.0,2,1,2,2,1,1,0,0,1
1,24,0,4,1024,1,0,4,0,4,0,1.0,1,1,1,2,1,0,0,1,0
2,12,1,9,1076,1,0,2,0,2,0,1.0,2,1,1,2,1,1,1,1,1
1,36,1,1,9398,1,0,1,0,4,2,1.0,2,0,1,3,1,1,0,1,0
1,24,2,1,6419,1,1,2,0,4,3,1.0,2,2,2,3,2,1,0,0,1
0,42,2,1,4796,1,1,4,0,4,3,1.0,2,2,1,2,1,0,0,1,1
2,48,2,9,7629,2,1,4,0,2,2,1.0,0,1,2,3,2,0,0,1,1
1,48,1,3,9960,1,0,1,0,2,2,1.0,2,1,1,2,1,1,0,0,0
2,12,1,1,4675,2,0,1,0,4,2,0.0,2,0,1,2,1,0,0,0,1
2,10,1,0,1287,2,1,4,1,2,1,1.0,2,1,1,1,1,0,1,1,1
2,18,1,3,2515,1,0,3,0,4,0,1.0,2,1,1,2,1,1,0,1,1
1,21,2,3,2745,0,1,3,0,2,2,1.0,2,1,2,2,1,1,0,1,1
2,6,1,0,672,1,2,1,0,4,0,1.0,2,1,1,0,1,1,0,0,1
1,36,1,4,3804,1,0,4,0,1,2,1.0,2,1,1,2,1,1,0,0,0
0,24,2,0,1344,2,1,4,0,2,0,1.0,0,1,2,1,2,0,0,1,0
1,10,2,0,1038,1,1,4,1,3,1,1.0,2,1,2,2,1,1,0,1,1
2,48,2,0,10127,0,0,2,0,2,3,1.0,0,2,1,2,1,0,0,1,0
2,6,1,3,1543,0,0,4,0,2,0,1.0,2,1,1,2,1,0,0,1,1
2,30,1,1,4811,2,1,2,0,4,1,0.0,1,0,1,1,1,0,0,0,1
